GROUP,CONAME,DIST,DISTNAME,pp3vv,stpct01vv,ltpct01vv,fdpct01vv,tupct01vv,fbpct01vv,otpct01vv,strat01vv,ssrat01vv,sarat01vv,pctsevv
F. K-12 / 1801 - 3500,Union,2190,Hillside Twp,29616,0.571,0.371,0.054,0,0,0.004,11.5,75.5,105.9,0.1365
F. K-12 / 1801 - 3500,Union,3560,New Providence Boro,25409,0.24,0.738,0.021,0.001,0,0,12.4,63.5,167.2,0.119
F. K-12 / 1801 - 3500,Union,4540,Roselle Boro,28882,0.609,0.32,0.07,0.001,0,0,11.4,49.7,91.5,0.1092
F. K-12 / 1801 - 3500,Union,4550,Roselle Park Boro,26829,0.506,0.422,0.069,0,0,0.003,11.7,58.4,155,0.1574
F. K-12 / 1801 - 3500,Union,5000,Springfield Twp,26473,0.24,0.743,0.017,0,0,0,13,92.9,145.6,0.1388
F. K-12 / 1801 - 3500,Warren,1870,Hackettstown,26095,0.436,0.397,0.035,0.132,0,0,11.4,61.7,156.7,0.1713
G. K-12 / 3501 +,Atlantic,110,Atlantic City,35871,0.569,0.301,0.107,0.02,0,0.003,9.8,91.3,195.2,0.1264
G. K-12 / 3501 +,Atlantic,1310,Egg Harbor Twp,28264,0.553,0.401,0.035,0.003,0,0.008,11.1,65.1,177.5,0.1598
G. K-12 / 3501 +,Atlantic,4180,Pleasantville City,28829,0.811,0.104,0.078,0.005,0,0.002,12.2,77.6,155.1,0.1698
G. K-12 / 3501 +,Bergen,300,Bergenfield Boro,26813,0.378,0.519,0.063,0.029,0,0.011,12.5,67.7,180.7,0.1617
G. K-12 / 3501 +,Bergen,1450,Fair Lawn Public Schools,26635,0.305,0.668,0.02,0.003,0.003,0.001,12.1,66.3,189.2,0.1594
G. K-12 / 3501 +,Bergen,1550,Fort Lee Boro,27130,0.234,0.713,0.035,0.005,0.012,0.001,11.9,70.6,190.7,0.1371
G. K-12 / 3501 +,Bergen,1700,Garfield City,31082,0.712,0.235,0.041,0.001,0,0.011,10.7,59.4,134,0.1861
G. K-12 / 3501 +,Bergen,1860,Hackensack City,32961,0.394,0.501,0.079,0.022,0,0.004,11.8,63.3,145.6,0.2073
G. K-12 / 3501 +,Bergen,3930,Paramus Boro,33244,0.233,0.727,0.027,0.007,0.005,0.001,10.8,53.1,133.2,0.1756
G. K-12 / 3501 +,Bergen,4390,Ridgewood Village,26542,0.243,0.724,0.015,0.014,0.004,0,12.4,69.4,180.2,0.1117
G. K-12 / 3501 +,Bergen,5150,Teaneck Twp,36755,0.247,0.65,0.044,0,0.039,0.02,9.7,50.5,94.4,0.2063
G. K-12 / 3501 +,Burlington,620,Burlington Twp,26762,0.476,0.487,0.024,0.003,0,0.01,10.8,78.6,149,0.146
G. K-12 / 3501 +,Burlington,3360,Moorestown Twp,27702,0.264,0.692,0.02,0.023,0,0.001,11.2,75.7,148.7,0.186
G. K-12 / 3501 +,Burlington,4050,Pemberton Twp,31887,0.783,0.153,0.058,0.001,0,0.005,11.2,64.5,137.5,0.164
G. K-12 / 3501 +,Burlington,5805,Willingboro Twp,29184,0.599,0.315,0.081,0.005,0,0,12.9,76,135.2,0.1647
G. K-12 / 3501 +,Camden,680,Camden City,45998,0.828,0.033,0.136,0,0,0.003,17.4,139,147.7,0.1466
G. K-12 / 3501 +,Camden,800,Cherry Hill Twp,26224,0.298,0.674,0.026,0.002,0,0,12.1,72.4,218.5,0.1391
G. K-12 / 3501 +,Camden,4060,Pennsauken Twp,26996,0.636,0.31,0.045,0.002,0,0.007,12.2,52.3,176.3,0.1727
G. K-12 / 3501 +,Camden,5820,Winslow Twp,27130,0.516,0.39,0.055,0.026,0.001,0.012,10.7,61.5,163.3,0.1898
G. K-12 / 3501 +,Cumberland,540,Bridgeton City,28894,0.82,0.028,0.147,0.003,0,0.002,12.4,108,149.5,0.0844
G. K-12 / 3501 +,Cumberland,3230,Millville City,32699,0.732,0.099,0.132,0.033,0,0.004,11.2,57.1,146.1,0.2082
G. K-12 / 3501 +,Cumberland,5390,Vineland City,26035,0.797,0.114,0.08,0.005,0,0.004,14,54.5,185.9,0.1738
G. K-12 / 3501 +,Essex,250,Belleville Town,26862,0.556,0.36,0.075,0.001,0,0.008,12.2,71.5,138.9,0.1485
G. K-12 / 3501 +,Essex,410,Bloomfield Twp,27700,0.449,0.481,0.068,0.002,0,0,11.8,68,162.2,0.1362
G. K-12 / 3501 +,Essex,1210,East Orange,37657,0.799,0.076,0.12,0,0.004,0.001,12.4,59.8,142.2,0.1282
G. K-12 / 3501 +,Essex,2330,Irvington Township,32173,0.808,0.089,0.101,0,0,0.002,13.2,72.7,145.3,0.0469
G. K-12 / 3501 +,Essex,2730,Livingston Twp,26825,0.254,0.719,0.016,0.002,0,0.009,11.9,67.4,154.1,0.1491
G. K-12 / 3501 +,Essex,3190,Millburn Twp,28888,0.25,0.723,0.025,0.002,0,0,11.4,72.7,158.3,0.1128
G. K-12 / 3501 +,Essex,3310,Montclair Town,36178,0.223,0.746,0.025,0,0,0.006,10.8,56.9,168.6,0.1668
G. K-12 / 3501 +,Essex,3570,Newark City,33730,0.792,0.098,0.108,0,0,0.002,12.8,77.7,79,0.1546
G. K-12 / 3501 +,Essex,3750,Nutley Town,26200,0.311,0.645,0.032,0,0.011,0.001,12.3,62.8,153.3,0.1899
G. K-12 / 3501 +,Essex,3880,City Of Orange Twp,33134,0.833,0.076,0.089,0,0,0.002,11,67.6,97,0.1375
G. K-12 / 3501 +,Essex,4900,South Orange-Maplewood,28472,0.244,0.696,0.043,0,0,0.017,11,73.7,156.1,0.1476
G. K-12 / 3501 +,Essex,5680,West Orange Town,34596,0.324,0.647,0.027,0.001,0,0.001,10.3,56.9,151.3,0.1769
G. K-12 / 3501 +,Gloucester,1100,Deptford Twp,23757,0.487,0.487,0.025,0.001,0,0,12,79.5,169,0.1787
G. K-12 / 3501 +,Gloucester,3280,Monroe Twp,25206,0.547,0.402,0.047,0.003,0,0.001,12.1,76.8,212.1,0.1704
G. K-12 / 3501 +,Gloucester,5500,Washington Twp,26894,0.44,0.514,0.036,0.002,0,0.008,10.8,66.9,181.9,0.1419
G. K-12 / 3501 +,Hudson,220,Bayonne City,23902,0.592,0.331,0.055,0,0.02,0.002,12.3,78.7,180.4,0.1413
G. K-12 / 3501 +,Hudson,2390,Jersey City,31939,0.475,0.468,0.056,0,0,0.001,12.3,60.2,173,0.1245
G. K-12 / 3501 +,Hudson,2410,Kearny Town,26774,0.544,0.363,0.075,0,0.014,0.004,11.6,86,166.8,0.1785
G. K-12 / 3501 +,Hudson,3610,North Bergen Twp,23435,0.571,0.329,0.075,0.026,0,0,12.3,103.7,174.6,0.1485
G. K-12 / 3501 +,Hudson,5240,Union City,31097,0.846,0.053,0.1,0,0,0.001,13,103.5,130.2,0.0893
G. K-12 / 3501 +,Hudson,5670,West New York Schools,29447,0.748,0.099,0.149,0,0,0.004,13.9,86,184.9,0.1259
G. K-12 / 3501 +,Mercer,1245,East Windsor Regional,28779,0.46,0.499,0.036,0.004,0,0.001,11.2,77.3,154.6,0.1283
G. K-12 / 3501 +,Mercer,1430,Ewing Twp,32324,0.349,0.598,0.052,0.002,0,0,10.4,51.8,156.9,0.1922
G. K-12 / 3501 +,Mercer,1950,Hamilton Twp,24420,0.501,0.436,0.061,0.001,0,0.001,12.1,64.4,187,0.15
G. K-12 / 3501 +,Mercer,2580,Lawrence Twp,29901,0.253,0.708,0.029,0.002,0,0.008,10.7,53,142.4,0.1705
G. K-12 / 3501 +,Mercer,4255,Princeton Public Schools,32363,0.251,0.687,0.018,0.041,0,0.003,10.7,56.5,123.7,0.1247
G. K-12 / 3501 +,Mercer,5210,Trenton Public School District,30286,0.863,0.054,0.078,0,0,0.005,12.8,99.1,178.2,0.12
G. K-12 / 3501 +,Mercer,5715,W Windsor-Plainsboro Reg,27950,0.233,0.705,0.019,0.003,0.039,0.001,11.4,70.8,182.4,0.0831
G. K-12 / 3501 +,Middlesex,750,Carteret Boro,24559,0.625,0.297,0.053,0,0.024,0.001,12.1,99.4,164.2,0.1133
G. K-12 / 3501 +,Middlesex,1170,East Brunswick Twp,29539,0.332,0.62,0.045,0.003,0,0,12.2,47.4,168.9,0.1557
G. K-12 / 3501 +,Middlesex,1290,Edison Twp,21641,0.323,0.639,0.037,0.001,0,0,13.5,118.3,217.1,0.0931
G. K-12 / 3501 +,Middlesex,3290,Monroe Twp,26135,0.235,0.72,0.02,0.026,0,0,12.5,61.4,235,0.1409
G. K-12 / 3501 +,Middlesex,3530,New Brunswick City,34268,0.797,0.132,0.067,0,0,0.004,11.4,47.6,134.1,0.1785
G. K-12 / 3501 +,Middlesex,3620,North Brunswick Twp,29174,0.429,0.537,0.034,0,0,0,10.2,78,111.3,0.1415
G. K-12 / 3501 +,Middlesex,3845,Old Bridge Twp,25660,0.377,0.571,0.049,0.001,0,0.002,12,87,223.6,0.1525
G. K-12 / 3501 +,Middlesex,4090,Perth Amboy City,48577,0.781,0.082,0.121,0,0,0.016,12.4,66.2,152.9,0.1078
G. K-12 / 3501 +,Middlesex,4130,Piscataway Twp,23161,0.359,0.605,0.033,0.002,0,0.001,13.6,87.1,133.2,0.1076
G. K-12 / 3501 +,Middlesex,4660,Sayreville Boro,23639,0.478,0.473,0.036,0.001,0.008,0.004,11.3,69.8,175.6,0.1656
G. K-12 / 3501 +,Middlesex,4860,South Brunswick Twp,25310,0.318,0.617,0.025,0.001,0.039,0,11.9,67,139.8,0.098
G. K-12 / 3501 +,Middlesex,4910,South Plainfield Boro,27002,0.307,0.561,0.049,0,0.082,0.001,10.8,65.1,152.8,0.1564
G. K-12 / 3501 +,Middlesex,5850,Woodbridge Twp,26839,0.4,0.546,0.054,0,0,0,11.4,81.5,213.1,0.1241
G. K-12 / 3501 +,Monmouth,2770,Long Branch City,32812,0.636,0.29,0.067,0.006,0,0.001,10.9,60.9,120.4,0.1281
G. K-12 / 3501 +,Monmouth,3040,Matawan-Aberdeen Regional,28703,0.368,0.592,0.035,0,0,0.005,11.2,67.5,176.2,0.1583
G. K-12 / 3501 +,Monmouth,3160,Middletown Twp,26622,0.274,0.682,0.04,0.004,0,0,11.2,69.4,185.1,0.1894
G. K-12 / 3501 +,Morris,785,Sch Dist Of The Chathams,28443,0.249,0.73,0.013,0.008,0,0,11.4,54.8,139.9,0.1536
G. K-12 / 3501 +,Morris,3385,Morris School District,28602,0.283,0.592,0.033,0.027,0,0.065,11.5,54,136.2,0.1451
G. K-12 / 3501 +,Morris,3450,Mount Olive Twp,27942,0.38,0.569,0.028,0.004,0.004,0.015,11.4,62,158.1,0.1622
G. K-12 / 3501 +,Morris,3950,Parsippany-Troy Hills Twp,29701,0.234,0.737,0.028,0.002,0,0,10.9,50.2,166.3,0.135
G. K-12 / 3501 +,Morris,4330,Randolph Twp,28540,0.267,0.707,0.015,0.012,0,0,11.2,69.4,146,0.1376
G. K-12 / 3501 +,Ocean,185,Barnegat Twp,26250,0.545,0.417,0.037,0.001,0,0,11,68.5,149.8,0.1604
G. K-12 / 3501 +,Ocean,530,Brick Twp,25471,0.301,0.57,0.068,0.001,0.053,0.007,11.8,61,203.9,0.1802
G. K-12 / 3501 +,Ocean,2360,Jackson Twp,27192,0.416,0.528,0.05,0,0,0.006,12.1,69.4,187.8,0.1504
G. K-12 / 3501 +,Ocean,2480,Lacey Twp,26539,0.374,0.585,0.039,0.002,0,0,11.1,84.4,157,0.2153
G. K-12 / 3501 +,Ocean,2520,Lakewood Twp,65435,0.425,0.335,0.24,0,0,0,9.3,43.6,129.4,0.2716
G. K-12 / 3501 +,Ocean,5190,Toms River Regional,22802,0.361,0.567,0.065,0.003,0,0.004,13.5,75.4,217.1,0.1773
G. K-12 / 3501 +,Passaic,900,Clifton City,25258,0.436,0.507,0.049,0,0,0.008,11.4,65.7,164.7,0.1734
G. K-12 / 3501 +,Passaic,3970,Passaic City,41490,0.739,0.038,0.134,0,0.081,0.008,11.9,84.9,149.3,0.1463
G. K-12 / 3501 +,Passaic,4010,Paterson City,31014,0.787,0.09,0.101,0,0.019,0.003,12.6,69.7,119.2,0.1587
G. K-12 / 3501 +,Passaic,5570,Wayne Twp,30126,0.245,0.729,0.023,0.003,0,0,11.3,54,178.8,0.1523
G. K-12 / 3501 +,Somerset,350,Bernards Twp,29913,0.262,0.705,0.025,0.007,0,0.001,10.5,51.4,142.4,0.1243
G. K-12 / 3501 +,Somerset,555,Bridgewater-Raritan Reg,28405,0.257,0.72,0.022,0,0,0.001,10.7,59.7,184.7,0.1363
G. K-12 / 3501 +,Somerset,1610,Franklin Twp,29937,0.261,0.695,0.042,0.001,0,0.001,10.2,65.2,148.1,0.1641
G. K-12 / 3501 +,Somerset,2170,Hillsborough Twp,23767,0.341,0.637,0.018,0.004,0,0,11.7,73.8,223.9,0.1595
G. K-12 / 3501 +,Somerset,3320,Montgomery Twp,28406,0.256,0.718,0.018,0.001,0.006,0.001,11.6,58,127.5,0.1103
G. K-12 / 3501 +,Union,980,Cranford Twp,24932,0.25,0.695,0.023,0.03,0,0.002,11.1,59.6,141.2,0.1495
G. K-12 / 3501 +,Union,1320,Elizabeth City,28843,0.815,0.084,0.067,0,0.03,0.004,12.6,95.5,330.1,0.1092
G. K-12 / 3501 +,Union,2660,Linden City,28249,0.42,0.505,0.029,0.001,0.044,0.001,10.8,69.4,164,0.1462
G. K-12 / 3501 +,Union,4160,Plainfield City,28122,0.847,0.09,0.06,0,0,0.003,13.1,87.2,169.9,0.129
G. K-12 / 3501 +,Union,4290,Rahway City,26114,0.508,0.428,0.059,0,0,0.005,11.8,74.7,140.9,0.1651
G. K-12 / 3501 +,Union,4670,Scotch Plains-Fanwood Reg,23675,0.245,0.73,0.022,0.003,0,0,12.3,85.6,184.1,0.1373
G. K-12 / 3501 +,Union,5090,Summit City,26392,0.246,0.726,0.023,0.006,0,0,10.6,66.8,135.2,0.1061
G. K-12 / 3501 +,Union,5290,Union Twp,26012,0.431,0.53,0.037,0,0,0.002,12.7,79.7,214.2,0.1393
G. K-12 / 3501 +,Union,5730,Westfield Town,25334,0.239,0.703,0.02,0.001,0.037,0,12,71.8,202.1,0.1673
G. K-12 / 3501 +,Warren,4100,Phillipsburg Town,32249,0.642,0.129,0.102,0.123,0,0.004,11,61.4,169.4,0.1964
H. 7-12 / 9-12,Atlantic,1790,Greater Egg Harbor Reg,35151,0.544,0.391,0.049,0.014,0,0.002,11.6,63.8,102.4,0.1933
H. 7-12 / 9-12,Atlantic,2910,Mainland Regional,33059,0.4,0.571,0.019,0,0,0.01,10.6,60.4,117.1,0.1776
H. 7-12 / 9-12,Bergen,745,Carlstadt-East Rutherford,31650,0.214,0.646,0.022,0.118,0,0,13.6,96.5,95.3,0.1542
H. 7-12 / 9-12,Bergen,3700,Northern Highlands Regional High School,33155,0.216,0.613,0.015,0.142,0,0.014,11.6,71,85.7,0.1182
H. 7-12 / 9-12,Bergen,3710,Northern Valley Regional,42591,0.235,0.717,0.022,0.026,0,0,9,36,75.1,0.209
H. 7-12 / 9-12,Bergen,3960,Pascack Valley Regional,45109,0.224,0.746,0.018,0.012,0,0,10.2,54.3,80.3,0.2048
H. 7-12 / 9-12,Bergen,4300,Ramapo-Indian Hill Reg,40672,0.208,0.683,0.011,0.002,0.066,0.03,10.1,68,70.4,0.1791
H. 7-12 / 9-12,Bergen,4405,River Dell Regional,30828,0.258,0.718,0.018,0.006,0,0,11.5,79.5,122.3,0.154
H. 7-12 / 9-12,Burlington,2610,Lenape Regional,32436,0.316,0.659,0.019,0,0,0.006,11.8,58.8,163.7,0.1716
H. 7-12 / 9-12,Burlington,3690,Northern Burlington Reg,27360,0.519,0.413,0.065,0.001,0,0.002,12.6,85.2,125.3,0.1746
H. 7-12 / 9-12,Burlington,4320,Rancocas Valley Regional,28259,0.472,0.423,0.033,0.004,0,0.068,13.8,80.9,152.5,0.1781
H. 7-12 / 9-12,Camden,390,Black Horse Pike Regional,27480,0.575,0.385,0.035,0.005,0,0,12.6,54.7,99.2,0.1725
H. 7-12 / 9-12,Camden,1255,Eastern Camden County Reg,27610,0.364,0.561,0.028,0.007,0.04,0,13.7,91.7,148.2,0.1288
H. 7-12 / 9-12,Camden,5035,Sterling High School Dist,27815,0.571,0.313,0.032,0.08,0,0.004,13,71.1,128,0.1786
H. 7-12 / 9-12,Cape May,2820,Lower Cape May Regional,36488,0.317,0.583,0.089,0.003,0,0.008,11.1,83.9,106.8,0.2111
H. 7-12 / 9-12,Cumberland,997,Cumberland Regional,34440,0.591,0.31,0.099,0,0,0,13.7,102.1,93.6,0.2021
H. 7-12 / 9-12,Essex,5630,West Essex Regional,32823,0.23,0.757,0.011,0.002,0,0,10.5,72.6,96.5,0.1463
H. 7-12 / 9-12,Gloucester,870,Clearview Regional,22971,0.478,0.48,0.031,0.008,0,0.003,13.5,104.1,136.6,0.1308
H. 7-12 / 9-12,Gloucester,1715,Gateway Regional,34286,0.5,0.46,0.034,0.006,0,0,10.2,42,70.8,0.2332
H. 7-12 / 9-12,Gloucester,2440,Kingsway Regional,22796,0.497,0.442,0.014,0.047,0,0,13.9,106.9,151.9,0.172
H. 7-12 / 9-12,Gloucester,4940,Delsea Regional H.S Dist.,29949,0.496,0.414,0.046,0.044,0,0,12.3,88.5,122.6,0.1763
H. 7-12 / 9-12,Hunterdon,1050,Delaware Valley Regional,34624,0.265,0.678,0.029,0.006,0.022,0,11.4,63.8,77.9,0.1696
H. 7-12 / 9-12,Hunterdon,2300,Hunterdon Central Reg,32477,0.231,0.702,0.018,0.002,0.047,0,10.4,56.7,104.7,0.1566
H. 7-12 / 9-12,Hunterdon,3660,North Hunterdon-Voorhees Regional High S,36655,0.241,0.742,0.014,0.002,0,0.001,10.2,58.9,97.1,0.1653
H. 7-12 / 9-12,Monmouth,1650,Freehold Regional,24103,0.341,0.623,0.035,0,0,0.001,14.8,94.3,141.2,0.156
H. 7-12 / 9-12,Monmouth,2120,Henry Hudson Regional,45222,0.238,0.686,0.06,0.012,0,0.004,7.4,36,96,0.1944
H. 7-12 / 9-12,Monmouth,3270,Monmouth Regional,42108,0.247,0.708,0.041,0.004,0,0,9.2,50.5,91,0.2468
H. 7-12 / 9-12,Monmouth,4365,Red Bank Regional,30911,0.235,0.654,0.024,0.079,0.008,0,10.6,68.5,93,0.1141
H. 7-12 / 9-12,Monmouth,4580,Rumson-Fair Haven Reg,33081,0.233,0.735,0.019,0.012,0,0.001,10.7,60,73.8,0.1616
H. 7-12 / 9-12,Monmouth,4760,Shore Regional,42691,0.178,0.741,0.039,0.028,0,0.014,13.7,27.2,81.6,0.1848
H. 7-12 / 9-12,Morris,1990,Hanover Park Regional,42812,0.22,0.761,0.019,0,0,0,10.7,39.4,100,0.1523
H. 7-12 / 9-12,Morris,3370,Morris Hills Regional,38030,0.296,0.687,0.014,0.002,0,0.001,11.2,56.5,114.1,0.1758
H. 7-12 / 9-12,Morris,5660,West Morris Regional,32933,0.238,0.732,0.012,0.003,0,0.015,16.7,24.8,108.7,0.1402
H. 7-12 / 9-12,Ocean,770,Central Regional,26819,0.255,0.641,0.098,0.006,0,0,12.1,81,151.2,0.2067
H. 7-12 / 9-12,Ocean,4105,Pinelands Regional,32146,0.426,0.49,0.081,0.002,0,0.001,10.7,59.5,128.9,0.2046
H. 7-12 / 9-12,Ocean,4950,Southern Regional,28688,0.227,0.636,0.051,0.087,0,0,11.8,76.4,159.4,0.2282
H. 7-12 / 9-12,Passaic,2510,Lakeland Regional,35832,0.298,0.675,0.017,0.009,0,0.001,10.6,59.6,95.3,0.1981
H. 7-12 / 9-12,Passaic,3980,Passaic Co Manchester Reg,32863,0.545,0.389,0.037,0,0.03,0,13,89.2,107.1,0.1507
H. 7-12 / 9-12,Passaic,3990,Passaic Valley Regional,38406,0.192,0.669,0.047,0.025,0.068,0,12.4,78.5,114.6,0.194
H. 7-12 / 9-12,Somerset,5550,Watchung Hills Regional,34469,0.236,0.619,0.016,0.128,0,0.001,11.6,69.1,110.7,0.1444
H. 7-12 / 9-12,Sussex,2165,High Point Regional,35226,0.316,0.627,0.024,0.033,0,0,11.9,73.8,81.2,0.1459
H. 7-12 / 9-12,Sussex,2465,Kittatinny Regional,38658,0.382,0.573,0.042,0.003,0,0,9.9,67.4,86.1,0.1535
H. 7-12 / 9-12,Sussex,2615,Lenape Valley Regional,31954,0.407,0.57,0.022,0,0,0.001,11.4,55.2,60.2,0.2008
H. 7-12 / 9-12,Sussex,5435,Wallkill Valley Regional,35428,0.34,0.604,0.054,0,0,0.002,12.2,67.9,86.9,0.2171
H. 7-12 / 9-12,Warren,3675,North Warren Regional,29729,0.286,0.684,0.03,0,0,0,11,53.1,156.5,0.1901
H. 7-12 / 9-12,Warren,5465,Warren Hills Regional,31367,0.405,0.526,0.034,0.036,0,0,10.9,58.9,130.5,0.1597
I. CSSD,Atlantic,125,Atlantic Co Special Serv,64177,0.222,0.067,0.017,0.694,0,0,11.9,13.5,59.6,1
I. CSSD,Bergen,285,Bergen Co Special Service,115269,0.211,0.223,0.018,0.548,0,0,2.8,3.9,32.4,1
I. CSSD,Burlington,605,Burlington Co Spec Serv,95431,0.165,0.217,0.011,0.607,0,0,4.8,4.4,52,0.9115
I. CSSD,Cape May,715,Cape May Co Special Serv,65986,0.168,0.291,0.019,0.523,0,0,5.7,8.3,38.8,1
I. CSSD,Gloucester,1774,Gloucester Co Spec Serv,82673,0.191,0.154,0.057,0.597,0,0.001,5.4,5.3,30.6,1
I. CSSD,Mercer,3103,Mercer County Special Services School Di,100377,0.174,0.154,0.02,0.651,0,0.001,5.9,5.9,40.5,1
I. CSSD,Salem,4635,Salem Co Special Service,78043,0.276,0.712,0.009,0.003,0,0,3.8,4.4,16.5,0.9621
J. VOC,Atlantic,120,Atlantic Co Vocational,24763,0.591,0.147,0.068,0.194,0,0,12.3,92.6,117.3,0.0824
J. VOC,Bergen,290,Bergen County Vocational Technical Schoo,37750,0.222,0.391,0.056,0.331,0,0,11,63.9,109,0.1325
J. VOC,Burlington,610,Burlington Co Vocational,29270,0.455,0.33,0.1,0.115,0,0,14.2,98.1,196.2,0.1297
J. VOC,Camden,700,Camden County Vocational,35877,0.542,0.165,0.203,0.09,0,0,11,106.5,90.6,0.108
J. VOC,Cape May,720,Cape May County Vocational School Distri,38785,0.256,0.432,0.044,0.268,0,0,9.7,109.1,70.3,0.2
J. VOC,Cumberland,995,Cumberland Co Vocational,29407,0.745,0.184,0,0.072,0,0,12.2,77.6,135.8,0.0718
J. VOC,Essex,1390,Essex Co Voc-Tech,43809,0.622,0.145,0.079,0.155,0,0,11.6,71.5,102.1,0.1239
J. VOC,Gloucester,1775,Gloucester Co Vocational,22668,0.506,0.345,0.041,0.108,0,0,14.7,124,201.6,0.0899
J. VOC,Hudson,2295,Hudson County Vocational,38516,0.418,0.482,0.095,0.005,0,0,11.8,83.6,117.5,0.0729
J. VOC,Hunterdon,2308,Hunterdon Co Vocational,18408,0.234,0.189,0.057,0.505,0.016,0,35,264,198,0.1048
J. VOC,Mercer,3105,Mercer County Vocational,18835,0.337,0.427,0.06,0.175,0,0.001,19.2,123.1,95.7,0.2124
J. VOC,Middlesex,3150,Middlesex Co Vocational,30344,0.48,0.448,0.058,0.008,0,0.006,16.5,77,99.3,0.1899
J. VOC,Monmouth,3260,Monmouth Co Vocational,29967,0.342,0.404,0.033,0.221,0,0,9.8,71,124.8,0.154
J. VOC,Morris,3365,Morris County Vocational,21246,0.225,0.26,0.042,0.474,0,0,22.8,118,190.1,0.0754
J. VOC,Ocean,3790,Ocean County Vocational,18658,0.298,0.519,0.069,0.114,0,0,18.3,129.4,137.5,0.1497
J. VOC,Passaic,3995,Passaic County Vocational,34736,0.511,0.073,0.09,0.291,0.036,0,12.4,73,150.8,0.0984
J. VOC,Salem,4640,Salem County Vocational,18889,0.665,0.143,0,0.192,0,0,0,0,0,0.1746
J. VOC,Somerset,4810,Somerset Co Vocational,42668,0.277,0.634,0.025,0.065,0,0,8.4,52.5,49.9,0.1754
J. VOC,Sussex,5110,Sussex County Vocational,29259,0.412,0.445,0.054,0.089,0,0,11.7,77.8,87.5,0.2043
J. VOC,Union,5260,Union County Vocational,20915,0.483,0.247,0.04,0.229,0,0.001,14.3,109.2,98.6,0.0789
J. VOC,Warren,5460,Warren County Vocational,30855,0.503,0.405,0.043,0.049,0,0,11.5,88.4,88.4,0.1425
K. Charter,Atlantic,6060,Atlantic Community Charter School,29899,0.692,0.009,0.173,0,0,0.126,9.1,81.8,65.4,0.1377
K. Charter,Atlantic,6104,Principle Academy Charter School,24215,0.62,0.277,0.103,0,0,0,12.2,176.8,155,0.1162
K. Charter,Atlantic,7410,Charter~tech High School,27413,0.917,0.01,0.073,0,0,0,8.2,88.5,88.5,0.2687
K. Charter,Bergen,6013,Bergen Arts And Sciences Charter School,20190,0.494,0.415,0.091,0,0,0,15.2,178.1,207.8,0.0713
K. Charter,Bergen,6430,Englewood On The Palisades Charter Schoo,25060,0.287,0.589,0.124,0,0,0,10.1,101,101,0.0924
K. Charter,Bergen,7890,Teaneck Community Cs,25070,0.225,0.75,0.024,0,0,0.001,11.5,314,89.5,0.0865
K. Charter,Burlington,6026,Riverbank Charter School Of Excelle,17276,0.473,0.457,0.07,0,0,0,10.9,153,153,0.0261
K. Charter,Burlington,6076,Benjamin Banneker Prep Cs,20786,0.507,0.429,0.064,0,0,0,12.3,119,64.9,0.0952
K. Charter,Camden,1799,Kipp Cooper Norcross,41642,0.012,0.439,0.097,0,0,0.452,18.9,250.3,117.8,0
K. Charter,Camden,1801,Camden Prep,24912,0.777,0.081,0.142,0,0,0,29.5,233.4,89.8,0
K. Charter,Camden,1802,Mastery Schools Of Camden,26383,0.764,0.05,0.185,0,0,0.001,13.8,219.1,284.8,0
K. Charter,Camden,6086,Hope Community Cs,29121,0.721,0.038,0.241,0,0,0,7.6,133,33.3,0.1811
K. Charter,Camden,6107,Camden’s Promise Charter School,25548,0.75,0.09,0.16,0,0,0,10.8,108.3,142.1,0.0862
K. Charter,Camden,7109,Leap Academy University Cs,21951,0.761,0.069,0.17,0,0,0,14.5,219.9,90.5,0.0552
K. Charter,Cumberland,6028,Vineland Public Charter School,14860,0.877,0.002,0.122,0,0,0,13.3,0,132.7,0.0628
K. Charter,Cumberland,6069,Millville Public Charter School,19507,0.786,0.005,0.209,0,0,0,10.7,0,288,0.0833
K. Charter,Cumberland,6089,Compass Academy Cs,19253,0.646,0.127,0.227,0,0,0,10.6,170,42.5,0.1174
K. Charter,Cumberland,6100,Bridgeton Public Charter School,22793,0.818,0.002,0.18,0,0,0,9,0,117,0.0086
K. Charter,Essex,6020,Pride Academy Charter School,21479,0.812,0.122,0.066,0,0,0,13.1,99.7,42.7,0.1339
K. Charter,Essex,6022,Burch Charter School Of Excellence,19841,0.712,0.101,0.188,0,0,0,17.8,160.5,80.3,0.0187
K. Charter,Essex,6029,Newark Educators Community Charter Schoo,54683,0.733,0.007,0.259,0,0,0.001,7.4,44.7,67,0.1573
K. Charter,Essex,6053,Great Oaks Legacy Charter School,30130,0.71,0.141,0.149,0,0,0,19,137.4,113.2,0.1398
K. Charter,Essex,6058,Roseville Community Cs,37621,0.736,0.008,0.255,0,0,0.001,10.7,46.3,92.7,0.1188
K. Charter,Essex,6094,Phillip's Academy Charter School,24397,0.725,0.108,0.167,0,0,0,16.2,84.6,95.8,0.0835
K. Charter,Essex,6099,Link Community Charter School,26321,0.718,0.098,0.184,0,0,0,13.9,166.5,95.1,0.0962
K. Charter,Essex,6109,Lead Charter School,29013,0.84,0.081,0.079,0,0,0,35,105,42,0.1429
K. Charter,Essex,6320,Discovery Cs,25846,0.701,0.103,0.196,0,0,0,20,0,50,0.0802
