GROUP,CONAME,DIST,DISTNAME,PP11,RK11,PP21,RK21,PP31,RK31,E11,E21,E31
D. K-8 / 751 +,Camden,4590,Runnemede Boro,17376,35|72,17895,35|72,19697,35|76,804,822,847
D. K-8 / 751 +,Camden,5080,Stratford Boro,16210,23|72,16673,23|72,20088,39|76,879,900,880
D. K-8 / 751 +,Camden,5400,Voorhees Twp,16822,29|72,16976,25|72,18529,18|76,2921,2972,2997
D. K-8 / 751 +,Cape May,5340,Upper Twp,15040,10|72,15243,7|72,17572,11|76,1394,1388,1350
D. K-8 / 751 +,Cumberland,5300,Upper Deerfield Twp,16509,27|72,17226,28|72,19426,32|76,920,958,1018
D. K-8 / 751 +,Gloucester,2750,Logan Twp,16072,21|72,18861,42|72,17891,13|76,871,756,811
D. K-8 / 751 +,Hudson,1850,Guttenberg Town,13428,2|72,15196,6|72,17984,14|76,936,948,963
D. K-8 / 751 +,Hunterdon,920,Clinton Twp,21027,66|72,22745,69|72,24553,71|76,1196,1170,1173
D. K-8 / 751 +,Hunterdon,1510,Flemington-Raritan Reg,18418,44|72,19247,47|72,19310,30|76,3055,3156,3249
D. K-8 / 751 +,Hunterdon,4350,Readington Twp,20610,63|72,21534,62|72,24497,70|76,1432,1410,1394
D. K-8 / 751 +,Middlesex,3220,Milltown Boro,14940,8|72,15822,13|72,18946,23|76,805,825,820
D. K-8 / 751 +,Monmouth,945,Colts Neck Twp,23425,70|72,23955,70|72,26499,75|76,1012,1023,1018
D. K-8 / 751 +,Monmouth,1260,Eatontown Boro,19820,58|72,20114,52|72,20442,43|76,911,929,998
D. K-8 / 751 +,Monmouth,1440,Fair Haven Boro,16504,26|72,17429,30|72,18065,15|76,987,965,997
D. K-8 / 751 +,Monmouth,1640,Freehold Boro,15972,20|72,17585,32|72,20499,46|76,1627,1636,1632
D. K-8 / 751 +,Monmouth,1660,Freehold Twp,19132,51|72,20813,57|72,22434,59|76,3496,3466,3421
D. K-8 / 751 +,Monmouth,2290,Howell Twp,17582,37|72,17844,34|72,19609,34|76,5442,5531,5635
D. K-8 / 751 +,Monmouth,2920,Manalapan-Englishtown Reg,15039,9|72,15500,8|72,17440,9|76,4679,4717,4514
D. K-8 / 751 +,Monmouth,3030,Marlboro Twp,17105,31|72,17938,36|72,18994,24|76,4546,4602,4621
D. K-8 / 751 +,Monmouth,3200,Millstone Twp,18813,47|72,21042,58|72,20562,47|76,1159,1107,1257
D. K-8 / 751 +,Monmouth,4360,Red Bank Boro,17376,35|72,18560,39|72,21032,50|76,1253,1199,1267
D. K-8 / 751 +,Monmouth,4570,Rumson Boro,19082,49|72,20379,53|72,21857,56|76,912,910,910
D. K-8 / 751 +,Monmouth,5185,Tinton Falls,18340,43|72,19193,44|72,20878,49|76,1354,1375,1419
D. K-8 / 751 +,Morris,820,Chester Twp,19315,53|72,20447,54|72,21735,53|76,1032,1017,1005
D. K-8 / 751 +,Morris,1090,Denville Twp,19186,52|72,19544,49|72,20652,48|76,1632,1725,1694
D. K-8 / 751 +,Morris,1190,East Hanover Twp,20705,64|72,20638,56|72,22806,63|76,925,967,996
D. K-8 / 751 +,Morris,1530,Florham Park Boro,20404,61|72,21250,59|72,22100,58|76,955,961,960
D. K-8 / 751 +,Morris,2000,Hanover Twp,20731,65|72,21863,65|72,22542,61|76,1266,1237,1279
D. K-8 / 751 +,Morris,2650,Lincoln Park Boro,15653,15|72,16223,17|72,18630,21|76,896,893,872
D. K-8 / 751 +,Morris,3100,Mendham Twp,21143,67|72,22087,66|72,23507,67|76,781,806,810
D. K-8 / 751 +,Morris,4000,Long Hill Twp,18906,48|72,19523,48|72,20392,41|76,841,840,854
D. K-8 / 751 +,Morris,4490,Rockaway Twp,19545,54|72,21448,61|72,21947,57|76,2375,2330,2415
D. K-8 / 751 +,Morris,5520,Washington Twp,19768,57|72,19662,50|72,19941,36|76,1932,1984,2019
D. K-8 / 751 +,Passaic,1920,Haledon Boro,14246,4|72,14630,3|72,18478,17|76,1014,1018,1018
D. K-8 / 751 +,Passaic,2700,Little Falls Twp,17336,34|72,17557,31|72,18766,22|76,898,912,938
D. K-8 / 751 +,Passaic,4270,Prospect Park Boro,14407,7|72,15767,12|72,16699,3|76,839,800,780
D. K-8 / 751 +,Passaic,4400,Ringwood Boro,20487,62|72,21645,64|72,24764,73|76,1071,1040,1013
D. K-8 / 751 +,Passaic,5200,Totowa Boro,14379,5|72,14847,5|72,21376,51|76,928,894,892
D. K-8 / 751 +,Passaic,5440,Wanaque Boro,18792,46|72,18841,41|72,19605,33|76,845,876,883
D. K-8 / 751 +,Passaic,5690,Woodland Park,16294,24|72,16576,22|72,18154,16|76,1220,1268,1296
D. K-8 / 751 +,Somerset,510,Branchburg Twp,21468,68|72,22618,68|72,24751,72|76,1296,1289,1296
D. K-8 / 751 +,Somerset,5470,Warren Twp,25182,71|72,25578,71|72,26172,74|76,1548,1641,1737
D. K-8 / 751 +,Sussex,640,Byram Twp,15796,19|72,16174,16|72,16977,6|76,816,833,894
D. K-8 / 751 +,Sussex,5100,Sussex-Wantage Regional,19120,50|72,19756,51|72,21760,54|76,1041,1049,1069
E. K-12 / 0 - 1800,Statewide,N.A.,1. State average - Operating Type K-12,17609,N.A.,18326,N.A.,20031,N.A.,,,
E. K-12 / 0 - 1800,Statewide,N.A.,2. State median - Operating Type K-12,17159,N.A.,17875,N.A.,19635,N.A.,,,
E. K-12 / 0 - 1800,Statewide,N.A.,5. State average - All operating types,17667,N.A.,18401,N.A.,20154,N.A.,,,
E. K-12 / 0 - 1800,Statewide,N.A.,6. State median - All operating types,17431,N.A.,18180,N.A.,19990,N.A.,,,
E. K-12 / 0 - 1800,Atlantic,590,Buena Regional,17850,24|48,19169,33|48,20790,34|50,1614,1588,1587
E. K-12 / 0 - 1800,Bergen,440,Bogota Boro,17247,22|48,16697,16|48,19535,21|50,1226,1284,1286
E. K-12 / 0 - 1800,Bergen,990,Cresskill Boro,17994,26|48,17729,20|48,18998,18|50,1724,1696,1684
E. K-12 / 0 - 1800,Bergen,1360,Emerson Boro,18585,33|48,18929,32|48,21065,36|50,1056,1056,1054
E. K-12 / 0 - 1800,Bergen,2080,Hasbrouck Heights Boro,17121,21|48,17933,22|48,18770,17|50,1705,1721,1732
E. K-12 / 0 - 1800,Bergen,3170,Midland Park Boro,23151,44|48,24440,44|48,24289,44|50,858,858,902
E. K-12 / 0 - 1800,Bergen,3910,Palisades Park,13346,2|48,14607,2|48,15758,2|50,1808,1790,1797
E. K-12 / 0 - 1800,Bergen,3940,Park Ridge Boro,23269,45|48,24472,45|48,26979,49|50,1207,1175,1176
E. K-12 / 0 - 1800,Bergen,4370,Ridgefield Boro,22281,43|48,22082,41|48,25192,45|50,1563,1590,1575
E. K-12 / 0 - 1800,Bergen,5410,Waldwick Boro,16495,19|48,18122,23|48,20716,33|50,1583,1560,1545
E. K-12 / 0 - 1800,Bergen,5430,Wallington Boro,14034,3|48,14670,3|48,16094,3|50,1197,1188,1261
E. K-12 / 0 - 1800,Bergen,5830,Wood-Ridge Boro,14544,7|48,16012,10|48,16479,4|50,1209,1176,1235
E. K-12 / 0 - 1800,Burlington,1520,Florence Twp,15028,9|48,16311,13|48,18309,14|50,1517,1509,1506
E. K-12 / 0 - 1800,Burlington,3920,Palmyra Boro,15660,13|48,17241,19|48,17890,12|50,974,977,1068
E. K-12 / 0 - 1800,Burlington,4450,Riverside Twp,14621,8|48,15343,7|48,17500,9|50,1459,1542,1541
E. K-12 / 0 - 1800,Camden,150,Audubon Public School Disrict,16478,18|48,16907,17|48,18464,15|50,1405,1424,1416
E. K-12 / 0 - 1800,Camden,1880,Haddon Heights Boro,15103,10|48,15932,9|48,17125,6|50,1557,1471,1489
E. K-12 / 0 - 1800,Cape May,5790,Wildwood City,19217,36|48,21809,40|48,20591,32|50,862,815,842
E. K-12 / 0 - 1800,Essex,760,Cedar Grove Twp,17361,23|48,18884,31|48,20231,29|50,1587,1563,1616
E. K-12 / 0 - 1800,Essex,1750,Glen Ridge Boro,16882,N.A.,16851,N.A.,19039,19|50,1814,1859,1842
E. K-12 / 0 - 1800,Gloucester,860,Clayton Boro,14372,4|48,15215,6|48,17191,7|50,1429,1466,1481
E. K-12 / 0 - 1800,Gloucester,4020,Paulsboro Boro,16009,17|48,17110,18|48,22316,42|50,1258,1250,1238
E. K-12 / 0 - 1800,Gloucester,4140,Pitman Boro,18636,34|48,18842,29|48,19986,27|50,1137,1127,1125
E. K-12 / 0 - 1800,Gloucester,5860,Woodbury City,14533,6|48,16150,12|48,19771,23|50,1675,1682,1690
E. K-12 / 0 - 1800,Hudson,5580,Weehawken Twp,18488,31|48,21263,39|48,19920,25|50,1249,1204,1379
E. K-12 / 0 - 1800,Hunterdon,1376,South Hunterdon Regional School District,25490,47|48,24980,47|48,26934,48|50,768,813,816
E. K-12 / 0 - 1800,Middlesex,1140,Dunellen Boro,14471,5|48,15101,5|48,18543,16|50,1233,1302,1320
E. K-12 / 0 - 1800,Middlesex,2150,Highland Park Boro,17881,25|48,18868,30|48,21127,37|50,1577,1581,1601
E. K-12 / 0 - 1800,Middlesex,4830,South Amboy City,13178,1|48,13577,1|48,14756,1|50,1144,1156,1201
E. K-12 / 0 - 1800,Middlesex,4970,Spotswood Boro,15803,15|48,15680,8|48,17678,11|50,1585,1640,1728
E. K-12 / 0 - 1800,Monmouth,100,Asbury Park City,31854,48|48,32102,48|48,30949,50|50,1472,1374,1494
E. K-12 / 0 - 1800,Monmouth,2400,Keansburg Boro,N.R.,N.R.,N.R.,N.R.,20256,30|50,,,1647
E. K-12 / 0 - 1800,Monmouth,2430,Keyport Boro,18536,32|48,18827,28|48,21602,41|50,925,921,968
E. K-12 / 0 - 1800,Monmouth,2930,Manasquan Boro,19476,37|48,20160,35|48,21521,40|50,1483,1438,1447
E. K-12 / 0 - 1800,Morris,450,Boonton Town,19905,39|48,20786,38|48,20174,28|50,1427,1441,1531
E. K-12 / 0 - 1800,Morris,630,Butler Boro,18739,35|48,18404,26|48,21159,38|50,1131,1187,1179
E. K-12 / 0 - 1800,Morris,2460,Kinnelon Boro,21928,42|48,22995,43|48,23675,43|50,1653,1630,1662
E. K-12 / 0 - 1800,Morris,3460,Mountain Lakes Boro,23546,46|48,24681,46|48,26727,47|50,1413,1395,1386
E. K-12 / 0 - 1800,Ocean,4190,Plumsted Twp,18093,27|48,18150,24|48,17607,10|50,1075,1095,1151
E. K-12 / 0 - 1800,Ocean,4220,Point Pleasant Beach Boro,20173,40|48,22085,42|48,25661,46|50,720,674,643
E. K-12 / 0 - 1800,Passaic,4230,Pompton Lakes Boro,16989,20|48,17862,21|48,19547,22|50,1743,1733,1782
E. K-12 / 0 - 1800,Salem,4150,Pittsgrove Twp,15599,12|48,16450,15|48,17328,8|50,1654,1669,1718
E. K-12 / 0 - 1800,Salem,4630,Salem City,15764,14|48,16430,14|48,18227,13|50,1270,1296,1334
E. K-12 / 0 - 1800,Salem,5910,Woodstown-Pilesgrove Reg,15228,11|48,14928,4|48,16630,5|50,1458,1486,1468
E. K-12 / 0 - 1800,Somerset,3000,Manville Boro,15942,16|48,16099,11|48,19775,24|50,1538,1670,1652
E. K-12 / 0 - 1800,Somerset,4815,Somerset Hills Regional,19601,38|48,20650,37|48,21331,39|50,1724,1704,1782
E. K-12 / 0 - 1800,Sussex,2240,Hopatcong,20348,41|48,20205,36|48,20904,35|50,1396,1406,1401
E. K-12 / 0 - 1800,Sussex,3590,Newton Town,18157,29|48,18268,25|48,20532,31|50,1515,1550,1532
E. K-12 / 0 - 1800,Union,2420,Kenilworth Boro,18180,30|48,18714,27|48,19965,26|50,1442,1447,1438
E. K-12 / 0 - 1800,Warren,280,Belvidere Town,18140,28|48,19461,34|48,19235,20|50,607,604,606
F. K-12 / 1801 - 3500,Statewide,N.A.,1. State average - Operating Type K-12,17609,N.A.,18326,N.A.,20031,N.A.,,,
F. K-12 / 1801 - 3500,Statewide,N.A.,2. State median - Operating Type K-12,17159,N.A.,17875,N.A.,19635,N.A.,,,
F. K-12 / 1801 - 3500,Statewide,N.A.,5. State average - All operating types,17667,N.A.,18401,N.A.,20154,N.A.,,,
F. K-12 / 1801 - 3500,Statewide,N.A.,6. State median - All operating types,17431,N.A.,18180,N.A.,19990,N.A.,,,
F. K-12 / 1801 - 3500,Atlantic,1960,Hammonton Town,14089,6|72,14526,4|72,16583,11|74,3322,3334,3356
F. K-12 / 1801 - 3500,Bergen,890,Cliffside Park Boro,15035,14|72,15434,12|72,17529,19|74,2981,3043,3070
F. K-12 / 1801 - 3500,Bergen,1130,Dumont Boro,15583,20|72,16294,15|72,16832,12|74,2483,2555,2572
F. K-12 / 1801 - 3500,Bergen,1345,Elmwood Park,13172,2|72,14261,2|72,17489,18|74,2500,2534,2542
F. K-12 / 1801 - 3500,Bergen,1370,Englewood City,19647,64|72,19232,54|72,20772,55|74,2850,2882,2834
F. K-12 / 1801 - 3500,Bergen,1760,Glen Rock Boro,17306,44|72,18290,43|72,19802,44|74,2565,2591,2623
F. K-12 / 1801 - 3500,Bergen,2620,Leonia Boro,15456,18|72,16391,18|72,17845,21|74,2127,2109,2069
F. K-12 / 1801 - 3500,Bergen,2740,Lodi Borough,13885,5|72,14831,8|72,17385,17|74,2945,3011,3164
F. K-12 / 1801 - 3500,Bergen,2860,Lyndhurst Twp,16441,32|72,16393,19|72,16378,8|74,2414,2572,2619
F. K-12 / 1801 - 3500,Bergen,2900,Mahwah Twp,21805,71|72,22813,70|72,22577,68|74,2716,2686,2835
F. K-12 / 1801 - 3500,Bergen,3550,New Milford Boro,17614,46|72,19026,52|72,19358,42|74,2030,2022,2132
F. K-12 / 1801 - 3500,Bergen,3600,North Arlington Boro,14189,7|72,14502,3|72,18127,23|74,1909,1996,2020
F. K-12 / 1801 - 3500,Bergen,4310,Ramsey Boro,21443,69|72,23898,72|72,26916,74|74,2554,2483,2411
F. K-12 / 1801 - 3500,Bergen,4380,Ridgefield Park Twp,18354,52|72,19242,55|72,22590,69|74,2070,2038,2060
F. K-12 / 1801 - 3500,Bergen,4600,Rutherford Boro,16393,31|72,17148,33|72,18058,22|74,2435,2452,2465
F. K-12 / 1801 - 3500,Bergen,4610,Saddle Brook Twp,17462,N.A.,18010,N.A.,19321,41|74,1695,1787,1765
F. K-12 / 1801 - 3500,Bergen,5160,Tenafly Boro,19076,58|72,19919,61|72,21310,61|74,3507,3501,3458
F. K-12 / 1801 - 3500,Bergen,5755,Westwood Regional,18207,50|72,19091,53|72,20987,57|74,2766,2777,2831
F. K-12 / 1801 - 3500,Burlington,475,Bordentown Regional,17840,49|72,18931,49|72,18598,30|74,2190,2123,2222
F. K-12 / 1801 - 3500,Burlington,600,Burlington City,18207,50|72,18934,50|72,21176,60|74,1748,1812,1865
F. K-12 / 1801 - 3500,Burlington,840,Cinnaminson Twp,15866,23|72,16329,16|72,19051,36|74,2734,2840,2882
F. K-12 / 1801 - 3500,Burlington,1060,Delran Twp,15839,22|72,16756,27|72,18499,26|74,2882,2845,2909
F. K-12 / 1801 - 3500,Burlington,3010,Maple Shade Twp,16858,36|72,17208,34|72,19195,37|74,2362,2467,2456
F. K-12 / 1801 - 3500,Camden,940,Collingswood Boro,16039,24|72,16782,29|72,16555,10|74,2255,2233,2372
F. K-12 / 1801 - 3500,Camden,1770,Gloucester City,15413,17|72,16734,26|72,18893,33|74,2443,2346,2439
F. K-12 / 1801 - 3500,Camden,1890,Haddon Twp,15222,15|72,15476,13|72,16384,9|74,2057,2112,2103
F. K-12 / 1801 - 3500,Camden,1900,Haddonfield Boro,14783,10|72,14713,6|72,15830,2|74,2700,2754,2724
F. K-12 / 1801 - 3500,Camden,2670,Lindenwold Boro,12574,1|72,14250,1|72,16004,5|74,2982,3037,3183
F. K-12 / 1801 - 3500,Camden,4110,Pine Hill Boro,17255,42|72,17284,35|72,20843,56|74,1862,1914,1915
F. K-12 / 1801 - 3500,Cape May,3130,Middle Twp,14492,8|72,15099,10|72,15779,1|74,2525,2546,2573
F. K-12 / 1801 - 3500,Cape May,3780,Ocean City,19596,63|72,21333,66|72,23238,71|74,1930,1850,1840
F. K-12 / 1801 - 3500,Essex,660,Caldwell-West Caldwell,16557,33|72,18339,44|72,20321,50|74,2583,2547,2570
F. K-12 / 1801 - 3500,Essex,5370,Verona Boro,16086,25|72,16336,17|72,17212,15|74,2139,2192,2189
F. K-12 / 1801 - 3500,Gloucester,1730,Glassboro,17804,48|72,17487,39|72,17665,20|74,1822,1857,1949
F. K-12 / 1801 - 3500,Gloucester,5620,West Deptford Twp,15806,21|72,16781,28|72,18379,24|74,2859,2804,2808
F. K-12 / 1801 - 3500,Hudson,2060,Harrison Town,17092,38|72,16703,24|72,16243,6|74,1987,2144,2466
F. K-12 / 1801 - 3500,Hudson,2210,Hoboken City,22457,72|72,22230,69|72,21137,59|74,2187,2316,2770
F. K-12 / 1801 - 3500,Hudson,4730,Secaucus Town,16231,30|72,16409,20|72,17264,16|74,2152,2199,2314
F. K-12 / 1801 - 3500,Mercer,2280,Hopewell Valley Regional,21780,70|72,23092,71|72,24785,73|74,3409,3436,3367
F. K-12 / 1801 - 3500,Mercer,5510,Robbinsville Twp,13694,3|72,14536,5|72,15971,3|74,3119,3050,2975
F. K-12 / 1801 - 3500,Middlesex,3120,Metuchen Boro,16166,28|72,16987,31|72,18501,27|74,2269,2284,2307
F. K-12 / 1801 - 3500,Middlesex,3140,Middlesex Boro,17214,41|72,17008,32|72,19298,39|74,1999,2024,2007
F. K-12 / 1801 - 3500,Middlesex,4920,South River Boro,13829,4|72,14780,7|72,16955,14|74,2395,2449,2605
F. K-12 / 1801 - 3500,Monmouth,2105,Hazlet Twp,17283,43|72,17924,41|72,20536,51|74,2669,2643,2573
F. K-12 / 1801 - 3500,Monmouth,2230,Holmdel Twp,19372,61|72,20265,63|72,19864,47|74,2938,2915,3021
F. K-12 / 1801 - 3500,Monmouth,3510,Neptune Twp,19487,62|72,19846,60|72,21499,64|74,3508,3470,3367
F. K-12 / 1801 - 3500,Monmouth,3810,Ocean Twp,20741,67|72,21604,67|72,23066,70|74,3227,3187,3273
F. K-12 / 1801 - 3500,Monmouth,5310,Upper Freehold Regional,15546,19|72,16545,21|72,16861,13|74,2093,2062,2121
F. K-12 / 1801 - 3500,Monmouth,5420,Wall Twp,20764,68|72,22135,68|72,23378,72|74,3254,3193,3185
F. K-12 / 1801 - 3500,Morris,1110,Dover Town,14855,11|72,16708,25|72,19966,48|74,3242,3300,3337
F. K-12 / 1801 - 3500,Morris,2380,Jefferson Twp,18628,55|72,19606,59|72,20543,52|74,2514,2504,2624
F. K-12 / 1801 - 3500,Morris,2870,Madison Boro,17177,40|72,17875,40|72,19832,45|74,2478,2517,2447
F. K-12 / 1801 - 3500,Morris,3340,Montville Twp,20321,66|72,20706,65|72,22507,67|74,3369,3414,3436
F. K-12 / 1801 - 3500,Morris,4080,Pequannock Twp,17159,39|72,18448,46|72,20625,53|74,2087,2079,2086
F. K-12 / 1801 - 3500,Morris,4560,Roxbury Twp,19079,59|72,19444,57|72,20694,54|74,3417,3421,3380
F. K-12 / 1801 - 3500,Ocean,2940,Manchester Twp,17677,47|72,18541,47|72,19273,38|74,2746,2798,2832
F. K-12 / 1801 - 3500,Ocean,4210,Point Pleasant Boro,14648,9|72,14949,9|72,15991,4|74,2689,2680,2668
F. K-12 / 1801 - 3500,Passaic,2100,Hawthorne Boro,16801,35|72,18238,42|72,19020,35|74,2199,2198,2187
F. K-12 / 1801 - 3500,Passaic,5650,West Milford Twp,19869,65|72,20474,64|72,21626,65|74,3025,3013,2908
F. K-12 / 1801 - 3500,Salem,4070,Penns Grv-Carneys Pt Reg,15261,16|72,16250,14|72,19300,40|74,2143,2153,2230
F. K-12 / 1801 - 3500,Salem,4075,Pennsville,16901,N.A.,17519,N.A.,19860,46|74,1778,1786,1799
F. K-12 / 1801 - 3500,Somerset,490,Bound Brook Boro,14979,13|72,16680,22|72,18635,31|74,1950,2031,2140
F. K-12 / 1801 - 3500,Somerset,3670,North Plainfield Boro,17462,45|72,17369,36|72,18980,34|74,3358,3508,3574
F. K-12 / 1801 - 3500,Somerset,4820,Somerville Boro,18750,57|72,19377,56|72,21436,63|74,2124,2138,2156
F. K-12 / 1801 - 3500,Sussex,4960,Sparta Twp,18588,54|72,18970,51|72,20315,49|74,3208,3234,3203
F. K-12 / 1801 - 3500,Sussex,5360,Vernon Twp,18373,53|72,19552,58|72,18561,29|74,2914,2935,2946
F. K-12 / 1801 - 3500,Union,310,Berkeley Heights Twp,19371,60|72,19993,62|72,21718,66|74,2506,2485,2464
F. K-12 / 1801 - 3500,Union,850,Clark Twp,14884,12|72,15164,11|72,16326,7|74,2235,2227,2282
F. K-12 / 1801 - 3500,Union,2190,Hillside Twp,17073,37|72,18626,48|72,21365,62|74,2932,2981,2940
F. K-12 / 1801 - 3500,Union,3560,New Providence Boro,16112,26|72,16835,30|72,18400,25|74,2328,2317,2329
F. K-12 / 1801 - 3500,Union,4540,Roselle Boro,18676,56|72,18347,45|72,21038,58|74,2884,2879,2863
F. K-12 / 1801 - 3500,Union,4550,Roselle Park Boro,16137,27|72,17383,37|72,19707,43|74,1994,2033,2102
F. K-12 / 1801 - 3500,Union,5000,Springfield Twp,16579,34|72,16694,23|72,18532,28|74,2163,2185,2185
F. K-12 / 1801 - 3500,Warren,1870,Hackettstown,16187,29|72,17396,38|72,18891,32|74,1982,2033,2092
G. K-12 / 3501 +,Statewide,N.A.,1. State average - Operating Type K-12,17609,N.A.,18326,N.A.,20031,N.A.,,,
G. K-12 / 3501 +,Statewide,N.A.,2. State median - Operating Type K-12,17159,N.A.,17875,N.A.,19635,N.A.,,,
G. K-12 / 3501 +,Statewide,N.A.,5. State average - All operating types,17667,N.A.,18401,N.A.,20154,N.A.,,,
G. K-12 / 3501 +,Statewide,N.A.,6. State median - All operating types,17431,N.A.,18180,N.A.,19990,N.A.,,,
G. K-12 / 3501 +,Atlantic,110,Atlantic City,20215,83|95,21198,86|95,25465,94|96,6291,6304,6663
G. K-12 / 3501 +,Atlantic,1310,Egg Harbor Twp,18300,66|95,18291,51|95,20190,58|96,7165,7380,7350
G. K-12 / 3501 +,Atlantic,4180,Pleasantville City,19296,80|95,19187,69|95,25326,93|96,3521,3655,3386
G. K-12 / 3501 +,Bergen,300,Bergenfield Boro,16971,46|95,18147,49|95,19517,45|96,3640,3653,3624
G. K-12 / 3501 +,Bergen,1450,Fair Lawn Public Schools,17269,50|95,17279,35|95,18938,34|96,5333,5500,5515
G. K-12 / 3501 +,Bergen,1550,Fort Lee Boro,15862,23|95,16749,27|95,18195,25|96,4031,4010,4046
G. K-12 / 3501 +,Bergen,1700,Garfield City,19341,81|95,20103,80|95,20990,70|96,4599,4690,4648
G. K-12 / 3501 +,Bergen,1860,Hackensack City,18450,70|95,20884,84|95,23943,87|96,5344,5182,5029
G. K-12 / 3501 +,Bergen,3930,Paramus Boro,20313,84|95,21824,88|95,23542,85|96,3663,3613,3567
G. K-12 / 3501 +,Bergen,4390,Ridgewood Village,16563,36|95,17714,45|95,19235,37|96,5577,5504,5643
G. K-12 / 3501 +,Bergen,5150,Teaneck Twp,22577,93|95,22606,90|95,23449,84|96,3538,3629,3686
G. K-12 / 3501 +,Burlington,620,Burlington Twp,16619,38|95,17869,47|95,19209,36|96,3583,3578,3504
G. K-12 / 3501 +,Burlington,3360,Moorestown Twp,17981,64|95,18527,57|95,20175,57|96,3853,3879,3808
G. K-12 / 3501 +,Burlington,4050,Pemberton Twp,20977,89|95,20396,82|95,21485,78|96,4098,4304,4595
G. K-12 / 3501 +,Burlington,5805,Willingboro Twp,15968,26|95,17371,38|95,20532,65|96,3516,3591,3845
G. K-12 / 3501 +,Camden,680,Camden City,23648,94|95,25858,94|95,28230,95|96,5808,5791,6525
G. K-12 / 3501 +,Camden,800,Cherry Hill Twp,16745,40|95,17738,46|95,19655,48|96,10659,10713,10611
G. K-12 / 3501 +,Camden,4060,Pennsauken Twp,16360,33|95,17023,28|95,21438,77|96,4582,4795,4851
G. K-12 / 3501 +,Camden,5820,Winslow Twp,15851,22|95,16270,22|95,18867,31|96,4623,4721,4730
G. K-12 / 3501 +,Cumberland,540,Bridgeton City,15514,16|95,16263,21|95,21322,75|96,5884,5812,5860
G. K-12 / 3501 +,Cumberland,3230,Millville City,17631,57|95,18611,60|95,19665,49|96,4939,4914,4959
G. K-12 / 3501 +,Cumberland,5390,Vineland City,15866,24|95,16200,20|95,17662,19|96,9450,9546,9545
G. K-12 / 3501 +,Essex,250,Belleville Town,15693,20|95,17608,41|95,17592,16|96,4661,4893,5254
G. K-12 / 3501 +,Essex,410,Bloomfield Twp,15897,25|95,16179,19|95,18373,27|96,6087,6408,6300
G. K-12 / 3501 +,Essex,1210,East Orange,20864,88|95,21196,85|95,19994,53|96,8639,8709,9158
G. K-12 / 3501 +,Essex,2330,Irvington Township,16170,29|95,18379,54|95,20335,63|96,6856,6982,6975
G. K-12 / 3501 +,Essex,2730,Livingston Twp,17061,47|95,17535,40|95,19261,39|96,6171,6347,6250
G. K-12 / 3501 +,Essex,3190,Millburn Twp,17946,62|95,19215,71|95,20251,61|96,4756,4764,4776
G. K-12 / 3501 +,Essex,3310,Montclair Town,20445,85|95,20043,79|95,19348,42|96,6001,6082,6338
G. K-12 / 3501 +,Essex,3570,Newark City,18551,73|95,20026,78|95,24253,89|96,36766,37381,37773
G. K-12 / 3501 +,Essex,3750,Nutley Town,16096,28|95,17057,29|95,17302,13|96,3968,4013,4050
G. K-12 / 3501 +,Essex,3880,City Of Orange Twp,16878,44|95,19212,70|95,20980,69|96,5192,5345,5233
G. K-12 / 3501 +,Essex,4900,South Orange-Maplewood,17592,56|95,18321,52|95,20229,59|96,6669,6740,6609
G. K-12 / 3501 +,Essex,5680,West Orange Town,21443,90|95,22741,92|95,23599,86|96,6563,6709,6861
G. K-12 / 3501 +,Gloucester,1100,Deptford Twp,15063,9|95,15654,8|95,16796,9|96,3968,4058,4154
G. K-12 / 3501 +,Gloucester,3280,Monroe Twp,14214,3|95,14601,2|95,15412,3|96,5635,5727,5950
G. K-12 / 3501 +,Gloucester,5500,Washington Twp,17960,63|95,18362,53|95,19478,44|96,7010,7045,7034
G. K-12 / 3501 +,Hudson,220,Bayonne City,15035,8|95,16318,23|95,18030,23|96,9572,9963,10026
G. K-12 / 3501 +,Hudson,2390,Jersey City,21663,92|95,21234,87|95,24469,91|96,23025,23656,26068
G. K-12 / 3501 +,Hudson,2410,Kearny Town,17460,54|95,17135,33|95,20648,66|96,5105,5320,5338
G. K-12 / 3501 +,Hudson,3610,North Bergen Twp,14556,5|95,15021,3|95,17504,15|96,7167,7207,7135
G. K-12 / 3501 +,Hudson,5240,Union City,18421,69|95,19758,77|95,21019,72|96,11630,11623,12728
G. K-12 / 3501 +,Hudson,5670,West New York Schools,16550,35|95,16088,16|95,19641,47|96,7286,7890,8022
G. K-12 / 3501 +,Mercer,1245,East Windsor Regional,17428,52|95,17689,44|95,20022,54|96,4962,5041,5020
G. K-12 / 3501 +,Mercer,1430,Ewing Twp,19382,N.A.,19266,N.A.,20050,55|96,3377,3444,3690
G. K-12 / 3501 +,Mercer,1950,Hamilton Twp,14898,6|95,15278,5|95,16510,5|96,11545,11804,11967
G. K-12 / 3501 +,Mercer,2580,Lawrence Twp,18768,77|95,19176,68|95,19738,50|96,3621,3665,3663
G. K-12 / 3501 +,Mercer,4255,Princeton Public Schools,21530,91|95,22331,89|95,23949,88|96,3690,3723,3782
G. K-12 / 3501 +,Mercer,5210,Trenton Public School District,17865,61|95,18679,61|95,21705,79|96,12516,12857,12566
