GROUP,CONAME,DIST,DISTNAME,SARAT0018,RK0018,SALAM0018,RKSAL0018,SARAT0118,RK0118,SALAM0118,RKSAL0118
D. K-8 / 751 +,Bergen,5330,Upper Saddle River Boro,111.2,65|75,167072,73|75,109.2,66|76,172252,74|76
D. K-8 / 751 +,Bergen,5880,Woodcliff Lake Boro,91.8,75|75,147177,57|75,95.9,73|76,149491,57|76
D. K-8 / 751 +,Bergen,5920,Wyckoff Twp,167.3,18|75,186056,75|75,168.0,16|76,192646,76|76
D. K-8 / 751 +,Burlington,1280,Edgewater Park Twp,117.6,57|75,115817,7|75,123.1,51|76,122697,16|76
D. K-8 / 751 +,Burlington,1420,Evesham Twp,235.4,1|75,147965,59|75,241.1,2|76,150167,58|76
D. K-8 / 751 +,Burlington,2850,Lumberton Twp,149.0,30|75,115884,8|75,116.8,56|76,109000,2|76
D. K-8 / 751 +,Burlington,3080,Medford Twp,165.8,21|75,150963,62|75,160.5,19|76,153789,63|76
D. K-8 / 751 +,Burlington,3430,Mount Holly Twp,158.7,24|75,125900,21|75,111.6,63|76,125014,20|76
D. K-8 / 751 +,Burlington,3440,Mount Laurel Twp,189.0,6|75,129133,27|75,188.5,4|76,125386,21|76
D. K-8 / 751 +,Burlington,5720,Westampton,131.9,46|75,120154,12|75,164.0,18|76,119671,11|76
D. K-8 / 751 +,Camden,260,Bellmawr Boro,115.5,60|75,121925,18|75,106.4,69|76,125555,22|76
D. K-8 / 751 +,Camden,330,Berlin Boro,211.8,3|75,114760,6|75,168.2,15|76,105000,1|76
D. K-8 / 751 +,Camden,1780,Gloucester Twp,192.4,4|75,127943,25|75,176.5,9|76,128892,26|76
D. K-8 / 751 +,Camden,4590,Runnemede Boro,136.5,44|75,132306,33|75,137.8,37|76,136937,39|76
D. K-8 / 751 +,Camden,5080,Stratford Boro,128.4,48|75,121626,16|75,127.9,45|76,126639,23|76
D. K-8 / 751 +,Camden,5400,Voorhees Twp,174.4,11|75,142400,50|75,148.1,25|76,130624,30|76
D. K-8 / 751 +,Cape May,5340,Upper Twp,174.0,12|75,120470,13|75,151.7,22|76,123939,17|76
D. K-8 / 751 +,Cumberland,5300,Upper Deerfield Twp,169.6,15|75,98801,1|75,147.0,27|76,112077,3|76
D. K-8 / 751 +,Gloucester,2750,Logan Twp,110.5,66|75,127069,24|75,116.7,57|76,124128,18|76
D. K-8 / 751 +,Hudson,1850,Guttenberg Town,118.6,56|75,120816,14|75,121.5,54|76,124744,19|76
D. K-8 / 751 +,Hunterdon,920,Clinton Twp,116.6,59|75,131164,31|75,90.3,75|76,129295,27|76
D. K-8 / 751 +,Hunterdon,1510,Flemington-Raritan Reg,156.8,25|75,138470,41|75,143.4,30|76,142404,44|76
D. K-8 / 751 +,Hunterdon,4350,Readington Twp,117.2,58|75,141378,48|75,99.8,72|76,135623,35|76
D. K-8 / 751 +,Middlesex,3220,Milltown Boro,137.3,42|75,132459,34|75,115.9,59|76,138346,40|76
D. K-8 / 751 +,Monmouth,945,Colts Neck Twp,142.4,37|75,161334,71|75,81.3,76|76,158605,66|76
D. K-8 / 751 +,Monmouth,1260,Eatontown Boro,132.0,45|75,124283,20|75,137.0,38|76,128385,24|76
D. K-8 / 751 +,Monmouth,1440,Fair Haven Boro,160.3,23|75,140998,46|75,141.0,33|76,134943,34|76
D. K-8 / 751 +,Monmouth,1640,Freehold Boro,144.5,33|75,145224,54|75,141.4,31|76,145224,52|76
D. K-8 / 751 +,Monmouth,1660,Freehold Twp,137.7,41|75,137563,40|75,143.7,29|76,138939,43|76
D. K-8 / 751 +,Monmouth,2290,Howell Twp,148.3,31|75,139974,44|75,154.4,20|76,144069,48|76
D. K-8 / 751 +,Monmouth,2920,Manalapan-Englishtown Reg,166.3,20|75,133430,36|75,170.1,12|76,138816,41|76
D. K-8 / 751 +,Monmouth,3030,Marlboro Twp,167.9,17|75,144232,52|75,180.0,7|76,146032,54|76
D. K-8 / 751 +,Monmouth,3200,Millstone Twp,114.4,61|75,147885,58|75,109.5,65|76,159598,67|76
D. K-8 / 751 +,Monmouth,4360,Red Bank Boro,107.8,69|75,119221,10|75,116.5,58|76,128796,25|76
D. K-8 / 751 +,Monmouth,4570,Rumson Boro,129.6,47|75,149692,61|75,131.4,40|76,153148,62|76
D. K-8 / 751 +,Monmouth,5185,Tinton Falls,137.3,42|75,128224,26|75,135.6,39|76,135685,36|76
D. K-8 / 751 +,Morris,820,Chester Twp,143.6,35|75,162832,72|75,129.0,43|76,160025,68|76
D. K-8 / 751 +,Morris,1090,Denville Twp,168.2,16|75,145750,55|75,168.5,14|76,156218,64|76
D. K-8 / 751 +,Morris,1190,East Hanover Twp,107.3,71|75,159135,70|75,110.4,64|76,164704,71|76
D. K-8 / 751 +,Morris,1530,Florham Park Boro,122.2,52|75,126217,22|75,120.4,55|76,121352,14|76
D. K-8 / 751 +,Morris,2000,Hanover Twp,139.0,38|75,144560,53|75,138.1,36|76,144560,50|76
D. K-8 / 751 +,Morris,2650,Lincoln Park Boro,142.7,36|75,143813,51|75,148.0,26|76,142667,45|76
D. K-8 / 751 +,Morris,3100,Mendham Twp,111.7,64|75,155800,67|75,112.3,62|76,164212,70|76
D. K-8 / 751 +,Morris,4000,Long Hill Twp,118.9,53|75,141366,47|75,122.0,52|76,145253,53|76
D. K-8 / 751 +,Morris,4490,Rockaway Twp,183.4,7|75,135819,38|75,185.3,5|76,135819,37|76
D. K-8 / 751 +,Morris,5520,Washington Twp,164.5,22|75,138843,42|75,182.4,6|76,146331,55|76
D. K-8 / 751 +,Passaic,1920,Haledon Boro,227.6,2|75,142091,49|75,282.3,1|76,143546,46|76
D. K-8 / 751 +,Passaic,2700,Little Falls Twp,150.3,28|75,134885,37|75,154.0,21|76,138932,42|76
D. K-8 / 751 +,Passaic,4270,Prospect Park Boro,N.R.,N.R.,N.R.,N.R.,113.8,61|76,115000,5|76
D. K-8 / 751 +,Passaic,4400,Ringwood Boro,103.7,73|75,139300,43|75,104.3,70|76,143700,47|76
D. K-8 / 751 +,Passaic,5200,Totowa Boro,112.6,63|75,126950,23|75,114.5,60|76,130000,28|76
D. K-8 / 751 +,Passaic,5440,Wanaque Boro,145.7,32|75,133000,35|75,145.3,28|76,119180,9|76
D. K-8 / 751 +,Passaic,5690,Woodland Park,138.4,39|75,119139,9|75,126.2,48|76,120265,12|76
D. K-8 / 751 +,Somerset,510,Branchburg Twp,107.6,70|75,121827,17|75,124.5,50|76,144339,49|76
D. K-8 / 751 +,Somerset,5470,Warren Twp,125.1,50|75,148683,60|75,128.2,44|76,153083,61|76
D. K-8 / 751 +,Sussex,640,Byram Twp,166.6,19|75,113300,5|75,167.8,17|76,113300,4|76
D. K-8 / 751 +,Sussex,5100,Sussex-Wantage Regional,149.1,29|75,121000,15|75,151.3,23|76,121000,13|76
E. K-12 / 0 - 1800,Statewide,N.A.,1. State Average - Operating Type K-12,147.5,N.A.,139816,N.A.,144.8,N.A.,141962,N.A.
E. K-12 / 0 - 1800,Statewide,N.A.,2. State Median - Operating Type K-12,140.8,N.A.,137932,N.A.,140.6,N.A.,140342,N.A.
E. K-12 / 0 - 1800,Statewide,N.A.,5. State Average - All Operating Types,140.4,N.A.,137272,N.A.,137.8,N.A.,139433,N.A.
E. K-12 / 0 - 1800,Statewide,N.A.,6. State Median - All Operating Types,123.7,N.A.,135612,N.A.,122.0,N.A.,137723,N.A.
E. K-12 / 0 - 1800,Atlantic,590,Buena Regional,91.6,45|50,111352,5|50,100.9,40|50,109733,1|50
E. K-12 / 0 - 1800,Bergen,440,Bogota Boro,126.3,17|50,113847,6|50,118.1,25|50,118692,7|50
E. K-12 / 0 - 1800,Bergen,990,Cresskill Boro,111.7,28|50,139340,32|50,121.9,19|50,142618,35|50
E. K-12 / 0 - 1800,Bergen,1360,Emerson Boro,105.4,37|50,152736,44|50,98.5,42|50,154898,44|50
E. K-12 / 0 - 1800,Bergen,2080,Hasbrouck Heights Boro,130.8,15|50,148250,41|50,142.4,10|50,149381,41|50
E. K-12 / 0 - 1800,Bergen,3170,Midland Park Boro,108.4,33|50,179528,50|50,109.5,31|50,175826,50|50
E. K-12 / 0 - 1800,Bergen,3910,Palisades Park,196.0,1|50,105680,2|50,219.9,1|50,116460,5|50
E. K-12 / 0 - 1800,Bergen,3940,Park Ridge Boro,73.7,50|50,153554,45|50,72.8,49|50,153554,43|50
E. K-12 / 0 - 1800,Bergen,4370,Ridgefield Boro,99.2,43|50,129775,19|50,99.4,41|50,141817,34|50
E. K-12 / 0 - 1800,Bergen,5410,Waldwick Boro,129.8,16|50,152721,43|50,131.9,15|50,159696,46|50
E. K-12 / 0 - 1800,Bergen,5430,Wallington Boro,133.4,14|50,139515,33|50,132.9,13|50,131007,18|50
E. K-12 / 0 - 1800,Bergen,5830,Wood-Ridge Boro,135.2,12|50,118000,9|50,155.0,5|50,132695,21|50
E. K-12 / 0 - 1800,Burlington,1520,Florence Twp,150.8,6|50,119432,11|50,161.2,4|50,121664,11|50
E. K-12 / 0 - 1800,Burlington,3920,Palmyra Boro,109.3,32|50,127403,16|50,130.6,16|50,119750,9|50
E. K-12 / 0 - 1800,Burlington,4450,Riverside Twp,152.9,5|50,121633,13|50,149.6,6|50,120000,10|50
E. K-12 / 0 - 1800,Camden,150,Audubon Public School Disrict,112.8,26|50,134450,27|50,110.9,30|50,138446,28|50
E. K-12 / 0 - 1800,Camden,1880,Haddon Heights Boro,133.7,13|50,129896,20|50,111.1,29|50,134052,22|50
E. K-12 / 0 - 1800,Cape May,5790,Wildwood City,92.2,44|50,128119,17|50,98.1,43|50,123826,12|50
E. K-12 / 0 - 1800,Essex,760,Cedar Grove Twp,119.9,20|50,147972,40|50,118.2,24|50,145994,39|50
E. K-12 / 0 - 1800,Essex,1750,Glen Ridge Boro,121.3,19|50,166715,48|50,119.1,22|50,166715,47|50
E. K-12 / 0 - 1800,Gloucester,860,Clayton Boro,146.2,7|50,122348,14|50,147.5,8|50,126686,15|50
E. K-12 / 0 - 1800,Gloucester,4020,Paulsboro Boro,105.3,38|50,132213,24|50,106.3,34|50,137172,26|50
E. K-12 / 0 - 1800,Gloucester,4140,Pitman Boro,84.8,46|50,121401,12|50,132.7,14|50,126281,14|50
E. K-12 / 0 - 1800,Gloucester,5860,Woodbury City,119.3,21|50,132818,26|50,122.0,18|50,124950,13|50
E. K-12 / 0 - 1800,Hudson,5580,Weehawken Twp,108.2,34|50,144414,36|50,109.1,32|50,144414,37|50
E. K-12 / 0 - 1800,Hunterdon,1376,South Hunterdon Regional School District,99.8,42|50,139104,31|50,95.9,46|50,143910,36|50
E. K-12 / 0 - 1800,Middlesex,1140,Dunellen Boro,142.9,8|50,123800,15|50,134.6,12|50,136787,25|50
E. K-12 / 0 - 1800,Middlesex,2150,Highland Park Boro,112.1,27|50,116863,8|50,106.3,34|50,117643,6|50
E. K-12 / 0 - 1800,Middlesex,4830,South Amboy City,114.7,23|50,145318,37|50,121.2,20|50,139472,31|50
E. K-12 / 0 - 1800,Middlesex,4970,Spotswood Boro,157.7,3|50,135466,30|50,143.6,9|50,141459,33|50
E. K-12 / 0 - 1800,Monmouth,100,Asbury Park City,80.5,49|50,145604,39|50,70.3,50|50,147138,40|50
E. K-12 / 0 - 1800,Monmouth,2400,Keansburg Boro,155.8,4|50,143269,34|50,117.3,26|50,118708,8|50
E. K-12 / 0 - 1800,Monmouth,2430,Keyport Boro,83.7,47|50,116729,7|50,96.8,44|50,128671,17|50
E. K-12 / 0 - 1800,Monmouth,2930,Manasquan Boro,102.5,40|50,160148,47|50,102.6,38|50,168493,48|50
E. K-12 / 0 - 1800,Morris,450,Boonton Town,114.0,24|50,145580,38|50,116.0,27|50,137320,27|50
E. K-12 / 0 - 1800,Morris,630,Butler Boro,114.9,22|50,131853,23|50,115.4,28|50,131853,20|50
E. K-12 / 0 - 1800,Morris,2460,Kinnelon Boro,110.4,30|50,128875,18|50,125.8,17|50,140000,32|50
E. K-12 / 0 - 1800,Morris,3460,Mountain Lakes Boro,113.3,25|50,168599,49|50,101.7,39|50,159000,45|50
E. K-12 / 0 - 1800,Ocean,4190,Plumsted Twp,121.9,18|50,135377,29|50,149.3,7|50,131760,19|50
E. K-12 / 0 - 1800,Ocean,4220,Point Pleasant Beach Boro,83.4,48|50,118646,10|50,77.9,48|50,144774,38|50
E. K-12 / 0 - 1800,Passaic,4230,Pompton Lakes Boro,110.0,31|50,143359,35|50,107.7,33|50,136480,23|50
E. K-12 / 0 - 1800,Salem,4150,Pittsgrove Twp,105.3,38|50,110195,4|50,80.8,47|50,111277,4|50
E. K-12 / 0 - 1800,Salem,4630,Salem City,111.1,29|50,102274,1|50,106.3,34|50,111263,3|50
E. K-12 / 0 - 1800,Salem,5910,Woodstown-Pilesgrove Reg,136.6,10|50,110004,3|50,162.7,3|50,110000,2|50
E. K-12 / 0 - 1800,Somerset,3000,Manville Boro,106.7,36|50,130023,21|50,120.1,21|50,128416,16|50
E. K-12 / 0 - 1800,Somerset,4815,Somerset Hills Regional,107.4,35|50,131309,22|50,104.4,37|50,139455,30|50
E. K-12 / 0 - 1800,Sussex,2240,Hopatcong,183.7,2|50,158673,46|50,209.3,2|50,174689,49|50
E. K-12 / 0 - 1800,Sussex,3590,Newton Town,140.6,9|50,135207,28|50,118.3,23|50,139281,29|50
E. K-12 / 0 - 1800,Union,2420,Kenilworth Boro,135.8,11|50,148827,42|50,136.0,11|50,151877,42|50
E. K-12 / 0 - 1800,Warren,280,Belvidere Town,100.7,41|50,132327,25|50,96.2,45|50,136562,24|50
F. K-12 / 1801 - 350,Statewide,N.A.,1. State Average - Operating Type K-12,147.5,N.A.,139816,N.A.,144.8,N.A.,141962,N.A.
F. K-12 / 1801 - 350,Statewide,N.A.,2. State Median - Operating Type K-12,140.8,N.A.,137932,N.A.,140.6,N.A.,140342,N.A.
F. K-12 / 1801 - 350,Statewide,N.A.,5. State Average - All Operating Types,140.4,N.A.,137272,N.A.,137.8,N.A.,139433,N.A.
F. K-12 / 1801 - 350,Statewide,N.A.,6. State Median - All Operating Types,123.7,N.A.,135612,N.A.,122.0,N.A.,137723,N.A.
F. K-12 / 1801 - 3500,Atlantic,1960,Hammonton Town,167.1,6|74,140450,43|74,163.6,6|74,132809,30|74
F. K-12 / 1801 - 3500,Bergen,890,Cliffside Park Boro,170.6,3|74,140298,41|74,140.6,27|74,128954,22|74
F. K-12 / 1801 - 3500,Bergen,1130,Dumont Boro,149.6,21|74,150520,63|74,140.8,26|74,150031,55|74
F. K-12 / 1801 - 3500,Bergen,1345,Elmwood Park,157.4,13|74,117027,5|74,142.9,21|74,113808,6|74
F. K-12 / 1801 - 3500,Bergen,1370,Englewood City,149.0,23|74,165976,74|74,142.7,22|74,166412,72|74
F. K-12 / 1801 - 3500,Bergen,1760,Glen Rock Boro,136.2,34|74,148038,59|74,128.8,41|74,151629,61|74
F. K-12 / 1801 - 3500,Bergen,2620,Leonia Boro,161.8,9|74,150759,64|74,128.4,43|74,150055,56|74
F. K-12 / 1801 - 3500,Bergen,2740,Lodi Borough,136.2,34|74,153818,65|74,130.1,38|74,148157,53|74
F. K-12 / 1801 - 3500,Bergen,2860,Lyndhurst Twp,151.8,17|74,161723,70|74,153.7,12|74,168683,73|74
F. K-12 / 1801 - 3500,Bergen,2900,Mahwah Twp,99.1,72|74,143296,49|74,92.8,72|74,143918,48|74
F. K-12 / 1801 - 3500,Bergen,3550,New Milford Boro,120.0,58|74,141192,45|74,145.4,18|74,154725,65|74
F. K-12 / 1801 - 3500,Bergen,3600,North Arlington Boro,130.9,45|74,144196,52|74,128.9,40|74,130174,27|74
F. K-12 / 1801 - 3500,Bergen,4310,Ramsey Boro,123.8,51|74,158588,66|74,108.3,64|74,160956,69|74
F. K-12 / 1801 - 3500,Bergen,4380,Ridgefield Park Twp,120.7,56|74,137917,37|74,120.0,55|74,147352,52|74
F. K-12 / 1801 - 3500,Bergen,4600,Rutherford Boro,132.0,42|74,165759,73|74,130.8,37|74,170672,74|74
F. K-12 / 1801 - 3500,Bergen,4610,Saddle Brook Twp,137.7,30|74,143990,51|74,139.0,29|74,143500,46|74
F. K-12 / 1801 - 3500,Bergen,5160,Tenafly Boro,144.8,26|74,159015,68|74,146.6,16|74,164480,71|74
F. K-12 / 1801 - 3500,Bergen,5755,Westwood Regional,126.1,50|74,140353,42|74,116.1,60|74,153748,64|74
F. K-12 / 1801 - 3500,Burlington,475,Bordentown Regional,123.7,52|74,139713,39|74,116.4,58|74,132200,29|74
F. K-12 / 1801 - 3500,Burlington,600,Burlington City,113.9,65|74,123469,13|74,106.8,65|74,120956,13|74
F. K-12 / 1801 - 3500,Burlington,840,Cinnaminson Twp,149.4,22|74,125123,15|74,126.0,47|74,128682,21|74
F. K-12 / 1801 - 3500,Burlington,1060,Delran Twp,137.0,31|74,123000,12|74,135.8,32|74,117983,8|74
F. K-12 / 1801 - 3500,Burlington,3010,Maple Shade Twp,126.7,49|74,124473,14|74,126.8,46|74,129030,23|74
F. K-12 / 1801 - 3500,Camden,940,Collingswood Boro,109.1,67|74,129575,24|74,112.0,62|74,136227,33|74
F. K-12 / 1801 - 3500,Camden,1770,Gloucester City,114.1,64|74,104830,2|74,103.2,68|74,108413,2|74
F. K-12 / 1801 - 3500,Camden,1890,Haddon Twp,138.1,29|74,139806,40|74,138.2,30|74,127944,19|74
F. K-12 / 1801 - 3500,Camden,1900,Haddonfield Boro,211.3,1|74,130545,26|74,274.0,1|74,136436,34|74
F. K-12 / 1801 - 3500,Camden,2670,Lindenwold Boro,138.8,28|74,118000,6|74,127.7,44|74,126883,16|74
F. K-12 / 1801 - 3500,Camden,4110,Pine Hill Boro,136.9,32|74,136609,34|74,134.6,34|74,133313,31|74
F. K-12 / 1801 - 3500,Cape May,3130,Middle Twp,158.6,12|74,122762,10|74,171.8,4|74,131124,28|74
F. K-12 / 1801 - 3500,Cape May,3780,Ocean City,169.2,4|74,142070,47|74,166.9,5|74,137470,37|74
F. K-12 / 1801 - 3500,Essex,660,Caldwell-West Caldwell,149.9,19|74,145782,53|74,139.7,28|74,156121,67|74
F. K-12 / 1801 - 3500,Essex,5370,Verona Boro,153.1,16|74,147057,58|74,142.7,22|74,146977,51|74
F. K-12 / 1801 - 3500,Gloucester,1730,Glassboro,109.3,66|74,111503,3|74,106.4,66|74,114960,7|74
F. K-12 / 1801 - 3500,Gloucester,5620,West Deptford Twp,175.6,2|74,142887,48|74,163.6,6|74,143500,46|74
F. K-12 / 1801 - 3500,Hudson,2060,Harrison Town,118.4,61|74,158989,67|74,117.9,57|74,155000,66|74
F. K-12 / 1801 - 3500,Hudson,2210,Hoboken City,79.4,74|74,127872,22|74,92.4,73|74,140094,42|74
F. K-12 / 1801 - 3500,Hudson,4730,Secaucus Town,151.6,18|74,125289,16|74,144.7,19|74,125500,15|74
F. K-12 / 1801 - 3500,Mercer,2280,Hopewell Valley Regional,132.0,42|74,132740,29|74,146.9,15|74,152551,63|74
F. K-12 / 1801 - 3500,Mercer,5510,Robbinsville Twp,160.0,11|74,146019,55|74,155.9,9|74,150286,58|74
F. K-12 / 1801 - 3500,Middlesex,3120,Metuchen Boro,134.1,38|74,134902,30|74,142.1,24|74,138092,38|74
F. K-12 / 1801 - 3500,Middlesex,3140,Middlesex Boro,133.7,39|74,140631,44|74,120.9,53|74,138890,40|74
F. K-12 / 1801 - 3500,Middlesex,4920,South River Boro,134.7,37|74,136070,32|74,127.5,45|74,138155,39|74
F. K-12 / 1801 - 3500,Monmouth,2105,Hazlet Twp,119.8,59|74,148210,60|74,125.9,48|74,150233,57|74
F. K-12 / 1801 - 3500,Monmouth,2230,Holmdel Twp,132.5,41|74,126531,20|74,144.3,20|74,134217,32|74
F. K-12 / 1801 - 3500,Monmouth,3510,Neptune Twp,122.9,54|74,143883,50|74,118.6,56|74,139555,41|74
F. K-12 / 1801 - 3500,Monmouth,3810,Ocean Twp,131.9,44|74,127969,23|74,132.1,36|74,129150,24|74
F. K-12 / 1801 - 3500,Monmouth,5310,Upper Freehold Regional,160.8,10|74,146541,56|74,157.8,8|74,150937,60|74
F. K-12 / 1801 - 3500,Monmouth,5420,Wall Twp,127.7,48|74,161555,69|74,116.4,58|74,163896,70|74
F. K-12 / 1801 - 3500,Morris,1110,Dover Town,107.4,68|74,122885,11|74,102.3,69|74,118594,9|74
F. K-12 / 1801 - 3500,Morris,2380,Jefferson Twp,117.1,62|74,145806,54|74,125.0,49|74,149528,54|74
F. K-12 / 1801 - 3500,Morris,2870,Madison Boro,166.2,7|74,146861,57|74,176.3,3|74,151892,62|74
F. K-12 / 1801 - 3500,Morris,3340,Montville Twp,148.5,24|74,149880,62|74,142.1,24|74,157848,68|74
F. K-12 / 1801 - 3500,Morris,4080,Pequannock Twp,121.5,55|74,130442,25|74,109.1,63|74,136517,36|74
F. K-12 / 1801 - 3500,Morris,4560,Roxbury Twp,135.3,36|74,121117,8|74,125.0,49|74,119674,12|74
F. K-12 / 1801 - 3500,Ocean,2940,Manchester Twp,130.8,47|74,131584,27|74,129.1,39|74,130054,26|74
F. K-12 / 1801 - 3500,Ocean,4210,Point Pleasant Boro,140.9,27|74,164763,72|74,154.1,10|74,119611,11|74
F. K-12 / 1801 - 3500,Passaic,2100,Hawthorne Boro,136.8,33|74,137825,36|74,136.3,31|74,140365,43|74
F. K-12 / 1801 - 3500,Passaic,5650,West Milford Twp,149.8,20|74,131634,28|74,147.4,14|74,142121,45|74
F. K-12 / 1801 - 3500,Salem,4070,Penns Grv-Carneys Pt Reg,165.0,8|74,125415,18|74,128.5,42|74,110598,3|74
F. K-12 / 1801 - 3500,Salem,4075,Pennsville,119.2,60|74,121472,9|74,121.0,52|74,125080,14|74
F. K-12 / 1801 - 3500,Somerset,490,Bound Brook Boro,105.9,70|74,118294,7|74,97.7,71|74,128558,20|74
F. K-12 / 1801 - 3500,Somerset,3670,North Plainfield Boro,120.6,57|74,125676,19|74,120.6,54|74,129685,25|74
F. K-12 / 1801 - 3500,Somerset,4820,Somerville Boro,106.7,69|74,127278,21|74,100.8,70|74,127522,18|74
F. K-12 / 1801 - 3500,Sussex,4960,Sparta Twp,115.6,63|74,137147,35|74,135.7,33|74,140919,44|74
F. K-12 / 1801 - 3500,Sussex,5360,Vernon Twp,133.1,40|74,141590,46|74,181.4,2|74,145450,50|74
F. K-12 / 1801 - 3500,Union,310,Berkeley Heights Twp,123.0,53|74,162000,71|74,112.3,61|74,150845,59|74
F. K-12 / 1801 - 3500,Union,850,Clark Twp,130.9,45|74,99822,1|74,132.8,35|74,99822,1|74
F. K-12 / 1801 - 3500,Union,2190,Hillside Twp,105.9,70|74,138566,38|74,104.2,67|74,127308,17|74
F. K-12 / 1801 - 3500,Union,3560,New Providence Boro,167.2,5|74,149497,61|74,153.9,11|74,144000,49|74
F. K-12 / 1801 - 3500,Union,4540,Roselle Boro,91.5,73|74,113918,4|74,86.1,74|74,112418,4|74
F. K-12 / 1801 - 3500,Union,4550,Roselle Park Boro,155.0,15|74,125303,17|74,153.6,13|74,119259,10|74
F. K-12 / 1801 - 3500,Union,5000,Springfield Twp,145.6,25|74,136454,33|74,145.5,17|74,136454,35|74
F. K-12 / 1801 - 3500,Warren,1870,Hackettstown,156.7,14|74,135099,31|74,124.9,51|74,113597,5|74
G. K-12 / 3501 +,Statewide,N.A.,1. State Average - Operating Type K-12,147.5,N.A.,139816,N.A.,144.8,N.A.,141962,N.A.
G. K-12 / 3501 +,Statewide,N.A.,2. State Median - Operating Type K-12,140.8,N.A.,137932,N.A.,140.6,N.A.,140342,N.A.
G. K-12 / 3501 +,Statewide,N.A.,5. State Average - All Operating Types,140.4,N.A.,137272,N.A.,137.8,N.A.,139433,N.A.
G. K-12 / 3501 +,Statewide,N.A.,6. State Median - All Operating Types,123.7,N.A.,135612,N.A.,122.0,N.A.,137723,N.A.
G. K-12 / 3501 +,Atlantic,110,Atlantic City,195.2,13|96,150331,73|96,189.3,16|96,150331,71|96
G. K-12 / 3501 +,Atlantic,1310,Egg Harbor Twp,177.5,30|96,125000,21|96,167.1,41|96,120563,8|96
G. K-12 / 3501 +,Atlantic,4180,Pleasantville City,155.1,53|96,104663,1|96,170.1,33|96,144417,51|96
G. K-12 / 3501 +,Bergen,300,Bergenfield Boro,180.7,25|96,146179,64|96,166.6,43|96,146031,55|96
G. K-12 / 3501 +,Bergen,1450,Fair Lawn Public Schools,189.2,15|96,166913,91|96,183.2,19|96,166141,84|96
G. K-12 / 3501 +,Bergen,1550,Fort Lee Boro,190.7,14|96,138000,43|96,202.0,10|96,142162,47|96
G. K-12 / 3501 +,Bergen,1700,Garfield City,134.0,84|96,168362,93|96,129.4,81|96,167962,90|96
G. K-12 / 3501 +,Bergen,1860,Hackensack City,145.6,69|96,181772,96|96,142.9,68|96,186317,96|96
G. K-12 / 3501 +,Bergen,3930,Paramus Boro,133.2,85|96,173311,95|96,136.5,75|96,175904,95|96
G. K-12 / 3501 +,Bergen,4390,Ridgewood Village,180.2,27|96,163198,85|96,171.6,31|96,167886,89|96
G. K-12 / 3501 +,Bergen,5150,Teaneck Twp,94.4,95|96,128789,25|96,91.9,95|96,132910,28|96
G. K-12 / 3501 +,Burlington,620,Burlington Twp,149.0,63|96,138822,46|96,143.2,65|96,134100,31|96
G. K-12 / 3501 +,Burlington,3360,Moorestown Twp,148.7,64|96,148200,69|96,149.8,58|96,149406,66|96
G. K-12 / 3501 +,Burlington,4050,Pemberton Twp,137.5,79|96,129821,26|96,131.6,78|96,129821,19|96
G. K-12 / 3501 +,Burlington,5805,Willingboro Twp,135.2,81|96,122902,17|96,100.4,93|96,120355,6|96
G. K-12 / 3501 +,Camden,680,Camden City,147.7,66|96,122624,16|96,199.9,13|96,132344,27|96
G. K-12 / 3501 +,Camden,800,Cherry Hill Twp,218.5,5|96,146589,66|96,217.3,6|96,146224,56|96
G. K-12 / 3501 +,Camden,4060,Pennsauken Twp,176.3,31|96,121300,12|96,173.3,28|96,120400,7|96
G. K-12 / 3501 +,Camden,5820,Winslow Twp,163.3,46|96,119614,7|96,165.3,44|96,112000,3|96
G. K-12 / 3501 +,Cumberland,540,Bridgeton City,149.5,61|96,120730,10|96,154.3,55|96,127617,17|96
G. K-12 / 3501 +,Cumberland,3230,Millville City,146.1,67|96,113876,5|96,142.1,72|96,120758,9|96
G. K-12 / 3501 +,Cumberland,5390,Vineland City,185.9,18|96,117640,6|96,186.5,18|96,127205,16|96
G. K-12 / 3501 +,Essex,250,Belleville Town,138.9,78|96,138361,45|96,124.3,85|96,131346,25|96
G. K-12 / 3501 +,Essex,410,Bloomfield Twp,162.2,47|96,153134,77|96,159.3,48|96,158584,77|96
G. K-12 / 3501 +,Essex,1210,East Orange,142.2,73|96,139200,50|96,131.8,77|96,141460,44|96
G. K-12 / 3501 +,Essex,2330,Irvington Township,145.3,70|96,133671,30|96,146.6,62|96,131846,26|96
G. K-12 / 3501 +,Essex,2730,Livingston Twp,154.1,55|96,146472,65|96,169.4,34|96,150214,70|96
G. K-12 / 3501 +,Essex,3190,Millburn Twp,158.3,48|96,144831,63|96,156.4,51|96,148488,62|96
G. K-12 / 3501 +,Essex,3310,Montclair Town,168.6,40|96,155118,78|96,169.3,36|96,165339,83|96
G. K-12 / 3501 +,Essex,3570,Newark City,79.0,96|96,119836,8|96,80.0,96|96,120000,5|96
G. K-12 / 3501 +,Essex,3750,Nutley Town,153.3,56|96,134013,31|96,156.3,52|96,133915,30|96
G. K-12 / 3501 +,Essex,3880,City Of Orange Twp,97.0,94|96,121709,13|96,95.7,94|96,115082,4|96
G. K-12 / 3501 +,Essex,4900,South Orange-Maplewood,156.1,52|96,143925,60|96,144.8,63|96,144045,50|96
