CONAME,DISTNAME,DIST,GENERAL_CURR_EXP,L76400,GRANTS_ENTITLE,L92180,DEBT_SERVICE,SDA_DEBT_SERVICE,EXP23,TOTENR2A,PP23
Monmouth,Freehold Twp,1660,27144.167285,1219.5240623,802.47879676,319.69503147,1066.9237387,337.22523762,107321519.39,3474.3111111,30890
Monmouth,Hazlet Twp,2105,24446.273618,54.648775849,946.6378566,594.3045947,1287.5700711,79.508328635,73184771.63,2670.1055556,27409
Monmouth,Henry Hudson Regional,2120,36330.981032,1886.1011989,2957.6754658,685.53047785,1981.0029831,1381.0761299,13391096.66,296.11666667,45222
Monmouth,Highlands Boro,2160,32048.418643,1230.5579174,15316.401685,952.48401515,0,50.599655737,8031388.51,161.9281768,49598
Monmouth,Holmdel Twp,2230,27406.637244,683.99173135,953.78484422,414.57651635,1284.5018593,260.27483585,90739241.7,2926.7166667,31004
Monmouth,Howell Twp,2290,24264.840844,226.95906787,791.0358815,583.63657278,389.69742546,273.66274222,147106748.81,5544.9558011,26530
Monmouth,Interlaken,2320,18686.769231,0,0,0,0,0,971712,52,18687
Monmouth,Keansburg Boro,2400,23195.625862,69.152914142,5233.1575099,612.26822645,0,4538.2746229,53691756.54,1595.6666667,33648
Monmouth,Keyport Boro,2430,24204.130248,160.75816884,3357.1028952,661.70095711,1435.8605628,163.73856362,27915776.88,931.04444444,29983
Monmouth,Little Silver Boro,2720,25329.812218,105.20580545,1249.9688416,556.37214715,80.190479429,444.09222144,20298678.31,731.0718232,27766
Monmouth,Long Branch City,2770,23019.076471,212.15719069,3955.7703194,883.81654862,107.20798984,4634.3871768,179620814.55,5474.1722222,32812
Monmouth,Manalapan-Englishtown Reg,2920,21400.844954,321.25712598,677.0924258,514.42244863,773.32006316,259.9773073,113487220.79,4739.1166667,23947
Monmouth,Manasquan Boro,2930,26066.422012,1634.8539561,1004.7091221,512.17734966,1183.4654161,188.90295083,44248692.97,1446.4833333,30591
Monmouth,Marlboro Twp,3030,23950.81775,1242.238097,630.39545712,448.49232649,0,9.6996440802,121387171.8,4618.7055556,26282
Monmouth,Matawan-Aberdeen Regional,3040,23805.390755,684.09216293,2688.389218,530.48086432,697.85033086,296.99639362,111744586.31,3893.1055556,28703
Monmouth,Middletown Twp,3160,24125.927533,187.60261265,1151.8743997,285.60054286,722.69471832,148.02745943,238662305.95,8964.9444444,26622
Monmouth,Millstone Twp,3200,25743.134665,514.19584993,816.7523278,494.9076666,1794.8635846,358.96941597,47722800.3,1605.5944444,29723
Monmouth,Monmouth Beach Boro,3250,27615.001626,539.30911851,1369.8306408,0,909.46546677,547.79372872,7937262.71,256.19444444,30981
Monmouth,Monmouth Co Vocational,3260,25392.214619,63.886267632,1441.9569675,67.175712062,2604.0509869,397.75851881,60654793.53,2024.05,29967
Monmouth,Monmouth Regional,3270,36818.242059,342.15317241,2087.1356952,490.19100314,2298.7243509,71.54592698,37610463.15,893.19060773,42108
Monmouth,Neptune City,3500,25863.586793,577.97251567,5310.8421858,464.25359739,1728.4671748,0,12817301,377.58888889,33945
Monmouth,Neptune Twp,3510,25009.67556,367.5252925,3739.7236669,572.24769263,0,6498.6747752,127756167.7,3530.3611111,36188
Monmouth,Ocean Twp,3810,28262.552037,381.20518578,2611.1739909,356.77243032,745.28240338,180.70481992,105776187.01,3250.8817986,32538
Monmouth,Oceanport Boro,3830,28685.793041,162.47309136,1439.971164,409.79984981,3120.8710889,13.277304631,18772164.06,554.86111111,33832
Monmouth,Red Bank Boro,4360,20975.384341,277.3535837,5580.7364137,1041.4922845,368.79318657,320.00534634,36537974.95,1279.1722222,28564
Monmouth,Red Bank Regional,4365,27014.684839,642.29679685,1331.6924369,408.06780438,1125.7587905,388.79681594,40482980.75,1309.65,30911
Monmouth,Roosevelt Boro,4520,22888.609479,271.53936545,2030.0195848,0,465.04504505,291.46016451,3312092.89,127.65,25947
Monmouth,Rumson Boro,4570,26249.119287,582.97629858,1862.8606254,798.08487168,2401.9994759,234.26443324,29288181.95,911.57222222,32129
Monmouth,Rumson-Fair Haven Reg,4580,28689.03917,69.893482923,1195.6206775,1467.8198961,1007.0348368,651.51419816,29143744.21,880.98342541,33081
Monmouth,Sea Girt Boro,4690,34084.732394,635.68450704,1662.5126761,0,0,437.93307042,6535703.12,177.5,36821
Monmouth,Shore Regional,4760,36842.855131,1714.3121779,2140.1637384,392.68019143,1583.5415493,17.067465686,25036751.55,586.46961326,42691
Monmouth,Shrewsbury Boro,4770,24571.864463,1735.3395561,882.76335842,13.55914849,542.11520145,347.56156539,13108912.95,466.62222222,28093
Monmouth,Lake Como,4840,27665.885057,0,1591.9770115,0,0,0,3818151,130.5,29258
Monmouth,Spring Lake Boro,4980,38115.074584,462.41184203,8601.4836829,10.225752986,0,28.127044636,9179572.21,194.41111111,47217
Monmouth,Spring Lake Heights Boro,4990,25768.105584,625.5277328,784.15483677,343.66306435,1703.4785556,609.10117107,13205039.33,442.61666667,29834
Monmouth,Tinton Falls,5185,26366.621141,383.7905165,1302.5892084,401.05126479,1893.0506396,313.20624699,42503364.38,1386.2666667,30660
Monmouth,Union Beach,5230,18526.590257,231.83378762,3738.4580117,476.30786141,0,365.69807229,20182880.45,864.77472527,23339
Monmouth,Upper Freehold Regional,5310,22066.969793,902.61088537,857.01229683,383.91226476,2041.4024808,475.28818114,55545052.46,2078.2222222,26727
Monmouth,Wall Twp,5420,29839.350589,456.04907729,893.07467919,423.23060184,882.41088093,101.04941277,105263835.1,3229.4309392,32595
Monmouth,West Long Branch Boro,5640,26200.500756,783.07163728,2676.2944081,427.58025189,1093.821461,381.50973703,17403365.23,551.38888889,31563
Monmouth,Loch Arbour School District,5645,39114.857143,0,0,0,0,0,273804,7,39115
Monmouth,Academy Charter High School,6010,25093.85818,65.097710776,3555.7956449,846.56058068,0,0,5294431,179.1,29561
Monmouth,Hope Academy Cs,6740,17978.675617,1219.5246734,2833.8134978,1051.8033382,0,0,6361900,275.6,23084
Monmouth,The Red Bank Cs,7720,21264.130435,788.17725753,4485.5908584,659.51505017,0,0,4879216,179.4,27197
Monmouth,College Achieve Greater Asbury Park,7891,21734.15657,11.983224604,3449.6719478,942.06710158,0,0,14022972,536.5,26138
Morris,Boonton Town,450,26331.798105,79.083273029,2696.8847347,514.21586048,1007.9942714,23.413857747,44947917.39,1466.3277778,30653
Morris,Boonton Twp,460,27205.250091,977.51167277,824.04171443,22.889814634,0,14.235871054,17313570.24,596.11666667,29044
Morris,Butler Boro,630,25572.858331,2129.1436653,943.43097743,481.2223845,505.04473942,279.59656135,35954043.28,1202.0222222,29911
Morris,Sch Dist Of The Chathams,785,25328.438508,690.26673925,617.11318621,483.15899669,999.57427802,324.53692336,101887409.94,3582.15,28443
Morris,Chester Twp,820,27696.700214,732.58897388,840.30519318,491.3930083,1104.7177099,611.05011805,32144412.17,1021.2111111,31477
Morris,Denville Twp,1090,25145.507531,587.53188297,518.06797853,52.435801258,0,87.695879739,45733378.19,1732.9,26391
Morris,Dover Town,1110,21522.08694,536.64270356,4142.704964,852.49752267,189.47368421,122.29269608,97576958.99,3565.6666667,27366
Morris,East Hanover Twp,1190,27338.330389,695.67108626,700.50702389,8.7765218435,588.30894839,409.7663059,28899184.09,971.68333333,29741
Morris,Florham Park Boro,1530,27135.576452,1180.4785101,566.32759274,21.202077182,2404.7891224,316.82757666,30585434.99,967.12222222,31625
Morris,Hanover Park Regional,1990,35674.14992,1435.9669919,1249.0958862,592.67815483,2759.2430522,1100.6143249,53007260.92,1238.147541,42812
Morris,Hanover Twp,2000,28914.525967,801.60515419,741.4810356,78.018574131,191.91261021,208.5571024,38545531.26,1245.9725275,30936
Morris,Harding Township,2010,36134.074162,263.97905604,2353.3224867,360.03194841,0,158.89682439,14750144.53,375.60555556,39270
Morris,Jefferson Twp,2380,26634.114106,668.60128376,1407.9842598,519.01435336,976.61816184,413.69248792,77458850.43,2529.679558,30620
Morris,Kinnelon Boro,2460,31403.660137,447.69850565,832.5957189,395.86429725,952.65508885,350.96508683,56755596.37,1650.6666667,34383
Morris,Lincoln Park Boro,2650,22594.087189,274.49035984,904.63047152,350.62249682,155.0066308,51.47665648,30475475.23,1252.5722222,24330
Morris,Madison Boro,2870,24058.001205,354.14700259,864.70523531,364.00112616,991.47827567,63.319799387,67954673.66,2545.5333333,26696
Morris,Mendham Boro,3090,27765.313477,1700.3436791,866.43912793,500.27322713,1272.910998,696.12316898,16140295.14,492.06111111,32801
Morris,Mendham Twp,3100,30415.762337,265.01880112,816.59919306,456.542378,1469.6945161,745.14477823,27664548.33,809.64444444,34169
Morris,Mine Hill Twp,3240,22663.496161,1043.306999,1043.6875487,370.59129854,590.17447424,231.45244019,12952618.06,499.27777778,25943
Morris,Montville Twp,3340,28910.338288,1662.1832754,798.83292435,348.70815465,582.07725491,163.74164447,112020313.35,3450.4010989,32466
Morris,Morris County Vocational,3365,18368.546742,433.96080592,989.54003318,216.75344655,859.32751781,377.751337,31640909.82,1489.2727435,21246
Morris,Morris Hills Regional,3370,32750.033387,2496.1721124,708.49045279,655.8866339,920.07427693,499.36264771,101376623.01,2665.7,38030
Morris,Morris Plains Boro,3380,26497.44142,358.84894114,541.9892906,220.20734359,1201.1160319,425.07150737,24212640.87,827.93333333,29245
Morris,Morris School District,3385,23963.092197,1580.1928444,2612.7298628,387.05546942,0,58.444523606,163969306.96,5732.8888889,28602
Morris,Mount Arlington Boro,3410,29136.979334,1383.045196,1277.1028524,401.70603048,456.77940346,62.224588634,16746443.31,511.84444444,32718
Morris,Mount Olive Twp,3450,24705.754784,744.28696283,893.47827603,351.86892166,945.561067,300.80027707,133566533.8,4780.1777778,27942
Morris,Mountain Lakes Boro,3460,32791.819348,513.4476367,446.74841377,584.60326513,1372.3312184,361.44667427,50595945.25,1402.7,36070
Morris,Netcong Boro,3520,22513.098223,1459.4592827,2596.0579963,536.0132999,468.06279298,585.20218031,8609745.32,305.76666667,28158
Morris,Parsippany-Troy Hills Twp,3950,27106.876038,668.9663606,936.18367015,454.48127178,457.44357501,77.099528525,210091865.37,7073.55,29701
Morris,Long Hill Twp,4000,26545.36541,1164.9148244,727.67048114,9.9035110533,1200.0674902,511.57057997,25769610.64,854.44444444,30159
Morris,Pequannock Twp,4080,24206.070005,848.19021259,695.34585192,451.83937391,622.08012216,18.623005893,56249064.44,2095.55,26842
Morris,Randolph Twp,4330,25431.201259,1068.934185,588.90240362,377.16808048,886.51762102,187.15090126,121230727.36,4247.7666667,28540
Morris,Riverdale Boro,4440,23826.285744,567.82750589,858.34401442,348.83867826,0,394.42410285,10974670.9,422.17222222,25996
Morris,Rockaway Boro,4480,25436.747877,1786.1987873,1195.3918299,488.9098856,1351.581557,47.369701013,16910691.03,557.99444444,30306
Morris,Rockaway Twp,4490,27983.969081,790.25220681,647.77745119,399.42902654,252.28740199,44.647220036,70590079.17,2343.7555556,30118
Morris,Roxbury Twp,4560,26745.170141,1046.0933729,1017.5974728,530.11413172,161.59592378,233.79898158,103226499.74,3471.6222222,29734
Morris,Washington Twp,5520,26793.296654,60.351166378,727.43463661,314.83586062,705.02246997,421.34047825,57906867.93,1995.2555556,29022
Morris,West Morris Regional,5660,29550.651275,737.96109409,681.83593064,428.6451929,998.38779077,535.31122446,69434153.3,2108.359116,32933
Morris,Wharton Boro,5770,22886.191962,1012.7174789,2986.0895518,496.3022841,300.65286807,34.129358207,21410366.55,772.48888889,27716
Morris,Unity Cs,8050,20476.533597,1322.43083,2293.7509881,1416.2371542,0,0,6453765,253,25509
Ocean,Barnegat Twp,185,20220.616344,719.92318721,2223.5390987,565.28826287,735.73087279,1785.1889549,95004746.03,3619.1888889,26250
Ocean,Bay Head Boro,210,28596.337748,2742.4304636,3292.8609272,0,1815.192053,290.38238411,5547317.74,151,36737
Ocean,Beach Haven Boro,230,33491.631615,7679.688609,2596.2287426,0,0,6.2857147246,3148572.12,71.928176796,43774
Ocean,Berkeley Twp,320,17926.568724,79.559574982,3038.6773119,488.69837131,815.77999717,318.72614744,55254282.15,2437.5444444,22668
Ocean,Brick Twp,530,20954.779607,1303.2898374,2571.0431487,403.92063456,72.924692175,164.62643287,210008081.06,8245.1222222,25471
Ocean,Central Regional,770,21980.326134,1123.5544283,2875.3136246,528.69012588,0,311.07259267,60861450.86,2269.3444444,26819
Ocean,Eagleswood Twp,1150,27375.393201,0,5875.0174887,0,1953.0194537,0,4976396,141.36111111,35203
Ocean,Island Heights Boro,2350,26327.765749,29.18421277,3095.9355554,89.869576336,1844.2596539,190.06080471,4115896.37,130.34444444,31577
Ocean,Jackson Twp,2360,22348.404361,424.33446889,2295.0590123,565.1493879,1111.7798633,447.72502297,206204896.47,7583.1666667,27192
Ocean,Lacey Twp,2480,22604.324311,1238.8343119,1105.9067432,392.33733979,942.38227877,254.84231209,100622827.2,3791.5611111,26539
Ocean,Lakehurst Boro,2500,21086.337275,210.58308311,4095.0912185,531.09473068,197.92956174,993.52642031,13896363.81,512.50555556,27115
Ocean,Lakewood Twp,2520,41675.100996,591.63380713,20826.656839,1859.0305217,481.29958294,0.7816903566,320329158.7,4895.4166667,65435
Ocean,Lavallette Boro,2550,29233.479316,854.94610116,2322.6141703,340.723565,1352.4738184,294.94040109,6222620.08,180.89444444,34399
Ocean,Little Egg Harbor Twp,2690,19368.226292,53.007873078,4700.0800204,1411.7426254,1052.2860364,27.661318749,44713247.55,1680.1277778,26613
Ocean,Long Beach Island,2760,41611.767846,405.90252318,3126.2529653,227.41158076,0,464.96747358,9446352.63,206.08888889,45836
Ocean,Manchester Twp,2940,25236.292204,215.4880441,3184.2366982,638.08599944,957.14432824,532.04673273,87298366.66,2837.7444444,30763
Ocean,Ocean County Vocational,3790,15367.558164,147.96805958,2033.0171659,105.84141872,802.21630542,201.66442368,40138179.11,2151.2277778,18658
Ocean,Ocean Gate Boro,3800,28019.805015,121.44921172,5035.3519828,775.61811075,0,118.48159501,4310133.58,126.50555556,34071
Ocean,Ocean Twp,3820,19327.903877,1.2819124568,3283.610726,547.2502484,758.25068272,7.6804226634,22341147.68,933.76111111,23926
Ocean,Pinelands Regional,4105,25847.814145,496.11410602,3434.8196637,31.37017071,2294.6951611,41.413900655,50090251.14,1558.2,32146
Ocean,Plumsted Twp,4190,24335.842089,83.17014237,2639.7909565,475.17635853,481.49187889,683.07597955,31804367.98,1108.2222222,28699
Ocean,Point Pleasant Boro,4210,20288.412412,233.3298055,1320.8207141,275.88879933,685.98300485,156.49211836,62192349.16,2708.6166667,22961
Ocean,Point Pleasant Beach Boro,4220,28908.313553,77.976556777,3064.9274725,339.30989011,899.88717949,887.38715018,23326349.73,682.5,34178
Ocean,Seaside Heights Boro,4710,26113.878583,26.516381444,7093.8626141,1241.3115801,0,52.326904958,7207314.66,208.73888889,34528
Ocean,Southern Regional,4950,26348.871917,379.51154232,1523.7198562,351.33152849,0,84.626833358,77650135.92,2706.7055556,28688
Ocean,Stafford Twp,5020,17764.55254,239.69674619,3202.7857584,339.34421641,269.98920283,189.5361834,55029187.71,2500.6555556,22006
Ocean,Toms River Regional,5190,19579.786459,72.606488202,1686.6321103,280.64169653,1028.6457466,153.60034774,330045780.82,14474.477778,22802
Ocean,Tuckerton Boro,5220,23371.220182,134.42760487,4016.4566016,75.389135898,1349.5650493,437.24508796,8444722.38,287.38888889,29384
Ocean,Ocean Academy Charter School,7893,17256.820027,1697.0410465,3494.3752819,974.18358142,0,0,10385501,443.4,23422
Passaic,Bloomingdale Boro,420,25608.576915,914.41285458,3603.0263758,325.79663608,105.78212201,66.91655567,26492073.91,865.06111111,30625
Passaic,Clifton City,900,21237.163141,363.57747318,1944.8287545,737.21978546,891.42425507,84.169003874,282557104.59,11186.666667,25258
Passaic,Haledon Boro,1920,18955.64117,92.764996741,3190.416713,721.30952722,0,174.23367813,23724166.69,1025.4945652,23134
Passaic,Hawthorne Boro,2100,25215.995832,164.90697408,2003.2773669,528.00748982,894.57107618,71.430600827,64518046.28,2234.1444444,28878
Passaic,Lakeland Regional,2510,33087.225268,789.64458805,1042.3195909,476.26855609,0,436.80694542,31298687.16,873.47777778,35832
Passaic,Little Falls Twp,2700,23081.406946,168.70917913,1687.936831,528.0898468,266.66182056,339.48540171,23911331.72,917.11666667,26072
Passaic,North Haledon Boro,3640,22690.78733,204.30118258,1476.5844085,477.63288967,2531.4399666,877.90253638,16740143.78,592.39010989,28259
Passaic,Passaic City,3970,26996.380011,909.88121201,8657.0952261,1313.7396057,0,3613.0472088,491435473.11,11844.631868,41490
Passaic,Passaic Co Manchester Reg,3980,29665.607817,480.72748131,1720.2037264,863.866846,0,132.29511057,27691207.27,842.63333333,32863
Passaic,Passaic Valley Regional,3990,34672.006019,436.85158079,1976.4829662,594.98339339,663.10383772,62.876803507,39760865.42,1035.2692308,38406
Passaic,Passaic County Vocational,3995,27068.977922,1859.9847738,3593.6197058,799.77387758,1268.0507717,145.73735623,151329363.96,4356.5388889,34736
Passaic,Paterson City,4010,22433.238972,166.1552851,5580.1855338,860.41500603,50.082215857,1933.1270436,771174978.79,24858.005556,31023
Passaic,Pompton Lakes Boro,4230,24583.0819,598.87996651,1639.9157025,384.11325925,223.91536002,24.851436672,48093414.09,1751.7333333,27455
Passaic,Prospect Park Boro,4270,21534.532527,118.68233693,4948.6064599,735.80645853,372.5673144,737.65262552,23439769.16,823.9558011,28448
Passaic,Ringwood Boro,4400,28857.891328,656.50173818,1651.7348445,509.93285395,795.46645078,43.549502357,34139204.8,1049.95,32515
Passaic,Totowa Boro,5200,19741.244635,229.15326042,1430.8080802,742.75580972,0,335.79003502,20222659.85,899.59444444,22480
Passaic,Wanaque Boro,5440,25757.515691,101.38081068,1589.5258933,631.71038484,1297.6982321,23.89595534,26128988.07,888.68888889,29402
Passaic,Wayne Twp,5570,27642.622466,671.75920654,828.80353508,416.28312256,362.24661586,204.59903898,233126622.88,7738.3055556,30126
Passaic,West Milford Twp,5650,28602.361216,358.02106416,1443.5664695,542.23708302,201.24770499,89.723211798,95031887.3,3042.2707182,31237
Passaic,Woodland Park,5690,18976.337143,753.94974822,4915.3696573,602.20539806,389.89127215,253.78834051,33020921.37,1275.3555556,25892
Passaic,Community Charter School Of Paterso,6021,16180.654237,0,5710.2881356,899.6,0,0,20169630,885,22791
Passaic,John P Holland Charter School,6079,18685.628682,1126.1689951,8061.9357011,1930.6699209,0,0,17706796,594.1,29804
Passaic,Passaic Arts And Science Charter Sc,6080,15345.478899,165.95573024,3193.9201489,1072.2222797,0,0,38241923,1933.6,19778
Passaic,Paterson Arts And Science Charter S,6096,16148.696505,140.23103154,3697.3836317,784.00255754,0,0,24363578,1173,20770
Passaic,Philip’s Charter School Of Paterson,6106,18267.081781,137.28181996,4377.8329084,1118.7036674,0,0,12187069,509.9,23901
Passaic,Classical Academy Charter School Of,6230,12763.042672,16.697588126,2394.6691404,0,0,0,2453702,161.7,15174
Passaic,Paterson Cs For Sci/Tech,7503,16989.471761,1531.4162745,4456.3859301,921.06886302,0,0,38591044,1614.8,23898
Passaic,College Achieve Paterson Charter Sc,7892,18280.798402,9.5244064875,4894.9400611,534.06800909,0,0,30272982,1276.3,23719
Salem,Alloway Twp,60,19102.405781,86.542482777,2696.3431041,989.91003647,523.33729569,559.46543293,9853394.7,411.27777778,23958
Salem,Elsinboro Twp,1350,23785.482105,295.14381435,1901.2003595,537.92613172,0,320.48641118,3649676.03,135.97777778,26840
Salem,Lower Alloways Creek,2800,24176.081518,61.645729332,2923.017719,473.77749739,0,79.7312908,5613368.13,202.54444444,27714
Salem,Mannington Twp,2950,20953.319735,214.88864388,4178.03914,456.24641676,773.98511577,0,5356637,201.55555556,26576
Salem,Oldmans Twp,3860,21611.202857,794.66166235,965.79382721,343.77291112,478.23670881,0,7377187,304.92222222,24194
Salem,Penns Grv-Carneys Pt Reg,4070,21138.411122,305.68075623,3676.2284128,660.85579638,226.3090618,340.90004084,58425641.22,2217.4277778,26348
Salem,Pennsville,4075,22414.265637,571.05783234,1976.8383681,617.88353819,1312.2648827,133.04941272,48971002.71,1812.0388889,27025
Salem,Pittsgrove Twp,4150,21315.951885,921.10920956,2994.8834353,522.05361517,435.51155848,220.54188097,44923791.19,1701.0111111,26410
Salem,Quinton Twp,4280,21013.345355,163.98911493,3749.7191849,523.54945001,406.05268766,665.56381699,8988232.88,338.89444444,26522
Salem,Salem City,4630,20430.287937,564.68096437,6693.8852162,1110.5857342,203.25962599,612.25131779,39546653.6,1335.3611111,29615
Salem,Salem Co Special Service,4635,72370.640664,309.60344004,780.91994962,1073.6124745,3497.0138557,11.000460409,9982106.52,127.90555556,78043
Salem,Salem County Vocational,4640,15603.446484,2102.8846713,0,321.77577884,850.06203594,10.519733245,16238920.49,859.71666667,18889
Salem,Upper Pittsgrove Twp,5320,19696.874815,548.4531122,2204.2815837,273.73571105,470.51226165,141.854997,10482991.85,449.22527473,23336
Salem,Woodstown-Pilesgrove Reg,5910,19463.836885,420.56703721,2743.3420325,396.20775817,1031.8371517,409.24560285,36716718.98,1500.7833333,24465
Salem,Creativity Colaboratory Charter Sch,7897,16909.958115,37.696335079,1233.1727749,484.19895288,0,0,3565020,191,18665
Somerset,Bedminster Twp,240,29430.904473,541.27436518,1202.5286278,427.3229371,0,0,21765331,688.7320442,31602
Somerset,Bernards Twp,350,26752.665303,416.22605172,1137.7459413,389.50260321,1128.6301712,87.94981732,142548401.9,4765.4777778,29913
Somerset,Bound Brook Boro,490,20739.81528,3870.8140022,5175.7187706,985.21229575,794.43349564,28.507924692,65280699.2,2066.2044199,31595
Somerset,Branchburg Twp,510,27679.510881,1582.5362823,596.9748023,366.21957204,1087.3132259,239.58332544,60693178.58,1923.5837017,31552
Somerset,Bridgewater-Raritan Reg,555,25780.874125,591.3397693,688.01443468,467.86732923,693.08421978,183.82746262,227322527.41,8002.9033149,28405
Somerset,Franklin Twp,1610,25088.344606,562.18182427,2349.6344481,567.8069398,1106.2340162,262.51699973,218626693.44,7302.9611111,29937
Somerset,Green Brook Twp,1810,24698.230408,68.362635966,511.913646,316.16058951,1281.5098267,541.90495881,31172226.79,1136.9222222,27418
Somerset,Hillsborough Twp,2170,22154.680675,80.620763898,615.6340543,515.42154535,298.37191587,102.09242695,172816348.5,7271.3277778,23767
Somerset,Manville Boro,3000,20204.866576,181.27046172,2586.6766453,540.66297394,0,53.776379289,41199878.97,1748.1833333,23567
Somerset,Montgomery Twp,3320,24763.996239,201.25924005,774.25517659,539.18017551,1728.6564648,398.5002075,131422494.06,4626.6,28406
Somerset,North Plainfield Boro,3670,22332.138159,2027.4864179,2924.9733038,605.4083535,298.75327004,378.00647503,105134110.13,3680.2944444,28567
Somerset,Somerset Co Vocational,4810,38443.865199,577.01107177,2805.3954044,307.30534196,0,534.91444292,21024662.12,492.74444444,42668
Somerset,Somerset Hills Regional,4815,28327.249098,460.34685475,1279.112182,448.3725146,1773.9257652,538.0977321,57142869.68,1740.7222222,32827
Somerset,Somerville Boro,4820,24585.641353,1184.8479928,1869.0538305,429.11063721,921.86727087,452.2202295,63410654.99,2153.6939891,29443
Somerset,South Bound Brook,4850,23256.210709,72.526602513,1493.532267,462.92161095,0,579.57599412,15245699.63,589.43888889,25865
Somerset,Warren Twp,5470,33748.588056,312.01450012,514.09123497,19.875665178,0,224.69417067,57471322.46,1650.5611111,34819
Somerset,Watchung Boro,5540,25699.81325,90.453534904,756.47398844,12.866459167,0,714.39871054,18401771.81,674.7,27274
Somerset,Watchung Hills Regional,5550,29614.113472,745.89389688,976.10446482,703.42572436,1937.1659291,492.33060014,60677687.94,1760.3535912,34469
Somerset,Central Jersey College Prep Charter,6018,15587.02954,0,1230.0515786,657.72897781,0,0,22360767,1279.6,17475
Somerset,Thomas Edison Energysmart Charter S,6081,14785.579314,1515.6439582,959.32869219,1149.2872534,0,0,11106656,603.3,18410
Sussex,Andover Reg,90,28049.172743,2609.6318168,1793.6638595,303.88518024,1432.6794701,349.72939817,22420262.01,649.13333333,34539
Sussex,Byram Twp,640,21832.188476,1646.5597658,760.10702934,337.21927915,0,479.51501801,20978398.55,837.27419355,25056
Sussex,Frankford Twp,1560,27223.62772,350.86476663,1220.9099774,344.33447099,326.88777093,120.06895971,14833453.24,501.35555556,29587
Sussex,Franklin Boro,1570,24680.014265,390.6850891,3235.369695,531.61740851,0,51.248882344,13950627.37,482.90555556,28889
Sussex,Fredon Twp,1630,26367.482264,1015.6541405,2466.6897983,549.57464605,1825.5677066,41.95802844,5786356.24,179.32777778,32267
Sussex,Green Twp,1800,26906.138099,742.40434707,957.9661328,262.84782188,261.3485712,406.20795196,16095812.51,544.93888889,29537
Sussex,Hamburg Boro,1930,30529.736499,1791.0125684,4866.2182642,717.25555734,1043.5805041,595.45682104,9596050.83,242.67222222,39543
Sussex,Hampton Twp,1980,25679.751125,3209.8186164,1264.3816789,362.08169291,0,138.30793026,9689496.6,316.08888889,30654
Sussex,Hardyston Twp,2030,25538.496453,1994.1284541,891.41504854,283.28491412,1282.9856236,627.30762883,18220884.74,595.11111111,30618
Sussex,High Point Regional,2165,33129.650711,72.433600606,1275.7359854,642.44991225,0,105.99941636,28434449.14,807.19444444,35226
Sussex,Hopatcong,2240,26933.022184,268.45806467,2326.526921,539.90153402,0,8.1490304709,43067912.14,1431.9666667,30076
Sussex,Kittatinny Regional,2465,31936.350534,728.29880324,4999.1300991,558.33612148,0,436.30579076,30041459.23,777.1,38658
Sussex,Lafayette Twp,2490,27013.005699,2117.7691222,1350.2070372,580.94160088,0,565.6057458,6721552.79,212.52222222,31628
Sussex,Lenape Valley Regional,2615,29083.576666,1283.6609932,1131.2092124,434.61918005,0,20.558640319,21766986.66,681.20555556,31954
Sussex,Montague Twp,3300,26017.938667,1116.936,3954.576,398.96533333,0,52.501306667,11827843.99,375,31541
Sussex,Newton Town,3590,22590.338984,159.45421761,2946.6224005,420.11391486,325.47766185,239.37888792,43487250,1629.8722222,26681
Sussex,Ogdensburg Boro,3840,19739.826244,1021.3099074,5082.2118513,402.66738445,0,162.0089658,7412094,280.67582418,26408
Sussex,Sandyston-Walpack Twp,4650,28217.884821,20.916964286,1747.3660714,139.90178571,0,125.26288393,3764610.27,124.44444444,30251
Sussex,Sparta Twp,4960,26372.955113,631.29419337,763.13334253,359.96996307,1651.915161,34.071218182,97270490.46,3262.65,29813
Sussex,Stanhope Boro,5030,22891.344765,272.69581018,1194.5680692,353.92788216,1046.0545118,776.33436906,8310122.91,313.17679558,26535
Sussex,Stillwater Twp,5040,23957.74123,1451.6165325,3924.4753496,579.75076178,0,37.68889757,8518807.56,284.42222222,29951
Sussex,Sussex-Wantage Regional,5100,26260.051189,711.49312676,1491.1120435,434.06011528,0,7.1951286798,30616789.52,1059.2611111,28904
Sussex,Sussex County Vocational,5110,24849.287455,5.8422939068,2427.9584229,647.63870968,926.02150538,402.18949104,20408109.17,697.5,29259
Sussex,Vernon Twp,5360,27054.409254,490.64988513,1355.1570461,431.9613765,116.5698333,19.011227927,87433950.32,2967.1055556,29468
Sussex,Wallkill Valley Regional,5435,29914.758741,1676.966904,2348.9977795,373.04860426,747.40413083,367.06748379,22337113.97,630.48888889,35428
Sussex,Sussex County Technology Charter Sc,7850,22998.158131,0,1293.1042228,0,1295.7771788,0,5407235,222.6,24291
Union,Berkeley Heights Twp,310,26874.907847,171.2123317,753.29479307,445.68286171,712.43267475,162.78346024,72899632.21,2503.3944444,29120
Union,Clark Twp,850,20960.727954,326.99750267,963.63023765,407.40087888,799.45454051,547.64768238,53990910.19,2249.0722222,24006
Union,Cranford Twp,980,23368.166229,141.15782563,799.89653361,286.57615546,162.92830882,172.94985557,94939818.05,3808,24932
Union,Elizabeth City,1320,22312.359845,352.853913,3637.0905433,883.27767,0,1656.9370021,821840337.99,28494.055556,28843
