GROUP,CONAME,DIST,DISTNAME,PP11,RK11,PP21,RK21,PP31,RK31,E11,E21,E31
D. K-8 / 751 +,Camden,5400,Voorhees Twp,13859,29|77,14093,28|76,16419,41|76,2954,2928,2912
D. K-8 / 751 +,Cape May,5340,Upper Twp,14236,32|77,15470,48|76,15882,32|76,1423,1413,1417
D. K-8 / 751 +,Cumberland,5300,Upper Deerfield Twp,13136,19|77,13817,23|76,15924,33|76,907,890,846
D. K-8 / 751 +,Gloucester,2750,Logan Twp,14850,41|77,15290,45|76,16654,45|76,849,841,837
D. K-8 / 751 +,Hudson,1850,Guttenberg Town,10448,2|77,10737,3|76,11383,2|76,1007,1011,1019
D. K-8 / 751 +,Hunterdon,920,Clinton Twp,16000,57|77,18905,73|76,18574,70|76,1402,1336,1325
D. K-8 / 751 +,Hunterdon,1510,Flemington-Raritan Reg,15534,54|77,16391,57|76,17647,59|76,3156,3092,2985
D. K-8 / 751 +,Hunterdon,4350,Readington Twp,15236,51|77,16274,56|76,17685,62|76,1689,1609,1575
D. K-8 / 751 +,Middlesex,3220,Milltown Boro,12968,N.A.,12982,N.A.,15062,23|76,714,730,721
D. K-8 / 751 +,Monmouth,945,Colts Neck Twp,20459,76|77,21059,75|76,23673,75|76,952,939,906
D. K-8 / 751 +,Monmouth,1260,Eatontown Boro,15142,49|77,16699,61|76,17678,61|76,1044,1009,1032
D. K-8 / 751 +,Monmouth,1440,Fair Haven Boro,12920,18|77,13769,22|76,14749,22|76,1017,1019,1005
D. K-8 / 751 +,Monmouth,1640,Freehold Boro,10653,3|77,11105,6|76,11956,5|76,1715,1704,1729
D. K-8 / 751 +,Monmouth,1660,Freehold Twp,16520,66|77,16189,53|76,18030,64|76,3840,3805,3713
D. K-8 / 751 +,Monmouth,2290,Howell Twp,15397,53|77,15456,47|76,17340,57|76,6011,5950,5925
D. K-8 / 751 +,Monmouth,2720,Little Silver Boro,13787,27|77,14149,29|76,15396,26|76,847,848,848
D. K-8 / 751 +,Monmouth,2920,Manalapan-Englishtown Reg,13238,21|77,13732,20|76,15360,25|76,5010,5022,4947
D. K-8 / 751 +,Monmouth,3030,Marlboro Twp,14280,34|77,14881,33|76,15727,30|76,5031,4917,4923
D. K-8 / 751 +,Monmouth,3200,Millstone Twp,17406,73|77,18032,71|76,16650,44|76,1175,1140,1259
D. K-8 / 751 +,Monmouth,4360,Red Bank Boro,12779,16|77,15125,40|76,15680,29|76,1260,1283,1297
D. K-8 / 751 +,Monmouth,4570,Rumson Boro,13837,28|77,14022,26|76,15315,24|76,964,988,1003
D. K-8 / 751 +,Monmouth,5185,Tinton Falls,14408,35|77,14556,31|76,17030,52|76,1503,1535,1527
D. K-8 / 751 +,Morris,820,Chester Twp,16015,59|77,16252,55|76,18320,69|76,1129,1124,1047
D. K-8 / 751 +,Morris,1090,Denville Twp,15121,47|77,15976,51|76,17149,53|76,1637,1634,1618
D. K-8 / 751 +,Morris,1190,East Hanover Twp,17348,72|77,17428,68|76,18202,65|76,964,971,988
D. K-8 / 751 +,Morris,1530,Florham Park Boro,16433,64|77,16780,62|76,18301,68|76,967,966,942
D. K-8 / 751 +,Morris,2000,Hanover Twp,15777,56|77,16214,54|76,16911,50|76,1456,1442,1454
D. K-8 / 751 +,Morris,2650,Lincoln Park Boro,13497,23|77,14035,27|76,13982,16|76,916,920,912
D. K-8 / 751 +,Morris,4000,Long Hill Twp,16566,67|77,16788,63|76,17179,54|76,822,833,847
D. K-8 / 751 +,Morris,4490,Rockaway Twp,17289,70|77,17427,67|76,18620,71|76,2406,2395,2364
D. K-8 / 751 +,Morris,5520,Washington Twp,16486,65|77,17745,70|76,18288,67|76,2198,2080,2085
D. K-8 / 751 +,Passaic,1920,Haledon Boro,12490,13|77,12770,13|76,13242,11|76,1039,1040,1052
D. K-8 / 751 +,Passaic,2700,Little Falls Twp,14801,40|77,14887,34|76,16190,38|76,889,890,896
D. K-8 / 751 +,Passaic,4270,Prospect Park Boro,11299,8|77,10531,2|76,11603,3|76,910,933,935
D. K-8 / 751 +,Passaic,4400,Ringwood Boro,16044,61|77,16903,66|76,17186,55|76,1203,1216,1202
D. K-8 / 751 +,Passaic,5200,Totowa Boro,12421,12|77,13150,15|76,14536,19|76,1075,1039,1095
D. K-8 / 751 +,Passaic,5440,Wanaque Boro,15264,52|77,15676,49|76,16602,43|76,948,945,945
D. K-8 / 751 +,Passaic,5690,Woodland Park,13692,24|77,13942,25|76,14416,18|76,1078,1104,1109
D. K-8 / 751 +,Somerset,510,Branchburg Twp,16897,69|77,16829,64|76,17656,60|76,1458,1460,1553
D. K-8 / 751 +,Somerset,1810,Green Brook Twp,15127,48|77,16031,52|76,16838,49|76,911,877,856
D. K-8 / 751 +,Somerset,5470,Warren Twp,19663,75|77,20236,74|76,22090,74|76,1778,1763,1716
D. K-8 / 751 +,Sussex,640,Byram Twp,14709,38|77,15100,38|76,16460,42|76,880,869,837
D. K-8 / 751 +,Sussex,5100,Sussex-Wantage Regional,18435,74|77,18412,72|76,20483,73|76,1072,1059,1045
D. K-8 / 751 +,Warren,2790,Lopatcong Twp,11229,7|77,10842,4|76,12399,7|76,846,802,807
E. K-12 / 0 - 1800,Statewide,N.A.,1. State average - Operating Type K-12,14755,N.A.,15036,N.A.,15782,N.A.,,,
E. K-12 / 0 - 1800,Statewide,N.A.,2. State median - Operating Type K-12,14473,N.A.,14899,N.A.,15638,N.A.,,,
E. K-12 / 0 - 1800,Statewide,N.A.,5. State average - All operating types,14940,N.A.,15258,N.A.,15955,N.A.,,,
E. K-12 / 0 - 1800,Statewide,N.A.,6. State median - All operating types,14806,N.A.,15249,N.A.,15954,N.A.,,,
E. K-12 / 0 - 1800,Atlantic,590,Buena Regional,15591,N.A.,16027,N.A.,16970,34|50,1843,1808,1787
E. K-12 / 0 - 1800,Bergen,440,Bogota Boro,13300,14|49,14737,21|50,16580,30|50,1103,1097,1064
E. K-12 / 0 - 1800,Bergen,1360,Emerson Boro,14796,26|49,15238,26|50,16506,28|50,1163,1118,1105
E. K-12 / 0 - 1800,Bergen,2080,Hasbrouck Heights Boro,13626,N.A.,14027,N.A.,14625,17|50,1859,1850,1812
E. K-12 / 0 - 1800,Bergen,3170,Midland Park Boro,18181,42|49,19454,45|50,19821,45|50,964,952,960
E. K-12 / 0 - 1800,Bergen,3600,North Arlington Boro,11309,1|49,12072,4|50,13714,9|50,1768,1770,1790
E. K-12 / 0 - 1800,Bergen,3910,Palisades Park,13087,12|49,13260,11|50,13156,7|50,1635,1678,1789
E. K-12 / 0 - 1800,Bergen,3940,Park Ridge Boro,19008,44|49,19870,47|50,21690,50|50,1210,1227,1224
E. K-12 / 0 - 1800,Bergen,4370,Ridgefield Boro,19548,45|49,20489,49|50,20903,47|50,1717,1696,1705
E. K-12 / 0 - 1800,Bergen,4610,Saddle Brook Twp,14778,25|49,15596,30|50,16417,27|50,1716,1696,1685
E. K-12 / 0 - 1800,Bergen,5410,Waldwick Boro,15456,32|49,15857,32|50,16888,33|50,1584,1585,1581
E. K-12 / 0 - 1800,Bergen,5430,Wallington Boro,11582,2|49,11775,2|50,12293,2|50,1281,1278,1284
E. K-12 / 0 - 1800,Bergen,5830,Wood-Ridge Boro,12986,9|49,12756,6|50,13043,6|50,1178,1215,1264
E. K-12 / 0 - 1800,Burlington,600,Burlington City,17592,40|49,17803,43|50,19008,42|50,1726,1689,1720
E. K-12 / 0 - 1800,Burlington,1520,Florence Twp,13016,10|49,13091,9|50,12315,3|50,1593,1586,1778
E. K-12 / 0 - 1800,Burlington,3920,Palmyra Boro,13573,17|49,14866,22|50,15381,19|50,936,890,898
E. K-12 / 0 - 1800,Burlington,4450,Riverside Twp,12964,7|49,13181,10|50,14162,12|50,1404,1415,1458
E. K-12 / 0 - 1800,Camden,150,Audubon Boro,13339,15|49,13646,13|50,13852,10|50,1545,1549,1577
E. K-12 / 0 - 1800,Camden,1880,Haddon Heights Boro,13897,20|49,13661,14|50,14496,15|50,1296,1344,1350
E. K-12 / 0 - 1800,Camden,3770,Oaklyn Boro,13361,16|49,14948,23|50,15421,20|50,384,365,388
E. K-12 / 0 - 1800,Cape May,5790,Wildwood City,18600,43|49,18845,44|50,19798,44|50,825,828,844
E. K-12 / 0 - 1800,Essex,760,Cedar Grove Twp,14179,21|49,15205,25|50,15900,23|50,1614,1599,1599
E. K-12 / 0 - 1800,Gloucester,860,Clayton Boro,11612,3|49,11110,1|50,12510,4|50,1445,1494,1418
E. K-12 / 0 - 1800,Gloucester,4020,Paulsboro Boro,14828,27|49,15492,29|50,16090,24|50,1144,1131,1105
E. K-12 / 0 - 1800,Gloucester,4140,Pitman Boro,16322,36|49,16462,37|50,17188,36|50,1359,1345,1320
E. K-12 / 0 - 1800,Gloucester,5860,Woodbury City,14243,22|49,14197,16|50,15115,18|50,1503,1525,1573
E. K-12 / 0 - 1800,Hudson,5580,Weehawken Twp,13205,13|49,14208,17|50,14538,16|50,1372,1347,1406
E. K-12 / 0 - 1800,Hunterdon,1376,South Hunterdon,17377,39|49,16540,38|50,19170,43|50,938,1021,942
E. K-12 / 0 - 1800,Middlesex,1140,Dunellen Boro,11967,4|49,11788,3|50,12011,1|50,1132,1190,1239
E. K-12 / 0 - 1800,Middlesex,2150,Highland Park Boro,14939,29|49,15654,31|50,16262,26|50,1600,1598,1646
E. K-12 / 0 - 1800,Middlesex,4830,South Amboy City,12606,5|49,12689,5|50,12789,5|50,1063,1046,1046
E. K-12 / 0 - 1800,Middlesex,4970,Spotswood Boro,12835,6|49,12897,7|50,14121,11|50,1780,1748,1735
E. K-12 / 0 - 1800,Monmouth,2400,Keansburg Boro,21789,49|49,20800,50|50,21180,48|50,1514,1562,1588
E. K-12 / 0 - 1800,Monmouth,2430,Keyport Boro,14703,23|49,15071,24|50,16687,31|50,1059,1054,1049
E. K-12 / 0 - 1800,Monmouth,2930,Manasquan Boro,13856,19|49,14374,18|50,15631,21|50,1580,1560,1492
E. K-12 / 0 - 1800,Morris,450,Boonton Town,17103,38|49,16900,41|50,18208,41|50,1353,1385,1359
E. K-12 / 0 - 1800,Morris,630,Butler Boro,15685,33|49,16055,34|50,17716,38|50,1156,1192,1189
E. K-12 / 0 - 1800,Morris,3460,Mountain Lakes Boro,20421,47|49,19796,46|50,20702,46|50,1534,1595,1586
E. K-12 / 0 - 1800,Ocean,4190,Plumsted Twp,15104,31|49,16330,36|50,17133,35|50,1430,1376,1350
E. K-12 / 0 - 1800,Ocean,4220,Point Pleasant Beach Boro,16204,35|49,17377,42|50,17844,39|50,822,799,806
E. K-12 / 0 - 1800,Passaic,4230,Pompton Lakes Boro,16669,37|49,16713,40|50,17556,37|50,1671,1684,1668
E. K-12 / 0 - 1800,Salem,4075,Pennsville,14746,24|49,15325,28|50,16130,25|50,1689,1677,1669
E. K-12 / 0 - 1800,Salem,4150,Pittsgrove Twp,13776,18|49,14423,19|50,14470,14|50,1713,1697,1676
E. K-12 / 0 - 1800,Salem,4630,Salem City,17794,41|49,16603,39|50,18042,40|50,1144,1237,1181
E. K-12 / 0 - 1800,Salem,5910,Woodstown-Pilesgrove Reg,12984,8|49,13307,12|50,14423,13|50,1596,1550,1453
E. K-12 / 0 - 1800,Somerset,3000,Manville Boro,13046,11|49,12950,8|50,13500,8|50,1420,1435,1458
E. K-12 / 0 - 1800,Sussex,2240,Hopatcong,19878,46|49,19998,48|50,21459,49|50,1600,1572,1536
E. K-12 / 0 - 1800,Sussex,3590,Newton Town,15807,34|49,16277,35|50,16691,32|50,1555,1537,1543
E. K-12 / 0 - 1800,Union,2420,Kenilworth Boro,14852,28|49,14458,20|50,15638,22|50,1412,1434,1411
E. K-12 / 0 - 1800,Warren,280,Belvidere Town,14965,30|49,15272,27|50,16518,29|50,747,735,702
F. K-12 / 1801 - 3500,Statewide,N.A.,1. State average - Operating Type K-12,14755,N.A.,15036,N.A.,15782,N.A.,,,
F. K-12 / 1801 - 3500,Statewide,N.A.,2. State median - Operating Type K-12,14473,N.A.,14899,N.A.,15638,N.A.,,,
F. K-12 / 1801 - 3500,Statewide,N.A.,5. State average - All operating types,14940,N.A.,15258,N.A.,15955,N.A.,,,
F. K-12 / 1801 - 3500,Statewide,N.A.,6. State median - All operating types,14806,N.A.,15249,N.A.,15954,N.A.,,,
F. K-12 / 1801 - 3500,Atlantic,1960,Hammonton Town,10746,N.A.,11253,N.A.,11478,4|73,3627,3581,3606
F. K-12 / 1801 - 3500,Bergen,890,Cliffside Park Boro,12574,11|71,12884,11|72,13181,12|73,2938,3054,3217
F. K-12 / 1801 - 3500,Bergen,990,Cresskill Boro,14016,N.A.,13725,20|72,14408,23|73,1799,1849,1874
F. K-12 / 1801 - 3500,Bergen,1130,Dumont Boro,13821,26|71,14581,34|72,15444,38|73,2552,2486,2494
F. K-12 / 1801 - 3500,Bergen,1345,Elmwood Park,10439,2|71,10718,2|72,11349,3|73,2533,2570,2618
F. K-12 / 1801 - 3500,Bergen,1370,Englewood City,16879,68|71,17524,68|72,17686,65|73,3104,3086,3091
F. K-12 / 1801 - 3500,Bergen,1760,Glen Rock Boro,16052,60|71,16208,62|72,17056,58|73,2434,2477,2499
F. K-12 / 1801 - 3500,Bergen,2620,Leonia Boro,15155,50|71,15280,48|72,16164,47|73,1821,1822,1912
F. K-12 / 1801 - 3500,Bergen,2740,Lodi Borough,11771,5|71,12086,8|72,12549,7|73,3202,3140,3202
F. K-12 / 1801 - 3500,Bergen,2860,Lyndhurst Twp,14436,38|71,14271,30|72,14012,18|73,2385,2468,2558
F. K-12 / 1801 - 3500,Bergen,2900,Mahwah Twp,16271,64|71,17545,70|72,18982,70|73,2970,2913,2861
F. K-12 / 1801 - 3500,Bergen,3550,New Milford Boro,14715,44|71,15621,53|72,16215,50|73,1990,1962,2007
F. K-12 / 1801 - 3500,Bergen,4310,Ramsey Boro,16970,69|71,17387,66|72,20582,71|73,2831,2778,2688
F. K-12 / 1801 - 3500,Bergen,4380,Ridgefield Park Twp,14322,35|71,13817,22|72,14191,20|73,2403,2340,2358
F. K-12 / 1801 - 3500,Bergen,4600,Rutherford Boro,13967,28|71,13994,24|72,14461,24|73,2466,2513,2613
F. K-12 / 1801 - 3500,Bergen,5755,Westwood Regional,15474,52|71,16284,63|72,17484,60|73,2734,2778,2793
F. K-12 / 1801 - 3500,Burlington,475,Bordentown Regional,12753,14|71,13283,15|72,14127,19|73,2493,2492,2482
F. K-12 / 1801 - 3500,Burlington,840,Cinnaminson Twp,14478,41|71,15000,45|72,16206,49|73,2439,2475,2514
F. K-12 / 1801 - 3500,Burlington,1060,Delran Twp,12288,9|71,12628,10|72,13115,11|73,3020,2982,2984
F. K-12 / 1801 - 3500,Burlington,3010,Maple Shade Twp,13857,27|71,14164,29|72,14506,25|73,2185,2163,2234
F. K-12 / 1801 - 3500,Burlington,5805,Willingboro Twp,14403,N.A.,14636,N.A.,17013,56|73,3664,3638,3383
F. K-12 / 1801 - 3500,Camden,940,Collingswood Boro,14787,46|71,14867,41|72,15499,41|73,1946,1950,2022
F. K-12 / 1801 - 3500,Camden,1770,Gloucester City,15871,58|71,15956,56|72,18643,67|73,2239,2279,2131
F. K-12 / 1801 - 3500,Camden,1890,Haddon Twp,13547,22|71,14095,28|72,15045,33|73,2084,2062,2030
F. K-12 / 1801 - 3500,Camden,1900,Haddonfield Boro,12159,8|71,12076,7|72,12816,8|73,2661,2690,2746
F. K-12 / 1801 - 3500,Camden,2670,Lindenwold Boro,12074,7|71,12518,9|72,12837,9|73,2762,2733,2818
F. K-12 / 1801 - 3500,Camden,4110,Pine Hill Boro,14813,47|71,15277,47|72,15427,37|73,1894,1858,1964
F. K-12 / 1801 - 3500,Cape May,3130,Middle Twp,13470,20|71,13145,14|72,13296,13|73,2484,2518,2598
F. K-12 / 1801 - 3500,Cape May,3780,Ocean City,15954,59|71,16110,60|72,17684,64|73,2125,2128,2191
F. K-12 / 1801 - 3500,Essex,660,Caldwell-West Caldwell,12954,15|71,14582,35|72,14978,30|73,2874,2611,2674
F. K-12 / 1801 - 3500,Essex,1750,Glen Ridge Boro,14281,34|71,14006,26|72,15493,40|73,1893,1929,1913
F. K-12 / 1801 - 3500,Essex,5370,Verona Boro,13328,19|71,13599,17|72,12916,10|73,2142,2180,2336
F. K-12 / 1801 - 3500,Gloucester,1730,Glassboro,14449,40|71,14813,40|72,14932,28|73,2101,2099,2180
F. K-12 / 1801 - 3500,Gloucester,5620,West Deptford Twp,13097,16|71,13668,18|72,13463,14|73,2951,2913,2939
F. K-12 / 1801 - 3500,Hudson,2060,Harrison Town,16185,63|71,15667,54|72,15983,46|73,2113,2080,2122
F. K-12 / 1801 - 3500,Hudson,2210,Hoboken City,21402,N.A.,24085,N.A.,24290,72|73,1934,1770,1855
F. K-12 / 1801 - 3500,Hudson,4730,Secaucus Town,14677,43|71,14975,44|72,15982,45|73,2110,2109,2081
F. K-12 / 1801 - 3500,Mercer,5510,Robbinsville Twp,11255,3|71,11110,3|72,11647,5|73,2981,3062,3114
F. K-12 / 1801 - 3500,Middlesex,3120,Metuchen Boro,13155,17|71,13671,19|72,14386,22|73,2230,2224,2269
F. K-12 / 1801 - 3500,Middlesex,3140,Middlesex Boro,14409,36|71,14916,43|72,15341,36|73,2063,2082,2103
F. K-12 / 1801 - 3500,Middlesex,4910,South Plainfield Boro,14443,N.A.,14899,42|72,15684,44|73,3523,3393,3382
F. K-12 / 1801 - 3500,Middlesex,4920,South River Boro,11284,4|71,11611,6|72,11262,2|73,2207,2200,2341
F. K-12 / 1801 - 3500,Monmouth,100,Asbury Park City,30264,71|71,30930,73|72,28193,73|73,1900,1869,2074
F. K-12 / 1801 - 3500,Monmouth,2105,Hazlet Twp,14937,49|71,15419,51|72,16284,52|73,2884,2889,2902
F. K-12 / 1801 - 3500,Monmouth,2230,Holmdel Twp,16686,67|71,16578,64|72,17602,63|73,2966,2994,3009
F. K-12 / 1801 - 3500,Monmouth,3810,Ocean Twp,16880,N.A.,17531,N.A.,18582,66|73,3630,3561,3503
F. K-12 / 1801 - 3500,Monmouth,5310,Upper Freehold Regional,14026,30|71,14299,33|72,14934,29|73,2296,2289,2259
F. K-12 / 1801 - 3500,Monmouth,5420,Wall Twp,16139,N.A.,16838,65|72,17575,62|73,3597,3504,3488
F. K-12 / 1801 - 3500,Morris,1110,Dover Town,10115,1|71,10241,1|72,10896,1|73,3216,3224,3243
F. K-12 / 1801 - 3500,Morris,2380,Jefferson Twp,15729,56|71,16023,57|72,16819,55|73,3127,3082,3131
F. K-12 / 1801 - 3500,Morris,2460,Kinnelon Boro,16137,61|71,16146,61|72,17494,61|73,1964,1981,1936
F. K-12 / 1801 - 3500,Morris,2870,Madison Boro,14845,48|71,15163,46|72,15456,39|73,2568,2607,2613
F. K-12 / 1801 - 3500,Morris,4080,Pequannock Twp,14159,33|71,14767,39|72,16272,51|73,2169,2133,2113
F. K-12 / 1801 - 3500,Ocean,185,Barnegat Twp,13590,23|71,14080,27|72,15540,42|73,3127,3114,3088
F. K-12 / 1801 - 3500,Ocean,2940,Manchester Twp,14739,45|71,15350,50|72,16184,48|73,2941,2942,2881
F. K-12 / 1801 - 3500,Ocean,4210,Point Pleasant Boro,12496,10|71,13063,13|72,13950,17|73,2739,2704,2722
F. K-12 / 1801 - 3500,Passaic,2100,Hawthorne Boro,14113,31|71,14005,25|72,14732,26|73,2329,2386,2346
F. K-12 / 1801 - 3500,Passaic,5650,West Milford Twp,16470,65|71,17513,67|72,18727,68|73,3484,3388,3314
F. K-12 / 1801 - 3500,Salem,4070,Penns Grv-Carney's Pt Reg,13278,18|71,14280,31|72,14911,27|73,2206,2143,2105
F. K-12 / 1801 - 3500,Somerset,490,Bound Brook Boro,11888,6|71,11482,5|72,11825,6|73,1836,1880,1917
F. K-12 / 1801 - 3500,Somerset,3670,North Plainfield Boro,15398,51|71,15321,49|72,15251,34|73,3181,3221,3284
F. K-12 / 1801 - 3500,Somerset,4815,Somerset Hills Regional,15745,57|71,16052,58|72,16621,53|73,2003,1968,2008
F. K-12 / 1801 - 3500,Somerset,4820,Somerville Boro,14125,32|71,14670,37|72,15626,43|73,2404,2346,2373
F. K-12 / 1801 - 3500,Sussex,4960,Sparta Twp,15588,53|71,15539,52|72,17147,59|73,3269,3248,3174
F. K-12 / 1801 - 3500,Sussex,5360,Vernon Twp,18091,70|71,18028,71|72,18899,69|73,3186,3146,3083
F. K-12 / 1801 - 3500,Union,310,Berkeley Heights Twp,15588,53|71,15870,55|72,16801,54|73,2671,2700,2652
F. K-12 / 1801 - 3500,Union,850,Clark Twp,12598,12|71,12974,12|72,13785,15|73,2288,2256,2171
F. K-12 / 1801 - 3500,Union,2190,Hillside Twp,14420,37|71,14727,38|72,15042,32|73,3041,3073,3077
F. K-12 / 1801 - 3500,Union,3560,New Providence Boro,12709,13|71,13349,16|72,13932,16|73,2383,2388,2381
F. K-12 / 1801 - 3500,Union,4540,Roselle Boro,16655,66|71,16074,59|72,17038,57|73,2710,2810,2789
F. K-12 / 1801 - 3500,Union,4550,Roselle Park Boro,14509,42|71,14290,32|72,15256,35|73,2019,2032,2023
F. K-12 / 1801 - 3500,Union,5000,Springfield Twp,13719,25|71,13949,23|72,14980,31|73,2270,2222,2231
F. K-12 / 1801 - 3500,Warren,1870,Hackettstown,13515,21|71,13771,21|72,14317,21|73,1927,1921,1950
G. K-12 / 3501 +,Statewide,N.A.,1. State average - Operating Type K-12,14755,N.A.,15036,N.A.,15782,N.A.,,,
G. K-12 / 3501 +,Statewide,N.A.,2. State median - Operating Type K-12,14473,N.A.,14899,N.A.,15638,N.A.,,,
G. K-12 / 3501 +,Statewide,N.A.,5. State average - All operating types,14940,N.A.,15258,N.A.,15955,N.A.,,,
G. K-12 / 3501 +,Statewide,N.A.,6. State median - All operating types,14806,N.A.,15249,N.A.,15954,N.A.,,,
G. K-12 / 3501 +,Atlantic,110,Atlantic City,16594,90|101,16669,83|98,17695,84|98,7118,6969,7032
G. K-12 / 3501 +,Atlantic,1310,Egg Harbor Twp,13908,36|101,14184,34|98,14930,32|98,7349,7395,7279
G. K-12 / 3501 +,Atlantic,4180,Pleasantville City,18627,96|101,18794,93|98,18704,89|98,3770,3697,3646
G. K-12 / 3501 +,Bergen,300,Bergenfield Boro,15011,56|101,15366,57|98,16553,65|98,3502,3558,3497
G. K-12 / 3501 +,Bergen,1450,Fair Lawn Boro,15461,68|101,15770,70|98,16628,67|98,4777,4875,4929
G. K-12 / 3501 +,Bergen,1550,Fort Lee Boro,14270,46|101,14534,39|98,14798,31|98,3705,3747,3857
G. K-12 / 3501 +,Bergen,1700,Garfield City,16583,89|101,16961,86|98,16374,62|98,4886,4879,5026
G. K-12 / 3501 +,Bergen,1860,Hackensack City,15078,60|101,15298,55|98,17224,74|98,5650,5664,5389
G. K-12 / 3501 +,Bergen,3930,Paramus Boro,17094,92|101,17641,89|98,19363,92|98,3894,3823,3781
G. K-12 / 3501 +,Bergen,4390,Ridgewood Village,14236,41|101,14895,47|98,15367,42|98,5655,5659,5705
G. K-12 / 3501 +,Bergen,5150,Teaneck Twp,19421,99|101,20250,96|98,21045,98|98,3604,3499,3569
G. K-12 / 3501 +,Bergen,5160,Tenafly Boro,15617,71|101,16087,75|98,17416,81|98,3607,3633,3584
G. K-12 / 3501 +,Burlington,620,Burlington Twp,13262,25|101,13726,27|98,14573,28|98,3931,3869,3802
G. K-12 / 3501 +,Burlington,3360,Moorestown Twp,15282,64|101,15919,74|98,16453,64|98,3908,3875,3924
G. K-12 / 3501 +,Burlington,4050,Pemberton Twp,18720,97|101,19314,95|98,20834,97|98,5022,4922,4860
G. K-12 / 3501 +,Camden,680,Camden City,21789,101|101,22313,98|98,20115,96|98,8974,8175,7715
G. K-12 / 3501 +,Camden,800,Cherry Hill Twp,13448,31|101,13887,28|98,15200,38|98,11141,11105,11121
G. K-12 / 3501 +,Camden,4060,Pennsauken Twp,13449,32|101,14269,35|98,16876,72|98,4995,4768,4772
G. K-12 / 3501 +,Camden,5820,Winslow Twp,14835,53|101,15192,54|98,16766,69|98,4825,4832,4904
G. K-12 / 3501 +,Cumberland,540,Bridgeton City,14241,42|101,13997,31|98,15027,35|98,5756,5859,6052
G. K-12 / 3501 +,Cumberland,3230,Millville City,15070,58|101,15633,67|98,15957,52|98,5664,5464,5498
G. K-12 / 3501 +,Cumberland,5390,Vineland City,15353,65|101,15356,56|98,15969,54|98,9826,9725,9659
G. K-12 / 3501 +,Essex,250,Belleville Town,11735,4|101,12612,10|98,12724,3|98,4593,4453,4512
G. K-12 / 3501 +,Essex,410,Bloomfield Twp,12304,10|101,12854,13|98,13362,10|98,6305,6375,6476
G. K-12 / 3501 +,Essex,1210,East Orange,20027,100|101,21089,97|98,19805,93|98,9068,8952,9430
G. K-12 / 3501 +,Essex,2330,Irvington Township,15659,77|101,16497,81|98,16358,61|98,6663,6192,6789
G. K-12 / 3501 +,Essex,2730,Livingston Twp,15214,62|101,15848,72|98,16169,58|98,5926,5913,5965
G. K-12 / 3501 +,Essex,3190,Millburn Twp,15186,61|101,15496,64|98,16591,66|98,4895,4894,4881
G. K-12 / 3501 +,Essex,3310,Montclair Town,15565,69|101,16110,76|98,16055,55|98,6671,6673,6824
G. K-12 / 3501 +,Essex,3570,Newark City,16406,86|101,16336,78|98,17384,79|98,36041,35964,36390
G. K-12 / 3501 +,Essex,3750,Nutley Town,13186,23|101,13679,24|98,13689,15|98,4026,4075,4142
G. K-12 / 3501 +,Essex,3880,City Of Orange Twp,16092,81|101,15052,50|98,15950,51|98,5046,5166,5168
G. K-12 / 3501 +,Essex,4900,South Orange-Maplewood,14137,37|101,13905,29|98,15003,33|98,6865,6960,6986
G. K-12 / 3501 +,Essex,5680,West Orange Town,17625,95|101,18833,94|98,18788,91|98,6673,6623,6627
G. K-12 / 3501 +,Gloucester,1100,Deptford Twp,13204,24|101,13406,20|98,13344,9|98,4323,4315,4339
G. K-12 / 3501 +,Gloucester,3280,Monroe Twp,11485,3|101,11453,1|98,12849,6|98,6072,6290,6002
G. K-12 / 3501 +,Gloucester,5500,Washington Twp,16188,84|101,16451,79|98,17552,82|98,7224,7259,7200
G. K-12 / 3501 +,Hudson,220,Bayonne City,12379,12|101,12509,7|98,12550,2|98,9458,9421,9750
G. K-12 / 3501 +,Hudson,2390,Jersey City,17300,93|101,17706,90|98,18495,88|98,28325,28053,28457
G. K-12 / 3501 +,Hudson,2410,Kearny Town,12671,17|101,12653,11|98,13203,7|98,5912,5644,5642
G. K-12 / 3501 +,Hudson,3610,North Bergen Twp,12609,15|101,13452,21|98,14503,25|98,7869,7714,7717
G. K-12 / 3501 +,Hudson,5240,Union City,15360,66|101,15410,60|98,17612,83|98,12070,12348,12747
G. K-12 / 3501 +,Hudson,5670,West New York Town,13144,21|101,13052,14|98,13708,16|98,8386,8530,8271
G. K-12 / 3501 +,Mercer,1245,East Windsor Regional,13394,28|101,13710,26|98,14261,21|98,5112,5160,5182
G. K-12 / 3501 +,Mercer,1430,Ewing Twp,15401,67|101,15911,73|98,16764,68|98,3553,3530,3577
G. K-12 / 3501 +,Mercer,1950,Hamilton Twp,13433,29|101,14150,33|98,15027,35|98,11673,11599,11295
G. K-12 / 3501 +,Mercer,2280,Hopewell Valley Regional,17339,94|101,18042,91|98,19999,94|98,3647,3598,3526
G. K-12 / 3501 +,Mercer,2580,Lawrence Twp,15076,59|101,15414,62|98,16217,59|98,3919,3893,3904
G. K-12 / 3501 +,Mercer,4255,Princeton,18844,98|101,18596,92|98,20044,95|98,3553,3720,3683
G. K-12 / 3501 +,Mercer,5210,Trenton City,16472,87|101,15442,63|98,16857,71|98,11005,11001,10779
