CO,DIST,IND1,IND2,IND3,IND4,IND5,IND6,IND7,IND8,IND9,IND10,IND11,IND12,IND13,IND15,IND16A,IND16B,IND17A,IND17B,IND18A,IND18B,IND19,ENROLL,DISTNAME,CONAME,GROUP,OPTYPE,DFG,ABBOTT,FLAG,COUNTY
25,1660,66945521,40984263,38619769,2112399,252095,10459683,9640832,6940350,5581736,7306048,3891655,0,426193,678500,10.7,65582,63.1,78222,162.7,136808,17.8,3713,Freehold Twp,Monmouth,D. K-8 / 751 +,2,GH,,1,Monmouth
25,2105,47248570,27733622,25677237,1479405,576980,6541344,5779691,5420149,4736980,6248665,3596279,0,1227972,6900,11.3,66450,82.2,67475,118.9,137531,12,2902,Hazlet Twp,Monmouth,F. K-12 / 1801 - 3500,3,DE,,1,Monmouth
25,2120,7353020,4078514,3617277,340361,120876,1180157,860238,625098,476530,812575,76585,0,585563,160277,7.9,63876,44.6,58357,89.5,63773,13.4,329,Henry Hudson Regional,Monmouth,H. 7-12 / 9-12,4,DE,,1,Monmouth
25,2160,4386250,2372458,2121516,130350,120592,1179598,819198,331857,134857,488035,187535,0,13852,0,9,61195,62.5,27308,95.7,55833,12.1,204,Highlands Boro,Monmouth,A. K-6,1,CD,,1,Monmouth
25,2230,52955764,30160745,28952117,1022817,185811,10548585,9774614,4093482,3557453,7125459,4470111,0,998118,31700,11.3,78000,71.4,88758,149.9,117780,15.4,3009,Holmdel Twp,Monmouth,F. K-12 / 1801 - 3500,3,I,,1,Monmouth
25,2290,102736709,58454956,56072193,951575,1431188,16282735,15993821,10871341,9196208,15301081,7479898,0,551929,174000,11.6,73375,63.5,78975,155.7,148368,15.9,5925,Howell Twp,Monmouth,D. K-8 / 751 +,2,FG,,1,Monmouth
25,2400,33622651,18695195,17085655,526603,1082937,7701418,6381353,2611019,1996118,3522966,143430,0,1057053,55518,8,64065,39.5,76705,102.3,127128,15.4,1588,Keansburg Boro,Monmouth,E. K-12 / 0 - 1800,3,A,1,1,Monmouth
25,2430,17504334,10255776,9592878,606198,56700,2483109,2274353,1912184,1600684,2126656,1042306,0,700431,25000,10.1,60359,95.5,60359,95.5,110851,10.5,1049,Keyport Boro,Monmouth,E. K-12 / 0 - 1800,3,CD,,1,Monmouth
25,2720,13056045,7890639,7519325,334902,36412,2321360,2099689,1500019,1233931,1220624,577140,0,122589,50000,10.3,65500,79,64750,121.9,123858,13.3,848,Little Silver Boro,Monmouth,D. K-8 / 751 +,2,J,,1,Monmouth
25,2770,90575647,54686624,52923131,1182393,581100,15451310,13534021,8293535,6989550,9862629,6216387,0,1745486,49000,11.4,62225,74.9,73943,138.8,101902,14.1,5847,Long Branch City,Monmouth,G. K-12 / 3501 +,3,B,1,1,Monmouth
25,2920,75987470,45616748,43281157,1754726,580865,10391079,9531629,7964557,6277862,10518469,5638469,0,451303,146300,12.1,66209,82.4,77094,178.1,125262,16.9,4947,Manalapan-Englishtown Reg,Monmouth,D. K-8 / 751 +,2,GH,,1,Monmouth
25,2930,23312907,12672980,12134167,382049,156764,4346661,4139330,2900482,2433845,2471570,1320460,0,921215,0,10.9,63010,70.2,69311,118.3,144736,12.6,1492,Manasquan Boro,Monmouth,E. K-12 / 0 - 1800,3,GH,,1,Monmouth
25,3030,77425331,47252980,46190737,795757,266486,11373328,10206953,8848384,7436366,8545697,3317534,0,600813,199195,10.8,70720,75.8,85120,179,128059,18.9,4923,Marlboro Twp,Monmouth,D. K-8 / 751 +,2,I,,1,Monmouth
25,3040,59772969,37149705,34610001,1171789,1367915,9366439,8282034,6086540,5020479,5233958,885337,0,1393939,385237,11,62940,69.4,64780,176.5,150000,18.6,3744,Matawan-Aberdeen Regional,Monmouth,G. K-12 / 3501 +,3,FG,,1,Monmouth
25,3160,140210365,92280394,87618398,3658031,1003965,17471570,14180047,12890720,11690758,14308810,9049153,0,2450604,1308703,12.1,72754,73.7,77056,198,126045,19,9587,Middletown Twp,Monmouth,G. K-12 / 3501 +,3,GH,,1,Monmouth
25,3200,20962469,11427802,10877388,439893,110521,4018254,3329780,2226510,1663949,3125055,1721509,0,164848,0,11,66450,64.9,70250,124,130442,13.2,1259,Millstone Twp,Monmouth,D. K-8 / 751 +,2,I,,1,Monmouth
25,3250,4460680,2761144,2543844,128500,88800,671746,516573,503586,344936,449527,185527,0,59677,60000,9.3,59345,55.9,44223,102.5,93000,12.9,248,Monmouth Beach Boro,Monmouth,B. K-8 / 0 - 400,2,I,,1,Monmouth
25,3260,44330987,26580492,22962783,1764524,1853185,4453363,4097653,5765136,4815736,7283154,2833197,75000,0,176000,11,69110,82.9,63410,116.2,146700,11.9,2451,Monmouth Co Vocational,Monmouth,J. VOC,8,,,1,Monmouth
25,3270,20569087,10816659,10295478,364285,156896,3962009,3625415,1810964,1534811,2549758,1364428,0,1186537,264632,10.5,66900,71.7,72050,90.2,125128,9.8,987,Monmouth Regional,Monmouth,H. 7-12 / 9-12,5,GH,,1,Monmouth
25,3500,4943611,3109275,2940730,130045,38500,676792,447792,648983,520953,442115,218565,0,66446,16000,8.5,48385,74.4,47050,116,135000,15.2,320,Neptune City,Monmouth,B. K-8 / 0 - 400,2,CD,,1,Monmouth
25,3510,72237453,41029587,39104396,758635,1166556,9608025,8324535,7828515,6801530,11510681,4986007,0,2199512,0,10.1,57996,70.8,63947,132.1,131980,14.9,4151,Neptune Twp,Monmouth,G. K-12 / 3501 +,3,CD,1,1,Monmouth
25,3810,65082285,38848726,36789624,1673959,385143,9752954,9150010,5998073,4989574,7875577,4311503,0,1870103,532395,9.9,69865,62.4,80325,145.7,124934,17,3503,Ocean Twp,Monmouth,F. K-12 / 1801 - 3500,3,FG,,1,Monmouth
25,3830,10030687,6150578,5597475,271676,281427,1715986,1584227,1016813,687428,1000454,479230,0,146856,121400,9.9,64436,59.5,50031,122.1,86344,14.5,611,Oceanport Boro,Monmouth,C. K-8 / 401 - 750,2,GH,,1,Monmouth
25,4360,20336439,11439000,10720784,568978,149238,3729838,2947925,2057472,1533003,2921517,1044777,0,56734,317000,11.6,54555,89.6,54950,125.5,98860,12.3,1297,Red Bank Boro,Monmouth,D. K-8 / 751 +,2,CD,,1,Monmouth
25,4365,23101137,13223463,12191604,650613,381246,3667567,3404585,2447889,1890339,2452572,734444,0,1271898,187700,10.4,64805,66,88825,99,107926,11,1251,Red Bank Regional,Monmouth,H. 7-12 / 9-12,5,FG,,1,Monmouth
25,4520,1954627,1116027,1042063,48764,25200,387364,342176,189806,55586,249930,44000,0,11500,0,8.4,55098,18.4,53798,79,125000,13.7,96,Roosevelt Boro,Monmouth,A. K-6,1,GH,,1,Monmouth
25,4570,15360559,9553469,8672204,404838,476427,2655271,2237993,1543412,1268276,1407590,722657,0,196477,25589,11.7,70510,93.9,75860,161.4,124210,15.5,1003,Rumson Boro,Monmouth,D. K-8 / 751 +,2,J,,1,Monmouth
25,4580,16472394,8671462,8030406,488596,152460,3012157,2559792,1666640,1217215,1766818,445097,0,1346478,5000,11.8,67510,74.7,67365,96.9,134639,9.5,980,Rumson-Fair Haven Reg,Monmouth,H. 7-12 / 9-12,5,J,,1,Monmouth
25,4690,3962685,2072923,1962373,94700,15850,889081,702016,295522,172330,561846,189609,0,97138,0,7.5,70785,70.5,63159,70.5,119551,10.4,145,Sea Girt Boro,Monmouth,B. K-8 / 0 - 400,2,I,,1,Monmouth
25,4760,13079566,6860535,6092069,631466,137000,1704446,1423816,1152518,803340,1677238,155496,20000,1580774,339625,11.6,72000,71.9,101275,92.4,138512,9.3,621,Shore Regional,Monmouth,H. 7-12 / 9-12,5,GH,,1,Monmouth
25,4770,8080617,4977321,4583241,208325,185755,1284023,1047323,995514,715645,767346,426355,0,56413,0,10.5,56245,42.9,57940,118,110000,14,531,Shrewsbury Boro,Monmouth,C. K-8 / 401 - 750,2,I,,1,Monmouth
25,4980,5063376,2596459,2450525,73826,72108,1265722,1006213,403151,325822,709201,391316,0,82072,0,7.5,69208,50.3,65495,69.6,115000,10.7,198,Spring Lake Boro,Monmouth,B. K-8 / 0 - 400,2,I,,1,Monmouth
25,4990,5587400,3216067,3065567,126500,24000,937464,872064,659772,528422,669528,270528,0,104569,0,10.1,60359,60.5,34148,141.3,88500,16.3,332,Spring Lake Heights Boro,Monmouth,B. K-8 / 0 - 400,2,FG,,1,Monmouth
25,5185,26004360,14312095,13355186,591398,365511,6260839,5576378,2698959,2072408,2516287,153558,0,216179,44230,10.1,52253,74.6,56006,169,130000,19.1,1527,Tinton Falls,Monmouth,D. K-8 / 751 +,2,GH,,1,Monmouth
25,5230,9945413,5676927,5243237,317146,116544,1744304,1473439,959766,714832,1378590,654815,0,110113,92331,10.1,55334,67.8,56142,113.5,95635,12.9,585,Union Beach,Monmouth,C. K-8 / 401 - 750,2,CD,,1,Monmouth
25,5310,33735718,19857423,18836042,494907,526474,5784036,5295402,3175777,2714236,3744180,2205427,0,1161498,7500,11.7,64468,69.9,73000,163,131322,16.3,2259,Upper Freehold Regional,Monmouth,F. K-12 / 1801 - 3500,3,GH,,1,Monmouth
25,5420,61300354,36242185,34954558,1024027,263600,9121624,8307125,6455298,5496868,7387885,4424435,0,1445053,97220,9.5,63200,53.4,71250,156.2,146511,19.3,3488,Wall Twp,Monmouth,F. K-12 / 1801 - 3500,3,GH,,1,Monmouth
25,5640,9641239,5562985,5265028,206515,91442,1803735,1329311,1110940,807434,1016517,265101,0,145553,4894,9.5,62515,93.7,73910,112.4,115000,13.1,551,West Long Branch Boro,Monmouth,C. K-8 / 401 - 750,2,FG,,1,Monmouth
27,450,24744572,14450190,13004602,474113,971475,4652287,3895900,2347740,1844023,2245992,1151162,0,1035621,70000,10.9,67303,56.2,77908,115.2,128706,12.7,1359,Boonton Town,Morris,E. K-12 / 0 - 1800,3,FG,,1,Morris
27,460,7515015,4751821,4594048,115143,42630,878428,632975,973813,754950,776481,410171,0,99670,0,10.7,66365,71.3,76187,122.3,124803,13.1,457,Boonton Twp,Morris,C. K-8 / 401 - 750,2,I,,1,Morris
27,630,21055441,11290702,10915274,173964,201464,4065233,3464288,2474196,1744166,2567434,1616368,0,653032,27960,11.2,68082,70.4,74584,118.5,128129,12.3,1189,Butler Boro,Morris,E. K-12 / 0 - 1800,3,DE,,1,Morris
27,785,59681212,34717617,33006361,1228328,482928,9615212,8780731,6858982,6010452,6940875,3490526,0,1493975,116000,12.8,67564,88.4,83718,154.6,141202,13.9,4258,Sch Dist Of The Chathams,Morris,G. K-12 / 3501 +,3,J,,1,Morris
27,820,19180555,11189523,10258218,569702,361603,3048027,2624506,2293024,1913658,2239149,1043130,0,286763,435459,9.7,64321,55.6,73055,152.6,140128,18.5,1047,Chester Twp,Morris,D. K-8 / 751 +,2,J,,1,Morris
27,1090,27747725,16690752,15547498,689855,453399,4665798,4033514,3122977,2818608,2615733,1496788,0,230484,0,10.7,59313,62.1,68863,163,127965,17.9,1618,Denville Twp,Morris,D. K-8 / 751 +,2,I,,1,Morris
27,1110,35335806,23115594,21006767,1469799,639028,3396773,3078648,4240601,3658922,3333855,2131916,0,1146481,0,13.6,63342,121.3,65794,154.3,115473,12.6,3243,Dover Town,Morris,F. K-12 / 1801 - 3500,3,A,,1,Morris
27,1190,17983115,10356541,9533908,453147,369486,3236105,2369275,2164146,1943469,1988755,1193482,6000,163664,8000,9.6,64598,59.5,62280,103.7,139194,12.6,988,East Hanover Twp,Morris,D. K-8 / 751 +,2,GH,,1,Morris
27,1530,17239444,9866175,9099609,538646,227920,2981787,2625802,1966923,1688098,2031659,1152779,0,211114,0,10.5,64820,61.7,73778,120.3,133121,13.4,942,Florham Park Boro,Morris,D. K-8 / 751 +,2,I,,1,Morris
27,1990,28018434,14278095,13726230,410614,141251,5200450,4676155,3110393,2587495,3141308,1670642,0,1810075,237249,10.9,71134,63.3,69562,124,144707,13.3,1536,Hanover Park Regional,Morris,H. 7-12 / 9-12,5,GH,,1,Morris
27,2000,24589296,14077846,12837455,673751,566640,4412825,3768968,2606311,2248411,3115840,1980697,0,155655,104205,10.8,66836,63.1,67546,160.2,128053,17.4,1454,Hanover Twp,Morris,D. K-8 / 751 +,2,I,,1,Morris
27,2010,6994946,3797843,3633285,141958,22600,1287957,949392,634270,427632,1079568,247731,0,178310,106367,8,63735,47.4,61035,96.3,111300,14,314,Harding Township,Morris,B. K-8 / 0 - 400,2,J,,1,Morris
27,2380,52652324,30275706,27942462,1361627,971617,8647245,7986340,5935617,5255482,6464494,3476905,0,1017416,15510,11.5,62753,57.9,63974,129.7,127364,13.5,3131,Jefferson Twp,Morris,F. K-12 / 1801 - 3500,3,GH,,1,Morris
27,2460,33859693,19341846,18446701,526348,368797,6296720,5636218,3312638,2894672,3577097,1875056,0,1202719,162897,11,82527,55.6,85467,117.2,138207,12.7,1936,Kinnelon Boro,Morris,F. K-12 / 1801 - 3500,3,I,,1,Morris
27,2650,12751248,8064562,7629759,303844,130959,1798571,1461913,1548298,1354665,1268568,761672,0,71127,0,11.4,63485,77.3,60660,157.2,134570,15.8,912,Lincoln Park Boro,Morris,D. K-8 / 751 +,2,FG,,1,Morris
27,2870,40380015,22682282,21666024,770572,245686,7080991,6603911,4455054,3538551,4543991,2530770,0,1601021,0,12.3,73321,72.7,82763,137.1,123400,13.1,2613,Madison Boro,Morris,F. K-12 / 1801 - 3500,3,I,,1,Morris
27,3090,9509849,5454507,5209361,129696,115450,1713340,1404908,1144371,973606,1065027,371024,10000,122604,52998,9.9,60980,120.6,57091,86,130045,9.4,525,Mendham Boro,Morris,C. K-8 / 401 - 750,2,J,,1,Morris
27,3100,14639050,8551517,7861107,379631,310779,2022940,1845701,1414422,1254133,1995582,961993,0,262896,294750,9.4,70448,57.4,62583,137.8,135707,17,677,Mendham Twp,Morris,C. K-8 / 401 - 750,2,J,,1,Morris
27,3240,5640762,3223778,2994107,143765,85906,1048227,367468,746109,621856,604495,36312,0,17865,4000,10.9,57925,144,61188,120,122996,11.8,350,Mine Hill Twp,Morris,A. K-6,1,FG,,1,Morris
27,3340,65945256,41370434,38370264,1214580,1785590,11464467,10699693,5905546,5176617,5346583,1272057,0,1843575,92245,9.5,65893,47.9,80906,150.1,131257,18.9,3823,Montville Twp,Morris,G. K-12 / 3501 +,3,I,,1,Morris
27,3365,18594807,10385817,7847956,716605,1821256,2694310,2519034,2770656,2155519,2309799,1117410,0,428162,155773,18.3,72415,120.7,84097,147.6,140604,9.3,1154,Morris County Vocational,Morris,J. VOC,8,,,1,Morris
27,3370,54088102,30309863,27866452,1406312,1037099,8645212,7510805,6188037,4491553,5913657,3485801,0,3085915,509622,11.1,82140,65.9,81184,114.1,154643,12,2858,Morris Hills Regional,Morris,H. 7-12 / 9-12,5,GH,,1,Morris
27,3380,11125800,6270290,5851341,322360,96589,1881156,1150576,1501106,1159153,1314020,648191,0,159228,30000,9.3,62238,74.2,64234,114.2,135399,13.8,685,Morris Plains Boro,Morris,C. K-8 / 401 - 750,2,I,,1,Morris
27,3385,89730284,50910935,48044834,1628124,1237977,17303396,15141526,8659034,6800863,10336713,5485084,0,1798766,499773,11.6,70484,58.6,78613,156.6,134476,16.2,5182,Morris School District,Morris,G. K-12 / 3501 +,3,GH,,1,Morris
27,3410,7038457,3824152,3590531,139330,94291,1380595,1249193,798280,639105,927996,382198,0,101496,50000,10.2,64550,58.5,86487,85,111657,9.8,366,Mount Arlington Boro,Morris,B. K-8 / 0 - 400,2,GH,,1,Morris
27,3450,74900615,42148988,40143374,1616656,388958,11105206,10010877,8290789,6789944,10522780,5730613,0,1581909,393326,12.8,69976,71.4,68247,177.1,137023,16.3,4582,Mount Olive Twp,Morris,G. K-12 / 3501 +,3,GH,,1,Morris
27,3460,32833698,19346810,18601468,407576,337766,5673908,5303987,2935184,2612047,3593892,1841379,19000,1303173,0,10.1,84692,31.9,89799,107.1,145535,14,1586,Mountain Lakes Boro,Morris,E. K-12 / 0 - 1800,3,J,,1,Morris
27,3520,4295552,2504059,2406403,78800,18856,619718,465457,657294,433327,479317,104654,0,31841,0,12.6,56440,82.9,62537,105,94461,9.6,300,Netcong Boro,Morris,B. K-8 / 0 - 400,2,DE,,1,Morris
27,3950,121714665,69796079,66143199,1622936,2029944,22762545,20442437,12267481,9834600,13548312,7932637,0,2965479,60000,10.9,73024,59.9,96145,169.3,123638,18.3,7037,Parsippany-Troy Hills Twp,Morris,G. K-12 / 3501 +,3,GH,,1,Morris
27,4000,14550421,8109131,7473920,366845,268366,3044594,2679794,1648473,1498773,1709670,92363,0,38552,0,10.9,65478,55.3,75953,116.3,116546,12.8,847,Long Hill Twp,Morris,D. K-8 / 751 +,2,I,,1,Morris
27,4080,34383202,20479625,19076519,985533,417573,5481304,4601470,3734636,3022641,3498376,2003276,0,1064121,366300,11.9,69915,58.7,66290,124.6,121468,12.6,2113,Pequannock Twp,Morris,F. K-12 / 1801 - 3500,3,GH,,1,Morris
27,4330,78342067,46542146,43740308,2214863,586975,12470792,10442165,8762547,6692080,7873697,4926120,0,1996464,380293,11.4,71410,77.1,79730,162.1,130873,16.3,4650,Randolph Twp,Morris,G. K-12 / 3501 +,3,I,,1,Morris
27,4440,5192921,3024980,2826233,73687,125060,867277,600878,735817,603793,498795,240959,0,59293,0,10.8,60254,62.8,57654,166.5,123850,18.1,342,Riverdale Boro,Morris,B. K-8 / 0 - 400,2,FG,,1,Morris
27,4480,8408655,4606582,4227910,327322,51350,1810830,1352605,1015581,771731,893355,523875,0,48819,0,11.4,54857,82.6,53760,115.6,110000,11.5,598,Rockaway Boro,Morris,C. K-8 / 401 - 750,2,FG,,1,Morris
27,4490,44017527,25972114,25039168,614150,318796,8795976,8168801,4574966,3401634,4633471,2517266,0,28000,549540,10.3,68253,47.4,70784,193.7,120328,22.9,2364,Rockaway Twp,Morris,D. K-8 / 751 +,2,I,,1,Morris
27,4560,63648048,36245127,33929406,1253054,1062667,8841635,7569288,7398690,5606060,8460418,1777335,0,1781606,510269,10.9,62481,64,70214,123.6,116728,13.2,3516,Roxbury Twp,Morris,G. K-12 / 3501 +,3,GH,,1,Morris
27,5520,38131282,24522087,23226336,499239,796512,6489030,5362666,3025102,2641942,3831968,2165498,0,263096,0,10.2,68325,55.5,71963,205.8,134661,24,2085,Washington Twp,Morris,D. K-8 / 751 +,2,I,,1,Morris
27,5660,42383817,23829810,22835525,657381,336904,6839728,5872058,4485826,3392139,4169154,1995336,0,3003169,439572,12.8,72890,77.5,70795,129.7,144850,11.8,2549,West Morris Regional,Morris,H. 7-12 / 9-12,5,I,,1,Morris
27,5770,13180937,8504992,7749535,475192,280265,1940395,1155547,1464207,1074837,1131449,33712,0,138411,0,9.6,66522,81.8,80987,147.2,110313,17.1,795,Wharton Boro,Morris,C. K-8 / 401 - 750,2,DE,,1,Morris
29,185,47988327,29307670,27520709,990519,796442,6894814,6254886,4062530,3361153,5791767,3128659,0,1410148,529300,11.3,55789,64.9,56928,183.8,112615,19.1,3088,Barnegat Twp,Ocean,F. K-12 / 1801 - 3500,3,CD,,1,Ocean
29,210,2526401,1432715,1359599,48116,25000,371733,259957,225766,89935,404208,202239,0,79495,69200,8.5,58015,129,85090,99.2,1,12.5,122,Bay Head Boro,Ocean,B. K-8 / 0 - 400,2,I,,1,Ocean
29,230,2011346,1023061,958525,53085,11451,426802,377802,138183,113326,401983,84789,0,5000,0,5,51345,590,5000,59,115000,12,69,Beach Haven Boro,Ocean,A. K-6,1,FG,,1,Ocean
29,320,30332086,17927665,16827920,997730,102015,4166153,3883632,3834270,3277545,3809953,1868005,0,75367,366500,12.2,62056,72.2,75390,179.3,109000,17.2,2008,Berkeley Twp,Ocean,A. K-6,1,B,,1,Ocean
29,530,126177723,80840156,75529955,1658440,3651761,20389730,17938400,9965149,9171078,10444879,6496638,0,2798427,570826,11.3,68405,65.7,71395,210.2,130427,21.9,8779,Brick Twp,Ocean,G. K-12 / 3501 +,3,DE,,1,Ocean
29,770,30612206,16941102,16381157,445016,114929,5075961,4792594,3149663,2446910,3449157,2029502,0,1642382,910988,13.6,72679,84.2,72613,150.4,122359,12.8,2077,Central Regional,Ocean,H. 7-12 / 9-12,4,B,,1,Ocean
29,1150,2558144,1754839,1603528,102250,49061,312753,233403,280766,246516,200841,85341,0,0,0,9.1,57495,1775,57673,71,95470,7.9,146,Eagleswood Twp,Ocean,A. K-6,1,B,,1,Ocean
29,2350,2227300,1413923,1293231,80992,39700,158541,59166,265201,236313,373483,109576,0,13115,0,9.5,56980,96,44482,80,77086,9.3,130,Island Heights Boro,Ocean,A. K-6,1,GH,,1,Ocean
29,2360,121905971,72028816,66389176,2249423,3390217,19880095,17388052,11712281,9503976,13558514,7915144,0,2827655,412635,12,61732,69,77082,198.2,148426,19.4,8369,Jackson Twp,Ocean,G. K-12 / 3501 +,3,DE,,1,Ocean
29,2480,61435646,38393440,36209447,1321764,862229,8422350,7558731,4932313,3979614,6932877,4601399,0,2049530,30000,11.5,64940,82.7,65439,152.7,109757,15.1,4041,Lacey Twp,Ocean,G. K-12 / 3501 +,3,DE,,1,Ocean
29,2500,5718365,3422667,3172884,131283,118500,949501,891501,761431,651531,504443,251443,0,68422,0,9.4,58069,61.8,55124,94.9,131742,11.5,384,Lakehurst Boro,Ocean,B. K-8 / 0 - 400,2,B,,1,Ocean
29,2520,83088802,46927844,43455417,1684694,1787733,16683772,13020309,8879670,7022595,8171175,1190624,0,534096,84505,11.4,52941,71.5,63988,201.8,124805,20.6,5970,Lakewood Twp,Ocean,G. K-12 / 3501 +,3,,,1,Ocean
29,2550,3048888,1744709,1662959,65400,16350,492726,357963,289202,240702,366877,158627,10000,82477,40000,7.8,69058,73,63783,76.8,164239,10.9,148,Lavallette Boro,Ocean,B. K-8 / 0 - 400,2,DE,,1,Ocean
29,2690,25212608,15764339,15201848,300745,261746,4815008,4198426,2316704,1862574,2237714,1351177,0,18615,165993,10.8,65772,84.9,69484,142.8,111516,14.9,1601,Little Egg Harbor Twp,Ocean,A. K-6,1,B,,1,Ocean
29,2760,6747199,3871200,3484780,218155,168265,1258804,1010723,459827,295102,1032272,474572,56000,0,0,7.1,64879,58.8,78019,78.3,116165,12.4,247,Long Beach Island,Ocean,A. K-6,1,FG,,1,Ocean
29,2940,46616720,28407234,27664163,563600,179471,6277161,5913772,4482424,3940724,5425538,2581557,0,1261180,464613,10.2,62904,52.6,64693,144.2,112648,16.8,2881,Manchester Twp,Ocean,F. K-12 / 1801 - 3500,3,B,,1,Ocean
29,3790,24111197,14198720,12801295,1284175,113250,2748367,2465967,4959761,3960666,2980652,1008052,0,258000,124923,15.7,68781,123,69809,114.4,122319,8.2,2034,Ocean County Vocational,Ocean,J. VOC,8,,,1,Ocean
29,3800,2885949,1780336,1620043,51861,108432,526942,348638,279195,220095,265291,113139,15000,3757,0,9.5,54715,78,61018,78,107722,9.2,150,Ocean Gate Boro,Ocean,A. K-6,1,B,,1,Ocean
29,3820,11258755,5933435,5442212,265990,225233,1619535,1290692,1033145,921513,2546992,621971,60000,57843,0,9.5,64350,48.8,76402,125.1,102622,15.8,526,Ocean Twp,Ocean,A. K-6,1,CD,,1,Ocean
29,4105,28507548,15617938,14659448,439042,519448,4727717,4383157,2975289,2409894,3665312,1721637,0,1283633,0,10,63000,68.3,67100,111.8,116521,12.8,1581,Pinelands Regional,Ocean,H. 7-12 / 9-12,4,B,,1,Ocean
29,4190,23129914,13279090,12059195,678069,541826,3764011,3426007,2484482,2167572,2442345,448295,0,1116081,144560,9.6,63760,50.8,68353,95.4,127210,11.9,1350,Plumsted Twp,Ocean,E. K-12 / 0 - 1800,3,DE,,1,Ocean
29,4210,37972823,21860438,20782416,727880,350142,6432602,5570332,4336049,3761776,3994405,341632,0,1119686,1063500,11.4,64456,87.8,71001,147.2,122273,14.5,2722,Point Pleasant Boro,Ocean,F. K-12 / 1801 - 3500,3,FG,,1,Ocean
29,4220,14373284,8050979,7717991,243378,89610,2241406,1902353,1272464,1141258,1857593,981648,0,905850,2923,10.8,66473,69.4,71237,116.5,119731,12.4,806,Point Pleasant Beach Boro,Ocean,E. K-12 / 0 - 1800,3,FG,,1,Ocean
29,4710,4113390,2565853,2488353,43000,34500,851211,720211,339572,219922,336446,151446,0,3000,5000,10.2,67901,38.5,54822,233,92535,29.1,202,Seaside Heights Boro,Ocean,A. K-6,1,A,,1,Ocean
29,4950,48981402,28431901,27054967,868067,508867,6865531,6725990,4808310,4090754,6885436,3603011,0,1794051,2028690,12.9,80342,85,82645,158.3,131940,14.2,2817,Southern Regional,Ocean,H. 7-12 / 9-12,4,DE,,1,Ocean
29,5020,34191050,19090778,17222949,1068497,799332,6360794,5785658,3200016,2601864,4881723,2387196,0,167038,469500,11.8,56167,77.8,55392,167.5,116947,16.3,2133,Stafford Twp,Ocean,A. K-6,1,DE,,1,Ocean
29,5190,206951150,128691076,118790401,2936100,6964575,26580745,23955603,20106131,17519364,21853185,14723594,0,5475337,257000,13,64515,101.6,67015,219,128215,19,15602,Toms River Regional,Ocean,G. K-12 / 3501 +,3,DE,,1,Ocean
29,5220,4728895,2824942,2703220,98722,23000,763417,580685,352940,321140,697834,250361,0,45461,16456,9.1,56712,48.3,54212,136.5,106377,17.9,290,Tuckerton Boro,Ocean,A. K-6,1,CD,,1,Ocean
31,420,11044703,5623780,5358760,195210,69810,2906848,1983183,1212984,984206,1185900,124099,17000,92962,87000,11.5,74020,54.6,65205,102.9,139818,10.8,555,Bloomingdale Boro,Passaic,C. K-8 / 401 - 750,2,FG,,1,Passaic
31,900,136444658,85717721,82354592,2758387,604742,23135725,20833645,13311356,10348483,11173023,7036201,0,2151431,485500,12.6,65350,75.2,71350,201.8,121474,18.6,10722,Clifton City,Passaic,G. K-12 / 3501 +,3,CD,,1,Passaic
31,1920,13930239,9267918,8921749,224788,121381,2022932,1855842,1521202,775907,970252,456028,0,125738,7560,10.3,59310,73.4,78573,186.7,119991,20.7,1052,Haledon Boro,Passaic,D. K-8 / 751 +,2,B,,1,Passaic
31,2100,34561938,19583276,18967833,413593,201850,7184595,5421621,3009922,2579439,3851881,2412585,0,790712,0,11.6,62515,71.4,72215,155.2,120555,15.5,2346,Hawthorne Boro,Passaic,F. K-12 / 1801 - 3500,3,DE,,1,Passaic
31,2510,20741195,11101833,10596113,283713,222007,4569883,3611870,1546843,1196265,2099976,947919,0,1119482,0,10.7,75649,53.5,81669,93.1,133863,10.5,952,Lakeland Regional,Passaic,H. 7-12 / 9-12,5,FG,,1,Passaic
31,2700,14505837,9592259,8968682,395815,227762,2014843,1771298,1555982,1319476,1255163,639811,0,63504,0,9.9,63410,70.5,81088,176.2,118676,20.2,896,Little Falls Twp,Passaic,D. K-8 / 751 +,2,FG,,1,Passaic
31,3640,8912766,5421043,5167444,105056,148543,1328945,1131973,1209054,879108,923604,415949,0,18121,10500,10.9,55019,69.9,55064,103.4,118450,10.9,684,North Haledon Boro,Passaic,C. K-8 / 401 - 750,2,FG,,1,Passaic
31,3970,253733504,144676808,134256102,6058468,4362238,48380245,37175948,24758813,21887677,30968234,12235888,0,2288450,262000,13.9,69861,105.1,105732,176.3,133739,14.4,14682,Passaic City,Passaic,G. K-12 / 3501 +,3,A,1,1,Passaic
31,3980,11870400,7320284,6207344,64270,1048670,1520147,1174020,1346934,1042193,1110615,505762,0,572421,0,14.7,75220,98.2,79910,180,124385,14.1,849,Passaic Co Manchester Reg,Passaic,H. 7-12 / 9-12,5,B,,1,Passaic
31,3990,22580732,13089517,11623106,306008,1160403,2303333,1840047,2213928,1894929,3479165,2189665,0,1473562,138500,12.1,77000,106.5,68104,110.2,122400,10.2,1264,Passaic Valley Regional,Passaic,H. 7-12 / 9-12,5,DE,,1,Passaic
