CO,DIST,ind1,ind2,ind3,ind4,ind5,ind6,ind7,ind8,ind9,ind10,ind11,ind12,ind13,ind15,distname,CONAME,GROUP,OPTYPE,DFG,ABBOTT,FLAG,ENROLL,ind16a,ind16b,ind17a,ind17b,ind18a,ind18b,ind19,COUNTY
5,1420,68481260,42909042,41698727,631250,579065,11804776,9949979,5494661,4797022,7594902,4523296,0,163328,139388,Evesham Twp,Burlington,D. K-8 / 751 +,2,I,,1,4307.5,12.1,77972,66.5,93402,212.9,138352,20.8,Burlington
5,1520,21877701,11572096,10915567,191906,464623,3745592,2519219,2792537,2158307,3183248,1176773,0,513875,25437,Florence Twp,Burlington,E. K-12 / 0 - 1800,3,DE,,1,1474.1,11.9,71948,81.4,76062,183.1,104760,17.6,Burlington
5,1910,8179773,5033609,4742484,154182,136943,1440919,1027958,951212,717191,743485,269885,0,7014,0,Hainesport Twp,Burlington,C. K-8 / 401 - 750,2,FG,,1,541.1,9.6,62687,61.7,57365,132.8,90783,16,Burlington
5,2610,122290836,71100332,68130772,2017232,952328,18431698,17467726,10772049,8775354,14589543,7372714,0,6592836,1012547,Lenape Regional,Burlington,H. 7-12 / 9-12,5,GH,,1,6727.8,11.7,91606,73,81856,168.2,151500,16.7,Burlington
5,2850,18655764,11226420,10559562,467366,199492,2715905,2362186,2160104,1691855,2518170,1052314,0,35166,271381,Lumberton Twp,Burlington,D. K-8 / 751 +,2,FG,,1,1092.1,12.5,81426,48,77526,155.7,113025,15.7,Burlington
5,2960,10164289,5648482,5345328,191816,111338,2297479,1627928,1096647,984309,1118457,615958,0,0,9930,Mansfield Twp,Burlington,A. K-6,1,DE,,1,499.9,8.9,66668,54.3,65263,84.5,108234,11,Burlington
5,3010,36188398,22031359,20730244,446671,854444,5960559,4433077,3499056,3011843,3835712,2081536,0,650645,363260,Maple Shade Twp,Burlington,F. K-12 / 1801 - 3500,3,CD,,1,2394.5,11.4,68909,70.6,74044,155.3,126573,15.9,Burlington
5,3070,7217961,4538902,4323701,110149,105052,1051185,945515,965525,675922,642970,325556,0,19379,0,Medford Lakes Boro,Burlington,C. K-8 / 401 - 750,2,I,,1,488.9,10.4,61898,72.4,57806,121.3,133793,13.4,Burlington
5,3080,44524304,27732801,22463181,441557,4828063,6569410,6235556,5071686,4048352,4708258,2415908,0,19135,548732,Medford Twp,Burlington,D. K-8 / 751 +,2,I,,1,2497,11.1,84153,57.1,84713,156,138654,16.8,Burlington
5,3360,65691335,40588123,39042346,510930,1034847,12262657,11399397,5276516,4526210,5815520,2366923,0,1493895,64181,Moorestown Twp,Burlington,G. K-12 / 3501 +,3,I,,1,3808,11.1,84190,71.9,92046,146.6,142384,15.2,Burlington
5,3430,17568512,11010393,10036268,271322,702803,2632845,1903197,1832898,1390198,2047926,988172,0,44449,196970,Mount Holly Twp,Burlington,D. K-8 / 751 +,2,B,,1,1036.1,10.2,70841,63.1,67866,112.1,116260,12.8,Burlington
5,3440,63243562,42035425,40503891,1168769,362765,8607860,7343497,5838465,4468144,6008290,3766503,0,215038,64950,Mount Laurel Twp,Burlington,D. K-8 / 751 +,2,I,,1,4057.7,11.5,81280,64.5,76975,193.4,126284,19.8,Burlington
5,3540,3653863,2148766,1954104,128141,66521,649322,459843,337719,266345,450882,164952,20000,39232,0,New Hanover Twp,Burlington,B. K-8 / 0 - 400,2,B,,1,168.2,7.5,58726,83,76441,75.5,89958,11,Burlington
5,3650,21685097,13245564,12420137,559443,265984,4397872,4100892,1790144,1563865,2175426,1209447,0,4482,423497,North Hanover Twp,Burlington,A. K-6,1,CD,,1,1155.2,9,70367,50.5,73209,112,123603,14.6,Burlington
5,3690,31402017,17375029,15867391,508125,999513,5485915,4582822,3148085,2765575,3923876,2297476,0,1418989,45066,Northern Burlington Reg,Burlington,H. 7-12 / 9-12,4,DE,,1,2143,12.9,64263,85.2,82878,134.3,110580,12,Burlington
5,3920,14477275,7760738,7210319,170344,380075,2424123,2068959,1544473,1321756,1882450,808728,0,652288,596610,Palmyra Boro,Burlington,E. K-12 / 0 - 1800,3,DE,,1,932.3,11.7,64017,74.8,67317,93.5,98714,9.3,Burlington
5,4050,87786045,51225246,49426631,1347944,450671,17283014,13803175,8127171,6578761,9487400,5186981,0,828963,1023673,Pemberton Twp,Burlington,G. K-12 / 3501 +,3,B,1,1,4294.6,10.3,90173,60.6,89729,121.3,127500,13.8,Burlington
5,4320,28129093,15630631,14595901,496021,538709,3990436,3376830,3549684,2859831,3546171,1906602,0,1412171,0,Rancocas Valley Regional,Burlington,H. 7-12 / 9-12,5,DE,,1,2049.2,14.8,77874,80.8,94023,154.7,131541,12.3,Burlington
5,4450,20134172,12595701,12343084,150822,101795,2460043,2146535,2472413,2175873,2093879,1316988,0,512135,14862,Riverside Twp,Burlington,E. K-12 / 0 - 1800,3,B,,1,1337.4,11.7,76110,91,78310,136.5,127243,13.1,Burlington
5,4460,4438175,2720990,2622148,82995,15847,660087,554744,552520,473657,479824,158167,0,24755,55928,Riverton,Burlington,B. K-8 / 0 - 400,2,GH,,1,288.8,10.8,70405,56.9,42144,90.6,56997,10,Burlington
5,4740,11648253,6830853,6093050,184586,553217,1811665,1690027,1432723,1264690,1504383,950194,0,49023,0,Shamong Twp,Burlington,C. K-8 / 401 - 750,2,GH,,1,695.1,11,85764,62.5,81169,114.5,150648,12.3,Burlington
5,4930,11614047,6801614,5935010,151264,715340,2002018,1380261,1456471,1129125,1297451,716095,0,56494,226629,Southampton Township School District,Burlington,C. K-8 / 401 - 750,2,DE,,1,693.9,9.9,56471,52.3,65625,98.7,98400,11.9,Burlington
5,5010,3578792,2004522,1901349,64881,38292,811535,682970,348221,273385,407411,230624,0,1726,10600,Springfield Twp,Burlington,A. K-6,1,FG,,1,234.2,12.7,59234,76,57600,114,75000,10.5,Burlington
5,5130,11277370,6822889,6009876,366890,446123,1957711,1776577,1046074,848977,1279378,674423,31000,20284,93706,Tabernacle Twp,Burlington,C. K-8 / 401 - 750,2,GH,,1,669.2,12.8,67204,50.1,80604,164,100000,16.1,Burlington
5,5720,13120917,8339801,7992409,310431,36961,1977437,1603985,1404468,1263370,1309869,769052,0,59248,0,Westampton,Burlington,D. K-8 / 751 +,2,GH,,1,981.6,11.8,61876,104.6,60757,163,103863,15.4,Burlington
5,5805,51073340,27892007,25811873,1058784,1021350,9284981,8492626,4588249,3510832,8512569,3095507,0,738096,212749,Willingboro Twp,Burlington,F. K-12 / 1801 - 3500,3,DE,,1,3382.8,12.2,66904,67.2,70432,121.3,112063,11.7,Burlington
5,5890,2445156,1736136,1649885,23337,62914,301764,208270,230109,115428,157481,66209,16932,1648,0,Woodland Twp,Burlington,B. K-8 / 0 - 400,2,DE,,1,112.6,7,58344,73.8,85560,84.3,115750,13.1,Burlington
7,150,21219940,12774068,12052388,413390,308290,3322526,3103251,2144087,1832579,2095926,1239994,0,859060,22933,Audubon Public School Disrict,Camden,E. K-12 / 0 - 1800,3,DE,,1,1426.2,11,67400,63.4,68900,135.2,127308,14.5,Camden
7,190,9274876,5998828,5688548,205513,104767,1375442,1242944,934670,803046,908691,452931,0,57245,0,Barrington Boro,Camden,C. K-8 / 401 - 750,2,FG,,1,553.2,9.5,63309,82.3,69909,117.6,115172,13.8,Camden
7,260,17356219,10568555,8867037,859361,842157,3422727,2603300,1812003,1477400,1496793,652869,0,56141,88469,Bellmawr Boro,Camden,D. K-8 / 751 +,2,B,,1,1155.2,11.5,69786,86.4,67208,106,115235,10.4,Camden
7,330,10479554,7009784,6359765,238081,411938,1543235,1127996,1073619,882543,773613,350198,48000,31303,0,Berlin Boro,Camden,D. K-8 / 751 +,2,DE,,1,830.3,10.5,63792,87.4,66151,198.8,108851,21.2,Camden
7,340,9933288,5910348,5732270,79587,98491,1533466,1209228,1339768,1036799,892233,437844,69,13812,30000,Berlin Twp,Camden,C. K-8 / 401 - 750,2,CD,,1,602.2,11.8,68706,97.3,56832,108.7,96373,10.3,Camden
7,390,55648125,29951876,28421656,966302,563918,9107866,8133193,6282272,5553058,7485436,3698293,0,2732099,855008,Black Horse Pike Regional,Camden,H. 7-12 / 9-12,5,DE,,1,3381.8,11.9,72931,75.6,82527,93.2,113280,9,Camden
7,580,4251398,2838316,2802987,19503,15826,670345,523542,418362,284610,282931,119276,20000,21443,0,Brooklawn Boro,Camden,B. K-8 / 0 - 400,2,B,,1,283.4,9.1,65209,67.3,43654,107.6,91309,13.4,Camden
7,680,143465256,80449148,76628101,1115387,2705660,32145179,28130741,12789420,9465866,16326203,9285349,0,1507498,52132,Camden City,Camden,G. K-12 / 3501 +,3,A,1,1,6281.6,17.7,71003,111.2,75703,137.6,110000,9,Camden
7,700,38861818,19918324,18338644,795098,784582,3601305,3416999,6605828,5193389,7951829,3100842,0,761892,327195,Camden County Vocational,Camden,J. VOC,8,,,1,2231.5,11.8,62529,104.6,67076,83.3,94500,7.9,Camden
7,800,168681111,108492909,101422105,3740875,3329929,24540282,20761897,19101578,16343486,13692177,7660695,0,2789453,1395225,Cherry Hill Twp,Camden,G. K-12 / 3501 +,3,GH,,1,10486.9,11.5,82341,71.4,91898,217.5,148818,21.9,Camden
7,880,7207800,4623370,4320626,129359,173385,1036702,771863,840795,668535,681383,252211,0,12482,0,Clementon Boro,Camden,C. K-8 / 401 - 750,2,B,,1,516.9,11.1,58138,55.8,53963,139.5,91750,15.1,Camden
7,940,34191256,22875254,20646653,636153,1592448,4659997,4118105,2668399,2257713,3170280,1794378,0,817232,128848,Collingswood Boro,Camden,F. K-12 / 1801 - 3500,3,FG,,1,2211.7,11,67750,63.2,67750,111.7,127912,11.9,Camden
7,1255,29364661,16837594,15608973,1137397,91224,4540945,4063137,3358685,2835222,3077892,1558498,0,1511620,263891,Eastern Camden County Reg,Camden,H. 7-12 / 9-12,5,GH,,1,1920.6,14,92411,91.7,92411,148.2,131822,12.2,Camden
7,1720,4460675,2784685,2692560,43954,48171,739238,670358,499142,399329,300911,118543,0,136698,1885,Gibbsboro Boro,Camden,B. K-8 / 0 - 400,2,FG,,1,283.9,10.2,68805,56.7,63255,114.6,123589,13.3,Camden
7,1770,36605208,21469635,19287456,546248,1635931,6032776,4584163,3299554,2380570,4952201,2167424,0,832905,464078,Gloucester City,Camden,F. K-12 / 1801 - 3500,3,B,1,1,2220.1,13,84694,86.8,86418,112,113651,9.9,Camden
7,1780,89301167,60441213,58167788,1665833,607592,11607564,10433080,7981968,6834742,8399698,4198107,528003,204111,130597,Gloucester Twp,Camden,D. K-8 / 751 +,2,DE,,1,6386,12,89119,71.1,89119,182.9,122074,17.8,Camden
7,1880,22853467,13693748,12938572,387990,367186,3062899,2618920,2404696,1919022,2826093,1241957,0,842299,234052,Haddon Heights Boro,Camden,E. K-12 / 0 - 1800,3,GH,,1,1497.7,11.5,60355,65.8,60956,137.8,119268,14.1,Camden
7,1890,30356100,17589720,16709683,696589,183448,4654224,3494820,3553184,3164144,3396081,2020478,0,976832,126300,Haddon Twp,Camden,F. K-12 / 1801 - 3500,3,FG,,1,1979.8,13.2,63860,54.3,64314,141.1,136004,13.3,Camden
7,1900,37445400,20908072,19388824,1103718,415530,7018699,4544890,4097333,3191720,4087465,1067027,0,1279599,423344,Haddonfield Boro,Camden,F. K-12 / 1801 - 3500,3,J,,1,2646.1,11.9,55728,76.1,58229,170,109994,16.5,Camden
7,2540,2532200,1472377,1410470,28366,33541,481748,249629,275259,205529,296315,50078,0,0,27995,Laurel Springs Boro,Camden,A. K-6,1,DE,,1,162.4,11.5,64286,65,17433,92.3,51783,9.6,Camden
7,2560,4928182,2439161,2152007,202844,84310,1312719,881959,633265,419125,540832,201790,0,2205,28388,Lawnside Boro,Camden,B. K-8 / 0 - 400,2,B,,1,308.4,11.9,58030,309,20619,51.5,85445,4.5,Camden
7,2670,37702588,22890506,21672361,708539,509606,6609201,5730510,3726799,2986315,3813225,1847368,0,634133,274036,Lindenwold Boro,Camden,F. K-12 / 1801 - 3500,3,B,,1,2867.6,10.7,60914,78.5,74254,137.6,119569,14.6,Camden
7,2890,6313730,3828099,3692491,111943,23665,1110188,780271,810654,475681,521442,286544,0,43347,9014,Magnolia Boro,Camden,B. K-8 / 0 - 400,2,CD,,1,376.6,9.9,66894,79.7,59917,124.7,101275,14.1,Camden
7,3110,5131125,3326005,3046719,196130,83156,658454,598180,639257,403786,487412,242319,0,19996,7800,Merchantville Boro,Camden,C. K-8 / 401 - 750,2,DE,,1,405.5,13,61831,101,69669,202,110013,17.6,Camden
7,3420,6500420,4055073,3827944,177422,49707,1081234,819944,748036,627717,571794,229710,0,10706,30411,Mount Ephraim Boro,Camden,C. K-8 / 401 - 750,2,CD,,1,419.5,10.4,58404,85.9,66004,105.3,101250,11.4,Camden
7,3770,4935722,2724855,2392132,94159,238564,1245712,214670,433693,208172,516432,0,0,15030,0,Oaklyn Boro,Camden,A. K-6,1,CD,,1,274,10.1,59285,71.7,59650,276,139720,31.2,Camden
7,4060,70971804,42747795,41180403,1116860,450532,9364254,8449556,7358461,6492852,9548466,5878936,0,1368568,541705,Pennsauken Twp,Camden,G. K-12 / 3501 +,3,CD,,1,4635,12.1,82904,88.2,80248,173.1,119500,16.3,Camden
7,4110,30859869,18255767,16904034,1000072,351661,3959168,3684588,2856464,2497734,4965923,1893073,0,702225,823358,Pine Hill Boro,Camden,F. K-12 / 1801 - 3500,3,B,,1,1807.3,10.7,64030,69.9,63430,129.8,125535,13.9,Camden
7,4590,12868951,7557619,6908951,513853,134815,2530733,2098002,1409919,1117298,1315155,749064,0,30396,482103,Runnemede Boro,Camden,D. K-8 / 751 +,2,B,,1,835.5,11.3,58633,73.2,71753,148.9,123795,15.2,Camden
7,4790,7294619,4662122,4005791,115466,540865,1011140,790907,893041,724759,704886,11307,0,23429,104031,Somerdale Boro,Camden,C. K-8 / 401 - 750,2,CD,,1,457.5,10.5,58395,74,75498,135,93169,14.7,Camden
7,5035,14739834,7783315,7020180,540111,223024,1932480,1724111,1731135,1414857,1864297,800815,504974,923633,390501,Sterling High School Dist,Camden,H. 7-12 / 9-12,5,DE,,1,906,13.2,76959,78.6,67309,114,111347,10.1,Camden
7,5080,11935569,7504644,6836897,217553,450194,1740803,1456767,1432126,1165393,1132702,511567,0,96036,323156,Stratford Boro,Camden,D. K-8 / 751 +,2,DE,,1,851.1,13.1,78974,96.3,78544,146,113539,12.7,Camden
7,5400,45179512,29802384,26313970,941706,2546708,5630514,5208238,4491130,3301374,4863764,1899680,0,370358,1084186,Voorhees Twp,Camden,D. K-8 / 751 +,2,I,,1,2927.5,12.2,65161,66.7,70043,182.2,134213,17.7,Camden
7,5560,15410899,8735674,8344804,317415,73455,3425434,2567607,1551392,1211530,1689743,730258,312,4571,13413,Waterford Twp,Camden,A. K-6,1,DE,,1,865.1,10,64393,64.2,74556,142.8,113634,16.6,Camden
7,5820,76578323,46484986,43742299,2023524,719163,12179358,9216062,8297326,6902322,7635609,178300,0,1259124,1472114,Winslow Twp,Camden,G. K-12 / 3501 +,3,CD,,1,4546.6,10.2,64237,58.1,77987,163.8,126715,18.9,Camden
7,5900,5418323,3188329,3005763,145804,36762,1196749,921329,587848,471729,430059,216320,0,15338,31782,Woodlynne Boro,Camden,B. K-8 / 0 - 400,2,B,,1,414.3,11.9,59552,130.7,57864,98,70427,9,Camden
9,170,2811207,1664119,1488890,79362,95867,494160,379184,189771,139396,406564,155888,21494,22469,7863,Avalon Boro,Cape May,B. K-8 / 0 - 400,2,FG,,1,74.5,6.1,86246,15.4,78891,25.7,107640,5.9,Cape May
9,710,3271115,1809066,1681975,67903,59188,627612,507616,385426,333394,429580,172273,0,12636,44104,Cape May City,Cape May,A. K-6,1,CD,,1,148.8,7.4,62765,74.5,60080,74.5,111188,11.1,Cape May
9,715,11520956,5500712,5361706,90839,48167,2481402,2251676,1415878,1177523,2101995,682209,10172,0,1150316,Cape May Co Special Serv,Cape May,I. CSSD,7,,,1,228.8,5.8,71044,8.1,75582,37.8,109386,11.2,Cape May
9,720,14326712,7630123,7188947,333972,107204,1393508,1337693,2282660,1711412,2554679,876613,71724,353470,312170,Cape May County Vocational School Distri,Cape May,J. VOC,8,,,1,605.3,9.5,70964,106.9,66621,103.3,134012,11.8,Cape May
9,1080,10260443,6128080,5804371,235170,88539,1394140,1335580,1270693,962644,1207846,546251,0,71861,413560,Dennis Twp,Cape May,C. K-8 / 401 - 750,2,CD,,1,605.7,9.7,53410,67.1,65185,151,112671,17.9,Cape May
9,2820,22786554,13391262,13108189,250401,32672,2569023,2398869,2413592,1844965,3248072,1553360,54000,887635,859447,Lower Cape May Regional,Cape May,H. 7-12 / 9-12,4,B,,1,1209.2,11.2,91964,68.2,85792,122.7,121344,12.8,Cape May
9,2840,25363221,15107035,14244631,755252,107152,4634882,4201331,1908727,1553042,3450228,2136832,0,0,589144,Lower Twp,Cape May,A. K-6,1,B,,1,1501.7,10,57548,65,85568,166.2,106250,19.2,Cape May
9,3130,35972237,20464052,19614709,554911,294432,5556384,4716070,3885590,2707132,4555141,1803721,0,1024905,120227,Middle Twp,Cape May,F. K-12 / 1801 - 3500,3,B,,1,2445.3,11.4,65142,87.4,67066,142.3,112255,14.1,Cape May
9,3680,6983815,4094029,3503403,500324,90302,1289766,1127528,415102,355814,1099229,486681,30000,55689,0,North Wildwood City,Cape May,B. K-8 / 0 - 400,2,A,,1,190.1,5.9,77355,29.1,76945,47.5,119041,9.8,Cape May
9,3780,36377499,21950061,21203449,471343,275269,5025618,4288292,3255693,2505815,4860347,2422252,220000,1062773,241502,Ocean City,Cape May,F. K-12 / 1801 - 3500,3,DE,,1,2044.6,11.2,92002,30.5,95783,169.5,135000,20.7,Cape May
9,5060,2420720,1433135,1094545,96378,242212,468522,150786,205100,57915,295732,105641,0,13971,0,Stone Harbor Boro,Cape May,B. K-8 / 0 - 400,2,FG,,1,90.5,8.8,68397,14.8,85654,30.7,107640,5.5,Cape May
9,5340,20251973,11898279,11606117,218671,73491,2934192,2193310,2216587,1792196,3099457,1176091,0,56790,125055,Upper Twp,Cape May,D. K-8 / 751 +,2,FG,,1,1350,11.2,64250,66.5,68909,189.9,118324,19.9,Cape May
9,5610,1676491,876881,833040,15876,27965,465608,343314,143373,96777,182160,105007,5000,3468,0,West Cape May Boro,Cape May,A. K-6,1,DE,,1,76.8,7.3,56543,79,54943,41.8,72000,6.2,Cape May
9,5790,15709631,9293495,8949561,247879,96055,2684871,2000077,1842931,1521290,1236310,718885,0,648389,88481,Wildwood City,Cape May,E. K-12 / 0 - 1800,3,A,,1,845.6,9,77721,82,83289,91.1,105219,11.2,Cape May
9,5800,7158329,4305172,4052577,158546,94049,1458862,1166293,358651,291869,826802,429044,29500,179342,3657,Wildwood Crest Boro,Cape May,B. K-8 / 0 - 400,2,B,,1,247.1,6.8,70630,54.9,72244,62.5,112451,10.3,Cape May
9,5840,3716349,2577067,2088036,22412,466619,418786,259816,439247,263182,274358,0,0,0,76789,Woodbine Boro,Cape May,B. K-8 / 0 - 400,2,A,,1,206.4,8.3,59613,72,58230,72,92454,9.7,Cape May
11,540,86723706,51938556,49117485,1274382,1546689,15358883,14054601,9152867,7316641,8906626,5766693,0,811860,37536,Bridgeton City,Cumberland,G. K-12 / 3501 +,3,A,1,1,5944.9,11.6,69933,100.2,82868,152.8,114841,14.7,Cumberland
11,950,6830861,3991604,3669558,261286,60760,901061,815704,971596,581242,910529,109089,0,4012,196931,Commercial Twp,Cumberland,C. K-8 / 401 - 750,2,A,,1,441.2,12.3,72902,50.7,58152,152,98913,15.3,Cumberland
11,995,14151437,8148494,6667329,701805,779360,1363959,1233232,2362885,1768879,2084251,1182877,0,190639,209493,Cumberland Co Vocational,Cumberland,J. VOC,8,,,1,970.5,12.2,63347,97.3,75410,139,99270,12.9,Cumberland
11,997,15590304,8165716,7238795,664613,262308,2310345,2031523,1983177,1694029,2264184,1103145,0,848301,187840,Cumberland Regional,Cumberland,H. 7-12 / 9-12,5,B,,1,1016.4,13.2,71116,103.8,66972,93.9,114465,8,Cumberland
11,1020,4640638,2219532,2105805,54666,59061,1425313,1335402,479818,332814,511456,61862,0,4477,0,Deerfield Twp,Cumberland,B. K-8 / 0 - 400,2,B,,1,269.4,8.7,61495,104.6,73312,90.7,105060,11.3,Cumberland
11,1120,2910229,1707172,1610075,65358,31739,585773,525782,299622,127889,270179,110784,20000,2921,28660,Downe Twp,Cumberland,B. K-8 / 0 - 400,2,A,,1,163.3,9.8,61424,166,61424,83,91650,9,Cumberland
11,1460,7318145,4529849,4386747,91901,51201,1103405,864026,817981,638861,855722,83958,0,8762,0,Fairfield Twp,Cumberland,C. K-8 / 401 - 750,2,A,,1,491.2,9.8,60954,161,62454,161,94787,17.5,Cumberland
11,1820,1280611,635417,482494,64244,88679,300406,220117,142425,17631,180806,51839,21557,0,0,Greenwich Twp,Cumberland,B. K-8 / 0 - 400,2,CD,,1,84.4,9.6,68301,28.7,59964,43,89500,6,Cumberland
11,2270,6849095,4132403,3836727,281319,14357,1177578,946235,696590,466138,793292,267191,0,49231,153015,Hopewell Twp,Cumberland,C. K-8 / 401 - 750,2,CD,,1,488.3,11.8,77849,90,77071,150,99081,14.3,Cumberland
11,2570,6916047,4705819,4490773,153036,62010,1010753,758773,607955,456307,439103,150299,0,15675,10679,Lawrence Twp,Cumberland,C. K-8 / 401 - 750,2,A,,1,478.7,10.3,74230,60,67855,120,102578,13.7,Cumberland
11,3050,6054332,3306846,3111245,187796,7805,785625,532837,720009,581411,1115157,359320,25000,27705,45198,Maurice River Twp,Cumberland,B. K-8 / 0 - 400,2,B,,1,401.6,11.3,55255,143.3,66568,92.7,99711,8.8,Cumberland
11,3230,83528260,47338182,44471734,787072,2079376,16625019,15361554,8788221,7201732,9794035,4448295,0,942813,192741,Millville City,Cumberland,G. K-12 / 3501 +,3,A,1,1,4905.3,11.6,77815,65.1,80315,120.6,112578,12.2,Cumberland
11,5070,1928912,1368715,1262986,32566,73163,139572,93849,185327,124204,206179,67123,23675,1681,0,Stow Creek Twp,Cumberland,B. K-8 / 0 - 400,2,CD,,1,125.8,5.2,56962,38.5,19680,47.7,100000,10.4,Cumberland
11,5300,13856924,8606114,8217562,187509,201043,2386811,2113877,1342352,1039525,1521646,709252,0,0,149881,Upper Deerfield Twp,Cumberland,D. K-8 / 751 +,2,B,,1,820.4,9.8,67492,73.6,80189,149.3,120793,17.2,Cumberland
11,5390,143579444,89781589,81933907,2715182,5132500,20643632,18667822,13033565,9299730,16751269,7534683,0,1738391,338049,Vineland City,Cumberland,G. K-12 / 3501 +,3,A,1,1,9475.3,12.9,74775,86.3,83453,211,118815,18.7,Cumberland
13,250,64673071,37675296,35792259,751718,1131319,9462643,7174119,9999131,7500121,6259313,3999974,0,955425,893214,Belleville Town,Essex,G. K-12 / 3501 +,3,CD,,1,4508.1,12.2,72631,73.7,78808,155,135482,14.8,Essex
13,410,91314662,56163358,53790435,1712166,660757,13406700,10781314,11476775,10006174,8539972,4292252,0,1324390,197728,Bloomfield Twp,Essex,G. K-12 / 3501 +,3,DE,,1,6050.5,11,69113,71.9,73113,167,146100,17.6,Essex
13,660,42092017,23855134,22525931,1116044,213159,7161063,5632519,4563871,3497267,5066794,2917461,0,1276061,301728,Caldwell-West Caldwell,Essex,F. K-12 / 1801 - 3500,3,I,,1,2623.5,11.8,71746,65.2,71746,148.6,137459,14.9,Essex
13,760,26290797,14672712,14325563,259387,87762,3970257,3236284,3699412,3131151,3056194,1716136,8000,877253,28570,Cedar Grove Twp,Essex,E. K-12 / 0 - 1800,3,I,,1,1568,10.3,60224,65.2,63262,142.2,117500,16,Essex
13,1210,174661343,92561544,89382251,1532791,1646502,39126847,36633242,19087278,16408859,21926956,12410051,0,1866909,269061,East Orange,Essex,G. K-12 / 3501 +,3,A,1,1,8739.2,11.5,97279,59.6,106372,135.1,142800,14,Essex
13,1390,40259226,19329898,18217039,374705,738154,5177989,4939053,6744945,4406914,7520727,1001536,0,1389149,263401,Essex Co Voc-Tech,Essex,J. VOC,8,,,1,2598,13,75965,87.3,88455,124.2,130850,10.9,Essex
13,1400,5060944,3444203,3208150,126506,109547,629844,490100,475028,402054,508209,317818,0,1239,6508,Essex Fells Boro,Essex,A. K-6,1,J,,1,250.6,7.3,66143,76.1,40504,125.5,138207,18.9,Essex
13,1465,11100922,6884329,6625455,150014,108860,1744905,1672445,1479206,1227854,986377,531721,0,2918,0,Fairfield Twp,Essex,A. K-6,1,GH,,1,684.5,10,60666,77.3,78891,139.2,136984,15.8,Essex
13,1750,30069927,17600888,16566481,992195,42212,4215297,3600271,4150903,3317485,3132063,1410612,0,956045,217617,Glen Ridge Boro,Essex,F. K-12 / 1801 - 3500,3,I,,1,1822.9,11.8,77553,58.3,71291,142.2,159054,14.5,Essex
13,2330,102556647,55920860,54461597,572895,886368,19603391,18119338,7878966,6981472,15387418,9077686,0,742991,348729,Irvington Township,Essex,G. K-12 / 3501 +,3,A,1,1,6764.1,13,75515,76.6,95863,158.6,126874,14.3,Essex
13,2730,100791395,64492718,62467725,1918501,106492,15862512,14463446,10118167,7935690,8087420,4640206,155000,1785260,44106,Livingston Twp,Essex,G. K-12 / 3501 +,3,I,,1,6019.6,12.1,76192,65.4,86865,166.5,138300,16.3,Essex
13,3190,82423524,49853605,45347731,1245487,3260387,13603000,12970733,7860222,6642155,9390252,4000327,0,1547371,800933,Millburn Twp,Essex,G. K-12 / 3501 +,3,J,,1,4679.7,11.1,96084,75.2,98912,150,135283,15.5,Essex
13,3310,116629031,64195856,62053692,1644452,497712,28544336,25642637,10592350,9086228,11346050,5655338,18585,1856468,192037,Montclair Town,Essex,G. K-12 / 3501 +,3,I,,1,6254.2,11.1,78857,57.4,92617,168.4,149308,18,Essex
13,3570,684796311,334307294,315781448,13600816,4925030,142401377,134213779,62689732,47841938,126793922,80656431,5500000,6915113,1945401,Newark City,Essex,G. K-12 / 3501 +,3,A,1,1,35791.4,12.7,69154,57.8,101764,83.2,110000,8,Essex
13,3630,12005565,7414289,6872539,293610,248140,1933543,1181232,1430933,1255458,1225504,652420,0,0,91916,North Caldwell Boro,Essex,A. K-6,1,J,,1,690.5,9.9,51904,91.2,52575,171,115000,19.2,Essex
13,3750,61633942,38260332,36784872,668523,806937,8315085,7039742,7685144,6794605,5813788,3588245,0,1248234,147272,Nutley Town,Essex,G. K-12 / 3501 +,3,FG,,1,3969,12.2,67155,64,75600,156.1,126240,15.2,Essex
13,3880,87834797,56279121,53695125,1493798,1090198,12850462,11577764,9921431,7289905,8030732,1561904,0,688742,38389,City Of Orange Twp,Essex,G. K-12 / 3501 +,3,A,1,1,5176.5,10.1,66452,74.8,75498,109.1,120621,12.2,Essex
13,4530,7730798,4636017,4574401,48180,13436,1480548,1097083,898778,759821,700316,307697,0,0,0,Roseland Boro,Essex,A. K-6,1,I,,1,456.4,11.1,67529,60.8,73729,152,136000,16.2,Essex
13,4900,110368913,66622294,59464532,1001466,6156296,16015415,13326867,10652431,9236142,15500420,1402057,0,1389176,234105,South Orange-Maplewood,Essex,G. K-12 / 3501 +,3,I,,1,6850.5,11.4,76260,72.7,83860,165.5,131940,16.7,Essex
13,5370,32236524,18669037,17956172,367642,345223,5337827,4720941,3829490,3112706,3278566,1689315,87547,1001246,27856,Verona Boro,Essex,F. K-12 / 1801 - 3500,3,I,,1,2182,11.9,74541,55.9,74541,135.8,136604,13.8,Essex
13,5630,31678144,18581541,17252265,404530,924746,3864569,3437733,3621720,3111026,3971214,2278448,0,1631721,18907,West Essex Regional,Essex,H. 7-12 / 9-12,4,I,,1,1624.8,10.6,81332,69,70009,108.5,145489,11.8,Essex
