CONAME,DISTNAME,DIST,GENERAL_CURR_EXP,L76400,GRANTS_ENTITLE,L92180,DEBT_SERVICE,SDA_DEBT_SERVICE,EXP20,TOTENR1A,PP20
Cape May,Stone Harbor Boro,5060,30384.151025,2497.481848,219.33415802,0,0,511.39352444,3471970.11,103.29444444,33612
Cape May,Upper Twp,5340,18185.869105,1533.2362305,338.05568323,141.88512461,0,75.271902221,40188654.31,1982.2444444,20274
Cape May,West Cape May Boro,5610,21203.540027,445.68366235,806.79544629,437.95567397,0,311.73102822,2128994.59,91.744444444,23206
Cape May,West Wildwood,5700,29251.142857,0,0,0,0,0,819032,28,29251
Cape May,Wildwood City,5790,22562.725179,420.04366631,3255.2009456,1040.061278,0,73.203400397,24771000.61,905.66298343,27351
Cape May,Wildwood Crest Boro,5800,30518.255856,1978.2299496,2861.3767058,244.25381303,0,266.78024885,10922477.55,304.51111111,35869
Cape May,Woodbine Boro,5840,19818.284743,58.962257063,3528.3509757,560.59843018,1156.0790842,662.80910338,7165845.02,277.90659341,25785
Cumberland,Bridgeton City,540,16488.20364,199.25823667,2527.813809,944.73858906,0,1476.8076943,140658287.04,6500.8755556,21637
Cumberland,Commercial Twp,950,19499.051616,275.37819772,1733.135146,618.29974368,383.97195557,138.56189878,15021172.87,663.23333333,22648
Cumberland,Cumberland Co Vocational,995,16852.549228,247.75306014,925.51357105,467.42735498,6373.6005003,135.71723257,23489906.01,939.5,25003
Cumberland,Cumberland Regional,997,23136.245599,416.25086374,889.97367642,395.94551018,988.99608437,2824.6126123,29025455.73,1013.0333333,28652
Cumberland,Deerfield Twp,1020,23054.955588,622.23168024,1347.6387861,470.21835677,495.99925981,759.87413027,7228097.99,270.2,26751
Cumberland,Downe Twp,1120,18541.184878,91.219570052,3651.2646405,528.01245367,0,124.90067902,4297423.53,187.36111111,22937
Cumberland,Fairfield Twp,1460,15438.629246,314.89646365,4046.2225195,852.75458388,952.39760392,2326.6732387,13117294.38,548.11666667,23932
Cumberland,Greenwich Twp,1820,16643.595156,1.5851842259,2048.9438581,530.34902545,0,10.205089685,1650228.54,85.794444444,19235
Cumberland,Hopewell Twp,2270,16421.987105,2129.1112763,1059.2849855,459.30455547,610.05495436,229.7198716,10526829.03,503.44808743,20909
Cumberland,Lawrence Twp,2570,16852.507281,116.99761716,2292.0360074,454.30235637,665.04103786,596.40866649,11884685.33,566.55,20977
Cumberland,Maurice River Twp,3050,16198.46716,133.33227416,1723.8251088,396.64325887,310.26278161,0,9841260,524.51666667,18763
Cumberland,Millville City,3230,18397.781751,20.093272437,2430.597237,641.82853801,0,2431.8737963,126813308.14,5301.0777778,23922
Cumberland,Stow Creek Twp,5070,17790.183618,513.65281938,2278.0778747,518.4737596,0,74.207318661,2709995.3,127.98333333,21175
Cumberland,Upper Deerfield Twp,5300,18952.692611,437.73845963,1963.3795187,558.86661924,517.67841643,823.20583463,19794335.82,851.23888889,23254
Cumberland,Vineland City,5390,15905.602542,7.0461563524,2450.2247347,491.67832939,0,1783.8522231,222412970.97,10776.655556,20638
Cumberland,Vineland Public Charter,6028,10676.288196,119.75233194,1948.5172081,0,0,0,3962283,310.9,12745
Cumberland,Millville Public Charter,6069,11992.956445,0,1292.1777387,1881.258249,0,0,3447321,227.3,15166
Cumberland,Compass Academy Cs,6089,12149.044079,0,389.39989379,476.15507169,0,0,2450649,188.3,13015
Cumberland,Bridgeton Public Charter,6100,15751.219758,268.90120968,1076.0584677,0,0,0,1695941,99.2,17096
Essex,Belleville Town,250,17732.903505,318.04087997,776.25800719,466.95929195,912.13335225,32.063643658,93001631.54,4595.3149171,20238
Essex,Bloomfield Twp,410,17919.721484,1061.1068005,521.60728357,313.36434273,406.36301346,258.46833136,129958509.94,6345.4347826,20481
Essex,Caldwell-West Caldwell,660,19525.946491,256.28367235,369.98130841,169.01997434,988.6109584,35.164735202,58239851.98,2728.5,21345
Essex,Cedar Grove Twp,760,21187.589892,31.990041244,369.99070129,135.57141782,1243.6598975,490.26900382,37898193.93,1615.5027624,23459
Essex,East Orange,1210,21590.075227,22.596953553,3131.5315611,541.64478055,561.91920058,3048.2934823,292601833.3,10126.010989,28896
Essex,Essex Co Voc-Tech,1390,19196.509134,2548.0772634,1878.6188006,497.84291104,5877.9355393,0,70639106.78,2354.7166667,29999
Essex,Essex Fells Boro,1400,23859.439903,399.0628805,468.28883284,0,0,20.575347887,6323227.23,255.51111111,24747
Essex,Fairfield Twp,1465,19704.296792,399.59686629,296.93624769,0,128.62584752,208.6055375,14426662.76,695.66111111,20738
Essex,Glen Ridge Boro,1750,19303.435524,314.20976061,372.74593308,202.55204338,1087.1233964,145.63039281,40499923.85,1890.25,21426
Essex,Irvington Township,2330,16653.202353,86.3284794,2889.6221162,477.34351828,581.54407533,1953.0710743,187192811.54,8267.8277778,22641
Essex,Livingston Twp,2730,20741.296039,495.97302581,309.44595737,243.38715845,1316.0042797,397.00741009,145471478.72,6189.4555556,23503
Essex,Millburn Twp,3190,21586.311294,56.9877184,323.28350026,122.3465257,1168.8829364,188.60321113,114035026.96,4863.6444444,23446
Essex,Montclair Town,3310,22116.59362,47.440962071,430.56592634,182.82845452,1073.2310863,182.04215198,161181491.46,6706.7569061,24033
Essex,Newark City,3570,19158.245209,195.98231177,3819.4608558,562.54109907,174.57046856,1998.0781091,1090199096.5,42078.205556,25909
Essex,North Caldwell Boro,3630,20563.732708,159.45920073,345.32497391,0,863.51723543,204.92354737,15673089.01,708.00555556,22137
Essex,Nutley Town,3750,18649.286332,558.72963847,328.08742844,218.31717323,845.03052113,237.07884568,85469246.4,4101.8944444,20837
Essex,City Of Orange Twp,3880,17926.059492,273.69064987,2661.5924998,531.3706669,29.803087695,2525.9415041,138324175.84,5775.9116022,23948
Essex,Roseland Boro,4530,19789.445623,711.89199346,408.1790744,283.44922709,1763.953957,587.91010468,10973191.59,466.05524862,23545
Essex,South Orange-Maplewood,4900,18923.709361,24.909328202,582.57864582,235.12641428,548.03045307,147.24640855,151641717.86,7411.0388889,20462
Essex,Verona Boro,5370,18175.802588,26.535715045,336.07700426,174.40175087,1574.0326163,114.45065431,47219645.73,2314.5409836,20401
Essex,West Essex Regional,5630,25413.398893,814.34527782,230.8454862,422.93440374,1257.3181336,634.28155784,48444243.38,1683.6629834,28773
Essex,West Orange Town,5680,26089.456856,133.68689707,493.46202499,453.5242089,903.55799912,179.49694452,190220689.07,6732.7166667,28253
Essex,Pride Academy Charter Sc,6020,17456.984572,4.5126227209,943.51332398,0,0,0,5249109,285.2,18405
Essex,Burch Charter School Of,6022,14568.988764,0,860.9494382,500.34269663,0,0,5671180,356,15930
Essex,Newark Educators Communi,6029,20733.266606,0,4012.6660601,573.83530482,0,0,5565285,219.8,25320
Essex,Great Oaks Legacy Charte,6053,15648.441511,2058.4939432,1674.1180016,576.77333815,0,0,33116022,1659.3,19958
Essex,Peoples Preparatory Char,6057,21553.779443,0,897.63383298,424.15952891,0,0,8546314,373.6,22876
Essex,Roseville Community Cs,6058,23409.584261,73.533778768,1406.7483296,951.23608018,0,0,6961593,269.4,25841
Essex,Phillip's Academy Cs,6094,15092.546408,0,2694.870059,989.8209216,0,0,8598097,457.9,18777
Essex,Link Community Charter S,6099,18429.181848,17.396488904,1121.2818814,554.07750911,0,0,6074813,301.9,20122
Essex,Lead Charter School,6109,16776.676409,0,458.19206681,204.9519833,0,0,4176837,239.5,17440
Essex,Achieve Community Charte,6110,15015.213333,0,2833.5033333,389.23333333,0,0,5471385,300,18238
Essex,Discovery Cs,6320,16428.13,0,1238.09,812.32,0,0,1847854,100,18479
Essex,East Orange Community Cs,6410,17068.433269,142.3726628,1260.7414571,387.54352031,0,0,8775135,465.3,18859
Essex,Gray Cs,6665,17861.482901,0,789.23349057,403.80601415,0,0,6463294,339.2,19055
Essex,Marion P. Thomas Cs,7210,19558.252015,0,1726.7826333,594.25116674,0,0,30941686,1414.2,21879
Essex,New Horizons Comm. Cs,7290,15775.311976,1585.5131309,1096.779661,671.75265413,0,0,10270552,536.9,19129
Essex,North Star Academy Chart,7320,16155.680961,2.5397657161,1293.3839314,325.53795703,0,0,105167798,5915.9,17777
Essex,Team Academy Charter Sch,7325,18417.589961,439.13313541,1437.4985787,666.36978081,0,0,99548137,4749.3,20961
Essex,Robert Treat Academy Cs,7730,15321.338079,0,925.51358419,663.96919948,0,0,11639718,688.3,16911
Essex,Maria L. Varisco-Rogers,7735,18918.630824,0,1225.2365591,528.5125448,0,0,11535188,558,20672
Essex,University Heights Cs,8065,17159.665059,0,4954.0755627,656.81672026,1170.4702572,0,17869583,746.4,23941
Gloucester,Clayton Boro,860,16117.851931,140.43021758,1718.8598461,412.70316239,839.40514671,670.13790598,30029282.33,1509.0555556,19899
Gloucester,Clearview Regional,870,17167.660768,473.76083163,354.21189742,303.27011445,1290.9867345,629.14921372,44929626.43,2222.1444444,20219
Gloucester,Deptford Twp,1100,18115.483872,335.4905618,652.32936574,302.71939073,323.15744968,282.97465841,83093581.8,4152.1555556,20012
Gloucester,East Greenwich Twp,1180,15251.112342,102.53990634,228.2516743,552.31330883,1197.5399063,664.98263004,23826483.67,1323.9333333,17997
Gloucester,Elk Twp,1330,19762.004251,362.12124819,853.95697645,306.05662784,477.83487799,61.546715415,7129622.97,326.69444444,21824
Gloucester,Franklin Twp,1590,17389.853569,595.28948166,493.74262597,359.32497027,136.86664957,101.25792898,27270892.96,1429.5666667,19076
Gloucester,Gateway Regional,1715,23877.751387,999.15318521,565.98670194,677.82560345,614.09781565,569.71900592,25916856.62,949.17777778,27305
Gloucester,Glassboro,1730,21210.781051,238.85470836,1242.1908253,393.80385274,838.82889131,399.10406817,47735668.82,1962.5277778,24324
Gloucester,Gloucester Co Spec Serv,1774,55398.46288,85.746177548,3590.1249927,690.04360212,2020.6951282,606.88503575,35773468.88,573.36666667,62392
Gloucester,Gloucester Co Vocational,1775,15113.651284,111.57676624,684.13421993,221.36791678,2216.0743206,425.76079836,29847023.04,1589.9277778,18773
Gloucester,Greenwich Twp,1830,24494.347608,3.9520469061,582.87886085,360.5823474,0,25.385484242,13513150.82,530.61111111,25467
Gloucester,Harrison Twp,2070,15333.793352,216.588746,275.41250754,197.18603463,707.44927805,174.77063466,24274740.98,1435.9333333,16905
Gloucester,Kingsway Regional,2440,14916.472792,734.64945304,230.32084488,390.397308,1179.7191023,527.95541939,51234325.83,2849.5944444,17980
Gloucester,Logan Twp,2750,18383.313677,132.31027658,1231.7508247,259.64577518,185.06155798,48.730407511,22158067.26,1094.7222222,20241
Gloucester,Mantua Twp,2990,17454.583199,222.68809426,1539.4703816,349.36641015,671.21741631,0,25801016,1274.9222222,20237
Gloucester,Monroe Twp,3280,16493.516658,289.8921851,391.20205401,299.5877984,778.72100468,249.26575272,110135903.55,5952.5888889,18502
Gloucester,National Park Boro,3490,17470.366296,161.1726015,1555.8459968,0,1013.0970742,0,5937595,293.93333333,20200
Gloucester,Newfield Boro,3580,15878.598058,2.2174757282,131.55728155,0,0,23.118990291,4129139.14,257.5,16035
Gloucester,Paulsboro Boro,4020,18546.038112,344.20700007,1905.8020612,595.59182104,172.20152669,241.05230102,26470170.78,1213.9555556,21805
Gloucester,Pitman Boro,4140,21320.291492,210.60164806,538.71482903,310.28004719,596.90724372,11.266504384,29012977.33,1262.0888889,22988
Gloucester,South Harrison Twp,4880,16691.752435,150.33435089,414.66191622,4.3782330983,2634.146827,229.80901103,6701874.94,333.01104972,20125
Gloucester,Delsea Regional H.S Dist.,4940,22094.108918,461.81461491,637.38041208,322.84918871,380.44389486,598.49322928,40718324.62,1662.3055556,24495
Gloucester,Swedesboro-Woolwich,5120,17676.171423,164.15805513,310.48940296,309.93586369,2112.8618922,534.01564829,33861332.77,1604.2222222,21108
Gloucester,Washington Twp,5500,20913.002336,709.88187721,410.49914773,387.62859228,171.10942836,222.30716003,165372159.74,7248.5777778,22814
Gloucester,Wenonah Boro,5590,21558.279866,465.20370006,282.62349931,0,1140.1298957,618.98289707,4075846.07,169.36666667,24065
Gloucester,West Deptford Twp,5620,17908.741046,107.52758375,936.27875161,292.68852605,310.87611781,111.01655025,58941073.2,2996.9333333,19667
Gloucester,Westville Boro,5740,16568.369446,383.38999895,1093.424179,0,0,324.55477391,6777719.09,368.96111111,18370
Gloucester,Woodbury City,5860,17206.477275,1308.5478676,1934.946039,479.68512226,596.76127659,682.3057528,36873041.1,1660.2953959,22209
Gloucester,Woodbury Heights Boro,5870,17096.452089,288.45508402,848.41852578,0,130.7732288,110.58692272,4660444.78,252.26111111,18475
Hudson,Bayonne City,220,15569.835437,101.78532879,1535.8246837,513.45331016,1070.8586921,271.74266843,186622981.69,9789.5444444,19064
Hudson,East Newark Boro,1200,14572.054131,1685.9259259,1089.8888889,470.5982906,0,0,6254282,351,17818
Hudson,Guttenberg Town,1850,15607.158004,424.15053991,1086.1515319,260.63512327,0,251.47319001,24090609.32,1366.4888889,17630
Hudson,Harrison Town,2060,19536.298939,15.288786029,3047.8908719,546.43354944,1439.5890083,4544.7553251,66115118.49,2269.6373626,29130
Hudson,Hoboken City,2210,26660.769903,413.71501606,5511.9085231,233.11378738,30.4727588,1513.202951,107543472.97,3129.6132597,34363
Hudson,Hudson County Vocational,2295,23097.222976,1.3993773137,1455.1131268,602.304145,4684.3637015,114.11920141,80870387.85,2699.7722222,29955
Hudson,Jersey City,2390,19469.433688,23.28678772,3508.7299367,424.69001314,187.1104211,1451.3640598,699386304.6,27903.333333,25065
Hudson,Kearny Town,2410,18460.371655,280.00073815,1257.2843817,353.22998818,248.94613655,605.43718141,112412248.34,5301.1467391,21205
Hudson,North Bergen Twp,3610,17421.399864,126.837241,1077.2249445,332.9950176,277.26523299,193.48280908,146818839.27,7556.6055556,19429
Hudson,Secaucus Town,4730,18317.2504,610.99796245,444.79021975,419.43737265,952.99388734,261.99217843,47942179.45,2282.15,21007
Hudson,Union City,5240,18514.713637,112.24080815,3183.4634744,677.11928849,0,2143.2202736,337804544.34,13714.744444,24631
Hudson,Weehawken Twp,5580,20825.417991,21.714153274,953.54823757,246.50644438,1503.2679533,226.85683623,33626798.76,1414.2388889,23777
Hudson,West New York Schools,5670,15171.074477,283.73992453,2377.3577004,520.32871294,0,2523.0531056,188933156.98,9050.45,20876
Hudson,The Ethical Community Ch,6030,12387.280568,0.0050735667,819.57128361,502.87924911,0,0,5404378,394.2,13710
Hudson,Hola Hoboken Dual Lang Cs,6036,12651.525799,0,933.1965602,610.32678133,0,0,5777385,407,14195
Hudson,Dr Lena Edwards Academic,6064,14623.263641,0,1110.1223865,616.01223865,0,0,6412234,392.2,16349
Hudson,Beloved Community Charte,6082,13037.476628,69.321368948,762.83222037,537.20033389,0,0,17259383,1198,14407
Hudson,Jersey City Global Cs,6093,10177.739521,870.66295979,622.16638152,197.10650128,0,0,5549325,467.6,11868
Hudson,Empowerment Academy,6103,11467.771277,55.578771417,627.38960858,375.23192645,0,0,8992395,717.9,12526
Hudson,Hudson Arts And Science,6105,13183.368342,175.41885471,511.48162041,713.35583896,0,0,11663983,799.8,14584
Hudson,Elysian Cs Of Hoboken,6420,16155.387287,0,545.04689128,596.85307398,0,0,4979889,287.9,17297
Hudson,Hoboken Cs,6720,17574.671828,0,543.07640525,647.34096264,0,0,5575108,297.1,18765
Hudson,Jersey City Comm. Cs,6910,12355.724875,258.19169109,980.6223065,603.99931046,0,0,8236572,580.1,14199
Hudson,Jersey City Golden Door,6915,12127.766262,89.492494639,1764.8695497,293.88134382,0,0,7988855,559.6,14276
Hudson,Learning Community Cs,7115,12059.231289,698.52339922,1765.5482345,332.12198006,0,0,8792926,591.9,14855
Hudson,Soaring Heights Cs,7830,12033.553903,145.05204461,1068.9851301,0,0,0,3563602,269,13248
Hudson,University Academy Cs,8060,18152.28927,0,837.72247006,181.08945762,0,0,8164972,425.9,19171
Hunterdon,Alexandria Twp,20,23849.218512,765.73991963,410.62629902,182.92226687,0,300.39007898,12273180.68,481.13333333,25509
Hunterdon,Bethlehem Twp,370,28186.643868,468.23565988,314.53443184,291.67418001,1131.6648531,871.69429504,10056209.47,321.65,31264
Hunterdon,Bloomsbury Boro,430,23669.039543,4.2881813754,314.74294824,207.33914892,0,44.761997963,3041198.89,125.46111111,24240
Hunterdon,Califon Boro,670,35042.199133,82.357020885,626.89051622,22.824116643,2045.2191646,36.751463943,3184525.59,84.121546961,37856
Hunterdon,Clinton-Glen Gardner,910,21923.396404,355.99285988,506.30192528,202.06681117,1343.1079944,353.78255259,10755649.92,435.72222222,24685
Hunterdon,Clinton Twp,920,24172.677338,662.08865441,358.63320349,296.00907253,1696.8012156,567.1546481,34397365.32,1239.3944444,27753
Hunterdon,Delaware Twp,1040,25602.236216,2169.8317773,415.20433327,266.74475956,1457.9883741,623.34982385,11556614.13,378.46666667,30535
Hunterdon,Delaware Valley Regional,1050,28654.005316,913.72043798,303.96520992,402.38883407,0,623.74032053,21571484.77,698.15555556,30898
Hunterdon,East Amwell Twp,1160,24971.016962,1752.1055987,468.08283711,227.9195883,612.46288033,91.428324445,10049134.88,357.32777778,28123
Hunterdon,South Hunterdon Regional School Dis,1376,25633.680746,688.69953673,512.8966153,352.43866408,1831.9588494,0,27283653,940.17777778,29020
Hunterdon,Flemington-Raritan Reg,1510,22545.734063,147.2016557,288.4801888,298.68610321,1065.444463,207.52981228,74213173.54,3022.5611111,24553
Hunterdon,Franklin Twp,1600,22741.071304,1185.0938411,481.86283272,201.08801243,2257.9560909,856.08230814,7927281.98,285.94444444,27723
Hunterdon,Frenchtown Boro,1680,24717.810278,103.11015698,590.79028579,47.562055548,912.06762378,1326.4697437,3440529.65,124.21666667,27698
Hunterdon,Hampton Boro,1970,29021.910133,424.21726969,648.88026708,310.8382207,1969.2321574,0,3986811,123.14444444,32375
Hunterdon,High Bridge Boro,2140,23226.717384,382.0092149,1069.9376999,256.13953987,1460.9897595,41.59523948,9595156.53,362.93888889,26437
Hunterdon,Holland Twp,2220,22219.76582,1351.3464293,373.4586474,207.93534965,0,380.83032419,13037151.35,531.40555556,24533
Hunterdon,Hunterdon Central Reg,2300,24168.722334,1091.2586861,256.78982079,361.28114146,811.76643934,469.85094223,72502586.48,2669.4944444,27160
Hunterdon,Hunterdon Co Vocational,2308,16665.010973,445.65698862,1118.5354287,0,0,967.27288298,8455621.21,440.47777778,19196
Hunterdon,Kingwood Twp,2450,20798.747397,2259.1781929,399.16327355,263.68632083,676.75535387,398.1543437,8863906.33,357.47777778,24796
Hunterdon,Lebanon Boro,2590,25430.010762,365.23056544,407.46998924,2.6674393576,0,74.582424042,3527062.79,134.21111111,26280
Hunterdon,Lebanon Twp,2600,23017.012566,255.34513274,363.72265487,203.96070796,0,22.155339823,14980156.63,627.77777778,23862
Hunterdon,Milford Boro,3180,24431.853166,44.788008565,331.26827776,75.171612114,502.55735699,473.52719486,2348155.9,90.805555556,25859
Hunterdon,N Hunt/Voorhees Regional,3660,23884.556988,1014.7881719,239.50285924,485.91230763,308.32140286,281.35026555,64331089.93,2454.0333333,26214
Hunterdon,Readington Twp,4350,23419.120477,865.263524,308.88617962,283.00581537,1353.3069055,548.8808437,39780151.74,1485.5277778,26778
Hunterdon,Tewksbury Twp,5180,28094.114294,2404.1772327,257.70260705,298.60333082,1416.0354763,1047.9020757,17328530.1,516.98351648,33519
Hunterdon,Union Twp,5270,22849.920769,900.12982744,464.48723886,217.90286596,2182.3255148,723.90351585,12065366.1,441.32967033,27339
Mercer,East Windsor Regional,1245,19150.733711,1023.8812827,441.17829936,286.55158105,595.88564498,463.73972167,114675647.72,5221.5555556,21962
Mercer,Ewing Twp,1430,22550.447884,667.57128605,475.96132446,408.14099723,1075.4566518,35.743727095,88275198.55,3501.1332106,25213
Mercer,Hamilton Twp,1950,18474.901685,103.85236525,583.62832543,277.27541573,672.441014,102.0183724,236691702.36,11709.227778,20214
Mercer,Hopewell Valley Regional,2280,25765.175206,257.70349178,343.84876253,283.11734148,1767.4349283,357.20150377,100077227.64,3477.9854701,28774
Mercer,Lawrence Twp,2580,21546.406991,66.565746187,630.8439007,307.48785785,1112.8042738,252.58235889,92248803.61,3857.0888889,23917
Mercer,Mercer County Special Services Scho,3103,82061.260135,1365.2038743,914.27070799,877.92066952,707.80482512,1866.0028668,48113117.09,548.03243243,87792
Mercer,Mercer County Vocational,3105,21684.744717,1405.5142933,958.21763907,0,6.9851936723,223.36256727,14531959.41,598.54460679,24279
Mercer,Princeton Public Schools,4255,23953.213594,119.90121493,696.46375101,263.23732793,1645.2271415,598.79714678,106307393.06,3897.35,27277
Mercer,Trenton Public School District,5210,16789.190883,1430.7806515,3007.1125693,420.2983238,60.291654057,2568.0968115,373723200.19,15394.905556,24276
Mercer,Robbinsville Twp,5510,15828.203803,510.72929056,252.831445,220.76679954,1741.0477919,243.35250397,59439761.64,3162.2055556,18797
Mercer,W Windsor-Plainsboro Reg,5715,17851.006286,1781.7288844,360.51082619,220.97931189,935.01849362,91.847415576,204125234.52,9609.9222222,21241
Mercer,Foundation Academy Cs,6017,14616.484645,3468.2852609,848.8574629,439.72463362,0,0,20754672,1071.3,19373
Mercer,Paul Robeson Humanities,6025,16279.170667,72.28,1062.5386667,462.94133333,0,0,6703849,375,17877
Mercer,Trenton Stem-To-Civics Cs,6183,15482.443515,7.1129707113,934.85857741,274.75648536,0,0,9977755,597.5,16699
Mercer,International Charter Sc,6810,17997.722222,0,1209.3222222,651.4,0,0,1787260,90,19858
Mercer,Pace Cs Of Hamilton,7500,13288.26455,0,638.48412698,347.48148148,0,0,5395659,378,14274
Mercer,Princeton Cs,7540,16894.07574,1318.8994083,343.01775148,247.12662722,0,0,7944318,422.5,18803
Mercer,Achievers Early College Prep Charte,7895,12961.877235,176.78784267,685.19070322,488.11680572,0,0,2401549,167.8,14312
Mercer,Village Cs,8140,12405.044693,1997.4217877,1440.3072626,514.22346369,1493.6564246,0,6390534,358,17851
Middlesex,Carteret Boro,750,17079.504639,35.957744117,1310.6275781,456.20079928,204.75565927,22.444755464,75975090.36,3975.7777778,19109
Middlesex,Cranbury Twp,970,25347.223997,1591.972636,236.9620595,204.97322112,628.786174,558.1937801,21158495.92,740.63333333,28568
Middlesex,Dunellen Boro,1140,15954.824698,2233.1981103,260.41336591,1058.5066073,567.48779901,354.0635138,26028440.93,1274.1243094,20428
Middlesex,East Brunswick Twp,1170,19872.222797,976.99714018,377.78906923,322.8864725,805.12910024,519.37528587,189876453.8,8300.8277778,22874
Middlesex,Edison Twp,1290,16694.503991,542.76016994,333.48945802,241.80775693,64.263281091,73.759302372,299210006.8,16668.538889,17951
Middlesex,Highland Park Boro,2150,22151.770603,175.19683169,944.14907625,298.36514314,1144.5926263,503.57338971,41282410.02,1637.0444444,25218
Middlesex,Jamesburg Boro,2370,15893.899147,1018.0162871,1933.2401778,390.55088014,463.63760094,55.447372062,19352671.71,979.64444444,19755
Middlesex,Metuchen Boro,3120,18609.792364,513.65545352,450.44907675,237.18605064,1088.0298692,468.11079256,49221465.47,2303.5966851,21367
Middlesex,Middlesex Boro,3140,18964.907768,236.15114572,430.73801621,337.94472458,243.28205783,114.5431911,42462932.09,2088.9333333,20328
Middlesex,Middlesex Co Vocational,3150,21543.891057,204.7666117,1235.0402131,315.14271217,2064.8567723,574.52994596,56797512.75,2189.7222222,25938
Middlesex,Milltown Boro,3220,17396.474818,399.46871157,348.62223006,155.38785612,813.09356176,12.409128407,20479007.35,1070.7722222,19125
Middlesex,Monroe Twp,3290,18900.255222,181.94390843,214.60766319,275.16270291,1668.1477679,207.11772236,149244040.04,6958.6611111,21447
Middlesex,New Brunswick City,3530,18999.931213,7.1567389201,2726.3895109,640.64505387,277.89720326,3043.0499696,264927017.53,10310.422222,25695
Middlesex,North Brunswick Twp,3620,18524.694589,442.39459517,933.55308842,489.56236878,1409.2720307,277.04907319,135118272,6120.45,22077
Middlesex,Old Bridge Twp,3845,19533.52455,104.52389741,494.19816991,216.89951303,317.14680041,201.0548773,175029433.66,8387.718232,20867
Middlesex,Perth Amboy City,4090,19731.339247,790.9253654,2964.9775717,644.97904047,104.8237196,1340.749444,286373533.13,11196.177778,25578
Middlesex,Piscataway Twp,4130,16686.804471,770.83147347,800.27516187,415.19060854,505.77556858,278.52115583,139005167.8,7144.0777778,19457
Middlesex,Sayreville Boro,4660,16610.223518,380.40000213,821.52931529,336.69977782,578.14874045,327.34253603,119014913.94,6246.0777778,19054
Middlesex,South Amboy City,4830,16628.581087,6.3549020857,1277.128075,320.52482276,529.83092202,13.986737349,21291088.95,1133.9277778,18776
Middlesex,South Brunswick Twp,4860,17827.425664,75.161169333,356.49355959,308.0417248,918.36734694,147.67860757,168087186.99,8561.3888889,19633
Middlesex,South Plainfield Boro,4910,19726.240707,630.06951755,397.60870061,285.43846898,826.35920985,223.93334268,75308280.04,3409.2111111,22090
Middlesex,South River Boro,4920,15107.31242,170.62534019,1149.3422842,416.55927407,593.26119894,507.06346052,42307653.24,2357.7388889,17944
Middlesex,Spotswood Boro,4970,17845.719419,241.66755938,380.51852567,244.43478174,727.70342967,351.52947905,33050058.03,1669.9055556,19792
Middlesex,Woodbridge Twp,5850,18437.238214,319.34824813,533.25489884,343.80015418,527.07503282,253.22444189,284665035.4,13944.638889,20414
Middlesex,Academy For Urban Leader,6032,17244.725815,1229.8342139,1347.9176535,544.57642558,0,0,11179476,548.9,20367
Middlesex,Hatikvah International Cs,6041,13594.425121,51.155555556,307.15942029,0,0,0,7220543,517.5,13953
Middlesex,Greater Brunswick Cs,6635,16252.291667,301.34146341,1064.5401423,732.17987805,1390.370935,0,7769949,393.6,19741
Middlesex,Middlesex Charter School,7896,10827.400761,0,2056.0304513,0,0,0,2369263,183.9,12883
Monmouth,Allenhurst,50,53695,0,0,0,0,0,322170,6,53695
Monmouth,Asbury Park City,100,30521.056905,22.656501689,5539.570206,780.460991,0,1969.4990004,76207867.43,1962.4388889,38833
Monmouth,Atlantic Highlands Boro,130,20750.465229,245.4109256,374.82898363,236.68017507,1124.8176366,611.92468796,7200496.17,308.45,23344
Monmouth,Avon Boro,180,27329.947266,58.989421202,398.46335773,131.69931925,2356.2114481,45.895656621,5270667.94,173.82777778,30321
Monmouth,Belmar Boro,270,18965.581227,375.28035449,1944.107383,489.33135625,498.43098038,357.88919445,14583674.75,644.42222222,22631
Monmouth,Bradley Beach Boro,500,21906.910311,56.615411421,1632.0486126,315.22672823,454.56723439,363.70731367,9461756.48,382.61666667,24729
Monmouth,Brielle Boro,560,20249.914522,40.723444039,193.86207818,172.89333096,587.65915769,425.47375122,16225445.38,748.73333333,21671
Monmouth,Colts Neck Twp,945,27018.38961,676.10813805,338.09316688,300.42990468,1677.1976272,504.43368768,30438281.21,997.49723757,30515
Monmouth,Deal Boro,1000,26330.264042,1774.0182429,532.17090735,141.32117139,0,5.4952280365,4996295.88,173.58333333,28783
Monmouth,Eatontown Boro,1260,21755.114322,400.56922546,1592.455709,316.09198298,1926.6315807,0,26366142,1014.4388889,25991
Monmouth,Fair Haven Boro,1440,17409.547076,202.66501487,122.83448959,14.291377602,482.57482656,415.14153617,18814877.81,1009,18647
Monmouth,Farmingdale Boro,1490,19691.743089,2.7251809117,1226.1573348,127.57928436,1773.408477,17.49103945,3804867.91,166.59444444,22839
Monmouth,Freehold Boro,1640,16993.331737,763.12503075,1870.9356727,708.37563335,719.80814954,1407.4774341,38053036.87,1694.0277778,22463
Monmouth,Freehold Regional,1650,19834.428002,173.73243733,313.80071061,179.55460916,517.35862036,38.85398217,222448694.97,10563.755556,21058
Monmouth,Freehold Twp,1660,21151.613054,678.80239091,367.28723667,185.29439502,943.39334552,337.26238273,87822520.26,3711.2833333,23664
