CO,DIST,ind1,ind2,ind3,ind4,ind5,ind6,ind7,ind8,ind9,ind10,ind11,ind12,ind13,ind15,distname,CONAME,GROUP,OPTYPE,DFG,ABBOTT,FLAG,ENROLL,COUNTY,enrol1
5,5805,54381589,29155241,26644277,1301028,1209936,9979586,9089634,5455230,4042155,8591102,3505543,0,1129092,438585,Willingboro Twp,Burlington,F. K-12 / 1801 - 3500,3,DE,,1,3432.3,Burlington,
5,5890,2640095,1590197,1496159,28898,65140,428057,261531,340553,242669,199372,83992,43862,24289,0,Woodland Twp,Burlington,B. K-8 / 0 - 400,2,DE,,1,133.8,Burlington,
7,150,21828162,12814768,12203965,344443,266360,3878499,3562224,2132020,1841833,2062980,1314614,25000,902495,2836,Audubon Public School Disrict,Camden,E. K-12 / 0 - 1800,3,DE,,1,1471.2,Camden,
7,190,9059101,5670668,5469247,107364,94057,1377332,1103351,986141,757079,969090,569630,0,55870,24170,Barrington Boro,Camden,C. K-8 / 401 - 750,2,FG,,1,602.9,Camden,
7,260,16270906,9891366,8412299,624933,854134,3093347,2387488,1793595,1432275,1359660,642882,0,132938,77938,Bellmawr Boro,Camden,D. K-8 / 751 +,2,B,,1,1207,Camden,
7,330,10476678,6759561,6392888,215834,150839,1724792,1322254,969278,745798,913931,390102,0,109116,38320,Berlin Boro,Camden,D. K-8 / 751 +,2,DE,,1,814.4,Camden,
7,340,10761205,6680113,6376957,131217,171939,1802095,1502149,1281494,1007666,811173,457757,18745,63200,0,Berlin Twp,Camden,C. K-8 / 401 - 750,2,CD,,1,646.7,Camden,
7,390,54702326,29310022,27426714,1074675,808633,9089202,8070405,5835553,4974505,7541396,3783629,7617,2834697,255991,Black Horse Pike Regional,Camden,H. 7-12 / 9-12,5,DE,,1,3533.1,Camden,
7,580,4221922,2808305,2748452,35784,24069,630311,482345,454993,301990,272279,111971,20845,35189,0,Brooklawn Boro,Camden,B. K-8 / 0 - 400,2,B,,1,292.1,Camden,
7,680,157913807,81695960,77174765,968906,3552289,35744639,30555713,16458602,11448291,22563256,12764761,0,1186318,63716,Camden City,Camden,G. K-12 / 3501 +,3,A,1,1,6921.2,Camden,
7,700,38113613,19734494,18109282,964893,660319,3908158,3699477,6543633,5146663,6640884,2913108,0,1214745,294041,Camden County Vocational,Camden,J. VOC,8,,,1,2059.7,Camden,
7,800,166243396,104895444,97788073,2483435,4623936,24054273,20132326,18944377,16025749,15239970,8004178,0,3048863,1065837,Cherry Hill Twp,Camden,G. K-12 / 3501 +,3,GH,,1,10857.1,Camden,
7,880,6972371,4466602,4147495,89815,229292,1107218,642480,812833,623385,521613,278167,0,51012,0,Clementon Boro,Camden,C. K-8 / 401 - 750,2,B,,1,504.2,Camden,
7,940,33840439,20385461,18029558,845067,1510836,5609489,4819916,3170051,2731081,3712089,2462362,0,961205,54172,Collingswood Boro,Camden,F. K-12 / 1801 - 3500,3,FG,,1,2233.1,Camden,
7,1255,29483185,16210155,15615382,419552,175221,4624033,4131754,3322949,2851618,3739688,1635928,0,1542776,214009,Eastern Camden County Reg,Camden,H. 7-12 / 9-12,5,GH,,1,1921.6,Camden,
7,1720,4351214,2720676,2649561,66831,4284,693027,646169,468072,377038,338643,143650,0,130796,0,Gibbsboro Boro,Camden,B. K-8 / 0 - 400,2,FG,,1,264.8,Camden,
7,1770,35585101,21320856,18960447,836142,1524267,5454189,4380979,3079665,2396177,4901349,2133475,0,801852,1146878,Gloucester City,Camden,F. K-12 / 1801 - 3500,3,B,1,1,2251.1,Camden,
7,1780,89561953,59941375,56168207,2228073,1545095,11442737,9712214,8631936,6733520,8533547,4072724,65000,715951,483012,Gloucester Twp,Camden,D. K-8 / 751 +,2,DE,,1,6395.9,Camden,
7,1880,21553094,13403280,12759293,277071,366916,2846994,2523000,2330933,1899336,2063711,1261295,0,870095,93402,Haddon Heights Boro,Camden,E. K-12 / 0 - 1800,3,GH,,1,1510.3,Camden,
7,1890,30212526,17421411,16694770,584988,141653,4632535,3446850,3508808,3114686,3586591,2221455,0,875671,56785,Haddon Twp,Camden,F. K-12 / 1801 - 3500,3,FG,,1,2083.5,Camden,
7,1900,35645351,20623084,18949736,1028702,644646,5969921,4431830,3944255,2930823,3814627,873222,0,1221661,262705,Haddonfield Boro,Camden,F. K-12 / 1801 - 3500,3,J,,1,2709,Camden,
7,2540,2627205,1558825,1435557,84717,38551,517177,227660,276265,202176,271731,56720,0,0,38693,Laurel Springs Boro,Camden,A. K-6,1,DE,,1,183.9,Camden,
7,2560,4574259,2337836,2154536,133332,49968,1034305,723254,655537,397629,524379,196425,0,22201,0,Lawnside Boro,Camden,B. K-8 / 0 - 400,2,B,,1,308.8,Camden,
7,2670,38560390,23414558,21382933,1279540,752085,6793180,5535177,3803669,3137540,3705812,1963254,0,808969,184338,Lindenwold Boro,Camden,F. K-12 / 1801 - 3500,3,B,,1,2935.3,Camden,
7,2890,6811172,4231235,3938167,254479,38589,1122784,719126,808234,480172,561246,307489,0,87672,3307,Magnolia Boro,Camden,B. K-8 / 0 - 400,2,CD,,1,397.7,Camden,
7,3110,5313132,3468140,3215581,154824,97735,630571,583885,614934,396435,534677,234976,0,64811,39897,Merchantville Boro,Camden,C. K-8 / 401 - 750,2,DE,,1,421.2,Camden,
7,3420,6379017,3964860,3770546,114487,79827,1084149,748400,754042,591647,531339,221158,0,11909,25898,Mount Ephraim Boro,Camden,C. K-8 / 401 - 750,2,CD,,1,421,Camden,
7,3770,4705299,2778022,2363372,99561,315089,1038582,201296,382125,210551,490351,0,0,15195,64597,Oaklyn Boro,Camden,A. K-6,1,CD,,1,283.1,Camden,
7,4060,74974230,45129433,42327489,2108670,693274,10614803,8789629,7374438,6341602,9666137,5707672,0,1522906,780361,Pennsauken Twp,Camden,G. K-12 / 3501 +,3,CD,,1,4705,Camden,
7,4110,30774261,17529730,16595304,461521,472905,4344242,3901945,2854529,2356010,5125830,1936642,0,837478,119512,Pine Hill Boro,Camden,F. K-12 / 1801 - 3500,3,B,,1,1881.3,Camden,
7,4590,12972472,7429525,6795927,481087,152511,2595608,2026684,1388567,1136678,1381001,834320,0,137534,143118,Runnemede Boro,Camden,D. K-8 / 751 +,2,B,,1,860.2,Camden,
7,4790,7204019,4566789,4105346,143579,317864,997278,781605,909457,722755,661633,0,0,68863,57923,Somerdale Boro,Camden,C. K-8 / 401 - 750,2,CD,,1,480.9,Camden,
7,5035,14225748,7654994,6784854,610265,259875,2173198,1851288,1581215,1336852,1835559,768843,0,980781,58677,Sterling High School Dist,Camden,H. 7-12 / 9-12,5,DE,,1,915.8,Camden,
7,5080,12125010,7465924,6868753,205295,391876,1909176,1532610,1362482,1184814,1196524,634712,0,160565,94325,Stratford Boro,Camden,D. K-8 / 751 +,2,DE,,1,863.9,Camden,
7,5400,43023810,28893702,25603813,799549,2490340,5350870,5120172,4200945,3066053,4235285,1654401,0,324230,560540,Voorhees Twp,Camden,D. K-8 / 751 +,2,I,,1,2950.7,Camden,
7,5560,16148178,8590978,8215807,310009,65162,3944013,2849192,1478276,1094937,2099066,701463,5451,843,117905,Waterford Twp,Camden,A. K-6,1,DE,,1,891.8,Camden,
7,5820,73020774,44328641,41383509,1472840,1472292,12331065,8621401,7819493,6425164,6532114,166627,0,1166273,997341,Winslow Twp,Camden,G. K-12 / 3501 +,3,CD,,1,4689.5,Camden,
7,5900,5535727,3277607,3118498,121401,37708,1191247,767726,576208,455129,455337,229170,0,35328,64975,Woodlynne Boro,Camden,B. K-8 / 0 - 400,2,B,,1,397.5,Camden,
9,170,2878232,1639211,1338241,79268,221702,493211,387899,217682,151184,451726,162545,24506,37746,133467,Avalon Boro,Cape May,B. K-8 / 0 - 400,2,FG,,1,86.7,Cape May,
9,710,3595921,2133032,1979048,98578,55406,540583,376927,383569,329042,502415,247133,0,31106,43506,Cape May City,Cape May,A. K-6,1,CD,,1,147.6,Cape May,
9,715,12414648,6366957,6192151,103794,71012,2502354,2333772,1421238,1165888,2081830,700935,30435,0,386918,Cape May Co Special Serv,Cape May,I. CSSD,7,,,1,232.6,Cape May,
9,720,14516789,8198825,7420633,611530,166662,1468654,1394211,2060917,1693624,2546878,922018,127277,55901,113569,Cape May County Vocational School Distri,Cape May,J. VOC,8,,,1,633.4,Cape May,
9,1080,10464702,6267739,5793851,265707,208181,1446038,1326765,1130119,826252,1351275,552212,0,101138,221034,Dennis Twp,Cape May,C. K-8 / 401 - 750,2,CD,,1,590.5,Cape May,
9,2820,23704055,14031449,13630599,351248,49602,2533576,2387944,2398462,1813952,3372093,1612528,225000,897037,440385,Lower Cape May Regional,Cape May,H. 7-12 / 9-12,4,B,,1,1270,Cape May,
9,2840,24535458,14339690,13695419,536463,107808,4646295,4239518,1923247,1578969,3306061,2233082,51850,0,583039,Lower Twp,Cape May,A. K-6,1,B,,1,1606.4,Cape May,
9,3130,35699719,20213786,19461324,644415,108047,5390587,4851547,3792145,2541257,4710531,1911282,0,1006546,0,Middle Twp,Cape May,F. K-12 / 1801 - 3500,3,B,,1,2528.8,Cape May,
9,3680,6391822,3708111,3449774,164008,94329,1225109,1090645,429368,351861,905161,504041,30000,88816,0,North Wildwood City,Cape May,B. K-8 / 0 - 400,2,A,,1,204.5,Cape May,
9,3780,36981856,22750868,21265976,1102882,382010,5009533,4338684,3099411,2459147,4756113,2419742,185000,1176719,339348,Ocean City,Cape May,F. K-12 / 1801 - 3500,3,DE,,1,2111.4,Cape May,
9,5060,2422743,1377092,933939,75756,367397,436844,143725,234316,57878,328423,106714,0,23387,139743,Stone Harbor Boro,Cape May,B. K-8 / 0 - 400,2,FG,,1,89.3,Cape May,
9,5340,20700896,11824283,11430295,311651,82337,3187077,2497938,2287080,1864703,3265446,1179564,0,82371,74331,Upper Twp,Cape May,D. K-8 / 751 +,2,FG,,1,1443.8,Cape May,
9,5610,1651955,800750,742624,28723,29403,488185,364527,144380,108613,192639,48958,26000,0,0,West Cape May Boro,Cape May,A. K-6,1,DE,,1,90.7,Cape May,
9,5790,16318478,9724691,9278288,331201,115202,2771708,1984566,1871047,1549289,1276524,748092,0,670316,25409,Wildwood City,Cape May,E. K-12 / 0 - 1800,3,A,,1,872.6,Cape May,
9,5800,7191575,4080149,3745913,222554,111682,1491813,1194239,381089,291884,1047571,340957,9000,181953,66065,Wildwood Crest Boro,Cape May,B. K-8 / 0 - 400,2,B,,1,267.5,Cape May,
9,5840,3641334,2414230,2062554,38595,313081,413234,266309,429881,255963,364082,0,0,3256,0,Woodbine Boro,Cape May,B. K-8 / 0 - 400,2,A,,1,222.4,Cape May,
11,540,89875407,54231358,48992302,2574390,2664666,15904621,14407445,8857233,7108626,9321981,5993236,0,938664,517055,Bridgeton City,Cumberland,G. K-12 / 3501 +,3,A,1,1,6004.9,Cumberland,
11,950,7418719,4210574,3950699,216063,43812,1215398,1094072,906825,598288,1018613,107456,0,7764,35484,Commercial Twp,Cumberland,C. K-8 / 401 - 750,2,A,,1,493.2,Cumberland,
11,995,13867689,7875048,6495989,742326,636733,1326610,1217206,2392998,1599050,2018429,1153271,20500,232093,213476,Cumberland Co Vocational,Cumberland,J. VOC,8,,,1,939.5,Cumberland,
11,997,17653946,8550650,7333320,932830,284500,2304725,2052444,1971051,1718488,3960474,1204545,0,848659,128852,Cumberland Regional,Cumberland,H. 7-12 / 9-12,5,B,,1,989,Cumberland,
11,1020,4898494,2887096,2726940,80889,79267,818969,642558,651830,519387,517769,77955,0,20982,0,Deerfield Twp,Cumberland,B. K-8 / 0 - 400,2,B,,1,265.2,Cumberland,
11,1120,2898053,1470102,1425563,24479,20060,791064,715030,295486,138511,286893,101508,28524,7462,14387,Downe Twp,Cumberland,B. K-8 / 0 - 400,2,A,,1,174.4,Cumberland,
11,1460,7833228,5205381,4994071,75671,135639,1057577,934023,901485,722144,639145,92868,0,27423,14914,Fairfield Twp,Cumberland,C. K-8 / 401 - 750,2,A,,1,546.1,Cumberland,
11,1820,1284865,721937,538962,40438,142537,293657,222078,97798,204,152040,49941,0,528,0,Greenwich Twp,Cumberland,B. K-8 / 0 - 400,2,CD,,1,85.8,Cumberland,
11,2270,6708592,4115610,3816345,247129,52136,1074482,917441,619945,433620,799462,256169,0,99093,104715,Hopewell Twp,Cumberland,C. K-8 / 401 - 750,2,CD,,1,500.5,Cumberland,
11,2570,6732455,4435436,4225766,135333,74337,1050679,932454,647181,488320,535785,209657,0,58080,26265,Lawrence Twp,Cumberland,C. K-8 / 401 - 750,2,A,,1,512.6,Cumberland,
11,3050,5567387,3149296,2995563,148217,5516,771323,556631,708869,530222,775786,348250,48629,32736,69935,Maurice River Twp,Cumberland,B. K-8 / 0 - 400,2,B,,1,426.5,Cumberland,
11,3230,84323560,48388690,44986168,862385,2540137,16154275,14314371,8591081,7023172,9981993,4560622,0,1158553,106516,Millville City,Cumberland,G. K-12 / 3501 +,3,A,1,1,5172,Cumberland,
11,5070,1966644,1354732,1325470,27927,1335,147273,101239,248292,171003,182842,72176,25023,7076,0,Stow Creek Twp,Cumberland,B. K-8 / 0 - 400,2,CD,,1,127,Cumberland,
11,5300,13781492,8282793,7833440,283227,166126,2562665,2283457,1385464,1065043,1550570,785869,0,0,268002,Upper Deerfield Twp,Cumberland,D. K-8 / 751 +,2,B,,1,844.2,Cumberland,
11,5390,140919845,89168394,81866559,2546996,4754839,20226618,17834439,12719128,9450060,15103339,7773689,0,2011893,75934,Vineland City,Cumberland,G. K-12 / 3501 +,3,A,1,1,9743.5,Cumberland,
13,250,62846114,38098643,36046209,1101642,950792,8328091,6820285,9039507,7095998,5978166,4185693,0,1046776,163407,Belleville Town,Essex,G. K-12 / 3501 +,3,CD,,1,4529.4,Essex,
13,410,89683014,55537692,51722948,2513583,1301161,12817936,9735086,10723151,9278247,8508294,4718500,0,1414388,113008,Bloomfield Twp,Essex,G. K-12 / 3501 +,3,DE,,1,6266.3,Essex,
13,660,42606188,23483958,22506616,783865,193477,7154234,5559969,4511380,3509550,5966140,3086983,0,1370987,318559,Caldwell-West Caldwell,Essex,F. K-12 / 1801 - 3500,3,I,,1,2687.1,Essex,
13,760,26369689,14676517,14262559,306275,107683,3964589,3212165,3547878,3055738,3190549,1865418,26000,957027,20661,Cedar Grove Twp,Essex,E. K-12 / 0 - 1800,3,I,,1,1579.5,Essex,
13,1210,178910418,95232759,91952881,1674233,1605645,39534666,35903631,19888884,16384974,22750845,13780969,0,1413291,365958,East Orange,Essex,G. K-12 / 3501 +,3,A,1,1,9311,Essex,
13,1390,38472208,18727004,17762843,528060,436101,4642058,4363174,6845109,4465699,6560575,1049134,0,1582888,0,Essex Co Voc-Tech,Essex,J. VOC,8,,,1,2354.8,Essex,
13,1400,4974251,3412819,3038294,271640,102885,597536,461279,442188,379243,517993,298249,0,1235,57065,Essex Fells Boro,Essex,A. K-6,1,J,,1,253.5,Essex,
13,1465,11060266,6780050,6316844,359380,103826,1720833,1621270,1329926,1167686,1176376,575136,13918,38617,156481,Fairfield Twp,Essex,A. K-6,1,GH,,1,695.7,Essex,
13,1750,28814757,17077105,16166323,864057,46725,4044773,3324693,4042463,3260398,2623462,1444568,0,1010760,569694,Glen Ridge Boro,Essex,F. K-12 / 1801 - 3500,3,I,,1,1873.3,Essex,
13,2330,106784971,61000527,52886802,504267,7609458,20281332,19030020,8642457,7838400,15964835,10188220,0,793691,606544,Irvington Township,Essex,G. K-12 / 3501 +,3,A,1,1,7462.8,Essex,
13,2730,99272632,62858365,61208525,1439375,210465,16312869,14877819,10057331,8014509,7863499,4724999,0,1841849,35815,Livingston Twp,Essex,G. K-12 / 3501 +,3,I,,1,6120,Essex,
13,3190,84120094,51091040,45742850,2797668,2550522,13978095,13204414,7577867,6569589,9592744,4306783,0,1676899,126656,Millburn Twp,Essex,G. K-12 / 3501 +,3,J,,1,4808.5,Essex,
13,3310,114043869,63996310,61774263,1585104,636943,27872793,25239403,10145757,8806290,9890344,5625459,127038,1916487,112669,Montclair Town,Essex,G. K-12 / 3501 +,3,I,,1,6616.6,Essex,
13,3570,675438419,328038101,300215786,21581503,6240812,147890515,137105094,59015955,44214745,125305283,73548927,4705000,5359676,1812644,Newark City,Essex,G. K-12 / 3501 +,3,A,1,1,36680.7,Essex,
13,3630,11866844,7330422,6697727,381399,251296,1802997,1127043,1396576,1282741,1331746,690535,0,0,101509,North Caldwell Boro,Essex,A. K-6,1,J,,1,699,Essex,
13,3750,59482228,36511752,35242306,861213,408233,8466368,6703944,7085766,6246324,5598735,3495931,0,1439392,32005,Nutley Town,Essex,G. K-12 / 3501 +,3,FG,,1,4042.8,Essex,
13,3880,84862911,50653214,47342637,1725720,1584857,13780514,12381478,10505819,7963824,9030495,1815449,0,814955,52429,City Of Orange Twp,Essex,G. K-12 / 3501 +,3,A,1,1,5234.9,Essex,
13,4530,7440424,4524332,4438128,48441,37763,1330715,1039150,828622,714014,739399,342947,0,0,0,Roseland Boro,Essex,A. K-6,1,I,,1,463.1,Essex,
13,4900,105689924,65185340,56804253,1227876,7153211,15279798,12851867,10137649,8841061,13346649,2698839,28980,1432574,116418,South Orange-Maplewood,Essex,G. K-12 / 3501 +,3,I,,1,7209.4,Essex,
13,5370,32391988,18778818,18104372,460169,214277,5327963,4718367,3765787,3193742,3405033,1686467,93458,974031,6889,Verona Boro,Essex,F. K-12 / 1801 - 3500,3,I,,1,2276.5,Essex,
13,5630,32855305,18871231,17598449,805845,466937,3975151,3440870,3749512,3301146,4395092,2372378,0,1858483,90543,West Essex Regional,Essex,H. 7-12 / 9-12,4,I,,1,1646.6,Essex,
13,5680,131351477,83023896,79923908,2153946,946042,18445688,17105119,13121927,11391447,13877369,7585582,0,2360969,121081,West Orange Town,Essex,G. K-12 / 3501 +,3,GH,,1,6622.9,Essex,
15,860,18942664,11183131,9850515,477822,854794,3129398,2304295,2392783,2030809,1553449,665134,0,585176,55045,Clayton Boro,Gloucester,E. K-12 / 0 - 1800,3,CD,,1,1464.1,Gloucester,
15,870,29227864,16478041,15677424,547761,252856,3910398,3174840,3748216,2954106,3693320,1402454,0,1240411,505951,Clearview Regional,Gloucester,H. 7-12 / 9-12,4,FG,,1,2189.2,Gloucester,
15,1100,57981451,36319937,34539450,820010,960477,8544798,7926680,4924635,4148167,6341620,4233875,96927,1142490,680847,Deptford Twp,Gloucester,G. K-12 / 3501 +,3,CD,,1,4056.1,Gloucester,
15,1180,16035559,10169091,9517755,457780,193556,2432064,2102018,1761658,1472785,1574594,832439,60000,0,40633,East Greenwich Twp,Gloucester,A. K-6,1,FG,,1,1315.9,Gloucester,
15,1330,5105450,3288771,3025043,68420,195308,696651,462512,458978,243961,494108,239109,160000,6943,115173,Elk Twp,Gloucester,A. K-6,1,,,1,321.7,Gloucester,
15,1590,19597919,11711100,10674752,720584,315764,3082236,2754815,1917416,1447827,2389033,1388159,0,41685,581741,Franklin Twp,Gloucester,A. K-6,1,CD,,1,1415.5,Gloucester,
15,1715,17025669,9098228,8633824,285867,178537,3412331,2816783,1510775,1219135,1899653,916410,0,834865,167972,Gateway Regional,Gloucester,H. 7-12 / 9-12,4,CD,,1,921.2,Gloucester,
15,1730,31750219,18477092,17149208,667370,660514,5082685,4750771,3888643,3092728,3265035,1927673,0,545618,353946,Glassboro,Gloucester,F. K-12 / 1801 - 3500,3,B,,1,1910.5,Gloucester,
15,1774,26694007,15147165,13338253,564147,1244765,6383234,2912566,2449686,2030510,2583755,1355341,0,110996,49164,Gloucester Co Spec Serv,Gloucester,I. CSSD,7,,,1,573.4,Gloucester,
15,1775,21122145,11331894,9835403,761356,735135,4043756,3044197,1678166,1093138,3369934,1687604,0,677611,114518,Gloucester Co Vocational,Gloucester,J. VOC,8,,,1,1589.9,Gloucester,
15,1830,8945505,4553472,4401407,43648,108417,1425403,1081009,943440,635017,1996684,644823,0,18022,0,Greenwich Twp,Gloucester,B. K-8 / 0 - 400,2,DE,,1,439.6,Gloucester,
15,2070,17498059,11140134,10423846,671289,44999,1946915,1615046,1863982,1463704,2385375,943814,0,0,276035,Harrison Twp,Gloucester,A. K-6,1,GH,,1,1428.9,Gloucester,
15,2440,31403870,18325314,17193551,613012,518751,4260296,3644614,3683847,3095123,3610309,1894127,0,1320409,36756,Kingsway Regional,Gloucester,H. 7-12 / 9-12,4,FG,,1,2793.7,Gloucester,
15,2750,13698516,8606547,8050348,95001,461198,2475512,1975852,1132797,908703,1449880,281210,0,25621,113761,Logan Twp,Gloucester,D. K-8 / 751 +,2,FG,,1,839.7,Gloucester,
15,2990,19562357,12097762,11603495,491818,2449,3201843,2573344,2022524,1503243,2164000,1170408,12641,63588,0,Mantua Twp,Gloucester,A. K-6,1,FG,,1,1270.9,Gloucester,
15,3280,72791891,44125798,41851458,723150,1551190,11466441,9717273,8143917,6363445,7647979,364185,0,1308796,415812,Monroe Twp,Gloucester,G. K-12 / 3501 +,3,CD,,1,5869.4,Gloucester,
15,3490,4240063,2577941,2465630,93754,18557,846047,698758,438695,246055,366800,215169,0,7532,19449,National Park Boro,Gloucester,A. K-6,1,B,,1,288.9,Gloucester,
15,4020,17139625,9817780,9310429,204361,302990,2606169,2327656,2085361,1681944,1947755,863076,0,594995,49519,Paulsboro Boro,Gloucester,E. K-12 / 0 - 1800,3,A,,1,1161.9,Gloucester,
15,4140,20999407,12566924,11748917,336803,481204,3336567,3205735,2425449,2127601,1951418,1206030,118000,588582,51235,Pitman Boro,Gloucester,E. K-12 / 0 - 1800,3,FG,,1,1235.1,Gloucester,
15,4880,4470198,2729643,2328900,92862,307881,707335,422719,511322,238814,506114,0,0,15783,0,South Harrison Twp,Gloucester,A. K-6,1,FG,,1,332,Gloucester,
15,4940,24656123,13902097,12401022,264023,1237052,3742313,3333540,2296805,1742844,3159883,1587935,0,989681,556600,Delsea Regional H.S Dist.,Gloucester,H. 7-12 / 9-12,4,CD,,1,1604.3,Gloucester,
15,5120,22730214,14244210,12794758,916695,532757,3111840,2394128,3041814,2449779,2244618,850243,0,79502,150621,Swedesboro-Woolwich,Gloucester,A. K-6,1,DE,,1,1593.2,Gloucester,
15,5500,119701865,70111681,63612482,1056994,5442205,19791012,18164821,13504050,11992049,12481274,6603578,831559,2297365,5715,Washington Twp,Gloucester,G. K-12 / 3501 +,3,FG,,1,7159.6,Gloucester,
15,5590,3006703,1637820,1551163,66149,20508,708038,619659,376060,276736,272854,78170,0,11930,0,Wenonah Boro,Gloucester,A. K-6,1,I,,1,167.4,Gloucester,
15,5620,41722604,24930292,23222895,1198362,509035,6838097,5342555,4198278,3408411,4390427,2594588,0,1068797,225140,West Deptford Twp,Gloucester,F. K-12 / 1801 - 3500,3,DE,,1,2938,Gloucester,
15,5740,4855466,3344040,3230850,99119,14071,722961,547531,468495,318120,300387,154790,0,19583,0,Westville Boro,Gloucester,A. K-6,1,B,,1,359,Gloucester,
15,5860,23656696,14580803,12793137,696837,1090829,3978209,3485163,2375433,2058641,2035444,1163756,0,640194,88143,Woodbury City,Gloucester,E. K-12 / 0 - 1800,3,B,,1,1621.3,Gloucester,
15,5870,3420657,2356393,2268735,65800,21858,472599,282252,343280,225253,233310,106534,0,15076,0,Woodbury Heights Boro,Gloucester,A. K-6,1,FG,,1,245.3,Gloucester,
17,220,130556106,83618817,75638320,2523438,5457059,16420657,13603425,12562696,8849599,16325655,9828269,0,1242538,578536,Bayonne City,Hudson,G. K-12 / 3501 +,3,CD,,1,9737.9,Hudson,
17,1200,2747690,1527700,1376551,131676,19473,433581,339949,438822,298322,327189,81752,0,15419,0,East Newark Boro,Hudson,B. K-8 / 0 - 400,2,A,,1,233,Hudson,
17,1850,12584430,7502525,7090411,332722,79392,2224994,1924454,1485635,1070182,1254098,287196,0,71376,69907,Guttenberg Town,Hudson,D. K-8 / 751 +,2,B,,1,977.5,Hudson,
17,2060,33827939,19117705,18714158,323337,80210,5182120,5042355,4100962,3692814,4433857,2125297,0,227484,34700,Harrison Town,Hudson,F. K-12 / 1801 - 3500,3,B,1,1,1926.6,Hudson,
17,2210,74938005,46424874,44574068,1380511,470295,12493046,10660911,6972484,5604159,5732950,3500001,250000,3028292,65992,Hoboken City,Hudson,F. K-12 / 1801 - 3500,3,FG,1,1,2217.6,Hudson,
17,2295,51420396,25542900,25134815,281596,126489,6894298,6874641,7450020,5733258,8800148,4592791,108339,658166,0,Hudson County Vocational,Hudson,J. VOC,8,,,1,2699.8,Hudson,
17,2390,465333204,280246648,272875168,4345778,3025702,70712156,64978132,45457370,37902984,62584726,49772925,0,3279523,651576,Jersey City,Hudson,G. K-12 / 3501 +,3,B,1,1,25250.1,Hudson,
17,2410,80630058,50756877,48351725,969753,1435399,7503166,6432919,11397973,10249980,9329452,6446014,196350,1312127,142794,Kearny Town,Hudson,G. K-12 / 3501 +,3,B,,1,5229.3,Hudson,
17,3610,108492520,64944577,62958753,1600788,385036,14589322,12883587,13817981,12323084,12488907,8552613,0,2077373,94761,North Bergen Twp,Hudson,G. K-12 / 3501 +,3,B,,1,7491.5,Hudson,
17,4730,33576106,20315989,19133246,371194,811549,3705578,3212761,4035662,3213633,4194209,2341682,0,1051040,383687,Secaucus Town,Hudson,F. K-12 / 1801 - 3500,3,DE,,1,2265.1,Hudson,
17,5240,219105763,111441369,109053057,2166016,222296,43409834,39711633,20260761,13946746,38554600,26659862,0,673553,6162,Union City,Hudson,G. K-12 / 3501 +,3,A,1,1,12209.9,Hudson,
17,5580,21658930,12786369,12004728,355404,426237,3090977,2538117,2241478,1836903,2343786,1318615,0,1028876,0,Weehawken Twp,Hudson,E. K-12 / 0 - 1800,3,CD,,1,1363.2,Hudson,
17,5670,116579415,71474435,69412761,2003223,58451,22237478,20967563,9024636,6684084,10926856,5951544,0,1052028,209954,West New York Town,Hudson,G. K-12 / 3501 +,3,A,1,1,8387.6,Hudson,
19,20,9212283,5824026,5497280,158248,168498,1748382,1391409,790413,545502,742019,144668,0,107443,70733,Alexandria Twp,Hunterdon,C. K-8 / 401 - 750,2,GH,,1,480.1,Hunterdon,
19,370,7315267,4072248,3803164,142150,126934,1598668,1397366,714781,573498,863611,353081,0,62827,127723,Bethlehem Twp,Hunterdon,B. K-8 / 0 - 400,2,I,,1,319.7,Hunterdon,
19,430,2008440,1247085,1171207,26598,49280,353712,300051,209260,109387,189081,126554,802,8500,0,Bloomsbury Boro,Hunterdon,B. K-8 / 0 - 400,2,GH,,1,88.5,Hunterdon,
19,670,2403412,1540241,1477001,24185,39055,465238,282028,146522,103325,223415,81465,920,27076,6928,Califon Boro,Hunterdon,B. K-8 / 0 - 400,2,I,,1,79.1,Hunterdon,
19,910,7878792,4802765,4619945,100680,82140,1482970,1167679,792929,632324,691503,332381,0,102533,6600,Clinton-Glen Gardner,Hunterdon,B. K-8 / 0 - 400,2,I,,1,435.7,Hunterdon,
19,920,24370367,14730686,13673829,484516,572341,4207370,3442558,2555057,2055029,2685989,1559682,3100,156899,0,Clinton Twp,Hunterdon,D. K-8 / 751 +,2,I,,1,1233.4,Hunterdon,
19,1040,7805374,4782025,4598702,160091,23232,1270993,1047896,677289,527052,935063,414535,10000,116460,164268,Delaware Twp,Hunterdon,B. K-8 / 0 - 400,2,GH,,1,375.5,Hunterdon,
19,1050,15223239,7165904,6421509,167935,576460,3662542,3447946,1457791,1294295,1631271,985346,0,1305731,59727,Delaware Valley Regional,Hunterdon,H. 7-12 / 9-12,5,GH,,1,689.1,Hunterdon,
19,1160,7185873,4318026,4070590,154920,92516,1260302,1083837,778038,571600,729479,466190,0,94320,4850,East Amwell Twp,Hunterdon,B. K-8 / 0 - 400,2,I,,1,357.3,Hunterdon,
19,1376,18585196,10787970,10270988,299821,217161,2967615,2797452,1884128,1670502,1989417,922154,0,812393,65655,South Hunterdon Regional School District,Hunterdon,E. K-12 / 0 - 1800,3,I,,1,921.2,Hunterdon,
