CONAME,DIST,DISTNAME,EXP11A,ADE11A,PP11A,RK11A,EXP21A,ADE21A,PP21A,RK21A,BOTY,DM
Cumberland,950,Commercial Twp,15021173,663,22648,29,13983039,627,22295,13,"J. K-12|K-8,401-750",JK-12K-8401-750
Cumberland,995,Cumberland Co Vocational,23489906,940,25003,11,25135546,971,25901,13,Q. County Voc,QCountyVoc
Cumberland,997,Cumberland Regional,29025456,1013,28652,29,33220240,1045,31793,38,"G. G9-12|7-12,9-12",GG9-127-129-12
Cumberland,1020,Deerfield Twp,7228098,270,26751,55,7208649,275,26172,40,"C. K-8|K-8,0-400",CK-8K-80-400
Cumberland,1120,Downe Twp,4297424,187,22937,27,4491015,173,25921,37,"I. K-12|K-8,0-400",IK-12K-80-400
Cumberland,1460,Fairfield Twp,13117294,548,23932,42,12638899,495,25523,41,"D. K-8|K-8,401-750",DK-8K-8401-750
Cumberland,1820,Greenwich Twp,1650229,86,19235,5,1692742,84,20060,5,"C. K-8|K-8,0-400",CK-8K-80-400
Cumberland,2270,Hopewell Twp,10526829,503,20909,10,10055867,491,20469,3,"D. K-8|K-8,401-750",DK-8K-8401-750
Cumberland,2570,Lawrence Twp,11884685,567,20977,14,12109614,533,22733,19,"J. K-12|K-8,401-750",JK-12K-8401-750
Cumberland,3050,Maurice River Twp,9841260,525,18763,2,10352800,516,20080,6,"I. K-12|K-8,0-400",IK-12K-80-400
Cumberland,3230,Millville City,126813308,5301,23922,66,132641163,5006,26495,74,"N. K-12|K-12,3500+",NK-12K-123500plus
Cumberland,5070,Stow Creek Twp,2709995,128,21175,13,2739166,127,21598,11,"C. K-8|K-8,0-400",CK-8K-80-400
Cumberland,5300,Upper Deerfield Twp,19794336,851,23254,44,20331298,829,24514,40,"E. K-8|K-8,751+",EK-8K-8751plus
Cumberland,5390,Vineland City,222412971,10777,20638,21,233613015,10261,22767,28,"N. K-12|K-12,3500+",NK-12K-123500plus
Cumberland,6028,Vineland Public Charter,3962283,311,12745,3,4778246,364,13134,5,O. Charter,OCharter
Cumberland,6069,Millville Public Charter,3447321,227,15166,30,4074224,241,16898,32,O. Charter,OCharter
Cumberland,6089,Compass Academy Cs,2450649,188,13015,7,2995954,191,15677,25,O. Charter,OCharter
Cumberland,6100,Bridgeton Public Charter,1695941,99,17096,41,1959922,110,17769,40,O. Charter,OCharter
Essex,250,Belleville Town,93001632,4595,20238,14,102325114,4580,22341,24,"N. K-12|K-12,3500+",NK-12K-123500plus
Essex,410,Bloomfield Twp,129958510,6345,20481,20,131865497,6117,21556,13,"N. K-12|K-12,3500+",NK-12K-123500plus
Essex,660,Caldwell-West Caldwell,58239852,2729,21345,28,58828344,2663,22091,23,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Essex,760,Cedar Grove Twp,37898194,1616,23459,30,39470697,1604,24616,26,"L. K-12|K-12,0-1800",LK-12K-120-1800
Essex,1210,East Orange,292601833,10126,28896,90,283991915,9340,30405,88,"N. K-12|K-12,3500+",NK-12K-123500plus
Essex,1390,Essex Co Voc-Tech,70639107,2355,29999,19,67772582,2598,26086,14,Q. County Voc,QCountyVoc
Essex,1400,Essex Fells Boro,6323227,256,24747,36,6701229,255,26323,37,A. K-6|K-6,AK-6K-6
Essex,1465,Fairfield Twp,14426663,696,20738,21,14764235,685,21569,14,A. K-6|K-6,AK-6K-6
Essex,1750,Glen Ridge Boro,40499924,1890,21426,30,42975192,1841,23346,40,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Essex,2330,Irvington Township,187192812,8268,22641,47,185033995,7367,25115,61,"N. K-12|K-12,3500+",NK-12K-123500plus
Essex,2730,Livingston Twp,145471479,6190,23503,60,148196059,6077,24385,48,"N. K-12|K-12,3500+",NK-12K-123500plus
Essex,3190,Millburn Twp,114035027,4864,23446,59,118194911,4735,24963,58,"N. K-12|K-12,3500+",NK-12K-123500plus
Essex,3310,Montclair Town,161181491,6707,24033,69,164927469,6329,26058,70,"N. K-12|K-12,3500+",NK-12K-123500plus
Essex,3570,Newark City,1090199096,42078,25909,83,1118199360,39928,28006,82,"N. K-12|K-12,3500+",NK-12K-123500plus
Essex,3630,North Caldwell Boro,15673089,708,22137,27,16619141,701,23725,27,A. K-6|K-6,AK-6K-6
Essex,3750,Nutley Town,85469246,4102,20837,24,89397201,4031,22178,22,"N. K-12|K-12,3500+",NK-12K-123500plus
Essex,3880,City Of Orange Twp,138324176,5776,23948,67,141560478,5569,25422,64,"N. K-12|K-12,3500+",NK-12K-123500plus
Essex,4530,Roseland Boro,10973192,466,23545,33,11838664,459,25770,36,A. K-6|K-6,AK-6K-6
Essex,4900,South Orange-Maplewood,151641718,7411,20462,19,161855068,7073,22884,30,"N. K-12|K-12,3500+",NK-12K-123500plus
Essex,5370,Verona Boro,47219646,2315,20401,19,49308134,2216,22252,25,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Essex,5630,West Essex Regional,48444243,1684,28773,31,47201225,1659,28455,24,"F. G7-12|7-12,9-12",FG7-127-129-12
Essex,5680,West Orange Town,190220689,6733,28253,89,199447252,6477,30793,89,"N. K-12|K-12,3500+",NK-12K-123500plus
Essex,6020,Pride Academy Charter Sc,5249109,285,18405,54,5752750,300,19182,55,O. Charter,OCharter
Essex,6022,Burch Charter School Of,5671180,356,15930,32,5203138,336,15486,22,O. Charter,OCharter
Essex,6029,Newark Educators Communi,5565285,220,25320,88,5398159,219,24683,88,O. Charter,OCharter
Essex,6053,Great Oaks Legacy Charte,33116022,1659,19958,71,40812428,1825,22362,78,O. Charter,OCharter
Essex,6057,Peoples Preparatory Char,8546314,374,22876,83,8819893,379,23253,82,O. Charter,OCharter
Essex,6058,Roseville Community Cs,6961593,269,25841,89,7274309,281,25924,90,O. Charter,OCharter
Essex,6094,Phillip's Academy Cs,8598097,458,18777,58,8473705,475,17832,43,O. Charter,OCharter
Essex,6099,Link Community Charter S,6074813,302,20122,73,6487881,306,21237,72,O. Charter,OCharter
Essex,6109,Lead Charter School,4176837,240,17440,44,5255466,231,22781,81,O. Charter,OCharter
Essex,6110,Achieve Community Charte,5471385,300,18238,53,5078088,358,14177,10,O. Charter,OCharter
Essex,6320,Discovery Cs,1847854,100,18479,55,2045380,99,20660,69,O. Charter,OCharter
Essex,6410,East Orange Community Cs,8775135,465,18859,61,8516943,471,18071,45,O. Charter,OCharter
Essex,6665,Gray Cs,6463294,339,19055,62,6447657,363,17782,41,O. Charter,OCharter
Essex,7210,Marion P. Thomas Cs,30941686,1414,21879,80,31234803,1414,22088,77,O. Charter,OCharter
Essex,7290,New Horizons Comm. Cs,10270552,537,19129,63,9660372,449,21520,74,O. Charter,OCharter
Essex,7320,North Star Academy Chart,105167798,5916,17777,46,109453431,6319,17321,37,O. Charter,OCharter
Essex,7325,Team Academy Charter Sch,99548137,4749,20961,78,107993008,5236,20624,68,O. Charter,OCharter
Essex,7730,Robert Treat Academy Cs,11639718,688,16911,38,12137665,687,17678,39,O. Charter,OCharter
Essex,7735,Maria L. Varisco-Rogers,11535188,558,20672,76,10866634,558,19474,58,O. Charter,OCharter
Essex,8065,University Heights Cs,17869583,746,23941,87,16694472,743,22481,80,O. Charter,OCharter
Gloucester,860,Clayton Boro,30029282,1509,19899,9,30267609,1451,20865,5,"L. K-12|K-12,0-1800",LK-12K-120-1800
Gloucester,870,Clearview Regional,44929626,2222,20219,3,46264038,2214,20899,3,"F. G7-12|7-12,9-12",FG7-127-129-12
Gloucester,1100,Deptford Twp,83093582,4152,20012,11,85150008,3956,21525,12,"N. K-12|K-12,3500+",NK-12K-123500plus
Gloucester,1180,East Greenwich Twp,23826484,1324,17997,2,24287485,1302,18652,2,A. K-6|K-6,AK-6K-6
Gloucester,1330,Elk Twp,7129623,327,21824,26,7249360,322,22499,20,A. K-6|K-6,AK-6K-6
Gloucester,1590,Franklin Twp,27270893,1430,19076,7,26928033,1309,20569,8,A. K-6|K-6,AK-6K-6
Gloucester,1715,Gateway Regional,25916857,949,27305,24,25750203,919,28015,20,"F. G7-12|7-12,9-12",FG7-127-129-12
Gloucester,1730,Glassboro,47735669,1963,24324,53,48553028,1810,26822,59,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Gloucester,1774,Gloucester Co Spec Serv,35773469,573,62392,1,37419142,548,68288,1,P. CSSD,PCSSD
Gloucester,1775,Gloucester Co Vocational,29847023,1590,18773,4,32687746,1617,20218,5,Q. County Voc,QCountyVoc
Gloucester,1830,Greenwich Twp,13513151,531,25467,48,13352082,456,29263,59,"J. K-12|K-8,401-750",JK-12K-8401-750
Gloucester,2070,Harrison Twp,24274741,1436,16905,1,25041185,1312,19092,3,A. K-6|K-6,AK-6K-6
Gloucester,2440,Kingsway Regional,51234326,2850,17980,1,53509769,2837,18859,1,"F. G7-12|7-12,9-12",FG7-127-129-12
Gloucester,2750,Logan Twp,22158067,1095,20241,19,22764527,1094,20811,12,"K. K-12|K-8,751+",KK-12K-8751plus
Gloucester,2990,Mantua Twp,25801016,1275,20237,15,26262553,1230,21346,12,A. K-6|K-6,AK-6K-6
Gloucester,3280,Monroe Twp,110135904,5953,18502,3,120884889,5649,21399,9,"N. K-12|K-12,3500+",NK-12K-123500plus
Gloucester,3490,National Park Boro,5937595,294,20200,14,5899407,298,19827,4,A. K-6|K-6,AK-6K-6
Gloucester,3580,Newfield Boro,4129139,258,16035,2,4593196,259,17769,3,K-12|Non-Operating,
Gloucester,4020,Paulsboro Boro,26470171,1214,21805,17,28098890,1199,23439,21,"L. K-12|K-12,0-1800",LK-12K-120-1800
Gloucester,4140,Pitman Boro,29012977,1262,22988,25,30261991,1144,26443,32,"L. K-12|K-12,0-1800",LK-12K-120-1800
Gloucester,4880,South Harrison Twp,6701875,333,20125,11,6612635,319,20757,10,A. K-6|K-6,AK-6K-6
Gloucester,4940,Delsea Regional H.S Dist.,40718325,1662,24495,11,40787805,1608,25365,10,"F. G7-12|7-12,9-12",FG7-127-129-12
Gloucester,5120,Swedesboro-Woolwich,33861333,1604,21108,24,34837226,1512,23042,24,A. K-6|K-6,AK-6K-6
Gloucester,5500,Washington Twp,165372160,7249,22814,50,168721211,6898,24459,51,"N. K-12|K-12,3500+",NK-12K-123500plus
Gloucester,5590,Wenonah Boro,4075846,169,24065,34,4161728,169,24686,31,A. K-6|K-6,AK-6K-6
Gloucester,5620,West Deptford Twp,58941073,2997,19667,12,61118152,2927,20881,12,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Gloucester,5740,Westville Boro,6777719,369,18370,3,7448430,345,21616,16,A. K-6|K-6,AK-6K-6
Gloucester,5860,Woodbury City,36873041,1660,22209,19,36723216,1638,22415,12,"L. K-12|K-12,0-1800",LK-12K-120-1800
Gloucester,5870,Woodbury Heights Boro,4660445,252,18475,4,5074375,238,21359,13,A. K-6|K-6,AK-6K-6
Hudson,220,Bayonne City,186622982,9790,19064,5,203278559,9806,20729,6,"N. K-12|K-12,3500+",NK-12K-123500plus
Hudson,1200,East Newark Boro,6254282,351,17818,1,5534941,337,16426,2,"I. K-12|K-8,0-400",IK-12K-80-400
Hudson,1850,Guttenberg Town,24090609,1367,17630,4,22670708,1274,17802,2,"K. K-12|K-8,751+",KK-12K-8751plus
Hudson,2060,Harrison Town,66115118,2270,29130,72,67118701,2282,29407,68,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Hudson,2210,Hoboken City,107543473,3130,34363,74,118431767,3113,38044,74,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Hudson,2295,Hudson County Vocational,80870388,2700,29955,18,81513789,2660,30648,18,Q. County Voc,QCountyVoc
Hudson,2390,Jersey City,699386305,27903,25065,78,729661385,26801,27225,80,"N. K-12|K-12,3500+",NK-12K-123500plus
Hudson,2410,Kearny Town,112412248,5301,21205,29,116465602,5262,22132,21,"N. K-12|K-12,3500+",NK-12K-123500plus
Hudson,3610,North Bergen Twp,146818839,7557,19429,7,153317675,7318,20951,7,"N. K-12|K-12,3500+",NK-12K-123500plus
Hudson,4730,Secaucus Town,47942179,2282,21007,26,48479673,2214,21901,21,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Hudson,5240,Union City,337804544,13715,24631,74,343902335,13085,26283,72,"N. K-12|K-12,3500+",NK-12K-123500plus
Hudson,5580,Weehawken Twp,33626799,1414,23777,32,35199493,1299,27099,36,"L. K-12|K-12,0-1800",LK-12K-120-1800
Hudson,5670,West New York Town,188933157,9051,20876,26,197832908,8548,23144,33,"N. K-12|K-12,3500+",NK-12K-123500plus
Hudson,6030,The Ethical Community Ch,5404378,394,13710,10,6135321,382,16053,27,O. Charter,OCharter
Hudson,6036,Hola Hoboken Dual Lang Cs,5777385,407,14195,15,5850248,404,14484,13,O. Charter,OCharter
Hudson,6064,Dr Lena Edwards Academic,6412234,392,16349,35,6878498,389,17673,38,O. Charter,OCharter
Hudson,6082,Beloved Community Charte,17259383,1198,14407,21,21918890,1315,16671,31,O. Charter,OCharter
Hudson,6093,Jersey City Global Cs,5549325,468,11868,1,7192101,499,14422,12,O. Charter,OCharter
Hudson,6103,Empowerment Academy,8992395,718,12526,2,12187347,833,14639,15,O. Charter,OCharter
Hudson,6105,Hudson Arts And Science,11663983,800,14584,24,12026455,763,15766,26,O. Charter,OCharter
Hudson,6420,Elysian Cs Of Hoboken,4979889,288,17297,43,5229322,287,18240,46,O. Charter,OCharter
Hudson,6720,Hoboken Cs,5575108,297,18765,57,6032170,298,20269,63,O. Charter,OCharter
Hudson,6910,Jersey City Comm. Cs,8236572,580,14199,16,8951286,589,15210,19,O. Charter,OCharter
Hudson,6915,Jersey City Golden Door,7988855,560,14276,18,8496115,577,14732,17,O. Charter,OCharter
Hudson,7115,Learning Community Cs,8792926,592,14855,26,9235656,592,15609,24,O. Charter,OCharter
Hudson,7830,Soaring Heights Cs,3563602,269,13248,8,3888968,272,14308,11,O. Charter,OCharter
Hudson,8060,University Academy Cs,8164972,426,19171,64,8847424,440,20117,62,O. Charter,OCharter
Hunterdon,20,Alexandria Twp,12273181,481,25509,49,14201076,473,30022,61,"D. K-8|K-8,401-750",DK-8K-8401-750
Hunterdon,370,Bethlehem Twp,10056209,322,31264,65,10187576,329,30961,59,"C. K-8|K-8,0-400",CK-8K-80-400
Hunterdon,430,Bloomsbury Boro,3041199,126,24240,37,3168408,121,26102,38,"I. K-12|K-8,0-400",IK-12K-80-400
Hunterdon,670,Califon Boro,3184526,84,37856,74,3103786,96,32406,63,"C. K-8|K-8,0-400",CK-8K-80-400
Hunterdon,910,Clinton Town,10755650,436,24685,42,10801766,420,25702,35,"C. K-8|K-8,0-400",CK-8K-80-400
Hunterdon,920,Clinton Twp,34397365,1239,27753,69,35547795,1212,29335,68,"E. K-8|K-8,751+",EK-8K-8751plus
Hunterdon,1040,Delaware Twp,11556614,379,30535,64,11736067,367,31954,61,"C. K-8|K-8,0-400",CK-8K-80-400
Hunterdon,1050,Delaware Valley Regional,21571485,698,30898,38,21259228,677,31384,35,"G. G9-12|7-12,9-12",GG9-127-129-12
Hunterdon,1160,East Amwell Twp,10049135,357,28123,58,10087029,339,29764,57,"C. K-8|K-8,0-400",CK-8K-80-400
Hunterdon,1376,South-Hunterdon,27283653,940,29020,47,29434601,904,32577,48,"L. K-12|K-12,0-1800",LK-12K-120-1800
Hunterdon,1510,Flemington-Raritan Reg,74213174,3023,24553,54,81406245,3000,27138,59,"E. K-8|K-8,751+",EK-8K-8751plus
Hunterdon,1600,Franklin Twp,7927282,286,27723,57,8501340,255,33341,67,"C. K-8|K-8,0-400",CK-8K-80-400
Hunterdon,1680,Frenchtown Boro,3440530,124,27698,56,3514016,109,32386,62,"C. K-8|K-8,0-400",CK-8K-80-400
Hunterdon,1970,Hampton Boro,3986811,123,32375,67,4107120,121,33940,68,"C. K-8|K-8,0-400",CK-8K-80-400
Hunterdon,2140,High Bridge Boro,9595157,363,26437,53,10295155,354,29079,53,"C. K-8|K-8,0-400",CK-8K-80-400
Hunterdon,2220,Holland Twp,13037151,531,24533,44,13413728,509,26379,47,"D. K-8|K-8,401-750",DK-8K-8401-750
Hunterdon,2300,Hunterdon Central Reg,72502586,2670,27160,22,76295712,2583,29538,27,"G. G9-12|7-12,9-12",GG9-127-129-12
Hunterdon,2308,Hunterdon Co Vocational,8455621,441,19196,5,9106355,468,19445,3,Q. County Voc,QCountyVoc
Hunterdon,2450,Kingwood Twp,8863906,358,24796,44,8605114,343,25086,31,"C. K-8|K-8,0-400",CK-8K-80-400
Hunterdon,2590,Lebanon Boro,3527063,134,26280,42,3605966,130,27788,43,B. K-8|K-6,BK-8K-6
Hunterdon,2600,Lebanon Twp,14980157,628,23862,41,15446866,578,26741,49,"D. K-8|K-8,401-750",DK-8K-8401-750
Hunterdon,3180,Milford Boro,2348156,91,25859,40,2292513,81,28316,45,B. K-8|K-6,BK-8K-6
Hunterdon,3660,N Hunt/Voorhees Regional,64331090,2454,26214,18,65567013,2177,30124,31,"G. G9-12|7-12,9-12",GG9-127-129-12
Hunterdon,4350,Readington Twp,39780152,1486,26778,66,42019354,1419,29608,70,"E. K-8|K-8,751+",EK-8K-8751plus
Hunterdon,5180,Tewksbury Twp,17328530,517,33519,67,17739169,486,36470,66,"D. K-8|K-8,401-750",DK-8K-8401-750
Hunterdon,5270,Union Twp,12065366,441,27339,58,12622345,406,31126,62,"D. K-8|K-8,401-750",DK-8K-8401-750
Mercer,1245,East Windsor Regional,114675648,5222,21962,40,122597827,5051,24273,46,"N. K-12|K-12,3500+",NK-12K-123500plus
Mercer,1430,Ewing Twp,88275199,3501,25213,57,89248778,3417,26122,57,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Mercer,1950,Hamilton Twp,236691702,11709,20214,13,248574887,11516,21586,14,"N. K-12|K-12,3500+",NK-12K-123500plus
Mercer,2280,Hopewell Valley Regional,100077228,3478,28774,71,102950632,3435,29973,71,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Mercer,2580,Lawrence Twp,92248804,3857,23917,65,96483861,3689,26156,71,"N. K-12|K-12,3500+",NK-12K-123500plus
Mercer,3103,Mercer Co Special Service,48113117,548,87792,6,46474137,485,95838,6,P. CSSD,PCSSD
Mercer,3105,Mercer County Vocational,14531959,599,24279,10,14234269,625,22760,7,Q. County Voc,QCountyVoc
Mercer,4255,Princeton,106307393,3897,27277,87,116443159,3711,31376,90,"N. K-12|K-12,3500+",NK-12K-123500plus
Mercer,5210,Trenton City,373723200,15395,24276,72,359713602,15464,23261,36,"N. K-12|K-12,3500+",NK-12K-123500plus
Mercer,5510,Robbinsville Twp,59439762,3162,18797,5,62427190,3123,19990,4,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Mercer,5715,W Windsor-Plainsboro Reg,204125235,9610,21241,30,225451164,9384,24025,43,"N. K-12|K-12,3500+",NK-12K-123500plus
Mercer,6017,Foundation Academy Cs,20754672,1071,19373,67,20313939,1073,18932,53,O. Charter,OCharter
Mercer,6025,Paul Robeson Humanities,6703849,375,17877,48,7286040,430,16944,34,O. Charter,OCharter
Mercer,6183,Trenton Stem-To-Civics Cs,9977755,598,16699,37,10169456,596,17051,36,O. Charter,OCharter
Mercer,6810,International Charter Sc,1787260,90,19858,70,1649617,89,18452,48,O. Charter,OCharter
Mercer,7500,Pace Cs Of Hamilton,5395659,378,14274,17,6771515,418,16204,29,O. Charter,OCharter
Mercer,7540,Princeton Cs,7944318,423,18803,59,8558234,419,20450,64,O. Charter,OCharter
Mercer,7895,Achievers Early College Prep Charter Sch,2401549,168,14312,19,2989169,263,11379,1,O. Charter,OCharter
Mercer,8140,Village Cs,6390534,358,17851,47,6129393,360,17045,35,O. Charter,OCharter
Middlesex,750,Carteret Boro,75975090,3976,19109,6,78201568,3816,20492,4,"N. K-12|K-12,3500+",NK-12K-123500plus
Middlesex,970,Cranbury Twp,21158496,741,28568,62,20836039,707,29483,60,"J. K-12|K-8,401-750",JK-12K-8401-750
Middlesex,1140,Dunellen Boro,26028441,1274,20428,11,25606206,1238,20692,4,"L. K-12|K-12,0-1800",LK-12K-120-1800
Middlesex,1170,East Brunswick Twp,189876454,8301,22874,51,201673212,8148,24752,55,"N. K-12|K-12,3500+",NK-12K-123500plus
Middlesex,1290,Edison Twp,299210007,16669,17951,1,313510032,16493,19009,1,"N. K-12|K-12,3500+",NK-12K-123500plus
Middlesex,2150,Highland Park Boro,41282410,1637,25218,38,42104770,1565,26899,33,"L. K-12|K-12,0-1800",LK-12K-120-1800
Middlesex,2370,Jamesburg Boro,19352672,980,19755,4,18991082,927,20489,5,"J. K-12|K-8,401-750",JK-12K-8401-750
Middlesex,3120,Metuchen Boro,49221465,2304,21367,29,52182988,2312,22568,31,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Middlesex,3140,Middlesex Boro,42462932,2089,20328,18,44006889,2001,21992,22,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Middlesex,3150,Middlesex Co Vocational,56797513,2190,25938,13,57427310,2158,26611,15,Q. County Voc,QCountyVoc
Middlesex,3220,Milltown Boro,20479007,1071,19125,10,20551845,1059,19402,5,"K. K-12|K-8,751+",KK-12K-8751plus
Middlesex,3290,Monroe Twp,149244040,6959,21447,32,152357883,6983,21818,17,"N. K-12|K-12,3500+",NK-12K-123500plus
Middlesex,3530,New Brunswick City,264927018,10310,25695,81,268597746,9889,27161,79,"N. K-12|K-12,3500+",NK-12K-123500plus
Middlesex,3620,North Brunswick Twp,135118272,6121,22077,43,137638188,5852,23520,38,"N. K-12|K-12,3500+",NK-12K-123500plus
Middlesex,3845,Old Bridge Twp,175029434,8388,20867,25,181758064,8044,22596,27,"N. K-12|K-12,3500+",NK-12K-123500plus
Middlesex,4090,Perth Amboy City,286373533,11196,25578,80,283302487,10610,26703,77,"N. K-12|K-12,3500+",NK-12K-123500plus
Middlesex,4130,Piscataway Twp,139005168,7144,19457,8,153040111,7008,21839,18,"N. K-12|K-12,3500+",NK-12K-123500plus
Middlesex,4660,Sayreville Boro,119014914,6246,19054,4,128292136,6322,20294,2,"N. K-12|K-12,3500+",NK-12K-123500plus
Middlesex,4830,South Amboy City,21291089,1134,18776,3,21885345,1093,20025,2,"L. K-12|K-12,0-1800",LK-12K-120-1800
Middlesex,4860,South Brunswick Twp,168087187,8561,19633,9,170729247,8317,20528,5,"N. K-12|K-12,3500+",NK-12K-123500plus
Middlesex,4910,South Plainfield Boro,75308280,3409,22090,41,77625982,3405,22801,33,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Middlesex,4920,South River Boro,42307653,2358,17944,2,45914222,2322,19776,3,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Middlesex,4970,Spotswood,33050058,1670,19792,7,35091744,1594,22014,10,"L. K-12|K-12,0-1800",LK-12K-120-1800
Middlesex,5850,Woodbridge Twp,284665035,13945,20414,17,302759181,13785,21963,19,"N. K-12|K-12,3500+",NK-12K-123500plus
Middlesex,6032,Academy For Urban Leader,11179476,549,20367,75,10041073,490,20509,66,O. Charter,OCharter
Middlesex,6041,Hatikvah International Cs,7220543,518,13953,11,8038151,548,14668,16,O. Charter,OCharter
Middlesex,6635,Greater Brunswick Cs,7769949,394,19741,68,8552269,395,21640,75,O. Charter,OCharter
Middlesex,7896,Middlesex Charter School,2369263,184,12883,6,3128802,258,12127,3,O. Charter,OCharter
Monmouth,50,Allenhurst,322170,6,53695,15,376328,11,34212,15,K-12|Non-Operating,
Monmouth,100,Asbury Park City,76207867,1962,38833,51,72363858,1762,41079,51,"L. K-12|K-12,0-1800",LK-12K-120-1800
Monmouth,130,Atlantic Highlands Boro,7200496,309,23344,31,7133052,259,27587,42,A. K-6|K-6,AK-6K-6
Monmouth,180,Avon Boro,5270668,174,30321,63,5294037,173,30535,58,"I. K-12|K-8,0-400",IK-12K-80-400
Monmouth,270,Belmar Boro,14583675,644,22631,22,15210129,605,25136,33,"I. K-12|K-8,0-400",IK-12K-80-400
Monmouth,500,Bradley Beach Boro,9461756,383,24729,43,9519745,368,25906,36,"I. K-12|K-8,0-400",IK-12K-80-400
Monmouth,560,Brielle Boro,16225445,749,21671,21,16758845,740,22661,18,"J. K-12|K-8,401-750",JK-12K-8401-750
Monmouth,945,Colts Neck Twp,30438281,998,30515,71,32125411,961,33432,72,"E. K-8|K-8,751+",EK-8K-8751plus
Monmouth,1000,Deal Boro,4996296,174,28783,59,6535452,171,38261,75,"I. K-12|K-8,0-400",IK-12K-80-400
Monmouth,1260,Eatontown Boro,26366142,1014,25991,64,27440612,972,28241,66,"E. K-8|K-8,751+",EK-8K-8751plus
Monmouth,1440,Fair Haven Boro,18814878,1009,18647,8,20312259,990,20517,9,"E. K-8|K-8,751+",EK-8K-8751plus
Monmouth,1490,Farmingdale Boro,3804868,167,22839,24,4279963,163,26193,41,"C. K-8|K-8,0-400",CK-8K-80-400
Monmouth,1640,Freehold Boro,38053037,1694,22463,38,39864348,1666,23935,35,"E. K-8|K-8,751+",EK-8K-8751plus
Monmouth,1650,Freehold Regional,222448695,10564,21058,5,219326662,10386,21118,4,"G. G9-12|7-12,9-12",GG9-127-129-12
Monmouth,1660,Freehold Twp,87822520,3711,23664,47,92748272,3600,25762,46,"E. K-8|K-8,751+",EK-8K-8751plus
Monmouth,2105,Hazlet Twp,65580541,2594,25277,59,65507615,2671,24524,49,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Monmouth,2120,Henry Hudson Regional,11273931,334,33728,46,11621367,311,37347,46,"F. G7-12|7-12,9-12",FG7-127-129-12
Monmouth,2160,Highlands Boro,5700133,184,30972,53,5543708,179,31046,54,A. K-6|K-6,AK-6K-6
Monmouth,2230,Holmdel Twp,74020686,2989,24767,56,78608004,2889,27207,61,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Monmouth,2290,Howell Twp,128682633,5658,22743,41,134319771,5467,24569,41,"E. K-8|K-8,751+",EK-8K-8751plus
Monmouth,2320,Interlaken,736887,41,17973,3,651254,37,17601,2,K-12|Non-Operating,
Monmouth,2400,Keansburg Boro,69355932,1673,41464,52,66223502,1596,41507,52,"L. K-12|K-12,0-1800",LK-12K-120-1800
Monmouth,2430,Keyport Boro,24060255,1015,23694,31,25218203,932,27061,35,"L. K-12|K-12,0-1800",LK-12K-120-1800
Monmouth,2720,Little Silver Boro,17837239,855,20859,29,18834156,794,23718,33,"E. K-8|K-8,751+",EK-8K-8751plus
Monmouth,2770,Long Branch City,154199621,5828,26457,85,163523336,5440,30062,86,"N. K-12|K-12,3500+",NK-12K-123500plus
Monmouth,2920,Manalapan-Englishtown Reg,100550508,4928,20403,24,103683272,4677,22171,24,"E. K-8|K-8,751+",EK-8K-8751plus
Monmouth,2930,Manasquan Boro,34075110,1478,23063,26,37729318,1519,24842,27,"L. K-12|K-12,0-1800",LK-12K-120-1800
Monmouth,3030,Marlboro Twp,105662046,4784,22084,37,108589962,4577,23723,34,"E. K-8|K-8,751+",EK-8K-8751plus
Monmouth,3040,Matawan-Aberdeen Regional,87179614,3833,22746,48,106815485,3688,28961,84,"N. K-12|K-12,3500+",NK-12K-123500plus
Monmouth,3160,Middletown Twp,200142208,9631,20782,23,209878540,9210,22788,29,"N. K-12|K-12,3500+",NK-12K-123500plus
Monmouth,3200,Millstone Twp,41822286,1701,24587,55,42484144,1772,23977,37,"K. K-12|K-8,751+",KK-12K-8751plus
Monmouth,3250,Monmouth Beach Boro,6027819,235,25647,48,6882653,256,26901,44,"C. K-8|K-8,0-400",CK-8K-80-400
Monmouth,3260,Monmouth Co Vocational,56400401,2132,26459,15,57580948,2097,27465,16,Q. County Voc,QCountyVoc
Monmouth,3270,Monmouth Regional,31026660,944,32857,42,33111478,951,34802,44,"G. G9-12|7-12,9-12",GG9-127-129-12
