CONAME,DIST,DISTNAME,EXP11A,ADE11A,PP11A,RK11A,EXP21A,ADE21A,PP21A,RK21A,BOTY,DM
CAMDEN,6063,CAMDEN COMMUNITY,5846300,393.3,14865,24,10049496,688.3,14600,22,O. CHARTER,OCHARTER
CAMDEN,6067,KINGDOM CS OF LEADERSHIP,2610948,198.6,13147,14,2684229,196.5,13660,15,O. CHARTER,OCHARTER
CAMDEN,6086,HOPE COMMUNITY CS,2401723,168.8,14228,20,3110318,174.8,17794,59,O. CHARTER,OCHARTER
CAMDEN,6232,ECO CHARTER SCHOOL,3637903,213.1,17071,49,3651845,180.5,20232,77,O. CHARTER,OCHARTER
CAMDEN,6240,FREEDOM PREP CHARTER SCHOOL,10729981,631.8,16983,45,14147393,800.6,17671,55,O. CHARTER,OCHARTER
CAMDEN,7109,LEAP ACADEMY UNIVERSITY,22289107,1372.3,16242,38,25816521,1431.7,18032,63,O. CHARTER,OCHARTER
CAPE MAY,170,AVALON BORO,4883193,76.6,63786,75,4530608,75.3,60207,75,"I. K-12|K-8,0-400",IK-12K-80-400
CAPE MAY,710,CAPE MAY CITY,3712269,179.2,20715,38,3895206,191.1,20386,32,A. K-6|K-6,AK-6K-6
CAPE MAY,715,CAPE MAY CO SPECIAL SERV,13257848,250.3,52958,3,13347637,239,55841,4,P. CSSD,PCSSD
CAPE MAY,720,CAPE MAY CO VOCATIONAL,17119907,702.4,24373,16,16716412,691.4,24177,14,Q. COUNTY VOC,QCOUNTYVOC
CAPE MAY,1080,DENNIS TWP,16438851,665.6,24697,64,16830020,663.7,25357,62,"J. K-12|K-8,401-750",JK-12K-8401-750
CAPE MAY,2820,LOWER CAPE MAY REGIONAL,33234675,1454.4,22852,29,33183156,1395.8,23774,27,"F. G7-12|7-12,9-12",FG7-127-129-12
CAPE MAY,2840,LOWER TWP,30848821,1814.4,17003,15,31369123,1755.4,17870,15,A. K-6|K-6,AK-6K-6
CAPE MAY,3130,MIDDLE TWP,48543470,2558.2,18976,42,50947514,2565,19863,44,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
CAPE MAY,3680,NORTH WILDWOOD CITY,9352415,362.3,25811,66,9463447,321.7,29420,70,"I. K-12|K-8,0-400",IK-12K-80-400
CAPE MAY,3780,OCEAN CITY,47029117,2159.3,21780,64,46792197,2132.9,21939,60,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
CAPE MAY,5060,STONE HARBOR BORO,3211460,87,36913,73,3246130,84.4,38451,73,"I. K-12|K-8,0-400",IK-12K-80-400
CAPE MAY,5340,UPPER TWP,36759544,2090.8,17581,24,37202358,2075,17929,21,"K. K-12|K-8,751+",KK-12K-8751plus
CAPE MAY,5610,WEST CAPE MAY BORO,1577484,83.1,18975,28,1890006,84.4,22386,42,A. K-6|K-6,AK-6K-6
CAPE MAY,5790,WILDWOOD CITY,21156065,894.8,23643,43,22220752,864.4,25707,45,"L. K-12|K-12,0-1800",LK-12K-120-1800
CAPE MAY,5800,WILDWOOD CREST BORO,7920446,269.9,29351,72,7996502,300.3,26627,64,"I. K-12|K-8,0-400",IK-12K-80-400
CAPE MAY,5840,WOODBINE BORO,6072468,272.9,22253,48,6475393,280.2,23113,49,"I. K-12|K-8,0-400",IK-12K-80-400
CUMBERLAND,540,BRIDGETON CITY,119575708,6133.4,19496,51,122979967,6264.5,19631,45,"N. K-12|K-12,3500+",NK-12K-123500plus
CUMBERLAND,950,COMMERCIAL TWP,15177730,806.3,18823,29,14827467,815.5,18182,18,"J. K-12|K-8,401-750",JK-12K-8401-750
CUMBERLAND,995,CUMBERLAND CO VOCATIONAL,9565703,414.6,23072,14,11221344,370.2,30310,19,Q. COUNTY VOC,QCOUNTYVOC
CUMBERLAND,997,CUMBERLAND REGIONAL,25678052,1297.8,19786,9,26361326,1252.1,21053,13,"G. G9-12|7-12,9-12",GG9-127-129-12
CUMBERLAND,1020,DEERFIELD TWP,6128987,341.9,17929,15,6407533,337.9,18962,16,"C. K-8|K-8,0-400",CK-8K-80-400
CUMBERLAND,1120,DOWNE TWP,4411420,220.7,19992,34,4259649,206.3,20645,30,"I. K-12|K-8,0-400",IK-12K-80-400
CUMBERLAND,1460,FAIRFIELD TWP,11303538,643.9,17555,18,12217910,676.8,18052,16,"D. K-8|K-8,401-750",DK-8K-8401-750
CUMBERLAND,1820,GREENWICH TWP,1456823,56,26004,67,1477743,62,23843,53,"C. K-8|K-8,0-400",CK-8K-80-400
CUMBERLAND,2270,HOPEWELL TWP,8021287,495.1,16203,6,8600534,501.1,17163,7,"D. K-8|K-8,401-750",DK-8K-8401-750
CUMBERLAND,2570,LAWRENCE TWP,10555691,614.4,17179,14,10638015,610.3,17430,9,"J. K-12|K-8,401-750",JK-12K-8401-750
CUMBERLAND,3050,MAURICE RIVER TWP,8590576,561.1,15310,3,9101527,534.4,17030,5,"J. K-12|K-8,401-750",JK-12K-8401-750
CUMBERLAND,3230,MILLVILLE CITY,116627852,5979.9,19503,52,116919039,5843.8,20007,51,"N. K-12|K-12,3500+",NK-12K-123500plus
CUMBERLAND,5070,STOW CREEK TWP,2294799,112.9,20329,36,2177577,112.7,19325,23,"C. K-8|K-8,0-400",CK-8K-80-400
CUMBERLAND,5300,UPPER DEERFIELD TWP,16223769,922.2,17593,25,17575505,913.9,19232,39,"E. K-8|K-8,751+",EK-8K-8751plus
CUMBERLAND,5390,VINELAND CITY,206303722,10932.1,18871,41,222644190,11117.9,20026,52,"N. K-12|K-12,3500+",NK-12K-123500plus
CUMBERLAND,6028,VINELAND PUBLIC CHARTER SCHOOL,3674172,298.8,12296,7,3737033,333.3,11212,3,O. CHARTER,OCHARTER
CUMBERLAND,6069,MILLVILLE PUBLIC CHARTER SCHOOL,2657753,213.8,12431,8,2956831,249.2,11865,6,O. CHARTER,OCHARTER
CUMBERLAND,6089,COMPASS ACADEMY CS,1528814,144.3,10595,2,2003380,175.8,11396,4,O. CHARTER,OCHARTER
CUMBERLAND,6100,BRIDGETON PUBLIC CHARTER SCHOOL,,,,,1483874,96.1,15441,27,O. CHARTER,OCHARTER
ESSEX,250,BELLEVILLE TOWN,73351021,4990.2,14699,2,75671678,4685.5,16150,3,"N. K-12|K-12,3500+",NK-12K-123500plus
ESSEX,410,BLOOMFIELD TWP,104034739,6371.4,16328,10,106197892,6361.6,16694,8,"N. K-12|K-12,3500+",NK-12K-123500plus
ESSEX,660,CALDWELL-WEST CALDWELL,48627566,2688.7,18086,27,49661943,2919.2,17012,8,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
ESSEX,760,CEDAR GROVE TWP,31138018,1693.7,18385,19,32560010,1655.8,19664,23,"L. K-12|K-12,0-1800",LK-12K-120-1800
ESSEX,1210,EAST ORANGE,264883898,10544.1,25121,99,280991297,10144.5,27699,100,"N. K-12|K-12,3500+",NK-12K-123500plus
ESSEX,1390,ESSEX CO VOC-TECH,47042756,2189.9,21481,11,48948675,2157.3,22690,11,Q. COUNTY VOC,QCOUNTYVOC
ESSEX,1400,ESSEX FELLS BORO,5018447,211.9,23682,52,5099713,211.2,24148,50,A. K-6|K-6,AK-6K-6
ESSEX,1465,FAIRFIELD TWP,12189057,630.3,19338,31,12772145,653.4,19549,27,A. K-6|K-6,AK-6K-6
ESSEX,1750,GLEN RIDGE BORO,32980216,1930.6,17083,16,34266213,1915.4,17890,15,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
ESSEX,2330,IRVINGTON TOWNSHIP,172253667,7841.1,21968,84,177142380,7551.6,23458,89,"N. K-12|K-12,3500+",NK-12K-123500plus
ESSEX,2730,LIVINGSTON TWP,119193866,5973.7,19953,59,127860520,6015.1,21256,64,"N. K-12|K-12,3500+",NK-12K-123500plus
ESSEX,3190,MILLBURN TWP,96628510,4916.1,19655,55,98094552,4941,19853,48,"N. K-12|K-12,3500+",NK-12K-123500plus
ESSEX,3310,MONTCLAIR TOWN,136039881,6634.1,20506,67,138009337,6751.7,20441,59,"N. K-12|K-12,3500+",NK-12K-123500plus
ESSEX,3570,NEWARK CITY,937848320,42604.3,22013,85,956775489,42083.3,22735,81,"N. K-12|K-12,3500+",NK-12K-123500plus
ESSEX,3630,NORTH CALDWELL BORO,13826864,667.9,20703,37,14046354,685.9,20478,33,A. K-6|K-6,AK-6K-6
ESSEX,3750,NUTLEY TOWN,71029750,4056.3,17511,23,71912563,4077,17639,18,"N. K-12|K-12,3500+",NK-12K-123500plus
ESSEX,3880,CITY OF ORANGE TWP,120073806,5677.1,21151,76,126148649,5626.2,22422,77,"N. K-12|K-12,3500+",NK-12K-123500plus
ESSEX,4530,ROSELAND BORO,9213679,437.8,21045,40,10040577,433.2,23177,47,A. K-6|K-6,AK-6K-6
ESSEX,4900,SOUTH ORANGE-MAPLEWOOD,128743376,7015.8,18351,35,136719767,7045.2,19406,41,"N. K-12|K-12,3500+",NK-12K-123500plus
ESSEX,5370,VERONA BORO,38228795,2203,17353,19,40028968,2178.2,18377,20,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
ESSEX,5630,WEST ESSEX REGIONAL,42397965,1695,25013,37,42119808,1746.7,24114,29,"F. G7-12|7-12,9-12",FG7-127-129-12
ESSEX,5680,WEST ORANGE TOWN,161320073,6833.2,23608,94,164040606,6792.6,24150,92,"N. K-12|K-12,3500+",NK-12K-123500plus
ESSEX,6020,PRIDE ACADEMY CHARTER SCHOOL,5099687,262.2,19450,70,5158264,286.7,17992,62,O. CHARTER,OCHARTER
ESSEX,6022,BURCH CHARTER SCHOOL OF EXCELLENCE,5692730,352.7,16140,36,5833973,343.5,16984,43,O. CHARTER,OCHARTER
ESSEX,6029,NEWARK EDUCATORS COMMUNITY CHARTER SCHOO,5501937,297.4,18500,61,5604733,252.6,22188,83,O. CHARTER,OCHARTER
ESSEX,6053,GREAT OAKS CHARTER SCHOOL,6306106,331.4,19029,67,9486589,460.2,20614,78,O. CHARTER,OCHARTER
ESSEX,6057,PEOPLES PREPARATORY CHARTER SCHOOL,7574032,365.5,20722,76,7423271,371.4,19987,75,O. CHARTER,OCHARTER
ESSEX,6058,ROSEVILLE COMMUNITY CS,4605090,324.7,14183,19,5385917,348.3,15463,28,O. CHARTER,OCHARTER
ESSEX,6059,NEWARK PREP CHARTER SCHOOL,7428069,415.7,17869,56,7798237,449.6,17345,51,O. CHARTER,OCHARTER
ESSEX,6090,PAULO FREIRE CHARTER SCHOOL,3756925,195,19266,69,4717529,270.2,17459,52,O. CHARTER,OCHARTER
ESSEX,6091,MERIT PREP CS OF NEWARK,5222364,315.8,16537,41,6488407,375,17302,48,O. CHARTER,OCHARTER
ESSEX,6094,PHILLIP'S ACADEMY CS,4484447,370.5,12104,6,5260364,374.5,14046,17,O. CHARTER,OCHARTER
ESSEX,6099,LINK COMMUNITY CHARTER SCHOOL,3546055,,,,4795810,286.3,16751,41,O. CHARTER,OCHARTER
ESSEX,6320,DISCOVERY CS,1469397,80,18367,60,1671470,80,20893,79,O. CHARTER,OCHARTER
ESSEX,6410,EAST ORANGE COMMUNITY CS,8405117,494.4,17001,46,7803526,486.2,16050,33,O. CHARTER,OCHARTER
ESSEX,6665,GRAY CS,4855206,322.3,15064,28,4640032,325.2,14268,19,O. CHARTER,OCHARTER
ESSEX,7100,LADY LIBERTY ACADEMY CS,10128789,404.1,25065,79,9196553,438.7,20963,80,O. CHARTER,OCHARTER
ESSEX,7210,MARION P. THOMAS CS,21006395,1220,17218,50,24408161,1240.9,19670,73,O. CHARTER,OCHARTER
ESSEX,7290,NEW HORIZONS COMM. CS,8542745,474.2,18015,58,11961283,431.8,27701,87,O. CHARTER,OCHARTER
ESSEX,7320,NORTH STAR ACADEMY CHARTER SCHOOL,63683636,3434.7,18541,62,72868190,3990.8,18259,67,O. CHARTER,OCHARTER
ESSEX,7325,TEAM ACADEMY CHARTER SCHOOL,57745932,2718.8,21239,78,67946149,3218,21114,81,O. CHARTER,OCHARTER
ESSEX,7730,ROBERT TREAT ACADEMY CS,10405879,625.1,16647,43,11131057,648.3,17170,45,O. CHARTER,OCHARTER
ESSEX,7735,MARIA L. VARISCO-ROGERS,9710081,486,19980,73,10861181,485.4,22376,85,O. CHARTER,OCHARTER
ESSEX,8065,UNIVERSITY HEIGHTS CS,10958755,543,20182,74,11002155,573.7,19178,71,O. CHARTER,OCHARTER
GLOUCESTER,860,CLAYTON BORO,24974460,1459,17118,12,26080569,1478,17646,9,"L. K-12|K-12,0-1800",LK-12K-120-1800
GLOUCESTER,870,CLEARVIEW REGIONAL,40517846,2470.8,16399,2,42233886,2444.2,17279,2,"F. G7-12|7-12,9-12",FG7-127-129-12
GLOUCESTER,1100,DEPTFORD TWP,74829582,4398.4,17013,16,78744520,4402.3,17887,21,"N. K-12|K-12,3500+",NK-12K-123500plus
GLOUCESTER,1180,EAST GREENWICH TWP,18447573,1256.2,14685,2,20075173,1276.7,15725,2,A. K-6|K-6,AK-6K-6
GLOUCESTER,1330,ELK TWP,6494373,355.7,18258,24,6028453,345.8,17435,13,A. K-6|K-6,AK-6K-6
GLOUCESTER,1590,FRANKLIN TWP,24057603,1427.2,16856,13,22995805,1437.3,15999,4,A. K-6|K-6,AK-6K-6
GLOUCESTER,1715,GATEWAY REGIONAL,22020736,965.7,22803,28,22842710,945.4,24161,30,"F. G7-12|7-12,9-12",FG7-127-129-12
GLOUCESTER,1730,GLASSBORO,43341837,2223.1,19496,48,44874820,2153.6,20837,53,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
GLOUCESTER,1774,GLOUCESTER CO SPEC SERV,36157367,727.4,49711,2,37253965,704.7,52862,3,P. CSSD,PCSSD
GLOUCESTER,1775,GLOUCESTER CO VOCATIONAL,25480977,1369.3,18609,5,25766090,1375.8,18728,6,Q. COUNTY VOC,QCOUNTYVOC
GLOUCESTER,1830,GREENWICH TWP,12671414,575.8,22006,53,13206531,561.8,23508,55,"J. K-12|K-8,401-750",JK-12K-8401-750
GLOUCESTER,2070,HARRISON TWP,21831171,1502.6,14529,1,21967667,1469.2,14952,1,A. K-6|K-6,AK-6K-6
GLOUCESTER,2440,KINGSWAY REGIONAL,40188831,2573,15620,1,42784765,2607,16412,1,"F. G7-12|7-12,9-12",FG7-127-129-12
GLOUCESTER,2750,LOGAN TWP,20105507,1129.5,17801,30,20131504,1129.4,17825,19,"K. K-12|K-8,751+",KK-12K-8751plus
GLOUCESTER,2990,MANTUA TWP,23079001,1271.6,18150,23,22966645,1242.7,18481,22,A. K-6|K-6,AK-6K-6
GLOUCESTER,3280,MONROE TWP,97890985,6121.1,15993,6,101086121,6157.1,16418,5,"N. K-12|K-12,3500+",NK-12K-123500plus
GLOUCESTER,3490,NATIONAL PARK BORO,5024922,278.8,18025,22,4904009,281.9,17397,12,A. K-6|K-6,AK-6K-6
GLOUCESTER,4020,PAULSBORO BORO,23561206,1210.1,19471,27,24655661,1194,20650,29,"L. K-12|K-12,0-1800",LK-12K-120-1800
GLOUCESTER,4140,PITMAN BORO,27004064,1429.8,18887,24,28600225,1382.5,20688,30,"L. K-12|K-12,0-1800",LK-12K-120-1800
GLOUCESTER,4880,SOUTH HARRISON TWP,6188045,391.6,15802,7,6446110,395.8,16284,6,A. K-6|K-6,AK-6K-6
GLOUCESTER,4940,DELSEA REGIONAL H.S DIST.,34523973,1730.5,19950,11,36720457,1654,22201,21,"F. G7-12|7-12,9-12",FG7-127-129-12
GLOUCESTER,5120,SWEDESBORO-WOOLWICH,29296828,1762.3,16625,12,29804403,1724.3,17285,11,A. K-6|K-6,AK-6K-6
GLOUCESTER,5500,WASHINGTON TWP,154308575,7493.1,20593,68,157863392,7375.1,21405,67,"N. K-12|K-12,3500+",NK-12K-123500plus
GLOUCESTER,5590,WENONAH BORO,3693574,208.9,17684,20,3681048,196.6,18721,24,A. K-6|K-6,AK-6K-6
GLOUCESTER,5620,WEST DEPTFORD TWP,48739118,3075.7,15846,4,51740906,3007.3,17205,11,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
GLOUCESTER,5740,WESTVILLE BORO,6341972,367.1,17276,17,6767483,369,18338,20,A. K-6|K-6,AK-6K-6
GLOUCESTER,5860,WOODBURY CITY,31508526,1564,20146,34,32952689,1536.2,21451,34,"L. K-12|K-12,0-1800",LK-12K-120-1800
GLOUCESTER,5870,WOODBURY HEIGHTS BORO,3910381,226.3,17283,18,4146134,227.2,18247,18,A. K-6|K-6,AK-6K-6
HUDSON,220,BAYONNE CITY,162323542,9460.1,17159,18,162204753,9514,17049,12,"N. K-12|K-12,3500+",NK-12K-123500plus
HUDSON,1200,EAST NEWARK BORO,5759124,411.3,14001,1,6059788,410.3,14769,1,"I. K-12|K-8,0-400",IK-12K-80-400
HUDSON,1850,GUTTENBERG TOWN,18741362,1331,14081,1,19159390,1329.5,14411,2,"K. K-12|K-8,751+",KK-12K-8751plus
HUDSON,2060,HARRISON TOWN,55709080,2447.5,22762,67,60793742,2472.6,24587,69,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
HUDSON,2210,HOBOKEN CITY,60932294,2493.1,24440,46,67607527,2396,28217,48,"L. K-12|K-12,0-1800",LK-12K-120-1800
HUDSON,2295,HUDSON COUNTY VOCATIONAL,51547856,1962.2,26271,19,57660376,2142.3,26915,17,Q. COUNTY VOC,QCOUNTYVOC
HUDSON,2390,JERSEY CITY,670424948,28569.7,23466,92,706761653,31065.3,22751,82,"N. K-12|K-12,3500+",NK-12K-123500plus
HUDSON,2410,KEARNY TOWN,95271627,5996.4,15888,5,98675269,6004,16435,6,"N. K-12|K-12,3500+",NK-12K-123500plus
HUDSON,3610,NORTH BERGEN TWP,130678692,8108.3,16117,7,131123049,7941.6,16511,7,"N. K-12|K-12,3500+",NK-12K-123500plus
HUDSON,4730,SECAUCUS TOWN,40362651,2194.9,18389,31,42863127,2124.1,20180,47,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
HUDSON,5240,UNION CITY,266691888,13477.2,19788,58,313507868,13761,22782,83,"N. K-12|K-12,3500+",NK-12K-123500plus
HUDSON,5580,WEEHAWKEN TWP,26282887,1382.5,19011,25,27896265,1427.1,19548,22,"L. K-12|K-12,0-1800",LK-12K-120-1800
HUDSON,5670,WEST NEW YORK TOWN,162217113,9109.2,17808,28,172161978,9145.1,18826,32,"N. K-12|K-12,3500+",NK-12K-123500plus
HUDSON,6030,THE ETHICAL COMMUNITY CHARTER SCHOOL,3898649,307.7,12670,9,4320662,339.5,12727,8,O. CHARTER,OCHARTER
HUDSON,6036,HOLA HOBOKEN DUAL LANG CS,3460391,287,12057,5,4743005,327.1,14500,21,O. CHARTER,OCHARTER
HUDSON,6064,DR LENA EDWARDS ACADEMIC CHARTER SCHOOL,5822962,375.4,15511,32,5779558,383,15090,26,O. CHARTER,OCHARTER
HUDSON,6068,M E T S CHARTER SCHOOL,7330613,523.3,14008,18,7716355,479.2,16103,34,O. CHARTER,OCHARTER
HUDSON,6082,BELOVED COMMUNITY CHARTER SCHOOL,8011968,596.1,13441,15,9162881,711.7,12875,9,O. CHARTER,OCHARTER
HUDSON,6093,JERSEY CITY GLOBAL CS,2496763,233.4,10697,3,3163314,310.7,10181,1,O. CHARTER,OCHARTER
HUDSON,6103,EMPOWERMENT ACADEMY,,,,,2264419,186.9,12116,7,O. CHARTER,OCHARTER
HUDSON,6184,GREAT FUTURES CHARTER SCHOOL,1693154,123.4,13721,16,3213299,236.6,13581,13,O. CHARTER,OCHARTER
HUDSON,6420,ELYSIAN CS OF HOBOKEN,4685278,287.8,16280,39,4614084,287.9,16027,32,O. CHARTER,OCHARTER
HUDSON,6720,HOBOKEN CS,4802885,285.2,16840,44,5146429,297.4,17305,49,O. CHARTER,OCHARTER
HUDSON,6910,JERSEY CITY COMM. CS,8643952,578.5,14942,26,8234911,570.8,14427,20,O. CHARTER,OCHARTER
HUDSON,6915,JERSEY CITY GOLDEN DOOR CHARTER SCHOOL,6879913,493.8,13933,17,7358846,502.7,14639,23,O. CHARTER,OCHARTER
HUDSON,7115,LEARNING COMMUNITY CS,7687388,537.4,14305,21,8126003,538.7,15084,24,O. CHARTER,OCHARTER
HUDSON,7830,SOARING HEIGHTS CS,3042997,236.9,12845,12,3219345,235.7,13659,14,O. CHARTER,OCHARTER
HUDSON,8060,UNIVERSITY ACADEMY CS,7221298,415.1,17397,53,7219472,426.2,16939,42,O. CHARTER,OCHARTER
HUNTERDON,20,ALEXANDRIA TWP,11331245,493,22984,58,11386414,488.6,23306,54,"D. K-8|K-8,401-750",DK-8K-8401-750
HUNTERDON,370,BETHLEHEM TWP,9840283,403.9,24365,60,14980457,389.2,38495,74,"C. K-8|K-8,0-400",CK-8K-80-400
HUNTERDON,430,BLOOMSBURY BORO,3398926,176.1,19301,28,3493713,181.9,19206,21,"I. K-12|K-8,0-400",IK-12K-80-400
HUNTERDON,670,CALIFON BORO,2646839,111.8,23672,58,2899870,109.6,26451,63,"C. K-8|K-8,0-400",CK-8K-80-400
HUNTERDON,910,CLINTON TOWN,8989097,485.9,18499,21,9620475,457.8,21014,34,"C. K-8|K-8,0-400",CK-8K-80-400
HUNTERDON,920,CLINTON TWP,30203685,1458.2,20713,63,32455199,1412,22985,72,"E. K-8|K-8,751+",EK-8K-8751plus
HUNTERDON,1040,DELAWARE TWP,9869283,384.1,25695,64,10403912,403.2,25806,60,"C. K-8|K-8,0-400",CK-8K-80-400
HUNTERDON,1050,DELAWARE VALLEY REGIONAL,20416234,911.8,22391,25,21089749,894.3,23581,25,"G. G9-12|7-12,9-12",GG9-127-129-12
HUNTERDON,1160,EAST AMWELL TWP,9166631,392.9,23328,57,9106153,369.7,24629,57,"C. K-8|K-8,0-400",CK-8K-80-400
HUNTERDON,1376,SOUTH-HUNTERDON,22251806,958.1,23226,42,23476550,955.3,24576,41,"L. K-12|K-12,0-1800",LK-12K-120-1800
HUNTERDON,1510,FLEMINGTON-RARITAN REG,66732749,3335.9,20004,54,66243104,3165.6,20926,55,"E. K-8|K-8,751+",EK-8K-8751plus
HUNTERDON,1600,FRANKLIN TWP,6713356,300.7,22326,51,7159175,301.7,23729,52,"C. K-8|K-8,0-400",CK-8K-80-400
HUNTERDON,1680,FRENCHTOWN BORO,3173982,142.8,22227,47,3191258,142,22482,46,"C. K-8|K-8,0-400",CK-8K-80-400
HUNTERDON,1970,HAMPTON BORO,3066363,119.5,25666,62,3436224,121,28410,69,"C. K-8|K-8,0-400",CK-8K-80-400
HUNTERDON,2140,HIGH BRIDGE BORO,8231515,378.9,21723,43,8545361,375,22785,47,"C. K-8|K-8,0-400",CK-8K-80-400
HUNTERDON,2220,HOLLAND TWP,11902403,587.2,20268,44,11859642,557.8,21263,44,"D. K-8|K-8,401-750",DK-8K-8401-750
HUNTERDON,2300,HUNTERDON CENTRAL REG,61354767,2974.1,20630,17,64706536,2988.5,21652,19,"G. G9-12|7-12,9-12",GG9-127-129-12
HUNTERDON,2308,HUNTERDON CO VOCATIONAL,5622815,284.7,19751,8,5771700,300.6,19198,7,Q. COUNTY VOC,QCOUNTYVOC
HUNTERDON,2450,KINGWOOD TWP,8076314,362.3,22295,49,7918963,344.2,23010,48,"C. K-8|K-8,0-400",CK-8K-80-400
HUNTERDON,2590,LEBANON BORO,2985256,115.4,25864,54,2816168,129.8,21696,39,B. K-8|K-6,BK-8K-6
HUNTERDON,2600,LEBANON TWP,13951650,691.5,20177,42,13965383,663.5,21049,43,"D. K-8|K-8,401-750",DK-8K-8401-750
HUNTERDON,3180,MILFORD BORO,2559839,99.7,25675,63,2437276,95.1,25629,59,"C. K-8|K-8,0-400",CK-8K-80-400
HUNTERDON,3660,N HUNT/VOORHEES REGIONAL,63018575,2851.4,22101,24,59381427,2822.2,21041,12,"G. G9-12|7-12,9-12",GG9-127-129-12
HUNTERDON,4350,READINGTON TWP,34698651,1761.8,19695,52,35065749,1696.5,20670,52,"E. K-8|K-8,751+",EK-8K-8751plus
HUNTERDON,5180,TEWKSBURY TWP,13892741,655.6,21191,50,15568595,604,25774,64,"D. K-8|K-8,401-750",DK-8K-8401-750
HUNTERDON,5270,UNION TWP,10911167,474,23019,59,11663564,457.7,25486,63,"D. K-8|K-8,401-750",DK-8K-8401-750
MERCER,1245,EAST WINDSOR REGIONAL,95639364,5178.3,18469,36,100723679,5204.8,19352,39,"N. K-12|K-12,3500+",NK-12K-123500plus
MERCER,1430,EWING TWP,78198509,3659,21372,79,79871347,3605.8,22151,74,"N. K-12|K-12,3500+",NK-12K-123500plus
MERCER,1950,HAMILTON TWP,207307932,12140.4,17076,17,213046182,11875.6,17940,22,"N. K-12|K-12,3500+",NK-12K-123500plus
MERCER,2280,HOPEWELL VALLEY REGIONAL,85067291,3682.2,23103,90,88438644,3691,23960,90,"N. K-12|K-12,3500+",NK-12K-123500plus
MERCER,2580,LAWRENCE TWP,79511598,4043.1,19666,57,81311709,3971.5,20474,60,"N. K-12|K-12,3500+",NK-12K-123500plus
MERCER,3103,MERCER CO SPECIAL SERVICE,43053599,652,66029,7,43382610,627,69185,7,P. CSSD,PCSSD
MERCER,3105,MERCER COUNTY VOCATIONAL,11921837,485.6,24548,17,13644866,478.4,28522,18,Q. COUNTY VOC,QCOUNTYVOC
MERCER,4255,PRINCETON,88779657,3604,24634,97,93024887,3590.3,25910,96,"N. K-12|K-12,3500+",NK-12K-123500plus
MERCER,5210,TRENTON CITY,323004914,13978.3,23108,91,318779614,13666.5,23326,87,"N. K-12|K-12,3500+",NK-12K-123500plus
MERCER,5510,ROBBINSVILLE TWP,49005289,2958.6,16564,12,50061770,3001.9,16677,4,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
MERCER,5715,W WINDSOR-PLAINSBORO REG,183304016,9814.7,18677,40,180515827,9749.6,18515,27,"N. K-12|K-12,3500+",NK-12K-123500plus
MERCER,6017,FOUNDATION ACADEMY CS,11518914,756.9,15219,29,14255708,884,16126,35,O. CHARTER,OCHARTER
MERCER,6025,PAUL ROBESON HUMANITIES  CHARTER SCHOOL,7097777,369.5,19209,68,6514259,371.7,17526,53,O. CHARTER,OCHARTER
MERCER,6182,INTERNATIONAL ACADEMY OF TRENTON CHARTER,4475997,351.7,12727,10,5898604,440.1,13403,12,O. CHARTER,OCHARTER
MERCER,6183,TRENTON STEM-TO-CIVICS CS,1733668,99.6,17399,54,3427182,198.8,17239,46,O. CHARTER,OCHARTER
MERCER,6810,INTERNATIONAL CHARTER SCHOOL,1534257,90,17047,48,1473666,89.5,16466,39,O. CHARTER,OCHARTER
MERCER,7500,PACE CS OF HAMILTON,3362879,218.9,15363,31,3583566,237.5,15089,25,O. CHARTER,OCHARTER
MERCER,7540,PRINCETON CS,7200008,347.2,20737,77,6149513,347.7,17686,56,O. CHARTER,OCHARTER
MERCER,8140,VILLAGE CS,6142953,355.4,17285,52,6213766,358.6,17328,50,O. CHARTER,OCHARTER
MIDDLESEX,750,CARTERET BORO,62135704,3823.8,16250,8,64507697,3796.2,16993,10,"N. K-12|K-12,3500+",NK-12K-123500plus
MIDDLESEX,970,CRANBURY TWP,18367163,771.3,23814,62,18942977,768.4,24653,61,"J. K-12|K-8,401-750",JK-12K-8401-750
MIDDLESEX,1140,DUNELLEN BORO,19684173,1179.8,16684,4,19821603,1155.1,17160,8,"L. K-12|K-12,0-1800",LK-12K-120-1800
MIDDLESEX,1170,EAST BRUNSWICK TWP,162890377,8330.6,19553,53,173236636,8182.5,21172,63,"N. K-12|K-12,3500+",NK-12K-123500plus
MIDDLESEX,1290,EDISON TWP,246433300,14873.4,16569,11,266878419,15275,17472,15,"N. K-12|K-12,3500+",NK-12K-123500plus
MIDDLESEX,2150,HIGHLAND PARK BORO,33479400,1607.5,20827,36,35090001,1627.3,21563,36,"L. K-12|K-12,0-1800",LK-12K-120-1800
