GROUP,CONAME,DIST,DISTNAME,DE120,DE220,DE320,DE420
E. K-12 / 0 - 1800,CAMDEN,1880,HADDON HEIGHTS BORO,1269518,-131328,1138190,235249
E. K-12 / 0 - 1800,CAMDEN,3770,OAKLYN BORO,548296,334506,882802,495158
E. K-12 / 0 - 1800,CAPE MAY,5790,WILDWOOD CITY,2304654,1341370,3646024,551057
E. K-12 / 0 - 1800,ESSEX,760,CEDAR GROVE TWP,4595248,-52676,4506789,140237
E. K-12 / 0 - 1800,GLOUCESTER,860,CLAYTON BORO,2438492,-550811,1902343,-189625
E. K-12 / 0 - 1800,GLOUCESTER,4020,PAULSBORO BORO,2633915,228425,2862340,238304
E. K-12 / 0 - 1800,GLOUCESTER,4140,PITMAN BORO,2659228,274175,2933403,-549976
E. K-12 / 0 - 1800,GLOUCESTER,5860,WOODBURY CITY,4377884,95803,4473687,184718
E. K-12 / 0 - 1800,HUDSON,2210,HOBOKEN CITY,4798555,1568444,6366999,1337805
E. K-12 / 0 - 1800,HUDSON,5580,WEEHAWKEN TWP,2384482,-60669,2323813,-401621
E. K-12 / 0 - 1800,HUNTERDON,1376,SOUTH HUNTERDON,4775052,488676,5263728,92343
E. K-12 / 0 - 1800,MIDDLESEX,1140,DUNELLEN BORO,1867208,-787416,1079792,-178362
E. K-12 / 0 - 1800,MIDDLESEX,2150,HIGHLAND PARK BORO,2315698,399734,2715432,465996
E. K-12 / 0 - 1800,MIDDLESEX,4830,SOUTH AMBOY CITY,1521320,-20115,1501205,-158324
E. K-12 / 0 - 1800,MIDDLESEX,4970,SPOTSWOOD BORO,2094619,946029,3040648,1192734
E. K-12 / 0 - 1800,MONMOUTH,2400,KEANSBURG BORO,6828600,-798784,6029816,-1057734
E. K-12 / 0 - 1800,MONMOUTH,2430,KEYPORT BORO,3441995,-154476,3287519,610492
E. K-12 / 0 - 1800,MONMOUTH,2930,MANASQUAN BORO,1818193,422850,2241043,-111446
E. K-12 / 0 - 1800,MORRIS,450,BOONTON TOWN,973317,107598,1080915,-317772
E. K-12 / 0 - 1800,MORRIS,630,BUTLER BORO,2559073,712393,3271466,1050246
E. K-12 / 0 - 1800,MORRIS,3460,MOUNTAIN LAKES BORO,3323262,-356802,2966460,-756545
E. K-12 / 0 - 1800,OCEAN,4190,PLUMSTED TWP,4773377,-2017443,2755934,-1280117
E. K-12 / 0 - 1800,OCEAN,4220,POINT PLEASANT BEACH BORO,1597266,224428,1821694,97005
E. K-12 / 0 - 1800,PASSAIC,4230,POMPTON LAKES BORO,2958980,278649,3237629,513269
E. K-12 / 0 - 1800,SALEM,4075,PENNSVILLE,1099588,747919,1847508,-164841
E. K-12 / 0 - 1800,SALEM,4150,PITTSGROVE TWP,807682,58054,865736,767433
E. K-12 / 0 - 1800,SALEM,4630,SALEM CITY,2569574,62789,2632363,294195
E. K-12 / 0 - 1800,SALEM,5910,WOODSTOWN-PILESGROVE REG,1022975,-373296,649679,-130110
E. K-12 / 0 - 1800,SOMERSET,3000,MANVILLE BORO,2200315,-189885,2010430,-920336
E. K-12 / 0 - 1800,SUSSEX,2240,HOPATCONG,3397804,1913194,5310998,-43983
E. K-12 / 0 - 1800,SUSSEX,3590,NEWTON TOWN,1333998,-22477,1318668,519850
E. K-12 / 0 - 1800,UNION,2420,KENILWORTH BORO,2259252,310346,2569598,-406129
E. K-12 / 0 - 1800,WARREN,280,BELVIDERE TOWN,1479598,297405,1777003,130861
F. K-12 / 1801 - 3500,ATLANTIC,590,BUENA REGIONAL,6061634,-1019813,5041821,-174796
F. K-12 / 1801 - 3500,BERGEN,890,CLIFFSIDE PARK BORO,8685056,517464,9202520,223363
F. K-12 / 1801 - 3500,BERGEN,990,CRESSKILL BORO,1445955,230988,1676943,150554
F. K-12 / 1801 - 3500,BERGEN,1130,DUMONT BORO,6460840,125784,6586624,2018738
F. K-12 / 1801 - 3500,BERGEN,1345,ELMWOOD PARK,3062397,707423,3769820,-51423
F. K-12 / 1801 - 3500,BERGEN,1370,ENGLEWOOD CITY,15410636,-3586361,11824275,-871932
F. K-12 / 1801 - 3500,BERGEN,1760,GLEN ROCK BORO,6377958,-865446,5508225,-621517
F. K-12 / 1801 - 3500,BERGEN,2080,HASBROUCK HEIGHTS BORO,1768403,626554,2394958,122998
F. K-12 / 1801 - 3500,BERGEN,2620,LEONIA BORO,8799891,661159,9016743,396414
F. K-12 / 1801 - 3500,BERGEN,2740,LODI BOROUGH,10597006,845857,11442863,-6456877
F. K-12 / 1801 - 3500,BERGEN,2860,LYNDHURST TWP,492573,-76036,416537,-318792
F. K-12 / 1801 - 3500,BERGEN,2900,MAHWAH TWP,13930723,-672244,13258479,3204306
F. K-12 / 1801 - 3500,BERGEN,3550,NEW MILFORD BORO,5287732,-1993299,3294433,77810
F. K-12 / 1801 - 3500,BERGEN,4310,RAMSEY BORO,10881995,108330,10990325,2080452
F. K-12 / 1801 - 3500,BERGEN,4380,RIDGEFIELD PARK TWP,1161149,-317892,843257,460900
F. K-12 / 1801 - 3500,BERGEN,4600,RUTHERFORD BORO,2989968,-332384,2657584,124181
F. K-12 / 1801 - 3500,BERGEN,5755,WESTWOOD REGIONAL,13428411,2323291,15751702,4719006
F. K-12 / 1801 - 3500,BURLINGTON,475,BORDENTOWN REGIONAL,2227631,711576,2939207,508672
F. K-12 / 1801 - 3500,BURLINGTON,840,CINNAMINSON TWP,6585885,666356,7252241,1088808
F. K-12 / 1801 - 3500,BURLINGTON,1060,DELRAN TWP,5174728,-298631,4876097,-984584
F. K-12 / 1801 - 3500,BURLINGTON,3010,MAPLE SHADE TWP,4925388,-140123,4785265,-383294
F. K-12 / 1801 - 3500,CAMDEN,940,COLLINGSWOOD BORO,6572262,-428994,6143268,-340720
F. K-12 / 1801 - 3500,CAMDEN,1770,GLOUCESTER CITY,11951351,-1013902,10937449,-125491
F. K-12 / 1801 - 3500,CAMDEN,1890,HADDON TWP,5912442,-239604,5677706,-533445
F. K-12 / 1801 - 3500,CAMDEN,1900,HADDONFIELD BORO,3777801,389134,4166935,-687620
F. K-12 / 1801 - 3500,CAMDEN,2670,LINDENWOLD BORO,5112545,-758784,4353761,851317
F. K-12 / 1801 - 3500,CAMDEN,4110,PINE HILL BORO,3699894,536982,4236876,508144
F. K-12 / 1801 - 3500,CAPE MAY,3130,MIDDLE TWP,4349851,755146,5104997,133581
F. K-12 / 1801 - 3500,CAPE MAY,3780,OCEAN CITY,10019102,-1251843,8767259,2523808
F. K-12 / 1801 - 3500,ESSEX,660,CALDWELL-WEST CALDWELL,3837755,-1255264,2582491,575117
F. K-12 / 1801 - 3500,ESSEX,1750,GLEN RIDGE BORO,3977275,148415,4125690,200111
F. K-12 / 1801 - 3500,ESSEX,5370,VERONA BORO,1442265,-16035,1426230,118951
F. K-12 / 1801 - 3500,GLOUCESTER,1730,GLASSBORO,3042682,500995,3543677,414020
F. K-12 / 1801 - 3500,GLOUCESTER,5620,WEST DEPTFORD TWP,3196980,683798,3880778,-933202
F. K-12 / 1801 - 3500,HUDSON,2060,HARRISON TOWN,5570821,-285431,5285390,-1679423
F. K-12 / 1801 - 3500,HUDSON,4730,SECAUCUS TOWN,3258083,103931,3362014,857147
F. K-12 / 1801 - 3500,MERCER,5510,ROBBINSVILLE TWP,5310092,-218704,5091388,64166
F. K-12 / 1801 - 3500,MIDDLESEX,3120,METUCHEN BORO,2814491,551279,3365770,835834
F. K-12 / 1801 - 3500,MIDDLESEX,3140,MIDDLESEX BORO,6028757,-552720,5476037,-676718
F. K-12 / 1801 - 3500,MIDDLESEX,4910,SOUTH PLAINFIELD BORO,6517201,-724201,5793000,259900
F. K-12 / 1801 - 3500,MIDDLESEX,4920,SOUTH RIVER BORO,2426638,539075,2927213,175898
F. K-12 / 1801 - 3500,MONMOUTH,100,ASBURY PARK CITY,14315430,-1974553,12340877,-3023920
F. K-12 / 1801 - 3500,MONMOUTH,2105,HAZLET TWP,4924171,550192,5474363,1849454
F. K-12 / 1801 - 3500,MONMOUTH,2230,HOLMDEL TWP,4833997,415555,5249552,-1098710
F. K-12 / 1801 - 3500,MONMOUTH,5310,UPPER FREEHOLD REGIONAL,2502420,153411,2600246,69195
F. K-12 / 1801 - 3500,MONMOUTH,5420,WALL TWP,7331150,-889704,6441446,16585
F. K-12 / 1801 - 3500,MORRIS,1110,DOVER TOWN,11010131,-201787,10808344,-371858
F. K-12 / 1801 - 3500,MORRIS,2380,JEFFERSON TWP,3146027,-401781,2744246,380437
F. K-12 / 1801 - 3500,MORRIS,2460,KINNELON BORO,2744911,-507150,2237761,429884
F. K-12 / 1801 - 3500,MORRIS,2870,MADISON BORO,3546736,1896157,5442893,9669225
F. K-12 / 1801 - 3500,MORRIS,4080,PEQUANNOCK TWP,7356098,-792391,6563707,-796187
F. K-12 / 1801 - 3500,OCEAN,185,BARNEGAT TWP,7739022,2200726,9939748,2944369
F. K-12 / 1801 - 3500,OCEAN,2940,MANCHESTER TWP,2354354,-89773,2264581,697319
F. K-12 / 1801 - 3500,OCEAN,4210,POINT PLEASANT BORO,6522168,-57210,6464958,673902
F. K-12 / 1801 - 3500,PASSAIC,2100,HAWTHORNE BORO,1056180,772654,1828834,1213579
F. K-12 / 1801 - 3500,PASSAIC,5650,WEST MILFORD TWP,9561797,-228962,9332835,329233
F. K-12 / 1801 - 3500,SALEM,4070,PENNS GRV-CARNEY'S PT REG,3369412,-285721,3083691,1217806
F. K-12 / 1801 - 3500,SOMERSET,490,BOUND BROOK BORO,4850536,-552305,4298231,-924972
F. K-12 / 1801 - 3500,SOMERSET,3670,NORTH PLAINFIELD BORO,7193102,-638391,6554712,-1055356
F. K-12 / 1801 - 3500,SOMERSET,4815,SOMERSET HILLS REGIONAL,4157946,119257,4277203,-20095
F. K-12 / 1801 - 3500,SOMERSET,4820,SOMERVILLE BORO,5817907,820283,6638190,734271
F. K-12 / 1801 - 3500,SUSSEX,4960,SPARTA TWP,4690586,-384812,4305774,1288501
F. K-12 / 1801 - 3500,SUSSEX,5360,VERNON TWP,7062390,-595046,6467344,-40363
F. K-12 / 1801 - 3500,UNION,310,BERKELEY HEIGHTS TWP,4292983,-113178,4024031,158747
F. K-12 / 1801 - 3500,UNION,850,CLARK TWP,4054084,773489,4827573,-1854229
F. K-12 / 1801 - 3500,UNION,2190,HILLSIDE TWP,2909699,2477566,5387265,561750
F. K-12 / 1801 - 3500,UNION,3560,NEW PROVIDENCE BORO,2921414,-826190,2049802,624205
F. K-12 / 1801 - 3500,UNION,4540,ROSELLE BORO,13341255,1052253,14393508,-658023
F. K-12 / 1801 - 3500,UNION,4550,ROSELLE PARK BORO,2803489,-381248,2422241,329831
F. K-12 / 1801 - 3500,UNION,5000,SPRINGFIELD TWP,4638392,1261675,5900067,1801567
F. K-12 / 1801 - 3500,WARREN,1870,HACKETTSTOWN,4090650,1892540,5983190,1145160
G. K-12 / 3501 +,ATLANTIC,110,ATLANTIC CITY,35001247,-17302807,17698440,-1888561
G. K-12 / 3501 +,ATLANTIC,1310,EGG HARBOR TWP,19160760,1704309,20865069,-372758
G. K-12 / 3501 +,ATLANTIC,1960,HAMMONTON TOWN,9046211,248989,9295200,-30630
G. K-12 / 3501 +,ATLANTIC,4180,PLEASANTVILLE CITY,7852176,1207052,9059228,-118594
G. K-12 / 3501 +,BERGEN,300,BERGENFIELD BORO,14030851,-3199344,10831507,-207975
G. K-12 / 3501 +,BERGEN,1450,FAIR LAWN BORO,10838155,-151644,10686511,3220466
G. K-12 / 3501 +,BERGEN,1550,FORT LEE BORO,6075264,-1319243,4756021,722944
G. K-12 / 3501 +,BERGEN,1700,GARFIELD CITY,8886117,196850,9082967,-2420962
G. K-12 / 3501 +,BERGEN,1860,HACKENSACK CITY,11038522,1612919,12651441,282807
G. K-12 / 3501 +,BERGEN,3930,PARAMUS BORO,14404516,3808190,18212706,3156161
G. K-12 / 3501 +,BERGEN,4390,RIDGEWOOD VILLAGE,7707905,-948335,6759570,1965340
G. K-12 / 3501 +,BERGEN,5150,TEANECK TWP,7086900,-4601030,2485870,2803559
G. K-12 / 3501 +,BERGEN,5160,TENAFLY BORO,8956676,125864,9082540,-893060
G. K-12 / 3501 +,BURLINGTON,620,BURLINGTON TWP,5947073,-236442,5710631,415276
G. K-12 / 3501 +,BURLINGTON,3360,MOORESTOWN TWP,3699471,528500,4227971,536885
G. K-12 / 3501 +,BURLINGTON,4050,PEMBERTON TWP,21198635,4251114,25426908,2229631
G. K-12 / 3501 +,BURLINGTON,5805,WILLINGBORO TWP,5738715,-710633,5028082,1213485
G. K-12 / 3501 +,CAMDEN,680,CAMDEN CITY,35441052,218035,35659087,-9509682
G. K-12 / 3501 +,CAMDEN,800,CHERRY HILL TWP,16336950,346654,16683604,1969257
G. K-12 / 3501 +,CAMDEN,4060,PENNSAUKEN TWP,20386211,-1974609,18411602,4893696
G. K-12 / 3501 +,CAMDEN,5820,WINSLOW TWP,21204353,4485600,25689953,-1814512
G. K-12 / 3501 +,CUMBERLAND,540,BRIDGETON CITY,22489801,-2691129,19798672,114795
G. K-12 / 3501 +,CUMBERLAND,3230,MILLVILLE CITY,7199957,-288773,6911184,1261750
G. K-12 / 3501 +,CUMBERLAND,5390,VINELAND CITY,23298056,-2086502,21211554,-540509
G. K-12 / 3501 +,ESSEX,250,BELLEVILLE TOWN,-3128360,4309579,1181219,1472081
G. K-12 / 3501 +,ESSEX,410,BLOOMFIELD TWP,7742048,4008604,11750652,5171117
G. K-12 / 3501 +,ESSEX,1210,EAST ORANGE,31619970,-2735054,28884916,-4576669
G. K-12 / 3501 +,ESSEX,2330,IRVINGTON TOWNSHIP,11951299,2554606,14505905,-760895
G. K-12 / 3501 +,ESSEX,2730,LIVINGSTON TWP,7787280,1560589,9347869,-1108044
G. K-12 / 3501 +,ESSEX,3190,MILLBURN TWP,8879469,-1755906,7123563,1152507
G. K-12 / 3501 +,ESSEX,3310,MONTCLAIR TOWN,9011030,-3841651,5169379,147752
G. K-12 / 3501 +,ESSEX,3570,NEWARK CITY,56755902,-22806874,33949028,-7158223
G. K-12 / 3501 +,ESSEX,3750,NUTLEY TOWN,7805886,307972,8113858,1772546
G. K-12 / 3501 +,ESSEX,3880,CITY OF ORANGE TWP,8839030,-2091661,6747369,34765
G. K-12 / 3501 +,ESSEX,4900,SOUTH ORANGE-MAPLEWOOD,9743996,1354484,11087879,-219806
G. K-12 / 3501 +,ESSEX,5680,WEST ORANGE TOWN,6601824,-477398,6124426,623979
G. K-12 / 3501 +,GLOUCESTER,1100,DEPTFORD TWP,9873125,-1339695,8533430,-2101077
G. K-12 / 3501 +,GLOUCESTER,3280,MONROE TWP,14113243,300213,14413456,1190294
G. K-12 / 3501 +,GLOUCESTER,5500,WASHINGTON TWP,22172618,-763935,21408683,1460616
G. K-12 / 3501 +,HUDSON,220,BAYONNE CITY,20358071,-10973178,9384893,-3924856
G. K-12 / 3501 +,HUDSON,2390,JERSEY CITY,68891518,17067025,85958543,-7280991
G. K-12 / 3501 +,HUDSON,2410,KEARNY TOWN,13859395,-1416022,12443373,382630
G. K-12 / 3501 +,HUDSON,3610,NORTH BERGEN TWP,20704589,-688516,20016073,3905393
G. K-12 / 3501 +,HUDSON,5240,UNION CITY,87941190,18181409,106122599,-22371839
G. K-12 / 3501 +,HUDSON,5670,WEST NEW YORK TOWN,6597572,-1372636,5224936,1000620
G. K-12 / 3501 +,MERCER,1245,EAST WINDSOR REGIONAL,14717412,1086112,15803523,-1449150
G. K-12 / 3501 +,MERCER,1430,EWING TWP,8182308,-344418,7837890,270725
G. K-12 / 3501 +,MERCER,1950,HAMILTON TWP,25303311,1567747,26449771,596557
G. K-12 / 3501 +,MERCER,2280,HOPEWELL VALLEY REGIONAL,5389123,1971417,7360540,2069739
G. K-12 / 3501 +,MERCER,2580,LAWRENCE TWP,10604338,-872770,9731568,980658
G. K-12 / 3501 +,MERCER,4255,PRINCETON,9152291,-758396,8393895,-333086
G. K-12 / 3501 +,MERCER,5210,TRENTON CITY,39423551,-17948545,21475006,-536058
G. K-12 / 3501 +,MERCER,5715,W WINDSOR-PLAINSBORO REG,48926109,-3099661,45826448,5567995
G. K-12 / 3501 +,MIDDLESEX,750,CARTERET BORO,-32185,2185564,2153379,947175
G. K-12 / 3501 +,MIDDLESEX,1170,EAST BRUNSWICK TWP,20005730,2815133,22820863,-1740466
G. K-12 / 3501 +,MIDDLESEX,1290,EDISON TWP,15975396,970767,16946163,-5488244
G. K-12 / 3501 +,MIDDLESEX,3290,MONROE TWP,10750417,1145123,11889625,2217645
G. K-12 / 3501 +,MIDDLESEX,3530,NEW BRUNSWICK CITY,31215392,-7608208,23607184,-2171966
G. K-12 / 3501 +,MIDDLESEX,3620,NORTH BRUNSWICK TWP,9037621,131877,9140933,273846
G. K-12 / 3501 +,MIDDLESEX,3845,OLD BRIDGE TWP,18150866,1696452,19847318,1222393
G. K-12 / 3501 +,MIDDLESEX,4090,PERTH AMBOY CITY,129202203,10553057,139755260,2654029
G. K-12 / 3501 +,MIDDLESEX,4130,PISCATAWAY TWP,13705743,2357819,16063562,2852820
G. K-12 / 3501 +,MIDDLESEX,4660,SAYREVILLE BORO,6526351,-1244686,5281665,1288782
G. K-12 / 3501 +,MIDDLESEX,4860,SOUTH BRUNSWICK TWP,21966959,-7360329,14606630,1356485
G. K-12 / 3501 +,MIDDLESEX,5850,WOODBRIDGE TWP,27099160,898151,27997311,6611761
G. K-12 / 3501 +,MONMOUTH,2770,LONG BRANCH CITY,2978347,-117266,2861081,1279147
G. K-12 / 3501 +,MONMOUTH,3040,MATAWAN-ABERDEEN REGIONAL,13480754,-1684957,11812552,-2158179
G. K-12 / 3501 +,MONMOUTH,3160,MIDDLETOWN TWP,11814447,-1803202,10011245,533690
G. K-12 / 3501 +,MONMOUTH,3510,NEPTUNE TWP,13534204,3478560,17012764,3218890
G. K-12 / 3501 +,MONMOUTH,3810,OCEAN TWP,8822764,-966599,7856165,-1117117
G. K-12 / 3501 +,MORRIS,785,SCH DIST OF THE CHATHAMS,8084259,-3067551,5016708,470188
G. K-12 / 3501 +,MORRIS,3340,MONTVILLE TWP,11426254,119841,11546095,-2223340
G. K-12 / 3501 +,MORRIS,3385,MORRIS SCHOOL DISTRICT,27723419,-4091800,23631619,4093315
G. K-12 / 3501 +,MORRIS,3450,MOUNT OLIVE TWP,15776750,758198,16534948,-2395075
G. K-12 / 3501 +,MORRIS,3950,PARSIPPANY-TROY HILLS TWP,16538908,-40615,16498293,-4964530
G. K-12 / 3501 +,MORRIS,4330,RANDOLPH TWP,5218519,546972,5765491,3734973
G. K-12 / 3501 +,MORRIS,4560,ROXBURY TWP,9565935,-1320823,8245112,1338250
G. K-12 / 3501 +,OCEAN,530,BRICK TWP,9080546,385729,9466273,1867274
G. K-12 / 3501 +,OCEAN,2360,JACKSON TWP,19954679,-5127773,14826906,2524831
G. K-12 / 3501 +,OCEAN,2480,LACEY TWP,3147873,-418728,2729145,-111803
G. K-12 / 3501 +,OCEAN,2520,LAKEWOOD TWP,-5966483,3014087,-2952396,-839418
G. K-12 / 3501 +,OCEAN,5190,TOMS RIVER REGIONAL,17167381,4185622,21353003,852777
G. K-12 / 3501 +,PASSAIC,900,CLIFTON CITY,20304559,-4598741,15705818,-461514
G. K-12 / 3501 +,PASSAIC,3970,PASSAIC CITY,50636437,5764676,56401113,-3912222
G. K-12 / 3501 +,PASSAIC,4010,PATERSON CITY,74084708,-30514579,43570129,-11577971
G. K-12 / 3501 +,PASSAIC,5570,WAYNE TWP,7924039,110460,8034499,-909504
G. K-12 / 3501 +,SOMERSET,350,BERNARDS TWP,16823813,807535,17631348,1120455
G. K-12 / 3501 +,SOMERSET,555,BRIDGEWATER-RARITAN REG,23342327,568581,23924891,1364608
G. K-12 / 3501 +,SOMERSET,1610,FRANKLIN TWP,9959935,2061763,12021698,4182796
G. K-12 / 3501 +,SOMERSET,2170,HILLSBOROUGH TWP,8871080,876051,9747131,1028763
G. K-12 / 3501 +,SOMERSET,3320,MONTGOMERY TWP,8994615,-81724,8912891,1314317
G. K-12 / 3501 +,UNION,980,CRANFORD TWP,1010311,54708,1065019,618442
G. K-12 / 3501 +,UNION,1320,ELIZABETH CITY,14523594,4555370,18203415,19640748
G. K-12 / 3501 +,UNION,2660,LINDEN CITY,20509125,1378245,21815633,3607455
G. K-12 / 3501 +,UNION,4160,PLAINFIELD CITY,27402424,2275318,29677742,-4235594
G. K-12 / 3501 +,UNION,4290,RAHWAY CITY,6063083,29090,6092173,8729
G. K-12 / 3501 +,UNION,4670,SCOTCH PLAINS-FANWOOD REG,14172380,4396826,18569206,-1263579
G. K-12 / 3501 +,UNION,5090,SUMMIT CITY,5689262,340534,6029796,470097
G. K-12 / 3501 +,UNION,5290,UNION TWP,25049031,-2527804,22521227,-622409
G. K-12 / 3501 +,UNION,5730,WESTFIELD TOWN,7564537,174524,7739061,3968500
G. K-12 / 3501 +,WARREN,4100,PHILLIPSBURG TOWN,8547712,3045963,11593675,7090406
H. 7-12 / 9-12,ATLANTIC,1790,GREATER EGG HARBOR REG,5688054,-3461090,2226964,214423
H. 7-12 / 9-12,ATLANTIC,2910,MAINLAND REGIONAL,3796915,-1133,3795782,453661
H. 7-12 / 9-12,BERGEN,745,CARLSTADT-EAST RUTHERFORD,3490186,-459234,3030952,-533016
H. 7-12 / 9-12,BERGEN,3700,NORTHERN HIGHLANDS REG,6165104,-465655,5699449,-588191
H. 7-12 / 9-12,BERGEN,3710,NORTHERN VALLEY REGIONAL,3460687,58032,3518719,1515322
H. 7-12 / 9-12,BERGEN,3960,PASCACK VALLEY REGIONAL,9901021,1681601,11582622,1354750
H. 7-12 / 9-12,BERGEN,4300,RAMAPO-INDIAN HILL REG,12962455,3316443,16278898,2847673
H. 7-12 / 9-12,BERGEN,4405,RIVER DELL REGIONAL,2396735,816371,3213106,722897
H. 7-12 / 9-12,BURLINGTON,2610,LENAPE REGIONAL,13961863,-919096,13042767,106600
H. 7-12 / 9-12,BURLINGTON,3690,NORTHERN BURLINGTON REG,9939845,-2947366,6992479,763342
H. 7-12 / 9-12,BURLINGTON,4320,RANCOCAS VALLEY REGIONAL,15409602,-3193497,12216105,-225688
H. 7-12 / 9-12,CAMDEN,390,BLACK HORSE PIKE REGIONAL,14981466,-864230,14117236,872316
H. 7-12 / 9-12,CAMDEN,1255,EASTERN CAMDEN COUNTY REG,9093289,800115,9893404,837108
H. 7-12 / 9-12,CAMDEN,5035,STERLING HIGH SCHOOL DIST,2216023,1120179,3336202,1244792
H. 7-12 / 9-12,CAPE MAY,2820,LOWER CAPE MAY REGIONAL,3128706,1400161,4528867,2531557
H. 7-12 / 9-12,CUMBERLAND,997,CUMBERLAND REGIONAL,1523896,54595,1578491,1183971
H. 7-12 / 9-12,ESSEX,5630,WEST ESSEX REGIONAL,6487846,-543466,5944380,1257837
H. 7-12 / 9-12,GLOUCESTER,870,CLEARVIEW REGIONAL,5707030,514813,6221843,565353
H. 7-12 / 9-12,GLOUCESTER,1715,GATEWAY REGIONAL,3487032,46512,3533544,300341
H. 7-12 / 9-12,GLOUCESTER,2440,KINGSWAY REGIONAL,4812390,-379723,4432667,-677549
H. 7-12 / 9-12,GLOUCESTER,4940,DELSEA REGIONAL H.S DIST.,6234094,1546776,7780870,106999
H. 7-12 / 9-12,HUNTERDON,1050,DELAWARE VALLEY REGIONAL,1930765,350832,2281597,134683
H. 7-12 / 9-12,HUNTERDON,2300,HUNTERDON CENTRAL REG,24378328,4320449,28698777,3092270
H. 7-12 / 9-12,HUNTERDON,3660,N HUNT/VOORHEES REGIONAL,22899722,-2098071,20801651,2382350
H. 7-12 / 9-12,MONMOUTH,1650,FREEHOLD REGIONAL,36877072,-935012,35942060,-3019413
H. 7-12 / 9-12,MONMOUTH,2120,HENRY HUDSON REGIONAL,3028100,-124386,2892786,826372
H. 7-12 / 9-12,MONMOUTH,3270,MONMOUTH REGIONAL,3620313,-496658,3123655,-972589
H. 7-12 / 9-12,MONMOUTH,4365,RED BANK REGIONAL,4983985,469470,5453455,-813429
H. 7-12 / 9-12,MONMOUTH,4580,RUMSON-FAIR HAVEN REG,3350116,804438,4154554,334817
H. 7-12 / 9-12,MONMOUTH,4760,SHORE REGIONAL,2773854,-1176813,1383501,24616
H. 7-12 / 9-12,MORRIS,1990,HANOVER PARK REGIONAL,5445036,53460,5498496,846124
H. 7-12 / 9-12,MORRIS,3370,MORRIS HILLS REGIONAL,3201017,421358,3622375,1370900
H. 7-12 / 9-12,MORRIS,5660,WEST MORRIS REGIONAL,7998122,-943062,7055060,350842
H. 7-12 / 9-12,OCEAN,770,CENTRAL REGIONAL,2205094,-168603,2036491,197466
H. 7-12 / 9-12,OCEAN,4105,PINELANDS REGIONAL,2161826,-100604,2061222,263413
H. 7-12 / 9-12,OCEAN,4950,SOUTHERN REGIONAL,8105491,2880507,10985998,-441226
H. 7-12 / 9-12,PASSAIC,2510,LAKELAND REGIONAL,9932625,-2416949,7515676,-3785046
H. 7-12 / 9-12,PASSAIC,3980,PASSAIC CO MANCHESTER REG,2713390,149247,2862637,-516498
H. 7-12 / 9-12,PASSAIC,3990,PASSAIC VALLEY REGIONAL,3054943,131094,3186037,245867
H. 7-12 / 9-12,SOMERSET,5550,WATCHUNG HILLS REGIONAL,5033714,745221,5778935,802970
H. 7-12 / 9-12,SUSSEX,2165,HIGH POINT REGIONAL,4212726,-868908,3343818,-48286
H. 7-12 / 9-12,SUSSEX,2465,KITTATINNY REGIONAL,3542798,-501804,3040994,11455
H. 7-12 / 9-12,SUSSEX,2615,LENAPE VALLEY REGIONAL,2644911,-235709,2409202,-231840
H. 7-12 / 9-12,SUSSEX,5435,WALLKILL VALLEY REGIONAL,1593281,5109,1598390,-12885
H. 7-12 / 9-12,WARREN,3675,NORTH WARREN REGIONAL,399269,-301330,97939,610082
H. 7-12 / 9-12,WARREN,5465,WARREN HILLS REGIONAL,11850045,-55928,11794117,-300494
I. CSSD,ATLANTIC,125,ATLANTIC CO SPECIAL SERV,3127534,-232024,2895510,1814455
I. CSSD,BERGEN,285,BERGEN CO SPECIAL SERVICE,7560230,274108,7834338,-1285030
I. CSSD,BURLINGTON,605,BURLINGTON CO SPEC SERV,5539921,2542851,8082772,-3511801
I. CSSD,CAPE MAY,715,CAPE MAY CO SPECIAL SERV,1362846,384984,1747830,-73807
I. CSSD,GLOUCESTER,1774,GLOUCESTER CO SPEC SERV,6619036,-3226,6615810,-141293
I. CSSD,MERCER,3103,MERCER CO SPECIAL SERVICE,8473042,3173146,11491609,2604858
I. CSSD,SALEM,4635,SALEM CO SPECIAL SERVICE,886749,237236,1123985,15012
I. CSSD,WARREN,5450,WARREN CO SPECIAL SERVICE,105056,-98575,6481,129825
J. VOC,ATLANTIC,120,ATLANTIC CO VOCATIONAL,5030729,272596,5303325,471852
J. VOC,BERGEN,290,BERGEN COUNTY VOCATIONAL,9380545,-1692247,7688298,-362698
J. VOC,BURLINGTON,610,BURLINGTON CO VOCATIONAL,4802447,1816237,6618684,-323898
J. VOC,CAMDEN,700,CAMDEN COUNTY VOCATIONAL,9174280,1647871,10822151,2839351
J. VOC,CAPE MAY,720,CAPE MAY CO VOCATIONAL,3408391,-694693,2710853,575762
J. VOC,CUMBERLAND,995,CUMBERLAND CO VOCATIONAL,4156504,617905,4774409,935886
J. VOC,ESSEX,1390,ESSEX CO VOC-TECH,6307502,3036398,9343900,2414692
J. VOC,GLOUCESTER,1775,GLOUCESTER CO VOCATIONAL,2605013,30968,2635981,797279
J. VOC,HUDSON,2295,HUDSON COUNTY VOCATIONAL,3586222,1613237,5199459,-1582720
J. VOC,HUNTERDON,2308,HUNTERDON CO VOCATIONAL,3161267,-67498,3093769,866602
