GROUP,CONAME,DIST,DISTNAME,PP11,RK11,PP21,RK21,PP31,RK31,E11,E21,E31,ABBOTT
A. K-6,,,1. State average - Operating Type K-6,13685,,14139,,14993,,,,,
A. K-6,,,2. State median - Operating Type K-6,14639,,15084,,16144,,,,,
A. K-6,,,5. State average - All operating types,14736,,14940,,15714,,,,,
A. K-6,,,6. State median - All operating types,14490,,14813,,15552,,,,,
A. K-6,BERGEN,1270,EDGEWATER BORO,10653,4|56,11219,4|56,10597,1|56,907,906,1050,
A. K-6,BERGEN,3870,ORADELL BORO,12973,14|56,13032,13|56,14017,11|56,739,757,775,
A. K-6,BERGEN,4410,RIVER EDGE BORO,12504,11|56,13177,14|56,13962,10|56,1202,1177,1172,
A. K-6,BERGEN,4620,SADDLE RIVER BORO,24031,54|56,25526,54|56,29692,56|56,188,175,160,
A. K-6,BURLINGTON,200,BASS RIVER TWP,19443,52|56,20474,53|56,17752,38|56,116,109,130,
A. K-6,BURLINGTON,830,CHESTERFIELD TWP,11073,5|56,11148,3|56,11048,2|56,728,764,829,
A. K-6,BURLINGTON,2960,MANSFIELD TWP,13561,21|56,13885,18|56,15019,20|56,658,640,664,
A. K-6,BURLINGTON,3650,NORTH HANOVER TWP,15393,33|56,15296,30|56,16298,31|56,1209,1193,1206,
A. K-6,BURLINGTON,5010,SPRINGFIELD TWP,18412,47|56,19098,47|56,20557,50|56,245,224,222,
A. K-6,CAMDEN,2540,LAUREL SPRINGS BORO,11342,7|56,11504,5|56,12273,7|56,200,198,208,
A. K-6,CAMDEN,5560,WATERFORD TWP,14148,25|56,16198,37|56,16923,34|56,877,830,839,
A. K-6,CAPE MAY,710,CAPE MAY CITY,17428,45|56,16376,38|56,16706,32|56,175,188,199,
A. K-6,CAPE MAY,2840,LOWER TWP,13503,20|56,14040,19|56,14665,18|56,1788,1725,1728,
A. K-6,CAPE MAY,5610,WEST CAPE MAY BORO,13960,24|56,15849,33|56,16923,34|56,82,82,89,
A. K-6,ESSEX,1400,ESSEX FELLS BORO,19408,51|56,19295,49|56,20913,53|56,209,207,211,
A. K-6,ESSEX,1465,FAIRFIELD TWP,15749,35|56,15690,31|56,16113,28|56,627,648,639,
A. K-6,ESSEX,3630,NORTH CALDWELL BORO,15793,36|56,15726,32|56,17145,37|56,665,685,694,
A. K-6,ESSEX,4530,ROSELAND BORO,15648,34|56,15905,34|56,17035,36|56,436,431,441,
A. K-6,GLOUCESTER,1180,EAST GREENWICH TWP,10559,2|56,11016,1|56,11771,4|56,1243,1268,1327,
A. K-6,GLOUCESTER,1330,ELK TWP,13495,18|56,12697,11|56,14030,12|56,350,343,350,
A. K-6,GLOUCESTER,1590,FRANKLIN TWP,11757,9|56,11756,7|56,12986,9|56,1399,1418,1407,
A. K-6,GLOUCESTER,2070,HARRISON TWP,10631,3|56,11114,2|56,11695,3|56,1494,1460,1460,
A. K-6,GLOUCESTER,2990,MANTUA TWP,14301,26|56,14451,21|56,14596,17|56,1270,1243,1259,
A. K-6,GLOUCESTER,3490,NATIONAL PARK BORO,13496,19|56,13488,15|56,15807,25|56,271,272,273,
A. K-6,GLOUCESTER,4880,SOUTH HARRISON TWP,10194,1|56,11626,6|56,11878,5|56,386,391,386,
A. K-6,GLOUCESTER,5120,SWEDESBORO-WOOLWICH,11544,8|56,11899,8|56,12724,8|56,1751,1718,1711,
A. K-6,GLOUCESTER,5590,WENONAH BORO,14599,28|56,14892,27|56,15911,26|56,208,196,195,
A. K-6,GLOUCESTER,5740,WESTVILLE BORO,13417,16|56,13551,16|56,14206,13|56,355,361,348,
A. K-6,GLOUCESTER,5870,WOODBURY HEIGHTS BORO,13879,23|56,14601,24|56,16174,29|56,220,224,226,
A. K-6,HUNTERDON,2590,LEBANON BORO,22237,53|56,20330,52|56,20068,49|56,92,98,104,
A. K-6,MONMOUTH,130,ATLANTIC HIGHLANDS BORO,14401,27|56,14391,20|56,15200,21|56,317,323,330,
A. K-6,MONMOUTH,2160,HIGHLANDS BORO,19251,50|56,18053,45|56,20707,51|56,178,192,193,
A. K-6,MONMOUTH,4520,ROOSEVELT BORO,17356,44|56,20276,51|56,20883,52|56,93,82,90,
A. K-6,MORRIS,3240,MINE HILL TWP,13389,15|56,13679,17|56,14471,15|56,367,359,360,
A. K-6,OCEAN,230,BEACH HAVEN BORO,26613,56|56,29429,56|56,28303,55|56,63,62,69,
A. K-6,OCEAN,320,BERKELEY TWP,12655,13|56,12861,12|56,14549,16|56,2103,2126,2054,
A. K-6,OCEAN,1150,EAGLESWOOD TWP,16085,38|56,15090,29|56,18273,40|56,138,152,137,
A. K-6,OCEAN,2350,ISLAND HEIGHTS BORO,17848,46|56,16399,39|56,16005,27|56,121,118,134,
A. K-6,OCEAN,2690,LITTLE EGG HARBOR TWP,15061,31|56,15077,28|56,15213,22|56,1614,1580,1657,
A. K-6,OCEAN,2760,LONG BEACH ISLAND,24207,55|56,25739,55|56,25572,54|56,230,234,246,
A. K-6,OCEAN,3800,OCEAN GATE BORO,16098,39|56,17581,42|56,18476,41|56,152,139,148,
A. K-6,OCEAN,3820,OCEAN TWP,16453,40|56,17878,44|56,19454,46|56,542,522,520,
A. K-6,OCEAN,4710,SEASIDE HEIGHTS BORO,15961,37|56,17859,43|56,18551,43|56,227,214,214,
A. K-6,OCEAN,5020,STAFFORD TWP,13634,22|56,14622,25|56,16209,30|56,2203,2188,2094,
A. K-6,OCEAN,5220,TUCKERTON BORO,12591,12|56,14499,22|56,15446,24|56,331,311,294,
A. K-6,SUSSEX,1630,FREDON TWP,16908,43|56,16095,36|56,17857,39|56,246,233,260,
A. K-6,SUSSEX,1980,HAMPTON TWP,16619,41|56,18632,46|56,19758,48|56,316,293,296,
A. K-6,SUSSEX,4650,SANDYSTON-WALPACK TWP,18801,49|56,19509,50|56,18545,42|56,143,145,151,
A. K-6,SUSSEX,5040,STILLWATER TWP,15014,30|56,15964,35|56,18904,45|56,350,318,309,
A. K-6,WARREN,400,BLAIRSTOWN TWP,13448,17|56,14754,26|56,15296,23|56,541,508,516,
A. K-6,WARREN,1620,FRANKLIN TWP,18438,48|56,19135,48|56,19641,47|56,231,228,237,
A. K-6,WARREN,1670,FRELINGHUYSEN TWP,14678,29|56,14575,23|56,14817,19|56,152,158,162,
A. K-6,WARREN,2470,KNOWLTON TWP,16886,42|56,17393,41|56,18665,44|56,217,200,218,
A. K-6,WARREN,2970,MANSFIELD TWP,11246,6|56,12251,9|56,12234,6|56,706,683,708,
A. K-6,WARREN,5480,WASHINGTON BORO,12257,10|56,12405,10|56,14404,14|56,566,548,539,
A. K-6,WARREN,5530,WASHINGTON TWP,15181,32|56,16403,40|56,16874,33|56,519,484,472,
B. K-8 / 0 - 400,,,1. State average - Operating Type K-8,14405,,14851,,15901,,,,,
B. K-8 / 0 - 400,,,2. State median - Operating Type K-8,14615,,15139,,16331,,,,,
B. K-8 / 0 - 400,,,5. State average - All operating types,14736,,14940,,15714,,,,,
B. K-8 / 0 - 400,,,6. State median - All operating types,14490,,14813,,15552,,,,,
B. K-8 / 0 - 400,ATLANTIC,1410,ESTELL MANOR CITY,16457,43|75,16446,40|75,16498,33|75,164,170,179,
B. K-8 / 0 - 400,ATLANTIC,3020,MARGATE CITY,22448,N.A.,24768,72|75,24750,70|75,425,399,426,
B. K-8 / 0 - 400,ATLANTIC,4240,PORT REPUBLIC CITY,13401,16|75,15179,26|75,16244,28|75,133,116,122,
B. K-8 / 0 - 400,ATLANTIC,5760,WEYMOUTH TWP,15039,31|75,15894,32|75,15729,21|75,182,168,179,
B. K-8 / 0 - 400,BERGEN,80,ALPINE BORO,26092,73|75,28797,74|75,30058,74|75,155,151,160,
B. K-8 / 0 - 400,BERGEN,3350,MOONACHIE BORO,17270,53|75,17490,49|75,18288,45|75,293,304,305,
B. K-8 / 0 - 400,BERGEN,4870,SOUTH HACKENSACK TWP,18047,55|75,18576,55|75,19492,53|75,249,249,244,
B. K-8 / 0 - 400,BURLINGTON,380,BEVERLY CITY,14049,23|75,16284,37|75,14967,17|75,303,294,338,
B. K-8 / 0 - 400,BURLINGTON,1030,DELANCO TWP,13687,19|75,14455,20|75,16795,36|75,387,392,396,
B. K-8 / 0 - 400,BURLINGTON,3540,NEW HANOVER TWP,20489,66|75,21171,64|75,19761,55|75,186,187,220,
B. K-8 / 0 - 400,BURLINGTON,4460,RIVERTON,13121,14|75,12345,8|75,13633,7|75,293,309,307,
B. K-8 / 0 - 400,BURLINGTON,5890,WOODLAND TWP,15514,36|75,16027,33|75,15768,24|75,154,152,156,
B. K-8 / 0 - 400,CAMDEN,580,BROOKLAWN BORO,12293,8|75,13047,11|75,11628,2|75,345,320,375,
B. K-8 / 0 - 400,CAMDEN,1720,GIBBSBORO BORO,15122,33|75,16258,36|75,17943,43|75,273,256,245,
B. K-8 / 0 - 400,CAMDEN,2560,LAWNSIDE BORO,18007,54|75,14973,25|75,16280,29|75,267,315,330,
B. K-8 / 0 - 400,CAMDEN,3110,MERCHANTVILLE BORO,13476,N.A.,13449,N.A.,14893,16|75,375,368,371,
B. K-8 / 0 - 400,CAMDEN,5900,WOODLYNNE BORO,10370,2|75,12011,5|75,15543,20|75,418,383,359,
B. K-8 / 0 - 400,CAPE MAY,170,AVALON BORO,57388,75|75,52181,75|75,48935,75|75,51,48,59,
B. K-8 / 0 - 400,CAPE MAY,3680,NORTH WILDWOOD CITY,20442,65|75,23883,71|75,25702,72|75,301,271,275,
B. K-8 / 0 - 400,CAPE MAY,5060,STONE HARBOR BORO,34168,74|75,28617,73|75,27802,73|75,66,69,78,
B. K-8 / 0 - 400,CAPE MAY,5800,WILDWOOD CREST BORO,22502,71|75,21613,66|75,23731,68|75,234,258,269,
B. K-8 / 0 - 400,CAPE MAY,5840,WOODBINE BORO,14908,30|75,14370,19|75,14971,18|75,220,225,220,
B. K-8 / 0 - 400,CUMBERLAND,1020,DEERFIELD TWP,13053,13|75,13398,12|75,13780,8|75,337,329,329,
B. K-8 / 0 - 400,CUMBERLAND,1120,DOWNE TWP,13919,21|75,14706,24|75,15744,22|75,191,178,178,
B. K-8 / 0 - 400,CUMBERLAND,1820,GREENWICH TWP,21290,68|75,18682,56|75,21109,61|75,55,61,60,
B. K-8 / 0 - 400,CUMBERLAND,5070,STOW CREEK TWP,14096,24|75,14509,22|75,16076,27|75,112,112,110,
B. K-8 / 0 - 400,HUDSON,1200,EAST NEWARK BORO,10083,1|75,10113,1|75,10524,1|75,264,271,271,
B. K-8 / 0 - 400,HUNTERDON,370,BETHLEHEM TWP,19048,58|75,19954,60|75,21757,62|75,400,386,388,
B. K-8 / 0 - 400,HUNTERDON,430,BLOOMSBURY BORO,18122,56|75,18535,54|75,18411,47|75,123,120,125,
B. K-8 / 0 - 400,HUNTERDON,670,CALIFON BORO,19884,62|75,22042,68|75,22330,63|75,109,106,108,
B. K-8 / 0 - 400,HUNTERDON,910,CLINTON-GLEN GARDNER,14023,22|75,16182,35|75,16370,31|75,484,456,455,
B. K-8 / 0 - 400,HUNTERDON,1040,DELAWARE TWP,19910,N.A.,18946,N.A.,20763,60|75,381,400,394,
B. K-8 / 0 - 400,HUNTERDON,1160,EAST AMWELL TWP,17192,51|75,18510,53|75,19966,56|75,391,369,354,
B. K-8 / 0 - 400,HUNTERDON,1600,FRANKLIN TWP,15987,41|75,17205,46|75,17729,42|75,295,293,303,
B. K-8 / 0 - 400,HUNTERDON,1680,FRENCHTOWN BORO,16763,48|75,17402,48|75,18392,46|75,143,139,147,
B. K-8 / 0 - 400,HUNTERDON,1970,HAMPTON BORO,19974,63|75,22188,69|75,22729,65|75,119,121,127,
B. K-8 / 0 - 400,HUNTERDON,2140,HIGH BRIDGE BORO,17171,50|75,18160,52|75,18605,48|75,377,373,392,
B. K-8 / 0 - 400,HUNTERDON,2450,KINGWOOD TWP,15768,39|75,17299,47|75,19100,52|75,360,342,333,
B. K-8 / 0 - 400,HUNTERDON,3180,MILFORD BORO,19491,59|75,20504,62|75,22350,64|75,95,92,92,
B. K-8 / 0 - 400,MONMOUTH,180,AVON BORO,15197,34|75,16693,42|75,20431,57|75,156,147,144,
B. K-8 / 0 - 400,MONMOUTH,500,BRADLEY BEACH BORO,16717,47|75,16384,38|75,17371,39|75,285,293,297,
B. K-8 / 0 - 400,MONMOUTH,1000,DEAL BORO,18844,57|75,19949,59|75,20634,59|75,161,164,166,
B. K-8 / 0 - 400,MONMOUTH,1490,FARMINGDALE BORO,14161,25|75,14507,21|75,14522,14|75,166,166,187,
B. K-8 / 0 - 400,MONMOUTH,3250,MONMOUTH BEACH BORO,14629,29|75,15492,29|75,15817,25|75,267,252,284,
B. K-8 / 0 - 400,MONMOUTH,3500,NEPTUNE CITY,11150,3|75,11848,3|75,13151,6|75,379,363,366,
B. K-8 / 0 - 400,MONMOUTH,4690,SEA GIRT BORO,19811,61|75,20689,63|75,23247,66|75,161,154,158,
B. K-8 / 0 - 400,MONMOUTH,4980,SPRING LAKE BORO,23085,72|75,22537,70|75,23328,67|75,212,213,221,
B. K-8 / 0 - 400,MONMOUTH,4990,SPRING LAKE HEIGHTS BORO,13761,20|75,14153,18|75,15766,23|75,349,348,351,
B. K-8 / 0 - 400,MORRIS,2010,HARDING TOWNSHIP,20014,64|75,21280,65|75,24403,69|75,304,306,305,
B. K-8 / 0 - 400,MORRIS,3410,MOUNT ARLINGTON BORO,17263,52|75,16884,43|75,18798,50|75,347,346,359,
B. K-8 / 0 - 400,MORRIS,3520,NETCONG BORO,13653,18|75,13737,16|75,14110,11|75,292,290,306,
B. K-8 / 0 - 400,MORRIS,4440,RIVERDALE BORO,13300,15|75,13615,15|75,14253,12|75,329,336,360,
B. K-8 / 0 - 400,OCEAN,210,BAY HEAD BORO,16518,45|75,17010,44|75,17547,41|75,146,146,143,
B. K-8 / 0 - 400,OCEAN,2500,LAKEHURST BORO,14253,26|75,15310,28|75,15005,19|75,377,357,373,
B. K-8 / 0 - 400,OCEAN,2550,LAVALLETTE BORO,19518,60|75,20011,61|75,19757,54|75,138,141,146,
B. K-8 / 0 - 400,SALEM,60,ALLOWAY TWP,12071,7|75,11674,2|75,12865,4|75,377,383,361,
B. K-8 / 0 - 400,SALEM,1350,ELSINBORO TWP,12595,9|75,12641,9|75,14091,10|75,127,127,130,
B. K-8 / 0 - 400,SALEM,2800,LOWER ALLOWAYS CREEK,16667,46|75,17086,45|75,18626,49|75,177,165,174,
B. K-8 / 0 - 400,SALEM,2950,MANNINGTON TWP,12845,11|75,12002,4|75,14765,15|75,181,183,182,
B. K-8 / 0 - 400,SALEM,3860,OLDMANS TWP,12825,10|75,12285,7|75,13104,5|75,266,287,287,
B. K-8 / 0 - 400,SALEM,4280,QUINTON TWP,11471,4|75,12078,6|75,12546,3|75,357,354,347,
B. K-8 / 0 - 400,SALEM,5320,UPPER PITTSGROVE TWP,12909,12|75,13439,13|75,16291,30|75,357,354,317,
B. K-8 / 0 - 400,SUSSEX,1930,HAMBURG BORO,16998,49|75,19116,58|75,25092,71|75,272,249,222,
B. K-8 / 0 - 400,SUSSEX,2490,LAFAYETTE TWP,15511,35|75,15747,31|75,17145,38|75,249,243,240,
B. K-8 / 0 - 400,SUSSEX,3300,MONTAGUE TWP,20715,67|75,21976,67|75,18035,44|75,216,213,257,
B. K-8 / 0 - 400,SUSSEX,3840,OGDENSBURG BORO,16047,42|75,16384,38|75,16819,37|75,274,265,269,
B. K-8 / 0 - 400,SUSSEX,5030,STANHOPE BORO,15042,32|75,15223,27|75,16565,34|75,314,316,313,
B. K-8 / 0 - 400,UNION,1710,GARWOOD BORO,11513,5|75,12900,10|75,14021,9|75,373,369,372,
B. K-8 / 0 - 400,UNION,5810,WINFIELD TWP,15563,37|75,16078,34|75,15982,26|75,154,151,156,
B. K-8 / 0 - 400,WARREN,70,ALPHA BORO,14484,28|75,15590,30|75,16401,32|75,222,204,206,
B. K-8 / 0 - 400,WARREN,2040,HARMONY TWP,16460,44|75,16634,41|75,19036,51|75,250,252,257,
B. K-8 / 0 - 400,WARREN,2250,HOPE TWP,15955,40|75,17648,50|75,16717,35|75,170,156,188,
B. K-8 / 0 - 400,WARREN,3890,OXFORD TWP,13528,17|75,13844,17|75,14511,13|75,308,309,317,
B. K-8 / 0 - 400,WARREN,4200,POHATCONG TWP,14315,27|75,14616,23|75,17482,40|75,319,302,297,
B. K-8 / 0 - 400,WARREN,5780,WHITE TWP,15676,38|75,17856,51|75,20502,58|75,318,286,281,
C. K-8 / 401 - 750,,,1. State average - Operating Type K-8,14405,,14851,,15901,,,,,
C. K-8 / 401 - 750,,,2. State median - Operating Type K-8,14615,,15139,,16331,,,,,
C. K-8 / 401 - 750,,,5. State average - All operating types,14736,,14940,,15714,,,,,
C. K-8 / 401 - 750,,,6. State median - All operating types,14490,,14813,,15552,,,,,
C. K-8 / 401 - 750,ATLANTIC,570,BRIGANTINE CITY,18031,59|65,19525,66|66,21388,65|66,684,668,649,
C. K-8 / 401 - 750,ATLANTIC,1300,EGG HARBOR CITY,14862,37|65,14233,28|66,14393,23|66,505,511,551,
C. K-8 / 401 - 750,ATLANTIC,1540,FOLSOM BORO,11946,N.A.,12949,N.A.,14724,26|66,415,399,398,
C. K-8 / 401 - 750,ATLANTIC,3480,MULLICA TWP,12019,N.A.,12444,10|66,13879,17|66,764,743,774,
C. K-8 / 401 - 750,ATLANTIC,5350,VENTNOR CITY,15680,N.A.,15703,N.A.,17284,43|66,771,743,741,
C. K-8 / 401 - 750,BERGEN,740,CARLSTADT BORO,15066,40|65,15513,39|66,17370,45|66,574,564,559,
C. K-8 / 401 - 750,BERGEN,1070,DEMAREST BORO,15850,47|65,17032,53|66,18842,55|66,677,668,704,
C. K-8 / 401 - 750,BERGEN,1380,ENGLEWOOD CLIFFS BORO,17760,57|65,17922,58|66,18727,53|66,537,545,550,
C. K-8 / 401 - 750,BERGEN,2050,HARRINGTON PARK BORO,15301,43|65,15753,42|66,17293,44|66,639,628,628,
C. K-8 / 401 - 750,BERGEN,2090,HAWORTH BORO,18047,60|65,18086,59|66,17732,48|66,408,424,469,
C. K-8 / 401 - 750,BERGEN,2200,HO HO KUS BORO,13988,25|65,14306,30|66,15211,30|66,638,618,619,
C. K-8 / 401 - 750,BERGEN,3730,NORTHVALE BORO,14773,35|65,15136,36|66,16573,39|66,514,524,515,
C. K-8 / 401 - 750,BERGEN,3740,NORWOOD BORO,14434,30|65,14443,31|66,14243,22|66,572,571,594,
C. K-8 / 401 - 750,BERGEN,3850,OLD TAPPAN BORO,14343,29|65,15090,35|66,17507,47|66,737,712,751,
C. K-8 / 401 - 750,BERGEN,4470,ROCHELLE PARK TWP,15063,38|65,15086,34|66,16642,40|66,470,497,492,
C. K-8 / 401 - 750,BURLINGTON,1250,EASTAMPTON TWP,13536,23|65,13820,24|66,14442,24|66,595,593,589,
C. K-8 / 401 - 750,BURLINGTON,1910,HAINESPORT TWP,12237,8|65,12679,13|66,13753,14|66,639,621,623,
C. K-8 / 401 - 750,BURLINGTON,3070,MEDFORD LAKES BORO,12120,7|65,11988,7|66,12735,8|66,539,545,552,
C. K-8 / 401 - 750,BURLINGTON,4930,SOUTHAMPTON TWP,15492,45|65,16212,47|66,16917,41|66,711,689,701,
C. K-8 / 401 - 750,BURLINGTON,5130,TABERNACLE TWP,14694,N.A.,15809,43|66,17852,49|66,770,747,725,
C. K-8 / 401 - 750,CAMDEN,190,BARRINGTON BORO,13166,17|65,13359,20|66,14501,25|66,617,616,644,
C. K-8 / 401 - 750,CAMDEN,340,BERLIN TWP,15111,41|65,16090,45|66,13615,12|66,624,627,824,
C. K-8 / 401 - 750,CAMDEN,880,CLEMENTON BORO,14509,31|65,13682,23|66,16274,35|66,433,465,445,
C. K-8 / 401 - 750,CAMDEN,2890,MAGNOLIA BORO,14140,27|65,14543,32|66,17389,46|66,419,431,432,
C. K-8 / 401 - 750,CAMDEN,3420,MOUNT EPHRAIM BORO,14830,36|65,14280,29|66,10330,1|66,430,438,599,
C. K-8 / 401 - 750,CAMDEN,4790,SOMERDALE BORO,13278,21|65,12944,14|66,14048,20|66,521,513,521,
C. K-8 / 401 - 750,CAPE MAY,1080,DENNIS TWP,17696,56|65,17611,55|66,18842,55|66,530,534,580,
C. K-8 / 401 - 750,CUMBERLAND,950,COMMERCIAL TWP,12808,13|65,12107,8|66,12108,5|66,567,572,599,
C. K-8 / 401 - 750,CUMBERLAND,1460,FAIRFIELD TWP,11182,4|65,10598,1|66,11386,3|66,630,662,664,
C. K-8 / 401 - 750,CUMBERLAND,2270,HOPEWELL TWP,11948,5|65,11889,5|66,13875,16|66,490,494,487,
C. K-8 / 401 - 750,CUMBERLAND,2570,LAWRENCE TWP,10911,1|65,10715,2|66,12034,4|66,496,482,486,
C. K-8 / 401 - 750,CUMBERLAND,3050,MAURICE RIVER TWP,10915,2|65,11928,6|66,12151,6|66,428,409,418,
C. K-8 / 401 - 750,GLOUCESTER,1830,GREENWICH TWP,18051,61|65,18719,64|66,19475,61|66,470,459,450,
C. K-8 / 401 - 750,HUNTERDON,20,ALEXANDRIA TWP,17556,54|65,17716,56|66,18562,52|66,493,488,491,
C. K-8 / 401 - 750,HUNTERDON,2220,HOLLAND TWP,16542,51|65,17379,54|66,19460,60|66,585,557,528,
C. K-8 / 401 - 750,HUNTERDON,2600,LEBANON TWP,16546,52|65,17008,52|66,18795,54|66,687,659,653,
C. K-8 / 401 - 750,HUNTERDON,5180,TEWKSBURY TWP,16147,48|65,18382,60|66,20731,64|66,655,598,585,
C. K-8 / 401 - 750,HUNTERDON,5270,UNION TWP,16234,49|65,16459,50|66,17918,50|66,471,453,449,
C. K-8 / 401 - 750,MIDDLESEX,970,CRANBURY TWP,18837,64|65,19286,65|66,21927,66|66,513,490,483,
C. K-8 / 401 - 750,MIDDLESEX,2370,JAMESBURG BORO,10968,3|65,10990,3|66,11250,2|66,651,656,690,
C. K-8 / 401 - 750,MIDDLESEX,3220,MILLTOWN BORO,13034,14|65,12968,16|66,14156,21|66,683,714,712,
C. K-8 / 401 - 750,MONMOUTH,270,BELMAR BORO,14069,26|65,14074,25|66,13974,18|66,537,553,575,
C. K-8 / 401 - 750,MONMOUTH,560,BRIELLE BORO,13266,20|65,13499,22|66,14977,29|66,559,552,560,
C. K-8 / 401 - 750,MONMOUTH,3830,OCEANPORT BORO,13249,19|65,14766,33|66,16068,34|66,628,604,610,
C. K-8 / 401 - 750,MONMOUTH,4770,SHREWSBURY BORO,14644,33|65,14150,26|66,14925,28|66,476,501,521,
C. K-8 / 401 - 750,MONMOUTH,5230,UNION BEACH,12666,10|65,13282,19|66,14814,27|66,629,621,629,
C. K-8 / 401 - 750,MONMOUTH,5640,WEST LONG BRANCH BORO,15377,44|65,15433,38|66,16522,36|66,585,575,579,
C. K-8 / 401 - 750,MORRIS,460,BOONTON TWP,16263,50|65,16362,49|66,16535,38|66,454,451,457,
C. K-8 / 401 - 750,MORRIS,3090,MENDHAM BORO,14239,28|65,15657,40|66,16531,37|66,596,569,571,
C. K-8 / 401 - 750,MORRIS,3100,MENDHAM TWP,18558,63|65,18402,61|66,20432,63|66,712,710,696,
C. K-8 / 401 - 750,MORRIS,3380,MORRIS PLAINS BORO,15188,42|65,16640,51|66,15773,31|66,612,602,689,
C. K-8 / 401 - 750,MORRIS,4480,ROCKAWAY BORO,13085,15|65,13125,17|66,13697,13|66,579,583,584,
C. K-8 / 401 - 750,PASSAIC,420,BLOOMINGDALE BORO,17560,55|65,16343,48|66,19599,62|66,594,582,562,
C. K-8 / 401 - 750,PASSAIC,3640,NORTH HALEDON BORO,12750,12|65,12180,9|66,12157,7|66,704,679,703,
C. K-8 / 401 - 750,SOMERSET,240,BEDMINSTER TWP,18365,62|65,18522,63|66,19429,59|66,543,515,523,
C. K-8 / 401 - 750,SOMERSET,4850,SOUTH BOUND BROOK,13135,16|65,13485,21|66,14022,19|66,455,453,479,
C. K-8 / 401 - 750,SOMERSET,5540,WATCHUNG BORO,15065,39|65,15399,37|66,15841,32|66,670,684,681,
C. K-8 / 401 - 750,SUSSEX,90,ANDOVER REG,17049,53|65,18464,62|66,19309,58|66,560,510,504,
C. K-8 / 401 - 750,SUSSEX,1560,FRANKFORD TWP,17761,58|65,17907,57|66,18973,57|66,540,524,519,
C. K-8 / 401 - 750,SUSSEX,1570,FRANKLIN BORO,15579,46|65,16159,46|66,18456,51|66,470,467,464,
C. K-8 / 401 - 750,SUSSEX,1800,GREEN TWP,13892,24|65,14210,27|66,16038,33|66,467,465,429,
C. K-8 / 401 - 750,SUSSEX,2030,HARDYSTON TWP,13226,18|65,13202,18|66,13873,15|66,746,735,747,
C. K-8 / 401 - 750,UNION,3470,MOUNTAINSIDE BORO,12239,9|65,12501,11|66,13227,11|66,741,729,710,
C. K-8 / 401 - 750,WARREN,30,ALLAMUCHY TWP,12705,11|65,12662,12|66,12997,9|66,428,422,432,
C. K-8 / 401 - 750,WARREN,1785,GREAT MEADOWS REGIONAL,14616,N.A.,15984,44|66,16997,42|66,755,711,714,
C. K-8 / 401 - 750,WARREN,1840,GREENWICH TWP,10187,N.A.,11398,N.A.,13182,10|66,812,761,685,
D. K-8 / 751 +,,,1. State average - Operating Type K-8,14405,,14851,,15901,,,,,
D. K-8 / 751 +,,,2. State median - Operating Type K-8,14615,,15139,,16331,,,,,
D. K-8 / 751 +,,,5. State average - All operating types,14736,,14940,,15714,,,,,
D. K-8 / 751 +,,,6. State median - All operating types,14490,,14813,,15552,,,,,
D. K-8 / 751 +,ATLANTIC,10,ABSECON CITY,11318,8|79,11148,6|79,11731,6|77,858,852,891,
D. K-8 / 751 +,ATLANTIC,1690,GALLOWAY TWP,14502,48|79,14561,37|79,16054,38|77,3268,3284,3247,
D. K-8 / 751 +,ATLANTIC,1940,HAMILTON TWP,11947,14|79,12128,10|79,12064,10|77,3067,2994,3173,
D. K-8 / 751 +,ATLANTIC,2680,LINWOOD CITY,14957,55|79,15030,45|79,16614,50|77,859,834,808,
D. K-8 / 751 +,ATLANTIC,3720,NORTHFIELD CITY,13425,28|79,13487,22|79,14478,24|77,922,906,908,
D. K-8 / 751 +,ATLANTIC,4800,SOMERS POINT CITY,14257,40|79,15011,44|79,15227,31|77,1003,972,992,
D. K-8 / 751 +,BERGEN,40,ALLENDALE BORO,14387,44|79,14894,42|79,17243,59|77,903,905,916,
D. K-8 / 751 +,BERGEN,930,CLOSTER BORO,14401,45|79,15048,46|79,16244,44|77,1120,1118,1104,
D. K-8 / 751 +,BERGEN,1230,EAST RUTHERFORD BORO,16920,76|79,16094,62|79,15894,35|77,768,809,873,
D. K-8 / 751 +,BERGEN,1470,FAIRVIEW BORO,10288,2|79,9819,1|79,10750,2|77,1301,1332,1326,
D. K-8 / 751 +,BERGEN,1580,FRANKLIN LAKES BORO,20647,79|79,22254,77|79,24848,77|77,1221,1183,1094,
D. K-8 / 751 +,BERGEN,2180,HILLSDALE BORO,14594,49|79,16001,58|79,17011,58|77,1253,1179,1193,
D. K-8 / 751 +,BERGEN,2710,LITTLE FERRY BORO,11654,10|79,12733,15|79,13043,14|77,991,984,969,
D. K-8 / 751 +,BERGEN,3060,MAYWOOD BORO,11877,12|79,12590,14|79,10621,1|77,946,968,1225,
D. K-8 / 751 +,BERGEN,3330,MONTVALE BORO,13121,25|79,13722,25|79,14906,27|77,1051,1002,1006,
D. K-8 / 751 +,BERGEN,3760,OAKLAND BORO,15899,69|79,16653,68|79,17829,70|77,1559,1471,1473,
D. K-8 / 751 +,BERGEN,4430,RIVER VALE TWP,14380,43|79,15217,50|79,16459,47|77,1224,1182,1179,
D. K-8 / 751 +,BERGEN,5330,UPPER SADDLE RIVER BORO,15498,63|79,16016,60|79,17437,65|77,1249,1224,1231,
