GROUP,CONAME,DIST,DISTNAME,pp3vv,stpct01vv,ltpct01vv,fdpct01vv,tupct01vv,fbpct01vv,otpct01vv,strat01vv,ssrat01vv,sarat01vv,pctsevv
D. K-8 / 751 +,Atlantic,1690,Galloway Twp,22578,0.483,0.459,0.042,0.016,0,0,11,74.7,193.3,0.1795
D. K-8 / 751 +,Atlantic,1940,Hamilton Twp,19864,0.559,0.37,0.062,0.005,0,0.004,11.8,94.9,196.2,0.1481
D. K-8 / 751 +,Atlantic,2680,Linwood City,20308,0.235,0.747,0.017,0,0,0.001,11.5,67.6,136.5,0.1248
D. K-8 / 751 +,Atlantic,3720,Northfield City,19340,0.396,0.554,0.03,0.002,0,0.018,11,87.3,181.6,0.1528
D. K-8 / 751 +,Atlantic,4800,Somers Point City,23586,0.441,0.511,0.047,0.001,0,0,9.2,64.4,132,0.1566
D. K-8 / 751 +,Bergen,40,Allendale Boro,22364,0.17,0.814,0.011,0.005,0,0,12.1,93.4,151.8,0.0608
D. K-8 / 751 +,Bergen,930,Closter Boro,20288,0.176,0.79,0.014,0.02,0,0,12.1,77.8,182.3,0.1226
D. K-8 / 751 +,Bergen,1230,East Rutherford Boro,25107,0.168,0.808,0.022,0.002,0,0,11.5,86.5,164.4,0.1509
D. K-8 / 751 +,Bergen,1470,Fairview Boro,14302,0.459,0.471,0.042,0,0.027,0.001,16.3,111.5,161,0.1536
D. K-8 / 751 +,Bergen,1580,Franklin Lakes Boro,30608,0.166,0.76,0.011,0.064,0,0,7.9,38.3,125.2,0.1611
D. K-8 / 751 +,Bergen,2180,Hillsdale Boro,24116,0.182,0.798,0.018,0.002,0,0,10,64.2,143.8,0.1975
D. K-8 / 751 +,Bergen,2710,Little Ferry Boro,21872,0.254,0.696,0.021,0.001,0.014,0.014,11.5,101.7,157,0.1007
D. K-8 / 751 +,Bergen,3060,Maywood Boro,19337,0.155,0.824,0.017,0.003,0,0.001,13.2,100,196,0.1172
D. K-8 / 751 +,Bergen,3330,Montvale Boro,21241,0.173,0.806,0.016,0.003,0,0.002,11.5,95.7,124.4,0.1026
D. K-8 / 751 +,Bergen,3760,Oakland Boro,27011,0.171,0.818,0.01,0,0,0.001,10.4,47.9,125.1,0.1515
D. K-8 / 751 +,Bergen,4430,River Vale Twp,24467,0.153,0.797,0.009,0.001,0.037,0.003,12,84.7,157.9,0.1153
D. K-8 / 751 +,Bergen,5330,Upper Saddle River Boro,24818,0.153,0.768,0.014,0.009,0.056,0,10.6,71,116.4,0.1558
D. K-8 / 751 +,Bergen,5920,Wyckoff Twp,24926,0.17,0.818,0.01,0.001,0,0.001,10.9,58.8,163.8,0.1125
D. K-8 / 751 +,Burlington,1280,Edgewater Park Twp,20795,0.458,0.493,0.034,0.012,0.001,0.002,13.1,73.8,147.5,0.1422
D. K-8 / 751 +,Burlington,1420,Evesham Twp,21496,0.282,0.7,0.018,0.001,0,0,12.9,66.3,214.6,0.168
D. K-8 / 751 +,Burlington,2850,Lumberton Twp,22447,0.431,0.537,0.021,0.009,0,0.002,12.4,48.5,120,0.1758
D. K-8 / 751 +,Burlington,3080,Medford Twp,23044,0.209,0.776,0.013,0.002,0,0,12.6,56.5,180.7,0.1768
D. K-8 / 751 +,Burlington,3430,Mount Holly Twp,23798,0.569,0.348,0.061,0.015,0,0.007,11.2,64.9,129.8,0.1507
D. K-8 / 751 +,Burlington,3440,Mount Laurel Twp,20304,0.201,0.768,0.019,0,0,0.012,12.1,85.2,202.8,0.1256
D. K-8 / 751 +,Burlington,5720,Westampton,16788,0.365,0.611,0.024,0,0,0,13,99.9,199.8,0.1827
D. K-8 / 751 +,Camden,260,Bellmawr Boro,18502,0.459,0.433,0.055,0.001,0.004,0.048,13.5,152.1,121.7,0.0881
D. K-8 / 751 +,Camden,330,Berlin Boro,17721,0.421,0.552,0.02,0.007,0,0,12.4,85.2,165.4,0.1136
D. K-8 / 751 +,Camden,1780,Gloucester Twp,20547,0.52,0.377,0.024,0.002,0.041,0.036,12,70.8,179.9,0.1457
D. K-8 / 751 +,Camden,4590,Runnemede Boro,20406,0.505,0.457,0.032,0.006,0,0,12.2,66.6,152.1,0.1346
D. K-8 / 751 +,Camden,5080,Stratford Boro,19034,0.423,0.45,0.026,0.101,0,0,10.7,75,138.7,0.1967
D. K-8 / 751 +,Camden,5400,Voorhees Twp,19745,0.218,0.731,0.018,0,0.015,0.018,13.1,77.4,175.9,0.1248
D. K-8 / 751 +,Cape May,5340,Upper Twp,19202,0.344,0.61,0.018,0.028,0,0,11.3,78.4,176.5,0.1069
D. K-8 / 751 +,Cumberland,5300,Upper Deerfield Twp,22367,0.511,0.401,0.068,0,0.018,0.002,10.9,91.4,175.6,0.1865
D. K-8 / 751 +,Gloucester,2750,Logan Twp,19983,0.397,0.584,0.015,0.003,0,0.001,9.3,76.6,119.3,0.1007
D. K-8 / 751 +,Hudson,1850,Guttenberg Town,18073,0.428,0.492,0.06,0,0.02,0,0,0,0,0.1052
D. K-8 / 751 +,Hunterdon,920,Clinton Twp,26887,0.207,0.766,0.013,0.015,0,0,8.7,42.1,125.9,0.1286
D. K-8 / 751 +,Hunterdon,1510,Flemington-Raritan Reg,24629,0.211,0.741,0.013,0,0.03,0.005,9.6,61.3,138.9,0.1506
D. K-8 / 751 +,Hunterdon,4350,Readington Twp,26605,0.171,0.76,0.012,0.003,0.025,0.029,9.3,56.6,131.8,0.1532
D. K-8 / 751 +,Middlesex,3220,Milltown Boro,18925,0.171,0.803,0.02,0.006,0,0,11.9,100.5,125.6,0.1104
D. K-8 / 751 +,Monmouth,945,Colts Neck Twp,30859,0.186,0.782,0.032,0,0,0,8.5,49.7,106.1,0.1591
D. K-8 / 751 +,Monmouth,1260,Eatontown Boro,27293,0.309,0.647,0.035,0.009,0,0,164.5,987,0,0.1979
D. K-8 / 751 +,Monmouth,1440,Fair Haven Boro,18921,0.185,0.798,0.011,0.005,0,0.001,11.4,70.5,141.4,0.1429
D. K-8 / 751 +,Monmouth,1640,Freehold Boro,20837,0.563,0.33,0.103,0,0,0.004,12.6,97.2,152.8,0.1855
D. K-8 / 751 +,Monmouth,1660,Freehold Twp,23410,0.182,0.795,0.016,0.008,0,0,10.7,63.1,162.7,0.1318
D. K-8 / 751 +,Monmouth,2290,Howell Twp,23101,0.38,0.599,0.016,0.006,0,0,11.6,63.5,155.7,0.1577
D. K-8 / 751 +,Monmouth,2720,Little Silver Boro,20438,0.174,0.808,0.015,0.003,0,0,10.3,79,121.9,0.1334
D. K-8 / 751 +,Monmouth,2920,Manalapan-Englishtown Reg,20711,0.312,0.659,0.015,0.001,0,0.013,12.1,82.4,178.1,0.1383
D. K-8 / 751 +,Monmouth,3030,Marlboro Twp,22100,0.246,0.735,0.012,0.001,0,0.006,10.8,75.8,179,0.1244
D. K-8 / 751 +,Monmouth,3200,Millstone Twp,25005,0.212,0.771,0.011,0.003,0.002,0.001,11,64.9,124,0.1117
D. K-8 / 751 +,Monmouth,4360,Red Bank Boro,20265,0.382,0.559,0.044,0,0.002,0.013,11.6,89.6,125.5,0.1681
D. K-8 / 751 +,Monmouth,4570,Rumson Boro,21974,0.169,0.8,0.019,0.011,0,0.001,11.7,93.9,161.4,0.0988
D. K-8 / 751 +,Monmouth,5185,Tinton Falls,23346,0.251,0.72,0.019,0.009,0,0.001,10.1,74.6,169,0.181
D. K-8 / 751 +,Morris,820,Chester Twp,25325,0.176,0.801,0.016,0.008,0,0,9.7,55.6,152.6,0.1113
D. K-8 / 751 +,Morris,1090,Denville Twp,21120,0.163,0.821,0.012,0.004,0,0,10.7,62.1,163,0.1774
D. K-8 / 751 +,Morris,1190,East Hanover Twp,28038,0.165,0.817,0.016,0.002,0,0,9.6,59.5,103.7,0.1233
D. K-8 / 751 +,Morris,1530,Florham Park Boro,24404,0.144,0.807,0.011,0.002,0.015,0.021,10.5,61.7,120.3,0.1369
D. K-8 / 751 +,Morris,2000,Hanover Twp,23414,0.17,0.819,0.01,0.001,0,0,10.8,63.1,160.2,0.1298
D. K-8 / 751 +,Morris,2650,Lincoln Park Boro,19825,0.17,0.811,0.017,0.002,0,0,11.4,77.3,157.2,0.1685
D. K-8 / 751 +,Morris,4000,Long Hill Twp,24760,0.165,0.805,0.013,0.008,0,0.009,10.9,55.3,116.3,0.1645
D. K-8 / 751 +,Morris,4490,Rockaway Twp,25441,0.187,0.79,0.02,0.002,0,0.001,10.3,47.4,193.7,0.1717
D. K-8 / 751 +,Morris,5520,Washington Twp,26391,0.289,0.699,0.012,0.001,0,0,10.2,55.5,205.8,0.179
D. K-8 / 751 +,Passaic,1920,Haledon Boro,18594,0.566,0.348,0.048,0,0.019,0.019,10.3,73.4,186.7,0.1478
D. K-8 / 751 +,Passaic,2700,Little Falls Twp,22219,0.177,0.801,0.02,0.002,0,0,9.9,70.5,176.2,0.1814
D. K-8 / 751 +,Passaic,4270,Prospect Park Boro,18642,0.675,0.221,0.064,0,0.04,0,15,117.8,188.4,0.129
D. K-8 / 751 +,Passaic,4400,Ringwood Boro,24368,0.227,0.718,0.015,0.039,0,0.001,11.4,51.1,146.3,0.1825
D. K-8 / 751 +,Passaic,5200,Totowa Boro,19932,0.163,0.796,0.025,0.016,0,0,13,78.9,146.9,0.1218
D. K-8 / 751 +,Passaic,5440,Wanaque Boro,25175,0.265,0.68,0.019,0.011,0,0.025,9.9,81.9,150.2,0.1849
D. K-8 / 751 +,Passaic,5690,Woodland Park,19825,0.19,0.763,0.033,0.006,0,0.008,11.9,98.4,135.3,0.1418
D. K-8 / 751 +,Somerset,510,Branchburg Twp,24659,0.147,0.84,0.01,0.003,0,0,9.2,62.9,159.4,0.1293
D. K-8 / 751 +,Somerset,1810,Green Brook Twp,23376,0.139,0.838,0.008,0.014,0,0.001,10.2,69.8,139.5,0.1648
D. K-8 / 751 +,Somerset,5470,Warren Twp,29620,0.176,0.809,0.01,0.005,0,0,8.7,42.2,143.8,0.1358
D. K-8 / 751 +,Sussex,640,Byram Twp,23522,0.339,0.646,0.013,0.002,0,0,9.7,67.4,140.5,0.1938
D. K-8 / 751 +,Sussex,5100,Sussex-Wantage Regional,26452,0.415,0.554,0.027,0.002,0,0.002,9.4,44.1,143.7,0.2089
E. K-12 / 0 - 1800,Atlantic,590,Buena Regional,27583,0.577,0.345,0.049,0.03,0,0,11.5,58.1,145.2,0.1913
E. K-12 / 0 - 1800,Bergen,440,Bogota Boro,23521,0.356,0.562,0.027,0.002,0.053,0,11.7,64.1,173.3,0.1713
E. K-12 / 0 - 1800,Bergen,1360,Emerson Boro,21025,0.161,0.818,0.013,0.002,0,0.006,11.4,86,107.2,0.1205
E. K-12 / 0 - 1800,Bergen,2080,Hasbrouck Heights Boro,21532,0.204,0.779,0.015,0.001,0,0.001,12.7,77,178.7,0.1409
E. K-12 / 0 - 1800,Bergen,3170,Midland Park Boro,29280,0.163,0.822,0.013,0.002,0,0,9.1,48.1,101.5,0.1343
E. K-12 / 0 - 1800,Bergen,3940,Park Ridge Boro,29638,0.158,0.82,0.012,0.008,0,0.002,9.8,52.8,85.6,0.1675
E. K-12 / 0 - 1800,Bergen,4370,Ridgefield Boro,26750,0.201,0.528,0.018,0.253,0,0,10.3,45,110.9,0.254
E. K-12 / 0 - 1800,Bergen,4610,Saddle Brook Twp,23946,0.162,0.822,0.017,0,0,0,11.9,50.3,132.3,0.2045
E. K-12 / 0 - 1800,Bergen,5410,Waldwick Boro,23167,0.178,0.806,0.015,0.001,0,0,10.7,74.5,124.3,0.1429
E. K-12 / 0 - 1800,Bergen,5430,Wallington Boro,19407,0.304,0.637,0.023,0,0.026,0.01,14.3,85.5,112.7,0.0994
E. K-12 / 0 - 1800,Bergen,5830,Wood-Ridge Boro,20718,0.158,0.752,0.016,0.073,0,0.001,12.7,108.6,156.1,0.1166
E. K-12 / 0 - 1800,Burlington,600,Burlington City,32647,0.605,0.295,0.036,0.061,0,0.003,9.8,49.9,107.6,0.1891
E. K-12 / 0 - 1800,Burlington,1520,Florence Twp,21331,0.401,0.565,0.025,0.009,0,0,12.3,82,222.6,0.1492
E. K-12 / 0 - 1800,Burlington,3920,Palmyra Boro,21411,0.378,0.513,0.03,0.079,0,0,11.6,77,102.7,0.13
E. K-12 / 0 - 1800,Burlington,4450,Riverside Twp,20534,0.568,0.334,0.039,0.06,0,0,12.1,81.5,145.8,0.1226
E. K-12 / 0 - 1800,Camden,150,Audubon Public School Disrict,20292,0.437,0.449,0.021,0.093,0,0,11.5,71.1,133.1,0.1758
E. K-12 / 0 - 1800,Camden,1880,Haddon Heights Boro,18975,0.199,0.512,0.018,0.271,0,0,11.5,76.5,140.1,0.1244
E. K-12 / 0 - 1800,Cape May,5790,Wildwood City,27668,0.376,0.5,0.064,0.06,0,0,8.5,74.8,102.9,0.197
E. K-12 / 0 - 1800,Essex,760,Cedar Grove Twp,23119,0.166,0.819,0.015,0,0,0,10.4,68.3,131,0.1497
E. K-12 / 0 - 1800,Gloucester,860,Clayton Boro,19628,0.545,0.381,0.062,0.01,0,0.002,12.4,102.6,159.6,0.1491
E. K-12 / 0 - 1800,Gloucester,4020,Paulsboro Boro,21907,0.627,0.244,0.073,0.055,0,0.001,10.9,80.1,124.7,0.1761
E. K-12 / 0 - 1800,Gloucester,4140,Pitman Boro,23311,0.484,0.484,0.021,0.008,0.004,0,9.3,49.8,111.6,0.1725
E. K-12 / 0 - 1800,Gloucester,5860,Woodbury City,22936,0.541,0.404,0.048,0.007,0,0,11.6,71.2,124.9,0.1662
E. K-12 / 0 - 1800,Hudson,5580,Weehawken Twp,22785,0.234,0.736,0.027,0.003,0,0,11.3,79.1,96,0.1073
E. K-12 / 0 - 1800,Hunterdon,1376,South Hunterdon Regional School District,30544,0.208,0.688,0.016,0.001,0.014,0.073,9.1,58.3,116.5,0.1535
E. K-12 / 0 - 1800,Middlesex,1140,Dunellen Boro,19590,0.446,0.518,0.026,0.001,0,0.009,12.2,88.3,121,0.1109
E. K-12 / 0 - 1800,Middlesex,2150,Highland Park Boro,25036,0.225,0.71,0.031,0.004,0.029,0.001,11.1,73,146,0.1368
E. K-12 / 0 - 1800,Middlesex,4830,South Amboy City,19929,0.477,0.483,0.04,0,0,0,11.6,85.6,174.1,0.1368
E. K-12 / 0 - 1800,Middlesex,4970,Spotswood Boro,20363,0.346,0.521,0.016,0.116,0,0.001,10.2,65,158.9,0.1112
E. K-12 / 0 - 1800,Monmouth,100,Asbury Park City,43662,0.847,0.099,0.047,0.002,0,0.005,8.9,38.9,77.8,0.1533
E. K-12 / 0 - 1800,Monmouth,2400,Keansburg Boro,32700,0.825,0.122,0.053,0,0,0,8,39.5,102.3,0.2069
E. K-12 / 0 - 1800,Monmouth,2430,Keyport Boro,23125,0.424,0.425,0.035,0.117,0,0,10.1,95.5,95.5,0.1114
E. K-12 / 0 - 1800,Monmouth,2930,Manasquan Boro,22899,0.155,0.49,0.013,0.321,0,0.021,10.9,70.2,118.3,0.1586
E. K-12 / 0 - 1800,Morris,450,Boonton Town,24420,0.221,0.603,0.019,0.15,0,0.007,10.9,56.2,115.2,0.1859
E. K-12 / 0 - 1800,Morris,630,Butler Boro,24591,0.214,0.608,0.015,0.164,0,0,11.2,70.4,118.5,0.2262
E. K-12 / 0 - 1800,Morris,2460,Kinnelon Boro,25697,0.187,0.801,0.01,0.002,0,0,11,55.6,117.2,0.1443
E. K-12 / 0 - 1800,Morris,3460,Mountain Lakes Boro,27899,0.175,0.516,0.007,0.302,0,0,10.1,31.9,107.1,0.1691
E. K-12 / 0 - 1800,Ocean,4190,Plumsted Twp,25571,0.525,0.412,0.051,0.012,0,0,9.6,50.8,95.4,0.1839
E. K-12 / 0 - 1800,Ocean,4220,Point Pleasant Beach Boro,26174,0.18,0.699,0.02,0.101,0,0,10.8,69.4,116.5,0.1484
E. K-12 / 0 - 1800,Passaic,4230,Pompton Lakes Boro,24249,0.247,0.599,0.02,0.087,0.014,0.033,11.4,64.6,109.6,0.1723
E. K-12 / 0 - 1800,Salem,4150,Pittsgrove Twp,20620,0.613,0.358,0.024,0.004,0,0.001,10.9,62.5,90.6,0.1549
E. K-12 / 0 - 1800,Salem,4630,Salem City,25830,0.808,0.088,0.054,0.05,0,0,10.2,100.3,100.3,0.1404
E. K-12 / 0 - 1800,Salem,5910,Woodstown-Pilesgrove Reg,18756,0.38,0.441,0.024,0.142,0,0.013,10.8,92.1,134,0.154
E. K-12 / 0 - 1800,Somerset,3000,Manville Boro,18942,0.431,0.542,0.027,0,0,0,13.3,68.3,146.2,0.1765
E. K-12 / 0 - 1800,Sussex,2240,Hopatcong,27047,0.399,0.581,0.02,0,0,0,10.1,47.2,95.9,0.2066
E. K-12 / 0 - 1800,Sussex,3590,Newton Town,22112,0.347,0.383,0.033,0.235,0,0.002,10.7,63.9,153.4,0.1697
E. K-12 / 0 - 1800,Union,2420,Kenilworth Boro,22751,0.337,0.623,0.017,0.015,0,0.008,11.4,68.3,130.3,0.138
E. K-12 / 0 - 1800,Warren,280,Belvidere Town,20741,0.36,0.278,0.018,0.345,0,0,10.4,64.3,106.3,0.1473
F. K-12 / 1801 - 3500,Atlantic,1960,Hammonton Town,17262,0.472,0.333,0.033,0.155,0,0.007,14.2,112.9,191.3,0.1321
F. K-12 / 1801 - 3500,Atlantic,4180,Pleasantville City,25175,0.849,0.107,0.037,0.006,0,0.001,10.3,64.9,146,0.1517
F. K-12 / 1801 - 3500,Bergen,890,Cliffside Park Boro,19595,0.213,0.575,0.033,0.137,0.007,0.035,12.8,100.4,210.9,0.1532
F. K-12 / 1801 - 3500,Bergen,990,Cresskill Boro,21022,0.178,0.773,0.013,0.037,0,0,12.7,90.7,141.6,0.1339
F. K-12 / 1801 - 3500,Bergen,1130,Dumont Boro,21535,0.298,0.686,0.016,0,0,0,11.9,84.8,142,0.1045
F. K-12 / 1801 - 3500,Bergen,1345,Elmwood Park,19690,0.274,0.692,0.028,0.002,0,0.004,14.1,114.6,235.5,0.1533
F. K-12 / 1801 - 3500,Bergen,1370,Englewood City,26620,0.282,0.681,0.028,0.008,0,0.001,10.3,66.7,128.8,0.1354
F. K-12 / 1801 - 3500,Bergen,1760,Glen Rock Boro,23249,0.168,0.822,0.01,0,0,0,11.8,69.3,167.3,0.1617
F. K-12 / 1801 - 3500,Bergen,2620,Leonia Boro,22188,0.236,0.568,0.015,0.173,0,0.008,10.9,71.4,125.3,0.1297
F. K-12 / 1801 - 3500,Bergen,2740,Lodi Borough,21345,0.398,0.571,0.028,0,0,0.003,13.5,95,150.3,0.0865
F. K-12 / 1801 - 3500,Bergen,2860,Lyndhurst Twp,19336,0.26,0.715,0.021,0.001,0,0.003,12.8,64.8,119.5,0.1385
F. K-12 / 1801 - 3500,Bergen,2900,Mahwah Twp,28265,0.159,0.828,0.013,0,0,0,10.7,76.8,122.2,0.1503
F. K-12 / 1801 - 3500,Bergen,3550,New Milford Boro,22304,0.196,0.763,0.018,0.023,0,0,12.3,66.9,146.7,0.1813
F. K-12 / 1801 - 3500,Bergen,3600,North Arlington Boro,22192,0.219,0.762,0.019,0,0,0,13.4,106.6,117.2,0.1293
F. K-12 / 1801 - 3500,Bergen,3910,Palisades Park,18725,0.214,0.738,0.043,0.003,0.002,0,0,1696,0,0.0953
F. K-12 / 1801 - 3500,Bergen,4310,Ramsey Boro,26009,0.146,0.751,0.013,0.029,0.032,0.029,10.9,64.9,148.5,0.1133
F. K-12 / 1801 - 3500,Bergen,4380,Ridgefield Park Twp,21234,0.327,0.548,0.025,0.1,0,0,13.5,84.8,165.3,0.1289
F. K-12 / 1801 - 3500,Bergen,4600,Rutherford Boro,21027,0.191,0.776,0.017,0.007,0.009,0,12.3,74.2,139.6,0.1106
F. K-12 / 1801 - 3500,Bergen,5755,Westwood Regional,29041,0.173,0.656,0.013,0.001,0,0.157,11.1,60,147.2,0.1369
F. K-12 / 1801 - 3500,Burlington,475,Bordentown Regional,21470,0.3,0.669,0.02,0.01,0,0.001,13.7,65.9,166.9,0.156
F. K-12 / 1801 - 3500,Burlington,840,Cinnaminson Twp,21336,0.313,0.668,0.016,0.004,0,0,11.5,90.7,133.6,0.1106
F. K-12 / 1801 - 3500,Burlington,1060,Delran Twp,19194,0.378,0.599,0.021,0.001,0,0.001,12.5,96,163.2,0.1513
F. K-12 / 1801 - 3500,Burlington,3010,Maple Shade Twp,20929,0.375,0.593,0.028,0.003,0,0.001,11.8,71.9,165.8,0.2031
F. K-12 / 1801 - 3500,Burlington,5805,Willingboro Twp,25886,0.581,0.379,0.034,0.006,0,0,12.6,71.5,107.3,0.1626
F. K-12 / 1801 - 3500,Camden,940,Collingswood Boro,20940,0.405,0.419,0.024,0.152,0,0,10.9,81.9,104.8,0.1564
F. K-12 / 1801 - 3500,Camden,1770,Gloucester City,24302,0.797,0.132,0.037,0.019,0,0.015,11.3,70.6,132.4,0.1921
F. K-12 / 1801 - 3500,Camden,1890,Haddon Twp,21147,0.343,0.634,0.02,0.003,0,0,12.2,83.6,126.4,0.1572
F. K-12 / 1801 - 3500,Camden,1900,Haddonfield Boro,17967,0.178,0.8,0.016,0.005,0,0.001,12.9,80.9,180.7,0.1573
F. K-12 / 1801 - 3500,Camden,2670,Lindenwold Boro,19520,0.646,0.257,0.071,0.012,0,0.014,11.5,87.3,146.2,0.1252
F. K-12 / 1801 - 3500,Camden,4110,Pine Hill Boro,23414,0.552,0.296,0.028,0.122,0,0.002,11.4,75.6,145.5,0.1801
F. K-12 / 1801 - 3500,Cape May,3130,Middle Twp,22087,0.386,0.531,0.03,0.053,0,0,12.1,84.9,219.7,0.1704
F. K-12 / 1801 - 3500,Cape May,3780,Ocean City,24696,0.228,0.523,0.019,0.23,0,0,11.8,80.1,193.8,0.089
F. K-12 / 1801 - 3500,Essex,660,Caldwell-West Caldwell,21484,0.177,0.808,0.014,0,0,0.001,11.9,62,153.2,0.1607
F. K-12 / 1801 - 3500,Essex,1750,Glen Ridge Boro,20841,0.167,0.798,0.015,0.016,0,0.004,13.1,75.6,162.9,0.1253
F. K-12 / 1801 - 3500,Essex,5370,Verona Boro,20629,0.181,0.798,0.016,0.002,0.002,0.001,12.4,56,128.9,0.1391
F. K-12 / 1801 - 3500,Gloucester,1730,Glassboro,25164,0.485,0.467,0.039,0.004,0,0.005,11.4,74.5,83.4,0.1426
F. K-12 / 1801 - 3500,Gloucester,5620,West Deptford Twp,19670,0.378,0.6,0.021,0.001,0,0,12.7,82.1,179.6,0.191
F. K-12 / 1801 - 3500,Hudson,2060,Harrison Town,27663,0.709,0.215,0.037,0.032,0,0.007,12.5,90.8,118.5,0.1428
F. K-12 / 1801 - 3500,Hudson,2210,Hoboken City,27609,0.387,0.581,0.026,0.002,0,0.004,9,51.6,93.3,0.1354
F. K-12 / 1801 - 3500,Hudson,4730,Secaucus Town,20615,0.175,0.8,0.023,0.002,0,0,12.2,85.3,134.9,0.1387
F. K-12 / 1801 - 3500,Mercer,1430,Ewing Twp,24321,0.272,0.699,0.023,0.007,0,0,10.2,68.9,160.6,0.1863
F. K-12 / 1801 - 3500,Mercer,2280,Hopewell Valley Regional,28651,0.172,0.811,0.011,0.004,0,0.002,10.1,61.9,144.2,0.1525
F. K-12 / 1801 - 3500,Mercer,5510,Robbinsville,17935,0.239,0.746,0.013,0.001,0,0.001,13,89.6,210,0.1076
F. K-12 / 1801 - 3500,Middlesex,3120,Metuchen Boro,21921,0.174,0.804,0.016,0.003,0,0.003,12.6,92.2,141.3,0.1331
F. K-12 / 1801 - 3500,Middlesex,3140,Middlesex Boro,21226,0.37,0.606,0.023,0.001,0,0,11.8,67.1,158.8,0.1478
F. K-12 / 1801 - 3500,Middlesex,4910,South Plainfield Boro,21697,0.263,0.684,0.018,0.001,0.034,0,12.4,96.3,152.4,0.144
F. K-12 / 1801 - 3500,Middlesex,4920,South River Boro,18174,0.51,0.45,0.04,0.001,0,0,12.4,84.4,156,0.1504
F. K-12 / 1801 - 3500,Monmouth,2105,Hazlet Twp,22822,0.332,0.649,0.017,0.003,0,0,11.3,82.2,118.9,0.1829
F. K-12 / 1801 - 3500,Monmouth,2230,Holmdel Twp,24534,0.176,0.793,0.014,0.007,0.01,0,11.3,71.4,149.9,0.1363
F. K-12 / 1801 - 3500,Monmouth,3810,Ocean Twp,26013,0.23,0.746,0.02,0.003,0,0.001,9.9,62.4,145.7,0.1905
F. K-12 / 1801 - 3500,Monmouth,5310,Upper Freehold Regional,22041,0.249,0.562,0.011,0.175,0.002,0.001,11.7,69.9,163,0.1693
F. K-12 / 1801 - 3500,Monmouth,5420,Wall Twp,25562,0.184,0.783,0.017,0.01,0,0.006,9.5,53.4,156.2,0.1596
F. K-12 / 1801 - 3500,Morris,1110,Dover Town,17465,0.623,0.287,0.048,0.024,0.017,0.001,13.6,121.3,152.9,0.1196
F. K-12 / 1801 - 3500,Morris,2380,Jefferson Twp,24854,0.348,0.631,0.016,0.004,0,0.001,11.5,57.9,129.7,0.1733
F. K-12 / 1801 - 3500,Morris,2870,Madison Boro,21819,0.169,0.769,0.015,0.031,0,0.016,12.3,72.7,137.1,0.1582
F. K-12 / 1801 - 3500,Morris,4080,Pequannock Twp,22050,0.193,0.787,0.013,0.008,0,0,11.9,58.7,124.6,0.1304
F. K-12 / 1801 - 3500,Morris,4560,Roxbury Twp,24315,0.285,0.651,0.015,0.049,0,0,10.9,64,123.6,0.1332
F. K-12 / 1801 - 3500,Ocean,185,Barnegat Twp,22793,0.49,0.479,0.025,0.002,0,0.004,11.3,64.9,183.8,0.1541
F. K-12 / 1801 - 3500,Ocean,2940,Manchester Twp,24437,0.219,0.712,0.023,0.037,0.008,0.001,10.2,52.6,144.2,0.1687
F. K-12 / 1801 - 3500,Ocean,4210,Point Pleasant Boro,18684,0.256,0.719,0.021,0.004,0,0,11.4,87.8,147.2,0.1393
F. K-12 / 1801 - 3500,Passaic,2100,Hawthorne Boro,20453,0.162,0.81,0.025,0.002,0,0.001,11.6,71.4,155.2,0.164
F. K-12 / 1801 - 3500,Passaic,5650,West Milford Twp,25798,0.312,0.661,0.017,0.003,0.001,0.006,11,47,137.2,0.1892
F. K-12 / 1801 - 3500,Salem,4070,Penns Grv-Carneys Pt Reg,21272,0.661,0.265,0.058,0.015,0,0.001,11.8,92.1,132.4,0.1866
F. K-12 / 1801 - 3500,Salem,4075,Pennsville,23683,0.396,0.573,0.027,0.004,0,0,10.5,66.8,124.1,0.1806
F. K-12 / 1801 - 3500,Somerset,490,Bound Brook Boro,20509,0.523,0.382,0.054,0.031,0.01,0,12.6,75.3,156.9,0.1381
F. K-12 / 1801 - 3500,Somerset,3670,North Plainfield Boro,21913,0.537,0.435,0.029,0,0,0,10.9,76.7,130,0.1816
F. K-12 / 1801 - 3500,Somerset,4815,Somerset Hills Regional,25740,0.161,0.694,0.011,0.088,0.045,0.001,12.3,62.6,129.3,0.1637
F. K-12 / 1801 - 3500,Somerset,4820,Somerville Boro,21502,0.289,0.48,0.024,0.203,0,0.004,11.8,75.6,126.8,0.1487
F. K-12 / 1801 - 3500,Sussex,4960,Sparta Twp,25147,0.214,0.764,0.014,0.002,0,0.006,11.6,78.2,127.2,0.1376
F. K-12 / 1801 - 3500,Sussex,5360,Vernon Twp,26213,0.468,0.513,0.016,0.003,0,0,10.8,59.5,140.4,0.1857
F. K-12 / 1801 - 3500,Union,310,Berkeley Heights Twp,23610,0.162,0.648,0.01,0.082,0.097,0.001,11.7,52.2,130.8,0.1412
F. K-12 / 1801 - 3500,Union,850,Clark Twp,19160,0.174,0.773,0.017,0.036,0,0,11.9,72.4,164.7,0.1348
F. K-12 / 1801 - 3500,Union,2190,Hillside Twp,21559,0.512,0.457,0.027,0.001,0,0.003,11.5,79.4,125,0.1266
