CO,DIST,ind1,ind2,ind3,ind4,ind5,ind6,ind7,ind8,ind9,ind10,ind11,ind12,ind13,ind15,distname,CONAME,GROUP,OPTYPE,DFG,ABBOTT,FLAG,ENROLL,COUNTY,enrol1
19,920,23588845,13517804,12262482,582948,672374,4736742,4266534,2400583,1980896,2800496,1559198,0,109614,31656,Clinton Twp,Hunterdon,D. K-8 / 751 +,2,I,,1,1225.5,Hunterdon,
19,1040,7514967,4758076,4527670,225292,5114,1083319,890277,740102,641215,812906,362983,0,117503,13838,Delaware Twp,Hunterdon,B. K-8 / 0 - 400,2,GH,,1,389,Hunterdon,
19,1050,14917773,6898415,6307972,266473,323970,3534604,3314405,1559909,1293709,1624410,850030,0,1300435,53349,Delaware Valley Regional,Hunterdon,H. 7-12 / 9-12,5,GH,,1,691.8,Hunterdon,
19,1160,6777820,4041073,3721005,175406,144662,1164327,1046674,733488,641841,716575,445294,14144,101527,37453,East Amwell Twp,Hunterdon,B. K-8 / 0 - 400,2,I,,1,351.9,Hunterdon,
19,1376,16971207,10188403,9677440,338192,172771,2651315,2426826,1708985,1452827,1628090,859013,0,639037,89381,South Hunterdon Regional School District,Hunterdon,E. K-12 / 0 - 1800,3,I,,1,986.6,Hunterdon,
19,1510,52399191,34823109,29869050,1360181,3593878,6169186,5513323,5859229,4847821,5280072,1227531,0,247510,345852,Flemington-Raritan Reg,Hunterdon,D. K-8 / 751 +,2,I,,1,3056.8,Hunterdon,
19,1600,4908497,2844137,2626703,83745,133689,804413,477504,599881,491769,624603,41864,0,35059,39817,Franklin Twp,Hunterdon,B. K-8 / 0 - 400,2,I,,1,284.8,Hunterdon,
19,1680,2622640,1535973,1466325,33409,36239,486560,423275,252072,155822,311272,153542,10000,26671,5769,Frenchtown Boro,Hunterdon,B. K-8 / 0 - 400,2,FG,,1,124,Hunterdon,
19,1970,2846610,1683997,1593494,27380,63123,682786,543346,190340,80840,277389,146431,0,12097,0,Hampton Boro,Hunterdon,B. K-8 / 0 - 400,2,DE,,1,137.9,Hunterdon,
19,2140,7376739,4107574,3810841,123985,172748,1577191,1076126,637362,455984,1001774,432564,0,52838,24016,High Bridge Boro,Hunterdon,B. K-8 / 0 - 400,2,GH,,1,369.1,Hunterdon,
19,2220,9939117,6028926,5662642,306367,59917,1579259,1391904,979476,807028,1248484,512810,0,102971,31298,Holland Twp,Hunterdon,C. K-8 / 401 - 750,2,FG,,1,563.8,Hunterdon,
19,2300,47523071,27199484,25717277,1049806,432401,8829791,8458554,3646632,3208962,5185427,2874281,0,2195257,616858,Hunterdon Central Reg,Hunterdon,H. 7-12 / 9-12,5,I,,1,2856.1,Hunterdon,
19,2308,5584941,2931755,1443495,159327,1328933,693289,522091,901693,606620,1113486,78635,0,26511,122303,Hunterdon Co Vocational,Hunterdon,J. VOC,8,,,1,357.8,Hunterdon,
19,2450,6044839,3635190,3375529,189007,70654,1000724,944075,632884,563481,697838,350680,0,63939,54970,Kingwood Twp,Hunterdon,B. K-8 / 0 - 400,2,FG,,1,335.7,Hunterdon,
19,2590,2089530,1177275,1123909,33723,19643,490874,399687,195928,153496,210593,115361,12522,2338,27582,Lebanon Boro,Hunterdon,A. K-6,1,I,,1,109.8,Hunterdon,
19,2600,11230537,7024121,6430073,268558,325490,2016029,1738317,1064017,929773,991330,589819,0,122664,180791,Lebanon Twp,Hunterdon,C. K-8 / 401 - 750,2,I,,1,587.5,Hunterdon,
19,3180,1998459,1118310,1009641,31220,77449,452181,305438,169255,64842,216448,115930,12000,25619,30396,Milford Boro,Hunterdon,B. K-8 / 0 - 400,2,FG,,1,74.9,Hunterdon,
19,3660,44327993,23911921,21427397,1497286,987238,6299667,5694158,4299483,3046968,6342472,2747855,0,3457363,710068,N Hunt/Voorhees Regional,Hunterdon,H. 7-12 / 9-12,5,I,,1,2774.1,Hunterdon,
19,4350,26530109,16119107,15473503,596384,49220,4571562,4204099,2783348,2392154,2536266,777520,0,348702,183053,Readington Twp,Hunterdon,D. K-8 / 751 +,2,I,,1,1512.8,Hunterdon,
19,5180,11415284,6884650,6569445,300653,14552,1895789,1391697,1028261,866922,1305104,658725,0,236174,178288,Tewksbury Twp,Hunterdon,C. K-8 / 401 - 750,2,J,,1,557.1,Hunterdon,
19,5270,7872113,4724897,4549969,144649,30279,1217661,886242,874860,674970,974942,439406,0,79744,0,Union Twp,Hunterdon,C. K-8 / 401 - 750,2,GH,,1,381,Hunterdon,
21,1245,71721354,44194563,40434853,2183449,1576261,10662007,9568585,7106975,5892122,7681321,4743897,0,1392345,670280,East Windsor Regional,Mercer,G. K-12 / 3501 +,3,GH,,1,5093.5,Mercer,
21,1430,57848602,35636744,33900359,452814,1283571,8619595,7452200,5910816,4916848,6469032,4181678,0,1159777,163965,Ewing Twp,Mercer,F. K-12 / 1801 - 3500,3,DE,,1,3514.7,Mercer,
21,1950,161709372,97216812,90818248,2092545,4306019,26616584,23243273,16349045,13783567,18647690,12039109,0,2726950,66827,Hamilton Twp,Mercer,G. K-12 / 3501 +,3,FG,,1,11419.3,Mercer,
21,2280,67042067,42498996,39569273,1489125,1440598,10472164,9633461,5184715,4457427,6667901,3976475,0,1713932,14951,Hopewell Valley Regional,Mercer,F. K-12 / 1801 - 3500,3,I,,1,3512.4,Mercer,
21,2580,61801891,36518460,34197245,2129299,191916,10802936,9928396,5289208,4594162,7885375,4562035,0,1175120,208023,Lawrence Twp,Mercer,G. K-12 / 3501 +,3,GH,,1,3836,Mercer,
21,3103,36814557,21893155,21488814,212107,192234,8789303,8527299,3318011,2777496,2760144,1294394,0,2325,129629,Mercer County Special Services School Di,Mercer,I. CSSD,7,,,1,562.8,Mercer,
21,3105,11652748,5171079,4575176,400471,195432,1925383,1744269,2171414,1669268,2281441,618773,0,0,764275,Mercer County Vocational,Mercer,J. VOC,8,,,1,491.6,Mercer,
21,4255,73038415,43718879,41473912,1566212,678755,12662315,11344266,7147488,6024077,7383691,4080098,0,1797431,494675,Princeton Public Schools,Mercer,G. K-12 / 3501 +,3,I,,1,3751.1,Mercer,
21,5210,170523042,98234688,91952865,2137591,4144232,27180285,20479464,18283207,14775989,23595300,7724799,0,1176787,1446216,Trenton Public School District,Mercer,G. K-12 / 3501 +,3,A,1,1,11146,Mercer,
21,5510,34989636,21304206,20026098,832047,446061,5187550,4614992,3914076,3254927,3112053,525468,0,1338540,193194,Robbinsville,Mercer,F. K-12 / 1801 - 3500,3,I,,1,3144.9,Mercer,
21,5715,132911143,82998136,80480797,2252220,265119,19942324,18047935,13400842,11192502,13275860,1042532,0,2969974,1483245,W Windsor-Plainsboro Reg,Mercer,G. K-12 / 3501 +,3,J,,1,9702.3,Mercer,
23,750,46944832,32070279,29752501,390735,1927043,5281476,4313523,4634321,4101590,4258885,2663123,0,463366,60912,Carteret Boro,Middlesex,G. K-12 / 3501 +,3,B,,1,3729.6,Middlesex,
23,970,10150954,6243105,5498886,409657,334562,1557655,1362010,986970,785845,1167565,455614,4000,182553,92240,Cranbury Twp,Middlesex,C. K-8 / 401 - 750,2,J,,1,471.2,Middlesex,
23,1140,14584431,9545129,8880979,270611,393539,1790608,1459615,1658382,1332522,1253391,533851,0,336921,44021,Dunellen Boro,Middlesex,E. K-12 / 0 - 1800,3,FG,,1,1206.5,Middlesex,
23,1170,123045937,72160724,68561936,1454428,2144360,21149347,18312330,13484811,10875472,14455742,6250750,0,1377448,45687,East Brunswick Twp,Middlesex,G. K-12 / 3501 +,3,I,,1,8048,Middlesex,
23,1290,197285639,129743237,125231426,4292001,219810,27977108,23238280,16635881,12792160,19985972,12381794,0,2591657,1699740,Edison Twp,Middlesex,G. K-12 / 3501 +,3,GH,,1,16081.3,Middlesex,
23,2150,26421756,15551945,14671627,238709,641609,4780165,4334305,2957439,2398220,2400215,281243,0,727833,3495,Highland Park Boro,Middlesex,E. K-12 / 0 - 1800,3,GH,,1,1605.3,Middlesex,
23,2370,8329969,5120761,4025712,375514,719535,1204002,944272,1191343,903993,787363,396496,0,26500,314878,Jamesburg Boro,Middlesex,C. K-8 / 401 - 750,2,DE,,1,701.2,Middlesex,
23,3120,31678239,19490137,18493444,875761,120932,4537118,3718387,3304482,2662914,3297329,1778624,0,966465,789171,Metuchen Boro,Middlesex,F. K-12 / 1801 - 3500,3,I,,1,2272.5,Middlesex,
23,3140,31835928,18800785,17406503,824323,569959,4744299,4185870,3839492,3129892,3560635,1746083,0,843276,40370,Middlesex Boro,Middlesex,F. K-12 / 1801 - 3500,3,FG,,1,2082,Middlesex,
23,3150,39973636,18240919,16499658,1104692,636569,4934366,4733027,7132872,6130391,8705713,3662463,0,804388,0,Middlesex Co Vocational,Middlesex,J. VOC,8,,,1,2167.2,Middlesex,
23,3220,9712098,5574130,4643842,352200,578088,1595211,1280569,1310166,1151057,1026697,578972,5000,179855,96489,Milltown Boro,Middlesex,D. K-8 / 751 +,2,FG,,1,747.9,Middlesex,
23,3290,95177650,58577242,54650011,2426911,1500320,13581399,12465122,9504883,8531119,10762639,7252248,0,1834140,97706,Monroe Twp,Middlesex,G. K-12 / 3501 +,3,FG,,1,6786.3,Middlesex,
23,3530,146129129,88391064,80266638,3693248,4431178,22439650,16503032,13955929,12236830,20480306,10505039,0,756685,206456,New Brunswick City,Middlesex,G. K-12 / 3501 +,3,A,1,1,9267.4,Middlesex,
23,3620,88236822,52236767,50295822,883146,1057799,13672752,11779515,7967381,6237186,8612288,5678347,0,1549448,48491,North Brunswick Twp,Middlesex,G. K-12 / 3501 +,3,FG,,1,5987,Middlesex,
23,3845,130858455,83083855,80709647,2240402,133806,17710951,15688645,11486631,9676423,15730984,4460554,0,1986662,999795,Old Bridge Twp,Middlesex,G. K-12 / 3501 +,3,FG,,1,8656.4,Middlesex,
23,4090,178360250,114745701,108907473,4016661,1821567,25588367,20994623,15751019,12676219,19262075,12367900,0,1266691,2315545,Perth Amboy City,Middlesex,G. K-12 / 3501 +,3,A,1,1,10909.6,Middlesex,
23,4130,92928930,57306851,52096698,1425181,3784972,14082287,12703186,8835775,7112148,10573186,5942190,0,1822763,437880,Piscataway Twp,Middlesex,G. K-12 / 3501 +,3,GH,,1,7131.4,Middlesex,
23,4660,73151183,47060154,44744508,1294904,1020742,10893644,9510800,7487156,5623758,5973483,3957233,0,1280291,300471,Sayreville Boro,Middlesex,G. K-12 / 3501 +,3,DE,,1,6171.5,Middlesex,
23,4830,13362427,8087050,7760602,151648,174800,1827637,1527403,1832800,1492976,1248243,671499,0,311345,5100,South Amboy City,Middlesex,E. K-12 / 0 - 1800,3,CD,,1,1056.2,Middlesex,
23,4860,109663218,66459718,65237865,820832,401021,12658926,11255976,13243002,11280464,14893159,9148186,0,1586754,202747,South Brunswick Twp,Middlesex,G. K-12 / 3501 +,3,I,,1,8744.4,Middlesex,
23,4910,51189595,30369036,28827960,645369,895707,7125034,6145243,6417895,5370677,5686902,999911,0,1224223,1104758,South Plainfield Boro,Middlesex,F. K-12 / 1801 - 3500,3,FG,,1,3368.8,Middlesex,
23,4920,25228281,14608645,13391356,238178,979111,3544085,2931646,3039594,2724038,3270280,648373,0,765677,33372,South River Boro,Middlesex,F. K-12 / 1801 - 3500,3,CD,,1,2185.8,Middlesex,
23,4970,22487135,13413772,12752848,488462,172462,3159870,2487147,2473120,2070507,2694800,1776651,0,688124,430075,Spotswood Boro,Middlesex,E. K-12 / 0 - 1800,3,DE,,1,1703.6,Middlesex,
23,5850,176312544,112570864,107844696,2594697,2131471,25613866,23942887,19701718,16454485,13857384,2408123,0,2960368,1531576,Woodbridge Twp,Middlesex,G. K-12 / 3501 +,3,DE,,1,13654.9,Middlesex,
25,100,55760579,29030893,25856573,1379942,1794378,13223690,11624289,3659894,2907801,7893045,5047770,0,1316518,84775,Asbury Park City,Monmouth,E. K-12 / 0 - 1800,3,A,1,1,1739.9,Monmouth,
25,130,5001299,3286465,3140688,69904,75873,685439,487106,598923,471732,407804,205562,0,22667,0,Atlantic Highlands Boro,Monmouth,A. K-6,1,GH,,1,316.5,Monmouth,
25,180,2799125,1607564,1468434,97692,41438,613737,552830,265740,226371,250571,96249,17192,42103,3935,Avon Boro,Monmouth,B. K-8 / 0 - 400,2,I,,1,145.6,Monmouth,
25,270,7809779,5017521,4728754,163213,125554,1046812,989716,965802,866938,651211,37792,0,113745,0,Belmar Boro,Monmouth,C. K-8 / 401 - 750,2,CD,,1,516.9,Monmouth,
25,500,5323878,3079570,2928315,83688,67567,887259,811917,535889,385460,734427,337512,0,84421,20941,Bradley Beach Boro,Monmouth,B. K-8 / 0 - 400,2,CD,,1,317.5,Monmouth,
25,560,8141622,4441656,4225898,193388,22370,1387422,1082005,866518,681808,1308098,401164,32784,105142,0,Brielle Boro,Monmouth,C. K-8 / 401 - 750,2,GH,,1,540.3,Monmouth,
25,945,20239836,11393078,10770250,362098,260730,4545812,4365117,1798237,1520555,2126720,1242707,7280,185906,376903,Colts Neck Twp,Monmouth,D. K-8 / 751 +,2,I,,1,956,Monmouth,
25,1000,3468253,1900254,1718704,125864,55686,510624,289918,318058,251193,654841,115115,0,83591,24435,Deal Boro,Monmouth,B. K-8 / 0 - 400,2,,,1,164.5,Monmouth,
25,1260,17102739,10627099,10025936,478478,122685,2598336,2388931,1685606,1457247,1963942,271088,0,140555,0,Eatontown Boro,Monmouth,D. K-8 / 751 +,2,FG,,1,986.3,Monmouth,
25,1440,14387065,9340777,8871906,458269,10602,2011463,1785062,1229371,1016179,1717002,663383,0,88451,0,Fair Haven Boro,Monmouth,D. K-8 / 751 +,2,I,,1,990.4,Monmouth,
25,1490,2637113,1612114,1573309,38805,0,413960,226057,325701,273431,263234,59903,0,3184,29382,Farmingdale Boro,Monmouth,B. K-8 / 0 - 400,2,DE,,1,158.2,Monmouth,
25,1640,20359941,12798665,12014374,403479,380812,3114693,2760716,2690094,2305613,1624213,868799,0,132276,74233,Freehold Boro,Monmouth,D. K-8 / 751 +,2,B,,1,1697.9,Monmouth,
25,1650,152868672,89640203,86478847,1773183,1388173,22329242,18411940,14635192,11487085,18062710,8066796,0,6673123,196756,Freehold Regional,Monmouth,H. 7-12 / 9-12,5,GH,,1,10603.4,Monmouth,
25,1660,64261995,40176976,38018164,1967366,191446,9753454,9158437,6514829,5345574,6592186,3727718,0,442522,736565,Freehold Twp,Monmouth,D. K-8 / 751 +,2,GH,,1,3756,Monmouth,
25,2105,44924167,26494454,24365766,1651439,477249,6338313,5524239,5236742,4659848,5666999,3466689,0,1124496,190918,Hazlet Twp,Monmouth,F. K-12 / 1801 - 3500,3,DE,,1,3223.8,Monmouth,
25,2120,6645826,3749871,3455536,192545,101790,1042731,831727,614982,481474,656843,53140,0,529470,103799,Henry Hudson Regional,Monmouth,H. 7-12 / 9-12,4,DE,,1,305,Monmouth,
25,2160,4058239,2333764,2104400,98951,130413,974351,621393,333292,108742,405052,177956,0,11401,0,Highlands Boro,Monmouth,A. K-6,1,CD,,1,198.3,Monmouth,
25,2230,51240856,28895430,27720649,1035510,139271,10342933,9692879,3913475,3474935,7104467,4388207,0,966146,53623,Holmdel Twp,Monmouth,F. K-12 / 1801 - 3500,3,I,,1,2991.1,Monmouth,
25,2290,94164989,55795564,53682991,730490,1382083,14647727,14450973,9862435,8555880,12444226,6144878,60747,475292,240079,Howell Twp,Monmouth,D. K-8 / 751 +,2,FG,,1,5789.8,Monmouth,
25,2400,32725090,18033201,16592347,426190,1014664,7527807,6161729,2512130,2036155,3785826,1021780,0,866126,90989,Keansburg Boro,Monmouth,E. K-12 / 0 - 1800,3,A,1,1,1542.3,Monmouth,
25,2430,16512489,10039425,9385083,631732,22610,2281586,2111401,1804860,1545166,1706904,931295,0,662756,39315,Keyport Boro,Monmouth,E. K-12 / 0 - 1800,3,CD,,1,1048.6,Monmouth,
25,2720,12413099,7566568,7258313,285199,23056,2143919,2019941,1474896,1236428,1104659,509604,0,118613,50000,Little Silver Boro,Monmouth,D. K-8 / 751 +,2,J,,1,883.7,Monmouth,
25,2770,91462198,54475653,52334518,1564176,576959,15670849,13666127,8636996,7427491,10319335,6467211,0,1746021,197294,Long Branch City,Monmouth,G. K-12 / 3501 +,3,B,1,1,5697.9,Monmouth,
25,2920,70557043,42338547,40327850,1408968,601729,10214395,9369826,7342812,6120094,9351489,5224802,0,412096,190809,Manalapan-Englishtown Reg,Monmouth,D. K-8 / 751 +,2,GH,,1,5050.3,Monmouth,
25,2930,23117594,12666817,12185883,350705,130229,4161871,3967476,2822470,2375539,2462303,1334705,0,1004132,194575,Manasquan Boro,Monmouth,E. K-12 / 0 - 1800,3,GH,,1,1504.7,Monmouth,
25,3030,75119863,45549340,43943507,1387401,218432,11330400,10379461,8895259,7389607,8063697,3222958,0,554779,316637,Marlboro Twp,Monmouth,D. K-8 / 751 +,2,I,,1,4860.2,Monmouth,
25,3040,57811455,35480045,32835435,1093353,1551257,9008064,7071166,6159874,5124765,5173336,852012,5963,1507942,184354,Matawan-Aberdeen Regional,Monmouth,G. K-12 / 3501 +,3,FG,,1,3702.5,Monmouth,
25,3160,142170039,92459389,87583615,4057236,818538,18323737,14657795,13376585,12042214,15458421,9547612,0,2505413,1623903,Middletown Twp,Monmouth,G. K-12 / 3501 +,3,GH,,1,9571.2,Monmouth,
25,3200,20537118,11086819,10655642,329275,101902,3927891,3173756,2275464,1677655,3044216,1893369,19124,183538,26030,Millstone Twp,Monmouth,D. K-8 / 751 +,2,I,,1,1106.6,Monmouth,
25,3250,3938954,2462237,2290090,114420,57727,557106,484502,488480,415126,383793,155876,0,47338,43088,Monmouth Beach Boro,Monmouth,B. K-8 / 0 - 400,2,I,,1,244.6,Monmouth,
25,3260,41256108,25229213,22079516,1406810,1742887,3995117,3696935,5590489,4825078,6161311,2870281,50643,0,174207,Monmouth Co Vocational,Monmouth,J. VOC,8,,,1,2212.2,Monmouth,
25,3270,19749839,10316122,9759025,295823,261274,4001872,3542438,1762523,1435587,2357405,1391177,0,1069661,337896,Monmouth Regional,Monmouth,H. 7-12 / 9-12,5,GH,,1,961.3,Monmouth,
25,3500,4430092,2678766,2559528,90522,28716,621067,440278,711654,571791,377709,203217,0,40897,0,Neptune City,Monmouth,B. K-8 / 0 - 400,2,CD,,1,308.7,Monmouth,
25,3510,68916012,38767090,36705288,849685,1212117,9650421,7860269,7377047,6485844,11150299,5948878,0,1923381,163183,Neptune Twp,Monmouth,G. K-12 / 3501 +,3,CD,1,1,3986.3,Monmouth,
25,3810,64630599,39005479,37075682,1571258,358539,9666785,9079318,5898315,5008255,7552473,4179869,0,1723264,530958,Ocean Twp,Monmouth,F. K-12 / 1801 - 3500,3,FG,,1,3485.3,Monmouth,
25,3830,9668952,6032203,5495009,246504,290690,1491488,1363201,1052210,693833,960057,470068,0,132995,121324,Oceanport Boro,Monmouth,C. K-8 / 401 - 750,2,GH,,1,571.8,Monmouth,
25,4360,18955318,11099173,10232912,510654,355607,3123493,2795180,1849820,1426070,2727851,955159,0,58840,488329,Red Bank Boro,Monmouth,D. K-8 / 751 +,2,CD,,1,1260.5,Monmouth,
25,4365,23582388,13053323,12091827,650528,310968,3674758,3385205,2439243,1836513,3114216,800578,0,1261090,178418,Red Bank Regional,Monmouth,H. 7-12 / 9-12,5,FG,,1,1172,Monmouth,
25,4520,1799423,1075157,998467,46453,30237,330594,304577,186513,49760,196070,40426,342,10747,19573,Roosevelt Boro,Monmouth,A. K-6,1,GH,,1,80.1,Monmouth,
25,4570,14787223,9312020,8405363,346538,560119,2527720,2171359,1517344,1245465,1235832,710026,0,194307,25778,Rumson Boro,Monmouth,D. K-8 / 751 +,2,J,,1,901.8,Monmouth,
25,4580,15617664,8345268,7756230,433250,155788,2665041,2440118,1648871,1190264,1648121,414742,0,1302406,0,Rumson-Fair Haven Reg,Monmouth,H. 7-12 / 9-12,5,J,,1,979.4,Monmouth,
25,4690,3179938,1726921,1665945,44362,16614,657635,576153,295184,205615,435927,164157,0,64202,13766,Sea Girt Boro,Monmouth,B. K-8 / 0 - 400,2,I,,1,142.5,Monmouth,
25,4760,12773203,6683915,6012668,508963,162284,1661156,1420056,1051105,744517,1810048,136565,20000,1469685,341316,Shore Regional,Monmouth,H. 7-12 / 9-12,5,GH,,1,638.2,Monmouth,
25,4770,7726663,5320337,4955682,183919,180736,948314,769479,776511,535011,641762,301940,0,39739,0,Shrewsbury Boro,Monmouth,C. K-8 / 401 - 750,2,I,,1,451.3,Monmouth,
25,4980,4876646,2679314,2471926,149419,57969,1063575,886715,505913,382413,515785,294519,0,105250,0,Spring Lake Boro,Monmouth,B. K-8 / 0 - 400,2,I,,1,194.1,Monmouth,
25,4990,5451316,3177221,2938172,226407,12642,846259,758012,694212,554880,626038,264523,0,107586,0,Spring Lake Heights Boro,Monmouth,B. K-8 / 0 - 400,2,FG,,1,336.8,Monmouth,
25,5185,24699710,15073370,14427011,479441,166918,5095834,4571338,2420745,2023270,1945808,76908,0,163953,178369,Tinton Falls,Monmouth,D. K-8 / 751 +,2,GH,,1,1520.1,Monmouth,
25,5230,9223765,5626443,5245860,283885,96698,1466946,1266036,896460,681320,1096494,699494,0,84708,78097,Union Beach,Monmouth,C. K-8 / 401 - 750,2,CD,,1,624.8,Monmouth,
25,5310,33256952,19281867,18300867,633747,347253,6056758,5693665,3181552,2720995,3591779,2062269,0,1123596,118516,Upper Freehold Regional,Monmouth,F. K-12 / 1801 - 3500,3,GH,,1,2251.7,Monmouth,
25,5420,59006319,35368269,34276007,853793,238469,8449358,7766512,6230786,5337828,6911990,4269401,0,1435466,95538,Wall Twp,Monmouth,F. K-12 / 1801 - 3500,3,GH,,1,3444,Monmouth,
25,5640,9257658,5275121,4900395,171756,202970,1761434,1250404,1107260,802419,978771,180678,0,134101,15533,West Long Branch Boro,Monmouth,C. K-8 / 401 - 750,2,FG,,1,550.4,Monmouth,
27,450,24239903,14224891,12879906,424547,920438,4745376,4204059,2231381,1718526,1924691,1127693,0,1094641,75109,Boonton Town,Morris,E. K-12 / 0 - 1800,3,FG,,1,1394.9,Morris,
27,460,7500135,4662715,4465482,155305,41928,931567,712129,913852,747960,863444,401139,0,97062,10326,Boonton Twp,Morris,B. K-8 / 0 - 400,2,I,,1,429.6,Morris,
27,630,19642740,10590561,10256442,143137,190982,3595658,3034746,2434952,1725537,2373195,1552283,0,643679,25571,Butler Boro,Morris,E. K-12 / 0 - 1800,3,DE,,1,1161.1,Morris,
27,785,57900217,33880203,32310106,1219502,350595,9517026,8752783,6562718,5861709,6443415,3417281,0,1451786,304820,Sch Dist Of The Chathams,Morris,G. K-12 / 3501 +,3,J,,1,4164.6,Morris,
27,820,18690686,10779819,10029699,517208,232912,2987090,2644936,2204961,1878324,2357632,1080646,0,252322,347817,Chester Twp,Morris,D. K-8 / 751 +,2,J,,1,1072.2,Morris,
27,1090,26718558,16413871,15360691,575021,478159,4007793,3485862,3065547,2753656,2578663,1456039,35711,207137,0,Denville Twp,Morris,D. K-8 / 751 +,2,I,,1,1570.5,Morris,
27,1110,33907243,22332807,19726646,1745270,860891,3166041,2941434,4197935,3646088,3263167,1809223,0,845527,632126,Dover Town,Morris,F. K-12 / 1801 - 3500,3,A,,1,3311.9,Morris,
27,1190,17554476,10239020,9352131,449872,437017,2832637,2066040,2178743,1943210,2064678,1207443,6000,168805,79740,East Hanover Twp,Morris,D. K-8 / 751 +,2,GH,,1,926.6,Morris,
27,1530,16994122,9792292,9057375,540380,194537,2865494,2562168,1975079,1703713,2004423,1120334,4643,196441,130336,Florham Park Boro,Morris,D. K-8 / 751 +,2,I,,1,966.1,Morris,
27,1990,26287714,13656460,13187938,338884,129638,4663671,4239353,3018818,2518023,2733353,1503453,52706,1753244,650436,Hanover Park Regional,Morris,H. 7-12 / 9-12,5,GH,,1,1491,Morris,
27,2000,23940423,13740987,12611272,721732,407983,4247389,3679442,2612979,2258070,2958234,1969740,0,163122,127645,Hanover Twp,Morris,D. K-8 / 751 +,2,I,,1,1450.1,Morris,
27,2010,6630576,3715789,3589328,106584,19877,1147101,961583,610106,424544,960435,235153,0,182379,26625,Harding Township,Morris,B. K-8 / 0 - 400,2,J,,1,308,Morris,
27,2380,50957558,27847120,25402389,1542994,901737,9225095,8631440,6074765,5464341,6542316,3651259,0,943359,60851,Jefferson Twp,Morris,F. K-12 / 1801 - 3500,3,GH,,1,3963.7,Morris,
27,2460,33275630,19081399,18178461,565872,337066,6259821,5581877,3370718,2908407,3347191,1777872,0,1113108,373442,Kinnelon Boro,Morris,E. K-12 / 0 - 1800,3,I,,1,1888.6,Morris,
27,2650,12120864,7738059,7341978,244801,151280,1733075,1523423,1443251,1251819,1112639,717447,0,93729,18894,Lincoln Park Boro,Morris,D. K-8 / 751 +,2,FG,,1,938.7,Morris,
27,2870,39984307,22432860,21427867,753030,251963,7040336,6652000,4089254,3290415,4927679,2375785,0,1485713,112316,Madison Boro,Morris,F. K-12 / 1801 - 3500,3,I,,1,2620,Morris,
27,3090,9187465,5471026,5117388,247362,106276,1520218,1281969,1132117,957061,936282,358618,4958,122864,109559,Mendham Boro,Morris,C. K-8 / 401 - 750,2,J,,1,525.1,Morris,
27,3100,14157229,8030189,7503353,269918,256918,2048078,1906026,1627428,1428069,1735497,966755,0,275409,317915,Mendham Twp,Morris,C. K-8 / 401 - 750,2,J,,1,695.5,Morris,
27,3240,5586021,3214852,2917770,177724,119358,947173,352773,835112,690314,561865,44585,0,25526,27533,Mine Hill Twp,Morris,A. K-6,1,FG,,1,365.1,Morris,
27,3340,65184276,40631718,38175527,954556,1501635,11417771,10466647,5945099,4995599,5118654,1131357,45000,2011062,153911,Montville Twp,Morris,G. K-12 / 3501 +,3,I,,1,3600.1,Morris,
27,3365,18025302,10176359,7280180,690914,2205265,2768932,2621361,2577351,2103375,2080317,1035681,0,413010,184652,Morris County Vocational,Morris,J. VOC,8,,,1,1152.9,Morris,
27,3370,51449529,29346796,27133009,1317197,896590,8223947,7255105,5506218,4299961,5489286,3180877,0,2959173,486948,Morris Hills Regional,Morris,H. 7-12 / 9-12,5,GH,,1,2777.6,Morris,
27,3380,10267249,6132766,5823119,219370,90277,1461312,998321,1424319,1136492,1065776,609433,0,183077,18078,Morris Plains Boro,Morris,C. K-8 / 401 - 750,2,I,,1,464.7,Morris,
27,3385,85245991,48489725,45959737,1285180,1244808,16092508,14173966,8826875,7153962,9333368,5438077,0,1808932,3243622,Morris School District,Morris,G. K-12 / 3501 +,3,GH,,1,5056.7,Morris,
27,3410,6574254,3647554,3462640,95950,88964,1270804,1154063,747983,603727,815051,381457,0,88738,18002,Mount Arlington Boro,Morris,B. K-8 / 0 - 400,2,GH,,1,347.7,Morris,
27,3450,71792467,38801461,37128074,1361503,311884,10773149,9786154,7962636,6398958,11502590,5960510,1100,1694222,1435102,Mount Olive Twp,Morris,G. K-12 / 3501 +,3,GH,,1,4597.4,Morris,
27,3460,32729082,19121535,18248424,483132,389979,5704765,5169862,2894413,2517434,3783924,1739230,38837,1240862,49647,Mountain Lakes Boro,Morris,E. K-12 / 0 - 1800,3,J,,1,1531.5,Morris,
27,3520,4171587,2447702,2345599,83247,18856,624380,414550,623959,400023,443272,103747,0,29095,0,Netcong Boro,Morris,B. K-8 / 0 - 400,2,DE,,1,314.4,Morris,
27,3950,116869116,65930783,62688069,1065572,2177142,22832167,20356487,11468378,9664991,13410951,8128877,0,2833526,79432,Parsippany-Troy Hills Twp,Morris,G. K-12 / 3501 +,3,GH,,1,7023.8,Morris,
27,4000,14536854,8131466,7469744,394152,267570,3042471,2758636,1599096,1460637,1688504,18239,0,75317,55432,Long Hill Twp,Morris,D. K-8 / 751 +,2,I,,1,850.7,Morris,
27,4080,31963209,19203138,18086684,734003,382451,4996801,4483276,3412928,2853845,3274889,1794904,0,962756,273653,Pequannock Twp,Morris,F. K-12 / 1801 - 3500,3,GH,,1,2118.5,Morris,
