GROUP,CONAME,DIST,DISTNAME,PP11,RK11,PP21,RK21,PP31,RK31,E11,E21,E31,ABBOTT
G. K-12 / 3501 +,CUMBERLAND,5390,VINELAND CITY,15407,77|103,15543,77|103,16089,70|103,9828,9788,9683,1
G. K-12 / 3501 +,ESSEX,250,BELLEVILLE TOWN,19107,100|103,10743,2|103,11540,3|103,2929,4886,4680,
G. K-12 / 3501 +,ESSEX,410,BLOOMFIELD TWP,12321,17|103,11877,7|103,13108,16|103,6176,6299,6264,
G. K-12 / 3501 +,ESSEX,1210,EAST ORANGE,19740,101|103,18980,100|103,19609,100|103,9425,9450,9624,1
G. K-12 / 3501 +,ESSEX,2330,IRVINGTON TOWNSHIP,16273,87|103,15728,82|103,16270,75|103,6568,6875,6863,1
G. K-12 / 3501 +,ESSEX,2730,LIVINGSTON TWP,14464,58|103,14735,58|103,15282,55|103,5871,5881,5942,
G. K-12 / 3501 +,ESSEX,3190,MILLBURN TWP,14458,57|103,14923,63|103,15680,61|103,4907,4882,4912,
G. K-12 / 3501 +,ESSEX,3310,MONTCLAIR TOWN,14965,70|103,15648,81|103,15312,57|103,6697,6568,6778,
G. K-12 / 3501 +,ESSEX,3570,NEWARK CITY,17296,93|103,17041,92|103,15799,62|103,37047,35977,36370,1
G. K-12 / 3501 +,ESSEX,3750,NUTLEY TOWN,12909,26|103,13355,32|103,13702,23|103,4020,4005,4022,
G. K-12 / 3501 +,ESSEX,3880,CITY OF ORANGE TWP,16129,84|103,15574,78|103,15871,65|103,4922,5092,5184,1
G. K-12 / 3501 +,ESSEX,4900,SOUTH ORANGE-MAPLEWOOD,14397,55|103,14056,45|103,14642,45|103,6774,6845,6858,
G. K-12 / 3501 +,ESSEX,5680,WEST ORANGE TOWN,16380,89|103,17393,94|103,17666,94|103,6846,6725,6755,
G. K-12 / 3501 +,GLOUCESTER,1100,DEPTFORD TWP,12074,13|103,12538,18|103,13343,19|103,4345,4309,4354,
G. K-12 / 3501 +,GLOUCESTER,3280,MONROE TWP,11687,6|103,11446,4|103,12274,7|103,5903,6035,6057,
G. K-12 / 3501 +,GLOUCESTER,5500,WASHINGTON TWP,15117,73|103,15842,84|103,17081,87|103,7550,7338,7322,
G. K-12 / 3501 +,HUDSON,220,BAYONNE CITY,11136,4|103,13053,24|103,11736,4|103,9479,9409,9890,
G. K-12 / 3501 +,HUDSON,2390,JERSEY CITY,18807,99|103,18154,98|103,17500,93|103,26274,25953,29466,1
G. K-12 / 3501 +,HUDSON,2410,KEARNY TOWN,12119,14|103,12478,17|103,12791,13|103,5912,5909,5914,
G. K-12 / 3501 +,HUDSON,3610,NORTH BERGEN TWP,12059,12|103,12163,12|103,13305,18|103,8048,8031,8068,
G. K-12 / 3501 +,HUDSON,5240,UNION CITY,14925,68|103,15466,75|103,17407,92|103,11446,11762,12326,1
G. K-12 / 3501 +,HUDSON,5670,WEST NEW YORK TOWN,13407,38|103,13385,34|103,14263,36|103,8201,8320,7829,1
G. K-12 / 3501 +,MERCER,1245,EAST WINDSOR REGIONAL,13459,3|103,13251,28|103,11377,2|103,5091,5069,5072,
G. K-12 / 3501 +,MERCER,1430,EWING TWP,14657,62|103,15184,68|103,16305,78|103,3608,3601,3564,
G. K-12 / 3501 +,MERCER,1950,HAMILTON TWP,12722,22|103,12830,20|103,13939,27|103,12065,11908,11712,
G. K-12 / 3501 +,MERCER,2280,HOPEWELL VALLEY REGIONAL,16720,91|103,17108,93|103,18658,96|103,3682,3639,3536,
G. K-12 / 3501 +,MERCER,2580,LAWRENCE TWP,13996,50|103,14127,48|103,14932,49|103,4010,3982,4003,
G. K-12 / 3501 +,MERCER,4255,PRINCETON,18484,97|103,18287,99|103,19333,99|103,3422,3560,3557,
G. K-12 / 3501 +,MERCER,5210,TRENTON CITY,17720,94|103,17623,96|103,17154,89|103,11696,11266,10891,1
G. K-12 / 3501 +,MERCER,5715,W WINDSOR-PLAINSBORO REG,12833,25|103,12982,22|103,14226,35|103,9719,9706,9632,
G. K-12 / 3501 +,MIDDLESEX,750,CARTERET BORO,12157,15|103,11573,5|103,12464,10|103,3742,3734,3723,
G. K-12 / 3501 +,MIDDLESEX,1170,EAST BRUNSWICK TWP,13909,47|103,14202,50|103,15197,54|103,8273,8262,8252,
G. K-12 / 3501 +,MIDDLESEX,1290,EDISON TWP,12344,18|103,12444,15|103,12806,14|103,14497,14697,14838,
G. K-12 / 3501 +,MIDDLESEX,3290,MONROE TWP,13709,43|103,13313,29|103,14101,32|103,6137,6334,6498,
G. K-12 / 3501 +,MIDDLESEX,3530,NEW BRUNSWICK CITY,16161,85|103,15437,73|103,16747,84|103,8195,8682,9012,1
G. K-12 / 3501 +,MIDDLESEX,3620,NORTH BRUNSWICK TWP,11813,8|103,12050,8|103,12594,11|103,6163,6147,6289,
G. K-12 / 3501 +,MIDDLESEX,3845,OLD BRIDGE TWP,13359,37|103,13570,38|103,14365,39|103,8881,9018,8987,
G. K-12 / 3501 +,MIDDLESEX,4090,PERTH AMBOY CITY,14921,67|103,15089,66|103,16821,86|103,9958,10212,11627,1
G. K-12 / 3501 +,MIDDLESEX,4130,PISCATAWAY TWP,11884,9|103,12093,9|103,13275,17|103,7322,7288,7208,
G. K-12 / 3501 +,MIDDLESEX,4660,SAYREVILLE BORO,10845,2|103,11242,3|103,11965,5|103,6036,6011,6092,
G. K-12 / 3501 +,MIDDLESEX,4860,SOUTH BRUNSWICK TWP,11994,10|103,12154,11|103,12897,15|103,8790,8665,8740,
G. K-12 / 3501 +,MIDDLESEX,4910,SOUTH PLAINFIELD BORO,14150,52|103,13764,40|103,14483,42|103,3461,3576,3576,
G. K-12 / 3501 +,MIDDLESEX,5850,WOODBRIDGE TWP,12281,16|103,12301,14|103,12641,12|103,13442,13627,14009,
G. K-12 / 3501 +,MONMOUTH,2770,LONG BRANCH CITY,14691,63|103,14875,62|103,14828,47|103,5482,5649,5828,1
G. K-12 / 3501 +,MONMOUTH,3040,MATAWAN-ABERDEEN REGIONAL,13332,36|103,13358,33|103,13986,28|103,3804,3847,3980,
G. K-12 / 3501 +,MONMOUTH,3160,MIDDLETOWN TWP,13162,34|103,13540,36|103,13741,25|103,9801,9727,9668,
G. K-12 / 3501 +,MONMOUTH,3510,NEPTUNE TWP,14596,60|103,15162,67|103,16144,74|103,4434,4300,4395,1
G. K-12 / 3501 +,MONMOUTH,3810,OCEAN TWP,15409,78|103,16116,88|103,17132,88|103,3781,3726,3670,
G. K-12 / 3501 +,MONMOUTH,5420,WALL TWP,14741,64|103,15639,80|103,16283,76|103,3765,3641,3630,
G. K-12 / 3501 +,MORRIS,785,SCH DIST OF THE CHATHAMS,12741,23|103,13235,27|103,13657,22|103,4121,4118,4146,
G. K-12 / 3501 +,MORRIS,3340,MONTVILLE TWP,14289,54|103,15377,71|103,16104,72|103,3980,3886,3877,
G. K-12 / 3501 +,MORRIS,3385,MORRIS SCHOOL DISTRICT,14776,66|103,14718,57|103,16138,73|103,5111,5239,5245,
G. K-12 / 3501 +,MORRIS,3450,MOUNT OLIVE TWP,14080,51|103,13766,41|103,15090,50|103,4646,4664,4672,
G. K-12 / 3501 +,MORRIS,3950,PARSIPPANY-TROY HILLS TWP,15269,75|103,15392,72|103,16771,85|103,7014,6958,6908,
G. K-12 / 3501 +,MORRIS,4330,RANDOLPH TWP,14454,56|103,14806,61|103,15421,58|103,4919,4831,4890,
G. K-12 / 3501 +,MORRIS,4560,ROXBURY TWP,14641,61|103,15500,76|103,16642,83|103,3733,3707,3620,
G. K-12 / 3501 +,OCEAN,530,BRICK TWP,12938,28|103,13136,25|103,13355,20|103,9312,9140,9240,
G. K-12 / 3501 +,OCEAN,2360,JACKSON TWP,12422,19|103,12840,21|103,13762,26|103,8941,8707,8717,
G. K-12 / 3501 +,OCEAN,2480,LACEY TWP,13099,31|103,13770,42|103,14013,31|103,4460,4299,4305,
G. K-12 / 3501 +,OCEAN,2520,LAKEWOOD TWP,12497,21|103,11729,6|103,12348,8|103,5641,5787,6087,
G. K-12 / 3501 +,OCEAN,5190,TOMS RIVER REGIONAL,11746,7|103,12148,10|103,12457,9|103,16134,15784,15967,
G. K-12 / 3501 +,PASSAIC,900,CLIFTON CITY,11436,5|103,12249,13|103,12033,6|103,10854,10391,11012,
G. K-12 / 3501 +,PASSAIC,3970,PASSAIC CITY,16449,90|103,16216,90|103,17187,90|103,13851,13811,14930,1
G. K-12 / 3501 +,PASSAIC,4010,PATERSON CITY,14930,69|103,15895,86|103,15629,60|103,24749,24876,25175,1
G. K-12 / 3501 +,PASSAIC,5570,WAYNE TWP,15398,76|103,15871,85|103,16289,77|103,8305,8092,8207,
G. K-12 / 3501 +,SOMERSET,350,BERNARDS TWP,13043,29|103,13315,30|103,14390,40|103,5750,5686,5672,
G. K-12 / 3501 +,SOMERSET,555,BRIDGEWATER-RARITAN REG,13774,45|103,14277,52|103,15539,59|103,8527,8451,8286,
G. K-12 / 3501 +,SOMERSET,1610,FRANKLIN TWP,13675,40|103,13916,44|103,14887,48|103,7633,7494,7406,
G. K-12 / 3501 +,SOMERSET,2170,HILLSBOROUGH TWP,13469,39|103,13653,39|103,14515,43|103,7204,7230,7226,
G. K-12 / 3501 +,SOMERSET,3320,MONTGOMERY TWP,13715,44|103,14102,47|103,15115,51|103,4782,4757,4715,
G. K-12 / 3501 +,UNION,980,CRANFORD TWP,13685,42|103,13837,43|103,14120,33|103,3875,3857,3892,
G. K-12 / 3501 +,UNION,1320,ELIZABETH CITY,17137,92|103,16128,89|103,15978,68|103,24774,25674,26593,1
G. K-12 / 3501 +,UNION,2660,LINDEN CITY,15409,78|103,14783,60|103,16096,71|103,5984,6010,6105,
G. K-12 / 3501 +,UNION,4160,PLAINFIELD CITY,15981,83|103,15331,70|103,16432,80|103,7195,7546,7541,1
G. K-12 / 3501 +,UNION,4290,RAHWAY CITY,14182,53|103,14135,49|103,14805,46|103,3715,3749,3752,
G. K-12 / 3501 +,UNION,4670,SCOTCH PLAINS-FANWOOD REG,12045,11|103,12465,16|103,13728,24|103,5463,5427,5408,
G. K-12 / 3501 +,UNION,5090,SUMMIT CITY,13987,49|103,14537,54|103,15176,53|103,4119,4062,4045,
G. K-12 / 3501 +,UNION,5290,UNION TWP,13074,30|103,13346,31|103,14465,41|103,7491,7506,7470,
G. K-12 / 3501 +,UNION,5730,WESTFIELD TOWN,13140,32|103,13434,35|103,14007,29|103,6193,6256,6313,
G. K-12 / 3501 +,WARREN,4100,PHILLIPSBURG TOWN,15980,88|103,15997,87|103,17393,91|103,3674,3707,3818,1
H. 7-12 / 9-12,,,1. State average - Operating Type 7-12,14241,,14480,,15218,,,,,
H. 7-12 / 9-12,,,2. State median - Operating Type 7-12,15018,,15323,,16010,,,,,
H. 7-12 / 9-12,,,3. State average - Operating Type 9-12,15088,,15495,,16581,,,,,
H. 7-12 / 9-12,,,4. State median - Operating Type 9-12,15498,,15713,,17238,,,,,
H. 7-12 / 9-12,,,5. State average - All operating types,14546,,14736,,15296,,,,,
H. 7-12 / 9-12,,,6. State median - All operating types,14149,,14490,,14922,,,,,
H. 7-12 / 9-12,ATLANTIC,1790,GREATER EGG HARBOR REG,14818,19|46,15713,25|46,15875,18|46,3449,3291,3328,
H. 7-12 / 9-12,ATLANTIC,2910,MAINLAND REGIONAL,15928,28|46,16961,32|46,17649,28|46,1400,1334,1339,
H. 7-12 / 9-12,BERGEN,745,CARLSTADT-EAST RUTHERFORD,20409,45|46,18754,40|46,18679,40|46,444,484,534,
H. 7-12 / 9-12,BERGEN,3700,NORTHERN HIGHLANDS REG,15896,27|46,16263,26|46,17238,26|46,1349,1370,1358,
H. 7-12 / 9-12,BERGEN,3710,NORTHERN VALLEY REGIONAL,18758,42|46,19081,41|46,18114,34|46,2360,2334,2547,
H. 7-12 / 9-12,BERGEN,3960,PASCACK VALLEY REGIONAL,17772,40|46,19144,42|46,20823,42|46,2070,2028,2070,
H. 7-12 / 9-12,BERGEN,4300,RAMAPO-INDIAN HILL REG,16836,37|46,16647,31|46,18666,39|46,2307,2304,2311,
H. 7-12 / 9-12,BERGEN,4405,RIVER DELL REGIONAL,15018,20|46,15323,20|46,16010,20|46,1662,1669,1681,
H. 7-12 / 9-12,BURLINGTON,2610,LENAPE REGIONAL,16246,30|46,17019,33|46,18297,36|46,6958,6824,6820,
H. 7-12 / 9-12,BURLINGTON,3690,NORTHERN BURLINGTON REG,12825,6|46,12984,5|46,13615,6|46,2063,2105,2129,
H. 7-12 / 9-12,BURLINGTON,4320,RANCOCAS VALLEY REGIONAL,12363,3|46,11973,3|46,12308,3|46,2029,2066,2208,
H. 7-12 / 9-12,CAMDEN,390,BLACK HORSE PIKE REGIONAL,13129,8|46,13376,8|46,15364,13|46,3852,3752,3742,
H. 7-12 / 9-12,CAMDEN,1255,EASTERN CAMDEN COUNTY REG,13861,10|46,14483,11|46,15548,15|46,2043,1994,1999,
H. 7-12 / 9-12,CAMDEN,5035,STERLING HIGH SCHOOL DIST,14603,17|46,13774,9|46,15221,10|46,902,954,964,
H. 7-12 / 9-12,CAPE MAY,2820,LOWER CAPE MAY REGIONAL,16448,32|46,16370,29|46,17772,31|46,1396,1406,1428,
H. 7-12 / 9-12,CUMBERLAND,997,CUMBERLAND REGIONAL,13156,9|46,12963,4|46,13212,4|46,1246,1255,1286,
H. 7-12 / 9-12,ESSEX,5630,WEST ESSEX REGIONAL,16626,34|46,17253,34|46,18229,35|46,1646,1646,1651,
H. 7-12 / 9-12,GLOUCESTER,870,CLEARVIEW REGIONAL,11084,2|46,11283,2|46,12156,2|46,2464,2424,2458,
H. 7-12 / 9-12,GLOUCESTER,1715,GATEWAY REGIONAL,16558,33|46,16329,27|46,16919,24|46,877,926,969,
H. 7-12 / 9-12,GLOUCESTER,2440,KINGSWAY REGIONAL,10277,1|46,10268,1|46,10537,1|46,2450,2522,2619,
H. 7-12 / 9-12,GLOUCESTER,4940,DELSEA REGIONAL H.S DIST.,12850,7|46,13780,10|46,14826,8|46,1758,1695,1722,
H. 7-12 / 9-12,HUNTERDON,1050,DELAWARE VALLEY REGIONAL,15888,26|46,16335,28|46,17794,32|46,945,894,875,
H. 7-12 / 9-12,HUNTERDON,2300,HUNTERDON CENTRAL REG,15498,25|46,15433,22|46,17689,29|46,2927,2924,2916,
H. 7-12 / 9-12,HUNTERDON,3660,N HUNT/VOORHEES REGIONAL,15244,23|46,15273,19|46,18309,37|46,2775,2813,2702,
H. 7-12 / 9-12,MONMOUTH,1650,FREEHOLD REGIONAL,12423,4|46,13060,6|46,14129,7|46,11254,11066,11085,
H. 7-12 / 9-12,MONMOUTH,2120,HENRY HUDSON REGIONAL,21183,46|46,20757,46|46,21947,46|46,311,307,312,
H. 7-12 / 9-12,MONMOUTH,3270,MONMOUTH REGIONAL,19942,44|46,20183,45|46,21006,45|46,941,948,951,
H. 7-12 / 9-12,MONMOUTH,4365,RED BANK REGIONAL,18253,41|46,17790,38|46,18349,38|46,1169,1201,1215,
H. 7-12 / 9-12,MONMOUTH,4580,RUMSON-FAIR HAVEN REG,15448,24|46,15452,23|46,16115,21|46,917,936,981,
H. 7-12 / 9-12,MONMOUTH,4760,SHORE REGIONAL,17687,39|46,19232,43|46,18938,41|46,629,615,627,
H. 7-12 / 9-12,MORRIS,1990,HANOVER PARK REGIONAL,15228,22|46,15454,24|46,16187,22|46,1574,1599,1602,
H. 7-12 / 9-12,MORRIS,3370,MORRIS HILLS REGIONAL,17515,38|46,17441,36|46,17973,33|46,2738,2777,2836,
H. 7-12 / 9-12,MORRIS,5660,WEST MORRIS REGIONAL,14335,15|46,14754,16|46,15433,14|46,2741,2659,2671,
H. 7-12 / 9-12,OCEAN,770,CENTRAL REGIONAL,14541,16|46,14577,13|46,14833,9|46,1880,1923,1970,
H. 7-12 / 9-12,OCEAN,4105,PINELANDS REGIONAL,16674,35|46,17256,35|46,17727,30|46,1602,1564,1579,
H. 7-12 / 9-12,OCEAN,4950,SOUTHERN REGIONAL,15221,21|46,15341,21|46,16532,23|46,2997,2923,2940,
H. 7-12 / 9-12,PASSAIC,2510,LAKELAND REGIONAL,16778,36|46,18351,39|46,20834,44|46,1039,999,950,
H. 7-12 / 9-12,PASSAIC,3980,PASSAIC CO MANCHESTER REG,12774,5|46,13151,7|46,13282,5|46,918,912,929,
H. 7-12 / 9-12,PASSAIC,3990,PASSAIC VALLEY REGIONAL,14030,12|46,14652,15|46,15983,19|46,1344,1340,1341,
H. 7-12 / 9-12,SOMERSET,5550,WATCHUNG HILLS REGIONAL,14233,13|46,14521,12|46,15846,17|46,2175,2197,2128,
H. 7-12 / 9-12,SUSSEX,2165,HIGH POINT REGIONAL,19789,43|46,19542,44|46,20824,43|46,1007,1000,1009,
H. 7-12 / 9-12,SUSSEX,2465,KITTATINNY REGIONAL,16199,29|46,16428,30|46,17449,27|46,1087,1072,1062,
H. 7-12 / 9-12,SUSSEX,2615,LENAPE VALLEY REGIONAL,13964,11|46,14638,14|46,15295,11|46,828,811,839,
H. 7-12 / 9-12,SUSSEX,5435,WALLKILL VALLEY REGIONAL,16317,31|46,17537,37|46,17028,25|46,665,646,675,
H. 7-12 / 9-12,WARREN,3675,NORTH WARREN REGIONAL,14296,14|46,15165,18|46,15342,12|46,964,917,911,
H. 7-12 / 9-12,WARREN,5465,WARREN HILLS REGIONAL,14657,18|46,14851,17|46,15554,16|46,1862,1872,1911,
I. CSSD,,,1. State average -  Operating Type CSSD,49044,,53380,,58721,,,,,
I. CSSD,,,2. State median - Operating Type CSSD,42756,,50902,,53649,,,,,
I. CSSD,,,5. State average - All operating types,14546,,14736,,15296,,,,,
I. CSSD,,,6. State median - All operating types,14149,,14490,,14922,,,,,
I. CSSD,ATLANTIC,125,ATLANTIC CO SPECIAL SERV,47088,6|8,49255,4|8,52474,4|8,431,411,402,
I. CSSD,BERGEN,285,BERGEN CO SPECIAL SERVICE,73106,8|8,76653,8|8,83313,8|8,678,675,638,
I. CSSD,BURLINGTON,605,BURLINGTON CO SPEC SERV,43429,5|8,52663,6|8,57076,6|8,846,667,651,
I. CSSD,CAPE MAY,715,CAPE MAY CO SPECIAL SERV,42082,4|8,45895,3|8,54823,5|8,271,250,213,
I. CSSD,GLOUCESTER,1774,GLOUCESTER CO SPEC SERV,38393,3|8,39960,2|8,44475,2|8,730,727,727,
I. CSSD,MERCER,3103,MERCER CO SPECIAL SERVICE,56552,7|8,55734,7|8,62799,7|8,630,652,637,
I. CSSD,SALEM,4635,SALEM CO SPECIAL SERVICE,27617,1|8,36274,1|8,41508,1|8,235,204,182,
I. CSSD,WARREN,5450,WARREN CO SPECIAL SERVICE,34954,2|8,52548,5|8,48048,3|8,53,29,30,
J. VOC,,,1. State average - Operating Type VOC,17054,,16860,,17943,,,,,
J. VOC,,,2. State median - Operating Type VOC,16333,,16266,,18279,,,,,
J. VOC,,,5. State average - All operating types,14546,,14736,,15296,,,,,
J. VOC,,,6. State median - All operating types,14149,,14490,,14922,,,,,
J. VOC,ATLANTIC,120,ATLANTIC CO VOCATIONAL,12577,4|21,11998,3|21,13478,4|21,1188,1398,1479,
J. VOC,BERGEN,290,BERGEN COUNTY VOCATIONAL,26044,21|21,27064,20|21,28099,19|21,2128,2108,2119,
J. VOC,BURLINGTON,610,BURLINGTON CO VOCATIONAL,15665,7|21,15654,8|21,16476,9|21,2027,2033,2079,
J. VOC,CAMDEN,700,CAMDEN COUNTY VOCATIONAL,18536,17|21,18314,15|21,19160,14|21,2145,2086,2225,
J. VOC,CAPE MAY,720,CAPE MAY CO VOCATIONAL,19099,18|21,19037,17|21,20218,17|21,688,702,704,
J. VOC,CUMBERLAND,995,CUMBERLAND CO VOCATIONAL,17213,12|21,17366,13|21,18922,13|21,412,415,450,
J. VOC,ESSEX,1390,ESSEX CO VOC-TECH,16250,10|21,16472,12|21,18279,11|21,2182,2190,2236,
J. VOC,GLOUCESTER,1775,GLOUCESTER CO VOCATIONAL,12849,5|21,13266,5|21,14788,5|21,1373,1369,1375,
J. VOC,HUDSON,2295,HUDSON COUNTY VOCATIONAL,18416,15|21,19452,18|21,18629,12|21,2004,1962,2165,
J. VOC,HUNTERDON,2308,HUNTERDON CO VOCATIONAL,14935,6|21,14589,7|21,20266,18|21,267,285,246,
J. VOC,MERCER,3105,MERCER COUNTY VOCATIONAL,20788,19|21,21540,19|21,41383,21|21,496,486,285,
J. VOC,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,17329,13|21,17718,14|21,16236,7|21,2184,2144,2445,
J. VOC,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,17666,14|21,13933,6|21,19666,15|21,2175,2755,2205,
J. VOC,MORRIS,3365,MORRIS COUNTY VOCATIONAL,16162,9|21,15880,10|21,15911,6|21,972,1027,1064,
J. VOC,OCEAN,3790,OCEAN COUNTY VOCATIONAL,12415,3|21,12211,4|21,12303,3|21,1752,1772,1830,
J. VOC,PASSAIC,3995,PASSAIC COUNTY VOCATIONAL,18517,16|21,18933,16|21,20010,16|21,3274,3332,3398,
J. VOC,SALEM,4640,SALEM COUNTY VOCATIONAL,9639,1|21,10292,1|21,9960,1|21,793,812,861,
J. VOC,SOMERSET,4810,SOMERSET CO VOCATIONAL,25814,20|21,28230,21|21,28403,20|21,538,493,514,
J. VOC,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,16333,11|21,16266,11|21,16382,8|21,765,766,767,
J. VOC,UNION,5260,UNION COUNTY VOCATIONAL,12247,2|21,11815,2|21,11336,2|21,1574,1713,1890,
J. VOC,WARREN,5460,WARREN COUNTY VOCATIONAL,15804,8|21,15659,9|21,16603,10|21,460,480,513,
K. CHARTER,,,1. State average-Operating Type CHARTER,13600,,14143,,11771,,,,,
K. CHARTER,,,2. State median-Operating Type CHARTER,13158,,13796,,11442,,,,,
K. CHARTER,,,5. State average - All operating types,14546,,14736,,15296,,,,,
K. CHARTER,,,6. State median - All operating types,14149,,14490,,14922,,,,,
K. CHARTER,ATLANTIC,6060,ATLANTIC CITY COMMUNITY C,,N.R.,15615,68|88,13285,73|92,,148,150,
K. CHARTER,ATLANTIC,6104,INTERNATIONAL ACADEMY OF,,N.R.,,N.R.,8845,10|92,,,354,
K. CHARTER,ATLANTIC,7410,CHARTER~TECH HIGH SCHOOL,13898,48|85,15109,62|88,13731,78|92,328,327,338,
K. CHARTER,BERGEN,6013,BERGEN ARTS AND SCIENCES,11798,23|85,12543,30|88,10528,27|92,874,951,967,
K. CHARTER,BERGEN,6430,ENGLEWOOD ON THE PALISADE,17500,81|85,17834,82|88,15684,91|92,198,201,210,
K. CHARTER,BERGEN,7890,TEANECK COMMUNITY CHARTER,14765,63|85,16053,71|88,13514,76|92,306,306,306,
K. CHARTER,BURLINGTON,6026,RIVERBANK CHARTER SCHOOL,10745,14|85,10791,14|88,8682,9|92,143,144,144,
K. CHARTER,BURLINGTON,6076,BENJAMIN BANNEKER PREPARA,12737,35|85,14411,55|88,11759,51|92,149,151,155,
K. CHARTER,CAMDEN,1799,KIPP COOPER NORCROSS,,N.R.,32580,86|88,14076,83|92,,104,497,
K. CHARTER,CAMDEN,1801,CAMDEN PREP,,N.R.,34848,87|88,14860,87|92,,66,286,
K. CHARTER,CAMDEN,1802,MASTERY SCHOOLS OF CAMDE,,N.R.,19895,84|88,12930,68|92,,379,1404,
K. CHARTER,CAMDEN,6024,CAMDENS PRIDE CHARTER SCH,12868,37|85,13899,48|88,11173,39|92,239,239,240,
K. CHARTER,CAMDEN,6063,CAMDEN COMMUNITY CHARTER,19418,84|85,13796,44|88,12261,57|92,150,393,673,
K. CHARTER,CAMDEN,6067,THE KINGDOM CHARTER SCHOO,11290,16|85,11493,19|88,10470,26|92,180,199,198,
K. CHARTER,CAMDEN,6083,KNOWLEDGE A TO Z CHARTER,12869,38|85,12328,28|88,10946,34|92,239,318,320,
K. CHARTER,CAMDEN,6086,HOPE COMMUNITY CS,10670,11|85,10986,15|88,11134,37|92,101,169,179,
K. CHARTER,CAMDEN,6212,CAMDEN ACADEMY CHARTER HI,16402,77|85,16610,77|88,12056,54|92,434,464,496,
K. CHARTER,CAMDEN,6215,CAMDEN'S PROMISE CHARTER,15130,68|85,16710,78|88,12436,61|92,444,462,491,
K. CHARTER,CAMDEN,6232,ENVIRONMENT COMMUNITY OPP,12381,31|85,13069,39|88,14282,85|92,219,213,185,
K. CHARTER,CAMDEN,6240,FREEDOM PREP CHARTER SCHO,13970,50|85,13861,46|88,10775,30|92,232,632,920,
K. CHARTER,CAMDEN,7109,LEAP ACADEMY UNIVERSITY C,12157,26|85,11901,22|88,10658,28|92,1310,1372,1390,
K. CHARTER,CUMBERLAND,6028,VINELAND PUBLIC CHARTER S,9227,4|85,10011,7|88,7435,1|92,264,299,335,
K. CHARTER,CUMBERLAND,6069,MILLVILLE PUBLIC CHARTER,10139,7|85,9910,6|88,7943,6|92,176,214,249,
K. CHARTER,CUMBERLAND,6089,COMPASS ACADEMY CHARTER S,8840,2|85,8475,1|88,7653,3|92,102,144,176,
K. CHARTER,CUMBERLAND,6100,BRIDGETON PUBLIC CHARTER,,N.R.,,N.R.,9276,15|92,,,96,
K. CHARTER,ESSEX,6020,PRIDE ACADEMY CHARTER SCH,15750,73|85,15651,69|88,12542,62|92,262,262,288,
K. CHARTER,ESSEX,6022,BURCH CHARTER SCHOOL OF E,13274,41|85,13850,45|88,10461,25|92,340,353,349,
K. CHARTER,ESSEX,6029,NEWARK EDUCATORS COMMUNIT,15498,70|85,15320,65|88,15175,90|92,273,297,250,
K. CHARTER,ESSEX,6037,NEWARK LEGACY CHARTER SCH,12226,28|85,12089,25|88,10821,32|92,300,580,642,
K. CHARTER,ESSEX,6053,GREAT OAKS CHARTER SCHOOL,16625,80|85,16249,74|88,13632,77|92,260,331,462,
K. CHARTER,ESSEX,6057,PEOPLES PREPARATORY CHART,14544,59|85,16418,75|88,15096,88|92,280,366,380,
K. CHARTER,ESSEX,6058,ROSEVILLE COMMUNITY CHART,12263,30|85,11503,20|88,13055,71|92,256,325,350,
K. CHARTER,ESSEX,6059,NEWARK PREP CHARTER SCHOO,18320,83|85,16054,72|88,13508,75|92,282,416,391,
K. CHARTER,ESSEX,6090,PAULO FREIRE CHARTER SCHO,16156,76|85,16819,81|88,14211,84|92,119,195,265,
K. CHARTER,ESSEX,6091,MERIT PREPARATORY CHARTER,14025,53|85,14478,56|88,13260,72|92,236,316,386,
K. CHARTER,ESSEX,6094,PHILLIP'S ACADEMY CHARTER,11637,19|85,11382,17|88,10340,23|92,371,371,375,
K. CHARTER,ESSEX,6099,LINK COMMUNITY CHARTER SC,,N.R.,,N.R.,13442,74|92,,,285,
K. CHARTER,ESSEX,6320,DISCOVERY CHARTER SCHOOL,14847,65|85,15213,64|88,12645,64|92,75,80,90,
K. CHARTER,ESSEX,6410,EAST ORANGE COMMUNITY CHA,13974,51|85,14161,51|88,10805,31|92,490,494,497,
K. CHARTER,ESSEX,6665,THE GRAY CHARTER SCHOOL,14577,60|85,13067,38|88,11260,42|92,299,322,328,
K. CHARTER,ESSEX,7100,LADY LIBERTY ACADEMY CHAR,14152,54|85,17845,83|88,14306,86|92,454,404,408,
K. CHARTER,ESSEX,7210,MARION P. THOMAS CHARTER,15050,67|85,14886,60|88,,N.R.,673,1220,,
K. CHARTER,ESSEX,7290,NEW HORIZONS COMMUNITY CH,11840,24|85,13423,43|88,10243,22|92,451,474,504,
K. CHARTER,ESSEX,7320,NORTH STAR ACADEMY CHARTE,14893,66|85,15360,66|88,13002,70|92,2711,3435,4010,
K. CHARTER,ESSEX,7325,TEAM ACADEMY CHARTER SCHO,16487,79|85,16795,79|88,13913,81|92,2213,2719,3252,
