GROUP,CONAME,DIST,DISTNAME,EX121,EX221
F. K-12 / 1801 - 3500,CAPE MAY,3130,MIDDLE TWP,1131998,890470
F. K-12 / 1801 - 3500,CAPE MAY,3780,OCEAN CITY,1381088,1498895
F. K-12 / 1801 - 3500,ESSEX,660,CALDWELL-WEST CALDWELL,400000,300000
F. K-12 / 1801 - 3500,ESSEX,1750,GLEN RIDGE BORO,1629991,1195937
F. K-12 / 1801 - 3500,ESSEX,5370,VERONA BORO,249987,185243
F. K-12 / 1801 - 3500,GLOUCESTER,1730,GLASSBORO,978338,1614887
F. K-12 / 1801 - 3500,GLOUCESTER,5620,WEST DEPTFORD TWP,202578,434858
F. K-12 / 1801 - 3500,HUDSON,2060,HARRISON TOWN,2157755,1016175
F. K-12 / 1801 - 3500,HUDSON,2210,HOBOKEN CITY,0,437748
F. K-12 / 1801 - 3500,HUDSON,4730,SECAUCUS TOWN,413767,384374
F. K-12 / 1801 - 3500,MERCER,5510,ROBBINSVILLE TWP,1392447,1110465
F. K-12 / 1801 - 3500,MIDDLESEX,3120,METUCHEN BORO,0,490844
F. K-12 / 1801 - 3500,MIDDLESEX,3140,MIDDLESEX BORO,792738,647641
F. K-12 / 1801 - 3500,MIDDLESEX,4920,SOUTH RIVER BORO,226725,518892
F. K-12 / 1801 - 3500,MONMOUTH,100,ASBURY PARK CITY,3172197,2098324
F. K-12 / 1801 - 3500,MONMOUTH,2105,HAZLET TWP,1183694,1364782
F. K-12 / 1801 - 3500,MONMOUTH,2230,HOLMDEL TWP,0,0
F. K-12 / 1801 - 3500,MONMOUTH,5310,UPPER FREEHOLD REGIONAL,0,97692
F. K-12 / 1801 - 3500,MORRIS,1110,DOVER TOWN,0,0
F. K-12 / 1801 - 3500,MORRIS,2380,JEFFERSON TWP,252894,36671
F. K-12 / 1801 - 3500,MORRIS,2460,KINNELON BORO,161565,0
F. K-12 / 1801 - 3500,MORRIS,2870,MADISON BORO,150000,0
F. K-12 / 1801 - 3500,MORRIS,4080,PEQUANNOCK TWP,1500000,1250000
F. K-12 / 1801 - 3500,OCEAN,185,BARNEGAT TWP,1168460,2633110
F. K-12 / 1801 - 3500,OCEAN,2940,MANCHESTER TWP,266036,59332
F. K-12 / 1801 - 3500,OCEAN,4210,POINT PLEASANT BORO,267165,0
F. K-12 / 1801 - 3500,PASSAIC,2100,HAWTHORNE BORO,0,82316
F. K-12 / 1801 - 3500,PASSAIC,5650,WEST MILFORD TWP,2006200,2957314
F. K-12 / 1801 - 3500,SALEM,4070,PENNS GRV-CARNEY'S PT REG,388311,302314
F. K-12 / 1801 - 3500,SOMERSET,490,BOUND BROOK BORO,224123,283548
F. K-12 / 1801 - 3500,SOMERSET,3670,NORTH PLAINFIELD BORO,2574833,2361553
F. K-12 / 1801 - 3500,SOMERSET,4815,SOMERSET HILLS REGIONAL,929463,1320448
F. K-12 / 1801 - 3500,SOMERSET,4820,SOMERVILLE BORO,769865,749947
F. K-12 / 1801 - 3500,SUSSEX,4960,SPARTA TWP,750000,750000
F. K-12 / 1801 - 3500,SUSSEX,5360,VERNON TWP,1318159,1662874
F. K-12 / 1801 - 3500,UNION,310,BERKELEY HEIGHTS TWP,820791,833018
F. K-12 / 1801 - 3500,UNION,850,CLARK TWP,903849,884050
F. K-12 / 1801 - 3500,UNION,2190,HILLSIDE TWP,0,0
F. K-12 / 1801 - 3500,UNION,3560,NEW PROVIDENCE BORO,237487,168945
F. K-12 / 1801 - 3500,UNION,4540,ROSELLE BORO,3606954,3775000
F. K-12 / 1801 - 3500,UNION,4550,ROSELLE PARK BORO,348885,209729
F. K-12 / 1801 - 3500,UNION,5000,SPRINGFIELD TWP,159789,0
F. K-12 / 1801 - 3500,WARREN,1870,HACKETTSTOWN,0,112408
G. K-12 / 3501 +,ATLANTIC,110,ATLANTIC CITY,7188802,0
G. K-12 / 3501 +,ATLANTIC,1310,EGG HARBOR TWP,6686806,7634706
G. K-12 / 3501 +,ATLANTIC,1960,HAMMONTON TOWN,0,0
G. K-12 / 3501 +,ATLANTIC,4180,PLEASANTVILLE CITY,831569,4633283
G. K-12 / 3501 +,BERGEN,300,BERGENFIELD BORO,1115080,1115100
G. K-12 / 3501 +,BERGEN,1450,FAIR LAWN BORO,0,0
G. K-12 / 3501 +,BERGEN,1550,FORT LEE BORO,0,502337
G. K-12 / 3501 +,BERGEN,1700,GARFIELD CITY,2530446,2797434
G. K-12 / 3501 +,BERGEN,1860,HACKENSACK CITY,1174868,1452235
G. K-12 / 3501 +,BERGEN,3930,PARAMUS BORO,300000,800000
G. K-12 / 3501 +,BERGEN,4390,RIDGEWOOD VILLAGE,750000,750000
G. K-12 / 3501 +,BERGEN,5150,TEANECK TWP,0,0
G. K-12 / 3501 +,BERGEN,5160,TENAFLY BORO,965477,946767
G. K-12 / 3501 +,BURLINGTON,620,BURLINGTON TWP,0,0
G. K-12 / 3501 +,BURLINGTON,3360,MOORESTOWN TWP,998269,1085132
G. K-12 / 3501 +,BURLINGTON,4050,PEMBERTON TWP,0,3208497
G. K-12 / 3501 +,BURLINGTON,5805,WILLINGBORO TWP,1838236,609478
G. K-12 / 3501 +,CAMDEN,680,CAMDEN CITY,8221576,18390835
G. K-12 / 3501 +,CAMDEN,800,CHERRY HILL TWP,0,0
G. K-12 / 3501 +,CAMDEN,4060,PENNSAUKEN TWP,7599679,5423665
G. K-12 / 3501 +,CAMDEN,5820,WINSLOW TWP,2065089,2213981
G. K-12 / 3501 +,CUMBERLAND,540,BRIDGETON CITY,4555456,3106625
G. K-12 / 3501 +,CUMBERLAND,3230,MILLVILLE CITY,0,991122
G. K-12 / 3501 +,CUMBERLAND,5390,VINELAND CITY,8202919,6358477
G. K-12 / 3501 +,ESSEX,250,BELLEVILLE TOWN,0,0
G. K-12 / 3501 +,ESSEX,410,BLOOMFIELD TWP,180924,2207910
G. K-12 / 3501 +,ESSEX,1210,EAST ORANGE,4886545,3713651
G. K-12 / 3501 +,ESSEX,2330,IRVINGTON TOWNSHIP,6452336,0
G. K-12 / 3501 +,ESSEX,2730,LIVINGSTON TWP,753615,936922
G. K-12 / 3501 +,ESSEX,3190,MILLBURN TWP,1842000,1842000
G. K-12 / 3501 +,ESSEX,3310,MONTCLAIR TOWN,0,1271271
G. K-12 / 3501 +,ESSEX,3570,NEWARK CITY,4978074,0
G. K-12 / 3501 +,ESSEX,3750,NUTLEY TOWN,692187,517231
G. K-12 / 3501 +,ESSEX,3880,CITY OF ORANGE TWP,0,0
G. K-12 / 3501 +,ESSEX,4900,SOUTH ORANGE-MAPLEWOOD,2471003,2275894
G. K-12 / 3501 +,ESSEX,5680,WEST ORANGE TOWN,0,0
G. K-12 / 3501 +,GLOUCESTER,1100,DEPTFORD TWP,2919152,1502636
G. K-12 / 3501 +,GLOUCESTER,3280,MONROE TWP,5359228,6001538
G. K-12 / 3501 +,GLOUCESTER,5500,WASHINGTON TWP,6183923,4500582
G. K-12 / 3501 +,HUDSON,220,BAYONNE CITY,0,1523324
G. K-12 / 3501 +,HUDSON,2390,JERSEY CITY,12468765,28663557
G. K-12 / 3501 +,HUDSON,2410,KEARNY TOWN,1002249,0
G. K-12 / 3501 +,HUDSON,3610,NORTH BERGEN TWP,0,2168392
G. K-12 / 3501 +,HUDSON,5240,UNION CITY,22798886,32554317
G. K-12 / 3501 +,HUDSON,5670,WEST NEW YORK TOWN,0,0
G. K-12 / 3501 +,MERCER,1245,EAST WINDSOR REGIONAL,342369,845076
G. K-12 / 3501 +,MERCER,1430,EWING TWP,1300000,1300000
G. K-12 / 3501 +,MERCER,1950,HAMILTON TWP,2617652,2478571
G. K-12 / 3501 +,MERCER,2280,HOPEWELL VALLEY REGIONAL,0,0
G. K-12 / 3501 +,MERCER,2580,LAWRENCE TWP,26210,181055
G. K-12 / 3501 +,MERCER,4255,PRINCETON,446108,147897
G. K-12 / 3501 +,MERCER,5210,TRENTON CITY,6246545,4300600
G. K-12 / 3501 +,MERCER,5715,W WINDSOR-PLAINSBORO REG,9676117,9888922
G. K-12 / 3501 +,MIDDLESEX,750,CARTERET BORO,0,0
G. K-12 / 3501 +,MIDDLESEX,1170,EAST BRUNSWICK TWP,3547137,4350000
G. K-12 / 3501 +,MIDDLESEX,1290,EDISON TWP,1281608,2325346
G. K-12 / 3501 +,MIDDLESEX,3290,MONROE TWP,3852471,5010411
G. K-12 / 3501 +,MIDDLESEX,3530,NEW BRUNSWICK CITY,0,0
G. K-12 / 3501 +,MIDDLESEX,3620,NORTH BRUNSWICK TWP,0,0
G. K-12 / 3501 +,MIDDLESEX,3845,OLD BRIDGE TWP,3248052,2637848
G. K-12 / 3501 +,MIDDLESEX,4090,PERTH AMBOY CITY,0,9539313
G. K-12 / 3501 +,MIDDLESEX,4130,PISCATAWAY TWP,3608029,2933605
G. K-12 / 3501 +,MIDDLESEX,4660,SAYREVILLE BORO,420890,0
G. K-12 / 3501 +,MIDDLESEX,4860,SOUTH BRUNSWICK TWP,2722515,3293983
G. K-12 / 3501 +,MIDDLESEX,4910,SOUTH PLAINFIELD BORO,926879,1214259
G. K-12 / 3501 +,MIDDLESEX,5850,WOODBRIDGE TWP,10055368,11390338
G. K-12 / 3501 +,MONMOUTH,2770,LONG BRANCH CITY,0,0
G. K-12 / 3501 +,MONMOUTH,3040,MATAWAN-ABERDEEN REGIONAL,503458,135028
G. K-12 / 3501 +,MONMOUTH,3160,MIDDLETOWN TWP,1258127,1052094
G. K-12 / 3501 +,MONMOUTH,3510,NEPTUNE TWP,213117,1190168
G. K-12 / 3501 +,MONMOUTH,3810,OCEAN TWP,2139672,1682529
G. K-12 / 3501 +,MONMOUTH,5420,WALL TWP,0,0
G. K-12 / 3501 +,MORRIS,785,SCH DIST OF THE CHATHAMS,282490,273727
G. K-12 / 3501 +,MORRIS,3340,MONTVILLE TWP,901592,834005
G. K-12 / 3501 +,MORRIS,3385,MORRIS SCHOOL DISTRICT,5011332,5440252
G. K-12 / 3501 +,MORRIS,3450,MOUNT OLIVE TWP,1916482,2140453
G. K-12 / 3501 +,MORRIS,3950,PARSIPPANY-TROY HILLS TWP,2936531,2974649
G. K-12 / 3501 +,MORRIS,4330,RANDOLPH TWP,0,687238
G. K-12 / 3501 +,MORRIS,4560,ROXBURY TWP,500000,675290
G. K-12 / 3501 +,OCEAN,530,BRICK TWP,569143,740422
G. K-12 / 3501 +,OCEAN,2360,JACKSON TWP,3946313,4505843
G. K-12 / 3501 +,OCEAN,2480,LACEY TWP,0,0
G. K-12 / 3501 +,OCEAN,2520,LAKEWOOD TWP,0,0
G. K-12 / 3501 +,OCEAN,5190,TOMS RIVER REGIONAL,403454,1062691
G. K-12 / 3501 +,PASSAIC,900,CLIFTON CITY,507661,250197
G. K-12 / 3501 +,PASSAIC,3970,PASSAIC CITY,0,0
G. K-12 / 3501 +,PASSAIC,4010,PATERSON CITY,2168294,0
G. K-12 / 3501 +,PASSAIC,5570,WAYNE TWP,0,0
G. K-12 / 3501 +,SOMERSET,350,BERNARDS TWP,1184310,1845330
G. K-12 / 3501 +,SOMERSET,555,BRIDGEWATER-RARITAN REG,6780860,5950000
G. K-12 / 3501 +,SOMERSET,1610,FRANKLIN TWP,909720,2134772
G. K-12 / 3501 +,SOMERSET,2170,HILLSBOROUGH TWP,2359751,2622898
G. K-12 / 3501 +,SOMERSET,3320,MONTGOMERY TWP,3169671,3170543
G. K-12 / 3501 +,UNION,980,CRANFORD TWP,0,0
G. K-12 / 3501 +,UNION,1320,ELIZABETH CITY,858039,0
G. K-12 / 3501 +,UNION,2660,LINDEN CITY,2270789,2368129
G. K-12 / 3501 +,UNION,4160,PLAINFIELD CITY,1606783,0
G. K-12 / 3501 +,UNION,4290,RAHWAY CITY,1000214,1479371
G. K-12 / 3501 +,UNION,4670,SCOTCH PLAINS-FANWOOD REG,1000000,1000000
G. K-12 / 3501 +,UNION,5090,SUMMIT CITY,959553,853248
G. K-12 / 3501 +,UNION,5290,UNION TWP,6727450,4589630
G. K-12 / 3501 +,UNION,5730,WESTFIELD TOWN,996959,1200000
G. K-12 / 3501 +,WARREN,4100,PHILLIPSBURG TOWN,577464,337559
H. 7-12 / 9-12,ATLANTIC,1790,GREATER EGG HARBOR REG,597112,0
H. 7-12 / 9-12,ATLANTIC,2910,MAINLAND REGIONAL,1778962,1303632
H. 7-12 / 9-12,BERGEN,745,CARLSTADT-EAST RUTHERFORD,500000,500000
H. 7-12 / 9-12,BERGEN,3700,NORTHERN HIGHLANDS REG,1146471,942186
H. 7-12 / 9-12,BERGEN,3710,NORTHERN VALLEY REGIONAL,0,0
H. 7-12 / 9-12,BERGEN,3960,PASCACK VALLEY REGIONAL,2292389,2100007
H. 7-12 / 9-12,BERGEN,4300,RAMAPO-INDIAN HILL REG,1800000,1735870
H. 7-12 / 9-12,BERGEN,4405,RIVER DELL REGIONAL,275000,1165419
H. 7-12 / 9-12,BURLINGTON,2610,LENAPE REGIONAL,0,0
H. 7-12 / 9-12,BURLINGTON,3690,NORTHERN BURLINGTON REG,0,0
H. 7-12 / 9-12,BURLINGTON,4320,RANCOCAS VALLEY REGIONAL,1183305,2317869
H. 7-12 / 9-12,CAMDEN,390,BLACK HORSE PIKE REGIONAL,2776583,3105371
H. 7-12 / 9-12,CAMDEN,1255,EASTERN CAMDEN COUNTY REG,698110,563788
H. 7-12 / 9-12,CAMDEN,5035,STERLING HIGH SCHOOL DIST,311315,219452
H. 7-12 / 9-12,CAPE MAY,2820,LOWER CAPE MAY REGIONAL,1215680,1105535
H. 7-12 / 9-12,CUMBERLAND,997,CUMBERLAND REGIONAL,346880,250000
H. 7-12 / 9-12,ESSEX,5630,WEST ESSEX REGIONAL,0,0
H. 7-12 / 9-12,GLOUCESTER,870,CLEARVIEW REGIONAL,1281957,1290776
H. 7-12 / 9-12,GLOUCESTER,1715,GATEWAY REGIONAL,952205,970392
H. 7-12 / 9-12,GLOUCESTER,2440,KINGSWAY REGIONAL,1475015,1540587
H. 7-12 / 9-12,GLOUCESTER,4940,DELSEA REGIONAL H.S DIST.,2458405,1933574
H. 7-12 / 9-12,HUNTERDON,1050,DELAWARE VALLEY REGIONAL,0,0
H. 7-12 / 9-12,HUNTERDON,2300,HUNTERDON CENTRAL REG,4367991,3964834
H. 7-12 / 9-12,HUNTERDON,3660,N HUNT/VOORHEES REGIONAL,8912611,7400771
H. 7-12 / 9-12,MONMOUTH,1650,FREEHOLD REGIONAL,12169674,9910283
H. 7-12 / 9-12,MONMOUTH,2120,HENRY HUDSON REGIONAL,839782,1150556
H. 7-12 / 9-12,MONMOUTH,3270,MONMOUTH REGIONAL,974213,530245
H. 7-12 / 9-12,MONMOUTH,4365,RED BANK REGIONAL,362969,508877
H. 7-12 / 9-12,MONMOUTH,4580,RUMSON-FAIR HAVEN REG,0,0
H. 7-12 / 9-12,MONMOUTH,4760,SHORE REGIONAL,399276,308251
H. 7-12 / 9-12,MORRIS,1990,HANOVER PARK REGIONAL,809239,1582950
H. 7-12 / 9-12,MORRIS,3370,MORRIS HILLS REGIONAL,0,0
H. 7-12 / 9-12,MORRIS,5660,WEST MORRIS REGIONAL,2031086,2035103
H. 7-12 / 9-12,OCEAN,770,CENTRAL REGIONAL,0,70842
H. 7-12 / 9-12,OCEAN,4105,PINELANDS REGIONAL,0,0
H. 7-12 / 9-12,OCEAN,4950,SOUTHERN REGIONAL,0,318461
H. 7-12 / 9-12,PASSAIC,2510,LAKELAND REGIONAL,0,0
H. 7-12 / 9-12,PASSAIC,3980,PASSAIC CO MANCHESTER REG,0,68564
H. 7-12 / 9-12,PASSAIC,3990,PASSAIC VALLEY REGIONAL,867774,1201070
H. 7-12 / 9-12,SOMERSET,5550,WATCHUNG HILLS REGIONAL,479765,500130
H. 7-12 / 9-12,SUSSEX,2165,HIGH POINT REGIONAL,100000,0
H. 7-12 / 9-12,SUSSEX,2465,KITTATINNY REGIONAL,254274,193553
H. 7-12 / 9-12,SUSSEX,2615,LENAPE VALLEY REGIONAL,1025081,606471
H. 7-12 / 9-12,SUSSEX,5435,WALLKILL VALLEY REGIONAL,45724,33886
H. 7-12 / 9-12,WARREN,3675,NORTH WARREN REGIONAL,0,0
H. 7-12 / 9-12,WARREN,5465,WARREN HILLS REGIONAL,2328568,1733000
I. CSSD,ATLANTIC,125,ATLANTIC CO SPECIAL SERV,0,0
I. CSSD,BERGEN,285,BERGEN CO SPECIAL SERVICE,0,0
I. CSSD,BURLINGTON,605,BURLINGTON CO SPEC SERV,0,0
I. CSSD,CAPE MAY,715,CAPE MAY CO SPECIAL SERV,0,0
I. CSSD,GLOUCESTER,1774,GLOUCESTER CO SPEC SERV,0,0
I. CSSD,MERCER,3103,MERCER CO SPECIAL SERVICE,0,0
I. CSSD,SALEM,4635,SALEM CO SPECIAL SERVICE,0,0
I. CSSD,WARREN,5450,WARREN CO SPECIAL SERVICE,0,0
J. VOC,ATLANTIC,120,ATLANTIC CO VOCATIONAL,1759899,934574
J. VOC,BERGEN,290,BERGEN COUNTY VOCATIONAL,0,0
J. VOC,BURLINGTON,610,BURLINGTON CO VOCATIONAL,121053,0
J. VOC,CAMDEN,700,CAMDEN COUNTY VOCATIONAL,2305017,4419722
J. VOC,CAPE MAY,720,CAPE MAY CO VOCATIONAL,0,0
J. VOC,CUMBERLAND,995,CUMBERLAND CO VOCATIONAL,1203345,1252096
J. VOC,ESSEX,1390,ESSEX CO VOC-TECH,3703223,0
J. VOC,GLOUCESTER,1775,GLOUCESTER CO VOCATIONAL,0,0
J. VOC,HUDSON,2295,HUDSON COUNTY VOCATIONAL,0,849723
J. VOC,HUNTERDON,2308,HUNTERDON CO VOCATIONAL,263452,294213
J. VOC,MERCER,3105,MERCER COUNTY VOCATIONAL,278869,284096
J. VOC,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,68978,89349
J. VOC,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,2422709,1410990
J. VOC,MORRIS,3365,MORRIS COUNTY VOCATIONAL,385568,706664
J. VOC,OCEAN,3790,OCEAN COUNTY VOCATIONAL,0,0
J. VOC,PASSAIC,3995,PASSAIC COUNTY VOCATIONAL,999928,0
J. VOC,SALEM,4640,SALEM COUNTY VOCATIONAL,28249,198246
J. VOC,SOMERSET,4810,SOMERSET CO VOCATIONAL,174049,214590
J. VOC,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,0,0
J. VOC,UNION,5260,UNION COUNTY VOCATIONAL,0,411167
J. VOC,WARREN,5460,WARREN COUNTY VOCATIONAL,0,0
K. CHARTER,ATLANTIC,6060,ATLANTIC CITY COMMUNITY C,0,0
K. CHARTER,ATLANTIC,7410,CHARTER~TECH HIGH SCHOOL,0,0
K. CHARTER,BERGEN,6013,BERGEN ARTS AND SCIENCES,0,0
K. CHARTER,BERGEN,6430,ENGLEWOOD ON THE PALISADE,0,0
K. CHARTER,BERGEN,7890,TEANECK COMMUNITY CHARTER,0,0
K. CHARTER,BURLINGTON,6026,RIVERBANK CHARTER SCHOOL,0,0
K. CHARTER,BURLINGTON,6076,BENJAMIN BANNEKER PREPARA,0,0
K. CHARTER,CAMDEN,1799,KIPP COOPER NORCROSS,0,0
K. CHARTER,CAMDEN,1801,CAMDEN PREP,0,0
K. CHARTER,CAMDEN,1802,MASTERY SCHOOLS OF CAMDE,0,0
K. CHARTER,CAMDEN,6024,CAMDENS PRIDE CHARTER SCH,0,0
K. CHARTER,CAMDEN,6063,CAMDEN COMMUNITY CHARTER,0,0
K. CHARTER,CAMDEN,6067,THE KINGDOM CHARTER SCHOO,0,0
K. CHARTER,CAMDEN,6083,KNOWLEDGE A TO Z CHARTER,0,0
K. CHARTER,CAMDEN,6086,HOPE COMMUNITY CS,0,0
K. CHARTER,CAMDEN,6212,CAMDEN ACADEMY CHARTER HI,89520,0
K. CHARTER,CAMDEN,6215,CAMDEN'S PROMISE CHARTER,160202,0
K. CHARTER,CAMDEN,6232,ENVIRONMENT COMMUNITY OPP,0,0
K. CHARTER,CAMDEN,6240,FREEDOM PREP CHARTER SCHO,0,0
K. CHARTER,CAMDEN,7109,LEAP ACADEMY UNIVERSITY C,0,0
K. CHARTER,CUMBERLAND,6028,VINELAND PUBLIC CHARTER S,0,0
K. CHARTER,CUMBERLAND,6069,MILLVILLE PUBLIC CHARTER,0,0
K. CHARTER,CUMBERLAND,6089,COMPASS ACADEMY CHARTER S,0,0
K. CHARTER,ESSEX,6020,PRIDE ACADEMY CHARTER SCH,0,0
K. CHARTER,ESSEX,6022,BURCH CHARTER SCHOOL OF E,0,0
K. CHARTER,ESSEX,6029,NEWARK EDUCATORS COMMUNIT,0,0
K. CHARTER,ESSEX,6037,NEWARK LEGACY CHARTER SCH,0,0
K. CHARTER,ESSEX,6053,GREAT OAKS CHARTER SCHOOL,0,0
K. CHARTER,ESSEX,6057,PEOPLES PREPARATORY CHART,0,0
K. CHARTER,ESSEX,6058,ROSEVILLE COMMUNITY CHART,0,0
K. CHARTER,ESSEX,6059,NEWARK PREP CHARTER SCHOO,0,0
K. CHARTER,ESSEX,6090,PAULO FREIRE CHARTER SCHO,0,0
K. CHARTER,ESSEX,6091,MERIT PREPARATORY CHARTER,0,0
K. CHARTER,ESSEX,6094,PHILLIP'S ACADEMY CHARTER,0,0
K. CHARTER,ESSEX,6099,LINK COMMUNITY CHARTER SC,0,0
K. CHARTER,ESSEX,6320,DISCOVERY CHARTER SCHOOL,0,0
K. CHARTER,ESSEX,6410,EAST ORANGE COMMUNITY CHA,0,0
K. CHARTER,ESSEX,6665,THE GRAY CHARTER SCHOOL,0,0
K. CHARTER,ESSEX,7100,LADY LIBERTY ACADEMY CHAR,0,0
K. CHARTER,ESSEX,7210,MARION P. THOMAS CHARTER,0,0
K. CHARTER,ESSEX,7290,NEW HORIZONS COMMUNITY CH,0,0
K. CHARTER,ESSEX,7320,NORTH STAR ACADEMY CHARTE,0,0
K. CHARTER,ESSEX,7325,TEAM ACADEMY CHARTER SCHO,0,0
K. CHARTER,ESSEX,7730,ROBERT TREAT ACADEMY CHAR,0,0
K. CHARTER,ESSEX,7735,MARIA VARISCO ROGERS CHAR,0,0
K. CHARTER,ESSEX,8065,UNIVERSITY HEIGHTS CHARTE,0,0
K. CHARTER,HUDSON,6030,THE ETHICAL COMMUNITY CHA,0,0
K. CHARTER,HUDSON,6036,HOBOKEN DUAL LANGUAGE CHA,0,0
K. CHARTER,HUDSON,6064,DR LENA EDWARDS ACADEMIC,0,0
K. CHARTER,HUDSON,6068,M.E.T.S. CHARTER SCHOOL,0,0
K. CHARTER,HUDSON,6082,BELOVED COMMUNITY CHARTER,0,0
K. CHARTER,HUDSON,6093,JERSEY CITY GLOBAL CS,0,0
K. CHARTER,HUDSON,6184,GREAT FUTURES CHARTER SCH,0,0
K. CHARTER,HUDSON,6420,ELYSIAN CHARTER SCHOOL,0,0
K. CHARTER,HUDSON,6720,HOBOKEN CHARTER SCHOOL,0,0
K. CHARTER,HUDSON,6910,JERSEY CITY COMMUNITY CHA,0,0
K. CHARTER,HUDSON,6915,JERSEY CITY GOLDEN DOOR C,0,0
K. CHARTER,HUDSON,7115,LEARNING COMMUNITY CHARTE,0,0
K. CHARTER,HUDSON,7830,SOARING HEIGHTS,0,0
K. CHARTER,HUDSON,8060,UNIVERSITY ACADEMY CHARTE,0,0
K. CHARTER,MERCER,6017,FOUNDATION ACADEMY CHARTE,0,0
K. CHARTER,MERCER,6025,PAUL ROBESON CHARTER SCHO,0,0
K. CHARTER,MERCER,6182,INTERNATIONAL ACADEMY OF,0,0
K. CHARTER,MERCER,6183,TRENTON STEM-TO-CIVICS CH,0,0
K. CHARTER,MERCER,6810,INTERNATIONAL CHARTER SCH,0,0
K. CHARTER,MERCER,7500,PACE CHARTER SCHOOL OF HA,0,0
K. CHARTER,MERCER,7540,PRINCETON CHARTER SCHOOL,0,0
K. CHARTER,MERCER,8140,THE VILLAGE CHARTER SCHOO,0,0
K. CHARTER,MIDDLESEX,6032,ACADEMY FOR URBAN LEADERS,0,0
K. CHARTER,MIDDLESEX,6041,HATIKVAH INTERNATIONAL CH,0,0
K. CHARTER,MIDDLESEX,6635,GREATER BRUNSWICK CHARTER,0,0
K. CHARTER,MONMOUTH,6010,ACADEMY CHARTER HIGH SCHO,0,0
K. CHARTER,MONMOUTH,6740,HOPE ACADEMY CHARTER SCHO,0,0
K. CHARTER,MONMOUTH,7720,RED BANK CHARTER SCHOOL,0,0
K. CHARTER,MORRIS,8050,UNITY CHARTER SCHOOL,0,0
K. CHARTER,PASSAIC,6021,COMMUNITY CHARTER SCHOOL,0,0
K. CHARTER,PASSAIC,6079,JOHN P. HOLLAND CHARTER S,0,0
K. CHARTER,PASSAIC,6080,PASSAIC ARTS AND SCIENCE,0,0
K. CHARTER,PASSAIC,6096,PATERSON ARTS AND SCIENCE,0,0
K. CHARTER,PASSAIC,6230,CLASSICAL ACADEMY CHARTER,0,0
K. CHARTER,PASSAIC,7503,PATERSON CHARTER SCHOOL F,0,0
K. CHARTER,SOMERSET,6018,CENTRAL JERSEY COLLEGE PR,0,0
K. CHARTER,SOMERSET,6081,THOMAS EDISON ENERGYSMART,0,0
K. CHARTER,SUSSEX,7850,SUSSEX COUNTY TECHNOLOGY,0,0
K. CHARTER,UNION,6033,THE BARACK OBAMA GREEN CH,0,0
K. CHARTER,UNION,7600,THE QUEEN CITY ACADEMY CH,0,0
K. CHARTER,UNION,8010,UNION COUNTY TEAMS CHARTE,0,0
K. CHARTER,WARREN,7727,RIDGE AND VALLEY CHARTER,0,0
