GROUP,CONAME,DIST,DISTNAME,SSRAT0017,RK0017,SALS0017,RKSAL0017,SSRAT0117,RK0117,SALS0117,RKSAL0117
D. K-8 / 751 +,Bergen,3760,Oakland Boro,48.9,69|73,84708,62|73,49.1,63|73,81755,56|73
D. K-8 / 751 +,Bergen,4430,River Vale Twp,77.7,23|73,70830,31|73,74.7,19|73,71505,29|73
D. K-8 / 751 +,Bergen,5330,Upper Saddle River Boro,64.6,44|73,75900,41|73,58.0,48|73,81304,55|73
D. K-8 / 751 +,Bergen,5920,Wyckoff Twp,56.2,57|73,99738,73|73,58.9,47|73,95738,73|73
D. K-8 / 751 +,Burlington,1280,Edgewater Park Twp,77.8,22|73,81019,53|73,84.8,13|73,71257,28|73
D. K-8 / 751 +,Burlington,1420,Evesham Twp,70.1,36|73,92659,72|73,66.5,35|73,93402,72|73
D. K-8 / 751 +,Burlington,2850,Lumberton Twp,50.1,64|73,76926,44|73,48.0,67|73,77526,48|73
D. K-8 / 751 +,Burlington,3080,Medford Twp,63.2,49|73,80815,52|73,57.1,53|73,84713,61|73
D. K-8 / 751 +,Burlington,3430,Mount Holly Twp,70.7,34|73,61504,11|73,63.1,42|73,67866,21|73
D. K-8 / 751 +,Burlington,3440,Mount Laurel Twp,67.4,41|73,75470,40|73,64.5,39|73,76975,47|73
D. K-8 / 751 +,Burlington,5720,Westampton,113.9,4|73,61678,13|73,101.9,5|73,60757,5|73
D. K-8 / 751 +,Camden,260,Bellmawr Boro,105.0,6|73,60644,8|73,86.4,10|73,67208,19|73
D. K-8 / 751 +,Camden,330,Berlin Boro,70.0,37|73,57760,5|73,87.4,9|73,66151,16|73
D. K-8 / 751 +,Camden,1780,Gloucester Twp,73.2,30|73,86619,68|73,71.1,27|73,89119,69|73
D. K-8 / 751 +,Camden,4590,Runnemede Boro,81.5,19|73,71733,33|73,73.2,22|73,71753,30|73
D. K-8 / 751 +,Camden,5080,Stratford Boro,95.2,7|73,80552,51|73,116.8,3|73,86764,64|73
D. K-8 / 751 +,Camden,5400,Voorhees Twp,73.5,29|73,85738,65|73,66.7,34|73,70043,26|73
D. K-8 / 751 +,Cape May,5340,Upper Twp,68.5,39|73,67185,20|73,66.5,35|73,68909,23|73
D. K-8 / 751 +,Cumberland,5300,Upper Deerfield Twp,87.3,14|73,83346,59|73,73.6,20|73,80189,53|73
D. K-8 / 751 +,Gloucester,2750,Logan Twp,74.8,27|73,56287,3|73,80.7,15|73,65652,12|73
D. K-8 / 751 +,Hudson,1850,Guttenberg Town,138.9,2|73,59223,6|73,182.2,1|73,65301,11|73
D. K-8 / 751 +,Hunterdon,920,Clinton Twp,49.7,67|73,74127,38|73,51.7,56|73,73527,34|73
D. K-8 / 751 +,Hunterdon,1510,Flemington-Raritan Reg,65.4,42|73,62320,15|73,49.8,62|73,66610,17|73
D. K-8 / 751 +,Hunterdon,4350,Readington Twp,50.8,63|73,76590,43|73,48.3,66|73,76905,46|73
D. K-8 / 751 +,Middlesex,3220,Milltown Boro,91.5,11|73,61817,14|73,76.4,17|73,61581,7|73
D. K-8 / 751 +,Monmouth,945,Colts Neck Twp,49.9,65|73,86301,66|73,40.1,72|73,89611,70|73
D. K-8 / 751 +,Monmouth,1260,Eatontown Boro,49.7,67|73,69997,29|73,48.5,65|73,72474,31|73
D. K-8 / 751 +,Monmouth,1440,Fair Haven Boro,71.9,32|73,79168,48|73,71.9,25|73,75328,41|73
D. K-8 / 751 +,Monmouth,1640,Freehold Boro,92.4,9|73,60750,9|73,90.3,8|73,61457,6|73
D. K-8 / 751 +,Monmouth,1660,Freehold Twp,61.1,52|73,81557,55|73,56.8,55|73,82437,57|73
D. K-8 / 751 +,Monmouth,2290,Howell Twp,63.3,48|73,84475,61|73,57.2,52|73,87175,66|73
D. K-8 / 751 +,Monmouth,2720,Little Silver Boro,63.0,50|73,67898,21|73,69.7,28|73,69775,25|73
D. K-8 / 751 +,Monmouth,2920,Manalapan-Englishtown Reg,85.7,15|73,69924,28|73,57.0,54|73,72644,32|73
D. K-8 / 751 +,Monmouth,3030,Marlboro Twp,75.5,26|73,88570,70|73,68.7,29|73,88570,68|73
D. K-8 / 751 +,Monmouth,3200,Millstone Twp,60.7,54|73,69550,27|73,59.4,46|73,76540,45|73
D. K-8 / 751 +,Monmouth,4360,Red Bank Boro,78.7,21|73,63025,16|73,51.0,58|73,65675,13|73
D. K-8 / 751 +,Monmouth,4570,Rumson Boro,83.9,17|73,82080,56|73,66.8,33|73,84850,62|73
D. K-8 / 751 +,Monmouth,5185,Tinton Falls,64.5,45|73,55714,1|73,58.0,48|73,61798,8|73
D. K-8 / 751 +,Morris,820,Chester Twp,52.9,61|73,74970,39|73,46.6,68|73,79208,51|73
D. K-8 / 751 +,Morris,1090,Denville Twp,64.0,46|73,71027,32|73,63.7,40|73,76186,44|73
D. K-8 / 751 +,Morris,1190,East Hanover Twp,55.6,58|73,64518,18|73,50.0,61|73,67210,20|73
D. K-8 / 751 +,Morris,1530,Florham Park Boro,55.2,59|73,69335,26|73,57.4,51|73,68240,22|73
D. K-8 / 751 +,Morris,2000,Hanover Twp,61.4,51|73,79781,49|73,51.0,58|73,74481,37|73
D. K-8 / 751 +,Morris,2650,Lincoln Park Boro,70.3,35|73,63285,17|73,67.2,32|73,64665,10|73
D. K-8 / 751 +,Morris,4000,Long Hill Twp,54.2,60|73,80155,50|73,51.7,56|73,79715,52|73
D. K-8 / 751 +,Morris,4490,Rockaway Twp,43.4,71|73,70780,30|73,41.3,70|73,73410,33|73
D. K-8 / 751 +,Morris,5520,Washington Twp,52.0,62|73,78465,46|73,49.0,64|73,80245,54|73
D. K-8 / 751 +,Passaic,1920,Haledon Boro,73.7,28|73,82435,57|73,62.4,43|73,78343,49|73
D. K-8 / 751 +,Passaic,2700,Little Falls Twp,63.4,47|73,78045,45|73,61.1,45|73,75780,43|73
D. K-8 / 751 +,Passaic,4270,Prospect Park Boro,106.0,5|73,71993,35|73,100.7,6|73,65793,14|73
D. K-8 / 751 +,Passaic,4400,Ringwood Boro,49.8,66|73,68300,22|73,43.6,69|73,69700,24|73
D. K-8 / 751 +,Passaic,5200,Totowa Boro,72.5,31|73,79082,47|73,64.9,38|73,78475,50|73
D. K-8 / 751 +,Passaic,5440,Wanaque Boro,59.5,55|73,72235,36|73,71.6,26|73,75250,40|73
D. K-8 / 751 +,Passaic,5690,Woodland Park,93.8,8|73,65715,19|73,93.4,7|73,66780,18|73
D. K-8 / 751 +,Somerset,510,Branchburg Twp,69.8,38|73,68591,24|73,66.3,37|73,70493,27|73
D. K-8 / 751 +,Somerset,5470,Warren Twp,41.1,73|73,82920,58|73,40.6,71|73,83941,59|73
D. K-8 / 751 +,Sussex,640,Byram Twp,65.3,43|73,76340,42|73,61.9,44|73,73950,36|73
D. K-8 / 751 +,Sussex,5100,Sussex-Wantage Regional,47.9,70|73,86977,69|73,50.5,60|73,88045,67|73
E. K-12 / 0 - 1800,Statewide,N.A.,1. State Average - Operating Type K-12,75.3,N.A.,80933,N.A.,69.1,N.A.,82112,N.A.
E. K-12 / 0 - 1800,Statewide,N.A.,2. State Median - Operating Type K-12,73.4,N.A.,80359,N.A.,68.4,N.A.,81740,N.A.
E. K-12 / 0 - 1800,Statewide,N.A.,5. State Average - All Operating Types,74.1,N.A.,78782,N.A.,68.8,N.A.,80199,N.A.
E. K-12 / 0 - 1800,Statewide,N.A.,6. State Median - All Operating Types,74.5,N.A.,77696,N.A.,71.0,N.A.,79000,N.A.
E. K-12 / 0 - 1800,Atlantic,590,Buena Regional,57.7,37|51,78932,37|50,56.0,36|51,78932,37|50
E. K-12 / 0 - 1800,Bergen,440,Bogota Boro,80.2,13|51,68605,17|50,78.0,11|51,70398,23|50
E. K-12 / 0 - 1800,Bergen,990,Cresskill Boro,76.9,N.A.,84911,N.A.,46.8,40|51,90764,50|50
E. K-12 / 0 - 1800,Bergen,1360,Emerson Boro,76.8,17|51,70750,25|50,67.0,21|51,72950,26|50
E. K-12 / 0 - 1800,Bergen,2080,Hasbrouck Heights Boro,76.8,17|51,80025,40|50,76.6,14|51,86175,45|50
E. K-12 / 0 - 1800,Bergen,3170,Midland Park Boro,49.0,47|51,77250,35|50,43.5,47|51,75750,30|50
E. K-12 / 0 - 1800,Bergen,3910,Palisades Park,201.4,1|51,71907,29|50,91.1,4|51,63518,11|50
E. K-12 / 0 - 1800,Bergen,3940,Park Ridge Boro,54.3,41|51,88742,50|50,45.8,44|51,97549,51|50
E. K-12 / 0 - 1800,Bergen,4370,Ridgefield Boro,45.7,48|51,101278,52|50,44.2,45|51,103484,52|50
E. K-12 / 0 - 1800,Bergen,4610,Saddle Brook Twp,50.1,46|51,74265,31|50,46.0,43|51,75290,28|50
E. K-12 / 0 - 1800,Bergen,5410,Waldwick Boro,74.5,20|51,72895,30|50,77.1,13|51,74795,27|50
E. K-12 / 0 - 1800,Bergen,5430,Wallington Boro,79.5,14|51,60650,5|50,73.1,16|51,62565,7|50
E. K-12 / 0 - 1800,Bergen,5830,Wood-Ridge Boro,74.3,21|51,59065,3|50,70.1,18|51,60065,3|50
E. K-12 / 0 - 1800,Burlington,600,Burlington City,65.3,30|51,63897,9|50,63.2,28|51,69121,20|50
E. K-12 / 0 - 1800,Burlington,1520,Florence Twp,86.3,8|51,76062,32|50,81.4,9|51,76062,31|50
E. K-12 / 0 - 1800,Burlington,3920,Palmyra Boro,76.5,19|51,65822,16|50,74.8,15|51,67317,16|50
E. K-12 / 0 - 1800,Burlington,4450,Riverside Twp,110.5,4|51,83043,45|50,91.0,5|51,78310,34|50
E. K-12 / 0 - 1800,Camden,150,Audubon Public School Disrict,63.8,33|51,69700,20|50,63.4,27|51,68900,19|50
E. K-12 / 0 - 1800,Camden,1880,Haddon Heights Boro,78.5,15|51,68759,18|50,65.8,23|51,60956,4|50
E. K-12 / 0 - 1800,Cape May,5790,Wildwood City,80.4,12|51,78977,38|50,82.0,7|51,83289,43|50
E. K-12 / 0 - 1800,Essex,760,Cedar Grove Twp,65.6,28|51,71151,27|50,65.2,24|51,63262,9|50
E. K-12 / 0 - 1800,Gloucester,860,Clayton Boro,113.2,3|51,59999,4|50,119.2,2|51,63369,10|50
E. K-12 / 0 - 1800,Gloucester,4020,Paulsboro Boro,69.3,26|51,64089,10|50,63.0,29|51,71279,25|50
E. K-12 / 0 - 1800,Gloucester,4140,Pitman Boro,51.5,44|51,65761,15|50,46.9,39|51,64056,12|50
E. K-12 / 0 - 1800,Gloucester,5860,Woodbury City,73.7,22|51,65641,14|50,70.0,19|51,69488,21|50
E. K-12 / 0 - 1800,Hudson,5580,Weehawken Twp,98.8,6|51,58755,2|50,86.4,6|51,61285,5|50
E. K-12 / 0 - 1800,Hunterdon,1376,South Hunterdon Regional School District,50.5,45|51,76178,34|50,46.8,40|51,78753,36|50
E. K-12 / 0 - 1800,Middlesex,1140,Dunellen Boro,85.5,9|51,56200,1|50,81.8,8|51,59275,2|50
E. K-12 / 0 - 1800,Middlesex,2150,Highland Park Boro,71.8,23|51,71860,28|50,59.9,34|51,68664,18|50
E. K-12 / 0 - 1800,Middlesex,4830,South Amboy City,122.2,2|51,81512,42|50,134.2,1|51,83669,44|50
E. K-12 / 0 - 1800,Middlesex,4970,Spotswood Boro,56.7,38|51,65000,13|50,61.5,32|51,69990,22|50
E. K-12 / 0 - 1800,Monmouth,100,Asbury Park City,35.6,51|51,90000,N.A.,39.1,50|51,90000,48|50
E. K-12 / 0 - 1800,Monmouth,2400,Keansburg Boro,54.4,40|51,79415,39|50,47.5,38|51,79415,38|50
E. K-12 / 0 - 1800,Monmouth,2430,Keyport Boro,83.8,11|51,62363,8|50,71.5,17|51,66754,14|50
E. K-12 / 0 - 1800,Monmouth,2930,Manasquan Boro,71.7,24|51,69818,21|50,78.2,10|51,78330,35|50
E. K-12 / 0 - 1800,Morris,450,Boonton Town,54.2,42|51,81639,43|50,53.5,37|51,87639,46|50
E. K-12 / 0 - 1800,Morris,630,Butler Boro,85.0,10|51,87233,48|50,68.4,20|51,80908,40|50
E. K-12 / 0 - 1800,Morris,2460,Kinnelon Boro,51.6,43|51,82052,44|50,46.7,42|51,89927,47|50
E. K-12 / 0 - 1800,Morris,3460,Mountain Lakes Boro,32.4,52|51,88130,49|50,28.0,52|51,90305,49|50
E. K-12 / 0 - 1800,Ocean,4190,Plumsted Twp,70.7,25|51,70607,24|50,37.8,51|51,76771,33|50
E. K-12 / 0 - 1800,Ocean,4220,Point Pleasant Beach Boro,62.5,35|51,76147,33|50,62.9,30|51,76147,32|50
E. K-12 / 0 - 1800,Passaic,4230,Pompton Lakes Boro,66.6,27|51,84330,46|50,61.7,31|51,75555,29|50
E. K-12 / 0 - 1800,Salem,4075,Pennsville,64.5,31|51,64221,N.A.,65.9,22|51,64141,13|50
E. K-12 / 0 - 1800,Salem,4150,Pittsgrove Twp,65.6,28|51,68827,19|50,43.6,46|51,66765,15|50
E. K-12 / 0 - 1800,Salem,4630,Salem City,88.9,7|51,62057,7|50,94.8,3|51,61307,6|50
E. K-12 / 0 - 1800,Salem,5910,Woodstown-Pilesgrove Reg,102.7,5|51,64194,11|50,77.4,12|51,58736,1|50
E. K-12 / 0 - 1800,Somerset,3000,Manville Boro,63.3,34|51,62020,6|50,58.1,35|51,63160,8|50
E. K-12 / 0 - 1800,Somerset,4815,Somerset Hills Regional,59.9,36|51,78151,N.A.,61.1,33|51,81320,41|50
E. K-12 / 0 - 1800,Sussex,2240,Hopatcong,45.4,49|51,69944,22|50,43.5,47|51,79568,39|50
E. K-12 / 0 - 1800,Sussex,3590,Newton Town,56.0,39|51,70995,26|50,64.1,25|51,70995,24|50
E. K-12 / 0 - 1800,Union,2420,Kenilworth Boro,64.5,31|51,80313,41|50,63.5,26|51,82978,42|50
E. K-12 / 0 - 1800,Warren,280,Belvidere Town,40.7,50|51,70287,23|50,40.5,49|51,67814,17|50
F. K-12 / 1801 - 350,Statewide,N.A.,1. State Average - Operating Type K-12,75.3,N.A.,80933,N.A.,69.1,N.A.,82112,N.A.
F. K-12 / 1801 - 350,Statewide,N.A.,2. State Median - Operating Type K-12,73.4,N.A.,80359,N.A.,68.4,N.A.,81740,N.A.
F. K-12 / 1801 - 350,Statewide,N.A.,5. State Average - All Operating Types,74.1,N.A.,78782,N.A.,68.8,N.A.,80199,N.A.
F. K-12 / 1801 - 350,Statewide,N.A.,6. State Median - All Operating Types,74.5,N.A.,77696,N.A.,71.0,N.A.,79000,N.A.
F. K-12 / 1801 - 3500,Atlantic,1960,Hammonton Town,102.5,3|75,72667,38|76,101.3,1|75,79074,54|75
F. K-12 / 1801 - 3500,Atlantic,4180,Pleasantville City,69.8,44|75,56194,2|76,66.7,39|75,57021,2|75
F. K-12 / 1801 - 3500,Bergen,890,Cliffside Park Boro,100.2,5|75,100415,75|76,88.8,6|75,97440,74|75
F. K-12 / 1801 - 3500,Bergen,1130,Dumont Boro,85.9,12|75,66430,15|76,84.1,10|75,74078,41|75
F. K-12 / 1801 - 3500,Bergen,1345,Elmwood Park,76.7,25|75,54798,1|76,77.1,18|75,55028,1|75
F. K-12 / 1801 - 3500,Bergen,1370,Englewood City,71.5,39|75,84130,62|76,65.1,43|75,84130,59|75
F. K-12 / 1801 - 3500,Bergen,1760,Glen Rock Boro,63.1,62|75,80587,55|76,58.2,56|75,76967,49|75
F. K-12 / 1801 - 3500,Bergen,2620,Leonia Boro,69.2,48|75,69410,27|76,71.1,30|75,71580,30|75
F. K-12 / 1801 - 3500,Bergen,2740,Lodi Borough,101.4,4|75,100289,74|76,68.2,35|75,76058,47|75
F. K-12 / 1801 - 3500,Bergen,2860,Lyndhurst Twp,81.5,20|75,61100,7|76,91.7,4|75,61035,6|75
F. K-12 / 1801 - 3500,Bergen,2900,Mahwah Twp,73.6,36|75,75721,47|76,65.5,40|75,78191,52|75
F. K-12 / 1801 - 3500,Bergen,3550,New Milford Boro,65.8,56|75,67570,22|76,61.1,50|75,69693,20|75
F. K-12 / 1801 - 3500,Bergen,3600,North Arlington Boro,86.6,11|75,58150,5|76,72.6,25|75,57950,3|75
F. K-12 / 1801 - 3500,Bergen,4310,Ramsey Boro,62.3,63|75,95783,72|76,58.2,56|75,98100,75|75
F. K-12 / 1801 - 3500,Bergen,4380,Ridgefield Park Twp,75.0,33|75,96946,73|76,73.2,23|75,91501,68|75
F. K-12 / 1801 - 3500,Bergen,4600,Rutherford Boro,76.3,28|75,94642,71|76,71.8,29|75,94138,72|75
F. K-12 / 1801 - 3500,Bergen,5160,Tenafly Boro,82.1,19|75,87124,66|76,77.5,17|75,91529,69|75
F. K-12 / 1801 - 3500,Bergen,5755,Westwood Regional,63.2,60|75,75430,45|76,56.3,61|75,70380,22|75
F. K-12 / 1801 - 3500,Burlington,475,Bordentown Regional,63.2,60|75,76724,48|76,60.1,51|75,78270,53|75
F. K-12 / 1801 - 3500,Burlington,840,Cinnaminson Twp,93.3,7|75,80998,56|76,89.4,5|75,77543,51|75
F. K-12 / 1801 - 3500,Burlington,1060,Delran Twp,85.2,14|75,70550,32|76,83.3,12|75,65735,10|75
F. K-12 / 1801 - 3500,Burlington,3010,Maple Shade Twp,73.4,37|75,69423,28|76,70.6,31|75,74044,40|75
F. K-12 / 1801 - 3500,Burlington,5805,Willingboro Twp,75.3,31|75,70768,33|76,67.2,37|75,70432,23|75
F. K-12 / 1801 - 3500,Camden,940,Collingswood Boro,69.8,44|75,64750,13|76,63.2,46|75,67750,14|75
F. K-12 / 1801 - 3500,Camden,1770,Gloucester City,111.1,1|75,84143,63|76,86.8,9|75,86418,64|75
F. K-12 / 1801 - 3500,Camden,1890,Haddon Twp,88.2,9|75,77913,52|76,54.3,65|75,64314,8|75
F. K-12 / 1801 - 3500,Camden,1900,Haddonfield Boro,76.3,28|75,56837,3|76,76.1,19|75,58229,4|75
F. K-12 / 1801 - 3500,Camden,2670,Lindenwold Boro,83.3,17|75,72869,39|76,78.5,16|75,74254,42|75
F. K-12 / 1801 - 3500,Camden,4110,Pine Hill Boro,69.7,46|75,65315,14|76,69.9,33|75,63430,7|75
F. K-12 / 1801 - 3500,Cape May,3130,Middle Twp,88.4,8|75,67145,19|76,87.4,8|75,67066,12|75
F. K-12 / 1801 - 3500,Cape May,3780,Ocean City,76.4,27|75,92215,69|76,30.5,76|75,95783,73|75
F. K-12 / 1801 - 3500,Essex,660,Caldwell-West Caldwell,64.0,58|75,71568,36|76,65.2,41|75,71746,31|75
F. K-12 / 1801 - 3500,Essex,1750,Glen Ridge Boro,70.2,42|75,77161,49|76,58.3,55|75,71291,27|75
F. K-12 / 1801 - 3500,Essex,5370,Verona Boro,60.5,65|75,77860,51|76,55.9,63|75,74541,43|75
F. K-12 / 1801 - 3500,Gloucester,1730,Glassboro,64.8,57|75,82523,58|76,62.0,48|75,84598,60|75
F. K-12 / 1801 - 3500,Gloucester,5620,West Deptford Twp,85.5,13|75,83966,61|76,83.4,11|75,86214,63|75
F. K-12 / 1801 - 3500,Hudson,2060,Harrison Town,84.1,16|75,83265,60|76,81.2,15|75,83190,57|75
F. K-12 / 1801 - 3500,Hudson,2210,Hoboken City,67.0,N.A.,103814,76|76,67.8,36|75,102693,76|75
F. K-12 / 1801 - 3500,Hudson,4730,Secaucus Town,82.6,18|75,67294,21|76,81.6,14|75,67272,13|75
F. K-12 / 1801 - 3500,Mercer,1430,Ewing Twp,58.7,69|75,69518,30|76,58.0,58|75,73501,37|75
F. K-12 / 1801 - 3500,Mercer,2280,Hopewell Valley Regional,60.7,64|75,78562,53|76,58.7,53|75,81584,56|75
F. K-12 / 1801 - 3500,Mercer,5510,Robbinsville,78.9,23|75,69485,29|76,75.1,21|75,70330,21|75
F. K-12 / 1801 - 3500,Middlesex,3120,Metuchen Boro,84.3,15|75,63868,11|76,72.8,24|75,71138,25|75
F. K-12 / 1801 - 3500,Middlesex,3140,Middlesex Boro,66.5,55|75,57844,4|76,56.0,62|75,71519,29|75
F. K-12 / 1801 - 3500,Middlesex,4910,South Plainfield Boro,66.6,N.A.,67585,23|76,62.9,47|75,68165,16|75
F. K-12 / 1801 - 3500,Middlesex,4920,South River Boro,73.3,38|75,62490,9|76,56.8,60|75,69500,19|75
F. K-12 / 1801 - 3500,Monmouth,2105,Hazlet Twp,80.4,22|75,68925,26|76,43.9,73|75,71800,32|75
F. K-12 / 1801 - 3500,Monmouth,2230,Holmdel Twp,71.2,40|75,84925,65|76,72.4,26|75,92900,70|75
F. K-12 / 1801 - 3500,Monmouth,3810,Ocean Twp,58.2,70|75,84550,64|76,51.9,66|75,85925,61|75
F. K-12 / 1801 - 3500,Monmouth,5310,Upper Freehold Regional,69.1,49|75,71352,35|76,72.1,27|75,73818,38|75
F. K-12 / 1801 - 3500,Monmouth,5420,Wall Twp,51.5,N.A.,73200,40|76,49.5,69|75,76800,48|75
F. K-12 / 1801 - 3500,Morris,1110,Dover Town,106.0,2|75,74630,43|76,97.9,2|75,72525,34|75
F. K-12 / 1801 - 3500,Morris,2380,Jefferson Twp,60.3,66|75,62599,10|76,40.6,75|75,68566,18|75
F. K-12 / 1801 - 3500,Morris,2870,Madison Boro,69.0,50|75,82763,59|76,65.2,41|75,89896,67|75
F. K-12 / 1801 - 3500,Morris,3340,Montville Twp,46.0,76|75,92223,70|76,42.1,74|75,93423,71|75
F. K-12 / 1801 - 3500,Morris,4080,Pequannock Twp,60.1,67|75,68105,24|76,61.9,49|75,72945,35|75
F. K-12 / 1801 - 3500,Morris,4560,Roxbury Twp,57.6,71|75,69600,31|76,58.4,54|75,71218,26|75
F. K-12 / 1801 - 3500,Ocean,185,Barnegat Twp,75.0,33|75,60839,6|76,72.1,27|75,60069,5|75
F. K-12 / 1801 - 3500,Ocean,2940,Manchester Twp,53.7,72|75,66459,16|76,46.7,72|75,67898,15|75
F. K-12 / 1801 - 3500,Ocean,4210,Point Pleasant Boro,87.3,10|75,72306,37|76,50.1,68|75,71481,28|75
F. K-12 / 1801 - 3500,Passaic,2100,Hawthorne Boro,67.0,52|75,71178,34|76,59.7,52|75,71970,33|75
F. K-12 / 1801 - 3500,Passaic,5650,West Milford Twp,46.8,75|75,87550,67|76,47.0,70|75,89500,66|75
F. K-12 / 1801 - 3500,Salem,4070,Penns Grv-Carneys Pt Reg,98.8,6|75,61340,8|76,95.0,3|75,64480,9|75
F. K-12 / 1801 - 3500,Somerset,490,Bound Brook Boro,64.0,58|75,67200,20|76,57.3,59|75,68555,17|75
F. K-12 / 1801 - 3500,Somerset,3670,North Plainfield Boro,71.1,41|75,68630,25|76,64.2,44|75,75255,45|75
F. K-12 / 1801 - 3500,Somerset,4820,Somerville Boro,68.7,51|75,73847,42|76,63.3,45|75,70937,24|75
F. K-12 / 1801 - 3500,Sussex,4960,Sparta Twp,76.5,26|75,89080,68|76,68.9,34|75,86968,65|75
F. K-12 / 1801 - 3500,Sussex,5360,Vernon Twp,60.1,67|75,77835,50|76,55.4,64|75,83205,58|75
F. K-12 / 1801 - 3500,Union,310,Berkeley Heights Twp,48.7,74|75,81044,57|76,47.0,70|75,86078,62|75
F. K-12 / 1801 - 3500,Union,850,Clark Twp,74.6,35|75,66842,18|76,75.6,20|75,73845,39|75
F. K-12 / 1801 - 3500,Union,2190,Hillside Twp,80.7,21|75,75458,46|76,81.7,13|75,75458,46|75
F. K-12 / 1801 - 3500,Union,3560,New Providence Boro,69.6,47|75,75371,44|76,66.8,38|75,77029,50|75
F. K-12 / 1801 - 3500,Union,4540,Roselle Boro,75.7,30|75,63987,12|76,50.8,67|75,66195,11|75
F. K-12 / 1801 - 3500,Union,4550,Roselle Park Boro,69.9,43|75,73213,41|76,70.0,32|75,74553,44|75
F. K-12 / 1801 - 3500,Union,5000,Springfield Twp,77.4,24|75,66666,17|76,88.5,7|75,73160,36|75
F. K-12 / 1801 - 3500,Warren,1870,Hackettstown,75.1,32|75,78795,54|76,73.7,22|75,81140,55|75
G. K-12 / 3501 +,Statewide,N.A.,1. State Average - Operating Type K-12,75.3,N.A.,80933,N.A.,69.1,N.A.,82112,N.A.
G. K-12 / 3501 +,Statewide,N.A.,2. State Median - Operating Type K-12,73.4,N.A.,80359,N.A.,68.4,N.A.,81740,N.A.
G. K-12 / 3501 +,Statewide,N.A.,5. State Average - All Operating Types,74.1,N.A.,78782,N.A.,68.8,N.A.,80199,N.A.
G. K-12 / 3501 +,Statewide,N.A.,6. State Median - All Operating Types,74.5,N.A.,77696,N.A.,71.0,N.A.,79000,N.A.
G. K-12 / 3501 +,Atlantic,110,Atlantic City,91.4,15|93,98527,85|92,89.6,16|91,95966,83|91
G. K-12 / 3501 +,Atlantic,1310,Egg Harbor Twp,72.6,54|93,71750,12|92,69.1,56|91,78017,23|91
G. K-12 / 3501 +,Bergen,300,Bergenfield Boro,74.3,51|93,81570,44|92,76.3,34|91,84274,50|91
G. K-12 / 3501 +,Bergen,1450,Fair Lawn Public Schools,72.5,55|93,83998,55|92,69.3,54|91,88560,65|91
G. K-12 / 3501 +,Bergen,1550,Fort Lee Boro,77.9,36|93,80480,40|92,71.2,50|91,84375,51|91
G. K-12 / 3501 +,Bergen,1700,Garfield City,67.8,72|93,80900,41|92,64.0,68|91,78550,26|91
G. K-12 / 3501 +,Bergen,1860,Hackensack City,71.0,63|93,103275,90|92,70.8,51|91,104325,90|91
G. K-12 / 3501 +,Bergen,3930,Paramus Boro,56.1,90|93,77100,28|92,55.8,82|91,79545,32|91
G. K-12 / 3501 +,Bergen,4390,Ridgewood Village,75.3,45|93,99354,86|92,76.1,35|91,101380,88|91
G. K-12 / 3501 +,Bergen,5150,Teaneck Twp,69.6,65|93,92700,74|92,58.6,75|91,91000,72|91
G. K-12 / 3501 +,Burlington,620,Burlington Twp,84.3,27|93,75093,20|92,84.0,27|91,83555,46|91
G. K-12 / 3501 +,Burlington,3360,Moorestown Twp,77.8,37|93,90913,72|92,71.9,45|91,92046,76|91
G. K-12 / 3501 +,Burlington,4050,Pemberton Twp,58.6,85|93,87239,64|92,60.6,71|91,89729,69|91
G. K-12 / 3501 +,Camden,680,Camden City,105.2,6|93,78903,33|92,111.2,5|91,75703,20|91
G. K-12 / 3501 +,Camden,800,Cherry Hill Twp,73.3,52|93,88293,67|92,71.4,49|91,91898,74|91
G. K-12 / 3501 +,Camden,4060,Pennsauken Twp,85.6,25|93,79038,34|92,89.9,14|91,80248,35|91
G. K-12 / 3501 +,Camden,5820,Winslow Twp,63.2,81|93,86294,61|92,58.1,77|91,77987,22|91
G. K-12 / 3501 +,Cumberland,540,Bridgeton City,96.6,11|93,78318,31|92,100.2,8|91,82868,42|91
G. K-12 / 3501 +,Cumberland,3230,Millville City,69.5,67|93,77439,29|92,65.9,61|91,80315,36|91
G. K-12 / 3501 +,Cumberland,5390,Vineland City,89.0,20|93,79399,36|92,86.3,22|91,83453,45|91
G. K-12 / 3501 +,Essex,250,Belleville Town,74.5,50|93,83269,51|92,73.7,41|91,78808,28|91
G. K-12 / 3501 +,Essex,410,Bloomfield Twp,75.0,48|93,61100,1|92,71.9,45|91,73113,14|91
G. K-12 / 3501 +,Essex,1210,East Orange,60.4,83|93,101150,89|92,59.6,73|91,106372,92|91
G. K-12 / 3501 +,Essex,2330,Irvington Township,76.4,42|93,94424,80|92,77.5,31|91,95863,82|91
G. K-12 / 3501 +,Essex,2730,Livingston Twp,65.8,73|93,87879,66|92,65.4,64|91,86865,59|91
G. K-12 / 3501 +,Essex,3190,Millburn Twp,77.6,38|93,96006,83|92,75.2,37|91,98912,87|91
G. K-12 / 3501 +,Essex,3310,Montclair Town,58.5,86|93,91275,73|92,57.4,80|91,92617,78|91
G. K-12 / 3501 +,Essex,3570,Newark City,71.5,60|93,100426,87|92,58.0,78|91,101764,89|91
