GROUP,CONAME,DIST,DISTNAME,PP11,RK11,PP21,RK21,PP31,RK31,E11,E21,E31
D. K-8 / 751 +,Camden,1780,Gloucester Twp,13825,13|74,14003,12|73,14840,11|73,6246,6396,6570
D. K-8 / 751 +,Camden,4590,Runnemede Boro,15017,26|74,15081,25|73,17222,31|73,829,860,846
D. K-8 / 751 +,Camden,5080,Stratford Boro,13484,10|74,14035,13|73,17066,27|73,891,864,867
D. K-8 / 751 +,Camden,5400,Voorhees Twp,14632,21|74,14581,22|73,17310,33|73,2990,2951,2893
D. K-8 / 751 +,Cape May,5340,Upper Twp,14565,19|74,14338,18|73,16441,23|73,1433,1444,1412
D. K-8 / 751 +,Cumberland,5300,Upper Deerfield Twp,15495,30|74,16324,40|73,17172,28|73,848,844,925
D. K-8 / 751 +,Gloucester,2750,Logan Twp,15885,36|74,16313,39|73,16932,25|73,885,840,873
D. K-8 / 751 +,Hudson,1850,Guttenberg Town,12451,4|74,12874,5|73,14547,7|73,959,977,983
D. K-8 / 751 +,Hunterdon,920,Clinton Twp,19129,68|74,19759,68|73,20267,60|73,1266,1233,1221
D. K-8 / 751 +,Hunterdon,1510,Flemington-Raritan Reg,17517,50|74,17477,51|73,18054,41|73,3082,3010,3008
D. K-8 / 751 +,Hunterdon,4350,Readington Twp,18531,62|74,18886,63|73,21274,67|73,1490,1477,1444
D. K-8 / 751 +,Middlesex,3220,Milltown Boro,14530,18|74,14163,14|73,15434,13|73,747,793,790
D. K-8 / 751 +,Monmouth,945,Colts Neck Twp,21799,72|74,21836,71|73,23752,71|73,976,992,988
D. K-8 / 751 +,Monmouth,1260,Eatontown Boro,18295,60|74,17734,53|73,17805,38|73,942,963,1040
D. K-8 / 751 +,Monmouth,1440,Fair Haven Boro,14837,25|74,14818,24|73,16130,19|73,967,1009,1011
D. K-8 / 751 +,Monmouth,1640,Freehold Boro,13096,8|74,14546,21|73,15532,16|73,1683,1663,1725
D. K-8 / 751 +,Monmouth,1660,Freehold Twp,16894,46|74,17114,46|73,19269,51|73,3747,3702,3625
D. K-8 / 751 +,Monmouth,2290,Howell Twp,16422,43|74,16378,42|73,18697,46|73,5639,5638,5600
D. K-8 / 751 +,Monmouth,2720,Little Silver Boro,14746,24|74,15285,27|73,17054,26|73,850,850,829
D. K-8 / 751 +,Monmouth,2920,Manalapan-Englishtown Reg,14362,17|74,14418,19|73,16209,20|73,4985,4902,4840
D. K-8 / 751 +,Monmouth,3030,Marlboro Twp,16146,40|74,15771,32|73,16780,24|73,4778,4763,4911
D. K-8 / 751 +,Monmouth,3200,Millstone Twp,18761,65|74,18701,61|73,19806,56|73,1100,1114,1136
D. K-8 / 751 +,Monmouth,4360,Red Bank Boro,15276,28|74,15862,33|73,17668,36|73,1280,1301,1332
D. K-8 / 751 +,Monmouth,4570,Rumson Boro,15832,34|74,15881,35|73,17570,34|73,999,1004,1008
D. K-8 / 751 +,Monmouth,5185,Tinton Falls,17132,49|74,17401,49|73,19295,52|73,1433,1418,1430
D. K-8 / 751 +,Morris,820,Chester Twp,17102,48|74,17182,47|73,19184,50|73,1087,1094,1080
D. K-8 / 751 +,Morris,1090,Denville Twp,16019,38|74,17406,50|73,18733,47|73,1747,1661,1673
D. K-8 / 751 +,Morris,1190,East Hanover Twp,20505,71|74,19864,69|73,20767,66|73,894,935,975
D. K-8 / 751 +,Morris,1530,Florham Park Boro,17558,51|74,17972,54|73,19099,49|73,980,996,1002
D. K-8 / 751 +,Morris,2000,Hanover Twp,18163,58|74,18563,59|73,19692,55|73,1377,1357,1351
D. K-8 / 751 +,Morris,2650,Lincoln Park Boro,14142,15|74,14515,20|73,15512,15|73,914,931,917
D. K-8 / 751 +,Morris,4000,Long Hill Twp,17740,53|74,16232,38|73,18677,45|73,852,892,877
D. K-8 / 751 +,Morris,4490,Rockaway Twp,18785,66|74,18350,57|73,20616,63|73,2282,2358,2346
D. K-8 / 751 +,Morris,5520,Washington Twp,19043,67|74,18288,56|73,19358,53|73,2003,2018,1997
D. K-8 / 751 +,Passaic,1920,Haledon Boro,13403,9|74,13300,6|73,14597,8|73,1042,1049,1048
D. K-8 / 751 +,Passaic,2700,Little Falls Twp,16007,37|74,11239,2|73,17797,37|73,866,1278,891
D. K-8 / 751 +,Passaic,4270,Prospect Park Boro,12105,3|74,13348,7|73,14597,8|73,883,851,824
D. K-8 / 751 +,Passaic,4400,Ringwood Boro,18131,56|74,18946,64|73,20697,65|73,1155,1108,1110
D. K-8 / 751 +,Passaic,5200,Totowa Boro,14274,16|74,13987,11|73,17932,40|73,970,971,980
D. K-8 / 751 +,Passaic,5440,Wanaque Boro,17920,54|74,17291,48|73,18178,43|73,887,896,893
D. K-8 / 751 +,Passaic,5690,Woodland Park,14638,22|74,15369,28|73,17230,32|73,1131,1127,1132
D. K-8 / 751 +,Somerset,510,Branchburg Twp,18161,57|74,18983,65|73,20675,64|73,1441,1383,1409
D. K-8 / 751 +,Somerset,5470,Warren Twp,22530,73|74,24023,72|73,25913,72|73,1685,1586,1568
D. K-8 / 751 +,Sussex,640,Byram Twp,16387,42|74,16427,43|73,17191,29|73,815,819,775
D. K-8 / 751 +,Sussex,5100,Sussex-Wantage Regional,19691,69|74,18591,60|73,20521,62|73,1042,1038,1067
E. K-12 / 0 - 1800,Statewide,N.A.,1. State average - Operating Type K-12,15904,N.A.,16150,N.A.,17275,N.A.,,,
E. K-12 / 0 - 1800,Statewide,N.A.,2. State median - Operating Type K-12,15756,N.A.,15846,N.A.,17052,N.A.,,,
E. K-12 / 0 - 1800,Statewide,N.A.,5. State average - All operating types,16133,N.A.,16327,N.A.,17510,N.A.,,,
E. K-12 / 0 - 1800,Statewide,N.A.,6. State median - All operating types,16196,N.A.,16209,N.A.,17545,N.A.,,,
E. K-12 / 0 - 1800,Atlantic,590,Buena Regional,17515,33|48,17319,34|52,18678,37|52,1670,1681,1681
E. K-12 / 0 - 1800,Bergen,440,Bogota Boro,16023,20|48,16366,24|52,18010,29|52,1114,1136,1139
E. K-12 / 0 - 1800,Bergen,990,Cresskill Boro,15092,N.A.,15385,18|52,16714,17|52,1813,1825,1826
E. K-12 / 0 - 1800,Bergen,1360,Emerson Boro,15328,17|48,17389,35|52,17136,21|52,1113,1097,1153
E. K-12 / 0 - 1800,Bergen,2080,Hasbrouck Heights Boro,15876,19|48,16104,21|52,17101,20|52,1780,1752,1726
E. K-12 / 0 - 1800,Bergen,3170,Midland Park Boro,20967,46|48,21903,50|52,21860,48|52,916,885,915
E. K-12 / 0 - 1800,Bergen,3910,Palisades Park,13989,16|48,12830,3|52,12950,2|52,1710,1815,1960
E. K-12 / 0 - 1800,Bergen,3940,Park Ridge Boro,21451,47|48,21284,48|52,23142,50|52,1212,1232,1248
E. K-12 / 0 - 1800,Bergen,4370,Ridgefield Boro,20756,44|48,20766,47|52,22781,49|52,1699,1680,1678
E. K-12 / 0 - 1800,Bergen,4610,Saddle Brook Twp,16161,23|48,16161,23|52,16711,16|52,1761,1738,1789
E. K-12 / 0 - 1800,Bergen,5410,Waldwick Boro,16214,24|48,16114,22|52,17475,27|52,1597,1613,1624
E. K-12 / 0 - 1800,Bergen,5430,Wallington Boro,12884,3|48,12671,1|52,14247,4|52,1224,1251,1226
E. K-12 / 0 - 1800,Bergen,5830,Wood-Ridge Boro,13820,7|48,14091,11|52,14471,7|52,1205,1194,1241
E. K-12 / 0 - 1800,Burlington,600,Burlington City,19177,40|48,16634,27|52,18350,33|52,1618,1720,1882
E. K-12 / 0 - 1800,Burlington,1520,Florence Twp,13966,10|48,14084,10|52,15032,9|52,1561,1555,1555
E. K-12 / 0 - 1800,Burlington,3920,Palmyra Boro,15003,16|48,15326,17|52,17068,19|52,930,918,914
E. K-12 / 0 - 1800,Burlington,4450,Riverside Twp,14124,11|48,14083,9|52,15410,11|52,1404,1422,1462
E. K-12 / 0 - 1800,Camden,150,Audubon Public School Disrict,14688,13|48,14837,16|52,15554,12|52,1498,1471,1477
E. K-12 / 0 - 1800,Camden,1880,Haddon Heights Boro,14270,12|48,14271,12|52,15336,10|52,1463,1510,1539
E. K-12 / 0 - 1800,Cape May,5790,Wildwood City,19026,39|48,18700,43|52,20103,45|52,868,873,882
E. K-12 / 0 - 1800,Essex,760,Cedar Grove Twp,16159,22|48,16695,29|52,17227,22|52,1553,1580,1659
E. K-12 / 0 - 1800,Gloucester,860,Clayton Boro,12348,2|48,12938,4|52,13491,3|52,1462,1464,1528
E. K-12 / 0 - 1800,Gloucester,4020,Paulsboro Boro,13905,8|48,14751,15|52,17234,23|52,1164,1162,1198
E. K-12 / 0 - 1800,Gloucester,4140,Pitman Boro,17361,32|48,17002,33|52,18592,35|52,1265,1235,1222
E. K-12 / 0 - 1800,Gloucester,5860,Woodbury City,14854,15|48,14591,14|52,17313,25|52,1514,1621,1583
E. K-12 / 0 - 1800,Hudson,5580,Weehawken Twp,15644,18|48,15888,20|52,16694,15|52,1404,1363,1460
E. K-12 / 0 - 1800,Hunterdon,1376,South Hunterdon Regional School District,20022,41|48,20175,44|52,20288,46|52,905,921,960
E. K-12 / 0 - 1800,Middlesex,1140,Dunellen Boro,12253,1|48,13011,5|52,12656,1|52,1271,1256,1419
E. K-12 / 0 - 1800,Middlesex,2150,Highland Park Boro,16968,30|48,16879,31|52,18454,34|52,1609,1604,1588
E. K-12 / 0 - 1800,Middlesex,4830,South Amboy City,13372,5|48,13083,6|52,14376,6|52,1076,1104,1069
E. K-12 / 0 - 1800,Middlesex,4970,Spotswood Boro,13925,9|48,14420,13|52,16168,13|52,1672,1656,1663
E. K-12 / 0 - 1800,Monmouth,100,Asbury Park City,31534,N.A.,30117,51|52,29888,52|52,1769,1750,1697
E. K-12 / 0 - 1800,Monmouth,2400,Keansburg Boro,20590,43|48,N.R.,N.R.,18747,38|52,1591,,1663
E. K-12 / 0 - 1800,Monmouth,2430,Keyport Boro,16661,28|48,16588,25|52,18787,39|52,1035,1008,1006
E. K-12 / 0 - 1800,Monmouth,2930,Manasquan Boro,16624,27|48,17720,39|52,18341,32|52,1495,1465,1452
E. K-12 / 0 - 1800,Morris,450,Boonton Town,17964,36|48,18144,41|52,18659,36|52,1390,1432,1479
E. K-12 / 0 - 1800,Morris,630,Butler Boro,17273,31|48,17521,37|52,19688,43|52,1164,1134,1145
E. K-12 / 0 - 1800,Morris,2460,Kinnelon Boro,18344,37|48,20178,45|52,20080,44|52,1855,1734,1779
E. K-12 / 0 - 1800,Morris,3460,Mountain Lakes Boro,20791,45|48,21624,49|52,24241,51|52,1574,1549,1445
E. K-12 / 0 - 1800,Ocean,4190,Plumsted Twp,17684,34|48,17638,38|52,18994,40|52,1301,1227,1145
E. K-12 / 0 - 1800,Ocean,4220,Point Pleasant Beach Boro,18686,38|48,18663,42|52,20722,47|52,759,744,720
E. K-12 / 0 - 1800,Passaic,4230,Pompton Lakes Boro,17956,35|48,17509,36|52,18327,31|52,1653,1698,1706
E. K-12 / 0 - 1800,Salem,4075,Pennsville,16497,N.A.,16665,28|52,17245,24|52,1692,1795,1808
E. K-12 / 0 - 1800,Salem,4150,Pittsgrove Twp,14842,14|48,15676,19|52,16257,14|52,1755,1664,1646
E. K-12 / 0 - 1800,Salem,4630,Salem City,16702,29|48,13106,7|52,17472,26|52,1225,1528,1242
E. K-12 / 0 - 1800,Salem,5910,Woodstown-Pilesgrove Reg,12919,4|48,12810,2|52,14249,5|52,1468,1502,1518
E. K-12 / 0 - 1800,Somerset,3000,Manville Boro,13733,6|48,13770,8|52,14905,8|52,1507,1578,1629
E. K-12 / 0 - 1800,Somerset,4815,Somerset Hills Regional,17774,N.A.,17952,40|52,19351,42|52,1910,1879,1860
E. K-12 / 0 - 1800,Sussex,2240,Hopatcong,20280,42|48,20317,46|52,19311,41|52,1547,1489,1560
E. K-12 / 0 - 1800,Sussex,3590,Newton Town,16514,26|48,16725,30|52,17029,18|52,1561,1560,1613
E. K-12 / 0 - 1800,Union,2420,Kenilworth Boro,16142,21|48,16602,26|52,17611,28|52,1422,1424,1444
E. K-12 / 0 - 1800,Warren,280,Belvidere Town,16259,25|48,16967,32|52,18326,30|52,680,656,650
F. K-12 / 1801 - 3500,Statewide,N.A.,1. State average - Operating Type K-12,15904,N.A.,16150,N.A.,17275,N.A.,,,
F. K-12 / 1801 - 3500,Statewide,N.A.,2. State median - Operating Type K-12,15756,N.A.,15846,N.A.,17052,N.A.,,,
F. K-12 / 1801 - 3500,Statewide,N.A.,5. State average - All operating types,16133,N.A.,16327,N.A.,17510,N.A.,,,
F. K-12 / 1801 - 3500,Statewide,N.A.,6. State median - All operating types,16196,N.A.,16209,N.A.,17545,N.A.,,,
F. K-12 / 1801 - 3500,Atlantic,1960,Hammonton Town,11812,3|78,12251,2|76,13530,1|76,3515,3478,3486
F. K-12 / 1801 - 3500,Atlantic,4180,Pleasantville City,18739,73|78,18249,67|76,19275,65|76,3494,3488,3625
F. K-12 / 1801 - 3500,Bergen,890,Cliffside Park Boro,13831,15|78,13935,15|76,14121,6|76,3096,3140,3365
F. K-12 / 1801 - 3500,Bergen,1130,Dumont Boro,15188,37|78,15458,37|76,16117,31|76,2491,2532,2538
F. K-12 / 1801 - 3500,Bergen,1345,Elmwood Park,12007,4|78,12302,4|76,14153,8|76,2563,2563,2584
F. K-12 / 1801 - 3500,Bergen,1370,Englewood City,17465,65|78,16915,54|76,18358,55|76,2995,2981,3026
F. K-12 / 1801 - 3500,Bergen,1760,Glen Rock Boro,16944,59|78,16975,55|76,18260,54|76,2513,2548,2568
F. K-12 / 1801 - 3500,Bergen,2620,Leonia Boro,15702,45|78,15175,32|76,16068,30|76,1939,2021,2044
F. K-12 / 1801 - 3500,Bergen,2740,Lodi Borough,13468,13|78,12600,7|76,13698,4|76,3017,3178,3178
F. K-12 / 1801 - 3500,Bergen,2860,Lyndhurst Twp,14408,20|78,13927,14|76,14159,9|76,2512,2535,2676
F. K-12 / 1801 - 3500,Bergen,2900,Mahwah Twp,19307,76|78,19495,73|76,21079,73|76,2833,2842,2889
F. K-12 / 1801 - 3500,Bergen,3550,New Milford Boro,16717,57|78,17057,56|76,18153,51|76,2000,2000,2031
F. K-12 / 1801 - 3500,Bergen,3600,North Arlington Boro,12388,5|78,12262,3|76,15878,27|76,1824,1827,1837
F. K-12 / 1801 - 3500,Bergen,4310,Ramsey Boro,19160,74|78,19099,72|76,22893,76|76,2725,2668,2611
F. K-12 / 1801 - 3500,Bergen,4380,Ridgefield Park Twp,15545,42|78,16097,46|76,15320,17|76,2250,2227,2507
F. K-12 / 1801 - 3500,Bergen,4600,Rutherford Boro,14935,31|78,15219,33|76,15834,26|76,2543,2553,2635
F. K-12 / 1801 - 3500,Bergen,5160,Tenafly Boro,16383,61|78,16461,51|76,18048,49|76,3687,3710,3651
F. K-12 / 1801 - 3500,Bergen,5755,Westwood Regional,17390,63|78,17097,57|76,19247,64|76,2772,2797,2808
F. K-12 / 1801 - 3500,Burlington,475,Bordentown Regional,14489,22|78,15173,31|76,16569,35|76,2388,2369,2389
F. K-12 / 1801 - 3500,Burlington,840,Cinnaminson Twp,15304,38|78,14776,25|76,16761,40|76,2554,2687,2675
F. K-12 / 1801 - 3500,Burlington,1060,Delran Twp,13369,10|78,13598,11|76,14867,14|76,2960,2984,3037
F. K-12 / 1801 - 3500,Burlington,3010,Maple Shade Twp,15017,33|78,15382,34|76,16282,34|76,2251,2347,2459
F. K-12 / 1801 - 3500,Burlington,5805,Willingboro Twp,16470,53|78,15844,44|76,19885,69|76,3323,3432,3204
F. K-12 / 1801 - 3500,Camden,940,Collingswood Boro,15121,35|78,15154,30|76,15800,24|76,2114,2233,2302
F. K-12 / 1801 - 3500,Camden,1770,Gloucester City,13544,14|78,15808,43|76,17438,48|76,2433,2251,2306
F. K-12 / 1801 - 3500,Camden,1890,Haddon Twp,14731,28|78,14501,20|76,15087,16|76,2075,2084,2070
F. K-12 / 1801 - 3500,Camden,1900,Haddonfield Boro,12712,7|78,13158,9|76,14023,5|76,2739,2709,2757
F. K-12 / 1801 - 3500,Camden,2670,Lindenwold Boro,13007,9|78,13137,8|76,13652,2|76,2779,2935,3117
F. K-12 / 1801 - 3500,Camden,4110,Pine Hill Boro,16427,52|78,16358,49|76,18245,53|76,1852,1881,1819
F. K-12 / 1801 - 3500,Cape May,3130,Middle Twp,14627,27|78,14117,16|76,14478,10|76,2469,2529,2539
F. K-12 / 1801 - 3500,Cape May,3780,Ocean City,17411,64|78,17515,60|76,18634,56|76,2148,2111,2147
F. K-12 / 1801 - 3500,Essex,660,Caldwell-West Caldwell,15945,49|78,15856,45|76,16988,44|76,2626,2687,2692
F. K-12 / 1801 - 3500,Essex,1750,Glen Ridge Boro,15526,41|78,15382,34|76,16796,42|76,1910,1873,1884
F. K-12 / 1801 - 3500,Essex,5370,Verona Boro,14201,18|78,14229,19|76,14685,12|76,2168,2277,2310
F. K-12 / 1801 - 3500,Gloucester,1730,Glassboro,16258,51|78,16619,53|76,19757,68|76,1921,1911,1919
F. K-12 / 1801 - 3500,Gloucester,5620,West Deptford Twp,14248,19|78,14201,18|76,16574,36|76,2898,2938,2737
F. K-12 / 1801 - 3500,Hudson,2060,Harrison Town,16610,55|78,17558,61|76,16726,38|76,2016,1927,2096
F. K-12 / 1801 - 3500,Hudson,2210,Hoboken City,23793,78|78,33792,76|76,16012,29|76,1949,2218,3228
F. K-12 / 1801 - 3500,Hudson,4730,Secaucus Town,14821,30|78,14823,28|76,15705,22|76,2270,2265,2310
F. K-12 / 1801 - 3500,Mercer,1430,Ewing Twp,17533,66|78,17485,59|76,18925,62|76,3428,3424,3466
F. K-12 / 1801 - 3500,Mercer,2280,Hopewell Valley Regional,20175,77|78,20434,75|76,22512,75|76,3481,3440,3386
F. K-12 / 1801 - 3500,Mercer,5510,Robbinsville,11674,2|78,12436,5|76,13655,3|76,3154,3138,3182
F. K-12 / 1801 - 3500,Middlesex,3120,Metuchen Boro,14583,25|78,14710,24|76,16140,32|76,2260,2278,2314
F. K-12 / 1801 - 3500,Middlesex,3140,Middlesex Boro,16117,50|78,15519,40|76,16743,39|76,2074,2076,2108
F. K-12 / 1801 - 3500,Middlesex,4910,South Plainfield Boro,15627,44|78,15510,39|76,16906,43|76,3351,3366,3363
F. K-12 / 1801 - 3500,Middlesex,4920,South River Boro,12481,6|78,12535,6|76,14731,13|76,2229,2306,2313
F. K-12 / 1801 - 3500,Monmouth,2105,Hazlet Twp,16772,58|78,17935,64|76,18136,50|76,2783,2570,2738
F. K-12 / 1801 - 3500,Monmouth,2230,Holmdel Twp,17592,67|78,17725,62|76,18672,57|76,2990,2976,3071
F. K-12 / 1801 - 3500,Monmouth,3810,Ocean Twp,18707,72|78,19508,74|76,21386,74|76,3399,3253,3253
F. K-12 / 1801 - 3500,Monmouth,5310,Upper Freehold Regional,14982,32|78,15071,29|76,15600,20|76,2210,2177,2171
F. K-12 / 1801 - 3500,Monmouth,5420,Wall Twp,18337,70|78,18294,68|76,20213,71|76,3392,3377,3324
F. K-12 / 1801 - 3500,Morris,1110,Dover Town,10945,1|78,11926,1|76,14137,7|76,3206,3217,3077
F. K-12 / 1801 - 3500,Morris,2380,Jefferson Twp,17899,69|78,14157,17|76,18830,60|76,2871,2751,2687
F. K-12 / 1801 - 3500,Morris,2870,Madison Boro,15845,48|78,16192,47|76,17134,47|76,2629,2597,2590
F. K-12 / 1801 - 3500,Morris,3340,Montville Twp,18067,85|78,18389,70|76,20021,70|76,3583,3527,3534
F. K-12 / 1801 - 3500,Morris,4080,Pequannock Twp,15748,47|78,15787,42|76,18748,58|76,2089,2049,2054
F. K-12 / 1801 - 3500,Morris,4560,Roxbury Twp,17140,61|78,17950,65|76,19409,66|76,3506,3469,3382
F. K-12 / 1801 - 3500,Ocean,185,Barnegat Twp,14620,26|78,14791,27|76,15955,28|76,3247,3461,3558
F. K-12 / 1801 - 3500,Ocean,2940,Manchester Twp,16666,56|78,16206,48|76,16707,37|76,2811,2869,2880
F. K-12 / 1801 - 3500,Ocean,4210,Point Pleasant Boro,13457,12|78,13719,13|76,14587,11|76,2754,2787,2815
F. K-12 / 1801 - 3500,Passaic,2100,Hawthorne Boro,15183,36|78,15452,36|76,16184,33|76,2308,2327,2339
F. K-12 / 1801 - 3500,Passaic,5650,West Milford Twp,18530,71|78,18884,71|76,20385,72|76,3252,3126,3101
F. K-12 / 1801 - 3500,Salem,4070,Penns Grv-Carneys Pt Reg,14173,17|78,13677,12|76,15502,18|76,2170,2213,2229
F. K-12 / 1801 - 3500,Somerset,490,Bound Brook Boro,12803,8|78,14571,21|76,15001,15|76,1905,1994,2059
F. K-12 / 1801 - 3500,Somerset,3670,North Plainfield Boro,15740,46|78,16616,52|76,17039,45|76,3280,3315,3341
F. K-12 / 1801 - 3500,Somerset,4820,Somerville Boro,15582,43|78,16389,50|76,18189,52|76,2336,2292,2309
F. K-12 / 1801 - 3500,Sussex,4960,Sparta Twp,17248,62|78,17750,63|76,19431,67|76,3170,3136,3094
F. K-12 / 1801 - 3500,Sussex,5360,Vernon Twp,19178,75|78,18356,69|76,18867,61|76,2976,2964,2941
F. K-12 / 1801 - 3500,Union,310,Berkeley Heights Twp,17137,60|78,17962,66|76,19013,63|76,2572,2559,2548
F. K-12 / 1801 - 3500,Union,850,Clark Twp,13426,11|78,13486,10|76,15512,19|76,2209,2223,2210
F. K-12 / 1801 - 3500,Union,2190,Hillside Twp,15347,39|78,15614,41|76,17085,46|76,3090,3106,3130
F. K-12 / 1801 - 3500,Union,3560,New Providence Boro,14413,21|78,14629,22|76,15778,23|76,2384,2385,2400
F. K-12 / 1801 - 3500,Union,4540,Roselle Boro,15498,40|78,17434,58|76,18793,59|76,2943,2894,2870
F. K-12 / 1801 - 3500,Union,4550,Roselle Park Boro,14732,29|78,15482,38|76,16780,41|76,2032,2068,2083
F. K-12 / 1801 - 3500,Union,5000,Springfield Twp,14552,24|78,14677,23|76,15808,25|76,2244,2279,2283
F. K-12 / 1801 - 3500,Warren,1870,Hackettstown,14526,23|78,14776,25|76,15610,21|76,1891,1955,1995
G. K-12 / 3501 +,Statewide,N.A.,1. State average - Operating Type K-12,15904,N.A.,16150,N.A.,17275,N.A.,,,
G. K-12 / 3501 +,Statewide,N.A.,2. State median - Operating Type K-12,15756,N.A.,15846,N.A.,17052,N.A.,,,
G. K-12 / 3501 +,Statewide,N.A.,5. State average - All operating types,16133,N.A.,16327,N.A.,17510,N.A.,,,
G. K-12 / 3501 +,Statewide,N.A.,6. State median - All operating types,16196,N.A.,16209,N.A.,17545,N.A.,,,
G. K-12 / 3501 +,Atlantic,110,Atlantic City,17954,83|94,17088,73|92,20549,85|92,6550,6740,6843
G. K-12 / 3501 +,Atlantic,1310,Egg Harbor Twp,15179,35|94,15304,34|92,17134,49|92,7326,7289,7165
G. K-12 / 3501 +,Bergen,300,Bergenfield Boro,16455,65|94,16035,51|92,16707,40|92,3561,3657,3701
G. K-12 / 3501 +,Bergen,1450,Fair Lawn Public Schools,16384,62|94,15948,50|92,17494,54|92,5085,5248,5311
G. K-12 / 3501 +,Bergen,1550,Fort Lee Boro,14270,15|94,14464,19|92,15578,14|92,4053,4143,4294
G. K-12 / 3501 +,Bergen,1700,Garfield City,17180,77|94,17035,71|92,18036,64|92,4933,4916,4989
G. K-12 / 3501 +,Bergen,1860,Hackensack City,16396,63|94,16784,64|92,18490,73|92,5720,5702,5714
G. K-12 / 3501 +,Bergen,3930,Paramus Boro,18804,89|94,18837,85|92,21052,88|92,3781,3766,3706
G. K-12 / 3501 +,Bergen,4390,Ridgewood Village,15944,48|94,16048,52|92,16865,42|92,5649,5694,5704
G. K-12 / 3501 +,Bergen,5150,Teaneck Twp,20660,93|94,20473,90|92,21112,89|92,3534,3664,3843
G. K-12 / 3501 +,Burlington,620,Burlington Twp,15057,30|94,15346,36|92,16921,43|92,3697,3690,3587
G. K-12 / 3501 +,Burlington,3360,Moorestown Twp,16480,66|94,16571,61|92,17809,58|92,3976,3968,3889
G. K-12 / 3501 +,Burlington,4050,Pemberton Twp,18231,87|94,20189,89|92,21145,90|92,4726,4599,4629
G. K-12 / 3501 +,Camden,680,Camden City,22598,94|94,22816,91|92,25413,92|92,7394,6921,6614
G. K-12 / 3501 +,Camden,800,Cherry Hill Twp,15136,33|94,15312,35|92,16401,35|92,10816,10857,11193
G. K-12 / 3501 +,Camden,4060,Pennsauken Twp,16187,54|94,15935,49|92,19137,78|92,4663,4705,4535
G. K-12 / 3501 +,Camden,5820,Winslow Twp,16229,57|94,15571,41|92,17836,59|92,4708,4690,4728
G. K-12 / 3501 +,Cumberland,540,Bridgeton City,14558,20|94,14967,30|92,16931,44|92,6035,6005,6069
G. K-12 / 3501 +,Cumberland,3230,Millville City,15365,38|94,16304,58|92,17044,47|92,5394,5172,5262
G. K-12 / 3501 +,Cumberland,5390,Vineland City,15764,46|94,14463,18|92,15642,16|92,9632,9744,9831
G. K-12 / 3501 +,Essex,250,Belleville Town,13499,9|94,13875,9|92,13542,2|92,4464,4529,5002
G. K-12 / 3501 +,Essex,410,Bloomfield Twp,13722,11|94,14312,15|92,15550,13|92,6297,6266,6477
G. K-12 / 3501 +,Essex,1210,East Orange,18781,88|94,19215,86|92,21278,91|92,9273,9311,8788
G. K-12 / 3501 +,Essex,2330,Irvington Township,15576,43|94,14309,14|92,18227,68|92,6889,7463,7248
G. K-12 / 3501 +,Essex,2730,Livingston Twp,16411,64|94,16221,56|92,17281,52|92,6010,6120,6152
G. K-12 / 3501 +,Essex,3190,Millburn Twp,17191,78|94,17494,77|92,18128,65|92,4784,4809,4920
G. K-12 / 3501 +,Essex,3310,Montclair Town,16867,72|94,17236,76|92,18155,67|92,6653,6617,6555
G. K-12 / 3501 +,Essex,3570,Newark City,16721,70|94,18414,81|92,19110,77|92,37129,36680,36914
G. K-12 / 3501 +,Essex,3750,Nutley Town,14393,17|94,14713,24|92,15961,24|92,4068,4043,4087
G. K-12 / 3501 +,Essex,3880,City Of Orange Twp,16785,71|94,16211,55|92,17645,56|92,5078,5235,5298
G. K-12 / 3501 +,Essex,4900,South Orange-Maplewood,14711,22|94,14660,23|92,16531,38|92,7097,7210,7168
G. K-12 / 3501 +,Essex,5680,West Orange Town,19557,91|94,19833,88|92,21020,87|92,6609,6623,6624
G. K-12 / 3501 +,Gloucester,1100,Deptford Twp,13997,14|94,14295,13|92,15371,12|92,4106,4056,4093
G. K-12 / 3501 +,Gloucester,3280,Monroe Twp,13026,4|94,12402,1|92,14309,6|92,5748,5870,5765
G. K-12 / 3501 +,Gloucester,5500,Washington Twp,16982,74|94,16719,62|92,18257,69|92,7104,7160,7232
G. K-12 / 3501 +,Hudson,220,Bayonne City,12912,3|94,13407,6|92,14104,5|92,9562,9738,9987
G. K-12 / 3501 +,Hudson,2390,Jersey City,19177,90|94,18429,82|92,19594,81|92,25544,25250,28051
G. K-12 / 3501 +,Hudson,2410,Kearny Town,15021,28|94,15419,38|92,16504,36|92,5295,5229,5361
G. K-12 / 3501 +,Hudson,3610,North Bergen Twp,14483,19|94,14482,20|92,16331,31|92,7490,7492,7484
G. K-12 / 3501 +,Hudson,5240,Union City,17271,79|94,17945,80|92,18868,76|92,12198,12210,12387
G. K-12 / 3501 +,Hudson,5670,West New York Town,13942,13|94,13899,11|92,15774,20|92,8357,8387,8164
G. K-12 / 3501 +,Mercer,1245,East Windsor Regional,14729,23|94,14750,25|92,17060,48|92,5107,5140,5074
G. K-12 / 3501 +,Mercer,1950,Hamilton Twp,14435,18|94,14345,16|92,14971,9|92,11424,11550,11720
G. K-12 / 3501 +,Mercer,2580,Lawrence Twp,16586,68|94,17137,74|92,17858,60|92,3762,3797,3798
