GROUP,CONAME,DIST,DISTNAME,PP18A,RK18A,PCT18A,PP28A,RK28A,PCT28A,PP38A,RK38A,PCT38A
D. K-8 / 751 +,Bergen,3330,Montvale Boro,30,29|74,0.002,22,18|73,0.001,33,27|73,0.002
D. K-8 / 751 +,Bergen,3760,Oakland Boro,54,56|74,0.003,23,21|73,0.001,36,31|73,0.002
D. K-8 / 751 +,Bergen,4430,River Vale Twp,39,45|74,0.002,31,31|73,0.002,15,3|73,73E-5
D. K-8 / 751 +,Bergen,5330,Upper Saddle River Boro,25,25|74,0.001,54,54|73,0.003,46,42|73,0.002
D. K-8 / 751 +,Bergen,5920,Wyckoff Twp,33,34|74,0.002,51,49|73,0.003,48,44|73,0.002
D. K-8 / 751 +,Burlington,1280,Edgewater Park Twp,64,64|74,0.005,47,48|73,0.003,28,21|73,0.002
D. K-8 / 751 +,Burlington,1420,Evesham Twp,49,50|74,0.003,34,38|73,0.002,34,28|73,0.002
D. K-8 / 751 +,Burlington,2850,Lumberton Twp,32,32|74,0.002,51,49|73,0.003,68,62|73,0.004
D. K-8 / 751 +,Burlington,3080,Medford Twp,49,50|74,0.003,52,51|73,0.003,21,11|73,0.001
D. K-8 / 751 +,Burlington,3430,Mount Holly Twp,33,34|74,0.002,44,46|73,0.003,58,57|73,0.003
D. K-8 / 751 +,Burlington,3440,Mount Laurel Twp,10,4|74,71E-5,14,10|73,93E-5,17,6|73,0.001
D. K-8 / 751 +,Burlington,5720,Westampton,8,2|74,65E-5,15,12|73,0.001,43,38|73,0.003
D. K-8 / 751 +,Camden,260,Bellmawr Boro,52,54|74,0.004,38,44|73,0.003,8,2|73,55E-5
D. K-8 / 751 +,Camden,330,Berlin Boro,97,70|74,0.008,109,69|73,0.008,31,24|73,0.002
D. K-8 / 751 +,Camden,1780,Gloucester Twp,18,15|74,0.001,13,7|73,91E-5,24,14|73,0.002
D. K-8 / 751 +,Camden,4590,Runnemede Boro,7,1|74,47E-5,11,4|73,72E-5,18,9|73,0.001
D. K-8 / 751 +,Camden,5080,Stratford Boro,10,4|74,75E-5,9,3|73,63E-5,15,3|73,88E-5
D. K-8 / 751 +,Camden,5400,Voorhees Twp,20,20|74,0.001,18,14|73,0.001,24,14|73,0.001
D. K-8 / 751 +,Cape May,5340,Upper Twp,18,15|74,0.001,24,24|73,0.002,50,45|73,0.003
D. K-8 / 751 +,Cumberland,5300,Upper Deerfield Twp,20,20|74,0.001,13,7|73,8E-4,5,1|73,31E-5
D. K-8 / 751 +,Gloucester,2750,Logan Twp,31,31|74,0.002,56,55|73,0.003,52,50|73,0.003
D. K-8 / 751 +,Hudson,1850,Guttenberg Town,111,72|74,0.009,52,51|73,0.004,52,50|73,0.004
D. K-8 / 751 +,Hunterdon,920,Clinton Twp,210,74|74,0.011,159,73|73,0.008,82,68|73,0.004
D. K-8 / 751 +,Hunterdon,1510,Flemington-Raritan Reg,38,43|74,0.002,32,34|73,0.002,63,61|73,0.004
D. K-8 / 751 +,Hunterdon,4350,Readington Twp,57,59|74,0.003,59,58|73,0.003,62,60|73,0.003
D. K-8 / 751 +,Middlesex,3220,Milltown Boro,38,43|74,0.003,32,34|73,0.002,51,46|73,0.003
D. K-8 / 751 +,Monmouth,945,Colts Neck Twp,75,66|74,0.003,61,59|73,0.003,68,62|73,0.003
D. K-8 / 751 +,Monmouth,1260,Eatontown Boro,75,66|74,0.004,36,42|73,0.002,56,54|73,0.003
D. K-8 / 751 +,Monmouth,1440,Fair Haven Boro,40,46|74,0.003,28,26|73,0.002,43,38|73,0.003
D. K-8 / 751 +,Monmouth,1640,Freehold Boro,18,15|74,0.001,12,5|73,83E-5,15,3|73,95E-5
D. K-8 / 751 +,Monmouth,1660,Freehold Twp,19,18|74,0.001,19,16|73,0.001,37,32|73,0.002
D. K-8 / 751 +,Monmouth,2290,Howell Twp,28,26|74,0.002,37,43|73,0.002,29,23|73,0.002
D. K-8 / 751 +,Monmouth,2720,Little Silver Boro,52,54|74,0.004,133,71|73,0.009,60,58|73,0.004
D. K-8 / 751 +,Monmouth,2920,Manalapan-Englishtown Reg,17,13|74,0.001,7,2|73,46E-5,31,24|73,0.002
D. K-8 / 751 +,Monmouth,3030,Marlboro Twp,56,58|74,0.003,40,45|73,0.003,60,58|73,0.004
D. K-8 / 751 +,Monmouth,3200,Millstone Twp,40,46|74,0.002,34,38|73,0.002,40,35|73,0.002
D. K-8 / 751 +,Monmouth,4360,Red Bank Boro,24,23|74,0.002,32,34|73,0.002,43,38|73,0.002
D. K-8 / 751 +,Monmouth,4570,Rumson Boro,61,60|74,0.004,58,56|73,0.004,41,36|73,0.002
D. K-8 / 751 +,Monmouth,5185,Tinton Falls,22,22|74,0.001,30,28|73,0.002,35,29|73,0.002
D. K-8 / 751 +,Morris,820,Chester Twp,15,8|74,85E-5,18,14|73,0.001,23,13|73,0.001
D. K-8 / 751 +,Morris,1090,Denville Twp,16,12|74,0.001,30,28|73,0.002,51,46|73,0.003
D. K-8 / 751 +,Morris,1190,East Hanover Twp,29,27|74,0.001,22,18|73,0.001,31,24|73,0.001
D. K-8 / 751 +,Morris,1530,Florham Park Boro,62,61|74,0.004,45,47|73,0.003,39,34|73,0.002
D. K-8 / 751 +,Morris,2000,Hanover Twp,24,23|74,0.001,24,24|73,0.001,26,18|73,0.001
D. K-8 / 751 +,Morris,2650,Lincoln Park Boro,13,7|74,91E-5,12,5|73,83E-5,17,6|73,0.001
D. K-8 / 751 +,Morris,4000,Long Hill Twp,92,69|74,0.005,63,61|73,0.004,83,69|73,0.004
D. K-8 / 751 +,Morris,4490,Rockaway Twp,97,70|74,0.005,61,59|73,0.003,94,72|73,0.005
D. K-8 / 751 +,Morris,5520,Washington Twp,15,8|74,79E-5,23,21|73,0.001,20,10|73,0.001
D. K-8 / 751 +,Passaic,1920,Haledon Boro,15,8|74,0.001,14,10|73,0.001,22,12|73,0.002
D. K-8 / 751 +,Passaic,2700,Little Falls Twp,15,8|74,94E-5,3,1|73,24E-5,54,53|73,0.003
D. K-8 / 751 +,Passaic,4270,Prospect Park Boro,55,57|74,0.005,120,70|73,0.009,85,70|73,0.006
D. K-8 / 751 +,Passaic,4400,Ringwood Boro,32,32|74,0.002,35,41|73,0.002,27,20|73,0.001
D. K-8 / 751 +,Passaic,5200,Totowa Boro,34,37|74,0.002,29,27|73,0.002,73,65|73,0.004
D. K-8 / 751 +,Passaic,5440,Wanaque Boro,71,65|74,0.004,76,65|73,0.004,45,41|73,0.002
D. K-8 / 751 +,Passaic,5690,Woodland Park,62,61|74,0.004,63,61|73,0.004,57,56|73,0.003
D. K-8 / 751 +,Somerset,510,Branchburg Twp,29,27|74,0.002,31,31|73,0.002,28,21|73,0.001
D. K-8 / 751 +,Somerset,5470,Warren Twp,34,37|74,0.002,22,18|73,92E-5,41,36|73,0.002
D. K-8 / 751 +,Sussex,640,Byram Twp,12,6|74,73E-5,23,21|73,0.001,52,50|73,0.003
D. K-8 / 751 +,Sussex,5100,Sussex-Wantage Regional,62,61|74,0.003,64,63|73,0.003,47,43|73,0.002
E. K-12 / 0 - 1800,Statewide,N.A.,1. State average - Operating Type K-12,44,N.A.,0.003,42,N.A.,0.003,43,N.A.,0.002
E. K-12 / 0 - 1800,Statewide,N.A.,2. State median - Operating Type K-12,37,N.A.,0.002,35,N.A.,0.002,38,N.A.,0.002
E. K-12 / 0 - 1800,Statewide,N.A.,5. State average - All operating types,46,N.A.,0.003,44,N.A.,0.003,45,N.A.,0.003
E. K-12 / 0 - 1800,Statewide,N.A.,6. State median - All operating types,40,N.A.,0.002,40,N.A.,0.002,43,N.A.,0.002
E. K-12 / 0 - 1800,Atlantic,590,Buena Regional,42,27|50,0.002,44,31|52,0.003,39,28|52,0.002
E. K-12 / 0 - 1800,Bergen,440,Bogota Boro,67,39|50,0.004,47,35|52,0.003,66,47|52,0.004
E. K-12 / 0 - 1800,Bergen,990,Cresskill Boro,18,N.A.,0.001,30,17|52,0.002,41,32|52,0.002
E. K-12 / 0 - 1800,Bergen,1360,Emerson Boro,24,12|50,0.002,31,22|52,0.002,24,11|52,0.001
E. K-12 / 0 - 1800,Bergen,2080,Hasbrouck Heights Boro,37,24|50,0.002,54,38|52,0.003,44,36|52,0.003
E. K-12 / 0 - 1800,Bergen,3170,Midland Park Boro,34,21|50,0.002,30,17|52,0.001,38,26|52,0.002
E. K-12 / 0 - 1800,Bergen,3910,Palisades Park,50,53|50,0.004,39,27|52,0.003,26,14|52,0.002
E. K-12 / 0 - 1800,Bergen,3940,Park Ridge Boro,41,26|50,0.002,38,26|52,0.002,60,43|52,0.003
E. K-12 / 0 - 1800,Bergen,4370,Ridgefield Boro,28,15|50,0.001,20,9|52,94E-5,36,24|52,0.002
E. K-12 / 0 - 1800,Bergen,4610,Saddle Brook Twp,56,33|50,0.003,77,45|52,0.005,28,16|52,0.002
E. K-12 / 0 - 1800,Bergen,5410,Waldwick Boro,35,23|50,0.002,15,5|52,9E-4,43,35|52,0.002
E. K-12 / 0 - 1800,Bergen,5430,Wallington Boro,5,1|50,38E-5,3,1|52,24E-5,5,2|52,34E-5
E. K-12 / 0 - 1800,Bergen,5830,Wood-Ridge Boro,43,28|50,0.003,41,29|52,0.003,40,31|52,0.003
E. K-12 / 0 - 1800,Burlington,600,Burlington City,38,25|50,0.002,30,17|52,0.002,62,44|52,0.003
E. K-12 / 0 - 1800,Burlington,1520,Florence Twp,23,11|50,0.002,41,29|52,0.003,29,18|52,0.002
E. K-12 / 0 - 1800,Burlington,3920,Palmyra Boro,21,9|50,0.001,16,7|52,0.001,22,10|52,0.001
E. K-12 / 0 - 1800,Burlington,4450,Riverside Twp,32,18|50,0.002,30,17|52,0.002,21,8|52,0.001
E. K-12 / 0 - 1800,Camden,150,Audubon Public School Disrict,52,32|50,0.004,33,24|52,0.002,41,32|52,0.003
E. K-12 / 0 - 1800,Camden,1880,Haddon Heights Boro,71,40|50,0.005,30,17|52,0.002,39,28|52,0.003
E. K-12 / 0 - 1800,Cape May,5790,Wildwood City,58,35|50,0.003,60,40|52,0.003,62,44|52,0.003
E. K-12 / 0 - 1800,Essex,760,Cedar Grove Twp,61,38|50,0.004,67,42|52,0.004,78,50|52,0.005
E. K-12 / 0 - 1800,Gloucester,860,Clayton Boro,11,2|50,9E-4,8,3|52,63E-5,16,5|52,0.001
E. K-12 / 0 - 1800,Gloucester,4020,Paulsboro Boro,144,46|50,0.01,47,35|52,0.003,46,37|52,0.003
E. K-12 / 0 - 1800,Gloucester,4140,Pitman Boro,15,6|50,87E-5,33,24|52,0.002,29,18|52,0.002
E. K-12 / 0 - 1800,Gloucester,5860,Woodbury City,20,7|50,0.001,6,2|52,38E-5,25,12|52,0.001
E. K-12 / 0 - 1800,Hudson,5580,Weehawken Twp,30,16|50,0.002,44,31|52,0.003,41,32|52,0.002
E. K-12 / 0 - 1800,Hunterdon,1376,South Hunterdon Regional School District,32,18|50,0.002,20,9|52,0.001,31,21|52,0.002
E. K-12 / 0 - 1800,Middlesex,1140,Dunellen Boro,20,7|50,0.002,28,14|52,0.002,28,16|52,0.002
E. K-12 / 0 - 1800,Middlesex,2150,Highland Park Boro,49,30|50,0.003,44,31|52,0.003,57,41|52,0.003
E. K-12 / 0 - 1800,Middlesex,4830,South Amboy City,34,21|50,0.003,40,28|52,0.003,36,24|52,0.002
E. K-12 / 0 - 1800,Middlesex,4970,Spotswood Boro,14,5|50,0.001,27,13|52,0.002,21,8|52,0.001
E. K-12 / 0 - 1800,Monmouth,100,Asbury Park City,51,N.A.,0.002,51,37|52,0.002,53,39|52,0.002
E. K-12 / 0 - 1800,Monmouth,2400,Keansburg Boro,27,14|50,0.001,N.R.,N.R.,N.R.,12,3|52,64E-5
E. K-12 / 0 - 1800,Monmouth,2430,Keyport Boro,58,35|50,0.003,55,39|52,0.003,30,20|52,0.002
E. K-12 / 0 - 1800,Monmouth,2930,Manasquan Boro,74,42|50,0.004,77,45|52,0.004,59,42|52,0.003
E. K-12 / 0 - 1800,Morris,450,Boonton Town,59,37|50,0.003,81,48|52,0.004,32,22|52,0.002
E. K-12 / 0 - 1800,Morris,630,Butler Boro,184,47|50,0.011,28,14|52,0.002,79,51|52,0.004
E. K-12 / 0 - 1800,Morris,2460,Kinnelon Boro,56,33|50,0.003,67,42|52,0.003,62,44|52,0.003
E. K-12 / 0 - 1800,Morris,3460,Mountain Lakes Boro,73,41|50,0.004,143,51|52,0.007,66,47|52,0.003
E. K-12 / 0 - 1800,Ocean,4190,Plumsted Twp,32,18|50,0.002,28,14|52,0.002,26,14|52,0.001
E. K-12 / 0 - 1800,Ocean,4220,Point Pleasant Beach Boro,21,9|50,0.001,70,44|52,0.004,4,1|52,17E-5
E. K-12 / 0 - 1800,Passaic,4230,Pompton Lakes Boro,13,4|50,72E-5,15,5|52,86E-5,16,5|52,87E-5
E. K-12 / 0 - 1800,Salem,4075,Pennsville,24,N.A.,0.001,26,12|52,0.002,25,12|52,0.001
E. K-12 / 0 - 1800,Salem,4150,Pittsgrove Twp,43,28|50,0.003,20,9|52,0.001,52,38|52,0.003
E. K-12 / 0 - 1800,Salem,4630,Salem City,187,48|50,0.011,106,50|52,0.008,181,52|52,0.01
E. K-12 / 0 - 1800,Salem,5910,Woodstown-Pilesgrove Reg,30,16|50,0.002,19,8|52,0.001,38,26|52,0.003
E. K-12 / 0 - 1800,Somerset,3000,Manville Boro,11,2|50,79E-5,8,3|52,59E-5,15,4|52,0.001
E. K-12 / 0 - 1800,Somerset,4815,Somerset Hills Regional,30,N.A.,0.002,45,34|52,0.003,33,23|52,0.002
E. K-12 / 0 - 1800,Sussex,2240,Hopatcong,127,44|50,0.006,80,47|52,0.004,39,28|52,0.002
E. K-12 / 0 - 1800,Sussex,3590,Newton Town,26,13|50,0.002,32,23|52,0.002,20,7|52,0.001
E. K-12 / 0 - 1800,Union,2420,Kenilworth Boro,96,43|50,0.006,86,49|52,0.005,53,39|52,0.003
E. K-12 / 0 - 1800,Warren,280,Belvidere Town,131,45|50,0.008,62,41|52,0.004,77,49|52,0.004
F. K-12 / 1801 - 3500,Statewide,N.A.,1. State average - Operating Type K-12,44,N.A.,0.003,42,N.A.,0.003,43,N.A.,0.002
F. K-12 / 1801 - 3500,Statewide,N.A.,2. State median - Operating Type K-12,37,N.A.,0.002,35,N.A.,0.002,38,N.A.,0.002
F. K-12 / 1801 - 3500,Statewide,N.A.,5. State average - All operating types,46,N.A.,0.003,44,N.A.,0.003,45,N.A.,0.003
F. K-12 / 1801 - 3500,Statewide,N.A.,6. State median - All operating types,40,N.A.,0.002,40,N.A.,0.002,43,N.A.,0.002
F. K-12 / 1801 - 3500,Atlantic,1960,Hammonton Town,47,52|78,0.004,46,49|75,0.004,50,54|76,0.004
F. K-12 / 1801 - 3500,Atlantic,4180,Pleasantville City,239,78|78,0.013,235,76|75,0.013,198,76|76,0.01
F. K-12 / 1801 - 3500,Bergen,890,Cliffside Park Boro,26,22|78,0.002,30,26|75,0.002,45,47|76,0.003
F. K-12 / 1801 - 3500,Bergen,1130,Dumont Boro,42,49|78,0.003,68,61|75,0.004,25,13|76,0.002
F. K-12 / 1801 - 3500,Bergen,1345,Elmwood Park,27,23|78,0.002,31,28|75,0.002,37,29|76,0.003
F. K-12 / 1801 - 3500,Bergen,1370,Englewood City,228,77|78,0.013,131,74|75,0.008,60,61|76,0.003
F. K-12 / 1801 - 3500,Bergen,1760,Glen Rock Boro,39,44|78,0.002,43,45|75,0.003,37,29|76,0.002
F. K-12 / 1801 - 3500,Bergen,2620,Leonia Boro,20,16|78,0.001,14,5|75,93E-5,20,10|76,0.001
F. K-12 / 1801 - 3500,Bergen,2740,Lodi Borough,16,7|78,0.001,35,35|75,0.003,32,25|76,0.002
F. K-12 / 1801 - 3500,Bergen,2860,Lyndhurst Twp,51,54|78,0.004,38,39|75,0.003,39,37|76,0.003
F. K-12 / 1801 - 3500,Bergen,2900,Mahwah Twp,43,50|78,0.002,31,28|75,0.002,35,28|76,0.002
F. K-12 / 1801 - 3500,Bergen,3550,New Milford Boro,18,11|78,0.001,22,12|75,0.001,37,29|76,0.002
F. K-12 / 1801 - 3500,Bergen,3600,North Arlington Boro,39,44|78,0.003,44,47|75,0.004,77,70|76,0.005
F. K-12 / 1801 - 3500,Bergen,4310,Ramsey Boro,30,29|78,0.002,39,42|75,0.002,42,43|76,0.002
F. K-12 / 1801 - 3500,Bergen,4380,Ridgefield Park Twp,51,54|78,0.003,69,63|75,0.004,58,58|76,0.004
F. K-12 / 1801 - 3500,Bergen,4600,Rutherford Boro,9,2|78,59E-5,10,3|75,68E-5,16,6|76,0.001
F. K-12 / 1801 - 3500,Bergen,5160,Tenafly Boro,25,24|78,0.002,32,30|75,0.002,38,34|76,0.002
F. K-12 / 1801 - 3500,Bergen,5755,Westwood Regional,29,27|78,0.002,37,38|75,0.002,53,56|76,0.003
F. K-12 / 1801 - 3500,Burlington,475,Bordentown Regional,18,11|78,0.001,20,10|75,0.001,25,13|76,0.002
F. K-12 / 1801 - 3500,Burlington,840,Cinnaminson Twp,27,23|78,0.002,27,21|75,0.002,30,19|76,0.002
F. K-12 / 1801 - 3500,Burlington,1060,Delran Twp,33,34|78,0.002,21,11|75,0.002,22,11|76,0.002
F. K-12 / 1801 - 3500,Burlington,3010,Maple Shade Twp,22,17|78,0.001,25,16|75,0.002,27,16|76,0.002
F. K-12 / 1801 - 3500,Burlington,5805,Willingboro Twp,88,70|78,0.005,96,72|75,0.006,73,69|76,0.004
F. K-12 / 1801 - 3500,Camden,940,Collingswood Boro,35,39|78,0.002,16,6|75,0.001,24,12|76,0.002
F. K-12 / 1801 - 3500,Camden,1770,Gloucester City,89,71|78,0.007,88,68|75,0.006,87,72|76,0.005
F. K-12 / 1801 - 3500,Camden,1890,Haddon Twp,8,1|78,56E-5,19,9|75,0.001,14,3|76,94E-5
F. K-12 / 1801 - 3500,Camden,1900,Haddonfield Boro,80,67|78,0.006,89,69|75,0.007,82,71|76,0.006
F. K-12 / 1801 - 3500,Camden,2670,Lindenwold Boro,14,4|78,0.001,9,1|75,68E-5,14,3|76,0.001
F. K-12 / 1801 - 3500,Camden,4110,Pine Hill Boro,69,66|78,0.004,61,58|75,0.004,30,19|76,0.002
F. K-12 / 1801 - 3500,Cape May,3130,Middle Twp,40,48|78,0.003,38,39|75,0.003,39,37|76,0.003
F. K-12 / 1801 - 3500,Cape May,3780,Ocean City,51,54|78,0.003,43,45|75,0.002,67,66|76,0.004
F. K-12 / 1801 - 3500,Essex,660,Caldwell-West Caldwell,14,4|78,87E-5,30,26|75,0.002,17,7|76,0.001
F. K-12 / 1801 - 3500,Essex,1750,Glen Ridge Boro,129,75|78,0.008,89,69|75,0.006,90,73|76,0.005
F. K-12 / 1801 - 3500,Essex,5370,Verona Boro,80,67|78,0.006,64,59|75,0.004,50,54|76,0.003
F. K-12 / 1801 - 3500,Gloucester,1730,Glassboro,53,60|78,0.003,46,49|75,0.003,64,64|76,0.003
F. K-12 / 1801 - 3500,Gloucester,5620,West Deptford Twp,18,11|78,0.001,11,4|75,77E-5,10,1|76,63E-5
F. K-12 / 1801 - 3500,Hudson,2060,Harrison Town,34,37|78,0.002,50,51|75,0.003,37,29|76,0.002
F. K-12 / 1801 - 3500,Hudson,2210,Hoboken City,60,63|78,0.003,78,66|75,0.002,31,23|76,0.002
F. K-12 / 1801 - 3500,Hudson,4730,Secaucus Town,59,62|78,0.004,53,54|75,0.004,48,51|76,0.003
F. K-12 / 1801 - 3500,Mercer,1430,Ewing Twp,28,26|78,0.002,22,12|75,0.001,34,26|76,0.002
F. K-12 / 1801 - 3500,Mercer,2280,Hopewell Valley Regional,22,17|78,0.001,16,6|75,77E-5,44,45|76,0.002
F. K-12 / 1801 - 3500,Mercer,5510,Robbinsville,30,29|78,0.003,44,47|75,0.004,31,23|76,0.002
F. K-12 / 1801 - 3500,Middlesex,3120,Metuchen Boro,33,34|78,0.002,51,53|75,0.003,41,42|76,0.003
F. K-12 / 1801 - 3500,Middlesex,3140,Middlesex Boro,83,69|78,0.005,93,71|75,0.006,93,74|76,0.006
F. K-12 / 1801 - 3500,Middlesex,4910,South Plainfield Boro,44,51|78,0.003,28,23|75,0.002,40,41|76,0.002
F. K-12 / 1801 - 3500,Middlesex,4920,South River Boro,17,9|78,0.001,18,8|75,0.001,18,8|76,0.001
F. K-12 / 1801 - 3500,Monmouth,2105,Hazlet Twp,17,9|78,0.001,33,33|75,0.002,30,19|76,0.002
F. K-12 / 1801 - 3500,Monmouth,2230,Holmdel Twp,62,64|78,0.004,58,57|75,0.003,47,50|76,0.003
F. K-12 / 1801 - 3500,Monmouth,3810,Ocean Twp,51,54|78,0.003,35,35|75,0.002,60,61|76,0.003
F. K-12 / 1801 - 3500,Monmouth,5310,Upper Freehold Regional,29,27|78,0.002,27,21|75,0.002,45,47|76,0.003
F. K-12 / 1801 - 3500,Monmouth,5420,Wall Twp,39,44|78,0.002,33,33|75,0.002,38,34|76,0.002
F. K-12 / 1801 - 3500,Morris,1110,Dover Town,18,11|78,0.002,35,35|75,0.003,28,17|76,0.002
F. K-12 / 1801 - 3500,Morris,2380,Jefferson Twp,38,42|78,0.002,24,15|75,0.002,65,65|76,0.003
F. K-12 / 1801 - 3500,Morris,2870,Madison Boro,120,74|78,0.008,74,65|75,0.005,62,63|76,0.004
F. K-12 / 1801 - 3500,Morris,3340,Montville Twp,60,79|78,0.003,9,1|75,5E-4,11,2|76,52E-5
F. K-12 / 1801 - 3500,Morris,4080,Pequannock Twp,94,72|78,0.006,104,73|75,0.007,71,67|76,0.004
F. K-12 / 1801 - 3500,Morris,4560,Roxbury Twp,16,7|78,93E-5,26,18|75,0.001,30,19|76,0.002
F. K-12 / 1801 - 3500,Ocean,185,Barnegat Twp,23,19|78,0.002,29,25|75,0.002,28,17|76,0.002
F. K-12 / 1801 - 3500,Ocean,2940,Manchester Twp,13,3|78,8E-4,25,16|75,0.002,15,5|76,87E-5
F. K-12 / 1801 - 3500,Ocean,4210,Point Pleasant Boro,31,32|78,0.002,42,44|75,0.003,39,37|76,0.003
F. K-12 / 1801 - 3500,Passaic,2100,Hawthorne Boro,23,19|78,0.002,32,30|75,0.002,26,15|76,0.002
F. K-12 / 1801 - 3500,Passaic,5650,West Milford Twp,32,33|78,0.002,26,18|75,0.001,42,43|76,0.002
F. K-12 / 1801 - 3500,Salem,4070,Penns Grv-Carneys Pt Reg,34,37|78,0.002,53,54|75,0.004,58,58|76,0.004
F. K-12 / 1801 - 3500,Somerset,490,Bound Brook Boro,36,41|78,0.003,32,30|75,0.002,49,52|76,0.003
F. K-12 / 1801 - 3500,Somerset,3670,North Plainfield Boro,35,39|78,0.002,56,56|75,0.003,37,29|76,0.002
F. K-12 / 1801 - 3500,Somerset,4820,Somerville Boro,64,65|78,0.004,69,63|75,0.004,72,68|76,0.004
F. K-12 / 1801 - 3500,Sussex,4960,Sparta Twp,33,34|78,0.002,50,51|75,0.003,49,52|76,0.002
F. K-12 / 1801 - 3500,Sussex,5360,Vernon Twp,15,6|78,77E-5,28,23|75,0.002,19,9|76,0.001
F. K-12 / 1801 - 3500,Union,310,Berkeley Heights Twp,27,23|78,0.002,40,43|75,0.002,34,26|76,0.002
F. K-12 / 1801 - 3500,Union,850,Clark Twp,39,44|78,0.003,23,14|75,0.002,39,37|76,0.002
F. K-12 / 1801 - 3500,Union,2190,Hillside Twp,38,42|78,0.003,65,60|75,0.004,38,34|76,0.002
F. K-12 / 1801 - 3500,Union,3560,New Providence Boro,51,54|78,0.004,26,18|75,0.002,58,58|76,0.004
F. K-12 / 1801 - 3500,Union,4540,Roselle Boro,162,76|78,0.01,135,75|75,0.008,105,75|76,0.006
F. K-12 / 1801 - 3500,Union,4550,Roselle Park Boro,57,61|78,0.004,68,61|75,0.004,57,57|76,0.003
F. K-12 / 1801 - 3500,Union,5000,Springfield Twp,105,73|78,0.007,83,67|75,0.006,44,45|76,0.003
F. K-12 / 1801 - 3500,Warren,1870,Hackettstown,51,54|78,0.004,38,39|75,0.003,45,47|76,0.003
G. K-12 / 3501 +,Statewide,N.A.,1. State average - Operating Type K-12,44,N.A.,0.003,42,N.A.,0.003,43,N.A.,0.002
G. K-12 / 3501 +,Statewide,N.A.,2. State median - Operating Type K-12,37,N.A.,0.002,35,N.A.,0.002,38,N.A.,0.002
G. K-12 / 3501 +,Statewide,N.A.,5. State average - All operating types,46,N.A.,0.003,44,N.A.,0.003,45,N.A.,0.003
G. K-12 / 3501 +,Statewide,N.A.,6. State median - All operating types,40,N.A.,0.002,40,N.A.,0.002,43,N.A.,0.002
G. K-12 / 3501 +,Atlantic,110,Atlantic City,78,89|94,0.004,77,87|92,0.005,99,91|92,0.005
G. K-12 / 3501 +,Atlantic,1310,Egg Harbor Twp,39,49|94,0.003,34,44|92,0.002,41,51|92,0.002
G. K-12 / 3501 +,Bergen,300,Bergenfield Boro,21,13|94,0.001,34,44|92,0.002,31,29|92,0.002
G. K-12 / 3501 +,Bergen,1450,Fair Lawn Public Schools,53,70|94,0.003,20,16|92,0.001,32,30|92,0.002
G. K-12 / 3501 +,Bergen,1550,Fort Lee Boro,21,13|94,0.001,26,27|92,0.002,43,55|92,0.003
G. K-12 / 3501 +,Bergen,1700,Garfield City,31,33|94,0.002,36,51|92,0.002,40,50|92,0.002
G. K-12 / 3501 +,Bergen,1860,Hackensack City,66,83|94,0.004,74,85|92,0.004,68,83|92,0.004
G. K-12 / 3501 +,Bergen,3930,Paramus Boro,32,36|94,0.002,34,44|92,0.002,28,25|92,0.001
G. K-12 / 3501 +,Bergen,4390,Ridgewood Village,35,45|94,0.002,37,55|92,0.002,26,22|92,0.002
G. K-12 / 3501 +,Bergen,5150,Teaneck Twp,113,92|94,0.005,111,91|92,0.005,57,72|92,0.003
G. K-12 / 3501 +,Burlington,620,Burlington Twp,33,39|94,0.002,19,14|92,0.001,35,41|92,0.002
G. K-12 / 3501 +,Burlington,3360,Moorestown Twp,39,49|94,0.002,31,42|92,0.002,45,60|92,0.003
G. K-12 / 3501 +,Burlington,4050,Pemberton Twp,34,43|94,0.002,26,27|92,0.001,16,5|92,77E-5
G. K-12 / 3501 +,Camden,680,Camden City,117,93|94,0.005,82,88|92,0.004,115,92|92,0.005
G. K-12 / 3501 +,Camden,800,Cherry Hill Twp,19,10|94,0.001,17,11|92,0.001,22,10|92,0.001
G. K-12 / 3501 +,Camden,4060,Pennsauken Twp,41,54|94,0.003,38,56|92,0.002,55,71|92,0.003
G. K-12 / 3501 +,Camden,5820,Winslow Twp,39,49|94,0.002,39,59|92,0.002,42,53|92,0.002
G. K-12 / 3501 +,Cumberland,540,Bridgeton City,39,49|94,0.003,33,43|92,0.002,41,51|92,0.002
G. K-12 / 3501 +,Cumberland,3230,Millville City,11,1|94,72E-5,12,2|92,71E-5,11,1|92,67E-5
G. K-12 / 3501 +,Cumberland,5390,Vineland City,18,8|94,0.001,14,3|92,96E-5,15,4|92,0.001
G. K-12 / 3501 +,Essex,250,Belleville Town,92,91|94,0.007,60,78|92,0.004,60,79|92,0.004
G. K-12 / 3501 +,Essex,410,Bloomfield Twp,23,19|94,0.002,14,3|92,96E-5,36,44|92,0.002
G. K-12 / 3501 +,Essex,1210,East Orange,53,70|94,0.003,83,89|92,0.004,44,59|92,0.002
G. K-12 / 3501 +,Essex,2330,Irvington Township,36,46|94,0.002,43,65|92,0.003,59,77|92,0.003
G. K-12 / 3501 +,Essex,2730,Livingston Twp,32,36|94,0.002,23,23|92,0.001,33,36|92,0.002
G. K-12 / 3501 +,Essex,3190,Millburn Twp,38,47|94,0.002,46,68|92,0.003,72,86|92,0.004
G. K-12 / 3501 +,Essex,3310,Montclair Town,74,87|94,0.004,75,86|92,0.004,69,84|92,0.004
