CO,DIST,IND1,IND2,IND3,IND4,IND5,IND6,IND7,IND8,IND9,IND10,IND11,IND12,IND13,IND15,IND16A,IND16B,IND17A,IND17B,IND18A,IND18B,IND19,DISTNAME,CONAME,GROUP,OPTYPE,DFG,ABBOTT,FLAG,COUNTY,ENROLL
5,1280,14955858,9250784,8367226,208189,675369,2493468,2058518,1656686,1125959,1356032,824342,0,129274,250719,12.7,70857,84.8,71257,154,115839,14,Edgewater Park Twp,Burlington,D. K-8 / 751 +,2,DE,,1,Burlington,1066.0
5,1420,72722490,45036809,43618968,833657,584184,12800197,10712727,5636350,4845767,7979337,4853242,0,599605,76700,12.1,77972,66.5,93402,212.9,138352,20.8,Evesham Twp,Burlington,D. K-8 / 751 +,2,I,,1,Burlington,4462.0
5,1520,23374160,12613672,12130179,105120,378373,4016819,2495927,2909402,2269001,3180598,1192442,0,652552,0,11.9,71948,81.4,76062,183.1,104760,17.6,Florence Twp,Burlington,E. K-12 / 0 - 1800,3,DE,,1,Burlington,1555.0
5,1910,9233343,5690212,5287812,251900,150500,1515698,1120598,993634,735734,916384,348030,0,107092,20000,9.6,62687,61.7,57365,132.8,90783,16,Hainesport Twp,Burlington,C. K-8 / 401 - 750,2,FG,,1,Burlington,533.0
5,2610,131631668,74601427,69138495,3926935,1535997,20927154,18345017,11103015,8780555,16040914,8539863,0,7967923,113000,11.7,91606,73,81856,168.2,151500,16.7,Lenape Regional,Burlington,H. 7-12 / 9-12,5,GH,,1,Burlington,6848.0
5,2850,21032919,12314323,11444755,509618,359950,3221921,2784224,2371461,1834702,2922283,1219358,0,202930,106000,12.5,81426,48,77526,155.7,113025,15.7,Lumberton Twp,Burlington,D. K-8 / 751 +,2,FG,,1,Burlington,1108.0
5,2960,11597396,6357950,5929389,264054,164507,2716216,1874149,1149554,1004659,1310370,691524,0,56287,12500,8.9,66668,54.3,65263,84.5,108234,11,Mansfield Twp,Burlington,A. K-6,1,DE,,1,Burlington,543.0
5,3010,40036999,23998786,22018538,687241,1293007,7210779,4860242,3691152,3072729,3969420,2074972,0,891270,247063,11.4,68909,70.6,74044,155.3,126573,15.9,Maple Shade Twp,Burlington,F. K-12 / 1801 - 3500,3,CD,,1,Burlington,2459.0
5,3070,8172149,5026161,4600564,165089,260508,1299026,1070125,980203,702939,805174,404711,0,61585,1,10.4,61898,72.4,57806,121.3,133793,13.4,Medford Lakes Boro,Burlington,C. K-8 / 401 - 750,2,I,,1,Burlington,554.0
5,3080,47417910,29553178,23999260,642642,4911276,7041533,6555153,5359990,4259797,4836449,2440675,0,85945,551000,11.1,84153,57.1,84713,156,138654,16.8,Medford Twp,Burlington,D. K-8 / 751 +,2,I,,1,Burlington,2686.0
5,3360,69260416,41279016,39118047,904155,1256814,13166726,11673146,5604753,4695895,6909838,2617500,0,1990615,0,11.1,84190,71.9,92046,146.6,142384,15.2,Moorestown Twp,Burlington,G. K-12 / 3501 +,3,I,,1,Burlington,3889.1
5,3430,19842545,11138982,9812214,376917,949851,3218849,2604856,2336142,1802050,2908317,1697142,0,240255,154000,10.2,70841,63.1,67866,112.1,116260,12.8,Mount Holly Twp,Burlington,D. K-8 / 751 +,2,B,,1,Burlington,1074.0
5,3440,66930835,44527895,43044553,1094692,388650,8055552,7493229,6168435,4890838,7175963,3765573,0,307971,270807,11.5,81280,64.5,76975,193.4,126284,19.8,Mount Laurel Twp,Burlington,D. K-8 / 751 +,2,I,,1,Burlington,4304.0
5,3540,3950146,2337456,2179799,118657,39000,843639,642339,220059,116944,490288,152743,0,42530,0,7.5,58726,83,76441,75.5,89958,11,New Hanover Twp,Burlington,B. K-8 / 0 - 400,2,B,,1,Burlington,211.0
5,3650,24243725,14743118,13748157,568811,426150,4933096,4373891,1979132,1657455,2434611,1184661,0,75023,197017,9,70367,50.5,73209,112,123603,14.6,North Hanover Twp,Burlington,A. K-6,1,CD,,1,Burlington,1208.0
5,3690,33326251,17979612,16394972,773274,811366,6153657,4601540,3201261,2751664,4407217,2476040,0,1520350,20000,12.9,64263,85.2,82878,134.3,110580,12,Northern Burlington Reg,Burlington,H. 7-12 / 9-12,4,DE,,1,Burlington,2208.9
5,3920,15600200,8412699,7911157,150225,351317,2698754,2160062,1627857,1358744,2030287,994188,0,805199,601639,11.7,64017,74.8,67317,93.5,98714,9.3,Palmyra Boro,Burlington,E. K-12 / 0 - 1800,3,DE,,1,Burlington,914.0
5,4050,97880567,57945740,55096375,1977622,871743,19033947,15121167,8358114,6985794,10347652,6423275,0,1111697,56613,10.3,90173,60.6,89729,121.3,127500,13.8,Pemberton Twp,Burlington,G. K-12 / 3501 +,3,B,1,1,Burlington,4629.0
5,4320,31169336,17285625,15814208,703191,768226,4159614,3472414,3751158,2921138,4366286,2038836,0,1606653,34000,14.8,77874,80.8,94023,154.7,131541,12.3,Rancocas Valley Regional,Burlington,H. 7-12 / 9-12,5,DE,,1,Burlington,2108.0
5,4450,22529653,13280670,12729275,313135,238260,3307903,2231097,2655931,2267506,2541779,1434172,0,743321,142445,11.7,76110,91,78310,136.5,127243,13.1,Riverside Twp,Burlington,E. K-12 / 0 - 1800,3,B,,1,Burlington,1462.0
5,4460,4570585,2782812,2666912,86672,29228,653075,550637,546099,452727,498630,203321,0,89970,7000,10.8,70405,56.9,42144,90.6,56997,10,Riverton,Burlington,B. K-8 / 0 - 400,2,GH,,1,Burlington,291.0
5,4740,13230261,7796283,6814907,202063,779313,2012876,1779000,1529049,1330490,1703551,1031814,0,173165,0,11,85764,62.5,81169,114.5,150648,12.3,Shamong Twp,Burlington,C. K-8 / 401 - 750,2,GH,,1,Burlington,700.0
5,4930,12351760,7057580,6034965,224149,798466,2250546,1587828,1489314,1176704,1360285,731680,0,194035,233800,9.9,56471,52.7,63313,98.7,98400,11.9,Southampton Township School District,Burlington,C. K-8 / 401 - 750,2,DE,,1,Burlington,696.0
5,5010,4065252,2314960,2211960,70925,32075,894103,709863,398755,335655,438985,265173,0,4999,0,12.8,61278,76,57600,114,75000,10.4,Springfield Twp,Burlington,A. K-6,1,FG,,1,Burlington,245.0
5,5130,12278821,7289803,6657834,211743,420226,2236504,1902820,1195983,991649,1300073,653560,0,133577,101000,12.8,67204,50.1,80604,164,100000,16.1,Tabernacle Twp,Burlington,C. K-8 / 401 - 750,2,GH,,1,Burlington,657.0
5,5720,14045725,8891055,8425054,383726,82275,1874231,1573611,1575908,1311779,1602849,868699,0,101682,0,11.8,61876,101.9,60757,163,103863,15.4,Westampton,Burlington,D. K-8 / 751 +,2,GH,,1,Burlington,1036.0
5,5805,63712776,34215141,30231402,2371149,1612590,12688257,10827105,5276654,3956301,10140286,4478594,0,1328156,425797,12.2,66904,67.2,70432,125.8,110911,12.2,Willingboro Twp,Burlington,F. K-12 / 1801 - 3500,3,DE,,1,Burlington,3204.1
5,5890,2630050,1622841,1494487,40000,88354,438883,197719,282821,211606,242324,86919,17207,22795,0,7,58344,73.8,85560,84.3,115750,13.1,Woodland Twp,Burlington,B. K-8 / 0 - 400,2,DE,,1,Burlington,131.0
7,150,22973983,13236490,12283196,608922,344372,4035476,3533601,2353920,1948978,2269884,1457132,25000,1013714,3975,11,67400,63.4,68900,135.2,127308,14.5,Audubon Public School Disrict,Camden,E. K-12 / 0 - 1800,3,DE,,1,Camden,1477.0
7,190,10229278,6391656,5994327,290439,106890,1829924,1462494,967837,728637,989253,520753,0,50608,0,9.5,63309,82.3,69909,117.6,115172,13.8,Barrington Boro,Camden,C. K-8 / 401 - 750,2,FG,,1,Camden,591.0
7,260,18276211,11304455,9304801,796644,1203010,3597930,2733365,1771582,1465344,1462401,670091,0,139844,164413,11.5,69786,86.4,67208,106,115235,10.4,Bellmawr Boro,Camden,D. K-8 / 751 +,2,B,,1,Camden,1257.0
7,330,11152860,7517911,7058622,311730,147559,1589233,1202927,1056211,904693,882376,407276,0,107129,0,10.5,63792,87.4,66151,198.8,108851,21.2,Berlin Boro,Camden,D. K-8 / 751 +,2,DE,,1,Camden,812.0
7,340,10237668,6172445,5828354,119671,224420,1682068,1342896,1325162,1054354,888278,428128,0,71255,30000,11.8,68706,97.3,56832,108.7,96373,10.3,Berlin Twp,Camden,C. K-8 / 401 - 750,2,CD,,1,Camden,813.0
7,390,62986590,33368988,30777342,1593111,998535,10560609,9014243,6823290,5654450,8905123,4179223,136000,3097738,607100,11.9,72931,75.6,82527,93.2,113280,9,Black Horse Pike Regional,Camden,H. 7-12 / 9-12,5,DE,,1,Camden,3600.1
7,580,4448459,2893568,2787082,63486,43000,753984,512884,421216,242716,324756,128956,25000,29935,0,9.1,65209,67.3,43654,107.6,91309,13.4,Brooklawn Boro,Camden,B. K-8 / 0 - 400,2,B,,1,Camden,283.0
7,680,168081911,91015459,83871430,921661,6222368,37734842,29217301,14474115,11403953,23510795,11459273,0,1070705,1279892,17.7,71003,111.2,75703,139.2,110000,9.1,Camden City,Camden,G. K-12 / 3501 +,3,A,1,1,Camden,6614.0
7,700,43913936,22279904,19890378,1322702,1066824,4561566,4131116,6911167,5342595,8441984,3508107,0,1587084,179700,11.8,62529,104.6,67076,83.3,94500,7.9,Camden County Vocational,Camden,J. VOC,8,,,1,Camden,2100.0
7,800,183580295,116525428,104672301,4599149,7253978,26754246,21687111,20504415,17214415,16365231,9011513,0,3364938,1464500,11.5,82341,71.4,91898,217.5,148818,21.9,Cherry Hill Twp,Camden,G. K-12 / 3501 +,3,GH,,1,Camden,11193.2
7,880,7476308,4728450,4316316,121834,290300,1245411,835339,850714,662189,568157,286957,0,69576,0,11.1,58138,55.8,53963,139.5,91750,15.1,Clementon Boro,Camden,C. K-8 / 401 - 750,2,B,,1,Camden,535.0
7,940,36370782,21825275,19154196,1062505,1608574,6476769,5314029,3253919,2783397,3774390,2519363,0,1040271,86400,11,67750,63.2,67750,111.7,127912,11.9,Collingswood Boro,Camden,F. K-12 / 1801 - 3500,3,FG,,1,Camden,2301.9
7,1255,32476297,18195519,16930570,1082625,182324,4795595,4273196,3461087,2918664,4090433,1807461,35000,1835782,241970,14,92411,91.7,92411,148.2,131822,12.2,Eastern Camden County Reg,Camden,H. 7-12 / 9-12,5,GH,,1,Camden,1914.0
7,1720,4847007,2989969,2847879,74900,67190,778846,700301,494067,390067,444844,178344,0,139281,15000,10.2,68805,60.4,64205,114.6,123589,13.2,Gibbsboro Boro,Camden,B. K-8 / 0 - 400,2,FG,,1,Camden,326.0
7,1770,40211691,23200073,20836515,466916,1896642,6461184,5049343,3595004,2625003,6030720,2257995,0,888161,178600,13,84694,86.8,86418,112,113651,9.9,Gloucester City,Camden,F. K-12 / 1801 - 3500,3,B,1,1,Camden,2306.0
7,1780,97499500,65531201,62400815,1661586,1468800,12866847,11314274,9182080,7474630,8802210,4488310,0,841818,92000,12,89119,71.1,89119,182.9,122074,17.8,Gloucester Twp,Camden,D. K-8 / 751 +,2,DE,,1,Camden,6570.0
7,1880,23601696,14341435,13549558,344815,447062,3282168,2748007,2483276,1965954,2513469,1347761,0,931119,152000,11.6,60404,65.8,60956,137.8,119268,14,Haddon Heights Boro,Camden,E. K-12 / 0 - 1800,3,GH,,1,Camden,1539.0
7,1890,31229659,17852232,17025966,669009,157257,4883242,3514065,3539322,3140843,3778978,2338525,0,979617,127035,13.2,63860,54.3,64314,141.1,136004,13.3,Haddon Twp,Camden,F. K-12 / 1801 - 3500,3,FG,,1,Camden,2070.0
7,1900,38660781,22156024,20093936,1291253,770835,6348924,4793125,4242083,3196018,4540356,1039984,0,1295316,21500,12.1,55736,76.1,58229,175.7,111000,16.9,Haddonfield Boro,Camden,F. K-12 / 1801 - 3500,3,J,,1,Camden,2757.0
7,2540,2700540,1645253,1517298,73776,54179,484845,234388,270786,208727,294120,49282,0,1336,45514,11.5,64286,65,17433,92.3,51783,9.6,Laurel Springs Boro,Camden,A. K-6,1,DE,,1,Camden,164.0
7,2560,5190694,2688406,2496406,152000,40000,1225339,934039,627409,432409,611103,217903,0,38437,0,11.9,58030,309,20619,51.5,85445,4.5,Lawnside Boro,Camden,B. K-8 / 0 - 400,2,B,,1,Camden,332.0
7,2670,42552827,25644751,23338775,1257849,1048127,8071567,6217245,3832200,3159559,4086500,2142253,0,875321,110060,10.7,60914,78.5,74254,137.6,119569,14.6,Lindenwold Boro,Camden,F. K-12 / 1801 - 3500,3,B,,1,Camden,3117.0
7,2890,8307892,5143109,4718919,359440,64750,1402686,891751,871144,501561,793117,377395,0,97836,0,9.9,66894,79.7,59917,124.7,101275,14.1,Magnolia Boro,Camden,B. K-8 / 0 - 400,2,CD,,1,Camden,399.0
7,3110,6533621,4113104,3708909,272200,131995,804056,646388,667265,411029,859469,316574,0,89728,0,13,61831,101,69669,202,110013,17.6,Merchantville Boro,Camden,C. K-8 / 401 - 750,2,DE,,1,Camden,427.0
7,3420,7940884,4615957,4233991,239466,142500,1481399,1104779,896922,685822,899780,308680,0,16827,108471,10.4,58404,85.9,66004,105.3,101250,11.4,Mount Ephraim Boro,Camden,C. K-8 / 401 - 750,2,CD,,1,Camden,460.0
7,3770,5431200,2961117,2450413,217121,293583,1422289,220231,473806,210476,557644,4864,0,15397,0,10.1,59285,71.7,59650,276,139720,31.2,Oaklyn Boro,Camden,A. K-6,1,CD,,1,Camden,308.0
7,4060,86787252,52388042,49418062,1792599,1177381,11962291,10431558,8467136,6966984,11502456,6828568,0,1699214,339450,12.1,82904,89.9,80248,173.1,119500,16.2,Pennsauken Twp,Camden,G. K-12 / 3501 +,3,CD,,1,Camden,4535.1
7,4110,33188396,19095250,17620958,587676,886616,5057786,4173901,2916862,2442575,4979520,2139695,0,963352,103621,10.7,64030,69.9,63430,129.8,125535,13.9,Pine Hill Boro,Camden,F. K-12 / 1801 - 3500,3,B,,1,Camden,1819.0
7,4590,14570125,8242336,7533485,511851,197000,3047345,2321882,1551136,1170241,1527317,711217,0,165996,45000,11.3,58633,73.2,71753,148.9,123795,15.2,Runnemede Boro,Camden,D. K-8 / 751 +,2,B,,1,Camden,846.0
7,4790,8096732,5147815,4307375,182656,657784,1066368,772397,915733,730924,846602,15759,0,120214,148595,10.6,58395,74,75498,135,93169,14.6,Somerdale Boro,Camden,C. K-8 / 401 - 750,2,CD,,1,Camden,469.0
7,5035,15828252,8506872,7496893,601719,408260,2199623,1817301,1777492,1450071,2217911,1006808,0,1126355,409280,13.2,76959,78.6,67309,114,111347,10.1,Sterling High School Dist,Camden,H. 7-12 / 9-12,5,DE,,1,Camden,954.0
7,5080,14796237,9147120,7884639,390482,871999,2324504,1713808,1557759,1297398,1556644,752219,0,169236,40000,13.1,78974,116.8,86764,175.2,113539,14.9,Stratford Boro,Camden,D. K-8 / 751 +,2,DE,,1,Camden,867.0
7,5400,50078231,33111756,29904574,1068218,2138964,6147792,5853330,5001811,3729318,5352130,1892220,0,434287,192500,12.2,65161,66.7,70043,182.2,134213,17.7,Voorhees Twp,Camden,D. K-8 / 751 +,2,I,,1,Camden,2893.0
7,5560,16928777,9060234,8693989,263370,102875,4336824,3003125,1506369,1190119,1982670,804100,19000,18936,24348,10,64393,64.2,74556,142.8,113634,16.6,Waterford Twp,Camden,A. K-6,1,DE,,1,Camden,860.0
7,5820,84328135,50466157,45343154,2137654,2985349,14919279,9449210,9099610,6912476,7405119,175619,0,1411831,770000,10.2,64237,58.1,77987,163.8,126715,18.9,Winslow Twp,Camden,G. K-12 / 3501 +,3,CD,,1,Camden,4728.0
7,5900,7488672,4359212,3812731,446481,100000,1653179,1035329,792746,640096,630286,261886,0,53249,0,11.9,59552,130.7,57864,98,70427,9,Woodlynne Boro,Camden,B. K-8 / 0 - 400,2,B,,1,Camden,388.0
9,170,3079426,1778345,1568315,99801,110229,557416,402422,192377,145223,479820,158461,6500,48177,0,6.1,86246,15.4,78891,25.7,107640,5.9,Avalon Boro,Cape May,B. K-8 / 0 - 400,2,FG,,1,Cape May,88.0
9,710,3949218,2096413,1864217,156300,75896,758229,570719,384671,335221,657429,277475,5000,40917,75960,7.4,62765,74.5,60080,74.5,111188,11.1,Cape May City,Cape May,A. K-6,1,CD,,1,Cape May,195.0
9,715,13084768,6757812,6532440,118200,107172,2638544,2412589,1454821,1192646,2221674,781773,0,0,104750,5.8,71044,8.1,75582,37.8,109386,11.2,Cape May Co Special Serv,Cape May,I. CSSD,7,,,1,Cape May,235.0
9,720,15046812,8079279,7497299,453875,128105,1557967,1480017,2156404,1768869,2651245,1075882,0,446805,10000,9.5,70964,106.9,66621,103.3,134012,11.8,Cape May County Vocational School Distri,Cape May,J. VOC,8,,,1,Cape May,564.5
9,1080,11127122,6538506,6104745,355161,78600,1569937,1471785,1315851,1001551,1383803,618433,12000,121920,453261,9.7,53410,75.5,66485,151,112671,17.6,Dennis Twp,Cape May,C. K-8 / 401 - 750,2,CD,,1,Cape May,635.0
9,2820,26902431,15719905,15142905,477000,100000,2987246,2742882,2880593,1980093,3738231,1827741,150000,1123419,924000,11.2,91964,68.2,85792,122.7,121344,12.8,Lower Cape May Regional,Cape May,H. 7-12 / 9-12,4,B,,1,Cape May,1317.0
9,2840,27646589,16418620,15578010,631000,209610,5513460,4772180,1967611,1581911,3451348,2232689,0,0,445000,10,57548,65,85568,166.2,106250,19.2,Lower Twp,Cape May,A. K-6,1,B,,1,Cape May,1650.0
9,3130,36752859,21673236,20646763,686221,340252,5604676,4966923,3951803,2600586,3908672,1876274,0,1081587,131101,11.4,65142,87.4,67066,142.3,112255,14.1,Middle Twp,Cape May,F. K-12 / 1801 - 3500,3,B,,1,Cape May,2538.5
9,3680,7805076,4473813,4087101,275146,111566,1660963,1390949,424545,374102,1093431,601676,30000,116264,25000,5.9,77355,29.1,76945,47.5,119041,9.8,North Wildwood City,Cape May,B. K-8 / 0 - 400,2,A,,1,Cape May,200.0
9,3780,40008210,24179726,22854022,972704,353000,5505233,4682464,3463462,2626268,5559829,2670221,0,1287234,249271,11.2,92502,30.5,95783,169.5,135000,20.7,Ocean City,Cape May,F. K-12 / 1801 - 3500,3,DE,,1,Cape May,2147.1
9,5060,2547525,1472817,1147699,69432,255686,485956,150028,205713,58876,346424,106069,0,22269,0,10.2,73316,92,102716,,,,Stone Harbor Boro,Cape May,B. K-8 / 0 - 400,2,FG,,1,Cape May,94.0
9,5340,23214722,13449185,12448163,753022,248000,3720214,2738820,2540626,1969784,3293963,1328051,0,139278,11500,11.2,64250,66.5,68909,189.9,118324,19.9,Upper Twp,Cape May,D. K-8 / 751 +,2,FG,,1,Cape May,1412.0
9,5610,1723956,842064,750754,71690,19620,530692,409864,141605,109524,196428,69817,7500,5666,0,7.7,56543,79,54943,46.7,86848,6.6,West Cape May Boro,Cape May,A. K-6,1,DE,,1,Cape May,93.0
9,5790,17730994,10478020,9881870,424150,172000,2940298,2124067,1930150,1523300,1590372,894543,0,785495,119358,9,77721,82,83289,91.1,105219,11.2,Wildwood City,Cape May,E. K-12 / 0 - 1800,3,A,,1,Cape May,882.0
9,5800,7980535,4639073,4194973,319100,125000,1690989,1310949,374047,308547,1018503,436454,20000,236122,46182,6.8,70630,54.9,72244,62.5,112451,10.3,Wildwood Crest Boro,Cape May,B. K-8 / 0 - 400,2,B,,1,Cape May,275.0
9,5840,4044987,2690528,2209684,30319,450525,545296,334034,473287,272487,276154,0,0,7142,76796,8.3,59613,72,58230,72,92454,9.7,Woodbine Boro,Cape May,B. K-8 / 0 - 400,2,A,,1,Cape May,231.0
11,540,102756023,61634042,55991857,2868940,2773245,18519332,16438997,9793398,7674624,10797485,6710848,0,1249666,433581,11.6,69933,100.2,82868,156.8,115444,15,Bridgeton City,Cumberland,G. K-12 / 3501 +,3,A,1,1,Cumberland,6069.1
11,950,7773990,4146219,3986032,80000,80187,1241826,1021926,1094021,645987,1185393,118466,0,16982,0,12.3,72902,50.7,58152,152,98913,15.3,Commercial Twp,Cumberland,C. K-8 / 401 - 750,2,A,,1,Cumberland,519.0
11,995,18844535,10386606,7510529,1640002,1236075,1740826,1392971,2714951,1858677,3679742,1445655,0,317078,740346,12.3,63347,97.3,75410,139,99270,12.7,Cumberland Co Vocational,Cumberland,J. VOC,8,,,1,Cumberland,940.0
11,997,18294665,9562933,8347412,585725,629796,2723791,2245551,2080618,1755420,2938064,1328451,0,967406,234290,13.2,71116,103.8,66972,93.9,114465,8,Cumberland Regional,Cumberland,H. 7-12 / 9-12,5,B,,1,Cumberland,951.0
11,1020,5042968,3023363,2877953,77952,67458,799353,570308,599862,493246,585273,81428,0,30387,0,8.7,61495,104.6,73312,90.7,105060,11.3,Deerfield Twp,Cumberland,B. K-8 / 0 - 400,2,B,,1,Cumberland,275.0
11,1120,3119590,1739726,1591904,95026,52796,696002,530330,303725,127875,332334,118846,20000,6802,0,9.8,61424,166,61424,83,91650,9,Downe Twp,Cumberland,B. K-8 / 0 - 400,2,A,,1,Cumberland,173.0
11,1460,7243680,4703530,4584917,42007,76606,963186,807684,829637,643468,728358,87864,0,16728,1271,9.8,60954,161,62454,161,94787,17.5,Fairfield Twp,Cumberland,C. K-8 / 401 - 750,2,A,,1,Cumberland,552.0
11,1820,1599346,830062,640278,99034,90750,438969,369631,120321,6281,173789,64041,21557,14649,0,19.1,68301,57.3,59964,86,89500,6,Greenwich Twp,Cumberland,B. K-8 / 0 - 400,2,CD,,1,Cumberland,84.0
11,2270,7601990,4687436,4332712,310724,44000,1287263,1031973,651573,449326,928156,285918,0,47562,0,11.8,77849,90,77071,150,99081,14.3,Hopewell Twp,Cumberland,C. K-8 / 401 - 750,2,CD,,1,Cumberland,495.0
11,2570,7388547,4747415,4429096,236819,81500,1237947,1071851,683395,480873,642552,243892,0,69769,100615,10.3,74230,60,67855,120,102578,13.7,Lawrence Twp,Cumberland,C. K-8 / 401 - 750,2,A,,1,Cumberland,516.0
11,3050,6254792,3536612,3374370,139242,23000,886785,579648,770854,601810,844689,452657,25000,59617,0,11.3,55255,143.3,66568,92.7,99711,8.8,Maurice River Twp,Cumberland,B. K-8 / 0 - 400,2,B,,1,Cumberland,416.0
11,3230,89683100,51732893,47359706,1172903,3200284,17082014,14813955,8902771,7176052,10675543,4492577,0,1225147,0,11.6,77815,65.9,80315,120.6,112578,12.2,Millville City,Cumberland,G. K-12 / 3501 +,3,A,1,1,Cumberland,5261.9
11,5070,2135593,1385724,1303889,34790,47045,151553,104353,209127,144327,362747,76500,11558,11547,0,10.4,56962,58.8,37658,77.5,65375,8.8,Stow Creek Twp,Cumberland,B. K-8 / 0 - 400,2,CD,,1,Cumberland,126.0
11,5300,15884046,9793407,9286089,362418,144900,2656768,2365234,1435959,1107209,1997912,976865,0,0,45000,9.9,67709,73.6,80189,149.3,120793,17.1,Upper Deerfield Twp,Cumberland,D. K-8 / 751 +,2,B,,1,Cumberland,925.0
11,5390,153774641,94740271,86081591,2899368,5759312,22288735,18761219,13488829,9618932,18672525,8677973,0,2173300,375460,13,74775,86.3,83453,211,118815,18.7,Vineland City,Cumberland,G. K-12 / 3501 +,3,A,1,1,Cumberland,9830.9
13,250,67737525,40712210,39215235,1401275,95700,9360211,7473239,9613686,7672386,6402721,4477021,0,1212854,818304,12.2,72631,73.7,78808,155,135482,14.8,Belleville Town,Essex,G. K-12 / 3501 +,3,CD,,1,Essex,5002.0
13,410,100720383,59350449,55610376,2572473,1167600,14982757,10798193,12197432,9868674,11746482,4982112,0,1625786,337895,11,69113,71.9,73113,176.6,143700,18.6,Bloomfield Twp,Essex,G. K-12 / 3501 +,3,DE,,1,Essex,6477.2
13,660,45732085,25174422,24018384,921190,234848,7733017,5667740,4561140,3748549,6160943,3219691,0,1787865,136000,11.8,71746,65.2,71746,148.6,137459,14.9,Caldwell-West Caldwell,Essex,F. K-12 / 1801 - 3500,3,I,,1,Essex,2692.0
13,760,28579970,15679336,15227545,251679,200112,4250186,3512562,3913903,3222277,3623064,2205877,8000,1094277,0,10.3,60224,65.2,63262,142.2,117500,16,Cedar Grove Twp,Essex,E. K-12 / 0 - 1800,3,I,,1,Essex,1659.0
13,1210,186990103,98246575,92844424,2003389,3398762,41869021,38841510,19033289,15937977,26083261,14745223,0,1709131,377160,11.5,97279,59.6,106372,135.1,142800,14,East Orange,Essex,G. K-12 / 3501 +,3,A,1,1,Essex,8788.0
13,1390,53230523,23374466,20768438,1006175,1599853,6154340,5749140,8334342,5381742,13197405,1127536,0,1948052,750000,13,75965,87.3,88455,124.2,130850,10.9,Essex Co Voc-Tech,Essex,J. VOC,8,,,1,Essex,2340.0
13,1400,5205493,3462854,3143029,212501,107324,680649,507579,482686,405446,574261,310439,0,1268,0,7.3,66143,76.1,40504,125.5,138207,18.9,Essex Fells Boro,Essex,A. K-6,1,J,,1,Essex,261.0
13,1465,12158584,7411855,7002055,240300,169500,1976760,1838365,1459947,1230197,1243777,606197,16000,49633,0,10,60666,77.3,78891,139.2,136984,15.8,Fairfield Twp,Essex,A. K-6,1,GH,,1,Essex,692.0
13,1750,31634776,18546267,17617986,862852,65429,4490849,3710231,4328656,3422865,3065547,1619128,0,1180977,87531,11.8,77553,58.3,71291,142.2,159054,14.5,Glen Ridge Boro,Essex,F. K-12 / 1801 - 3500,3,I,,1,Essex,1883.5
13,2330,132106283,69339928,61120325,860764,7358839,25883646,22283855,9063157,8091178,26080814,16334656,0,1084357,138872,13.1,75515,77.5,95863,162.4,125927,14.5,Irvington Township,Essex,G. K-12 / 3501 +,3,A,1,1,Essex,7247.8
13,2730,106315179,66336599,64141937,1962353,232309,17349901,15462689,10318846,7830469,9763871,5185505,0,2129162,56563,12.1,76192,65.4,86865,166.5,138300,16.3,Livingston Twp,Essex,G. K-12 / 3501 +,3,I,,1,Essex,6152.1
13,3190,89188835,53705452,50334686,1101946,2268820,15696642,14952177,8548363,7085394,9054842,5093112,0,1887800,98723,11.1,96084,75.2,98912,150,135283,15.5,Millburn Twp,Essex,G. K-12 / 3501 +,3,J,,1,Essex,4919.9
13,3310,119009045,66057447,63118344,2347903,591200,29792993,27203970,10368141,8985379,10504371,5843072,118000,2057164,0,11.1,78857,57.4,92617,177.7,151192,19.1,Montclair Town,Essex,G. K-12 / 3501 +,3,I,,1,Essex,6555.2
13,3570,705398670,352619487,326118381,16322809,10178297,159501584,144596844,65252518,47497416,112613365,66461642,500000,9143436,1315296,12.7,69154,58,101764,83.8,110000,8,Newark City,Essex,G. K-12 / 3501 +,3,A,1,1,Essex,36912.5
13,3630,13145821,7844447,7339457,253840,251150,2165167,1285163,1588025,1359831,1542322,840371,0,0,0,9.9,51904,91.2,52575,171,115000,19.2,North Caldwell Boro,Essex,A. K-6,1,J,,1,Essex,709.0
13,3750,65231415,41060913,37173832,1214231,2672850,8288905,7082853,7473438,6520443,6539752,3879025,0,1437711,0,12.3,67155,64,75600,156.1,126240,15.2,Nutley Town,Essex,G. K-12 / 3501 +,3,FG,,1,Essex,4086.9
13,3880,93481636,56940531,53073681,1973465,1893385,15229458,13361469,10752065,7846402,9332387,1956587,150000,902753,125000,10.3,66452,78.2,75498,109.1,120621,12,City Of Orange Twp,Essex,G. K-12 / 3501 +,3,A,1,1,Essex,5297.9
13,4530,8297595,5001113,4864129,105959,31025,1540645,1106497,894666,759944,843864,408982,0,0,0,11.3,67529,60.8,73729,152,136000,16,Roseland Boro,Essex,A. K-6,1,I,,1,Essex,478.0
13,4900,118485830,71888461,61726315,1926549,8235597,17949213,15017555,12142564,10232105,14573369,1450094,0,1565610,180000,11.5,76260,72.7,83860,165.5,131940,16.7,South Orange-Maplewood,Essex,G. K-12 / 3501 +,3,I,,1,Essex,7167.5
13,5370,33921430,19470256,18649831,598913,221512,5769735,4999507,3673737,3057920,3591251,2092891,0,1341448,0,11.9,74541,55.9,74541,135.8,136604,13.8,Verona Boro,Essex,F. K-12 / 1801 - 3500,3,I,,1,Essex,2309.9
