CO,DIST,IND1,IND2,IND3,IND4,IND5,IND6,IND7,IND8,IND9,IND10,IND11,IND12,IND13,IND15,IND16A,IND16B,IND17A,IND17B,IND18A,IND18B,IND19,ENROLL,DISTNAME,CONAME,GROUP,OPTYPE,DFG,ABBOTT,FLAG,COUNTY
13,3750,59058923,36183297,34585280,1304676,293341,7726364,6945795,7477299,6509256,5890815,3807673,0,1384586,63000,12.3,59500,72.6,71795,157.7,126170,14.9,4077,Nutley Town,Essex,G. K-12 / 3501 +,3,FG,,1,Essex
13,3880,85511680,49458966,45164488,2938090,1356388,15579941,13706547,10488591,8184763,8753900,1692676,150000,929325,183305,10.3,59516,77.3,71235,97.5,110788,10.7,4856,City Of Orange Twp,Essex,G. K-12 / 3501 +,3,A,1,1,Essex
13,4530,7908898,4702977,4594427,76600,31950,1502300,1174400,873893,740078,810637,368887,0,0,0,11.7,62529,55.1,63529,156,122830,16.2,462,Roseland Boro,Essex,A. K-6,1,I,,1,Essex
13,4900,110611937,67978668,59215543,1317925,7445200,16038550,13210922,11534051,9460123,13146997,1328358,0,1569052,180000,12.6,74212,83.3,79431,197.4,117192,18.1,7174,South Orange-Maplewood,Essex,G. K-12 / 3501 +,3,I,,1,Essex
13,5370,31341532,18303950,17557095,588316,158539,5131506,4397183,3754652,3158328,3075953,1814479,0,1038148,0,13.1,70468,58.1,70450,138.4,132122,12.9,2232,Verona Boro,Essex,F. K-12 / 1801 - 3500,3,I,,1,Essex
13,5630,33468238,19002128,17650371,522725,829032,4228476,3583973,3898709,3313816,4388459,2365443,0,1944587,0,11.1,77527,76.6,72596,118.7,136715,12.2,1736,West Essex Regional,Essex,H. 7-12 / 9-12,4,I,,1,Essex
13,5680,130168608,81357568,78375970,2021811,959787,18765542,17151342,13378966,11764383,13652186,7441153,0,2522486,165195,10.4,87123,57.9,98127,148.2,149509,16.8,6654,West Orange Town,Essex,G. K-12 / 3501 +,3,GH,,1,Essex
15,860,18584750,10877675,9490171,482229,905275,2824445,2313831,2413987,2044918,1719565,810113,0,647532,0,12.2,56435,96.6,55869,160.9,108791,14.8,1452,Clayton Boro,Gloucester,E. K-12 / 0 - 1800,3,CD,,1,Gloucester
15,870,31803363,17815135,16698084,759203,357848,4417423,3432001,4045355,3169550,3914989,1555239,0,1378122,342122,13.4,65500,114.2,68400,132,113845,11,2297,Clearview Regional,Gloucester,H. 7-12 / 9-12,4,FG,,1,Gloucester
15,1100,60342978,36384113,34157620,1014835,1211658,9863108,8675858,5484951,4597150,6492064,4405764,200000,1216934,145461,12.4,76530,103.5,85943,172.5,109252,15.6,4265,Deptford Twp,Gloucester,G. K-12 / 3501 +,3,CD,,1,Gloucester
15,1180,16276184,10271004,9638579,469000,163425,2471622,1896187,1828040,1526540,1680287,824428,0,0,105000,12.5,62335,96.5,68269,184.7,111000,16.6,1292,East Greenwich Twp,Gloucester,A. K-6,1,FG,,1,Gloucester
15,1330,5465262,3661622,3266210,44407,351005,755183,458811,497788,237909,536835,244485,0,13835,0,11,69301,105.8,71889,349,102151,35,352,Elk Twp,Gloucester,A. K-6,1,,,1,Gloucester
15,1590,19246704,11390823,10466091,463993,460739,2943994,2645320,1908224,1459927,2515080,1417315,0,55427,125933,11.9,51474,73,55824,173.4,114242,17,1399,Franklin Twp,Gloucester,A. K-6,1,CD,,1,Gloucester
15,1715,18474253,9929256,9225903,421090,282263,3694102,2898159,1475399,1191912,1983999,933683,0,1026858,239841,10.7,77819,48.1,68241,73.6,113171,8.4,898,Gateway Regional,Gloucester,H. 7-12 / 9-12,4,CD,,1,Gloucester
15,1730,33453634,19428753,17934833,684150,809770,5035022,4563955,4086103,3261754,3703338,2189413,0,640159,256344,10.6,66886,67.3,83473,110.5,110747,12.1,2043,Glassboro,Gloucester,F. K-12 / 1801 - 3500,3,B,,1,Gloucester
15,1774,32667047,18320244,15798299,1254999,1266946,7187004,3347972,2975600,2421475,4023015,1766015,0,152609,153960,5.6,59780,6.4,57847,28,119688,9.3,642,Gloucester Co Spec Serv,Gloucester,I. CSSD,7,,,1,Gloucester
15,1775,22547604,11374803,9579651,1226692,568460,4494311,3363007,1651377,1006009,4141248,1922028,45067,823551,469195,16.7,66787,150.2,63590,236,105139,15.7,1546,Gloucester Co Vocational,Gloucester,J. VOC,8,,,1,Gloucester
15,1830,8992764,4980404,4667431,114474,198499,1570331,1158211,838219,655835,1561613,680587,0,29417,0,8.8,62830,55.9,59760,101.3,123310,13.3,428,Greenwich Twp,Gloucester,C. K-8 / 401 - 750,2,DE,,1,Gloucester
15,2070,18079517,11658693,10951437,616826,90430,2125536,1859847,1915799,1515569,2155746,999946,0,0,0,12.8,76625,94,80725,173.4,116411,15.4,1351,Harrison Twp,Gloucester,A. K-6,1,GH,,1,Gloucester
15,2440,29564472,17034228,15901232,915899,217097,3884086,3403955,3589018,2818549,3454199,1857169,0,1334789,812550,12.9,57375,115.5,63381,132.4,115829,11.4,2775,Kingsway Regional,Gloucester,H. 7-12 / 9-12,4,FG,,1,Gloucester
15,2750,14989473,9202678,8480865,246210,475603,2545488,2302591,1282727,942084,1892328,354050,0,57136,130165,9.7,65403,78.3,58595,122,117419,14.2,847,Logan Twp,Gloucester,D. K-8 / 751 +,2,FG,,1,Gloucester
15,2990,19179556,12011560,11707723,294737,9100,2669748,2403887,2112762,1662652,2298292,1304747,0,87195,0,11,61853,63.9,71080,205.5,109178,21.8,1284,Mantua Twp,Gloucester,A. K-6,1,FG,,1,Gloucester
15,3280,78488196,46474283,44023998,821796,1628489,13241866,10301454,8506525,6837947,8705156,584211,0,1458649,22450,12.7,59999,84.4,59999,199,135188,18,6023,Monroe Twp,Gloucester,G. K-12 / 3501 +,3,CD,,1,Gloucester
15,3490,4393597,2771249,2593849,145725,31675,761949,575609,420276,240071,424860,217361,0,9907,8000,11.1,70717,84.4,67080,96.4,37822,9.8,263,National Park Boro,Gloucester,A. K-6,1,B,,1,Gloucester
15,4020,17330629,10020619,9343197,258164,419258,2527399,1994363,2142060,1640258,2124179,1130002,0,483276,293322,12,79894,78,64638,130,123308,12.5,1114,Paulsboro Boro,Gloucester,E. K-12 / 0 - 1800,3,A,,1,Gloucester
15,4140,22861002,13956177,13136293,308037,511847,3561677,3376362,2529562,2171524,2054934,1280697,80000,669804,0,8.9,67374,48.6,65761,110.9,109600,14.8,1276,Pitman Boro,Gloucester,E. K-12 / 0 - 1800,3,FG,,1,Gloucester
15,4880,4778171,2984258,2531706,52169,400383,756400,429570,490392,233307,532445,0,0,14676,92000,11.2,56994,93.9,63249,357,106759,35.8,366,South Harrison Twp,Gloucester,A. K-6,1,FG,,1,Gloucester
15,4940,26007978,14571107,13094023,207932,1269152,3909725,3308355,2439318,1865279,3334311,1604570,0,1013267,344260,12.9,77483,81.3,85744,130.9,125617,11.7,1611,Delsea Regional H.S Dist.,Gloucester,H. 7-12 / 9-12,4,CD,,1,Gloucester
15,5120,22653966,13930917,13028890,486527,415500,3460398,2561303,2833227,2207816,2357810,904208,0,62597,88500,11.6,64482,91.6,65882,163.1,114992,15.9,1631,Swedesboro-Woolwich,Gloucester,A. K-6,1,DE,,1,Gloucester
15,5500,128731207,74394859,66927149,1144070,6323640,21460459,18891546,14464671,12236498,14105752,7066154,1154371,2451811,0,11,75171,63.7,82785,152,122625,16.2,7224,Washington Twp,Gloucester,G. K-12 / 3501 +,3,FG,,1,Gloucester
15,5590,3073224,1848999,1765772,46842,36385,518314,368199,405248,333082,276882,112750,0,12781,0,8.9,62378,58.5,28910,109.4,91050,14.3,205,Wenonah Boro,Gloucester,A. K-6,1,I,,1,Gloucester
15,5620,41212605,24367788,22574566,1245863,547359,6683443,5314902,4258700,3478996,4555022,2721186,0,1083728,33000,13,79076,81,82553,191.6,132550,17.1,2849,West Deptford Twp,Gloucester,F. K-12 / 1801 - 3500,3,DE,,1,Gloucester
15,5740,5117620,3358688,3260577,81111,17000,824743,499350,481195,284945,430973,178973,0,22020,0,13,73265,69.1,58810,116.6,37250,10.7,364,Westville Boro,Gloucester,A. K-6,1,B,,1,Gloucester
15,5860,25235509,15382399,13981688,548218,852493,4432865,3723633,2549882,2140282,2131125,1114623,0,662606,68650,11.4,64014,80.5,66014,121.8,110000,12.2,1589,Woodbury City,Gloucester,E. K-12 / 0 - 1800,3,B,,1,Gloucester
15,5870,3817497,2608835,2466985,87450,54400,512154,251665,393374,261174,290231,147981,0,12904,0,9.4,58974,76.3,83602,229,110000,27.4,234,Woodbury Heights Boro,Gloucester,A. K-6,1,FG,,1,Gloucester
17,220,127378976,80231925,73947631,2206970,4077324,15467953,13302026,12906102,8952819,15344716,10250766,0,1306245,537299,13.8,58584,127.5,92537,225,138603,18,9647,Bayonne City,Hudson,G. K-12 / 3501 +,3,CD,,1,Hudson
17,1200,3005483,1685897,1545703,109344,30850,381200,317681,368314,252448,547863,135591,0,13034,0,14.9,45176,107.7,36000,237,65000,18.1,271,East Newark Boro,Hudson,B. K-8 / 0 - 400,2,A,,1,Hudson
17,1850,12006097,7041556,6768863,180693,92000,2218557,1834319,1386193,1086793,1235940,329820,0,76851,9500,11.2,58084,89.6,57956,171.1,118584,17.1,1008,Guttenberg Town,Hudson,D. K-8 / 751 +,2,B,,1,Hudson
17,2060,34361333,18862644,18441174,307432,114038,5597626,5412727,4120293,3699761,4693594,2147943,0,311373,196380,12,74728,95.8,99115,114.4,141322,10.7,2215,Harrison Town,Hudson,F. K-12 / 1801 - 3500,3,B,1,1,Hudson
17,2210,46442575,24063040,22581804,1141702,339534,10968866,9258532,4048435,3012664,5670440,3199351,50000,1602910,0,8.8,73739,56.1,103216,103.4,132071,13.5,1944,Hoboken City,Hudson,F. K-12 / 1801 - 3500,3,FG,1,1,Hudson
17,2295,45444000,23116871,22626871,370000,120000,6049941,6005941,6198636,5250636,6334415,3449415,0,581565,0,17.4,71393,112.2,101499,199.4,173917,13.3,2692,Hudson County Vocational,Hudson,J. VOC,8,,,1,Hudson
17,2390,504407144,301532505,293472698,4495239,3564568,77902096,70385253,50482273,41633260,70044810,50806099,0,2738493,722250,11.4,87130,69,107230,209.7,143600,21.5,28625,Jersey City,Hudson,G. K-12 / 3501 +,3,B,1,1,Hudson
17,2410,76956570,48689974,45091909,1216472,2381593,6862597,6011624,10514474,9259135,9138513,6374229,223767,1335301,8000,12,68220,95.5,73189,185.7,143947,17.4,5628,Kearny Town,Hudson,G. K-12 / 3501 +,3,B,,1,Hudson
17,3610,117774834,70607501,67479972,1872684,1254845,15858953,13998537,14955525,13023831,13529178,9355932,0,2229233,2489225,12.7,77275,109.4,83655,187.4,130745,16.5,7687,North Bergen Twp,Hudson,G. K-12 / 3501 +,3,B,,1,Hudson
17,4730,34441216,20394121,18863191,525428,1005502,3876003,3172416,4468015,3405059,4157406,2641106,0,1201537,0,12.5,65342,87.3,66365,151.4,122500,13.8,2184,Secaucus Town,Hudson,F. K-12 / 1801 - 3500,3,DE,,1,Hudson
17,5240,232099543,119197957,114812990,4001572,383395,39769662,34789060,21752292,15076158,42169131,25690139,0,888163,133700,14,69730,114.3,73028,169.9,153094,13.7,12734,Union City,Hudson,G. K-12 / 3501 +,3,A,1,1,Hudson
17,5580,21630374,12301863,11315415,446990,539458,3371559,2398309,2460192,1954442,2168800,1130800,0,1004939,68000,11.6,61766,93.8,62330,100.5,114750,9.7,1351,Weehawken Twp,Hudson,E. K-12 / 0 - 1800,3,CD,,1,Hudson
17,5670,119560842,71735586,69849200,1768686,117700,23151926,21581711,10177953,7732642,11681379,5879872,0,1003013,451000,13.8,67071,93.8,73887,189.8,145500,15.8,8159,West New York Town,Hudson,G. K-12 / 3501 +,3,A,1,1,Hudson
19,20,9910409,5496490,5125896,233044,137550,2095753,1775810,936511,655704,1241636,180066,2500,125562,0,9.7,71623,48.3,73523,108.6,115305,13.5,483,Alexandria Twp,Hunterdon,C. K-8 / 401 - 750,2,GH,,1,Hunterdon
19,370,8338188,4587940,4247557,225465,114918,1737497,1451568,757673,629814,1156947,400759,0,98131,0,7.9,60150,42.7,71000,88.5,102543,13.3,373,Bethlehem Twp,Hunterdon,B. K-8 / 0 - 400,2,I,,1,Hunterdon
19,430,2247831,1417935,1313785,46700,57450,340610,249610,214097,115522,267319,151250,0,7870,0,8.8,59830,39.6,50555,95,125000,13.3,105,Bloomsbury Boro,Hunterdon,B. K-8 / 0 - 400,2,GH,,1,Hunterdon
19,670,2550479,1666130,1588245,49235,28650,491171,257577,143948,93110,215150,91122,0,30627,0,4.9,54924,68.2,37784,44.1,60000,9.7,80,Califon Boro,Hunterdon,B. K-8 / 0 - 400,2,I,,1,Hunterdon
19,910,8065123,4974253,4729853,153150,91250,1533148,1173198,797056,664141,656601,354051,0,104064,0,6.8,70340,37.9,71228,101,102165,17.6,421,Clinton-Glen Gardner,Hunterdon,B. K-8 / 0 - 400,2,I,,1,Hunterdon
19,920,24640185,13839379,12607045,605192,627142,5322103,4728339,2344884,1992479,2883936,1519699,25000,185600,0,8.3,60580,42,73677,122.1,118739,17.6,1225,Clinton Twp,Hunterdon,D. K-8 / 751 +,2,I,,1,Hunterdon
19,1040,8585222,5442921,4992481,300616,149824,1287253,882820,783618,632423,890523,397906,0,170725,10000,8.8,69408,113,65010,103.6,100163,12.7,400,Delaware Twp,Hunterdon,B. K-8 / 0 - 400,2,GH,,1,Hunterdon
19,1050,16143776,7463930,6769458,286916,407556,3890983,3591989,1469047,1209166,1898184,1061537,0,1421632,0,9.9,71080,52.8,83440,68.3,124451,8.2,703,Delaware Valley Regional,Hunterdon,H. 7-12 / 9-12,5,GH,,1,Hunterdon
19,1160,7488852,4383453,4040035,189795,153623,1346281,1160960,729899,635760,903583,490164,5000,115011,26500,9.7,76575,46.6,82240,89.8,123571,11.1,349,East Amwell Twp,Hunterdon,B. K-8 / 0 - 400,2,I,,1,Hunterdon
19,1376,18629838,10742583,10080895,444980,216708,2991497,2607899,1942690,1575440,2014562,1066972,0,775726,0,8.3,65645,52.7,74315,99.5,103102,13.9,931,South Hunterdon Regional School District,Hunterdon,E. K-12 / 0 - 1800,3,I,,1,Hunterdon
19,1510,52727484,34152090,30693114,942949,2516027,6384454,5620350,6286149,4943918,5622132,1238534,0,266436,428321,9.3,68570,62.5,63510,139.2,123600,17.2,3007,Flemington-Raritan Reg,Hunterdon,D. K-8 / 751 +,2,I,,1,Hunterdon
19,1600,5591672,3039158,2681008,186050,172100,1101538,647888,587009,489159,820325,298582,0,43642,28000,9.6,63286,73.9,60066,92.3,110316,10.9,281,Franklin Twp,Hunterdon,B. K-8 / 0 - 400,2,I,,1,Hunterdon
19,1680,2756359,1639272,1536338,67709,35225,524596,459496,255507,161332,310375,162335,0,26467,0,7,59800,50.8,60515,127,117000,20.7,128,Frenchtown Boro,Hunterdon,B. K-8 / 0 - 400,2,FG,,1,Hunterdon
19,1970,2559791,1539550,1327600,21500,190450,522625,404725,165250,86500,329400,173150,0,2966,0,6.5,51033,56.9,14525,53.5,50000,9.2,115,Hampton Boro,Hunterdon,B. K-8 / 0 - 400,2,DE,,1,Hunterdon
19,2140,7688918,4299498,4028030,79292,192176,1810846,1221041,683036,500699,833404,440122,0,59032,0,9.6,69875,48.9,59510,74.4,102104,9.3,376,High Bridge Boro,Hunterdon,B. K-8 / 0 - 400,2,GH,,1,Hunterdon
19,2220,10708575,6538168,6258268,203375,76525,1843981,1505071,992943,818351,1200844,567044,0,118330,9904,9.3,58482,62.5,57009,132.8,96880,16.5,561,Holland Twp,Hunterdon,C. K-8 / 401 - 750,2,FG,,1,Hunterdon
19,2300,54258188,30866465,29046604,1233076,586785,10103765,9680480,4325841,3627845,5969865,3278183,0,2458074,362255,11.6,71078,71.7,75355,125.8,140640,12.6,2855,Hunterdon Central Reg,Hunterdon,H. 7-12 / 9-12,5,I,,1,Hunterdon
19,2308,6806318,3688886,1885974,220108,1582804,974145,712180,1140957,748246,1053920,61083,0,48644,52076,31.6,60705,293.8,62150,195.8,75000,6.9,561,Hunterdon Co Vocational,Hunterdon,J. VOC,8,,,1,Hunterdon
19,2450,6586407,3985222,3696559,163960,124703,1095642,1013652,673716,582098,732440,372885,0,82051,0,9.8,63575,50.9,57795,101.9,105226,12.4,330,Kingwood Twp,Hunterdon,B. K-8 / 0 - 400,2,FG,,1,Hunterdon
19,2590,2341923,1362494,1286354,56540,19600,513886,432827,236697,183523,224817,125167,0,4028,10000,7.8,57838,133.8,44727,107,143500,14.6,116,Lebanon Boro,Hunterdon,A. K-6,1,I,,1,Hunterdon
19,2600,13016823,8047779,7295455,290850,461474,2407283,2084583,1218705,1041368,1174488,647757,0,152114,0,9.8,62525,67,72500,140,132000,16.4,609,Lebanon Twp,Hunterdon,C. K-8 / 401 - 750,2,I,,1,Hunterdon
19,3180,2163343,1225986,1075844,46850,103292,424457,321118,165807,101117,288676,134085,10000,41688,3635,7.5,53735,430,10665,46.5,49275,6.1,80,Milford Boro,Hunterdon,B. K-8 / 0 - 400,2,FG,,1,Hunterdon
19,3660,50626911,26708973,23572299,1666063,1470611,7339706,6166148,4813198,3226317,7914294,3187602,0,3830906,143270,12,72115,73.5,78055,124.4,129672,12.1,2581,N Hunt/Voorhees Regional,Hunterdon,H. 7-12 / 9-12,5,I,,1,Hunterdon
19,4350,28998318,17362852,16635065,635837,91950,5132117,4606170,3024903,2533255,2874519,812728,0,396090,208569,9.1,68095,54.9,75782,123.5,125469,15.8,1473,Readington Twp,Hunterdon,D. K-8 / 751 +,2,I,,1,Hunterdon
19,5180,12714365,7503994,7076294,393050,34650,2301874,1537200,1169846,969546,1363216,720216,0,285273,0,8.8,81783,92.1,84001,106.8,133640,13.2,565,Tewksbury Twp,Hunterdon,C. K-8 / 401 - 750,2,J,,1,Hunterdon
19,5270,9177653,5143639,4922439,153600,67600,1504007,1104310,914308,724498,1528205,503097,0,85859,0,10.3,61937,49,68429,100.2,127849,11.8,501,Union Twp,Hunterdon,C. K-8 / 401 - 750,2,GH,,1,Hunterdon
21,1245,77827350,48027707,43860233,2839621,1327853,11776438,10504927,7374272,6154069,8316088,4841823,0,1511155,443295,11.5,70720,84.6,75943,153.9,122213,15.2,5156,East Windsor Regional,Mercer,G. K-12 / 3501 +,3,GH,,1,Mercer
21,1430,61368950,37245703,35627305,453026,1165372,9338734,8011936,6556510,5212176,6906455,4419218,0,1242563,179500,10,61800,61.6,73925,154.3,151085,18,3621,Ewing Twp,Mercer,F. K-12 / 1801 - 3500,3,DE,,1,Mercer
21,1950,169881546,101166731,94828910,2225739,4112082,28461105,24429550,17295139,14460531,19993324,12766069,0,2802931,16400,12,68606,69.3,78916,178.8,119306,17.5,11320,Hamilton Twp,Mercer,G. K-12 / 3501 +,3,FG,,1,Mercer
21,2280,72555481,44978441,41335397,1917153,1725891,11850979,10213781,5837921,4639616,7601120,4055547,0,1734199,101432,9.8,79857,60.8,73866,146.4,135969,17.3,3455,Hopewell Valley Regional,Mercer,F. K-12 / 1801 - 3500,3,I,,1,Mercer
21,2580,63656779,37528032,35556275,1512795,458962,11248830,10434906,5579824,4858426,7734636,4806682,0,1423140,0,11.3,65811,57.7,73104,144.3,118869,15.3,3826,Lawrence Twp,Mercer,G. K-12 / 3501 +,3,GH,,1,Mercer
21,3103,40112348,23116661,22651861,232500,232300,9627306,9157086,3739852,3032378,3494877,1680559,0,74745,138000,5.5,78165,7.1,90545,41.5,89921,13.3,538,Mercer County Special Services School Di,Mercer,I. CSSD,7,,,1,Mercer
21,3105,13218642,5832853,5040103,532750,260000,2063941,1769241,2550210,1891555,2642760,869989,0,0,634170,18.3,61430,119.4,67372,104.4,80000,6.6,549,Mercer County Vocational,Mercer,J. VOC,8,,,1,Mercer
21,4255,76626982,46101949,43523378,1650501,928070,13480758,12288717,7253266,5918670,7459816,4166006,0,1975802,252000,11,82589,57.1,89846,134.9,137678,14.6,3670,Princeton Public Schools,Mercer,G. K-12 / 3501 +,3,I,,1,Mercer
21,5210,208329876,107462361,99482001,4067167,3913193,34253623,22928507,20228490,16429758,42813111,9562726,0,1237229,2746867,13.2,74740,85.8,88265,211.5,131500,18.5,11527,Trenton Public School District,Mercer,G. K-12 / 3501 +,3,A,1,1,Mercer
21,5510,37992937,22472335,21453475,708940,309920,5886292,5056516,4141082,3382932,3909739,601508,0,1438571,154834,13.2,64230,85.4,67980,184.6,133563,16.1,3242,Robbinsville,Mercer,F. K-12 / 1801 - 3500,3,I,,1,Mercer
21,5715,148260239,91050648,88220131,2187962,642555,22021619,19470446,15115854,12184490,16295026,1151509,0,3402421,1350000,12.4,75600,82,86550,203,142089,18.9,9843,W Windsor-Plainsboro Reg,Mercer,G. K-12 / 3501 +,3,J,,1,Mercer
23,750,52254221,35319836,32781476,403671,2134689,6185678,4720506,5013481,4300405,5079110,2940997,0,408786,100000,12.5,76962,110.7,91362,188.2,133901,16.7,3921,Carteret Boro,Middlesex,G. K-12 / 3501 +,3,B,,1,Middlesex
23,970,11551077,7019077,6235614,369550,413913,1855748,1586020,1047557,861977,1398868,466062,0,212845,8000,8.7,67760,61,74160,79.3,108718,10.4,750,Cranbury Twp,Middlesex,C. K-8 / 401 - 750,2,J,,1,Middlesex
23,1140,15782956,9001126,8479906,288345,232875,2440034,2021823,2285229,1906499,1602875,843683,0,453693,0,12.3,55000,75,62500,125.3,133450,11.9,1218,Dunellen Boro,Middlesex,E. K-12 / 0 - 1800,3,FG,,1,Middlesex
23,1170,133225578,77251155,73982183,2471545,797427,22943118,19672754,14162493,11586608,16776224,6982389,0,1506541,8867,11.8,67886,73.5,71659,178.1,142232,17.6,8036,East Brunswick Twp,Middlesex,G. K-12 / 3501 +,3,I,,1,Middlesex
23,1290,212119764,140552807,136731307,3501500,320000,28762308,24552008,17160333,13678752,22629690,13784874,0,2599855,1540061,14,93758,119.1,88055,256.3,144880,20.5,16267,Edison Twp,Middlesex,G. K-12 / 3501 +,3,GH,,1,Middlesex
23,2150,28262325,16461862,15669473,300485,491904,5198601,4454709,3138547,2565889,2687854,414840,0,770682,11000,11.3,64895,72.8,74995,123.1,102500,12.6,1633,Highland Park Boro,Middlesex,E. K-12 / 0 - 1800,3,GH,,1,Middlesex
23,2370,9384888,5880838,4781108,217400,882330,1375406,1127346,1315307,996032,773905,400782,0,39432,143679,11,56075,106.6,62550,106.6,111021,10.7,722,Jamesburg Boro,Middlesex,C. K-8 / 401 - 750,2,DE,,1,Middlesex
23,3120,33761358,21095301,20138158,855143,102000,4742812,3927651,3414569,2839108,3392902,1943175,0,1022908,0,12.4,60021,89,61672,141.8,114018,13.1,2259,Metuchen Boro,Middlesex,F. K-12 / 1801 - 3500,3,I,,1,Middlesex
23,3140,33708493,19944598,18476316,907011,561271,5194885,4578055,4017546,3320561,3613239,1819910,0,881962,107575,11.5,62904,68,60864,148.4,131255,15.1,2081,Middlesex Boro,Middlesex,F. K-12 / 1801 - 3500,3,FG,,1,Middlesex
23,3150,42202038,19569492,17526918,1362332,680242,5272805,4986505,7388219,6290961,8881209,4006481,0,892070,0,14.2,63570,70.8,74789,98,128574,8.3,2535,Middlesex Co Vocational,Middlesex,J. VOC,8,,,1,Middlesex
23,3220,11596100,6752995,5566100,569070,617825,1897783,1487743,1416226,1218766,1253704,639124,0,252392,0,11.3,51820,82.6,54690,125.3,121000,12.7,754,Milltown Boro,Middlesex,D. K-8 / 751 +,2,FG,,1,Middlesex
23,3290,104204277,64528563,58976033,2744934,2807596,14725579,13406487,10211144,9259477,11563685,7536809,0,2185657,14657,12.7,65367,70.5,84466,234.8,128039,21.8,6982,Monroe Twp,Middlesex,G. K-12 / 3501 +,3,FG,,1,Middlesex
23,3530,162202313,94566077,86681927,2475550,5408600,25868468,19794418,15898494,13969494,24404316,12580916,0,1142725,90000,11.9,69797,67,89495,156.7,127976,15.5,9320,New Brunswick City,Middlesex,G. K-12 / 3501 +,3,A,1,1,Middlesex
23,3620,87057266,54154264,52321708,902226,930330,13811092,12297322,8117381,6685126,8979261,6083051,0,1658202,0,11.3,66193,91.9,80490,123.3,116757,12.2,6009,North Brunswick Twp,Middlesex,G. K-12 / 3501 +,3,FG,,1,Middlesex
23,3845,139839202,88644119,86193618,2175291,275210,18626854,16591883,12232311,10211625,17258521,4621997,0,2114927,1185000,11.8,75673,85.8,84494,222.1,157369,21.4,8661,Old Bridge Twp,Middlesex,G. K-12 / 3501 +,3,FG,,1,Middlesex
23,4090,216436474,134234666,125018279,5642737,3573650,30582293,23115179,17600234,14051372,27066748,16562140,0,1451490,4089256,12,64650,79.7,84075,155.3,118166,14.9,10930,Perth Amboy City,Middlesex,G. K-12 / 3501 +,3,A,1,1,Middlesex
23,4130,104902233,63474094,57880185,1615569,3978340,15780723,14322586,10232340,7816934,13078629,7005482,0,1959616,1229250,13.4,79881,91.3,79330,164.9,123125,14.1,7039,Piscataway Twp,Middlesex,G. K-12 / 3501 +,3,GH,,1,Middlesex
23,4660,80588675,51363905,48977736,1298819,1087350,11934743,10305818,8083191,5888301,7290620,4452104,0,1378327,12000,12.3,68125,84.3,75925,199.7,125655,18.6,6289,Sayreville Boro,Middlesex,G. K-12 / 3501 +,3,DE,,1,Middlesex
23,4830,14188561,8786952,8222695,372718,191539,1782848,1545677,1890363,1521204,1333031,712172,0,379927,14800,11.1,67162,107.9,81212,133.1,137872,13.3,1061,South Amboy City,Middlesex,E. K-12 / 0 - 1800,3,CD,,1,Middlesex
23,4860,120651548,72342117,70224546,1643418,474153,14885204,13220437,13543479,11977781,17123077,9566044,0,1815758,0,13.5,77601,92.5,80516,164.4,94148,14,8888,South Brunswick Twp,Middlesex,G. K-12 / 3501 +,3,I,,1,Middlesex
23,4910,54573005,32801276,30995280,840169,965827,7299749,6514825,6862858,5589701,5906674,938363,0,1298831,604300,10.8,66760,70.3,67210,129.2,127123,13.8,3366,South Plainfield Boro,Middlesex,F. K-12 / 1801 - 3500,3,FG,,1,Middlesex
23,4920,28161638,16174099,14793147,457739,923213,4066133,3299351,3284796,2867639,3819218,701653,0,817392,0,12.4,63135,81,63344,157.6,118951,14.7,2225,South River Boro,Middlesex,F. K-12 / 1801 - 3500,3,CD,,1,Middlesex
23,4970,25241821,14599628,13809145,642985,147498,3907831,3052676,2648753,2094062,3258168,1962596,0,747820,89302,10.1,61960,55.9,68625,155.4,120000,18.2,1758,Spotswood Boro,Middlesex,E. K-12 / 0 - 1800,3,DE,,1,Middlesex
23,5850,201027813,128951188,122066824,3221864,3662500,27905994,26136813,22517552,18111292,16251116,3022364,0,3248314,1664500,12.2,75299,107.5,89600,208.1,146019,19,14275,Woodbridge Twp,Middlesex,G. K-12 / 3501 +,3,DE,,1,Middlesex
25,100,58153849,30463936,27221239,1622627,1620070,14095270,12156770,3620511,3093911,7893653,5015358,0,1444390,75738,8.9,78735,38.7,89350,84.2,142603,11.7,2073,Asbury Park City,Monmouth,F. K-12 / 1801 - 3500,3,A,1,1,Monmouth
25,130,5402793,3554220,3351756,121055,81409,703148,548127,640735,526072,482019,223071,0,22671,0,10.2,74589,75.9,29402,98.4,127729,10.8,332,Atlantic Highlands Boro,Monmouth,A. K-6,1,GH,,1,Monmouth
25,180,3092589,1743611,1565711,131773,46127,693734,627804,280220,240770,296853,105836,21601,52855,0,7.6,58500,40.9,42965,48.9,68580,7.6,141,Avon Boro,Monmouth,B. K-8 / 0 - 400,2,I,,1,Monmouth
25,270,8216687,5092078,4838492,140236,113350,1126362,1011462,1080958,935218,765886,57450,0,134881,0,9.1,60000,54.8,63750,117,138333,15,521,Belmar Boro,Monmouth,C. K-8 / 401 - 750,2,CD,,1,Monmouth
25,500,5419261,3173039,3005125,108914,59000,855604,788504,530024,394362,768931,372484,0,89145,3500,7.9,55120,81.9,58385,98.3,112172,13.7,317,Bradley Beach Boro,Monmouth,B. K-8 / 0 - 400,2,CD,,1,Monmouth
