GROUP,CONAME,DIST,DISTNAME,SSRAT0017,RK0017,SALS0017,RKSAL0017,SSRAT0117,RK0117,SALS0117,RKSAL0117
D. K-8 / 751 +,Bergen,4430,River Vale Twp,84.7,22|74,69640,29|74,82.7,19|74,69640,30|74
D. K-8 / 751 +,Bergen,5330,Upper Saddle River Boro,71.0,38|74,70680,32|74,54.5,63|74,74704,44|74
D. K-8 / 751 +,Bergen,5920,Wyckoff Twp,58.8,59|74,94703,72|74,56.9,57|74,99072,74|74
D. K-8 / 751 +,Burlington,1280,Edgewater Park Twp,73.8,36|74,71150,35|74,75.6,27|74,75108,46|74
D. K-8 / 751 +,Burlington,1420,Evesham Twp,66.3,46|74,84671,68|74,64.3,46|74,85841,70|74
D. K-8 / 751 +,Burlington,2850,Lumberton Twp,48.5,67|74,72326,40|74,48.9,68|74,73026,39|74
D. K-8 / 751 +,Burlington,3080,Medford Twp,56.5,61|74,76508,50|74,63.3,50|74,73607,41|74
D. K-8 / 751 +,Burlington,3430,Mount Holly Twp,64.9,47|74,58018,7|74,65.1,42|74,57518,4|74
D. K-8 / 751 +,Burlington,3440,Mount Laurel Twp,85.2,20|74,75067,45|74,79.3,25|74,83690,64|74
D. K-8 / 751 +,Burlington,5720,Westampton,99.9,9|74,60020,12|74,100.7,6|74,61661,10|74
D. K-8 / 751 +,Camden,260,Bellmawr Boro,152.1,2|74,57485,5|74,134.9,1|74,61150,9|74
D. K-8 / 751 +,Camden,330,Berlin Boro,85.2,20|74,57900,6|74,94.0,9|74,58040,6|74
D. K-8 / 751 +,Camden,1780,Gloucester Twp,70.8,39|74,71605,37|74,69.1,38|74,71025,36|74
D. K-8 / 751 +,Camden,4590,Runnemede Boro,66.6,45|74,61607,16|74,63.8,47|74,64251,20|74
D. K-8 / 751 +,Camden,5080,Stratford Boro,75.0,33|74,69940,30|74,89.0,15|74,83998,66|74
D. K-8 / 751 +,Camden,5400,Voorhees Twp,77.4,29|74,84461,66|74,74.3,31|74,80364,57|74
D. K-8 / 751 +,Cape May,5340,Upper Twp,78.4,27|74,66668,22|74,84.2,17|74,66403,24|74
D. K-8 / 751 +,Cumberland,5300,Upper Deerfield Twp,91.4,16|74,77874,53|74,89.3,14|74,77874,54|74
D. K-8 / 751 +,Gloucester,2750,Logan Twp,76.6,31|74,60017,11|74,78.3,26|74,58595,8|74
D. K-8 / 751 +,Hudson,1850,Guttenberg Town,N.R.,N.R.,N.R.,N.R.,89.6,13|74,57956,5|74
D. K-8 / 751 +,Hunterdon,920,Clinton Twp,42.1,72|74,64425,20|74,42.0,73|74,73677,42|74
D. K-8 / 751 +,Hunterdon,1510,Flemington-Raritan Reg,61.3,57|74,60933,15|74,62.5,51|74,63510,18|74
D. K-8 / 751 +,Hunterdon,4350,Readington Twp,56.6,60|74,71461,36|74,54.9,61|74,75782,48|74
D. K-8 / 751 +,Middlesex,3220,Milltown Boro,100.5,7|74,60752,14|74,82.6,21|74,54690,3|74
D. K-8 / 751 +,Monmouth,945,Colts Neck Twp,49.7,66|74,78561,56|74,50.2,67|74,77541,53|74
D. K-8 / 751 +,Monmouth,1260,Eatontown Boro,987.0,1|74,59569,10|74,51.8,66|74,65974,23|74
D. K-8 / 751 +,Monmouth,1440,Fair Haven Boro,70.5,40|74,74668,44|74,70.3,35|74,76018,49|74
D. K-8 / 751 +,Monmouth,1640,Freehold Boro,97.2,11|74,63760,19|74,95.7,8|74,69562,29|74
D. K-8 / 751 +,Monmouth,1660,Freehold Twp,63.1,52|74,78222,54|74,64.5,45|74,79672,55|74
D. K-8 / 751 +,Monmouth,2290,Howell Twp,63.5,51|74,78975,58|74,62.0,52|74,80475,58|74
D. K-8 / 751 +,Monmouth,2720,Little Silver Boro,79.0,25|74,64750,21|74,74.3,31|74,65138,22|74
D. K-8 / 751 +,Monmouth,2920,Manalapan-Englishtown Reg,82.4,23|74,77094,51|74,83.1,18|74,73407,40|74
D. K-8 / 751 +,Monmouth,3030,Marlboro Twp,75.8,32|74,85120,69|74,74.4,30|74,88170,72|74
D. K-8 / 751 +,Monmouth,3200,Millstone Twp,64.9,47|74,70250,31|74,65.0,43|74,70250,32|74
D. K-8 / 751 +,Monmouth,4360,Red Bank Boro,89.6,17|74,54950,2|74,75.6,27|74,58345,7|74
D. K-8 / 751 +,Monmouth,4570,Rumson Boro,93.9,14|74,75860,47|74,82.7,19|74,75060,45|74
D. K-8 / 751 +,Monmouth,5185,Tinton Falls,74.6,35|74,56006,3|74,63.5,49|74,53548,2|74
D. K-8 / 751 +,Morris,820,Chester Twp,55.6,62|74,73055,41|74,53.3,64|74,76265,51|74
D. K-8 / 751 +,Morris,1090,Denville Twp,62.1,55|74,68863,28|74,59.6,54|74,68680,27|74
D. K-8 / 751 +,Morris,1190,East Hanover Twp,59.5,58|74,62280,17|74,55.2,59|74,62030,12|74
D. K-8 / 751 +,Morris,1530,Florham Park Boro,61.7,56|74,73778,42|74,58.5,55|74,74700,43|74
D. K-8 / 751 +,Morris,2000,Hanover Twp,63.1,52|74,67546,25|74,55.1,60|74,70996,35|74
D. K-8 / 751 +,Morris,2650,Lincoln Park Boro,77.3,30|74,60660,13|74,69.8,36|74,61835,11|74
D. K-8 / 751 +,Morris,4000,Long Hill Twp,55.3,64|74,75953,48|74,55.3,58|74,76228,50|74
D. K-8 / 751 +,Morris,4490,Rockaway Twp,47.4,69|74,70784,33|74,44.2,72|74,69057,28|74
D. K-8 / 751 +,Morris,5520,Washington Twp,55.5,63|74,71963,38|74,54.6,62|74,72150,37|74
D. K-8 / 751 +,Passaic,1920,Haledon Boro,73.4,37|74,78573,57|74,69.0,39|74,80655,60|74
D. K-8 / 751 +,Passaic,2700,Little Falls Twp,70.5,40|74,81088,60|74,63.7,48|74,80332,56|74
D. K-8 / 751 +,Passaic,4270,Prospect Park Boro,117.8,3|74,66991,23|74,110.5,5|74,63506,17|74
D. K-8 / 751 +,Passaic,4400,Ringwood Boro,51.1,65|74,62431,18|74,52.8,65|74,63000,14|74
D. K-8 / 751 +,Passaic,5200,Totowa Boro,78.9,26|74,78300,55|74,73.5,34|74,75730,47|74
D. K-8 / 751 +,Passaic,5440,Wanaque Boro,81.9,24|74,68820,27|74,73.9,33|74,67773,26|74
D. K-8 / 751 +,Passaic,5690,Woodland Park,98.4,10|74,81210,61|74,89.9,12|74,64110,19|74
D. K-8 / 751 +,Somerset,510,Branchburg Twp,62.9,54|74,70949,34|74,69.2,37|74,70751,34|74
D. K-8 / 751 +,Somerset,1810,Green Brook Twp,69.8,42|74,75580,46|74,65.3,41|74,69840,31|74
D. K-8 / 751 +,Somerset,5470,Warren Twp,42.2,71|74,80570,59|74,44.5,71|74,83262,62|74
D. K-8 / 751 +,Sussex,640,Byram Twp,67.4,44|74,67702,26|74,64.8,44|74,72770,38|74
D. K-8 / 751 +,Sussex,5100,Sussex-Wantage Regional,44.1,70|74,83420,65|74,45.6,70|74,85653,69|74
E. K-12 / 0 - 1800,Statewide,N.A.,1. State Average - Operating Type K-12,76.9,N.A.,79169,N.A.,75.8,N.A.,79625,N.A.
E. K-12 / 0 - 1800,Statewide,N.A.,2. State Median - Operating Type K-12,76.9,N.A.,78921,N.A.,75.8,N.A.,78932,N.A.
E. K-12 / 0 - 1800,Statewide,N.A.,5. State Average - All Operating Types,75.9,N.A.,77041,N.A.,74.8,N.A.,77501,N.A.
E. K-12 / 0 - 1800,Statewide,N.A.,6. State Median - All Operating Types,75.9,N.A.,76138,N.A.,74.8,N.A.,76263,N.A.
E. K-12 / 0 - 1800,Atlantic,590,Buena Regional,58.1,38|49,84059,43|49,55.8,38|49,85384,45|49
E. K-12 / 0 - 1800,Bergen,440,Bogota Boro,64.1,34|49,64233,17|49,73.9,20|49,69888,26|49
E. K-12 / 0 - 1800,Bergen,1360,Emerson Boro,86.0,8|49,61200,12|49,78.9,13|49,63000,13|49
E. K-12 / 0 - 1800,Bergen,2080,Hasbrouck Heights Boro,77.0,16|49,72215,32|49,74.2,19|49,75775,36|49
E. K-12 / 0 - 1800,Bergen,3170,Midland Park Boro,48.1,45|49,76500,38|49,47.7,44|49,76750,39|49
E. K-12 / 0 - 1800,Bergen,3910,Palisades Park,1696.0,1|49,92958,49|49,1700.0,1|49,96025,48|49
E. K-12 / 0 - 1800,Bergen,3940,Park Ridge Boro,52.8,40|49,86579,45|49,50.5,41|49,83376,44|49
E. K-12 / 0 - 1800,Bergen,4370,Ridgefield Boro,45.0,47|49,91609,48|49,44.9,47|49,98953,49|49
E. K-12 / 0 - 1800,Bergen,4610,Saddle Brook Twp,50.3,42|49,70365,29|49,50.8,40|49,69865,24|49
E. K-12 / 0 - 1800,Bergen,5410,Waldwick Boro,74.5,20|49,72895,33|49,76.3,16|49,72895,29|49
E. K-12 / 0 - 1800,Bergen,5430,Wallington Boro,85.5,10|49,69850,27|49,74.7,18|49,58800,6|49
E. K-12 / 0 - 1800,Bergen,5830,Wood-Ridge Boro,108.6,2|49,55965,4|49,67.7,25|49,58065,4|49
E. K-12 / 0 - 1800,Burlington,600,Burlington City,49.9,43|49,61129,11|49,48.0,43|49,61554,9|49
E. K-12 / 0 - 1800,Burlington,1520,Florence Twp,82.0,12|49,69366,26|49,81.2,9|49,66676,19|49
E. K-12 / 0 - 1800,Burlington,3920,Palmyra Boro,77.0,16|49,61886,14|49,92.3,8|49,63716,14|49
E. K-12 / 0 - 1800,Burlington,4450,Riverside Twp,81.5,13|49,73250,34|49,81.1,10|49,76585,37|49
E. K-12 / 0 - 1800,Camden,150,Audubon Public School Disrict,71.1,23|49,68000,21|49,62.2,29|49,73300,30|49
E. K-12 / 0 - 1800,Camden,1880,Haddon Heights Boro,76.5,18|49,61088,10|49,72.7,22|49,59981,7|49
E. K-12 / 0 - 1800,Camden,3770,Oaklyn Boro,82.3,11|49,53750,1|49,77.7,15|49,57605,3|49
E. K-12 / 0 - 1800,Cape May,5790,Wildwood City,74.8,19|49,78130,42|49,80.1,12|49,78130,41|49
E. K-12 / 0 - 1800,Essex,760,Cedar Grove Twp,68.3,27|49,69105,24|49,67.2,26|49,74522,33|49
E. K-12 / 0 - 1800,Gloucester,860,Clayton Boro,102.6,3|49,54719,2|49,96.6,4|49,55869,1|49
E. K-12 / 0 - 1800,Gloucester,4020,Paulsboro Boro,80.1,14|49,61677,13|49,78.0,14|49,64638,15|49
E. K-12 / 0 - 1800,Gloucester,4140,Pitman Boro,49.8,44|49,63686,16|49,48.6,42|49,65761,16|49
E. K-12 / 0 - 1800,Gloucester,5860,Woodbury City,71.2,22|49,66014,18|49,80.5,11|49,66014,17|49
E. K-12 / 0 - 1800,Hudson,5580,Weehawken Twp,79.1,15|49,56100,5|49,93.8,7|49,62330,10|49
E. K-12 / 0 - 1800,Hunterdon,1376,South Hunterdon Regional School District,58.3,37|49,75618,37|49,52.7,39|49,74315,32|49
E. K-12 / 0 - 1800,Middlesex,1140,Dunellen Boro,88.3,7|49,60450,9|49,75.0,17|49,62500,12|49
E. K-12 / 0 - 1800,Middlesex,2150,Highland Park Boro,73.0,21|49,71975,31|49,72.8,21|49,74995,35|49
E. K-12 / 0 - 1800,Middlesex,4830,South Amboy City,85.6,9|49,76802,40|49,107.9,3|49,81212,43|49
E. K-12 / 0 - 1800,Middlesex,4970,Spotswood Boro,65.0,31|49,68770,23|49,55.9,37|49,68625,21|49
E. K-12 / 0 - 1800,Monmouth,2400,Keansburg Boro,39.5,48|49,76705,39|49,43.0,48|49,76625,38|49
E. K-12 / 0 - 1800,Monmouth,2430,Keyport Boro,95.5,5|49,60359,8|49,94.3,6|49,62363,11|49
E. K-12 / 0 - 1800,Monmouth,2930,Manasquan Boro,70.2,25|49,69311,25|49,69.7,24|49,69311,22|49
E. K-12 / 0 - 1800,Morris,450,Boonton Town,56.2,39|49,77908,41|49,56.3,35|49,77908,40|49
E. K-12 / 0 - 1800,Morris,630,Butler Boro,70.4,24|49,74584,35|49,70.5,23|49,78908,42|49
E. K-12 / 0 - 1800,Morris,3460,Mountain Lakes Boro,31.9,49|49,89799,47|49,34.1,49|49,90217,47|49
E. K-12 / 0 - 1800,Ocean,4190,Plumsted Twp,50.8,41|49,68353,22|49,47.7,44|49,71501,27|49
E. K-12 / 0 - 1800,Ocean,4220,Point Pleasant Beach Boro,69.4,26|49,71237,30|49,65.4,28|49,71727,28|49
E. K-12 / 0 - 1800,Passaic,4230,Pompton Lakes Boro,64.6,32|49,89230,46|49,61.6,31|49,89230,46|49
E. K-12 / 0 - 1800,Salem,4075,Pennsville,66.8,30|49,67586,20|49,61.6,31|49,69409,23|49
E. K-12 / 0 - 1800,Salem,4150,Pittsgrove Twp,62.5,36|49,62042,15|49,61.2,34|49,66856,20|49
E. K-12 / 0 - 1800,Salem,4630,Salem City,100.3,4|49,70228,28|49,112.7,2|49,66228,18|49
E. K-12 / 0 - 1800,Salem,5910,Woodstown-Pilesgrove Reg,92.1,6|49,56558,7|49,94.7,5|49,58362,5|49
E. K-12 / 0 - 1800,Somerset,3000,Manville Boro,68.3,27|49,56442,6|49,65.7,27|49,60845,8|49
E. K-12 / 0 - 1800,Sussex,2240,Hopatcong,47.2,46|49,85575,44|49,46.8,46|49,73415,31|49
E. K-12 / 0 - 1800,Sussex,3590,Newton Town,63.9,35|49,67165,19|49,61.4,33|49,69865,24|49
E. K-12 / 0 - 1800,Union,2420,Kenilworth Boro,68.3,27|49,75609,36|49,62.2,29|49,74659,34|49
E. K-12 / 0 - 1800,Warren,280,Belvidere Town,64.3,33|49,55240,3|49,56.0,36|49,56740,2|49
F. K-12 / 1801 - 350,Statewide,N.A.,1. State Average - Operating Type K-12,76.9,N.A.,79169,N.A.,75.8,N.A.,79625,N.A.
F. K-12 / 1801 - 350,Statewide,N.A.,2. State Median - Operating Type K-12,76.9,N.A.,78921,N.A.,75.8,N.A.,78932,N.A.
F. K-12 / 1801 - 350,Statewide,N.A.,5. State Average - All Operating Types,75.9,N.A.,77041,N.A.,74.8,N.A.,77501,N.A.
F. K-12 / 1801 - 350,Statewide,N.A.,6. State Median - All Operating Types,75.9,N.A.,76138,N.A.,74.8,N.A.,76263,N.A.
F. K-12 / 1801 - 3500,Bergen,890,Cliffside Park Boro,100.4,4|75,96728,72|75,101.8,2|75,92640,69|75
F. K-12 / 1801 - 3500,Bergen,990,Cresskill Boro,90.7,N.A.,82277,N.A.,86.6,12|75,94501,70|75
F. K-12 / 1801 - 3500,Bergen,1130,Dumont Boro,84.8,19|75,73180,39|75,83.9,18|75,68035,23|75
F. K-12 / 1801 - 3500,Bergen,1345,Elmwood Park,114.6,2|75,54896,1|75,80.7,24|75,54887,1|75
F. K-12 / 1801 - 3500,Bergen,1370,Englewood City,66.7,55|75,75806,46|75,68.8,46|75,76730,48|75
F. K-12 / 1801 - 3500,Bergen,1760,Glen Rock Boro,69.3,51|75,78156,50|75,73.3,37|75,78156,52|75
F. K-12 / 1801 - 3500,Bergen,2620,Leonia Boro,71.4,45|75,67223,23|75,72.1,39|75,66945,18|75
F. K-12 / 1801 - 3500,Bergen,2740,Lodi Borough,95.0,7|75,97486,74|75,95.3,4|75,100024,73|75
F. K-12 / 1801 - 3500,Bergen,2860,Lyndhurst Twp,64.8,59|75,67000,22|75,68.5,47|75,61195,8|75
F. K-12 / 1801 - 3500,Bergen,2900,Mahwah Twp,76.8,32|75,72641,37|75,76.1,30|75,70776,33|75
F. K-12 / 1801 - 3500,Bergen,3550,New Milford Boro,66.9,54|75,61585,9|75,64.3,57|75,65175,16|75
F. K-12 / 1801 - 3500,Bergen,3600,North Arlington Boro,106.6,3|75,56275,2|75,82.9,20|75,54985,2|75
F. K-12 / 1801 - 3500,Bergen,4310,Ramsey Boro,64.9,57|75,85940,65|75,66.4,56|75,89070,65|75
F. K-12 / 1801 - 3500,Bergen,4380,Ridgefield Park Twp,84.8,19|75,92701,70|75,71.4,41|75,91951,68|75
F. K-12 / 1801 - 3500,Bergen,4600,Rutherford Boro,74.2,39|75,86009,66|75,74.6,33|75,90227,67|75
F. K-12 / 1801 - 3500,Bergen,5755,Westwood Regional,60.0,64|75,66830,21|75,59.5,63|75,71280,35|75
F. K-12 / 1801 - 3500,Burlington,475,Bordentown Regional,65.9,56|75,75672,45|75,66.9,53|75,73372,42|75
F. K-12 / 1801 - 3500,Burlington,840,Cinnaminson Twp,90.7,12|75,75539,44|75,90.1,8|75,78500,53|75
F. K-12 / 1801 - 3500,Burlington,1060,Delran Twp,96.0,6|75,79549,54|75,84.6,17|75,71949,38|75
F. K-12 / 1801 - 3500,Burlington,3010,Maple Shade Twp,71.9,43|75,69100,26|75,74.1,35|75,70936,34|75
F. K-12 / 1801 - 3500,Burlington,5805,Willingboro Twp,71.5,44|75,70759,31|75,69.8,43|75,71793,37|75
F. K-12 / 1801 - 3500,Camden,940,Collingswood Boro,81.9,27|75,58250,6|75,79.0,28|75,59500,6|75
F. K-12 / 1801 - 3500,Camden,1770,Gloucester City,70.6,49|75,82060,58|75,91.0,6|75,82060,56|75
F. K-12 / 1801 - 3500,Camden,1890,Haddon Twp,83.6,23|75,60585,7|75,85.7,14|75,72399,40|75
F. K-12 / 1801 - 3500,Camden,1900,Haddonfield Boro,80.9,28|75,56837,3|75,83.9,18|75,56837,3|75
F. K-12 / 1801 - 3500,Camden,2670,Lindenwold Boro,87.3,16|75,70270,30|75,91.5,5|75,70270,30|75
F. K-12 / 1801 - 3500,Camden,4110,Pine Hill Boro,75.6,34|75,65850,19|75,71.5,40|75,67030,19|75
F. K-12 / 1801 - 3500,Cape May,3130,Middle Twp,84.9,18|75,62742,12|75,89.0,9|75,65046,15|75
F. K-12 / 1801 - 3500,Cape May,3780,Ocean City,80.1,29|75,97276,73|75,78.9,29|75,99154,72|75
F. K-12 / 1801 - 3500,Essex,660,Caldwell-West Caldwell,62.0,62|75,69224,27|75,60.8,61|75,70221,29|75
F. K-12 / 1801 - 3500,Essex,1750,Glen Ridge Boro,75.6,34|75,80675,56|75,68.2,49|75,79744,55|75
F. K-12 / 1801 - 3500,Essex,5370,Verona Boro,56.0,68|75,68247,25|75,58.1,65|75,70450,31|75
F. K-12 / 1801 - 3500,Gloucester,1730,Glassboro,74.5,38|75,83623,62|75,67.3,52|75,83473,60|75
F. K-12 / 1801 - 3500,Gloucester,5620,West Deptford Twp,82.1,25|75,82246,59|75,81.0,22|75,82553,57|75
F. K-12 / 1801 - 3500,Hudson,2060,Harrison Town,90.8,11|75,99115,75|75,95.8,3|75,99115,71|75
F. K-12 / 1801 - 3500,Hudson,2210,Hoboken City,51.6,N.A.,96471,N.A.,56.1,67|75,103216,74|75
F. K-12 / 1801 - 3500,Hudson,4730,Secaucus Town,85.3,17|75,64939,16|75,87.3,11|75,66365,17|75
F. K-12 / 1801 - 3500,Mercer,1430,Ewing Twp,68.9,52|75,74677,42|75,61.6,59|75,73925,45|75
F. K-12 / 1801 - 3500,Mercer,2280,Hopewell Valley Regional,61.9,63|75,75255,43|75,60.8,61|75,73866,44|75
F. K-12 / 1801 - 3500,Mercer,5510,Robbinsville,89.6,14|75,69983,28|75,85.4,15|75,67980,21|75
F. K-12 / 1801 - 3500,Middlesex,3120,Metuchen Boro,92.2,8|75,57611,5|75,89.0,9|75,61672,10|75
F. K-12 / 1801 - 3500,Middlesex,3140,Middlesex Boro,67.1,53|75,65604,17|75,68.0,51|75,60864,7|75
F. K-12 / 1801 - 3500,Middlesex,4910,South Plainfield Boro,96.3,N.A.,78415,N.A.,70.3,42|75,67210,20|75
F. K-12 / 1801 - 3500,Middlesex,4920,South River Boro,84.4,21|75,61487,8|75,81.0,22|75,63344,11|75
F. K-12 / 1801 - 3500,Monmouth,100,Asbury Park City,38.9,75|75,88700,68|75,38.7,74|75,89350,66|75
F. K-12 / 1801 - 3500,Monmouth,2105,Hazlet Twp,82.2,24|75,67475,24|75,79.9,26|75,64725,14|75
F. K-12 / 1801 - 3500,Monmouth,2230,Holmdel Twp,71.4,45|75,88758,69|75,68.4,48|75,88161,64|75
F. K-12 / 1801 - 3500,Monmouth,3810,Ocean Twp,62.4,61|75,80325,55|75,59.4,64|75,77000,50|75
F. K-12 / 1801 - 3500,Monmouth,5310,Upper Freehold Regional,69.9,50|75,73000,38|75,69.1,44|75,76987,49|75
F. K-12 / 1801 - 3500,Monmouth,5420,Wall Twp,53.4,N.A.,71250,N.A.,53.3,71|75,72350,39|75
F. K-12 / 1801 - 3500,Morris,1110,Dover Town,121.3,1|75,65794,18|75,123.5,1|75,68327,26|75
F. K-12 / 1801 - 3500,Morris,2380,Jefferson Twp,57.9,67|75,63974,13|75,53.5,69|75,63974,13|75
F. K-12 / 1801 - 3500,Morris,2460,Kinnelon Boro,55.6,69|75,85467,63|75,N.R.,N.R.,N.R.,N.R.
F. K-12 / 1801 - 3500,Morris,2870,Madison Boro,72.7,41|75,82763,61|75,74.8,32|75,86083,63|75
F. K-12 / 1801 - 3500,Morris,4080,Pequannock Twp,58.7,66|75,66290,20|75,57.3,66|75,68105,24|75
F. K-12 / 1801 - 3500,Ocean,185,Barnegat Twp,64.9,57|75,56928,4|75,62.0,58|75,59204,5|75
F. K-12 / 1801 - 3500,Ocean,2940,Manchester Twp,52.6,71|75,64693,15|75,53.4,70|75,63904,12|75
F. K-12 / 1801 - 3500,Ocean,4210,Point Pleasant Boro,87.8,15|75,71001,32|75,86.2,13|75,71616,36|75
F. K-12 / 1801 - 3500,Passaic,2100,Hawthorne Boro,71.4,45|75,72215,35|75,66.6,54|75,72910,41|75
F. K-12 / 1801 - 3500,Passaic,5650,West Milford Twp,47.0,74|75,79170,52|75,49.2,73|75,83270,59|75
F. K-12 / 1801 - 3500,Salem,4070,Penns Grv-Carneys Pt Reg,92.1,9|75,64034,14|75,85.1,16|75,61615,9|75
F. K-12 / 1801 - 3500,Somerset,490,Bound Brook Boro,75.3,37|75,62470,11|75,73.3,37|75,68145,25|75
F. K-12 / 1801 - 3500,Somerset,3670,North Plainfield Boro,76.7,33|75,74570,41|75,76.0,31|75,69965,28|75
F. K-12 / 1801 - 3500,Somerset,4815,Somerset Hills Regional,62.6,60|75,77885,49|75,61.1,60|75,78885,54|75
F. K-12 / 1801 - 3500,Somerset,4820,Somerville Boro,75.6,34|75,72289,36|75,66.5,55|75,70709,32|75
F. K-12 / 1801 - 3500,Sussex,4960,Sparta Twp,78.2,31|75,88510,67|75,74.2,34|75,85832,62|75
F. K-12 / 1801 - 3500,Sussex,5360,Vernon Twp,59.5,65|75,73875,40|75,54.2,68|75,75005,46|75
F. K-12 / 1801 - 3500,Union,310,Berkeley Heights Twp,52.2,72|75,85569,64|75,50.0,72|75,83003,58|75
F. K-12 / 1801 - 3500,Union,850,Clark Twp,72.4,42|75,69999,29|75,80.1,25|75,68837,27|75
F. K-12 / 1801 - 3500,Union,2190,Hillside Twp,79.4,30|75,81318,57|75,81.2,21|75,85329,61|75
F. K-12 / 1801 - 3500,Union,3560,New Providence Boro,70.7,48|75,76161,48|75,68.9,45|75,75076,47|75
F. K-12 / 1801 - 3500,Union,4540,Roselle Boro,82.1,25|75,61933,10|75,73.4,36|75,58125,4|75
F. K-12 / 1801 - 3500,Union,4550,Roselle Park Boro,72.9,40|75,79290,53|75,68.2,49|75,68034,22|75
F. K-12 / 1801 - 3500,Union,5000,Springfield Twp,91.6,10|75,71853,34|75,90.9,7|75,73654,43|75
F. K-12 / 1801 - 3500,Warren,1870,Hackettstown,84.4,21|75,75903,47|75,79.1,27|75,77035,51|75
G. K-12 / 3501 +,Statewide,N.A.,1. State Average - Operating Type K-12,76.9,N.A.,79169,N.A.,75.8,N.A.,79625,N.A.
G. K-12 / 3501 +,Statewide,N.A.,2. State Median - Operating Type K-12,76.9,N.A.,78921,N.A.,75.8,N.A.,78932,N.A.
G. K-12 / 3501 +,Statewide,N.A.,5. State Average - All Operating Types,75.9,N.A.,77041,N.A.,74.8,N.A.,77501,N.A.
G. K-12 / 3501 +,Statewide,N.A.,6. State Median - All Operating Types,75.9,N.A.,76138,N.A.,74.8,N.A.,76263,N.A.
G. K-12 / 3501 +,Atlantic,110,Atlantic City,94.3,17|97,100939,93|97,95.0,13|97,101451,93|97
G. K-12 / 3501 +,Atlantic,1310,Egg Harbor Twp,75.7,50|97,69125,14|97,74.9,50|97,72875,23|97
G. K-12 / 3501 +,Atlantic,1960,Hammonton Town,112.9,5|97,72026,20|97,106.8,9|97,72402,21|97
G. K-12 / 3501 +,Atlantic,4180,Pleasantville City,64.9,82|97,56849,1|97,70.0,70|97,56849,1|97
G. K-12 / 3501 +,Bergen,300,Bergenfield Boro,71.8,66|97,79860,51|97,73.3,57|97,76413,33|97
G. K-12 / 3501 +,Bergen,1450,Fair Lawn Public Schools,66.6,77|97,78755,46|97,71.6,65|97,81985,54|97
G. K-12 / 3501 +,Bergen,1550,Fort Lee Boro,80.0,40|97,74730,32|97,80.7,36|97,80730,49|97
G. K-12 / 3501 +,Bergen,1700,Garfield City,71.4,68|97,82250,61|97,70.1,69|97,81125,51|97
G. K-12 / 3501 +,Bergen,1860,Hackensack City,73.3,62|97,101375,94|97,72.7,60|97,102275,96|97
G. K-12 / 3501 +,Bergen,3930,Paramus Boro,57.2,94|97,75600,34|97,60.5,88|97,78400,42|97
G. K-12 / 3501 +,Bergen,4390,Ridgewood Village,78.0,42|97,96805,90|97,80.3,39|97,95663,88|97
G. K-12 / 3501 +,Bergen,5150,Teaneck Twp,67.6,75|97,86000,70|97,67.5,78|97,92700,86|97
G. K-12 / 3501 +,Bergen,5160,Tenafly Boro,77.6,43|97,82074,60|97,84.2,30|97,85034,69|97
G. K-12 / 3501 +,Burlington,620,Burlington Twp,85.3,30|97,78048,42|97,82.6,32|97,77415,36|97
G. K-12 / 3501 +,Burlington,3360,Moorestown Twp,78.3,41|97,86058,72|97,80.8,35|97,89821,79|97
G. K-12 / 3501 +,Burlington,4050,Pemberton Twp,56.6,96|97,89884,81|97,58.0,92|97,83207,57|97
G. K-12 / 3501 +,Camden,680,Camden City,103.6,9|97,73003,23|97,94.3,15|97,76703,35|97
G. K-12 / 3501 +,Camden,800,Cherry Hill Twp,74.8,55|97,88293,77|97,75.1,49|97,83601,60|97
G. K-12 / 3501 +,Camden,4060,Pennsauken Twp,85.9,28|97,79150,48|97,86.3,24|97,78633,43|97
G. K-12 / 3501 +,Camden,5820,Winslow Twp,64.2,83|97,86657,74|97,61.6,86|97,86412,72|97
G. K-12 / 3501 +,Cumberland,540,Bridgeton City,94.9,16|97,72071,21|97,113.3,5|97,72857,22|97
G. K-12 / 3501 +,Cumberland,3230,Millville City,66.2,79|97,77639,41|97,71.9,64|97,77439,37|97
G. K-12 / 3501 +,Cumberland,5390,Vineland City,76.4,48|97,75482,33|97,80.1,40|97,71793,16|97
G. K-12 / 3501 +,Essex,250,Belleville Town,83.3,33|97,81840,58|97,81.5,34|97,87111,74|97
G. K-12 / 3501 +,Essex,410,Bloomfield Twp,83.8,32|97,60100,2|97,73.4,56|97,63100,4|97
G. K-12 / 3501 +,Essex,1210,East Orange,58.1,91|97,101900,95|97,62.4,85|97,101900,94|97
G. K-12 / 3501 +,Essex,2330,Irvington Township,75.7,50|97,86679,75|97,80.6,37|97,92638,85|97
G. K-12 / 3501 +,Essex,2730,Livingston Twp,66.4,78|97,88001,76|97,67.1,79|97,85929,70|97
G. K-12 / 3501 +,Essex,3190,Millburn Twp,82.7,35|97,94468,87|97,78.4,42|97,96529,90|97
G. K-12 / 3501 +,Essex,3310,Montclair Town,62.7,86|97,89697,80|97,60.4,89|97,83341,59|97
G. K-12 / 3501 +,Essex,3570,Newark City,77.4,44|97,98416,92|97,73.0,59|97,98916,92|97
G. K-12 / 3501 +,Essex,3750,Nutley Town,75.0,53|97,74400,30|97,72.6,61|97,71795,17|97
