GROUP,CONAME,DIST,DISTNAME,pp3vv,stpct01vv,ltpct01vv,fdpct01vv,tupct01vv,fbpct01vv,otpct01vv,strat01vv,ssrat01vv,sarat01vv,pctsevv
D. K-8 / 751 +,Atlantic,1940,Hamilton Twp,18965,0.55,0.385,0.055,0.006,0,0.004,11.8,94.9,196.2,0.1481
D. K-8 / 751 +,Atlantic,2680,Linwood City,20015,0.234,0.747,0.019,0,0,0,11.5,67.6,136.5,0.1331
D. K-8 / 751 +,Atlantic,3720,Northfield City,19186,0.377,0.59,0.032,0.001,0,0,11,87.3,181.6,0.1311
D. K-8 / 751 +,Atlantic,4800,Somers Point City,22057,0.437,0.512,0.047,0,0,0.004,9.2,64.4,132,0.145
D. K-8 / 751 +,Bergen,40,Allendale Boro,21403,0.164,0.816,0.015,0.005,0,0,12.1,93.4,151.8,0.0692
D. K-8 / 751 +,Bergen,930,Closter Boro,19877,0.169,0.805,0.012,0.015,0,0,12.1,77.8,182.3,0.1165
D. K-8 / 751 +,Bergen,1230,East Rutherford Boro,23606,0.171,0.798,0.023,0.003,0,0.005,11.5,86.5,164.4,0.1472
D. K-8 / 751 +,Bergen,1470,Fairview Boro,15091,0.392,0.549,0.05,0,0.009,0,16.3,111.5,161,0.1504
D. K-8 / 751 +,Bergen,1580,Franklin Lakes Boro,30516,0.159,0.768,0.011,0.061,0,0.001,7.9,38.3,125.2,0.1739
D. K-8 / 751 +,Bergen,2180,Hillsdale Boro,22817,0.175,0.805,0.018,0.001,0,0.001,10,64.2,143.8,0.1835
D. K-8 / 751 +,Bergen,2710,Little Ferry Boro,19835,0.18,0.768,0.024,0.001,0.013,0.014,11.5,101.7,157,0.086
D. K-8 / 751 +,Bergen,3060,Maywood Boro,18784,0.162,0.819,0.018,0.001,0,0,13.2,100,196,0.1112
D. K-8 / 751 +,Bergen,3330,Montvale Boro,19544,0.161,0.791,0.017,0.002,0.027,0.002,11.5,95.7,124.4,0.1035
D. K-8 / 751 +,Bergen,3760,Oakland Boro,25148,0.154,0.835,0.011,0,0,0,10.4,47.9,125.1,0.1366
D. K-8 / 751 +,Bergen,4430,River Vale Twp,23191,0.158,0.833,0.008,0.001,0,0,12,84.7,157.9,0.1205
D. K-8 / 751 +,Bergen,5330,Upper Saddle River Boro,23298,0.151,0.826,0.013,0.011,0,0,10.6,71,116.4,0.1409
D. K-8 / 751 +,Bergen,5920,Wyckoff Twp,23351,0.168,0.819,0.012,0.001,0,0,10.9,58.8,163.8,0.1028
D. K-8 / 751 +,Burlington,1280,Edgewater Park Twp,19625,0.456,0.498,0.031,0.015,0,0,13.1,73.8,147.5,0.1469
D. K-8 / 751 +,Burlington,1420,Evesham Twp,20540,0.282,0.699,0.018,0.001,0,0,12.9,66.3,214.6,0.1797
D. K-8 / 751 +,Burlington,2850,Lumberton Twp,22197,0.412,0.49,0.02,0.004,0.072,0.002,12.4,48.5,120,0.169
D. K-8 / 751 +,Burlington,3080,Medford Twp,21718,0.212,0.772,0.013,0.002,0,0.001,12.6,56.5,180.7,0.1623
D. K-8 / 751 +,Burlington,3430,Mount Holly Twp,22466,0.573,0.36,0.058,0.008,0,0.001,11.2,64.9,129.8,0.1676
D. K-8 / 751 +,Burlington,3440,Mount Laurel Twp,19614,0.197,0.777,0.019,0,0,0.007,12.1,85.2,202.8,0.1329
D. K-8 / 751 +,Burlington,5720,Westampton,16885,0.36,0.616,0.024,0,0,0,13,99.9,199.8,0.1632
D. K-8 / 751 +,Camden,260,Bellmawr Boro,16079,0.462,0.482,0.057,0,0,0,13.5,152.1,121.7,0.0879
D. K-8 / 751 +,Camden,330,Berlin Boro,17081,0.439,0.536,0.022,0.003,0,0,12.4,85.2,165.4,0.1427
D. K-8 / 751 +,Camden,1780,Gloucester Twp,19274,0.531,0.395,0.024,0.001,0.048,0.001,12,70.8,179.9,0.1416
D. K-8 / 751 +,Camden,4590,Runnemede Boro,17809,0.477,0.485,0.035,0.003,0,0,12.2,66.6,152.1,0.1232
D. K-8 / 751 +,Camden,5080,Stratford Boro,20437,0.436,0.428,0.025,0.111,0,0,10.7,75,138.7,0.1911
D. K-8 / 751 +,Camden,5400,Voorhees Twp,18979,0.215,0.732,0.017,0,0.028,0.008,13.1,77.4,175.9,0.1207
D. K-8 / 751 +,Cape May,5340,Upper Twp,18880,0.342,0.612,0.018,0.028,0,0,11.3,78.4,176.5,0.1048
D. K-8 / 751 +,Cumberland,5300,Upper Deerfield Twp,20901,0.518,0.399,0.065,0,0.018,0,10.9,91.4,175.6,0.1777
D. K-8 / 751 +,Gloucester,2750,Logan Twp,19544,0.386,0.596,0.016,0.002,0,0,9.3,76.6,119.3,0.097
D. K-8 / 751 +,Hudson,1850,Guttenberg Town,15911,0.395,0.547,0.059,0,0,0,0,0,0,0.093
D. K-8 / 751 +,Hunterdon,920,Clinton Twp,26765,0.211,0.75,0.011,0.022,0,0.006,8.7,42.1,125.9,0.1263
D. K-8 / 751 +,Hunterdon,1510,Flemington-Raritan Reg,23579,0.213,0.732,0.015,0,0.035,0.005,9.6,61.3,138.9,0.1463
D. K-8 / 751 +,Hunterdon,4350,Readington Twp,26019,0.184,0.733,0.013,0.001,0.039,0.03,9.3,56.6,131.8,0.1471
D. K-8 / 751 +,Middlesex,3220,Milltown Boro,17743,0.151,0.826,0.023,0,0,0,11.9,100.5,125.6,0.1194
D. K-8 / 751 +,Monmouth,945,Colts Neck Twp,29784,0.181,0.786,0.033,0,0,0,8.5,49.7,106.1,0.1539
D. K-8 / 751 +,Monmouth,1260,Eatontown Boro,24870,0.3,0.654,0.036,0.009,0,0.001,164.5,987,0,0.2158
D. K-8 / 751 +,Monmouth,1440,Fair Haven Boro,17961,0.182,0.794,0.015,0.01,0,0,11.4,70.5,141.4,0.1364
D. K-8 / 751 +,Monmouth,1640,Freehold Boro,18017,0.5,0.384,0.113,0,0,0.003,12.6,97.2,152.8,0.1749
D. K-8 / 751 +,Monmouth,1660,Freehold Twp,23044,0.181,0.801,0.014,0.004,0,0,10.7,63.1,162.7,0.1329
D. K-8 / 751 +,Monmouth,2290,Howell Twp,22573,0.382,0.594,0.017,0.006,0,0.001,11.6,63.5,155.7,0.1616
D. K-8 / 751 +,Monmouth,2720,Little Silver Boro,18902,0.168,0.809,0.016,0.007,0,0,10.3,79,121.9,0.1231
D. K-8 / 751 +,Monmouth,2920,Manalapan-Englishtown Reg,19886,0.327,0.656,0.017,0,0,0,12.1,82.4,178.1,0.136
D. K-8 / 751 +,Monmouth,3030,Marlboro Twp,21004,0.246,0.741,0.012,0.001,0,0,10.8,75.8,179,0.1353
D. K-8 / 751 +,Monmouth,3200,Millstone Twp,24103,0.214,0.773,0.01,0.003,0,0,11,64.9,124,0.1308
D. K-8 / 751 +,Monmouth,4360,Red Bank Boro,20195,0.333,0.562,0.046,0.001,0.051,0.007,11.6,89.6,125.5,0.161
D. K-8 / 751 +,Monmouth,4570,Rumson Boro,22320,0.165,0.815,0.02,0,0,0,11.7,93.9,161.4,0.0881
D. K-8 / 751 +,Monmouth,5185,Tinton Falls,21320,0.244,0.73,0.023,0.002,0,0.001,10.1,74.6,169,0.1611
D. K-8 / 751 +,Morris,820,Chester Twp,25393,0.18,0.791,0.015,0.011,0,0.003,9.7,55.6,152.6,0.1236
D. K-8 / 751 +,Morris,1090,Denville Twp,22221,0.154,0.826,0.013,0.007,0,0,10.7,62.1,163,0.1693
D. K-8 / 751 +,Morris,1190,East Hanover Twp,25326,0.166,0.814,0.015,0.003,0,0.002,9.6,59.5,103.7,0.1297
D. K-8 / 751 +,Morris,1530,Florham Park Boro,23068,0.147,0.838,0.011,0.003,0,0.001,10.5,61.7,120.3,0.1258
D. K-8 / 751 +,Morris,2000,Hanover Twp,21778,0.163,0.826,0.011,0,0,0,10.8,63.1,160.2,0.1214
D. K-8 / 751 +,Morris,2650,Lincoln Park Boro,19226,0.167,0.813,0.017,0.003,0,0,11.4,77.3,157.2,0.1633
D. K-8 / 751 +,Morris,4000,Long Hill Twp,23090,0.169,0.798,0.013,0.006,0.014,0,10.9,55.3,116.3,0.168
D. K-8 / 751 +,Morris,4490,Rockaway Twp,24094,0.173,0.804,0.02,0.003,0,0,10.3,47.4,193.7,0.173
D. K-8 / 751 +,Morris,5520,Washington Twp,24475,0.3,0.687,0.012,0,0,0.001,10.2,55.5,205.8,0.1832
D. K-8 / 751 +,Passaic,1920,Haledon Boro,18415,0.554,0.351,0.051,0,0.003,0.041,10.3,73.4,186.7,0.1441
D. K-8 / 751 +,Passaic,2700,Little Falls Twp,19788,0.175,0.802,0.02,0.002,0,0.001,9.9,70.5,176.2,0.1884
D. K-8 / 751 +,Passaic,4270,Prospect Park Boro,16986,0.675,0.196,0.048,0,0.082,0,15,117.8,188.4,0.1369
D. K-8 / 751 +,Passaic,4400,Ringwood Boro,23024,0.217,0.72,0.016,0.043,0,0.004,11.4,51.1,146.3,0.1641
D. K-8 / 751 +,Passaic,5200,Totowa Boro,17687,0.163,0.79,0.025,0.022,0,0,13,78.9,146.9,0.1226
D. K-8 / 751 +,Passaic,5440,Wanaque Boro,23819,0.255,0.69,0.019,0.005,0,0.031,9.9,81.9,150.2,0.1853
D. K-8 / 751 +,Passaic,5690,Woodland Park,19337,0.177,0.762,0.032,0.006,0.012,0.011,11.9,98.4,135.3,0.1506
D. K-8 / 751 +,Somerset,510,Branchburg Twp,22696,0.144,0.842,0.01,0.003,0,0.001,9.2,62.9,159.4,0.1199
D. K-8 / 751 +,Somerset,1810,Green Brook Twp,22289,0.144,0.833,0.009,0.014,0,0,10.2,69.8,139.5,0.1493
D. K-8 / 751 +,Somerset,5470,Warren Twp,27288,0.167,0.818,0.011,0.004,0,0,8.7,42.2,143.8,0.1281
D. K-8 / 751 +,Sussex,640,Byram Twp,21253,0.349,0.636,0.014,0.002,0,0,9.7,67.4,140.5,0.1922
D. K-8 / 751 +,Sussex,5100,Sussex-Wantage Regional,25601,0.402,0.565,0.03,0.003,0,0,9.4,44.1,143.7,0.1998
E. K-12 / 0 - 1800,Atlantic,590,Buena Regional,25354,0.599,0.329,0.046,0.026,0,0,11.5,58.1,145.2,0.2015
E. K-12 / 0 - 1800,Bergen,440,Bogota Boro,23341,0.33,0.548,0.027,0.003,0.036,0.056,11.7,64.1,173.3,0.1605
E. K-12 / 0 - 1800,Bergen,1360,Emerson Boro,21029,0.145,0.84,0.014,0,0,0.001,11.4,86,107.2,0.1199
E. K-12 / 0 - 1800,Bergen,2080,Hasbrouck Heights Boro,19337,0.175,0.805,0.017,0.002,0,0.001,12.7,77,178.7,0.1416
E. K-12 / 0 - 1800,Bergen,3170,Midland Park Boro,27744,0.163,0.814,0.015,0.002,0.007,0,9.1,48.1,101.5,0.1456
E. K-12 / 0 - 1800,Bergen,3910,Palisades Park,18072,0.198,0.748,0.046,0.005,0.003,0,0,1696,0,0.0991
E. K-12 / 0 - 1800,Bergen,3940,Park Ridge Boro,29408,0.15,0.831,0.013,0.006,0,0,9.8,52.8,85.6,0.1669
E. K-12 / 0 - 1800,Bergen,4370,Ridgefield Boro,26466,0.195,0.532,0.018,0.255,0,0,10.3,45,110.9,0.2579
E. K-12 / 0 - 1800,Bergen,4610,Saddle Brook Twp,23117,0.156,0.82,0.018,0.006,0,0,11.9,50.3,132.3,0.2035
E. K-12 / 0 - 1800,Bergen,5410,Waldwick Boro,23174,0.164,0.821,0.015,0,0,0,10.7,74.5,124.3,0.1362
E. K-12 / 0 - 1800,Bergen,5430,Wallington Boro,17914,0.264,0.674,0.026,0,0.036,0,14.3,85.5,112.7,0.1005
E. K-12 / 0 - 1800,Bergen,5830,Wood-Ridge Boro,19391,0.163,0.72,0.016,0.077,0.01,0.014,12.7,108.6,156.1,0.1153
E. K-12 / 0 - 1800,Burlington,600,Burlington City,30134,0.676,0.235,0.027,0.055,0,0.007,9.8,49.9,107.6,0.1859
E. K-12 / 0 - 1800,Burlington,1520,Florence Twp,20761,0.409,0.558,0.028,0.005,0,0,12.3,82,222.6,0.1361
E. K-12 / 0 - 1800,Burlington,3920,Palmyra Boro,20497,0.368,0.529,0.029,0.073,0,0.001,11.6,77,102.7,0.1255
E. K-12 / 0 - 1800,Burlington,4450,Riverside Twp,19435,0.576,0.324,0.04,0.06,0,0,12.1,81.5,145.8,0.1162
E. K-12 / 0 - 1800,Camden,150,Audubon Public School Disrict,19155,0.439,0.441,0.022,0.098,0,0,11.5,71.1,133.1,0.1787
E. K-12 / 0 - 1800,Camden,1880,Haddon Heights Boro,18118,0.222,0.52,0.017,0.241,0,0,11.5,76.5,140.1,0.1149
E. K-12 / 0 - 1800,Camden,3770,Oaklyn Boro,19534,0.393,0.573,0.032,0.003,0,0,9.3,82.3,181,0.1409
E. K-12 / 0 - 1800,Cape May,5790,Wildwood City,26413,0.383,0.492,0.072,0.052,0,0.001,8.5,74.8,102.9,0.2114
E. K-12 / 0 - 1800,Essex,760,Cedar Grove Twp,22098,0.167,0.817,0.016,0,0,0,10.4,68.3,131,0.1381
E. K-12 / 0 - 1800,Gloucester,860,Clayton Boro,19284,0.552,0.374,0.063,0.008,0,0.003,12.4,102.6,159.6,0.1414
E. K-12 / 0 - 1800,Gloucester,4020,Paulsboro Boro,23139,0.626,0.258,0.059,0.048,0,0.009,10.9,80.1,124.7,0.1916
E. K-12 / 0 - 1800,Gloucester,4140,Pitman Boro,22578,0.48,0.492,0.021,0.006,0,0.001,9.3,49.8,111.6,0.16
E. K-12 / 0 - 1800,Gloucester,5860,Woodbury City,22202,0.542,0.404,0.047,0.007,0,0,11.6,71.2,124.9,0.1595
E. K-12 / 0 - 1800,Hudson,5580,Weehawken Twp,21716,0.243,0.721,0.03,0.003,0,0.003,11.3,79.1,96,0.1124
E. K-12 / 0 - 1800,Hunterdon,1376,South Hunterdon Regional School District,25059,0.206,0.731,0.017,0,0.017,0.029,9.1,58.3,116.5,0.1384
E. K-12 / 0 - 1800,Middlesex,1140,Dunellen Boro,17727,0.415,0.556,0.027,0.002,0,0,12.2,88.3,121,0.1025
E. K-12 / 0 - 1800,Middlesex,2150,Highland Park Boro,23909,0.236,0.71,0.03,0.002,0.02,0.002,11.1,73,146,0.1258
E. K-12 / 0 - 1800,Middlesex,4830,South Amboy City,18706,0.474,0.491,0.035,0,0,0,11.6,85.6,174.1,0.1441
E. K-12 / 0 - 1800,Middlesex,4970,Spotswood Boro,18055,0.329,0.527,0.018,0.126,0,0,10.2,65,158.9,0.1091
E. K-12 / 0 - 1800,Monmouth,2400,Keansburg Boro,32489,0.848,0.107,0.045,0,0,0,8,39.5,102.3,0.1923
E. K-12 / 0 - 1800,Monmouth,2430,Keyport Boro,20946,0.406,0.45,0.034,0.111,0,0,10.1,95.5,95.5,0.1214
E. K-12 / 0 - 1800,Monmouth,2930,Manasquan Boro,20485,0.157,0.517,0.014,0.312,0,0,10.9,70.2,118.3,0.155
E. K-12 / 0 - 1800,Morris,450,Boonton Town,23795,0.172,0.592,0.028,0.208,0,0,10.9,56.2,115.2,0.1855
E. K-12 / 0 - 1800,Morris,630,Butler Boro,23679,0.202,0.62,0.016,0.152,0,0.01,11.2,70.4,118.5,0.2217
E. K-12 / 0 - 1800,Morris,3460,Mountain Lakes Boro,27908,0.166,0.496,0.007,0.311,0.02,0,10.1,31.9,107.1,0.17
E. K-12 / 0 - 1800,Ocean,4190,Plumsted Twp,24600,0.535,0.402,0.053,0.009,0,0.001,9.6,50.8,95.4,0.176
E. K-12 / 0 - 1800,Ocean,4220,Point Pleasant Beach Boro,23481,0.184,0.688,0.02,0.108,0,0,10.8,69.4,116.5,0.1367
E. K-12 / 0 - 1800,Passaic,4230,Pompton Lakes Boro,22700,0.24,0.624,0.022,0.086,0.015,0.013,11.4,64.6,109.6,0.169
E. K-12 / 0 - 1800,Salem,4075,Pennsville,22195,0.388,0.582,0.023,0.008,0,0,10.5,66.8,124.1,0.1835
E. K-12 / 0 - 1800,Salem,4150,Pittsgrove Twp,19952,0.606,0.369,0.024,0.001,0,0,10.9,62.5,90.6,0.1399
E. K-12 / 0 - 1800,Salem,4630,Salem City,23450,0.806,0.089,0.051,0.054,0,0,10.2,100.3,100.3,0.1478
E. K-12 / 0 - 1800,Salem,5910,Woodstown-Pilesgrove Reg,18109,0.382,0.446,0.021,0.151,0,0,10.8,92.1,134,0.151
E. K-12 / 0 - 1800,Somerset,3000,Manville Boro,17375,0.349,0.618,0.033,0,0,0,13.3,68.3,146.2,0.1744
E. K-12 / 0 - 1800,Sussex,2240,Hopatcong,26815,0.392,0.585,0.023,0,0,0,10.1,47.2,95.9,0.2021
E. K-12 / 0 - 1800,Sussex,3590,Newton Town,21003,0.332,0.415,0.023,0.23,0,0,10.7,63.9,153.4,0.1701
E. K-12 / 0 - 1800,Union,2420,Kenilworth Boro,20640,0.29,0.678,0.017,0.015,0,0,11.4,68.3,130.3,0.1399
E. K-12 / 0 - 1800,Warren,280,Belvidere Town,20505,0.342,0.279,0.02,0.358,0,0.001,10.4,64.3,106.3,0.1457
F. K-12 / 1801 - 3500,Bergen,890,Cliffside Park Boro,18269,0.187,0.588,0.03,0.136,0.026,0.033,12.8,100.4,210.9,0.1495
F. K-12 / 1801 - 3500,Bergen,990,Cresskill Boro,19792,0.184,0.748,0.014,0.04,0.015,0,12.7,90.7,141.6,0.1358
F. K-12 / 1801 - 3500,Bergen,1130,Dumont Boro,21371,0.293,0.656,0.015,0,0.034,0.002,11.9,84.8,142,0.0978
F. K-12 / 1801 - 3500,Bergen,1345,Elmwood Park,17484,0.222,0.746,0.028,0.005,0,0,14.1,114.6,235.5,0.1471
F. K-12 / 1801 - 3500,Bergen,1370,Englewood City,26158,0.286,0.664,0.027,0.009,0.015,0,10.3,66.7,128.8,0.1357
F. K-12 / 1801 - 3500,Bergen,1760,Glen Rock Boro,22231,0.157,0.833,0.01,0,0,0,11.8,69.3,167.3,0.1682
F. K-12 / 1801 - 3500,Bergen,2620,Leonia Boro,23114,0.233,0.568,0.015,0.177,0,0.007,10.9,71.4,125.3,0.1184
F. K-12 / 1801 - 3500,Bergen,2740,Lodi Borough,20047,0.346,0.563,0.027,0,0.01,0.054,13.5,95,150.3,0.0828
F. K-12 / 1801 - 3500,Bergen,2860,Lyndhurst Twp,19109,0.182,0.792,0.024,0.001,0,0.001,12.8,64.8,119.5,0.1387
F. K-12 / 1801 - 3500,Bergen,2900,Mahwah Twp,25764,0.152,0.836,0.012,0,0,0,10.7,76.8,122.2,0.1495
F. K-12 / 1801 - 3500,Bergen,3550,New Milford Boro,20970,0.183,0.76,0.016,0.017,0.021,0.003,12.3,66.9,146.7,0.1765
F. K-12 / 1801 - 3500,Bergen,3600,North Arlington Boro,17064,0.183,0.789,0.022,0,0,0.006,13.4,106.6,117.2,0.1154
F. K-12 / 1801 - 3500,Bergen,4310,Ramsey Boro,24435,0.146,0.765,0.01,0.02,0.012,0.047,10.9,64.9,148.5,0.1093
F. K-12 / 1801 - 3500,Bergen,4380,Ridgefield Park Twp,18909,0.265,0.59,0.027,0.118,0,0,13.5,84.8,165.3,0.1256
F. K-12 / 1801 - 3500,Bergen,4600,Rutherford Boro,20424,0.193,0.789,0.014,0.004,0,0,12.3,74.2,139.6,0.0999
F. K-12 / 1801 - 3500,Bergen,5755,Westwood Regional,22670,0.157,0.826,0.016,0.001,0,0,11.1,60,147.2,0.133
F. K-12 / 1801 - 3500,Burlington,475,Bordentown Regional,18710,0.293,0.641,0.019,0.01,0.031,0.006,13.7,65.9,166.9,0.141
F. K-12 / 1801 - 3500,Burlington,840,Cinnaminson Twp,21113,0.3,0.679,0.017,0.004,0,0,11.5,90.7,133.6,0.1149
F. K-12 / 1801 - 3500,Burlington,1060,Delran Twp,17983,0.354,0.625,0.021,0.001,0,0,12.5,96,163.2,0.1481
F. K-12 / 1801 - 3500,Burlington,3010,Maple Shade Twp,19883,0.355,0.612,0.03,0.003,0,0,11.8,71.9,165.8,0.205
F. K-12 / 1801 - 3500,Burlington,5805,Willingboro Twp,24082,0.6,0.371,0.028,0.002,0,0,12.6,71.5,107.3,0.166
F. K-12 / 1801 - 3500,Camden,940,Collingswood Boro,20299,0.416,0.434,0.026,0.124,0,0,10.9,81.9,104.8,0.1502
F. K-12 / 1801 - 3500,Camden,1770,Gloucester City,27276,0.816,0.101,0.03,0.018,0.015,0.02,11.3,70.6,132.4,0.1615
F. K-12 / 1801 - 3500,Camden,1890,Haddon Twp,20626,0.36,0.616,0.021,0.003,0,0,12.2,83.6,126.4,0.1543
F. K-12 / 1801 - 3500,Camden,1900,Haddonfield Boro,16532,0.173,0.8,0.017,0.008,0,0.002,12.9,80.9,180.7,0.1475
F. K-12 / 1801 - 3500,Camden,2670,Lindenwold Boro,18608,0.643,0.266,0.066,0.013,0,0.012,11.5,87.3,146.2,0.1196
F. K-12 / 1801 - 3500,Camden,4110,Pine Hill Boro,22427,0.544,0.307,0.029,0.12,0,0,11.4,75.6,145.5,0.1798
F. K-12 / 1801 - 3500,Cape May,3130,Middle Twp,20895,0.391,0.525,0.031,0.052,0,0.001,12.1,84.9,219.7,0.1686
F. K-12 / 1801 - 3500,Cape May,3780,Ocean City,23385,0.234,0.514,0.018,0.235,0,0,11.8,80.1,193.8,0.095
F. K-12 / 1801 - 3500,Essex,660,Caldwell-West Caldwell,20145,0.155,0.825,0.018,0.001,0,0.001,11.9,62,153.2,0.1609
F. K-12 / 1801 - 3500,Essex,1750,Glen Ridge Boro,19008,0.155,0.812,0.014,0.015,0,0.004,13.1,75.6,162.9,0.1285
F. K-12 / 1801 - 3500,Essex,5370,Verona Boro,19817,0.17,0.805,0.017,0.003,0.006,0,12.4,56,128.9,0.1319
F. K-12 / 1801 - 3500,Gloucester,1730,Glassboro,23791,0.47,0.441,0.048,0.003,0.029,0.009,11.4,74.5,83.4,0.1431
F. K-12 / 1801 - 3500,Gloucester,5620,West Deptford Twp,18642,0.354,0.618,0.023,0.004,0,0.001,12.7,82.1,179.6,0.2104
F. K-12 / 1801 - 3500,Hudson,2060,Harrison Town,26420,0.74,0.198,0.034,0.022,0,0.006,12.5,90.8,118.5,0.1435
F. K-12 / 1801 - 3500,Hudson,2210,Hoboken City,26814,0.425,0.544,0.024,0.002,0,0.005,9,51.6,93.3,0.1153
F. K-12 / 1801 - 3500,Hudson,4730,Secaucus Town,20852,0.162,0.818,0.017,0.003,0,0,12.2,85.3,134.9,0.1352
F. K-12 / 1801 - 3500,Mercer,1430,Ewing Twp,22709,0.25,0.717,0.023,0.01,0,0,10.2,68.9,160.6,0.1828
F. K-12 / 1801 - 3500,Mercer,2280,Hopewell Valley Regional,26506,0.167,0.817,0.01,0.003,0,0.003,10.1,61.9,144.2,0.1393
F. K-12 / 1801 - 3500,Mercer,5510,Robbinsville,16445,0.192,0.805,0,0.002,0,0.001,13,89.6,210,0.1067
F. K-12 / 1801 - 3500,Middlesex,3120,Metuchen Boro,20352,0.176,0.805,0.016,0.003,0,0,12.6,92.2,141.3,0.1398
F. K-12 / 1801 - 3500,Middlesex,3140,Middlesex Boro,19493,0.36,0.617,0.022,0.002,0,0,11.8,67.1,158.8,0.1426
F. K-12 / 1801 - 3500,Middlesex,4910,South Plainfield Boro,20529,0.271,0.71,0.018,0,0,0.001,12.4,96.3,152.4,0.1394
F. K-12 / 1801 - 3500,Middlesex,4920,South River Boro,17115,0.501,0.456,0.039,0.001,0,0.003,12.4,84.4,156,0.1415
F. K-12 / 1801 - 3500,Monmouth,100,Asbury Park City,42382,0.866,0.085,0.042,0,0,0.007,8.9,38.9,77.8,0.1604
F. K-12 / 1801 - 3500,Monmouth,2105,Hazlet Twp,19430,0.334,0.644,0.017,0.004,0,0.001,11.3,82.2,118.9,0.175
F. K-12 / 1801 - 3500,Monmouth,2230,Holmdel Twp,22987,0.172,0.805,0.013,0.009,0,0.001,11.3,71.4,149.9,0.1318
F. K-12 / 1801 - 3500,Monmouth,3810,Ocean Twp,25125,0.236,0.741,0.02,0.003,0,0,9.9,62.4,145.7,0.1745
F. K-12 / 1801 - 3500,Monmouth,5310,Upper Freehold Regional,21086,0.255,0.549,0.011,0.183,0,0.002,11.7,69.9,163,0.1628
F. K-12 / 1801 - 3500,Monmouth,5420,Wall Twp,23737,0.173,0.803,0.016,0.007,0,0.001,9.5,53.4,156.2,0.1599
F. K-12 / 1801 - 3500,Morris,1110,Dover Town,16001,0.612,0.268,0.049,0.028,0.02,0.023,13.6,121.3,152.9,0.1143
F. K-12 / 1801 - 3500,Morris,2380,Jefferson Twp,17724,0.358,0.623,0.015,0.004,0,0,11.5,57.9,129.7,0.1775
F. K-12 / 1801 - 3500,Morris,2460,Kinnelon Boro,24513,0.179,0.81,0.01,0.001,0,0,11,55.6,117.2,0.1293
F. K-12 / 1801 - 3500,Morris,2870,Madison Boro,22503,0.156,0.797,0.014,0.033,0,0,12.3,72.7,137.1,0.1533
F. K-12 / 1801 - 3500,Morris,4080,Pequannock Twp,20822,0.189,0.789,0.012,0.007,0,0.003,11.9,58.7,124.6,0.1286
F. K-12 / 1801 - 3500,Ocean,185,Barnegat Twp,21961,0.507,0.465,0.023,0.002,0,0.003,11.3,64.9,183.8,0.1466
F. K-12 / 1801 - 3500,Ocean,2940,Manchester Twp,22615,0.226,0.709,0.024,0.036,0.004,0.001,10.2,52.6,144.2,0.1643
F. K-12 / 1801 - 3500,Ocean,4210,Point Pleasant Boro,18458,0.26,0.708,0.027,0.004,0,0.001,11.4,87.8,147.2,0.1449
F. K-12 / 1801 - 3500,Passaic,2100,Hawthorne Boro,20414,0.182,0.793,0.025,0.001,0,0,11.6,71.4,155.2,0.1648
F. K-12 / 1801 - 3500,Passaic,5650,West Milford Twp,24557,0.31,0.667,0.018,0.004,0.001,0,11,47,137.2,0.1891
F. K-12 / 1801 - 3500,Salem,4070,Penns Grv-Carneys Pt Reg,20357,0.659,0.273,0.045,0.022,0,0.001,11.8,92.1,132.4,0.1747
F. K-12 / 1801 - 3500,Somerset,490,Bound Brook Boro,17217,0.457,0.435,0.055,0.04,0.012,0.001,12.6,75.3,156.9,0.1078
F. K-12 / 1801 - 3500,Somerset,3670,North Plainfield Boro,20515,0.527,0.448,0.025,0,0,0,10.9,76.7,130,0.1646
F. K-12 / 1801 - 3500,Somerset,4815,Somerset Hills Regional,24091,0.17,0.718,0.012,0.1,0,0,12.3,62.6,129.3,0.1374
F. K-12 / 1801 - 3500,Somerset,4820,Somerville Boro,20552,0.281,0.481,0.026,0.203,0,0.009,11.8,75.6,126.8,0.1426
F. K-12 / 1801 - 3500,Sussex,4960,Sparta Twp,26630,0.184,0.702,0.012,0.002,0,0.1,11.6,78.2,127.2,0.1415
F. K-12 / 1801 - 3500,Sussex,5360,Vernon Twp,24647,0.465,0.515,0.017,0.003,0,0,10.8,59.5,140.4,0.1711
F. K-12 / 1801 - 3500,Union,310,Berkeley Heights Twp,22909,0.168,0.719,0.012,0.1,0,0.001,11.7,52.2,130.8,0.1338
F. K-12 / 1801 - 3500,Union,850,Clark Twp,17731,0.184,0.759,0.013,0.044,0,0,11.9,72.4,164.7,0.1296
F. K-12 / 1801 - 3500,Union,2190,Hillside Twp,20897,0.479,0.461,0.028,0,0.022,0.01,11.5,79.4,125,0.1205
F. K-12 / 1801 - 3500,Union,3560,New Providence Boro,18962,0.161,0.823,0.014,0.002,0,0,13,70.7,178,0.1121
F. K-12 / 1801 - 3500,Union,4540,Roselle Boro,21576,0.545,0.419,0.036,0,0,0,12.7,82.1,169.1,0.1153
F. K-12 / 1801 - 3500,Union,4550,Roselle Park Boro,19962,0.412,0.556,0.025,0.006,0,0.001,11.7,72.9,136.2,0.1349
F. K-12 / 1801 - 3500,Union,5000,Springfield Twp,22107,0.15,0.832,0.014,0.003,0,0.001,13.6,91.6,140.2,0.1319
