CONAME,DIST,DISTNAME,EXP11A,ADE11A,PP11A,RK11A,EXP21A,ADE21A,PP21A,RK21A,BOTY,DM
Cape May,5840,Woodbine Boro,6450398,291,22184,34,6635329,268,24766,42,"I. K-12|K-8,0-400",IK-12K-80-400
Cumberland,540,Bridgeton City,123977223,6415,19326,33,132874649,6479,20509,37,"N. K-12|K-12,3500+",NK-12K-123500plus
Cumberland,950,Commercial Twp,15719893,770,20417,34,15503957,728,21288,29,"J. K-12|K-8,401-750",JK-12K-8401-750
Cumberland,995,Cumberland Co Vocational,15472321,367,42182,21,16868909,548,30776,19,Q. County Voc,QCountyVoc
Cumberland,997,Cumberland Regional,26326747,1185,22226,14,27151239,1135,23914,15,"G. G9-12|7-12,9-12",GG9-127-129-12
Cumberland,1020,Deerfield Twp,6641635,336,19750,17,6654773,338,19708,10,"C. K-8|K-8,0-400",CK-8K-80-400
Cumberland,1120,Downe Twp,4149874,207,20017,19,4531550,196,23121,35,"I. K-12|K-8,0-400",IK-12K-80-400
Cumberland,1460,Fairfield Twp,12314305,617,19966,27,12532459,565,22189,43,"D. K-8|K-8,401-750",DK-8K-8401-750
Cumberland,1820,Greenwich Twp,1525517,67,22773,40,1701839,63,27023,55,"C. K-8|K-8,0-400",CK-8K-80-400
Cumberland,2270,Hopewell Twp,9031503,488,18498,12,9937043,483,20569,22,"D. K-8|K-8,401-750",DK-8K-8401-750
Cumberland,2570,Lawrence Twp,10811811,564,19159,19,10779009,553,19490,13,"J. K-12|K-8,401-750",JK-12K-8401-750
Cumberland,3050,Maurice River Twp,9132562,545,16748,5,9347704,526,17775,6,"J. K-12|K-8,401-750",JK-12K-8401-750
Cumberland,3230,Millville City,118331908,5619,21060,57,119231268,5605,21274,47,"N. K-12|K-12,3500+",NK-12K-123500plus
Cumberland,5070,Stow Creek Twp,2224123,118,18932,10,2382359,112,21267,21,"C. K-8|K-8,0-400",CK-8K-80-400
Cumberland,5300,Upper Deerfield Twp,17797097,916,19427,32,18796830,899,20901,35,"E. K-8|K-8,751+",EK-8K-8751plus
Cumberland,5390,Vineland City,222399600,10794,20605,48,233083042,10760,21662,51,"N. K-12|K-12,3500+",NK-12K-123500plus
Cumberland,6028,Vineland Public Charter,4343432,369,11761,4,4788541,397,12056,6,O. Charter,OCharter
Cumberland,6069,Millville Public Charter,3688554,305,12113,6,3422207,274,12490,7,O. Charter,OCharter
Cumberland,6089,Compass Academy Cs,1940435,192,10112,1,2237007,206,10843,1,O. Charter,OCharter
Cumberland,6100,Bridgeton Public Charter,1757535,122,14359,18,1696568,106,15960,36,O. Charter,OCharter
Essex,250,Belleville Town,77574215,4530,17126,5,80668324,4562,17682,6,"N. K-12|K-12,3500+",NK-12K-123500plus
Essex,410,Bloomfield Twp,110692076,6432,17210,7,122263249,6486,18851,14,"N. K-12|K-12,3500+",NK-12K-123500plus
Essex,660,Caldwell-West Caldwell,52539222,2659,19759,31,53726720,2667,20145,28,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Essex,760,Cedar Grove Twp,35130347,1642,21402,30,35491429,1606,22098,25,"L. K-12|K-12,0-1800",LK-12K-120-1800
Essex,1210,East Orange,286657272,10004,28655,95,286934675,10039,28582,94,"N. K-12|K-12,3500+",NK-12K-123500plus
Essex,1390,Essex Co Voc-Tech,54124292,2106,25699,16,59133673,2239,26413,15,Q. County Voc,QCountyVoc
Essex,1400,Essex Fells Boro,5134471,225,22781,42,5754332,231,24882,41,A. K-6|K-6,AK-6K-6
Essex,1465,Fairfield Twp,13027357,667,19533,21,13261798,690,19226,19,A. K-6|K-6,AK-6K-6
Essex,1750,Glen Ridge Boro,34904855,1949,17906,12,37093599,1952,19008,18,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Essex,2330,Irvington Township,170359206,7059,24134,86,180201985,7894,22828,65,"N. K-12|K-12,3500+",NK-12K-123500plus
Essex,2730,Livingston Twp,131743315,5997,21970,68,138912713,6043,22986,70,"N. K-12|K-12,3500+",NK-12K-123500plus
Essex,3190,Millburn Twp,102080143,4940,20662,51,107295323,4901,21894,54,"N. K-12|K-12,3500+",NK-12K-123500plus
Essex,3310,Montclair Town,144421218,6741,21424,62,147004332,6743,21801,52,"N. K-12|K-12,3500+",NK-12K-123500plus
Essex,3570,Newark City,953613367,41721,22857,78,989401009,41331,23938,78,"N. K-12|K-12,3500+",NK-12K-123500plus
Essex,3630,North Caldwell Boro,14062993,693,20291,25,14715017,678,21714,31,A. K-6|K-6,AK-6K-6
Essex,3750,Nutley Town,77744073,4129,18827,22,78627712,4123,19070,16,"N. K-12|K-12,3500+",NK-12K-123500plus
Essex,3880,City Of Orange Twp,121953294,5752,21203,59,130921439,5631,23250,74,"N. K-12|K-12,3500+",NK-12K-123500plus
Essex,4530,Roseland Boro,9739397,459,21234,33,10007886,461,21688,30,A. K-6|K-6,AK-6K-6
Essex,4900,South Orange-Maplewood,139957044,7150,19574,37,143825068,7223,19911,25,"N. K-12|K-12,3500+",NK-12K-123500plus
Essex,5370,Verona Boro,42028808,2215,18979,24,43861396,2213,19817,24,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Essex,5630,West Essex Regional,42995575,1729,24864,29,44835771,1709,26243,30,"F. G7-12|7-12,9-12",FG7-127-129-12
Essex,5680,West Orange Town,174013572,6731,25852,92,177657482,6770,26243,88,"N. K-12|K-12,3500+",NK-12K-123500plus
Essex,6020,Pride Academy Charter School,5220629,288,18146,61,5228120,287,18223,60,O. Charter,OCharter
Essex,6022,Burch Charter School Of,5521005,343,16101,34,5722218,352,16266,38,O. Charter,OCharter
Essex,6029,Newark Educators Communi,5453567,247,22052,80,5640338,251,22480,83,O. Charter,OCharter
Essex,6053,Great Oaks Legacy Charter School,21398186,1264,16924,47,26954339,1350,19974,73,O. Charter,OCharter
Essex,6057,Peoples Preparatory Charter School,8244073,380,21695,79,8597837,374,23001,86,O. Charter,OCharter
Essex,6058,Roseville Community Cs,5061823,320,15838,32,6064114,326,18590,63,O. Charter,OCharter
Essex,6094,Phillip's Academy Cs,6031765,372,16228,35,7364948,377,19520,71,O. Charter,OCharter
Essex,6099,Link Community Charter S,4801284,285,16841,43,5771028,287,20087,74,O. Charter,OCharter
Essex,6109,Lead Academy Charter School,N.R.,N.R.,N.R.,,1614394,92,17548,48,O. Charter,OCharter
Essex,6110,Achieve Community Charter School,N.R.,N.R.,N.R.,,1043763,63,16620,41,O. Charter,OCharter
Essex,6320,Discovery Cs,1744932,100,17449,55,2065337,100,20653,78,O. Charter,OCharter
Essex,6410,East Orange Community Cs,7326736,476,15386,27,7771254,482,16113,37,O. Charter,OCharter
Essex,6665,Gray Cs,5319836,337,15781,31,5900305,337,17488,47,O. Charter,OCharter
Essex,7210,Marion P. Thomas Cs,28176460,1331,21173,77,29755397,1358,21905,81,O. Charter,OCharter
Essex,7290,New Horizons Comm. Cs,8621402,494,17463,56,9188305,591,15555,31,O. Charter,OCharter
Essex,7320,North Star Academy Chart,88073672,4501,19566,71,89415620,4959,18031,57,O. Charter,OCharter
Essex,7325,Team Academy Charter Sch,77149273,3702,20840,74,81277116,4043,20102,75,O. Charter,OCharter
Essex,7730,Robert Treat Academy Cs,11697166,682,17161,48,12340030,678,18214,59,O. Charter,OCharter
Essex,7735,Maria L. Varisco-Rogers,10486666,540,19420,69,11451128,540,21222,79,O. Charter,OCharter
Essex,8065,University Heights Cs,13201962,631,20929,76,16728732,749,22326,82,O. Charter,OCharter
Gloucester,860,Clayton Boro,26028337,1526,17057,5,27692791,1436,19284,10,"L. K-12|K-12,0-1800",LK-12K-120-1800
Gloucester,870,Clearview Regional,42899205,2373,18079,2,43984683,2270,19377,2,"F. G7-12|7-12,9-12",FG7-127-129-12
Gloucester,1100,Deptford Twp,80231756,4411,18190,17,84409908,4324,19520,23,"N. K-12|K-12,3500+",NK-12K-123500plus
Gloucester,1180,East Greenwich Twp,20878504,1265,16510,4,21931916,1280,17130,4,A. K-6|K-6,AK-6K-6
Gloucester,1330,Elk Twp,6748745,340,19860,24,6846414,378,18132,7,A. K-6|K-6,AK-6K-6
Gloucester,1590,Franklin Twp,25907008,1470,17619,8,26245865,1420,18487,11,A. K-6|K-6,AK-6K-6
Gloucester,1715,Gateway Regional,23162641,961,24100,23,24318663,906,26856,33,"F. G7-12|7-12,9-12",FG7-127-129-12
Gloucester,1730,Glassboro,47507985,2162,21972,56,48755832,2049,23791,60,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Gloucester,1774,Gloucester Co Spec Serv,37677143,693,54372,2,37668652,634,59407,2,P. CSSD,PCSSD
Gloucester,1775,Gloucester Co Vocational,26601630,1406,18923,6,27684353,1517,18248,3,Q. County Voc,QCountyVoc
Gloucester,1830,Greenwich Twp,12757301,549,23249,50,12984720,513,25291,61,"J. K-12|K-8,401-750",JK-12K-8401-750
Gloucester,2070,Harrison Twp,22485901,1437,15652,1,22862910,1403,16298,2,A. K-6|K-6,AK-6K-6
Gloucester,2440,Kingsway Regional,42173192,2710,15563,1,44276080,2756,16064,1,"F. G7-12|7-12,9-12",FG7-127-129-12
Gloucester,2750,Logan Twp,20554500,1134,18121,16,21652934,1108,19544,23,"K. K-12|K-8,751+",KK-12K-8751plus
Gloucester,2990,Mantua Twp,23289348,1254,18568,15,24285111,1283,18927,17,A. K-6|K-6,AK-6K-6
Gloucester,3280,Monroe Twp,106670882,6372,16740,4,108682193,6069,17909,8,"N. K-12|K-12,3500+",NK-12K-123500plus
Gloucester,3490,National Park Boro,5313546,269,19735,23,5367859,275,19533,21,A. K-6|K-6,AK-6K-6
Gloucester,3580,Newfield Boro,3948957,228,17320,3,4134467,230,17976,4,K-12|Non-Operating,
Gloucester,4020,Paulsboro Boro,26074052,1189,21935,31,27455708,1187,23139,31,"L. K-12|K-12,0-1800",LK-12K-120-1800
Gloucester,4140,Pitman Boro,28803722,1365,21104,27,29853496,1322,22578,28,"L. K-12|K-12,0-1800",LK-12K-120-1800
Gloucester,4880,South Harrison Twp,6475050,390,16588,5,6871918,373,18415,10,A. K-6|K-6,AK-6K-6
Gloucester,4940,Delsea Regional H.S Dist.,39894013,1648,24205,24,40415833,1666,24259,18,"F. G7-12|7-12,9-12",FG7-127-129-12
Gloucester,5120,Swedesboro-Woolwich,31156746,1705,18273,13,31469446,1683,18698,13,A. K-6|K-6,AK-6K-6
Gloucester,5500,Washington Twp,161621908,7405,21827,65,162786881,7303,22292,60,"N. K-12|K-12,3500+",NK-12K-123500plus
Gloucester,5590,Wenonah Boro,3874058,179,21626,36,3962141,182,21739,32,A. K-6|K-6,AK-6K-6
Gloucester,5620,West Deptford Twp,54209409,2976,18213,15,55988637,3003,18642,14,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Gloucester,5740,Westville Boro,6058843,387,15678,2,6150509,372,16528,3,A. K-6|K-6,AK-6K-6
Gloucester,5860,Woodbury City,33042632,1564,21126,29,35146063,1583,22202,27,"L. K-12|K-12,0-1800",LK-12K-120-1800
Gloucester,5870,Woodbury Heights Boro,4121622,230,17908,12,4242998,234,18103,6,A. K-6|K-6,AK-6K-6
Hudson,220,Bayonne City,167290161,9475,17657,11,169884986,9588,17719,7,"N. K-12|K-12,3500+",NK-12K-123500plus
Hudson,1200,East Newark Boro,5675222,407,13944,1,6100619,375,16268,2,"I. K-12|K-8,0-400",IK-12K-80-400
Hudson,1850,Guttenberg Town,19728326,1364,14469,2,21215853,1333,15911,2,"K. K-12|K-8,751+",KK-12K-8751plus
Hudson,2060,Harrison Town,59811721,2436,24554,71,63107614,2389,26420,70,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Hudson,2210,Hoboken City,72498628,2599,27899,74,73320285,2734,26814,73,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Hudson,2295,Hudson County Vocational,68495606,2589,26460,18,71533935,2564,27895,17,Q. County Voc,QCountyVoc
Hudson,2390,Jersey City,719979144,30851,23337,82,725612663,27878,26028,87,"N. K-12|K-12,3500+",NK-12K-123500plus
Hudson,2410,Kearny Town,106252755,5737,18521,19,105630674,5649,18699,13,"N. K-12|K-12,3500+",NK-12K-123500plus
Hudson,3610,North Bergen Twp,138315291,7790,17755,13,145823090,7713,18907,15,"N. K-12|K-12,3500+",NK-12K-123500plus
Hudson,4730,Secaucus Town,43884269,2126,20641,44,45630845,2188,20852,39,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Hudson,5240,Union City,292107534,13973,20905,53,319136554,13828,23080,72,"N. K-12|K-12,3500+",NK-12K-123500plus
Hudson,5580,Weehawken Twp,28170119,1404,20070,20,30136286,1388,21716,24,"L. K-12|K-12,0-1800",LK-12K-120-1800
Hudson,5670,West New York Town,175582980,9205,19076,26,177408639,9137,19416,20,"N. K-12|K-12,3500+",NK-12K-123500plus
Hudson,6030,The Ethical Community Ch,4907213,368,13342,11,4896047,375,13067,10,O. Charter,OCharter
Hudson,6036,Hola Hoboken Dual Lang Cs,5505275,365,15099,26,5911320,383,15426,30,O. Charter,OCharter
Hudson,6064,Dr Lena Edwards Academic,5700833,386,14773,22,5848502,382,15330,28,O. Charter,OCharter
Hudson,6068,M E T S Charter School,7908083,506,15635,30,10049692,679,14803,19,O. Charter,OCharter
Hudson,6082,Beloved Community Charte,10841441,840,12914,10,11470837,958,11977,5,O. Charter,OCharter
Hudson,6093,Jersey City Global Cs,3881081,358,10841,2,4322347,377,11465,3,O. Charter,OCharter
Hudson,6103,Empowerment Academy,4089249,331,12354,7,5695808,452,12604,8,O. Charter,OCharter
Hudson,6105,Hudson Arts And Science,4004775,357,11205,3,5313575,472,11258,2,O. Charter,OCharter
Hudson,6420,Elysian Cs Of Hoboken,4984669,288,17320,52,5606233,288,19473,69,O. Charter,OCharter
Hudson,6720,Hoboken Cs,5728334,298,19223,68,5920928,293,20194,77,O. Charter,OCharter
Hudson,6910,Jersey City Comm. Cs,8960437,560,16004,33,8677272,575,15094,25,O. Charter,OCharter
Hudson,6915,Jersey City Golden Door,7366750,499,14775,23,7754275,520,14918,22,O. Charter,OCharter
Hudson,7115,Learning Community Cs,7943670,539,14735,20,7744497,538,14390,16,O. Charter,OCharter
Hudson,7830,Soaring Heights Cs,3315450,240,13837,14,3516403,241,14597,18,O. Charter,OCharter
Hudson,8060,University Academy Cs,7667916,424,18080,59,7929976,434,18280,61,O. Charter,OCharter
Hunterdon,20,Alexandria Twp,11622347,486,23901,58,11918721,494,24120,52,"D. K-8|K-8,401-750",DK-8K-8401-750
Hunterdon,370,Bethlehem Twp,10162116,371,27415,62,10674684,372,28696,62,"C. K-8|K-8,0-400",CK-8K-80-400
Hunterdon,430,Bloomsbury Boro,3429668,168,20418,23,3415022,133,25601,50,"I. K-12|K-8,0-400",IK-12K-80-400
Hunterdon,670,Califon Boro,3003535,95,31485,70,3074918,89,34599,71,"C. K-8|K-8,0-400",CK-8K-80-400
Hunterdon,910,Clinton Town,9667995,443,21811,33,10622736,446,23819,37,"C. K-8|K-8,0-400",CK-8K-80-400
Hunterdon,920,Clinton Twp,34980809,1345,26017,72,32909178,1230,26765,71,"E. K-8|K-8,751+",EK-8K-8751plus
Hunterdon,1040,Delaware Twp,9932698,388,25585,55,10379643,392,26477,53,"C. K-8|K-8,0-400",CK-8K-80-400
Hunterdon,1050,Delaware Valley Regional,21982904,840,26164,35,21516314,703,30595,43,"G. G9-12|7-12,9-12",GG9-127-129-12
Hunterdon,1160,East Amwell Twp,10021127,357,28109,66,8927339,352,25369,46,"C. K-8|K-8,0-400",CK-8K-80-400
Hunterdon,1376,South-Hunterdon,24300476,1034,23506,39,25175091,1005,25059,40,"L. K-12|K-12,0-1800",LK-12K-120-1800
Hunterdon,1510,Flemington-Raritan Reg,69493554,3105,22384,58,72452767,3073,23579,59,"E. K-8|K-8,751+",EK-8K-8751plus
Hunterdon,1600,Franklin Twp,7752145,290,26738,57,7485835,291,25746,52,"C. K-8|K-8,0-400",CK-8K-80-400
Hunterdon,1680,Frenchtown Boro,3568573,127,28008,65,3562129,125,28505,61,"C. K-8|K-8,0-400",CK-8K-80-400
Hunterdon,1970,Hampton Boro,3483028,130,26822,58,3765142,138,27299,59,"C. K-8|K-8,0-400",CK-8K-80-400
Hunterdon,2140,High Bridge Boro,9332042,395,23606,44,9424735,370,25465,47,"C. K-8|K-8,0-400",CK-8K-80-400
Hunterdon,2220,Holland Twp,11864851,549,21603,42,12353783,565,21873,36,"D. K-8|K-8,401-750",DK-8K-8401-750
Hunterdon,2300,Hunterdon Central Reg,68686133,3030,22666,16,71003154,2889,24576,19,"G. G9-12|7-12,9-12",GG9-127-129-12
Hunterdon,2308,Hunterdon Co Vocational,6138345,326,18848,5,7674122,358,21448,7,Q. County Voc,QCountyVoc
Hunterdon,2450,Kingwood Twp,8053558,345,23378,43,8070975,337,23972,39,"C. K-8|K-8,0-400",CK-8K-80-400
Hunterdon,2590,Lebanon Boro,2982936,136,21973,38,3341399,141,23731,38,B. K-8|K-6,BK-8K-6
Hunterdon,2600,Lebanon Twp,13863907,629,22052,46,14505243,591,24564,55,"D. K-8|K-8,401-750",DK-8K-8401-750
Hunterdon,3180,Milford Boro,2665020,85,31446,69,2544999,77,33109,69,"C. K-8|K-8,0-400",CK-8K-80-400
Hunterdon,3660,N Hunt/Voorhees Regional,65410543,2826,23146,20,66059311,2809,23520,13,"G. G9-12|7-12,9-12",GG9-127-129-12
Hunterdon,4350,Readington Twp,35898610,1615,22225,57,39621829,1523,26019,70,"E. K-8|K-8,751+",EK-8K-8751plus
Hunterdon,5180,Tewksbury Twp,15871674,573,27689,67,16453994,564,29167,66,"D. K-8|K-8,401-750",DK-8K-8401-750
Hunterdon,5270,Union Twp,10866541,457,23797,55,11488105,385,29839,67,"D. K-8|K-8,401-750",DK-8K-8401-750
Mercer,1245,East Windsor Regional,102117485,5257,19424,35,105791731,5176,20440,34,"N. K-12|K-12,3500+",NK-12K-123500plus
Mercer,1430,Ewing Twp,82334820,3586,22963,64,81178632,3575,22709,54,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Mercer,1950,Hamilton Twp,225349625,11778,19133,29,235702505,11591,20336,33,"N. K-12|K-12,3500+",NK-12K-123500plus
Mercer,2280,Hopewell Valley Regional,87860736,3635,24168,69,94119170,3551,26506,71,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Mercer,2580,Lawrence Twp,88172191,3951,22318,72,87037048,3896,22343,62,"N. K-12|K-12,3500+",NK-12K-123500plus
Mercer,3103,Mercer Co Special Service,43725401,576,75901,6,44020199,563,78213,6,P. CSSD,PCSSD
Mercer,3105,Mercer County Vocational,13225437,527,25103,13,14403002,492,29297,18,Q. County Voc,QCountyVoc
Mercer,4255,Princeton,94715589,3759,25194,90,101625155,3783,26863,90,"N. K-12|K-12,3500+",NK-12K-123500plus
Mercer,5210,Trenton City,306116055,13623,22471,73,322196755,14003,23009,71,"N. K-12|K-12,3500+",NK-12K-123500plus
Mercer,5510,Robbinsville Twp,51340474,3086,16636,4,52177741,3173,16445,2,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Mercer,5715,W Windsor-Plainsboro Reg,183216339,9788,18718,21,191069004,9798,19502,22,"N. K-12|K-12,3500+",NK-12K-123500plus
Mercer,6017,Foundation Academy Cs,16487378,1002,16461,38,15946373,1016,15692,33,O. Charter,OCharter
Mercer,6025,Paul Robeson Humanities,6339236,375,16905,45,6539832,375,17454,46,O. Charter,OCharter
Mercer,6183,Trenton Stem-To-Civics Cs,5199597,295,17632,57,6984409,395,17664,51,O. Charter,OCharter
Mercer,6810,International Charter School,1532590,89,17162,49,1604086,89,17943,55,O. Charter,OCharter
Mercer,7500,Pace Cs Of Hamilton,4081542,250,16352,36,4479696,295,15201,26,O. Charter,OCharter
Mercer,7540,Princeton Cs,6313986,348,18165,62,7335735,399,18385,62,O. Charter,OCharter
Mercer,7895,Achievers Early College Prep Charter Sch,N.R.,N.R.,N.R.,,N.R.,N.R.,N.R.,,O. Charter,OCharter
Mercer,8140,Village Cs,5971975,357,16742,41,5955720,357,16673,42,O. Charter,OCharter
Middlesex,750,Carteret Boro,67403462,3789,17791,14,70987522,3861,18385,11,"N. K-12|K-12,3500+",NK-12K-123500plus
Middlesex,970,Cranbury Twp,18287203,746,24519,61,18774171,748,25094,59,"J. K-12|K-8,401-750",JK-12K-8401-750
Middlesex,1140,Dunellen Boro,19873307,1209,16440,2,21716754,1225,17727,2,"L. K-12|K-12,0-1800",LK-12K-120-1800
Middlesex,1170,East Brunswick Twp,175035071,8064,21706,64,179727278,8109,22165,57,"N. K-12|K-12,3500+",NK-12K-123500plus
Middlesex,1290,Edison Twp,269729715,15713,17167,6,278074467,16259,17103,3,"N. K-12|K-12,3500+",NK-12K-123500plus
Middlesex,2150,Highland Park Boro,36982099,1629,22706,35,39289301,1643,23909,38,"L. K-12|K-12,0-1800",LK-12K-120-1800
Middlesex,2370,Jamesburg Boro,14795845,951,15562,1,16932009,983,17221,3,"J. K-12|K-8,401-750",JK-12K-8401-750
Middlesex,3120,Metuchen Boro,44571099,2253,19786,33,46778341,2299,20352,30,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Middlesex,3140,Middlesex Boro,40333930,2099,19217,25,40778297,2092,19493,22,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Middlesex,3150,Middlesex Co Vocational,54176769,2192,24712,12,55374906,2167,25551,13,Q. County Voc,QCountyVoc
Middlesex,3220,Milltown Boro,17863847,1001,17842,14,18096649,1020,17743,8,"K. K-12|K-8,751+",KK-12K-8751plus
Middlesex,3290,Monroe Twp,130495848,6787,19226,32,137925111,6835,20179,30,"N. K-12|K-12,3500+",NK-12K-123500plus
Middlesex,3530,New Brunswick City,236196356,10398,22715,75,245539057,10387,23639,76,"N. K-12|K-12,3500+",NK-12K-123500plus
Middlesex,3620,North Brunswick Twp,113500597,6102,18602,20,120833634,6041,20002,26,"N. K-12|K-12,3500+",NK-12K-123500plus
Middlesex,3845,Old Bridge Twp,170052139,8907,19093,28,175436711,8732,20092,27,"N. K-12|K-12,3500+",NK-12K-123500plus
Middlesex,4090,Perth Amboy City,273723210,11119,24618,88,266556037,11400,23383,75,"N. K-12|K-12,3500+",NK-12K-123500plus
Middlesex,4130,Piscataway Twp,125911392,7299,17251,8,133274017,7180,18561,12,"N. K-12|K-12,3500+",NK-12K-123500plus
Middlesex,4660,Sayreville Boro,101238163,6142,16484,2,104180210,6231,16721,2,"N. K-12|K-12,3500+",NK-12K-123500plus
Middlesex,4830,South Amboy City,20124300,1093,18407,10,20466711,1094,18706,8,"L. K-12|K-12,0-1800",LK-12K-120-1800
Middlesex,4860,South Brunswick Twp,159371194,8831,18048,15,159570131,8834,18064,9,"N. K-12|K-12,3500+",NK-12K-123500plus
Middlesex,4910,South Plainfield Boro,66572253,3429,19415,27,69958120,3408,20529,35,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Middlesex,4920,South River Boro,37180715,2226,16706,5,37992274,2220,17115,5,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Middlesex,4970,Spotswood,29841885,1766,16898,3,31028458,1719,18055,4,"L. K-12|K-12,0-1800",LK-12K-120-1800
Middlesex,5850,Woodbridge Twp,243896588,13901,17546,10,253878264,13819,18372,10,"N. K-12|K-12,3500+",NK-12K-123500plus
Middlesex,6032,Academy For Urban Leader,8182285,494,16580,39,9366803,566,16546,40,O. Charter,OCharter
Middlesex,6041,Hatikvah International Cs,5316248,376,14158,16,6013852,438,13727,12,O. Charter,OCharter
Middlesex,6635,Greater Brunswick Cs,7188742,391,18371,64,7655495,393,19504,70,O. Charter,OCharter
Middlesex,7896,Middlesex Charter School,N.R.,N.R.,N.R.,,N.R.,N.R.,N.R.,,O. Charter,OCharter
Monmouth,50,Allenhurst,168007,3,56002,14,198604,5,39721,14,K-12|Non-Operating,
Monmouth,100,Asbury Park City,83142094,2250,36957,75,81262753,1917,42382,75,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Monmouth,130,Atlantic Highlands Boro,6520542,335,19496,19,6799162,319,21349,29,A. K-6|K-6,AK-6K-6
Monmouth,180,Avon Boro,4470580,200,22371,35,4895542,196,24969,43,"I. K-12|K-8,0-400",IK-12K-80-400
Monmouth,270,Belmar Boro,13760178,682,20191,32,13889564,667,20826,26,"J. K-12|K-8,401-750",JK-12K-8401-750
Monmouth,500,Bradley Beach Boro,8541661,375,22802,41,8812430,404,21841,26,"I. K-12|K-8,0-400",IK-12K-80-400
Monmouth,560,Brielle Boro,15056726,805,18705,14,15776154,784,20128,18,"J. K-12|K-8,401-750",JK-12K-8401-750
Monmouth,945,Colts Neck Twp,27384573,944,29007,74,28769554,966,29784,73,"E. K-8|K-8,751+",EK-8K-8751plus
Monmouth,1000,Deal Boro,4370474,171,25542,54,4411701,174,25353,45,"I. K-12|K-8,0-400",IK-12K-80-400
Monmouth,1260,Eatontown Boro,24080630,1026,23477,68,25125436,1010,24870,65,"E. K-8|K-8,751+",EK-8K-8751plus
Monmouth,1440,Fair Haven Boro,17459946,1019,17135,9,17806695,991,17961,10,"E. K-8|K-8,751+",EK-8K-8751plus
Monmouth,1490,Farmingdale Boro,3335532,162,20590,24,3271484,159,20553,17,"C. K-8|K-8,0-400",CK-8K-80-400
Monmouth,1640,Freehold Boro,28554001,1738,16427,8,31149670,1729,18017,11,"E. K-8|K-8,751+",EK-8K-8751plus
Monmouth,1650,Freehold Regional,218460077,10948,19954,6,225048072,10773,20891,5,"G. G9-12|7-12,9-12",GG9-127-129-12
Monmouth,1660,Freehold Twp,81704278,3817,21407,50,86879899,3770,23044,53,"E. K-8|K-8,751+",EK-8K-8751plus
Monmouth,2105,Hazlet Twp,57847228,2913,19857,34,63116318,3248,19430,21,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Monmouth,2120,Henry Hudson Regional,10225946,312,32760,46,10239744,310,33028,46,"F. G7-12|7-12,9-12",FG7-127-129-12
Monmouth,2160,Highlands Boro,4986109,193,25809,53,5297665,201,26322,51,A. K-6|K-6,AK-6K-6
Monmouth,2230,Holmdel Twp,66454082,3008,22096,58,69100402,3006,22987,56,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Monmouth,2290,Howell Twp,128118209,5977,21436,51,131327204,5818,22573,49,"E. K-8|K-8,751+",EK-8K-8751plus
Monmouth,2320,Interlaken,841582,34,24752,11,661478,36,18374,5,K-12|Non-Operating,
Monmouth,2400,Keansburg Boro,49729142,1607,30950,49,51668882,1590,32489,49,"L. K-12|K-12,0-1800",LK-12K-120-1800
Monmouth,2430,Keyport Boro,21657435,1065,20331,22,22131807,1057,20946,21,"L. K-12|K-12,0-1800",LK-12K-120-1800
Monmouth,2720,Little Silver Boro,15921825,851,18712,25,16761461,887,18902,16,"E. K-8|K-8,751+",EK-8K-8751plus
Monmouth,2770,Long Branch City,141232605,5799,24355,87,143952259,5757,25004,84,"N. K-12|K-12,3500+",NK-12K-123500plus
Monmouth,2920,Manalapan-Englishtown Reg,96320228,5050,19075,28,100945016,5076,19886,30,"E. K-8|K-8,751+",EK-8K-8751plus
Monmouth,2930,Manasquan Boro,29920147,1572,19030,15,31108509,1519,20485,16,"L. K-12|K-12,0-1800",LK-12K-120-1800
Monmouth,3030,Marlboro Twp,99345285,4953,20057,38,102754658,4892,21004,36,"E. K-8|K-8,751+",EK-8K-8751plus
Monmouth,3040,Matawan-Aberdeen Regional,78476849,3754,20904,52,82027664,3747,21891,53,"N. K-12|K-12,3500+",NK-12K-123500plus
Monmouth,3160,Middletown Twp,190532059,9753,19535,36,199366990,9638,20685,39,"N. K-12|K-12,3500+",NK-12K-123500plus
Monmouth,3200,Millstone Twp,41416882,1785,23206,66,41917413,1739,24103,63,"K. K-12|K-8,751+",KK-12K-8751plus
