GROUP,CONAME,DIST,DISTNAME,DE120,DE220,DE320,DE420
K. Charter,Mercer,8140,Village Cs,1472797,378127,1850924,208543
K. Charter,Middlesex,6032,Academy For Urban Leadership Charter Sch,1878770,598527,2477297,657583
K. Charter,Middlesex,6041,Hatikvah International Cs,246471,-20489,225982,223949
K. Charter,Middlesex,6635,Greater Brunswick Cs,1228060,12611,1240671,-460894
K. Charter,Monmouth,6010,Academy Charter High School,498160,-285136,213024,-164377
K. Charter,Monmouth,6740,Hope Academy Cs,1568796,100556,1669352,152345
K. Charter,Monmouth,7720,The Red Bank Cs,868665,-25904,842761,-603567
K. Charter,Monmouth,7891,College Achieve Greater Asbury Park Char,0,0,0,17857
K. Charter,Morris,8050,Unity Cs,263220,-9910,253310,66129
K. Charter,Ocean,7893,Ocean Academy Charter School,0,0,0,200910
K. Charter,Passaic,6021,Community Charter School Of Paterso,3136995,525186,3662181,111941
K. Charter,Passaic,6079,John P Holland Charter School,202904,-143363,59541,22125
K. Charter,Passaic,6080,Passaic Arts And Science Charter School,1009305,754382,1763687,-230951
K. Charter,Passaic,6096,Paterson Arts And Science Cs,49097,1329243,1378340,510009
K. Charter,Passaic,6106,Philip’s Charter School Of Paterson,0,56456,56456,-35774
K. Charter,Passaic,6230,Classical Academy Charter School Of Clif,1801755,-18599,1783156,-395381
K. Charter,Passaic,7503,Paterson Cs For Sci/Tech,742434,302162,1044596,2341981
K. Charter,Passaic,7892,College Achieve Paterson Charter School,0,0,0,13172
K. Charter,Somerset,6018,Central Jersey College Prep Charter Scho,1130110,172684,1302795,28795
K. Charter,Somerset,6081,Thomas Edison Energysmart Charter School,1625204,-1087558,537645,186688
K. Charter,Sussex,7850,Sussex County Technology Charter School,563891,-261471,302420,88290
K. Charter,Union,6033,The Barack Obama Green Charter High Scho,944908,363989,1308897,176753
K. Charter,Union,6101,College Achieve Central Charter School,85086,304967,390053,-272932
K. Charter,Union,6102,Cresthaven Academy Charter School,0,57285,57285,217405
K. Charter,Union,7600,Queen City Academy Cs,997759,107138,1104897,559325
K. Charter,Union,8010,Union County Teams Cs,1098202,428601,1526803,565091
K. Charter,Warren,7727,Ridge And Valley Cs,183419,85010,268429,77513
