GROUP,CONAME,DIST,DISTNAME,PP11,RK11,PP21,RK21,PP31,RK31,E11,E21,E31
D. K-8 / 751 +,Camden,5080,Stratford Boro,13738,21|76,14677,28|74,16062,28|74,867,845,807
D. K-8 / 751 +,Camden,5400,Voorhees Twp,14093,28|76,14165,21|74,16395,31|74,2928,2995,2988
D. K-8 / 751 +,Cape May,5340,Upper Twp,15470,48|76,14457,24|74,16417,32|74,1413,1417,1400
D. K-8 / 751 +,Cumberland,5300,Upper Deerfield Twp,13817,23|76,14126,19|74,15738,25|74,890,889,892
D. K-8 / 751 +,Gloucester,2750,Logan Twp,15290,45|76,16138,42|74,17697,45|74,841,832,847
D. K-8 / 751 +,Hudson,1850,Guttenberg Town,10737,3|76,11233,3|74,11911,3|74,1011,983,1008
D. K-8 / 751 +,Hunterdon,920,Clinton Twp,18905,73|76,19248,70|74,20114,69|74,1336,1226,1225
D. K-8 / 751 +,Hunterdon,1510,Flemington-Raritan Reg,16391,57|76,17142,55|74,17535,43|74,3092,3057,3007
D. K-8 / 751 +,Hunterdon,4350,Readington Twp,16274,56|76,17537,60|74,19687,67|74,1609,1513,1473
D. K-8 / 751 +,Middlesex,3220,Milltown Boro,12982,N.A.,12985,N.A.,15390,20|74,730,748,754
D. K-8 / 751 +,Monmouth,945,Colts Neck Twp,21059,75|76,21172,73|74,22507,72|74,939,956,959
D. K-8 / 751 +,Monmouth,1260,Eatontown Boro,16699,61|76,17341,57|74,18557,56|74,1009,986,1000
D. K-8 / 751 +,Monmouth,1440,Fair Haven Boro,13769,22|76,14526,25|74,15033,17|74,1019,990,995
D. K-8 / 751 +,Monmouth,1640,Freehold Boro,11105,6|76,11991,6|74,12247,4|74,1704,1698,1769
D. K-8 / 751 +,Monmouth,1660,Freehold Twp,16189,53|76,17109,54|74,18900,60|74,3805,3756,3633
D. K-8 / 751 +,Monmouth,2290,Howell Twp,15456,47|76,16264,44|74,17977,48|74,5950,5790,5761
D. K-8 / 751 +,Monmouth,2720,Little Silver Boro,14149,29|76,14046,18|74,15521,22|74,848,884,853
D. K-8 / 751 +,Monmouth,2920,Manalapan-Englishtown Reg,13732,20|76,13971,17|74,15560,23|74,5022,5050,4983
D. K-8 / 751 +,Monmouth,3030,Marlboro Twp,14881,33|76,15456,36|74,16482,33|74,4917,4860,4800
D. K-8 / 751 +,Monmouth,3200,Millstone Twp,18032,71|76,18559,67|74,18867,59|74,1140,1107,1151
D. K-8 / 751 +,Monmouth,4360,Red Bank Boro,15125,40|76,15038,32|74,17504,42|74,1283,1261,1147
D. K-8 / 751 +,Monmouth,4570,Rumson Boro,14022,26|76,16397,46|74,15496,21|74,988,902,1074
D. K-8 / 751 +,Monmouth,5185,Tinton Falls,14556,31|76,16249,43|74,17541,44|74,1535,1520,1544
D. K-8 / 751 +,Morris,820,Chester Twp,16252,55|76,17432,59|74,18446,55|74,1124,1072,1068
D. K-8 / 751 +,Morris,1090,Denville Twp,15976,51|76,17013,51|74,18438,54|74,1634,1571,1587
D. K-8 / 751 +,Morris,1190,East Hanover Twp,17428,68|76,18945,68|74,18907,61|74,971,927,975
D. K-8 / 751 +,Morris,1530,Florham Park Boro,16780,62|76,17591,62|74,18618,58|74,966,966,960
D. K-8 / 751 +,Morris,2000,Hanover Twp,16214,54|76,16509,47|74,17994,49|74,1442,1450,1414
D. K-8 / 751 +,Morris,2650,Lincoln Park Boro,14035,27|76,12912,9|74,14643,14|74,920,939,927
D. K-8 / 751 +,Morris,4000,Long Hill Twp,16788,63|76,17089,53|74,17282,38|74,833,851,870
D. K-8 / 751 +,Morris,4490,Rockaway Twp,17427,67|76,18141,66|74,20011,68|74,2395,2321,2266
D. K-8 / 751 +,Morris,5520,Washington Twp,17745,70|76,18086,65|74,19162,64|74,2080,2061,2040
D. K-8 / 751 +,Passaic,1920,Haledon Boro,12770,13|76,13190,13|74,13619,9|74,1040,1033,1061
D. K-8 / 751 +,Passaic,2700,Little Falls Twp,14887,34|76,14977,31|74,16838,35|74,890,883,879
D. K-8 / 751 +,Passaic,4270,Prospect Park Boro,10531,2|76,10916,2|74,11535,2|74,933,925,954
D. K-8 / 751 +,Passaic,4400,Ringwood Boro,16903,66|76,17220,56|74,18591,57|74,1216,1177,1194
D. K-8 / 751 +,Passaic,5200,Totowa Boro,13150,15|76,13021,11|74,15613,24|74,1039,1030,1054
D. K-8 / 751 +,Passaic,5440,Wanaque Boro,15676,49|76,17072,52|74,18180,51|74,945,901,888
D. K-8 / 751 +,Passaic,5690,Woodland Park,13942,25|76,14766,30|74,15770,26|74,1104,1087,1082
D. K-8 / 751 +,Somerset,510,Branchburg Twp,16829,64|76,17980,64|74,19102,63|74,1460,1444,1495
D. K-8 / 751 +,Somerset,1810,Green Brook Twp,16031,52|76,16797,50|74,18249,52|74,877,835,791
D. K-8 / 751 +,Somerset,5470,Warren Twp,20236,74|76,21163,72|74,23490,73|74,1763,1726,1660
D. K-8 / 751 +,Sussex,640,Byram Twp,15100,38|76,15708,37|74,17127,36|74,869,844,815
D. K-8 / 751 +,Sussex,5100,Sussex-Wantage Regional,18412,72|76,19301,71|74,21183,71|74,1059,1019,1003
E. K-12 / 0 - 1800,Statewide,N.A.,1. State average - Operating Type K-12,15036,N.A.,15641,N.A.,16350,N.A.,,,
E. K-12 / 0 - 1800,Statewide,N.A.,2. State median - Operating Type K-12,14899,N.A.,15289,N.A.,16213,N.A.,,,
E. K-12 / 0 - 1800,Statewide,N.A.,5. State average - All operating types,15259,N.A.,15809,N.A.,16599,N.A.,,,
E. K-12 / 0 - 1800,Statewide,N.A.,6. State median - All operating types,15250,N.A.,15603,N.A.,16578,N.A.,,,
E. K-12 / 0 - 1800,Atlantic,590,Buena Regional,16027,N.A.,16313,N.A.,17463,32|49,1808,1739,1740
E. K-12 / 0 - 1800,Bergen,440,Bogota Boro,14737,21|50,14778,18|49,16117,22|49,1097,1116,1139
E. K-12 / 0 - 1800,Bergen,1360,Emerson Boro,15238,26|50,15731,24|49,16894,26|49,1118,1113,1118
E. K-12 / 0 - 1800,Bergen,2080,Hasbrouck Heights Boro,14027,N.A.,14491,N.A.,15859,17|49,1850,1800,1775
E. K-12 / 0 - 1800,Bergen,3170,Midland Park Boro,19454,45|50,20504,44|49,20684,44|49,952,936,939
E. K-12 / 0 - 1800,Bergen,3910,Palisades Park,13260,11|50,13758,12|49,13420,5|49,1678,1710,1788
E. K-12 / 0 - 1800,Bergen,3940,Park Ridge Boro,19870,47|50,22068,49|49,22912,49|49,1227,1186,1195
E. K-12 / 0 - 1800,Bergen,4370,Ridgefield Boro,20489,49|50,20978,46|49,22368,48|49,1696,1661,1656
E. K-12 / 0 - 1800,Bergen,4610,Saddle Brook Twp,15596,30|50,15937,28|49,16149,23|49,1696,1721,1760
E. K-12 / 0 - 1800,Bergen,5410,Waldwick Boro,15857,32|50,15945,29|49,17088,29|49,1585,1586,1581
E. K-12 / 0 - 1800,Bergen,5430,Wallington Boro,11775,2|50,11878,1|49,12803,2|49,1278,1268,1263
E. K-12 / 0 - 1800,Bergen,5830,Wood-Ridge Boro,12756,6|50,12876,5|49,13464,6|49,1215,1236,1272
E. K-12 / 0 - 1800,Burlington,600,Burlington City,17803,43|50,18218,42|49,19806,41|49,1689,1671,1693
E. K-12 / 0 - 1800,Burlington,1520,Florence Twp,13091,9|50,13606,10|49,15100,14|49,1586,1539,1485
E. K-12 / 0 - 1800,Burlington,3920,Palmyra Boro,14866,22|50,14373,15|49,15623,16|49,890,935,923
E. K-12 / 0 - 1800,Burlington,4450,Riverside Twp,13181,10|50,13518,9|49,14638,12|49,1415,1394,1431
E. K-12 / 0 - 1800,Camden,150,Audubon Public School Disrict,13646,13|50,14192,14|49,14216,9|49,1549,1529,1583
E. K-12 / 0 - 1800,Camden,1880,Haddon Heights Boro,13661,14|50,13682,11|49,14602,11|49,1344,1414,1469
E. K-12 / 0 - 1800,Camden,3770,Oaklyn Boro,14948,23|50,15923,27|49,19005,40|49,365,358,246
E. K-12 / 0 - 1800,Cape May,5790,Wildwood City,18845,44|50,18519,43|49,19852,42|49,828,868,873
E. K-12 / 0 - 1800,Essex,760,Cedar Grove Twp,15205,25|50,15506,22|49,16578,24|49,1599,1570,1585
E. K-12 / 0 - 1800,Gloucester,860,Clayton Boro,11110,1|50,12180,3|49,12799,1|49,1494,1405,1452
E. K-12 / 0 - 1800,Gloucester,4020,Paulsboro Boro,15492,29|50,15768,26|49,15557,15|49,1131,1117,1114
E. K-12 / 0 - 1800,Gloucester,4140,Pitman Boro,16462,37|50,16883,35|49,17916,35|49,1345,1299,1276
E. K-12 / 0 - 1800,Gloucester,5860,Woodbury City,14197,16|50,14556,17|49,15881,18|49,1525,1546,1589
E. K-12 / 0 - 1800,Hudson,5580,Weehawken Twp,14208,17|50,15716,23|49,16011,20|49,1347,1349,1351
E. K-12 / 0 - 1800,Hunterdon,1376,South Hunterdon Regional School District,16540,38|50,17201,37|49,20021,43|49,1021,987,931
E. K-12 / 0 - 1800,Middlesex,1140,Dunellen Boro,11788,3|50,12088,2|49,12958,3|49,1190,1207,1218
E. K-12 / 0 - 1800,Middlesex,2150,Highland Park Boro,15654,31|50,16459,34|49,17307,31|49,1598,1605,1633
E. K-12 / 0 - 1800,Middlesex,4830,South Amboy City,12689,5|50,12652,4|49,13379,4|49,1046,1056,1061
E. K-12 / 0 - 1800,Middlesex,4970,Spotswood Boro,12897,7|50,13200,8|49,14358,10|49,1748,1704,1758
E. K-12 / 0 - 1800,Monmouth,2400,Keansburg Boro,20800,50|50,21218,47|49,21289,47|49,1562,1542,1579
E. K-12 / 0 - 1800,Monmouth,2430,Keyport Boro,15071,24|50,15747,25|49,17489,33|49,1054,1049,1051
E. K-12 / 0 - 1800,Monmouth,2930,Manasquan Boro,14374,18|50,15364,21|49,16599,25|49,1560,1505,1487
E. K-12 / 0 - 1800,Morris,450,Boonton Town,16900,41|50,17378,40|49,18664,37|49,1385,1395,1375
E. K-12 / 0 - 1800,Morris,630,Butler Boro,16055,34|50,16917,36|49,18685,38|49,1192,1161,1169
E. K-12 / 0 - 1800,Morris,3460,Mountain Lakes Boro,19796,46|50,21370,48|49,21214,46|49,1595,1532,1597
E. K-12 / 0 - 1800,Ocean,4190,Plumsted Twp,16330,36|50,17277,38|49,17754,34|49,1376,1346,1322
E. K-12 / 0 - 1800,Ocean,4220,Point Pleasant Beach Boro,17377,42|50,17356,39|49,18808,39|49,799,805,775
E. K-12 / 0 - 1800,Passaic,4230,Pompton Lakes Boro,16713,40|50,17386,41|49,18269,36|49,1684,1661,1645
E. K-12 / 0 - 1800,Salem,4075,Pennsville,15325,28|50,15330,20|49,16030,21|49,1677,1690,1725
E. K-12 / 0 - 1800,Salem,4150,Pittsgrove Twp,14423,19|50,14187,13|49,14905,13|49,1697,1739,1745
E. K-12 / 0 - 1800,Salem,4630,Salem City,16603,39|50,16105,32|49,16940,27|49,1237,1253,1278
E. K-12 / 0 - 1800,Salem,5910,Woodstown-Pilesgrove Reg,13307,12|50,12996,6|49,13744,7|49,1550,1569,1498
E. K-12 / 0 - 1800,Somerset,3000,Manville Boro,12950,8|50,13030,7|49,13845,8|49,1435,1463,1490
E. K-12 / 0 - 1800,Sussex,2240,Hopatcong,19998,48|50,20840,45|49,20841,45|49,1572,1548,1565
E. K-12 / 0 - 1800,Sussex,3590,Newton Town,16277,35|50,16051,30|49,16951,28|49,1537,1559,1530
E. K-12 / 0 - 1800,Union,2420,Kenilworth Boro,14458,20|50,14791,19|49,15905,19|49,1434,1439,1450
E. K-12 / 0 - 1800,Warren,280,Belvidere Town,15272,27|50,16073,31|49,17241,30|49,735,705,675
F. K-12 / 1801 - 3500,Statewide,N.A.,1. State average - Operating Type K-12,15036,N.A.,15641,N.A.,16350,N.A.,,,
F. K-12 / 1801 - 3500,Statewide,N.A.,2. State median - Operating Type K-12,14899,N.A.,15289,N.A.,16213,N.A.,,,
F. K-12 / 1801 - 3500,Statewide,N.A.,5. State average - All operating types,15259,N.A.,15809,N.A.,16599,N.A.,,,
F. K-12 / 1801 - 3500,Statewide,N.A.,6. State median - All operating types,15250,N.A.,15603,N.A.,16578,N.A.,,,
F. K-12 / 1801 - 3500,Bergen,890,Cliffside Park Boro,12884,11|74,13376,15|75,13714,9|75,3054,3110,3230
F. K-12 / 1801 - 3500,Bergen,990,Cresskill Boro,13725,N.A.,14449,28|75,15258,29|75,1849,1851,1844
F. K-12 / 1801 - 3500,Bergen,1130,Dumont Boro,14581,34|74,15209,43|75,15658,35|75,2486,2536,2508
F. K-12 / 1801 - 3500,Bergen,1345,Elmwood Park,10718,2|74,10919,2|75,11602,2|75,2570,2601,2728
F. K-12 / 1801 - 3500,Bergen,1370,Englewood City,17524,68|74,17862,66|75,18032,59|75,3086,3009,3041
F. K-12 / 1801 - 3500,Bergen,1760,Glen Rock Boro,16208,62|74,16375,57|75,17533,55|75,2477,2516,2558
F. K-12 / 1801 - 3500,Bergen,2620,Leonia Boro,15280,48|74,15300,47|75,16274,44|75,1822,1884,1891
F. K-12 / 1801 - 3500,Bergen,2740,Lodi Borough,12086,8|74,12475,8|75,13672,8|75,3140,3093,3098
F. K-12 / 1801 - 3500,Bergen,2860,Lyndhurst Twp,14271,30|74,14814,33|75,14216,12|75,2468,2503,2552
F. K-12 / 1801 - 3500,Bergen,2900,Mahwah Twp,17545,70|74,18393,70|75,20941,71|75,2913,2866,2788
F. K-12 / 1801 - 3500,Bergen,3550,New Milford Boro,15621,53|74,16132,54|75,16723,49|75,1962,1990,2056
F. K-12 / 1801 - 3500,Bergen,3600,North Arlington Boro,12072,4|74,12183,6|75,14451,15|75,1770,1770,1802
F. K-12 / 1801 - 3500,Bergen,4310,Ramsey Boro,17387,66|74,18153,68|75,21185,73|75,2778,2767,2679
F. K-12 / 1801 - 3500,Bergen,4380,Ridgefield Park Twp,13817,22|74,14233,25|75,15166,27|75,2340,2320,2274
F. K-12 / 1801 - 3500,Bergen,4600,Rutherford Boro,13994,24|74,14463,29|75,14860,21|75,2513,2548,2624
F. K-12 / 1801 - 3500,Bergen,5755,Westwood Regional,16284,63|74,16641,59|75,18291,64|75,2778,2795,2794
F. K-12 / 1801 - 3500,Burlington,475,Bordentown Regional,13283,15|74,13081,13|75,14636,19|75,2492,2561,2520
F. K-12 / 1801 - 3500,Burlington,840,Cinnaminson Twp,15000,45|74,15369,48|75,16442,47|75,2475,2493,2527
F. K-12 / 1801 - 3500,Burlington,1060,Delran Twp,12628,10|74,12892,12|75,14093,11|75,2982,2946,2935
F. K-12 / 1801 - 3500,Burlington,3010,Maple Shade Twp,14164,29|74,14303,27|75,15060,24|75,2163,2173,2237
F. K-12 / 1801 - 3500,Burlington,5805,Willingboro Twp,14636,N.A.,16050,N.A.,18579,67|75,3638,3482,3074
F. K-12 / 1801 - 3500,Camden,940,Collingswood Boro,14867,41|74,15021,38|75,15462,31|75,1950,1993,2132
F. K-12 / 1801 - 3500,Camden,1770,Gloucester City,15956,56|74,16340,56|75,18259,63|75,2279,2180,2142
F. K-12 / 1801 - 3500,Camden,1890,Haddon Twp,14095,28|74,14925,35|75,15489,33|75,2062,2012,2022
F. K-12 / 1801 - 3500,Camden,1900,Haddonfield Boro,12076,7|74,12222,7|75,12998,6|75,2690,2704,2735
F. K-12 / 1801 - 3500,Camden,2670,Lindenwold Boro,12518,9|74,12643,10|75,13181,7|75,2733,2770,2844
F. K-12 / 1801 - 3500,Camden,4110,Pine Hill Boro,15277,47|74,15582,49|75,16763,50|75,1858,1873,1874
F. K-12 / 1801 - 3500,Cape May,3130,Middle Twp,13145,14|74,13838,18|75,14265,13|75,2518,2448,2535
F. K-12 / 1801 - 3500,Cape May,3780,Ocean City,16110,60|74,16796,60|75,18378,65|75,2128,2126,2146
F. K-12 / 1801 - 3500,Essex,660,Caldwell-West Caldwell,14582,35|74,15068,40|75,16101,41|75,2611,2621,2605
F. K-12 / 1801 - 3500,Essex,1750,Glen Ridge Boro,14006,26|74,14535,30|75,15908,39|75,1929,1928,1930
F. K-12 / 1801 - 3500,Essex,5370,Verona Boro,13599,17|74,13942,21|75,14042,10|75,2180,2176,2232
F. K-12 / 1801 - 3500,Gloucester,1730,Glassboro,14813,40|74,15586,50|75,16375,46|75,2099,1993,2043
F. K-12 / 1801 - 3500,Gloucester,5620,West Deptford Twp,13668,18|74,13703,16|75,14466,16|75,2913,2942,2849
F. K-12 / 1801 - 3500,Hudson,2060,Harrison Town,15667,54|74,16179,55|75,15513,34|75,2080,2031,2215
F. K-12 / 1801 - 3500,Hudson,2210,Hoboken City,24085,N.A.,23876,N.A.,23890,74|75,1770,1865,1944
F. K-12 / 1801 - 3500,Hudson,4730,Secaucus Town,14975,44|74,14877,34|75,15770,37|75,2109,2171,2184
F. K-12 / 1801 - 3500,Mercer,1430,Ewing Twp,15911,73|74,16459,58|75,16948,51|75,3530,3515,3621
F. K-12 / 1801 - 3500,Mercer,2280,Hopewell Valley Regional,18042,91|74,19087,72|75,21000,72|75,3598,3512,3455
F. K-12 / 1801 - 3500,Mercer,5510,Robbinsville,11110,3|74,11126,3|75,11719,3|75,3062,3145,3242
F. K-12 / 1801 - 3500,Middlesex,3120,Metuchen Boro,13671,19|74,13940,20|75,14945,23|75,2224,2272,2259
F. K-12 / 1801 - 3500,Middlesex,3140,Middlesex Boro,14916,43|74,15291,46|75,16198,42|75,2082,2082,2081
F. K-12 / 1801 - 3500,Middlesex,4910,South Plainfield Boro,14899,N.A.,15195,42|75,16213,43|75,3393,3369,3366
F. K-12 / 1801 - 3500,Middlesex,4920,South River Boro,11611,6|74,11542,5|75,12657,5|75,2200,2186,2225
F. K-12 / 1801 - 3500,Monmouth,100,Asbury Park City,30930,73|74,32048,75|75,28060,75|75,1869,1740,2073
F. K-12 / 1801 - 3500,Monmouth,2105,Hazlet Twp,15419,51|74,13935,19|75,17334,53|75,2889,3224,2857
F. K-12 / 1801 - 3500,Monmouth,2230,Holmdel Twp,16578,64|74,17131,63|75,18046,61|75,2994,2991,3026
F. K-12 / 1801 - 3500,Monmouth,3810,Ocean Twp,17531,N.A.,18544,N.A.,19517,70|75,3561,3485,3478
F. K-12 / 1801 - 3500,Monmouth,5310,Upper Freehold Regional,14299,33|74,14770,31|75,15659,36|75,2289,2252,2218
F. K-12 / 1801 - 3500,Monmouth,5420,Wall Twp,16838,N.A.,17133,64|75,18442,66|75,3504,3444,3437
F. K-12 / 1801 - 3500,Morris,1110,Dover Town,10241,1|74,10238,1|75,11307,1|75,3224,3312,3285
F. K-12 / 1801 - 3500,Morris,2380,Jefferson Twp,16023,57|74,12856,11|75,18091,62|75,3082,3964,2936
F. K-12 / 1801 - 3500,Morris,2460,Kinnelon Boro,16146,61|74,17619,65|75,17851,58|75,1981,1889,1899
F. K-12 / 1801 - 3500,Morris,2870,Madison Boro,15163,46|74,15261,45|75,15942,40|75,2607,2620,2593
F. K-12 / 1801 - 3500,Morris,4080,Pequannock Twp,14767,39|74,15088,41|75,16991,52|75,2133,2119,2079
F. K-12 / 1801 - 3500,Ocean,185,Barnegat Twp,14080,27|74,14163,24|75,15342,30|75,3114,3122,3219
F. K-12 / 1801 - 3500,Ocean,2940,Manchester Twp,15350,50|74,15703,51|75,16374,45|75,2942,2936,2904
F. K-12 / 1801 - 3500,Ocean,4210,Point Pleasant Boro,13063,13|74,13229,14|75,14471,17|75,2704,2734,2719
F. K-12 / 1801 - 3500,Passaic,2100,Hawthorne Boro,14005,25|74,14784,32|75,15473,32|75,2386,2317,2316
F. K-12 / 1801 - 3500,Passaic,5650,West Milford Twp,17513,67|74,18145,67|75,19159,68|75,3388,3318,3257
F. K-12 / 1801 - 3500,Salem,4070,Penns Grv-Carneys Pt Reg,14280,31|74,14035,22|75,14551,18|75,2143,2157,2213
F. K-12 / 1801 - 3500,Somerset,490,Bound Brook Boro,11482,5|74,11503,4|75,12111,4|75,1880,1884,1947
F. K-12 / 1801 - 3500,Somerset,3670,North Plainfield Boro,15321,49|74,14960,37|75,15859,38|75,3221,3244,3302
F. K-12 / 1801 - 3500,Somerset,4815,Somerset Hills Regional,16052,58|74,16890,61|75,17610,56|75,1968,1936,1967
F. K-12 / 1801 - 3500,Somerset,4820,Somerville Boro,14670,37|74,15065,39|75,15241,28|75,2346,2347,2512
F. K-12 / 1801 - 3500,Sussex,4960,Sparta Twp,15539,52|74,19218,73|75,18033,60|75,3248,3169,3165
F. K-12 / 1801 - 3500,Sussex,5360,Vernon Twp,18028,71|74,18239,69|75,19250,69|75,3146,3094,3005
F. K-12 / 1801 - 3500,Union,310,Berkeley Heights Twp,15870,55|74,16974,62|75,17843,57|75,2700,2622,2546
F. K-12 / 1801 - 3500,Union,850,Clark Twp,12974,12|74,12583,9|75,15154,26|75,2256,2270,2083
F. K-12 / 1801 - 3500,Union,2190,Hillside Twp,14727,38|74,15226,44|75,16447,48|75,3073,3027,3013
F. K-12 / 1801 - 3500,Union,3560,New Providence Boro,13349,16|74,13826,17|75,14927,22|75,2388,2359,2366
F. K-12 / 1801 - 3500,Union,4540,Roselle Boro,16074,59|74,15800,52|75,17390,54|75,2810,2922,2833
F. K-12 / 1801 - 3500,Union,4550,Roselle Park Boro,14290,32|74,14956,36|75,15126,25|75,2032,2054,2047
F. K-12 / 1801 - 3500,Union,5000,Springfield Twp,13949,23|74,14300,26|75,14818,20|75,2222,2239,2293
F. K-12 / 1801 - 3500,Warren,1870,Hackettstown,13771,21|74,14045,23|75,14281,14|75,1921,1912,2006
G. K-12 / 3501 +,Statewide,N.A.,1. State average - Operating Type K-12,15036,N.A.,15641,N.A.,16350,N.A.,,,
G. K-12 / 3501 +,Statewide,N.A.,2. State median - Operating Type K-12,14899,N.A.,15289,N.A.,16213,N.A.,,,
G. K-12 / 3501 +,Statewide,N.A.,5. State average - All operating types,15259,N.A.,15809,N.A.,16599,N.A.,,,
G. K-12 / 3501 +,Statewide,N.A.,6. State median - All operating types,15250,N.A.,15603,N.A.,16578,N.A.,,,
G. K-12 / 3501 +,Atlantic,110,Atlantic City,16669,83|98,16478,78|97,16980,63|97,6969,6952,7758
G. K-12 / 3501 +,Atlantic,1310,Egg Harbor Twp,14184,34|98,14330,28|97,15683,37|97,7395,7383,7186
G. K-12 / 3501 +,Atlantic,1960,Hammonton Town,11253,N.A.,11582,N.A.,11982,1|97,3581,3495,3527
G. K-12 / 3501 +,Atlantic,4180,Pleasantville City,18794,93|98,18357,88|97,18914,89|97,3697,3689,3657
G. K-12 / 3501 +,Bergen,300,Bergenfield Boro,15366,57|98,15617,56|97,16754,59|97,3558,3561,3528
G. K-12 / 3501 +,Bergen,1450,Fair Lawn Public Schools,15770,70|98,16065,67|97,17390,70|97,4875,4941,4953
G. K-12 / 3501 +,Bergen,1550,Fort Lee Boro,14534,39|98,14402,32|97,15470,34|97,3747,3920,3939
G. K-12 / 3501 +,Bergen,1700,Garfield City,16961,86|98,16583,79|97,16885,60|97,4879,4904,5019
G. K-12 / 3501 +,Bergen,1860,Hackensack City,15298,55|98,15801,61|97,17114,66|97,5664,5656,5623
G. K-12 / 3501 +,Bergen,3930,Paramus Boro,17641,89|98,18471,89|97,19794,92|97,3823,3776,3752
G. K-12 / 3501 +,Bergen,4390,Ridgewood Village,14895,47|98,15386,50|97,15953,40|97,5659,5664,5734
G. K-12 / 3501 +,Bergen,5150,Teaneck Twp,20250,96|98,19855,94|97,19509,90|97,3499,3554,3939
G. K-12 / 3501 +,Bergen,5160,Tenafly Boro,16087,75|98,16380,75|97,17680,76|97,3633,3685,3619
G. K-12 / 3501 +,Burlington,620,Burlington Twp,13726,27|98,14130,25|97,15344,32|97,3869,3819,3716
G. K-12 / 3501 +,Burlington,3360,Moorestown Twp,15919,74|98,16061,66|97,17350,69|97,3875,3936,3835
G. K-12 / 3501 +,Burlington,4050,Pemberton Twp,19314,95|98,20968,96|97,21207,97|97,4922,4781,4800
G. K-12 / 3501 +,Camden,680,Camden City,22313,98|98,19592,92|97,20887,96|97,8175,8698,7735
G. K-12 / 3501 +,Camden,800,Cherry Hill Twp,13887,28|98,14354,29|97,15582,36|97,11105,10946,11254
G. K-12 / 3501 +,Camden,4060,Pennsauken Twp,14269,35|98,15371,49|97,17666,75|97,4768,4638,4691
G. K-12 / 3501 +,Camden,5820,Winslow Twp,15192,54|98,16175,71|97,17728,78|97,4832,4737,4774
G. K-12 / 3501 +,Cumberland,540,Bridgeton City,13997,31|98,14450,33|97,15856,38|97,5859,5914,5997
G. K-12 / 3501 +,Cumberland,3230,Millville City,15633,67|98,15451,52|97,16411,51|97,5464,5449,5338
G. K-12 / 3501 +,Cumberland,5390,Vineland City,15356,56|98,15389,51|97,16261,47|97,9725,9680,9621
G. K-12 / 3501 +,Essex,250,Belleville Town,12612,10|98,12880,9|97,12552,2|97,4453,4487,4785
G. K-12 / 3501 +,Essex,410,Bloomfield Twp,12854,13|98,13123,12|97,13785,12|97,6375,6431,6625
G. K-12 / 3501 +,Essex,1210,East Orange,21089,97|98,19962,95|97,20631,94|97,8952,9161,9172
G. K-12 / 3501 +,Essex,2330,Irvington Township,16497,81|98,14739,36|97,16963,61|97,6192,7031,6975
G. K-12 / 3501 +,Essex,2730,Livingston Twp,15848,72|98,16004,64|97,16477,53|97,5913,5972,6021
G. K-12 / 3501 +,Essex,3190,Millburn Twp,15496,64|98,16092,68|97,17076,65|97,4894,4856,4880
G. K-12 / 3501 +,Essex,3310,Montclair Town,16110,76|98,16126,70|97,16981,64|97,6673,6664,6677
G. K-12 / 3501 +,Essex,3570,Newark City,16336,78|98,16441,77|97,18016,80|97,35964,36401,36823
G. K-12 / 3501 +,Essex,3750,Nutley Town,13679,24|98,13961,21|97,14486,15|97,4075,4058,4077
G. K-12 / 3501 +,Essex,3880,City Of Orange Twp,15052,50|98,15900,62|97,17609,73|97,5166,5108,4856
G. K-12 / 3501 +,Essex,4900,South Orange-Maplewood,13905,29|98,14316,27|97,15420,33|97,6960,7028,7174
G. K-12 / 3501 +,Essex,5680,West Orange Town,18833,94|98,18778,90|97,19564,91|97,6623,6659,6654
G. K-12 / 3501 +,Gloucester,1100,Deptford Twp,13406,20|98,13880,18|97,14148,14|97,4315,4231,4265
G. K-12 / 3501 +,Gloucester,3280,Monroe Twp,11453,1|98,12353,5|97,13031,4|97,6290,5985,6023
G. K-12 / 3501 +,Gloucester,5500,Washington Twp,16451,79|98,16584,80|97,17821,79|97,7259,7191,7224
G. K-12 / 3501 +,Hudson,220,Bayonne City,12509,7|98,12700,8|97,13205,6|97,9421,9539,9647
G. K-12 / 3501 +,Hudson,2390,Jersey City,17706,90|98,19781,93|97,17621,74|97,28053,25147,28625
G. K-12 / 3501 +,Hudson,2410,Kearny Town,12653,11|98,13207,13|97,13674,11|97,5644,5578,5628
G. K-12 / 3501 +,Hudson,3610,North Bergen Twp,13452,21|98,14044,23|97,15321,30|97,7714,7643,7687
G. K-12 / 3501 +,Hudson,5240,Union City,15410,60|98,16377,74|97,18227,83|97,12348,12244,12734
G. K-12 / 3501 +,Hudson,5670,West New York Town,13052,14|98,13326,15|97,14654,17|97,8530,8422,8159
G. K-12 / 3501 +,Mercer,1245,East Windsor Regional,13710,26|98,14081,24|97,15095,26|97,5160,5094,5156
G. K-12 / 3501 +,Mercer,1950,Hamilton Twp,14150,33|98,14161,26|97,15008,23|97,11599,11419,11320
G. K-12 / 3501 +,Mercer,2580,Lawrence Twp,15414,62|98,16111,69|97,16640,57|97,3893,3836,3826
G. K-12 / 3501 +,Mercer,4255,Princeton Public Schools,18596,92|98,19471,91|97,20879,95|97,3720,3751,3670
G. K-12 / 3501 +,Mercer,5210,Trenton Public School District,15442,63|98,15299,48|97,18074,81|97,11001,11146,11527
