GROUP,CONAME,DIST,DISTNAME,PP18A,RK18A,PCT18A,PP28A,RK28A,PCT28A,PP38A,RK38A,PCT38A
D. K-8 / 751 +,Bergen,3760,Oakland Boro,28,27|72,0.001,28,27|72,0.001,34,24|72,0.001
D. K-8 / 751 +,Bergen,4430,River Vale Twp,27,26|72,0.001,20,17|72,97E-5,16,4|72,7E-4
D. K-8 / 751 +,Bergen,5330,Upper Saddle River Boro,63,54|72,0.003,54,55|72,0.003,54,47|72,0.002
D. K-8 / 751 +,Bergen,5920,Wyckoff Twp,117,71|72,0.006,33,32|72,0.002,46,40|72,0.002
D. K-8 / 751 +,Burlington,1280,Edgewater Park Twp,45,46|72,0.003,39,39|72,0.002,39,33|72,0.002
D. K-8 / 751 +,Burlington,1420,Evesham Twp,21,18|72,0.001,19,15|72,0.001,36,29|72,0.002
D. K-8 / 751 +,Burlington,2850,Lumberton Twp,54,49|72,0.003,44,46|72,0.002,46,40|72,0.003
D. K-8 / 751 +,Burlington,3080,Medford Twp,61,52|72,0.003,45,48|72,0.003,24,14|72,0.001
D. K-8 / 751 +,Burlington,3430,Mount Holly Twp,81,65|72,0.005,51,52|72,0.003,60,52|72,0.003
D. K-8 / 751 +,Burlington,3440,Mount Laurel Twp,11,6|72,71E-5,10,3|72,62E-5,18,5|72,0.001
D. K-8 / 751 +,Burlington,5720,Westampton,14,9|72,0.001,26,25|72,0.002,47,43|72,0.003
D. K-8 / 751 +,Camden,260,Bellmawr Boro,57,51|72,0.004,53,54|72,0.003,44,36|72,0.003
D. K-8 / 751 +,Camden,330,Berlin Boro,94,69|72,0.007,85,68|72,0.006,124,71|72,0.008
D. K-8 / 751 +,Camden,1780,Gloucester Twp,17,15|72,0.001,22,20|72,0.002,22,12|72,0.001
D. K-8 / 751 +,Camden,4590,Runnemede Boro,1,1|72,39E-6,5,2|72,31E-5,19,7|72,96E-5
D. K-8 / 751 +,Camden,5080,Stratford Boro,10,5|72,74E-5,24,22|72,0.001,9,1|72,46E-5
D. K-8 / 751 +,Camden,5400,Voorhees Twp,33,35|72,0.002,37,36|72,0.002,30,21|72,0.002
D. K-8 / 751 +,Cape May,5340,Upper Twp,37,36|72,0.002,34,34|72,0.002,60,52|72,0.004
D. K-8 / 751 +,Cumberland,5300,Upper Deerfield Twp,2,2|72,12E-5,2,1|72,11E-5,11,2|72,57E-5
D. K-8 / 751 +,Gloucester,2750,Logan Twp,16,12|72,0.001,16,10|72,0.001,33,23|72,0.002
D. K-8 / 751 +,Hudson,1850,Guttenberg Town,56,50|72,0.004,55,56|72,0.004,55,48|72,0.003
D. K-8 / 751 +,Hunterdon,920,Clinton Twp,37,36|72,0.002,78,64|72,0.004,120,70|72,0.005
D. K-8 / 751 +,Hunterdon,1510,Flemington-Raritan Reg,42,43|72,0.002,26,25|72,0.001,50,45|72,0.003
D. K-8 / 751 +,Hunterdon,4350,Readington Twp,48,47|72,0.002,19,15|72,9E-4,62,55|72,0.003
D. K-8 / 751 +,Middlesex,3220,Milltown Boro,25,23|72,0.002,79,66|72,0.005,45,37|72,0.004
D. K-8 / 751 +,Monmouth,945,Colts Neck Twp,75,63|72,0.003,72,61|72,0.003,71,60|72,0.003
D. K-8 / 751 +,Monmouth,1260,Eatontown Boro,70,61|72,0.004,75,62|72,0.004,83,62|72,0.004
D. K-8 / 751 +,Monmouth,1440,Fair Haven Boro,43,44|72,0.003,48,49|72,0.003,45,37|72,0.003
D. K-8 / 751 +,Monmouth,1640,Freehold Boro,9,4|72,64E-5,20,17|72,0.001,19,7|72,0.001
D. K-8 / 751 +,Monmouth,1660,Freehold Twp,13,8|72,71E-5,31,30|72,0.002,35,26|72,0.002
D. K-8 / 751 +,Monmouth,2290,Howell Twp,61,52|72,0.004,10,3|72,58E-5,56,50|72,0.003
D. K-8 / 751 +,Monmouth,2920,Manalapan-Englishtown Reg,11,6|72,73E-5,15,8|72,96E-5,34,24|72,0.002
D. K-8 / 751 +,Monmouth,3030,Marlboro Twp,22,21|72,0.001,35,35|72,0.002,60,52|72,0.003
D. K-8 / 751 +,Monmouth,3200,Millstone Twp,32,33|72,0.002,44,46|72,0.003,39,33|72,0.002
D. K-8 / 751 +,Monmouth,4360,Red Bank Boro,38,38|72,0.002,40,40|72,0.002,46,40|72,0.002
D. K-8 / 751 +,Monmouth,4570,Rumson Boro,71,62|72,0.004,58,58|72,0.003,65,57|72,0.003
D. K-8 / 751 +,Monmouth,5185,Tinton Falls,53,48|72,0.003,40,40|72,0.002,40,35|72,0.002
D. K-8 / 751 +,Morris,820,Chester Twp,21,18|72,0.001,20,17|72,0.001,24,14|72,0.001
D. K-8 / 751 +,Morris,1090,Denville Twp,24,22|72,0.001,16,10|72,84E-5,52,46|72,0.003
D. K-8 / 751 +,Morris,1190,East Hanover Twp,26,24|72,0.001,33,32|72,0.002,35,26|72,0.002
D. K-8 / 751 +,Morris,1530,Florham Park Boro,44,45|72,0.002,40,40|72,0.002,37,30|72,0.002
D. K-8 / 751 +,Morris,2000,Hanover Twp,19,17|72,95E-5,29,29|72,0.001,27,18|72,0.001
D. K-8 / 751 +,Morris,2650,Lincoln Park Boro,28,27|72,0.002,40,40|72,0.003,19,7|72,0.001
D. K-8 / 751 +,Morris,3100,Mendham Twp,5,3|72,25E-5,18,14|72,85E-5,13,3|72,56E-5
D. K-8 / 751 +,Morris,4000,Long Hill Twp,100,70|72,0.005,52,53|72,0.003,90,65|72,0.004
D. K-8 / 751 +,Morris,4490,Rockaway Twp,66,58|72,0.003,69,59|72,0.004,94,68|72,0.004
D. K-8 / 751 +,Morris,5520,Washington Twp,28,27|72,0.001,23,21|72,0.001,20,10|72,0.001
D. K-8 / 751 +,Passaic,1920,Haledon Boro,38,38|72,0.003,14,7|72,0.001,45,37|72,0.003
D. K-8 / 751 +,Passaic,2700,Little Falls Twp,16,12|72,96E-5,11,5|72,61E-5,18,5|72,0.001
D. K-8 / 751 +,Passaic,4270,Prospect Park Boro,66,58|72,0.005,76,63|72,0.005,64,56|72,0.004
D. K-8 / 751 +,Passaic,4400,Ringwood Boro,80,64|72,0.004,160,71|72,0.008,32,22|72,0.001
D. K-8 / 751 +,Passaic,5200,Totowa Boro,29,31|72,0.002,11,5|72,79E-5,59,51|72,0.003
D. K-8 / 751 +,Passaic,5440,Wanaque Boro,65,57|72,0.004,117,70|72,0.006,83,62|72,0.004
D. K-8 / 751 +,Passaic,5690,Woodland Park,69,60|72,0.005,84,67|72,0.005,73,61|72,0.004
D. K-8 / 751 +,Somerset,510,Branchburg Twp,28,27|72,0.001,48,49|72,0.002,38,32|72,0.002
D. K-8 / 751 +,Somerset,5470,Warren Twp,14,9|72,55E-5,17,13|72,68E-5,29,20|72,0.001
D. K-8 / 751 +,Sussex,640,Byram Twp,38,38|72,0.002,57,57|72,0.004,68,59|72,0.004
D. K-8 / 751 +,Sussex,5100,Sussex-Wantage Regional,63,54|72,0.003,40,40|72,0.002,48,44|72,0.002
E. K-12 / 0 - 1800,Statewide,N.A.,1. State average - Operating Type K-12,42,N.A.,0.003,44,N.A.,0.002,47,N.A.,0.002
E. K-12 / 0 - 1800,Statewide,N.A.,2. State median - Operating Type K-12,35,N.A.,0.002,37,N.A.,0.002,43,N.A.,0.002
E. K-12 / 0 - 1800,Statewide,N.A.,5. State average - All operating types,45,N.A.,0.003,46,N.A.,0.003,50,N.A.,0.003
E. K-12 / 0 - 1800,Statewide,N.A.,6. State median - All operating types,41,N.A.,0.002,42,N.A.,0.002,48,N.A.,0.002
E. K-12 / 0 - 1800,Atlantic,590,Buena Regional,75,44|50,0.004,50,33|50,0.003,43,29|51,0.002
E. K-12 / 0 - 1800,Bergen,440,Bogota Boro,28,14|50,0.002,34,20|50,0.002,39,22|51,0.002
E. K-12 / 0 - 1800,Bergen,990,Cresskill Boro,22,10|50,0.001,22,8|50,0.001,35,17|51,0.002
E. K-12 / 0 - 1800,Bergen,1360,Emerson Boro,28,14|50,0.001,33,17|50,0.002,28,13|51,0.001
E. K-12 / 0 - 1800,Bergen,2080,Hasbrouck Heights Boro,62,38|50,0.004,47,31|50,0.003,44,30|51,0.002
E. K-12 / 0 - 1800,Bergen,3170,Midland Park Boro,23,11|50,0.001,34,20|50,0.001,28,13|51,0.001
E. K-12 / 0 - 1800,Bergen,3910,Palisades Park,43,28|50,0.003,23,9|50,0.002,27,12|51,0.002
E. K-12 / 0 - 1800,Bergen,3940,Park Ridge Boro,52,31|50,0.002,34,20|50,0.001,64,44|51,0.002
E. K-12 / 0 - 1800,Bergen,4370,Ridgefield Boro,29,16|50,0.001,36,25|50,0.002,39,22|51,0.002
E. K-12 / 0 - 1800,Bergen,4610,Saddle Brook Twp,57,34|50,0.003,29,14|50,0.002,39,22|51,0.002
E. K-12 / 0 - 1800,Bergen,5410,Waldwick Boro,23,11|50,0.001,43,27|50,0.003,45,32|51,0.002
E. K-12 / 0 - 1800,Bergen,5430,Wallington Boro,15,5|50,0.001,45,30|50,0.003,44,30|51,0.003
E. K-12 / 0 - 1800,Bergen,5830,Wood-Ridge Boro,65,39|50,0.005,34,20|50,0.002,48,35|51,0.003
E. K-12 / 0 - 1800,Burlington,1520,Florence Twp,67,40|50,0.005,43,27|50,0.003,36,18|51,0.002
E. K-12 / 0 - 1800,Burlington,3920,Palmyra Boro,41,24|50,0.003,26,11|50,0.002,26,11|51,0.001
E. K-12 / 0 - 1800,Burlington,4450,Riverside Twp,9,2|50,6E-4,24,10|50,0.002,18,3|51,0.001
E. K-12 / 0 - 1800,Camden,150,Audubon Public School Disrict,36,20|50,0.002,93,46|50,0.006,48,35|51,0.003
E. K-12 / 0 - 1800,Camden,1880,Haddon Heights Boro,58,35|50,0.004,38,26|50,0.003,56,38|51,0.004
E. K-12 / 0 - 1800,Cape May,5790,Wildwood City,80,46|50,0.004,54,35|50,0.003,57,39|51,0.003
E. K-12 / 0 - 1800,Essex,760,Cedar Grove Twp,58,35|50,0.003,118,48|50,0.007,90,51|51,0.005
E. K-12 / 0 - 1800,Gloucester,860,Clayton Boro,19,8|50,0.001,15,3|50,0.001,17,2|51,0.001
E. K-12 / 0 - 1800,Gloucester,4020,Paulsboro Boro,37,21|50,0.002,31,15|50,0.002,47,33|51,0.002
E. K-12 / 0 - 1800,Gloucester,4140,Pitman Boro,56,33|50,0.003,33,17|50,0.002,37,19|51,0.002
E. K-12 / 0 - 1800,Gloucester,5860,Woodbury City,5,1|50,33E-5,4,1|50,26E-5,24,6|51,0.001
E. K-12 / 0 - 1800,Hudson,5580,Weehawken Twp,48,29|50,0.003,76,40|50,0.004,58,40|51,0.003
E. K-12 / 0 - 1800,Hunterdon,1376,South Hunterdon Regional School District,53,32|50,0.002,146,49|50,0.006,37,19|51,0.001
E. K-12 / 0 - 1800,Middlesex,1140,Dunellen Boro,41,24|50,0.003,49,32|50,0.003,39,22|51,0.002
E. K-12 / 0 - 1800,Middlesex,2150,Highland Park Boro,67,40|50,0.004,88,45|50,0.005,65,45|51,0.003
E. K-12 / 0 - 1800,Middlesex,4830,South Amboy City,40,23|50,0.003,33,17|50,0.003,34,16|51,0.002
E. K-12 / 0 - 1800,Middlesex,4970,Spotswood Boro,14,4|50,91E-5,16,5|50,0.001,25,7|51,0.001
E. K-12 / 0 - 1800,Monmouth,100,Asbury Park City,85,48|50,0.003,193,50|50,0.006,58,40|51,0.002
E. K-12 / 0 - 1800,Monmouth,2400,Keansburg Boro,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,25,7|51,0.001
E. K-12 / 0 - 1800,Monmouth,2430,Keyport Boro,41,24|50,0.002,76,40|50,0.004,48,35|51,0.002
E. K-12 / 0 - 1800,Monmouth,2930,Manasquan Boro,41,24|50,0.002,82,42|50,0.004,58,40|51,0.003
E. K-12 / 0 - 1800,Morris,450,Boonton Town,99,50|50,0.005,86,43|50,0.004,84,50|51,0.004
E. K-12 / 0 - 1800,Morris,630,Butler Boro,38,22|50,0.002,43,27|50,0.002,61,43|51,0.003
E. K-12 / 0 - 1800,Morris,2460,Kinnelon Boro,70,42|50,0.003,87,44|50,0.004,68,46|51,0.003
E. K-12 / 0 - 1800,Morris,3460,Mountain Lakes Boro,30,17|50,0.001,52,34|50,0.002,72,48|51,0.003
E. K-12 / 0 - 1800,Ocean,4190,Plumsted Twp,61,37|50,0.003,64,38|50,0.004,37,19|51,0.002
E. K-12 / 0 - 1800,Ocean,4220,Point Pleasant Beach Boro,16,6|50,82E-5,7,2|50,34E-5,4,1|51,16E-5
E. K-12 / 0 - 1800,Passaic,4230,Pompton Lakes Boro,31,18|50,0.002,26,11|50,0.002,18,3|51,0.001
E. K-12 / 0 - 1800,Salem,4075,Pennsville,16,6|50,0.001,16,5|50,93E-5,25,7|51,0.001
E. K-12 / 0 - 1800,Salem,4150,Pittsgrove Twp,21,9|50,0.001,21,7|50,0.001,47,33|51,0.003
E. K-12 / 0 - 1800,Salem,4630,Salem City,74,43|50,0.005,108,47|50,0.007,69,47|51,0.004
E. K-12 / 0 - 1800,Salem,5910,Woodstown-Pilesgrove Reg,26,13|50,0.002,32,16|50,0.002,29,15|51,0.002
E. K-12 / 0 - 1800,Somerset,3000,Manville Boro,10,3|50,68E-5,15,3|50,95E-5,19,5|51,0.001
E. K-12 / 0 - 1800,Somerset,4815,Somerset Hills Regional,35,19|50,0.002,59,36|50,0.003,39,22|51,0.002
E. K-12 / 0 - 1800,Sussex,2240,Hopatcong,78,45|50,0.004,61,37|50,0.003,42,28|51,0.002
E. K-12 / 0 - 1800,Sussex,3590,Newton Town,49,30|50,0.003,35,24|50,0.002,25,7|51,0.001
E. K-12 / 0 - 1800,Union,2420,Kenilworth Boro,89,49|50,0.005,64,38|50,0.004,41,27|51,0.002
E. K-12 / 0 - 1800,Warren,280,Belvidere Town,83,47|50,0.005,28,13|50,0.002,83,49|51,0.004
F. K-12 / 1801 - 3500,Statewide,N.A.,1. State average - Operating Type K-12,42,N.A.,0.003,44,N.A.,0.002,47,N.A.,0.002
F. K-12 / 1801 - 3500,Statewide,N.A.,2. State median - Operating Type K-12,35,N.A.,0.002,37,N.A.,0.002,43,N.A.,0.002
F. K-12 / 1801 - 3500,Statewide,N.A.,5. State average - All operating types,45,N.A.,0.003,46,N.A.,0.003,50,N.A.,0.003
F. K-12 / 1801 - 3500,Statewide,N.A.,6. State median - All operating types,41,N.A.,0.002,42,N.A.,0.002,48,N.A.,0.002
F. K-12 / 1801 - 3500,Atlantic,1960,Hammonton Town,34,33|74,0.003,27,24|74,0.002,47,45|74,0.003
F. K-12 / 1801 - 3500,Bergen,890,Cliffside Park Boro,9,1|74,65E-5,14,3|74,95E-5,25,14|74,0.002
F. K-12 / 1801 - 3500,Bergen,1130,Dumont Boro,66,59|74,0.004,46,43|74,0.003,50,51|74,0.003
F. K-12 / 1801 - 3500,Bergen,1345,Elmwood Park,18,9|74,0.001,13,2|74,95E-5,38,30|74,0.002
F. K-12 / 1801 - 3500,Bergen,1370,Englewood City,120,73|74,0.006,155,74|74,0.008,105,71|74,0.005
F. K-12 / 1801 - 3500,Bergen,1760,Glen Rock Boro,49,49|74,0.003,36,35|74,0.002,44,36|74,0.002
F. K-12 / 1801 - 3500,Bergen,2620,Leonia Boro,13,4|74,89E-5,25,22|74,0.002,22,10|74,0.001
F. K-12 / 1801 - 3500,Bergen,2740,Lodi Borough,45,47|74,0.003,37,37|74,0.003,44,36|74,0.003
F. K-12 / 1801 - 3500,Bergen,2860,Lyndhurst Twp,56,54|74,0.004,60,54|74,0.004,44,36|74,0.003
F. K-12 / 1801 - 3500,Bergen,2900,Mahwah Twp,34,33|74,0.002,49,45|74,0.002,36,26|74,0.002
F. K-12 / 1801 - 3500,Bergen,3550,New Milford Boro,22,18|74,0.001,31,31|74,0.002,35,24|74,0.002
F. K-12 / 1801 - 3500,Bergen,3600,North Arlington Boro,30,27|74,0.002,20,10|74,0.001,64,59|74,0.004
F. K-12 / 1801 - 3500,Bergen,4310,Ramsey Boro,21,14|74,0.001,24,17|74,0.001,49,48|74,0.002
F. K-12 / 1801 - 3500,Bergen,4380,Ridgefield Park Twp,142,74|74,0.009,142,72|74,0.008,132,74|74,0.008
F. K-12 / 1801 - 3500,Bergen,4600,Rutherford Boro,23,19|74,0.001,40,39|74,0.002,16,4|74,92E-5
F. K-12 / 1801 - 3500,Bergen,5160,Tenafly Boro,38,40|74,0.002,64,57|74,0.003,37,28|74,0.002
F. K-12 / 1801 - 3500,Bergen,5755,Westwood Regional,38,40|74,0.002,35,34|74,0.002,55,54|74,0.003
F. K-12 / 1801 - 3500,Burlington,475,Bordentown Regional,30,27|74,0.002,50,47|74,0.003,29,18|74,0.002
F. K-12 / 1801 - 3500,Burlington,600,Burlington City,28,24|74,0.002,45,42|74,0.002,62,57|74,0.003
F. K-12 / 1801 - 3500,Burlington,840,Cinnaminson Twp,20,13|74,0.001,24,17|74,0.002,29,18|74,0.002
F. K-12 / 1801 - 3500,Burlington,1060,Delran Twp,39,42|74,0.003,29,30|74,0.002,17,5|74,96E-5
F. K-12 / 1801 - 3500,Burlington,3010,Maple Shade Twp,18,9|74,0.001,20,10|74,0.001,27,15|74,0.001
F. K-12 / 1801 - 3500,Camden,940,Collingswood Boro,23,19|74,0.001,27,24|74,0.002,24,12|74,0.001
F. K-12 / 1801 - 3500,Camden,1770,Gloucester City,59,56|74,0.004,44,41|74,0.003,84,67|74,0.005
F. K-12 / 1801 - 3500,Camden,1890,Haddon Twp,19,11|74,0.001,15,4|74,97E-5,12,1|74,79E-5
F. K-12 / 1801 - 3500,Camden,1900,Haddonfield Boro,89,68|74,0.006,112,70|74,0.008,75,64|74,0.005
F. K-12 / 1801 - 3500,Camden,2670,Lindenwold Boro,12,2|74,9E-4,15,4|74,0.001,14,3|74,94E-5
F. K-12 / 1801 - 3500,Camden,4110,Pine Hill Boro,35,36|74,0.002,36,35|74,0.002,29,18|74,0.002
F. K-12 / 1801 - 3500,Cape May,3130,Middle Twp,30,27|74,0.002,28,27|74,0.002,39,31|74,0.003
F. K-12 / 1801 - 3500,Cape May,3780,Ocean City,110,72|74,0.006,92,67|74,0.005,67,62|74,0.003
F. K-12 / 1801 - 3500,Essex,660,Caldwell-West Caldwell,34,33|74,0.002,22,13|74,0.001,44,36|74,0.002
F. K-12 / 1801 - 3500,Essex,1750,Glen Ridge Boro,61,57|74,0.004,72,61|74,0.004,84,67|74,0.005
F. K-12 / 1801 - 3500,Essex,5370,Verona Boro,104,71|74,0.007,150,73|74,0.009,84,67|74,0.005
F. K-12 / 1801 - 3500,Gloucester,1730,Glassboro,54,53|74,0.003,66,58|74,0.004,66,61|74,0.004
F. K-12 / 1801 - 3500,Gloucester,5620,West Deptford Twp,29,26|74,0.002,24,17|74,0.001,21,9|74,0.001
F. K-12 / 1801 - 3500,Hudson,2060,Harrison Town,40,43|74,0.002,32,32|74,0.002,34,23|74,0.002
F. K-12 / 1801 - 3500,Hudson,2210,Hoboken City,73,61|74,0.003,67,59|74,0.003,45,42|74,0.002
F. K-12 / 1801 - 3500,Hudson,4730,Secaucus Town,50,50|74,0.003,62,55|74,0.004,108,73|74,0.007
F. K-12 / 1801 - 3500,Mercer,1430,Ewing Twp,19,11|74,0.001,28,27|74,0.001,51,52|74,0.002
F. K-12 / 1801 - 3500,Mercer,2280,Hopewell Valley Regional,17,8|74,82E-5,11,1|74,49E-5,45,42|74,0.002
F. K-12 / 1801 - 3500,Mercer,5510,Robbinsville Twp,30,27|74,0.002,46,43|74,0.003,43,34|74,0.003
F. K-12 / 1801 - 3500,Middlesex,3120,Metuchen Boro,51,52|74,0.003,49,45|74,0.003,42,33|74,0.002
F. K-12 / 1801 - 3500,Middlesex,3140,Middlesex Boro,83,67|74,0.005,73,62|74,0.004,88,70|74,0.005
F. K-12 / 1801 - 3500,Middlesex,4920,South River Boro,14,5|74,0.001,17,7|74,0.001,18,7|74,0.001
F. K-12 / 1801 - 3500,Monmouth,2105,Hazlet Twp,31,31|74,0.002,28,27|74,0.002,31,21|74,0.002
F. K-12 / 1801 - 3500,Monmouth,2230,Holmdel Twp,44,46|74,0.002,52,50|74,0.003,49,48|74,0.003
F. K-12 / 1801 - 3500,Monmouth,3510,Neptune Twp,41,44|74,0.002,73,62|74,0.004,32,22|74,0.002
F. K-12 / 1801 - 3500,Monmouth,3810,Ocean Twp,42,45|74,0.002,22,13|74,0.001,35,24|74,0.002
F. K-12 / 1801 - 3500,Monmouth,5310,Upper Freehold Regional,21,14|74,0.001,24,17|74,0.002,47,45|74,0.003
F. K-12 / 1801 - 3500,Monmouth,5420,Wall Twp,36,39|74,0.002,53,51|74,0.003,62,57|74,0.003
F. K-12 / 1801 - 3500,Morris,1110,Dover Town,77,64|74,0.006,34,33|74,0.002,28,17|74,0.002
F. K-12 / 1801 - 3500,Morris,2380,Jefferson Twp,35,36|74,0.002,23,15|74,0.001,58,55|74,0.003
F. K-12 / 1801 - 3500,Morris,2870,Madison Boro,62,58|74,0.004,76,64|74,0.004,76,65|74,0.004
F. K-12 / 1801 - 3500,Morris,3340,Montville Twp,47,48|74,0.002,25,22|74,0.001,17,5|74,77E-5
F. K-12 / 1801 - 3500,Morris,4080,Pequannock Twp,80,66|74,0.005,59,53|74,0.003,71,63|74,0.003
F. K-12 / 1801 - 3500,Morris,4560,Roxbury Twp,21,14|74,0.001,19,8|74,98E-5,24,12|74,0.001
F. K-12 / 1801 - 3500,Ocean,2940,Manchester Twp,12,2|74,71E-5,15,4|74,84E-5,12,1|74,69E-5
F. K-12 / 1801 - 3500,Ocean,4210,Point Pleasant Boro,77,64|74,0.005,37,37|74,0.003,44,36|74,0.003
F. K-12 / 1801 - 3500,Passaic,2100,Hawthorne Boro,23,19|74,0.001,24,17|74,0.001,27,15|74,0.001
F. K-12 / 1801 - 3500,Passaic,5650,West Milford Twp,26,23|74,0.001,27,24|74,0.001,46,44|74,0.002
F. K-12 / 1801 - 3500,Salem,4070,Penns Grv-Carneys Pt Reg,24,22|74,0.002,68,60|74,0.004,65,60|74,0.004
F. K-12 / 1801 - 3500,Somerset,490,Bound Brook Boro,21,14|74,0.001,55,52|74,0.004,49,48|74,0.003
F. K-12 / 1801 - 3500,Somerset,3670,North Plainfield Boro,50,50|74,0.003,41,40|74,0.002,43,34|74,0.002
F. K-12 / 1801 - 3500,Somerset,4820,Somerville Boro,73,61|74,0.004,79,66|74,0.004,80,66|74,0.004
F. K-12 / 1801 - 3500,Sussex,4960,Sparta Twp,67,60|74,0.004,108,68|74,0.006,47,45|74,0.002
F. K-12 / 1801 - 3500,Sussex,5360,Vernon Twp,15,6|74,81E-5,23,15|74,0.001,23,11|74,0.001
F. K-12 / 1801 - 3500,Union,310,Berkeley Heights Twp,33,32|74,0.002,63,56|74,0.003,41,32|74,0.002
F. K-12 / 1801 - 3500,Union,850,Clark Twp,16,7|74,0.001,50,47|74,0.003,18,7|74,0.001
F. K-12 / 1801 - 3500,Union,2190,Hillside Twp,57,55|74,0.004,19,8|74,0.001,36,26|74,0.002
F. K-12 / 1801 - 3500,Union,3560,New Providence Boro,28,24|74,0.002,20,10|74,0.001,44,36|74,0.002
F. K-12 / 1801 - 3500,Union,4540,Roselle Boro,98,69|74,0.006,111,69|74,0.006,105,71|74,0.005
F. K-12 / 1801 - 3500,Union,4550,Roselle Park Boro,76,63|74,0.005,76,64|74,0.005,60,56|74,0.003
F. K-12 / 1801 - 3500,Union,5000,Springfield Twp,103,70|74,0.007,136,71|74,0.008,52,53|74,0.003
F. K-12 / 1801 - 3500,Warren,1870,Hackettstown,35,36|74,0.002,50,47|74,0.003,37,28|74,0.002
G. K-12 / 3501 +,Statewide,N.A.,1. State average - Operating Type K-12,42,N.A.,0.003,44,N.A.,0.002,47,N.A.,0.002
G. K-12 / 3501 +,Statewide,N.A.,2. State median - Operating Type K-12,35,N.A.,0.002,37,N.A.,0.002,43,N.A.,0.002
G. K-12 / 3501 +,Statewide,N.A.,5. State average - All operating types,45,N.A.,0.003,46,N.A.,0.003,50,N.A.,0.003
G. K-12 / 3501 +,Statewide,N.A.,6. State median - All operating types,41,N.A.,0.002,42,N.A.,0.002,48,N.A.,0.002
G. K-12 / 3501 +,Atlantic,110,Atlantic City,108,92|95,0.006,122,92|95,0.006,105,91|95,0.005
G. K-12 / 3501 +,Atlantic,1310,Egg Harbor Twp,36,55|95,0.002,31,39|95,0.002,49,60|95,0.003
G. K-12 / 3501 +,Atlantic,4180,Pleasantville City,234,94|95,0.012,136,93|95,0.007,125,93|95,0.005
G. K-12 / 3501 +,Bergen,300,Bergenfield Boro,34,51|95,0.002,32,41|95,0.002,35,33|95,0.002
G. K-12 / 3501 +,Bergen,1450,Fair Lawn Public Schools,14,6|95,84E-5,37,46|95,0.002,46,55|95,0.003
G. K-12 / 3501 +,Bergen,1550,Fort Lee Boro,22,21|95,0.001,47,68|95,0.003,45,53|95,0.003
G. K-12 / 3501 +,Bergen,1700,Garfield City,30,45|95,0.002,35,43|95,0.002,45,53|95,0.002
G. K-12 / 3501 +,Bergen,1860,Hackensack City,88,87|95,0.005,62,81|95,0.003,60,76|95,0.003
G. K-12 / 3501 +,Bergen,3930,Paramus Boro,23,26|95,0.001,28,30|95,0.001,36,35|95,0.002
G. K-12 / 3501 +,Bergen,4390,Ridgewood Village,47,74|95,0.003,44,60|95,0.003,48,58|95,0.003
G. K-12 / 3501 +,Bergen,5150,Teaneck Twp,115,93|95,0.005,192,94|95,0.009,135,94|95,0.006
G. K-12 / 3501 +,Burlington,620,Burlington Twp,16,9|95,0.001,30,36|95,0.002,35,33|95,0.002
G. K-12 / 3501 +,Burlington,3360,Moorestown Twp,31,48|95,0.002,42,56|95,0.002,47,57|95,0.002
G. K-12 / 3501 +,Burlington,4050,Pemberton Twp,28,39|95,0.001,31,39|95,0.001,17,4|95,79E-5
G. K-12 / 3501 +,Burlington,5805,Willingboro Twp,95,89|95,0.006,84,88|95,0.005,71,80|95,0.003
G. K-12 / 3501 +,Camden,680,Camden City,107,91|95,0.005,108,91|95,0.005,112,92|95,0.004
G. K-12 / 3501 +,Camden,800,Cherry Hill Twp,15,7|95,96E-5,22,17|95,0.001,26,17|95,0.001
G. K-12 / 3501 +,Camden,4060,Pennsauken Twp,27,36|95,0.002,22,17|95,0.001,53,68|95,0.003
G. K-12 / 3501 +,Camden,5820,Winslow Twp,32,49|95,0.002,47,68|95,0.003,43,47|95,0.002
G. K-12 / 3501 +,Cumberland,540,Bridgeton City,26,32|95,0.002,32,41|95,0.002,44,50|95,0.002
G. K-12 / 3501 +,Cumberland,3230,Millville City,13,4|95,76E-5,19,10|95,0.001,20,7|95,0.001
G. K-12 / 3501 +,Cumberland,5390,Vineland City,17,10|95,0.001,11,3|95,7E-4,15,2|95,92E-5
G. K-12 / 3501 +,Essex,250,Belleville Town,41,64|95,0.003,51,73|95,0.003,46,55|95,0.003
G. K-12 / 3501 +,Essex,410,Bloomfield Twp,7,1|95,45E-5,9,2|95,56E-5,37,39|95,0.002
G. K-12 / 3501 +,Essex,1210,East Orange,61,80|95,0.003,40,52|95,0.002,54,71|95,0.002
G. K-12 / 3501 +,Essex,2330,Irvington Township,45,69|95,0.003,45,64|95,0.003,71,80|95,0.003
G. K-12 / 3501 +,Essex,2730,Livingston Twp,25,29|95,0.002,30,36|95,0.002,32,26|95,0.002
G. K-12 / 3501 +,Essex,3190,Millburn Twp,39,61|95,0.002,51,73|95,0.003,73,83|95,0.004
G. K-12 / 3501 +,Essex,3310,Montclair Town,82,86|95,0.004,92,89|95,0.005,72,82|95,0.004
G. K-12 / 3501 +,Essex,3570,Newark City,59,78|95,0.003,61,80|95,0.003,84,88|95,0.004
G. K-12 / 3501 +,Essex,3750,Nutley Town,42,65|95,0.003,52,76|95,0.003,38,42|95,0.002
