CONAME,DIST,DISTNAME,EXP11A,ADE11A,PP11A,RK11A,EXP21A,ADE21A,PP21A,RK21A,BOTY,DM
Cumberland,950,Commercial Twp,13983039,627,22295,11,16459800,652,25254,21,"J. K-12|K-8,401-750",JK-12K-8401-750
Cumberland,995,Cumberland Co Vocational,25135546,971,25901,13,32823062,1025,32034,16,Q. County Voc,QCountyVoc
Cumberland,997,Cumberland Regional,33220240,1045,31793,38,32003430,1132,28263,10,"G. G9-12|7-12,9-12",GG9-127-129-12
Cumberland,1020,Deerfield Twp,7216131,275,26199,43,7898742,285,27679,39,"C. K-8|K-8,0-400",CK-8K-80-400
Cumberland,1120,Downe Twp,4491015,173,25921,39,5340816,171,31276,55,"I. K-12|K-8,0-400",IK-12K-80-400
Cumberland,1460,Fairfield Twp,12638899,495,25523,40,14861634,504,29505,49,"D. K-8|K-8,401-750",DK-8K-8401-750
Cumberland,1820,Greenwich Twp,1692742,84,20060,5,1930650,75,25698,19,"C. K-8|K-8,0-400",CK-8K-80-400
Cumberland,2270,Hopewell Twp,10055867,491,20469,3,11101810,495,22409,4,"D. K-8|K-8,401-750",DK-8K-8401-750
Cumberland,2570,Lawrence Twp,12109614,533,22733,17,13690417,532,25720,25,"J. K-12|K-8,401-750",JK-12K-8401-750
Cumberland,3050,Maurice River Twp,10352800,516,20080,6,11460235,520,22042,3,"I. K-12|K-8,0-400",IK-12K-80-400
Cumberland,3230,Millville City,132641163,5006,26495,74,147818471,5046,29296,70,"N. K-12|K-12,3500+",NK-12K-123500plus
Cumberland,5070,Stow Creek Twp,2739166,127,21598,12,3176281,123,25842,20,"C. K-8|K-8,0-400",CK-8K-80-400
Cumberland,5300,Upper Deerfield Twp,20331298,829,24514,39,23637700,928,25480,34,"E. K-8|K-8,751+",EK-8K-8751plus
Cumberland,5390,Vineland City,233613015,10261,22767,28,273135210,10326,26450,42,"N. K-12|K-12,3500+",NK-12K-123500plus
Cumberland,6028,Vineland Public Charter,4778246,364,13134,5,5377612,380,14144,3,O. Charter,OCharter
Cumberland,6069,Millville Public Charter,4074224,241,16898,32,4547300,286,15905,7,O. Charter,OCharter
Cumberland,6089,Compass Academy Cs,2995954,191,15677,25,3701860,178,20774,33,O. Charter,OCharter
Cumberland,6100,Bridgeton Public Charter,1959922,110,17769,40,2311572,116,20014,27,O. Charter,OCharter
Essex,250,Belleville Town,102325114,4580,22341,24,115304147,4777,24139,13,"N. K-12|K-12,3500+",NK-12K-123500plus
Essex,410,Bloomfield Twp,131865497,6117,21556,13,159396910,6160,25876,34,"N. K-12|K-12,3500+",NK-12K-123500plus
Essex,660,Caldwell-West Caldwell,58828344,2663,22091,23,64599006,2624,24619,20,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Essex,760,Cedar Grove Twp,39470697,1604,24616,26,44038987,1617,27228,26,"L. K-12|K-12,0-1800",LK-12K-120-1800
Essex,1210,East Orange,283991915,9340,30405,89,327323134,9203,35568,91,"N. K-12|K-12,3500+",NK-12K-123500plus
Essex,1390,Essex Co Voc-Tech,67772582,2598,26086,14,74410315,2084,35705,18,Q. County Voc,QCountyVoc
Essex,1400,Essex Fells Boro,6701229,255,26323,37,7383866,257,28713,37,A. K-6|K-6,AK-6K-6
Essex,1465,Fairfield Twp,14764235,685,21569,14,17144870,708,24206,18,A. K-6|K-6,AK-6K-6
Essex,1750,Glen Ridge Boro,42975192,1841,23346,39,46891184,1834,25569,32,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Essex,2330,Irvington Township,184655546,7367,25064,62,217229797,7420,29277,69,"N. K-12|K-12,3500+",NK-12K-123500plus
Essex,2730,Livingston Twp,148196059,6077,24385,49,164066057,6220,26379,39,"N. K-12|K-12,3500+",NK-12K-123500plus
Essex,3190,Millburn Twp,118194911,4735,24963,59,128390499,4806,26713,45,"N. K-12|K-12,3500+",NK-12K-123500plus
Essex,3310,Montclair Town,164927469,6329,26058,70,191863392,6079,31564,82,"N. K-12|K-12,3500+",NK-12K-123500plus
Essex,3570,Newark City,1118199360,39928,28006,83,1226565171,40826,30044,78,"N. K-12|K-12,3500+",NK-12K-123500plus
Essex,3630,North Caldwell Boro,16619141,701,23725,27,18555768,721,25728,27,A. K-6|K-6,AK-6K-6
Essex,3750,Nutley Town,89397201,4031,22178,22,99509349,4027,24709,18,"N. K-12|K-12,3500+",NK-12K-123500plus
Essex,3880,City Of Orange Twp,147717250,5569,26527,75,168421700,5645,29834,75,"N. K-12|K-12,3500+",NK-12K-123500plus
Essex,4530,Roseland Boro,11838664,459,25770,36,12805963,468,27362,35,A. K-6|K-6,AK-6K-6
Essex,4900,South Orange-Maplewood,161855068,7073,22884,31,187492986,6923,27082,49,"N. K-12|K-12,3500+",NK-12K-123500plus
Essex,5370,Verona Boro,49308134,2216,22252,25,55509472,2169,25591,33,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Essex,5630,West Essex Regional,47201225,1659,28455,24,55167965,1664,33156,29,"F. G7-12|7-12,9-12",FG7-127-129-12
Essex,5680,West Orange Town,199447252,6477,30793,90,227403886,6682,34030,88,"N. K-12|K-12,3500+",NK-12K-123500plus
Essex,6020,Pride Academy Charter Sc,5752750,300,19182,55,6322661,299,21118,35,O. Charter,OCharter
Essex,6022,Burch Charter School Of,5203138,336,15486,22,10090734,335,30131,85,O. Charter,OCharter
Essex,6029,Newark Educators Communi,5398159,219,24683,88,5833439,190,30718,87,O. Charter,OCharter
Essex,6053,Great Oaks Legacy Charte,40812428,1825,22362,78,47883913,1872,25576,71,O. Charter,OCharter
Essex,6057,Peoples Preparatory Char,8819893,379,23253,82,10215757,351,29113,81,O. Charter,OCharter
Essex,6058,Roseville Community Cs,7274309,281,25924,90,8971657,264,34022,90,O. Charter,OCharter
Essex,6094,Phillip's Academy Cs,8473705,475,17832,43,13274377,518,25641,72,O. Charter,OCharter
Essex,6099,Link Community Charter S,6487881,306,21237,72,8013112,319,25112,68,O. Charter,OCharter
Essex,6109,Lead Charter School,5255466,231,22781,81,5468813,234,23351,55,O. Charter,OCharter
Essex,6110,Achieve Community Charte,5078088,358,14177,10,9256843,456,20309,29,O. Charter,OCharter
Essex,6320,Discovery Cs,2045380,99,20660,69,2295667,100,22957,51,O. Charter,OCharter
Essex,6410,East Orange Community Cs,8516943,471,18071,45,9737024,454,21457,37,O. Charter,OCharter
Essex,6665,Gray Cs,6447657,363,17782,41,6890160,352,19602,24,O. Charter,OCharter
Essex,7210,Marion P. Thomas Cs,31234803,1414,22088,77,34988057,1274,27467,77,O. Charter,OCharter
Essex,7290,New Horizons Comm. Cs,9660372,449,21520,74,9743029,412,23648,58,O. Charter,OCharter
Essex,7320,North Star Academy Chart,109453431,6319,17321,37,127027746,6371,19940,26,O. Charter,OCharter
Essex,7325,Team Academy Charter Sch,107993008,5236,20624,68,131325056,5577,23549,57,O. Charter,OCharter
Essex,7730,Robert Treat Academy Cs,12137665,687,17678,39,14329507,690,20773,32,O. Charter,OCharter
Essex,7735,Maria L. Varisco-Rogers,10866634,558,19474,58,11567783,556,20809,34,O. Charter,OCharter
Essex,8065,University Heights Cs,16694472,743,22481,80,1240913,556,2232,1,O. Charter,OCharter
Gloucester,860,Clayton Boro,30267609,1451,20865,5,37173872,1465,25381,14,"L. K-12|K-12,0-1800",LK-12K-120-1800
Gloucester,870,Clearview Regional,46264038,2214,20899,3,49742707,2258,22035,2,"F. G7-12|7-12,9-12",FG7-127-129-12
Gloucester,1100,Deptford Twp,85150008,3956,21525,12,99546788,4047,24596,16,"N. K-12|K-12,3500+",NK-12K-123500plus
Gloucester,1180,East Greenwich Twp,24287485,1302,18652,2,27636437,1345,20555,3,A. K-6|K-6,AK-6K-6
Gloucester,1330,Elk Twp,7249360,322,22499,20,8475331,334,25347,24,A. K-6|K-6,AK-6K-6
Gloucester,1590,Franklin Twp,26928033,1309,20569,8,29791445,1286,23166,13,A. K-6|K-6,AK-6K-6
Gloucester,1715,Gateway Regional,25750203,919,28015,20,29954101,878,34132,31,"F. G7-12|7-12,9-12",FG7-127-129-12
Gloucester,1730,Glassboro,48553028,1810,26822,58,57537036,1867,30825,65,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Gloucester,1774,Gloucester Co Spec Serv,37419142,548,68288,1,41073960,527,77979,3,P. CSSD,PCSSD
Gloucester,1775,Gloucester Co Vocational,32687746,1617,20218,5,36893312,1672,22066,5,Q. County Voc,QCountyVoc
Gloucester,1830,Greenwich Twp,13352082,456,29263,58,14115997,499,28277,44,"J. K-12|K-8,401-750",JK-12K-8401-750
Gloucester,2070,Harrison Twp,25041185,1312,19092,3,26794072,1308,20481,2,A. K-6|K-6,AK-6K-6
Gloucester,2440,Kingsway Regional,53509769,2837,18859,1,61927319,2841,21795,1,"F. G7-12|7-12,9-12",FG7-127-129-12
Gloucester,2750,Logan Twp,22764527,1094,20811,12,25150614,1117,22509,8,"K. K-12|K-8,751+",KK-12K-8751plus
Gloucester,2990,Mantua Twp,26262553,1230,21346,12,30812047,1363,22606,6,A. K-6|K-6,AK-6K-6
Gloucester,3280,Monroe Twp,120884889,5649,21399,9,134895557,5720,23584,6,"N. K-12|K-12,3500+",NK-12K-123500plus
Gloucester,3490,National Park Boro,5899407,298,19827,4,6633306,283,23423,15,A. K-6|K-6,AK-6K-6
Gloucester,3580,Newfield Boro,4593196,259,17769,3,4870102,273,17839,2,K-12|Non-Operating,
Gloucester,4020,Paulsboro Boro,28098890,1199,23439,21,32823736,1292,25415,15,"L. K-12|K-12,0-1800",LK-12K-120-1800
Gloucester,4140,Pitman Boro,30261991,1144,26443,32,30967062,1152,26875,24,"L. K-12|K-12,0-1800",LK-12K-120-1800
Gloucester,4880,South Harrison Twp,6612635,319,20757,10,7536600,331,22769,9,A. K-6|K-6,AK-6K-6
Gloucester,4940,Delsea Regional H.S Dist.,40787805,1608,25365,10,47334583,1659,28538,12,"F. G7-12|7-12,9-12",FG7-127-129-12
Gloucester,5120,Swedesboro-Woolwich,34837226,1512,23042,24,38661190,1697,22786,10,A. K-6|K-6,AK-6K-6
Gloucester,5500,Washington Twp,168721211,6898,24459,52,187488535,7089,26447,40,"N. K-12|K-12,3500+",NK-12K-123500plus
Gloucester,5590,Wenonah Boro,4161728,169,24686,31,4389696,172,25531,26,A. K-6|K-6,AK-6K-6
Gloucester,5620,West Deptford Twp,61118152,2927,20881,12,69234811,2912,23777,13,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Gloucester,5740,Westville Boro,7448430,345,21616,16,8737239,357,24482,20,A. K-6|K-6,AK-6K-6
Gloucester,5860,Woodbury City,36723216,1638,22415,12,41786539,1697,24631,11,"L. K-12|K-12,0-1800",LK-12K-120-1800
Gloucester,5870,Woodbury Heights Boro,5074375,238,21359,13,5909093,256,23132,12,A. K-6|K-6,AK-6K-6
Hudson,220,Bayonne City,203278559,9806,20729,6,234660443,9818,23901,10,"N. K-12|K-12,3500+",NK-12K-123500plus
Hudson,1200,East Newark Boro,5534941,337,16426,2,7863337,344,22894,5,"I. K-12|K-8,0-400",IK-12K-80-400
Hudson,1850,Guttenberg Town,22670708,1274,17802,2,26290118,1291,20359,2,"K. K-12|K-8,751+",KK-12K-8751plus
Hudson,2060,Harrison Town,67118701,2282,29407,68,72269880,2323,31107,66,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Hudson,2210,Hoboken City,87465629,3113,28097,62,92730631,3037,30533,63,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Hudson,2295,Hudson County Vocational,81513789,2660,30648,18,94169470,2589,36379,19,Q. County Voc,QCountyVoc
Hudson,2390,Jersey City,729661385,26801,27225,81,820536537,25069,32731,85,"N. K-12|K-12,3500+",NK-12K-123500plus
Hudson,2410,Kearny Town,116465602,5262,22132,21,134295314,5193,25862,33,"N. K-12|K-12,3500+",NK-12K-123500plus
Hudson,3610,North Bergen Twp,153317675,7318,20951,7,161826019,7211,22442,3,"N. K-12|K-12,3500+",NK-12K-123500plus
Hudson,4730,Secaucus Town,48479673,2214,21901,21,54141080,2166,24997,27,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Hudson,5240,Union City,343902335,13085,26283,72,378476435,12852,29450,72,"N. K-12|K-12,3500+",NK-12K-123500plus
Hudson,5580,Weehawken Twp,35199493,1299,27099,36,36509985,1268,28795,33,"L. K-12|K-12,0-1800",LK-12K-120-1800
Hudson,5670,West New York Town,197832908,8548,23144,34,214846565,7839,27409,55,"N. K-12|K-12,3500+",NK-12K-123500plus
Hudson,6030,The Ethical Community Ch,6135321,382,16053,27,6276723,365,17187,11,O. Charter,OCharter
Hudson,6036,Hola Hoboken Dual Lang Cs,5850248,404,14484,13,7166179,414,17297,12,O. Charter,OCharter
Hudson,6064,Dr Lena Edwards Academic,6878498,389,17673,38,8192248,382,21474,39,O. Charter,OCharter
Hudson,6082,Beloved Community Charte,21918890,1315,16671,31,26885056,1430,18801,21,O. Charter,OCharter
Hudson,6093,Jersey City Global Cs,7192101,499,14422,12,7809635,431,18103,16,O. Charter,OCharter
Hudson,6103,Empowerment Academy,12187347,833,14639,15,17897949,880,20350,30,O. Charter,OCharter
Hudson,6105,Hudson Arts And Science,12026455,763,15766,26,14025204,786,17837,15,O. Charter,OCharter
Hudson,6420,Elysian Cs Of Hoboken,5229322,287,18240,46,5608785,288,19495,23,O. Charter,OCharter
Hudson,6720,Hoboken Cs,6032170,298,20269,63,6319190,296,21356,36,O. Charter,OCharter
Hudson,6910,Jersey City Comm. Cs,8951286,589,15210,19,9310419,560,16632,10,O. Charter,OCharter
Hudson,6915,Jersey City Golden Door,8496115,577,14732,17,9863418,570,17298,13,O. Charter,OCharter
Hudson,7115,Learning Community Cs,9235656,592,15609,24,11054387,593,18657,19,O. Charter,OCharter
Hudson,7830,Soaring Heights Cs,3888968,272,14308,11,6319266,269,23483,56,O. Charter,OCharter
Hudson,8060,University Academy Cs,8847424,440,20117,62,12617458,433,29153,82,O. Charter,OCharter
Hunterdon,20,Alexandria Twp,14201076,473,30022,60,13229474,463,28588,47,"D. K-8|K-8,401-750",DK-8K-8401-750
Hunterdon,370,Bethlehem Twp,10187576,329,30961,61,10863742,353,30763,52,"C. K-8|K-8,0-400",CK-8K-80-400
Hunterdon,430,Bloomsbury Boro,3168408,121,26102,40,3421120,139,24575,15,"I. K-12|K-8,0-400",IK-12K-80-400
Hunterdon,670,Califon Boro,3103786,96,32406,64,3219993,86,37399,71,"C. K-8|K-8,0-400",CK-8K-80-400
Hunterdon,910,Clinton Town,10801766,420,25702,37,12176867,422,28870,48,"C. K-8|K-8,0-400",CK-8K-80-400
Hunterdon,920,Clinton Twp,35547795,1212,29335,67,37226015,1200,31031,62,"E. K-8|K-8,751+",EK-8K-8751plus
Hunterdon,1040,Delaware Twp,11736067,367,31954,64,11980718,402,29833,50,"D. K-8|K-8,401-750",DK-8K-8401-750
Hunterdon,1050,Delaware Valley Regional,21259228,677,31384,35,25458876,698,36487,40,"G. G9-12|7-12,9-12",GG9-127-129-12
Hunterdon,1160,East Amwell Twp,10087029,339,29764,59,11200953,367,30502,51,"C. K-8|K-8,0-400",CK-8K-80-400
Hunterdon,1376,South-Hunterdon,29434601,904,32577,47,31425725,788,39861,50,"L. K-12|K-12,0-1800",LK-12K-120-1800
Hunterdon,1510,Flemington-Raritan Reg,81406245,3000,27138,59,87140720,3066,28421,47,"E. K-8|K-8,751+",EK-8K-8751plus
Hunterdon,1600,Franklin Twp,8501340,255,33341,69,9879354,264,37453,72,"C. K-8|K-8,0-400",CK-8K-80-400
Hunterdon,1680,Frenchtown Boro,3514016,109,32386,63,3692852,109,34015,63,"C. K-8|K-8,0-400",CK-8K-80-400
Hunterdon,1970,Hampton Boro,4107120,121,33940,70,4342110,125,34769,67,"C. K-8|K-8,0-400",CK-8K-80-400
Hunterdon,2140,High Bridge Boro,10295155,354,29079,55,11129094,346,32172,60,"C. K-8|K-8,0-400",CK-8K-80-400
Hunterdon,2220,Holland Twp,13413728,509,26379,46,14352393,526,27264,34,"D. K-8|K-8,401-750",DK-8K-8401-750
Hunterdon,2300,Hunterdon Central Reg,76295712,2583,29538,27,81550154,2526,32287,25,"G. G9-12|7-12,9-12",GG9-127-129-12
Hunterdon,2308,Hunterdon Co Vocational,9106355,468,19445,3,9972047,517,19291,1,Q. County Voc,QCountyVoc
Hunterdon,2450,Kingwood Twp,8605114,343,25086,34,9106158,324,28112,41,"C. K-8|K-8,0-400",CK-8K-80-400
Hunterdon,2590,Lebanon Boro,3605966,130,27788,43,3800634,125,30410,45,B. K-8|K-6,BK-8K-6
Hunterdon,2600,Lebanon Twp,15446866,578,26741,47,16222055,588,27581,38,"D. K-8|K-8,401-750",DK-8K-8401-750
Hunterdon,3180,Milford Boro,2292513,81,28316,45,2452284,83,29522,42,B. K-8|K-6,BK-8K-6
Hunterdon,3660,N Hunt/Voorhees Regional,65567013,2177,30124,31,70867994,2032,34873,33,"G. G9-12|7-12,9-12",GG9-127-129-12
Hunterdon,4350,Readington Twp,42019354,1419,29608,69,45535664,1439,31642,67,"E. K-8|K-8,751+",EK-8K-8751plus
Hunterdon,5180,Tewksbury Twp,17739169,486,36470,65,18559511,499,37211,65,"D. K-8|K-8,401-750",DK-8K-8401-750
Hunterdon,5270,Union Twp,12622345,406,31126,61,13594781,423,32166,58,"D. K-8|K-8,401-750",DK-8K-8401-750
Mercer,1245,East Windsor Regional,122597827,5051,24273,47,136442701,5033,27112,50,"N. K-12|K-12,3500+",NK-12K-123500plus
Mercer,1430,Ewing Twp,89248778,3417,26122,56,102176358,3442,29689,60,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Mercer,1950,Hamilton Twp,248574887,11516,21586,14,275948381,11695,23596,8,"N. K-12|K-12,3500+",NK-12K-123500plus
Mercer,2280,Hopewell Valley Regional,102950632,3435,29973,71,114967099,3449,33335,70,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Mercer,2580,Lawrence Twp,96483861,3689,26156,71,105960546,3684,28760,66,"N. K-12|K-12,3500+",NK-12K-123500plus
Mercer,3103,Mercer Co Special Service,46474137,485,95838,6,48024685,459,104538,6,P. CSSD,PCSSD
Mercer,3105,Mercer County Vocational,14234269,625,22760,7,15911961,628,25342,8,Q. County Voc,QCountyVoc
Mercer,4255,Princeton,116443159,3711,31376,91,126515287,3799,33306,86,"N. K-12|K-12,3500+",NK-12K-123500plus
Mercer,5210,Trenton City,359713602,15464,23261,37,444767766,14906,29838,76,"N. K-12|K-12,3500+",NK-12K-123500plus
Mercer,5510,Robbinsville Twp,62427190,3123,19990,4,71585154,3148,22742,6,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Mercer,5715,W Windsor-Plainsboro Reg,225451164,9384,24025,44,241208694,9111,26475,44,"N. K-12|K-12,3500+",NK-12K-123500plus
Mercer,6017,Foundation Academy Cs,20313939,1073,18932,53,25954371,1054,24620,64,O. Charter,OCharter
Mercer,6025,Paul Robeson Humanities,7286040,430,16944,34,9605401,432,22260,45,O. Charter,OCharter
Mercer,6183,Trenton Stem-To-Civics Cs,10169456,596,17051,36,15338065,557,27532,79,O. Charter,OCharter
Mercer,6810,International Charter Sc,1649617,89,18452,48,2127978,88,24182,62,O. Charter,OCharter
Mercer,7500,Pace Cs Of Hamilton,6771515,418,16204,29,11255415,433,25982,73,O. Charter,OCharter
Mercer,7540,Princeton Cs,8558234,419,20450,64,10719477,423,25324,70,O. Charter,OCharter
Mercer,7895,Achievers Early College Prep Charter Sch,2989169,263,11379,1,7868842,354,22222,44,O. Charter,OCharter
Mercer,8140,Village Cs,6129393,360,17045,35,7803557,357,21883,41,O. Charter,OCharter
Middlesex,750,Carteret Boro,78201568,3816,20492,4,95765196,3875,24713,19,"N. K-12|K-12,3500+",NK-12K-123500plus
Middlesex,970,Cranbury Twp,20836039,707,29483,59,22948652,718,31982,56,"J. K-12|K-8,401-750",JK-12K-8401-750
Middlesex,1140,Dunellen Boro,25606206,1238,20692,4,31907018,1247,25593,19,"L. K-12|K-12,0-1800",LK-12K-120-1800
Middlesex,1170,East Brunswick Twp,201673212,8148,24752,56,219780124,8172,26896,47,"N. K-12|K-12,3500+",NK-12K-123500plus
Middlesex,1290,Edison Twp,313510032,16493,19009,1,365229537,16302,22404,2,"N. K-12|K-12,3500+",NK-12K-123500plus
Middlesex,2150,Highland Park Boro,42104770,1565,26899,33,47546458,1610,29541,36,"L. K-12|K-12,0-1800",LK-12K-120-1800
Middlesex,2370,Jamesburg Boro,18991082,927,20489,4,20413879,943,21660,3,"J. K-12|K-8,401-750",JK-12K-8401-750
Middlesex,3120,Metuchen Boro,52182988,2312,22568,31,57325159,2286,25079,28,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Middlesex,3140,Middlesex Boro,44006889,2001,21992,22,51372601,2017,25475,31,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Middlesex,3150,Middlesex Co Vocational,57427310,2158,26611,15,63702193,2184,29162,13,Q. County Voc,QCountyVoc
Middlesex,3220,Milltown Boro,20551845,1059,19402,5,24373507,1097,22217,5,"K. K-12|K-8,751+",KK-12K-8751plus
Middlesex,3290,Monroe Twp,152357883,6983,21818,17,172300467,6925,24880,25,"N. K-12|K-12,3500+",NK-12K-123500plus
Middlesex,3530,New Brunswick City,268597746,9889,27161,80,307332321,9766,31471,81,"N. K-12|K-12,3500+",NK-12K-123500plus
Middlesex,3620,North Brunswick Twp,137638188,5852,23520,39,163048406,5886,27701,57,"N. K-12|K-12,3500+",NK-12K-123500plus
Middlesex,3845,Old Bridge Twp,181758064,8044,22596,27,200277810,8048,24885,26,"N. K-12|K-12,3500+",NK-12K-123500plus
Middlesex,4090,Perth Amboy City,283302487,10610,26703,78,449068295,10344,43415,93,"N. K-12|K-12,3500+",NK-12K-123500plus
Middlesex,4130,Piscataway Twp,153040111,7008,21839,18,167704043,7108,23593,7,"N. K-12|K-12,3500+",NK-12K-123500plus
Middlesex,4660,Sayreville Boro,128292136,6322,20294,2,150016565,6314,23761,9,"N. K-12|K-12,3500+",NK-12K-123500plus
Middlesex,4830,South Amboy City,21885345,1093,20025,2,25965697,1174,22123,3,"L. K-12|K-12,0-1800",LK-12K-120-1800
Middlesex,4860,South Brunswick Twp,170729247,8317,20528,5,199630528,8118,24590,15,"N. K-12|K-12,3500+",NK-12K-123500plus
Middlesex,4910,South Plainfield Boro,77625982,3405,22801,30,88544547,3487,25392,29,"N. K-12|K-12,3500+",NK-12K-123500plus
Middlesex,4920,South River Boro,45914222,2322,19776,3,53376306,2429,21975,3,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Middlesex,4970,Spotswood,35091744,1594,22014,10,38951184,1597,24396,9,"L. K-12|K-12,0-1800",LK-12K-120-1800
Middlesex,5850,Woodbridge Twp,302759181,13785,21963,19,341681781,13816,24731,20,"N. K-12|K-12,3500+",NK-12K-123500plus
Middlesex,6032,Academy For Urban Leader,10041073,490,20509,66,12578887,415,30347,86,O. Charter,OCharter
Middlesex,6041,Hatikvah International Cs,8038151,548,14668,16,10038845,570,17624,14,O. Charter,OCharter
Middlesex,6635,Greater Brunswick Cs,8552269,395,21640,75,9690323,394,24576,63,O. Charter,OCharter
Middlesex,7896,Middlesex Charter School,3128802,258,12127,3,4959641,309,16030,8,O. Charter,OCharter
Monmouth,50,Allenhurst,376328,11,34212,15,426326,11,38757,15,K-12|Non-Operating,
Monmouth,100,Asbury Park City,72363858,1762,41079,50,83789416,1647,50888,51,"L. K-12|K-12,0-1800",LK-12K-120-1800
Monmouth,130,Atlantic Highlands Boro,7133052,259,27587,42,7860004,260,30216,43,A. K-6|K-6,AK-6K-6
Monmouth,180,Avon Boro,5294037,173,30535,60,5621465,162,34753,66,"I. K-12|K-8,0-400",IK-12K-80-400
Monmouth,270,Belmar Boro,15210129,605,25136,38,17833667,578,30877,54,"J. K-12|K-8,401-750",JK-12K-8401-750
Monmouth,500,Bradley Beach Boro,9519745,368,25906,38,9728596,341,28506,45,"I. K-12|K-8,0-400",IK-12K-80-400
Monmouth,560,Brielle Boro,16758845,740,22661,16,18231319,730,24974,15,"J. K-12|K-8,401-750",JK-12K-8401-750
Monmouth,945,Colts Neck Twp,32125411,961,33432,71,34857186,1021,34135,70,"E. K-8|K-8,751+",EK-8K-8751plus
Monmouth,1000,Deal Boro,6535452,171,38261,77,5360357,172,31088,54,"I. K-12|K-8,0-400",IK-12K-80-400
Monmouth,1260,Eatontown Boro,27440612,972,28241,65,30452054,972,31338,65,"E. K-8|K-8,751+",EK-8K-8751plus
Monmouth,1440,Fair Haven Boro,20312259,990,20517,9,23127300,989,23385,14,"E. K-8|K-8,751+",EK-8K-8751plus
Monmouth,1490,Farmingdale Boro,4279963,163,26193,42,4426157,161,27495,36,"C. K-8|K-8,0-400",CK-8K-80-400
Monmouth,1640,Freehold Boro,39864348,1666,23935,34,45617734,1661,27460,44,"E. K-8|K-8,751+",EK-8K-8751plus
Monmouth,1650,Freehold Regional,219326662,10386,21118,4,238316519,10419,22874,3,"G. G9-12|7-12,9-12",GG9-127-129-12
Monmouth,1660,Freehold Twp,92748272,3600,25762,45,100579558,3506,28685,49,"E. K-8|K-8,751+",EK-8K-8751plus
Monmouth,2105,Hazlet Twp,65507615,2671,24524,48,71613791,2692,26605,42,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Monmouth,2120,Henry Hudson Regional,11621367,311,37347,46,12562149,295,42576,46,"F. G7-12|7-12,9-12",FG7-127-129-12
Monmouth,2160,Highlands Boro,5543708,179,31046,54,6112632,182,33678,53,A. K-6|K-6,AK-6K-6
Monmouth,2230,Holmdel Twp,78608004,2889,27207,60,84194721,2953,28515,54,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Monmouth,2290,Howell Twp,134319771,5467,24569,40,144266289,5453,26454,38,"E. K-8|K-8,751+",EK-8K-8751plus
Monmouth,2320,Interlaken,651254,37,17601,2,792079,45,17602,1,K-12|Non-Operating,
Monmouth,2400,Keansburg Boro,66223502,1596,41507,51,53989513,1586,34034,45,"L. K-12|K-12,0-1800",LK-12K-120-1800
Monmouth,2430,Keyport Boro,25218203,932,27061,35,27291278,938,29085,34,"L. K-12|K-12,0-1800",LK-12K-120-1800
Monmouth,2720,Little Silver Boro,18834156,794,23718,23,20286948,777,26113,27,"D. K-8|K-8,401-750",DK-8K-8401-750
Monmouth,2770,Long Branch City,163523336,5440,30062,87,182496530,5430,33612,87,"N. K-12|K-12,3500+",NK-12K-123500plus
Monmouth,2920,Manalapan-Englishtown Reg,103683272,4677,22171,24,110269941,4701,23457,16,"E. K-8|K-8,751+",EK-8K-8751plus
Monmouth,2930,Manasquan Boro,37729318,1519,24842,27,44379252,1493,29729,38,"L. K-12|K-12,0-1800",LK-12K-120-1800
Monmouth,3030,Marlboro Twp,108589962,4577,23723,33,114562898,4563,25107,31,"E. K-8|K-8,751+",EK-8K-8751plus
Monmouth,3040,Matawan-Aberdeen Regional,106815485,3688,28961,85,104542689,3787,27605,56,"N. K-12|K-12,3500+",NK-12K-123500plus
Monmouth,3160,Middletown Twp,209878540,9210,22788,29,233790444,9161,25521,31,"N. K-12|K-12,3500+",NK-12K-123500plus
Monmouth,3200,Millstone Twp,42484144,1772,23977,36,45501795,1891,24069,24,"K. K-12|K-8,751+",KK-12K-8751plus
Monmouth,3250,Monmouth Beach Boro,6882653,256,26901,46,8056730,253,31822,58,"C. K-8|K-8,0-400",CK-8K-80-400
Monmouth,3260,Monmouth Co Vocational,57580948,2097,27465,16,58918503,1984,29695,15,Q. County Voc,QCountyVoc
Monmouth,3270,Monmouth Regional,33111478,951,34802,44,37110283,927,40042,45,"G. G9-12|7-12,9-12",GG9-127-129-12
