CO,DIST,ind1,ind2,ind3,ind4,ind5,ind6,ind7,ind8,ind9,ind10,ind11,ind12,ind13,ind15,distname,CONAME,GROUP,OPTYPE,DFG,ABBOTT,FLAG,ENROLL,ind16a,ind16b,ind17a,ind17b,ind18a,ind18b,ind19,County
5,1030,6221705,3156004,3011861,36251,107892,1452544,544644,853542,633392,704874,408267,0,43811,84512,Delanco Twp,Burlington,B. K-8 / 0 - 400,21,CD,,1,367,14.4,82684,73.7,58142,225.6,64969,18.7,Burlington
5,1060,50078083,30468463,29018378,964793,485292,9235079,6675227,3776235,3309106,5319669,1175357,0,1239836,0,Delran Twp,Burlington,F. K-12 / 1801 - 3500,32,FG,,1,2839.5,10.9,77149,68.2,66825,135.8,117983,14.5,Burlington
5,1250,9668578,5991211,5304721,130358,556132,1645817,1263570,1209795,1022654,750741,154096,0,71015,0,Eastampton Twp,Burlington,C. K-8 / 401 - 750,22,FG,,1,611.9,11.2,62700,60.4,68720,118.4,90177,12.6,Burlington
5,1280,16859053,10740515,9285549,279803,1175163,2873232,2345486,1679890,1213439,1408566,770389,0,116843,16667,Edgewater Park Twp,Burlington,D. K-8 / 751 +,23,DE,,1,967,11.7,70210,66.6,65150,123.1,122697,12.4,Burlington
5,1420,72645954,43777928,42415670,746451,615807,13840586,11161320,5722911,4886330,7991105,4903609,0,724917,191352,Evesham Twp,Burlington,D. K-8 / 751 +,23,I,,1,4465.3,13.5,82450,72.7,96657,241.1,150167,21.2,Burlington
5,1520,27593234,14701207,13512337,545218,643652,5182050,2783527,3415504,2611181,3640550,1262930,0,650486,2286,Florence Twp,Burlington,E. K-12 / 0 - 1800,31,DE,,1,1426.2,9.7,76038,76.4,84175,161.2,121664,18.8,Burlington
5,1910,9594402,5456834,5060496,212656,183682,2053892,1143168,1035721,791719,954458,354102,0,90429,71114,Hainesport Twp,Burlington,C. K-8 / 401 - 750,22,FG,,1,529.4,9.9,68637,66.5,60737,106.4,95000,12.4,Burlington
5,2610,132466249,76481149,71276901,3781917,1422331,20612331,19293016,11253003,9345234,15497391,8488799,0,7905317,1540751,Lenape Regional,Burlington,H. 7-12 / 9-12,45,GH,,1,6474.7,11.6,104969,67,87090,158.3,156400,16,Burlington
5,2850,22125614,12210482,11261291,291625,657566,5000452,3383905,2110888,1628351,2659858,1108627,0,143933,130693,Lumberton Twp,Burlington,D. K-8 / 751 +,23,FG,,1,1169.4,11.9,83491,59.3,72891,116.8,109000,11.8,Burlington
5,2960,11684339,6340020,5899840,225403,214777,2597866,1912046,1274278,1124843,1429406,717948,0,39255,9893,Mansfield Twp,Burlington,A. K-6,1,DE,,1,523.5,9.6,77167,61.2,76255,91.8,120827,11.1,Burlington
5,3010,45142334,27510243,25502661,536920,1470662,6867127,5706415,4517188,3561303,4770238,2500555,0,1077626,382884,Maple Shade Twp,Burlington,F. K-12 / 1801 - 3500,32,CD,,1,2447,11,75991,69.8,86406,126.8,129030,13.3,Burlington
5,3070,8200532,5448832,5022489,105024,321319,1106694,870331,788863,568274,764968,344334,0,91175,7135,Medford Lakes Boro,Burlington,C. K-8 / 401 - 750,22,I,,1,511.9,10.5,62581,57.3,60015,121.8,126588,13.7,Burlington
5,3080,51610306,32318575,26049521,606211,5662843,7574966,6608357,5423251,4434849,5669827,2846381,0,116193,828970,Medford Twp,Burlington,D. K-8 / 751 +,23,I,,1,2723.2,11.6,90610,66.5,88258,160.5,153789,16.2,Burlington
5,3360,75284783,45432079,43194107,1042508,1195464,13946325,12439911,6331325,5276674,7090188,2732790,0,2002675,25559,Moorestown Twp,Burlington,G. K-12 / 3501 +,33,I,,1,3895.1,11.3,96681,70.6,99594,149.8,149406,15.4,Burlington
5,3430,20448445,11502398,9966323,170985,1365090,3722539,2980578,2317329,1899431,2697139,1443884,0,209039,111184,Mount Holly Twp,Burlington,D. K-8 / 751 +,23,B,,1,1187.5,10.5,85178,55.8,71223,111.6,125014,12.7,Burlington
5,3440,74503789,49934141,45308061,1511933,3114147,10179285,8768941,6355094,5079792,6769928,4054877,0,617792,438848,Mount Laurel Twp,Burlington,D. K-8 / 751 +,23,I,,1,4161.1,11,77061,55.3,83703,188.5,125386,20.5,Burlington
5,3540,3616699,1898823,1814691,34261,49871,713185,492914,408208,296762,550993,182362,0,36241,0,New Hanover Twp,Burlington,B. K-8 / 0 - 400,21,B,,1,185.5,9.6,68576,93,60620,93,140315,10.7,Burlington
5,3650,27607676,16644183,15177713,504443,962027,6552233,5771940,1997047,1625112,2268477,1164672,0,59182,784690,North Hanover Twp,Burlington,A. K-6,1,CD,,1,1412.4,9.9,73258,51.5,81111,142.1,131755,17.1,Burlington
5,3690,37480803,20406568,18104861,1030756,1270951,6988341,5083540,3664398,3157185,4602187,2504154,0,1738669,446852,Northern Burlington Reg,Burlington,H. 7-12 / 9-12,45,DE,,1,2098,12.3,79502,87.6,92742,123.6,121327,11.5,Burlington
5,3920,18881134,10202076,9024779,382463,794834,3132078,2449702,1821618,1574335,2944283,892904,0,760205,179745,Palmyra Boro,Burlington,E. K-12 / 0 - 1800,31,DE,,1,1039.7,11.5,64070,74.6,71481,130.6,119750,13.1,Burlington
5,4050,88529180,50474677,48940356,828044,706277,17292624,15451672,8309655,6655828,10205538,5061447,0,1233036,980276,Pemberton Twp,Burlington,G. K-12 / 3501 +,33,B,1,1,4292.7,11.7,92573,63.9,93173,131.6,129821,13.3,Burlington
5,4320,31571566,17813941,16420482,742348,651111,4141345,3688660,3688981,3076319,4216992,2417671,0,1699758,0,Rancocas Valley Regional,Burlington,H. 7-12 / 9-12,45,DE,,1,1987.6,14.2,82547,74.4,92281,125.5,131939,10.5,Burlington
5,4450,25220882,15502045,14743038,314685,444322,3344976,2590411,2835538,2427641,2685602,1513136,0,852721,66012,Riverside Twp,Burlington,E. K-12 / 0 - 1800,31,B,,1,1556.7,12.9,76752,102.9,77419,149.6,120000,13,Burlington
5,4460,5092490,3121669,2905997,167964,47708,791074,632338,608549,476651,486423,187732,0,84775,27765,Riverton,Burlington,B. K-8 / 0 - 400,21,GH,,1,259.1,9.4,71226,52.4,62994,119.1,97500,15,Burlington
5,4740,12933493,7382611,6601066,131046,650499,2054873,1884375,1569920,1395424,1764134,1049194,0,143871,0,Shamong Twp,Burlington,C. K-8 / 401 - 750,22,GH,,1,663.9,10.7,79709,55.3,92257,110.5,157649,12.3,Burlington
5,4930,12667278,7270567,6164613,287350,818604,2313944,1570042,1453916,1142474,1481304,790283,0,147547,12707,Southampton Township School District,Burlington,C. K-8 / 401 - 750,22,DE,,1,670.9,9.9,71297,62.7,64856,93.4,124203,10.9,Burlington
5,5010,4584997,2763434,2578986,1705,182743,965068,836183,337675,276462,506006,276701,0,7908,0,Springfield Twp,Burlington,A. K-6,1,FG,,1,301.9,13.1,64047,144,84000,84.7,60000,7.1,Burlington
5,5130,13017406,5468617,4904950,161865,401802,5148557,4626791,897753,673869,1435345,604469,0,64801,48422,Tabernacle Twp,Burlington,C. K-8 / 401 - 750,22,GH,,1,692.3,12.3,71973,68.7,92697,137.4,111000,13.2,Burlington
5,5720,15050899,8871396,8536724,291600,43072,2434013,2112033,1668674,1404082,1977754,1450860,0,99061,0,Westampton,Burlington,D. K-8 / 751 +,23,GH,,1,906.8,10.4,69572,75.2,65574,164,119671,17.9,Burlington
5,5805,72411015,37653001,33082355,1629348,2941298,14144425,11116489,6324288,4990616,12918344,4504657,0,1305952,553267,Willingboro Twp,Burlington,G. K-12 / 3501 +,33,DE,,1,3736.6,12.4,76218,75.8,80618,100.4,120355,9.4,Burlington
5,5890,2486290,1551174,1444214,45648,61312,498318,288766,233152,137276,190905,73485,0,11654,0,Woodland Twp,Burlington,B. K-8 / 0 - 400,21,DE,,1,100.7,7,58211,51.5,75294,103,121036,16.8,Burlington
7,150,25371363,15121401,14314384,488046,318971,4427046,4065347,2217179,1852229,2515067,1601199,0,1073074,12458,Audubon Public School District,Camden,E. K-12 / 0 - 1800,31,DE,,1,1398.4,9.8,72000,46.3,79200,110.9,138446,13.7,Camden
7,190,10676722,6538184,6380981,46790,110413,2053846,1783619,970631,821633,1029241,607259,0,84820,0,Barrington Boro,Camden,C. K-8 / 401 - 750,22,FG,,1,531.3,8.4,68380,75.6,83580,120.2,124570,15.9,Camden
7,260,20161517,12415857,10238588,737105,1440164,4002381,3069447,1688209,1371396,1876261,797504,0,178809,0,Bellmawr Boro,Camden,D. K-8 / 751 +,23,B,,1,1172,11.3,71500,86.7,71157,106.4,125555,10.7,Camden
7,330,12512547,8077729,7367181,350112,360436,2159473,1428189,1215927,992939,905607,377894,0,153811,100363,Berlin Boro,Camden,D. K-8 / 751 +,23,DE,,1,826.5,11.1,66219,70.1,71176,168.2,105000,17.6,Camden
7,340,12072581,7257932,6883312,131413,243207,2312833,1639755,1287337,980363,1034021,461242,0,69193,205105,Berlin Twp,Camden,C. K-8 / 401 - 750,22,CD,,1,621,13,82494,76,66556,167.3,100933,15.1,Camden
7,390,62896481,34164208,31854274,1039951,1269983,10691989,9079862,6643591,5717143,7980343,4101493,0,3174034,1218563,Black Horse Pike Regional,Camden,H. 7-12 / 9-12,45,DE,,1,3420.9,12,80711,54.6,88002,92.9,107122,9.4,Camden
7,580,5135770,3440908,3417016,14632,9260,762651,516397,503918,331814,394757,191634,0,33537,0,Brooklawn Boro,Camden,B. K-8 / 0 - 400,21,B,,1,264.2,8.2,70966,104.2,38229,135.5,110421,17.8,Camden
7,680,139111725,78513262,74362329,1648528,2502405,30410960,27943296,12783012,10459381,14802655,1983895,0,1749027,1407456,Camden City,Camden,G. K-12 / 3501 +,33,A,1,1,5964.3,18.1,87022,148.4,90845,199.9,132344,12.4,Camden
7,700,42849099,22139999,20591528,1355373,193098,4312077,4082099,6453626,4859968,8299125,3412495,0,1519154,617589,Camden County Vocational,Camden,J. County Voc,8,,,1,2162.9,11.4,83982,95.3,75494,87.5,105517,8.6,Camden
7,800,201389009,127753636,114751842,4520712,8481082,33587903,25576139,19134136,16205390,17207086,10432799,0,3593137,2035381,Cherry Hill Twp,Camden,G. K-12 / 3501 +,33,GH,,1,10646.5,11.8,98130,74.1,99474,217.3,146224,21.3,Camden
7,880,9909763,6204432,5235992,255704,712736,1755971,1214719,1201865,850960,671791,356724,0,75704,76675,Clementon Boro,Camden,C. K-8 / 401 - 750,22,B,,1,602.8,9.4,62341,47.4,60000,119.4,108675,15.2,Camden
7,940,37524026,21829197,19634358,459066,1735773,7003102,5746299,3371010,2909613,4176567,2647408,0,1144149,24191,Collingswood Boro,Camden,F. K-12 / 1801 - 3500,32,FG,,1,2322.2,11,75041,55.2,72950,112,136227,12.2,Camden
7,1255,33101309,18381089,17504950,670585,205554,5260809,4590760,3662770,3085890,3703934,1717344,0,1999918,484339,Eastern Camden County Reg,Camden,H. 7-12 / 9-12,45,GH,,1,1889.8,13.1,88136,90.5,99861,135.7,139058,11.8,Camden
7,1720,6362468,3873343,3566963,229139,77241,1283861,1030444,574123,453656,455556,221609,0,175585,17269,Gibbsboro Boro,Camden,B. K-8 / 0 - 400,21,FG,,1,304.2,8.5,68378,70,83404,93.3,92500,12.3,Camden
7,1770,42935235,23939504,20850999,605044,2483461,8345947,5548771,3894227,2929765,5804835,2612529,50000,861533,370932,Gloucester City,Camden,F. K-12 / 1801 - 3500,32,B,1,1,2563.6,14.2,81884,56.5,88394,103.2,108413,9.1,Camden
7,1780,104447068,67570567,64487727,2577763,505077,17601828,12442454,8925842,7201074,9209170,4407957,0,757048,247425,Gloucester Twp,Camden,D. K-8 / 751 +,23,DE,,1,6535.7,12.2,97407,68.7,73791,176.5,128892,17,Camden
7,1880,25389838,15198683,14445974,301474,451235,3590433,2977760,2875594,2337839,2681150,1167842,0,971685,0,Haddon Heights Boro,Camden,E. K-12 / 0 - 1800,31,GH,,1,1438.8,10.9,68220,67.6,72209,111.1,134052,11.8,Camden
7,1890,34372962,19202093,18355805,595885,250403,5952700,4608671,4137811,3642689,3855456,2412472,0,962618,105853,Haddon Twp,Camden,F. K-12 / 1801 - 3500,32,FG,,1,2194.3,13.1,70953,66.4,74359,138.2,127944,12.6,Camden
7,1900,42678357,22828631,21123078,1071089,634464,8902792,5553693,4120749,3295674,5232552,996827,0,1510138,30892,Haddonfield Boro,Camden,F. K-12 / 1801 - 3500,32,J,,1,2741.2,13.5,73946,81.3,77401,274,136436,23.7,Camden
7,2540,3234812,2144240,1755802,64389,324049,352933,260477,427958,305014,306349,24079,0,193,35850,Laurel Springs Boro,Camden,A. K-6,1,DE,,1,178.6,11.8,78276,94,72971,94,109178,9,Camden
7,2560,7688792,3535558,3117523,290130,127905,2625626,1086439,725976,458814,782626,161570,0,19006,0,Lawnside Boro,Camden,B. K-8 / 0 - 400,21,B,,1,372,10.2,62850,174,69243,58,102117,6,Camden
7,2670,45901039,27001459,24585286,1043312,1372861,8417606,6845006,4558686,3575645,4883994,2026756,0,967930,258913,Lindenwold Boro,Camden,F. K-12 / 1801 - 3500,32,B,,1,3035.4,11.5,70688,85.1,88727,127.7,126883,12.6,Camden
7,2890,7714377,4539620,4129213,258557,151850,1565843,953700,854327,509671,685143,356162,0,69444,21064,Magnolia Boro,Camden,B. K-8 / 0 - 400,21,CD,,1,405.8,10.2,69361,66.3,68049,79.6,99000,9,Camden
7,3110,6535552,4162495,3746674,387358,28463,905843,702711,688093,421115,697145,272802,0,73466,71877,Merchantville Boro,Camden,B. K-8 / 0 - 400,21,DE,,1,396.9,11.2,79834,60.9,82569,198,129510,21,Camden
7,3420,8043937,4614514,4369668,140095,104751,1414731,1083416,834489,696997,1035904,303856,0,18870,88280,Mount Ephraim Boro,Camden,C. K-8 / 401 - 750,22,CD,,1,421.6,10,70549,61.3,61334,107.3,96500,12.5,Camden
7,3770,5780377,3406920,2906102,186985,313833,1284774,322322,506970,238123,557235,0,0,24118,4158,Oaklyn Boro,Camden,A. K-6,1,CD,,1,268.6,8.3,62960,179.3,57848,134.5,129119,17,Camden
7,4060,87589199,50095544,47676624,1565336,853584,12891242,10172074,8708266,7416723,12137197,7559629,0,2170737,1355127,Pennsauken Twp,Camden,G. K-12 / 3501 +,33,CD,,1,4862.6,12.2,80998,54.8,83873,173.3,120400,17.3,Camden
7,4110,34554467,19273605,18072035,551337,650233,5515928,4367404,2825288,2231335,5632641,1970151,0,1113782,561659,Pine Hill Boro,Camden,F. K-12 / 1801 - 3500,32,B,,1,1952.8,11.6,68291,73.7,67724,134.6,133313,13.4,Camden
7,4590,15713444,8687724,7975051,368037,344636,3778540,2656332,1608164,1252765,1406797,886277,0,184801,388697,Runnemede Boro,Camden,D. K-8 / 751 +,23,B,,1,852.2,10.5,62964,75.2,73634,137.8,136937,15,Camden
7,4790,7832504,4950368,4147575,138360,664433,956265,752565,969368,752194,862736,10475,0,53997,60892,Somerdale Boro,Camden,C. K-8 / 401 - 750,22,CD,,1,451.5,10,74299,67.6,61967,111.5,103397,12.8,Camden
7,5035,16271039,9048965,7883677,766521,398767,2102262,1928181,1754406,1416750,2195803,859249,0,1169602,28626,Sterling High School Dist,Camden,H. 7-12 / 9-12,45,DE,,1,869.2,12.4,89811,76,74137,110.3,119015,10.3,Camden
7,5080,15317414,9655288,8505096,327012,823180,2425673,1927651,1433299,1249841,1591246,806074,0,157953,257816,Stratford Boro,Camden,D. K-8 / 751 +,23,DE,,1,885.1,10.8,77505,71.6,70492,127.9,126639,13.6,Camden
7,5400,52835682,34631859,29914338,1438899,3278622,7158849,6470975,4985292,3542426,5415803,2272634,0,623596,604267,Voorhees Twp,Camden,D. K-8 / 751 +,23,I,,1,2968.3,11.6,67020,68.9,86099,148.1,130624,15,Camden
7,5560,17740573,10266208,9892335,255921,117952,3819957,3024861,1916206,1596272,1720834,736433,0,7272,183599,Waterford Twp,Camden,A. K-6,1,DE,,1,917.5,10.2,67465,70.2,67784,132.3,109046,14.8,Camden
7,5820,74739547,46636497,43895395,1109549,1631553,13326395,9909131,7694271,6826733,4796957,388193,0,1360036,819208,Winslow Twp,Camden,G. K-12 / 3501 +,33,CD,,1,4800.8,10.9,78895,62.3,89999,165.3,112000,17.8,Camden
7,5900,8152240,4440789,4176661,210855,53273,2203476,1112323,790041,594600,672675,349574,0,45259,34790,Woodlynne Boro,Camden,C. K-8 / 401 - 750,22,B,,1,415.5,10,63331,83.4,61470,139,87000,15.6,Camden
9,170,2789758,1567077,1423557,68155,75365,439785,291926,212228,148193,466054,170027,28242,62445,0,Avalon Boro,Cape May,B. K-8 / 0 - 400,21,FG,,1,93.6,7.7,75042,15.3,91002,46,130861,9,Cape May
9,710,4299202,2614114,2430250,88825,95039,775850,619696,348002,246325,558659,223874,0,725,189683,Cape May City,Cape May,A. K-6,1,CD,,1,158.9,6.1,62935,77.5,68100,51.7,131325,9.1,Cape May
9,715,13406612,6801342,6589952,118013,93377,2936382,2743731,1482316,1236924,2175627,787489,0,0,28319,Cape May Co Special Serv,Cape May,I. CSSD,7,,,1,248.8,5.8,77608,7.5,80313,38.8,116948,11.8,Cape May
9,720,15186822,7761197,7320287,331788,109122,1908704,1810959,2244760,1889401,2752650,1064763,0,506800,59616,Cape May County Vocational School Distri,Cape May,J. County Voc,8,,,1,649.8,11,73600,68.5,75250,74.6,126406,7.9,Cape May
9,1080,10679465,5694641,5536253,44100,114288,1970076,1912999,1167971,891169,1415753,635412,0,50319,284371,Dennis Twp,Cape May,C. K-8 / 401 - 750,22,CD,,1,639.6,12.3,58700,57.7,58725,158.8,133255,15.7,Cape May
9,2820,24186697,14165603,13833203,291219,41181,2408715,2138827,2476826,1894379,3524187,1611198,170000,1091405,1784303,Lower Cape May Regional,Cape May,H. 7-12 / 9-12,45,B,,1,1113,11,97268,80.3,97268,102.2,129116,10.6,Cape May
9,2840,25879816,14591350,14074547,423119,93684,5254133,4703386,2091245,1715189,3607240,2688608,0,0,179573,Lower Twp,Cape May,A. K-6,1,B,,1,1534,11,62153,43.2,89479,158.6,110078,18.1,Cape May
9,3130,40853975,22569915,21671537,643686,254692,6218647,5623629,4152431,2886120,5820900,2518722,0,1498072,48880,Middle Twp,Cape May,F. K-12 / 1801 - 3500,32,B,,1,2527.5,11.6,66064,80.5,72372,171.8,131124,16.9,Cape May
9,3680,6720657,3786101,3491725,169912,124464,1334829,1230530,426575,373569,1037363,547818,30000,105790,0,North Wildwood City,Cape May,B. K-8 / 0 - 400,21,A,,1,162.2,5.8,84678,23.3,89425,40.8,130584,8.8,Cape May
9,3780,40713580,24144166,23255650,698805,189711,6066986,4831318,3662011,2719715,5411862,2567673,100000,1320394,205147,Ocean City,Cape May,E. K-12 / 0 - 1800,31,DE,,1,1818.4,10,97429,65.6,96214,166.9,137470,19.3,Cape May
9,5060,2226812,1167139,989906,48471,128762,486815,207245,214520,61767,333883,117530,0,19129,5821,Stone Harbor Boro,Cape May,B. K-8 / 0 - 400,21,FG,,1,78,8.7,71612,78,104382,78,113087,10,Cape May
9,5340,22459598,12949316,12436953,409049,103314,3762394,2817481,2538787,2150245,2957663,1248764,115491,103338,32649,Upper Twp,Cape May,D. K-8 / 751 +,23,FG,,1,1361.7,11.9,66976,71.8,75572,151.7,123939,14.9,Cape May
9,5610,1852100,1001246,864254,58239,78753,462194,305325,142575,36783,245212,131847,0,641,10487,West Cape May Boro,Cape May,A. K-6,1,DE,,1,83.3,8.4,63364,40.5,68664,81,128875,11.7,Cape May
9,5790,16244415,9072992,8740978,129474,202540,2551573,1669671,1838520,1509567,1991394,700531,0,781156,54662,Wildwood City,Cape May,E. K-12 / 0 - 1800,31,A,,1,775.5,10.2,87542,71.4,91904,98.1,123826,11,Cape May
9,5800,7894999,4771991,4214077,446906,111008,1511680,1184839,335132,263330,988111,436711,34100,253985,14500,Wildwood Crest Boro,Cape May,B. K-8 / 0 - 400,21,B,,1,222.3,6.4,82806,40.6,78355,54.8,112908,9.9,Cape May
9,5840,4484888,3039116,2392198,49365,597553,605707,357371,494386,279493,340199,0,0,0,36546,Woodbine Boro,Cape May,B. K-8 / 0 - 400,21,A,,1,253.3,8.5,60939,84.7,59540,127,113008,16.5,Cape May
11,540,100967755,57066726,49123784,2102595,5840347,20006569,16226912,10463300,8317277,11480560,6876493,0,1107290,690709,Bridgeton City,Cumberland,G. K-12 / 3501 +,33,A,1,1,5779.2,12.4,76832,100.2,86550,154.3,127617,13.9,Cumberland
11,950,7435076,4158133,4011261,85286,61586,1181994,831520,877702,510795,1148641,134733,0,10821,0,Commercial Twp,Cumberland,C. K-8 / 401 - 750,22,A,,1,509.7,11.3,69805,94.8,63917,158,102375,15.7,Cumberland
11,995,21706247,11607856,9350344,1155007,1102505,2500502,2263865,3168978,2326547,4131648,1694800,0,280272,819932,Cumberland Co Vocational,Cumberland,J. County Voc,8,,,1,1191.8,12.6,76091,79.6,92781,132.7,125000,12.2,Cumberland
11,997,18761856,9405240,8249437,551789,604014,2780053,2274628,2383719,2132001,3033145,1666245,0,1096378,275542,Cumberland Regional,Cumberland,H. 7-12 / 9-12,45,B,,1,1164.7,14,83232,102,83886,90.2,140725,7.3,Cumberland
11,1020,6269790,3942262,3653950,214219,74093,1072978,841216,532301,329405,696549,122749,0,19457,189791,Deerfield Twp,Cumberland,B. K-8 / 0 - 400,21,B,,1,321.1,9.4,73596,106,81912,79.5,85140,9.3,Cumberland
11,1120,2927638,1712222,1680081,11545,20596,606318,388702,308537,164666,272946,91244,5000,6758,0,Downe Twp,Cumberland,B. K-8 / 0 - 400,21,A,,1,174.9,10.1,67742,175,69667,87.5,97338,9.2,Cumberland
11,1460,7799100,4814087,4624491,51288,138308,1249046,1051999,807845,418878,809465,366555,0,6825,6542,Fairfield Twp,Cumberland,C. K-8 / 401 - 750,22,A,,1,527,12.3,64461,147.4,60323,129,99086,11.4,Cumberland
11,1820,1636382,773919,550733,64085,159101,415366,297042,167034,790,280063,130060,0,0,0,Greenwich Twp,Cumberland,B. K-8 / 0 - 400,21,CD,,1,81.2,11.4,62728,26.7,58728,40,102345,5,Cumberland
11,2270,7615236,4705831,4462796,179828,63207,1487254,1193000,694956,425227,702367,132772,0,24827,43869,Hopewell Twp,Cumberland,C. K-8 / 401 - 750,22,CD,,1,560.8,10.8,77109,59.3,72720,158,97990,17.3,Cumberland
11,2570,7958320,5284499,5126358,73082,85059,1263808,1012835,881292,454651,456919,53603,0,51356,17381,Lawrence Twp,Cumberland,C. K-8 / 401 - 750,22,A,,1,500.6,11.6,81107,92.6,70632,162,103908,15.8,Cumberland
11,3050,6758412,3549525,3339334,199031,11160,1010662,843300,745430,617132,1236314,370439,48000,50316,272369,Maurice River Twp,Cumberland,B. K-8 / 0 - 400,21,B,,1,387.3,10.4,55014,52.1,64375,93.8,109164,10.8,Cumberland
11,3230,94652827,53995870,48431539,671954,4892377,16396804,14674250,9129183,7434713,13739916,5193806,0,1343131,307080,Millville City,Cumberland,G. K-12 / 3501 +,33,A,1,1,4967.1,11.8,71715,55.3,76415,142.1,120758,14.6,Cumberland
11,5070,1708217,961906,896864,11661,53381,315881,169061,210883,165298,186435,14537,0,1543,136362,Stow Creek Twp,Cumberland,B. K-8 / 0 - 400,21,CD,,1,134.3,13.6,68253,136,18000,136,85870,11,Cumberland
11,5300,16503164,9740183,9450782,195717,93684,3091682,2653792,1640242,1239960,2031057,1019338,0,0,117226,Upper Deerfield Twp,Cumberland,D. K-8 / 751 +,23,B,,1,949.4,11.6,72078,97,88608,147,112077,14.2,Cumberland
11,5390,160064014,96743204,83923054,2752539,10067611,22133427,19948409,13773240,10825170,22929006,15024019,0,2002580,1007821,Vineland City,Cumberland,G. K-12 / 3501 +,33,A,1,1,9505,13.8,79882,55,86331,186.5,127205,17,Cumberland
13,250,91862982,52709074,47277393,2355987,3075694,12953296,9743435,13216712,10206605,10811176,6893373,60064,1516663,1060368,Belleville Town,Essex,G. K-12 / 3501 +,33,CD,,1,5032.8,12.4,78371,66.3,78479,124.3,131346,11.9,Essex
13,410,111918828,64460943,61454656,1936435,1069852,19667546,12257415,13904885,11645579,11311645,6132214,0,1754361,622324,Bloomfield Twp,Essex,G. K-12 / 3501 +,33,DE,,1,6397.9,11.7,77218,66.8,81633,159.3,158584,16,Essex
13,660,49792740,27397724,25423118,1396796,577810,7255773,5474769,5235741,3895149,8064917,3389383,0,1687265,1151597,Caldwell-West Caldwell,Essex,F. K-12 / 1801 - 3500,32,I,,1,2528.1,10.8,77747,64.5,78166,139.7,156121,15.1,Essex
13,760,31864852,17240044,16523471,441841,274732,4851812,4038330,4183470,3559023,4418911,2687896,0,1107515,11738,Cedar Grove Twp,Essex,E. K-12 / 0 - 1800,31,I,,1,1534.2,10.2,73559,53.9,76559,118.2,145994,13.7,Essex
13,1210,183419041,99583865,95981563,963280,2639022,37183091,32147473,18035313,15475977,27196071,14868693,0,1152480,1227039,East Orange,Essex,G. K-12 / 3501 +,33,A,1,1,8781.5,12.6,98579,62.1,106375,131.8,141460,12.6,Essex
13,1390,45143457,21323417,20231866,703677,387874,4764487,4488069,8277700,5574892,8542137,765053,0,2106792,0,Essex Co Voc-Tech,Essex,J. County Voc,8,,,1,2060.5,11.4,78739,67,79297,98.9,137783,10.1,Essex
13,1400,5723118,3584027,3244305,192771,146951,933506,640594,555893,467664,647485,395095,0,2206,22676,Essex Fells Boro,Essex,A. K-6,1,J,,1,247.7,7.9,64885,48.3,39768,123.5,138207,18.1,Essex
13,1465,11728862,7108407,6799001,193301,116105,1832772,1762266,1482331,1260620,1255929,553822,21679,23701,3150,Fairfield Twp,Essex,A. K-6,1,GH,,1,734.4,10.6,65037,78,86946,146.3,153303,15.7,Essex
13,1750,33229757,19476649,18202091,922659,351899,5229349,4419003,4395555,3754627,3068493,1574014,0,1043411,252782,Glen Ridge Boro,Essex,E. K-12 / 0 - 1800,31,I,,1,1820.6,12.1,87209,59.9,75967,119.1,166715,11.8,Essex
13,2330,136302807,73621853,62988838,597727,10035288,28497592,25742122,9580503,8719128,23152631,13056601,0,1331543,1120009,Irvington Township,Essex,G. K-12 / 3501 +,33,A,1,1,7383.3,13.3,83051,79.7,90051,146.6,131846,12.9,Essex
13,2730,115953845,74132499,71282708,1730648,1119143,18135029,16245647,11487550,8864829,9441906,5384153,0,2276925,154896,Livingston Twp,Essex,G. K-12 / 3501 +,33,I,,1,6440.4,11.9,88575,66,100165,169.4,150214,16.7,Essex
13,3190,94467401,54064975,50491034,1554268,2019673,15811442,15116743,8767882,7405033,13608037,5350412,27170,1947705,331197,Millburn Twp,Essex,G. K-12 / 3501 +,33,J,,1,4685.2,11.1,101160,67.5,94112,156.4,148488,16.4,Essex
13,3310,126805744,70336666,68007625,1810538,518503,29227738,25776750,11817897,10735609,12973510,6966600,0,2264445,39539,Montclair Town,Essex,G. K-12 / 3501 +,33,I,,1,5982.2,11.2,87392,58,98711,169.3,165339,18.1,Essex
13,3570,832393026,417008741,394074010,16872971,6061760,166551150,146582251,75438998,53744014,153054507,97828880,0,10104819,3815073,Newark City,Essex,G. K-12 / 3501 +,33,A,1,1,39260.1,13.3,85000,72.4,105360,80,120000,7.1,Essex
13,3630,13795725,8156329,7404981,422629,328719,2299078,1566038,1894766,1461642,1440502,779622,0,0,112305,North Caldwell Boro,Essex,A. K-6,1,J,,1,692.8,9.7,62859,79.8,79408,135.6,170000,15.7,Essex
13,3750,73388495,44328438,42410151,1494505,423782,10091794,9445842,8428038,7210318,7988750,4729661,409972,1559496,281266,Nutley Town,Essex,G. K-12 / 3501 +,33,FG,,1,4182.9,12.7,81280,60,82280,156.3,133915,14.9,Essex
13,3880,111116410,63650627,59878109,2993761,778757,18356134,16284046,16768141,11404924,11384483,2110431,0,956057,88540,City Of Orange Twp,Essex,G. K-12 / 3501 +,33,A,1,1,5518.6,11.2,70423,75.2,79607,95.7,115082,9.8,Essex
