GROUP,CONAME,DIST,DISTNAME,PP18A,RK18A,PCT18A,PP28A,RK28A,PCT28A,PP38A,RK38A,PCT38A
D. K-8 / 751 +,Bergen,3760,Oakland Boro,46,49|72,0.002,61,58|73,0.003,46,41|73,0.002
D. K-8 / 751 +,Bergen,4430,River Vale Twp,21,17|72,0.001,21,16|73,91E-5,16,5|73,66E-5
D. K-8 / 751 +,Bergen,5330,Upper Saddle River Boro,38,38|72,0.002,48,46|73,0.002,59,57|73,0.002
D. K-8 / 751 +,Bergen,5920,Wyckoff Twp,44,46|72,0.002,18,11|73,93E-5,44,38|73,0.002
D. K-8 / 751 +,Burlington,1280,Edgewater Park Twp,64,64|72,0.004,58,54|73,0.003,40,36|73,0.002
D. K-8 / 751 +,Burlington,1420,Evesham Twp,31,29|72,0.002,32,28|73,0.002,35,28|73,0.002
D. K-8 / 751 +,Burlington,2850,Lumberton Twp,47,50|72,0.003,56,51|73,0.003,49,45|73,0.003
D. K-8 / 751 +,Burlington,3080,Medford Twp,39,40|72,0.002,43,40|73,0.002,27,17|73,0.002
D. K-8 / 751 +,Burlington,3430,Mount Holly Twp,51,53|72,0.003,79,68|73,0.005,55,54|73,0.002
D. K-8 / 751 +,Burlington,3440,Mount Laurel Twp,16,8|72,94E-5,10,3|73,58E-5,17,6|73,96E-5
D. K-8 / 751 +,Burlington,5720,Westampton,37,36|72,0.002,51,48|73,0.003,62,60|73,0.004
D. K-8 / 751 +,Camden,260,Bellmawr Boro,15,5|72,88E-5,24,19|73,0.001,51,50|73,0.003
D. K-8 / 751 +,Camden,330,Berlin Boro,44,46|72,0.003,78,67|73,0.005,100,70|73,0.007
D. K-8 / 751 +,Camden,1780,Gloucester Twp,22,19|72,0.001,32,28|73,0.002,22,9|73,0.001
D. K-8 / 751 +,Camden,4590,Runnemede Boro,1,1|72,45E-6,13,7|73,68E-5,24,13|73,0.001
D. K-8 / 751 +,Camden,5080,Stratford Boro,16,8|72,95E-5,12,5|73,69E-5,11,1|73,54E-5
D. K-8 / 751 +,Camden,5400,Voorhees Twp,39,40|72,0.002,43,40|73,0.002,27,17|73,0.001
D. K-8 / 751 +,Cape May,5340,Upper Twp,65,65|72,0.004,39,36|73,0.002,72,65|73,0.004
D. K-8 / 751 +,Cumberland,5300,Upper Deerfield Twp,22,19|72,0.001,23,17|73,0.001,15,3|73,69E-5
D. K-8 / 751 +,Gloucester,2750,Logan Twp,6,3|72,32E-5,4,2|73,26E-5,23,11|73,0.001
D. K-8 / 751 +,Hudson,1850,Guttenberg Town,54,56|72,0.004,52,49|73,0.003,52,51|73,0.002
D. K-8 / 751 +,Hunterdon,920,Clinton Twp,76,69|72,0.003,83,71|73,0.004,97,69|73,0.004
D. K-8 / 751 +,Hunterdon,1510,Flemington-Raritan Reg,28,25|72,0.001,28,24|73,0.001,43,37|73,0.002
D. K-8 / 751 +,Hunterdon,4350,Readington Twp,47,50|72,0.002,30,25|73,0.001,54,53|73,0.002
D. K-8 / 751 +,Middlesex,3220,Milltown Boro,57,61|72,0.004,47,44|73,0.003,72,65|73,0.004
D. K-8 / 751 +,Monmouth,945,Colts Neck Twp,68,67|72,0.003,74,63|73,0.003,75,67|73,0.003
D. K-8 / 751 +,Monmouth,1260,Eatontown Boro,56,58|72,0.003,59,56|73,0.003,30,23|73,0.001
D. K-8 / 751 +,Monmouth,1440,Fair Haven Boro,40,43|72,0.002,38,34|73,0.002,50,49|73,0.003
D. K-8 / 751 +,Monmouth,1640,Freehold Boro,17,12|72,96E-5,12,5|73,6E-4,22,9|73,97E-5
D. K-8 / 751 +,Monmouth,1660,Freehold Twp,25,23|72,0.001,16,9|73,71E-5,39,34|73,0.002
D. K-8 / 751 +,Monmouth,2290,Howell Twp,16,8|72,89E-5,18,11|73,0.001,28,20|73,0.001
D. K-8 / 751 +,Monmouth,2920,Manalapan-Englishtown Reg,19,14|72,0.001,19,13|73,0.001,33,25|73,0.002
D. K-8 / 751 +,Monmouth,3030,Marlboro Twp,40,43|72,0.002,34,30|73,0.002,39,34|73,0.002
D. K-8 / 751 +,Monmouth,3200,Millstone Twp,103,71|72,0.005,75,64|73,0.004,49,45|73,0.002
D. K-8 / 751 +,Monmouth,4360,Red Bank Boro,82,70|72,0.004,64,59|73,0.003,56,55|73,0.002
D. K-8 / 751 +,Monmouth,4570,Rumson Boro,14,4|72,68E-5,19,13|73,87E-5,28,20|73,0.001
D. K-8 / 751 +,Monmouth,5185,Tinton Falls,24,21|72,0.001,41,38|73,0.002,37,31|73,0.002
D. K-8 / 751 +,Morris,820,Chester Twp,18,13|72,89E-5,47,44|73,0.002,27,17|73,0.001
D. K-8 / 751 +,Morris,1090,Denville Twp,15,5|72,74E-5,44,42|73,0.002,35,28|73,0.002
D. K-8 / 751 +,Morris,1190,East Hanover Twp,30,27|72,0.001,10,3|73,45E-5,38,33|73,0.002
D. K-8 / 751 +,Morris,1530,Florham Park Boro,56,58|72,0.003,56,51|73,0.003,37,31|73,0.002
D. K-8 / 751 +,Morris,2000,Hanover Twp,56,58|72,0.003,44,42|73,0.002,36,30|73,0.002
D. K-8 / 751 +,Morris,2650,Lincoln Park Boro,30,27|72,0.002,88,72|73,0.005,28,20|73,0.002
D. K-8 / 751 +,Morris,3100,Mendham Twp,31,29|72,0.001,65,60|73,0.003,15,3|73,59E-5
D. K-8 / 751 +,Morris,4000,Long Hill Twp,38,38|72,0.002,23,17|73,0.001,24,13|73,0.001
D. K-8 / 751 +,Morris,4490,Rockaway Twp,47,50|72,0.002,56,51|73,0.003,49,45|73,0.002
D. K-8 / 751 +,Morris,5520,Washington Twp,20,15|72,0.001,34,30|73,0.002,20,7|73,96E-5
D. K-8 / 751 +,Passaic,1920,Haledon Boro,36,34|72,0.002,25,21|73,0.002,49,45|73,0.003
D. K-8 / 751 +,Passaic,2700,Little Falls Twp,4,2|72,21E-5,3,1|73,18E-5,11,1|73,56E-5
D. K-8 / 751 +,Passaic,4270,Prospect Park Boro,115,72|72,0.007,79,68|73,0.005,111,71|73,0.006
D. K-8 / 751 +,Passaic,4400,Ringwood Boro,70,68|72,0.003,77,66|73,0.003,64,61|73,0.002
D. K-8 / 751 +,Passaic,5200,Totowa Boro,39,40|72,0.003,27,23|73,0.002,61,58|73,0.003
D. K-8 / 751 +,Passaic,5440,Wanaque Boro,33,33|72,0.002,55,50|73,0.003,46,41|73,0.002
D. K-8 / 751 +,Passaic,5690,Woodland Park,58,62|72,0.003,49,47|73,0.003,66,63|73,0.004
D. K-8 / 751 +,Somerset,510,Branchburg Twp,40,43|72,0.002,41,38|73,0.002,45,39|73,0.002
D. K-8 / 751 +,Somerset,5470,Warren Twp,15,5|72,57E-5,31,27|73,0.001,23,11|73,81E-5
D. K-8 / 751 +,Sussex,640,Byram Twp,27,24|72,0.002,34,30|73,0.002,66,63|73,0.004
D. K-8 / 751 +,Sussex,5100,Sussex-Wantage Regional,51,53|72,0.003,38,34|73,0.002,45,39|73,0.002
E. K-12 / 0 - 1800,Statewide,N.A.,Group average: E. K-12 / 0-1800,45,N.A.,0.002,48,N.A.,0.002,50,N.A.,0.002
E. K-12 / 0 - 1800,Statewide,N.A.,Group median:  E. K-12 / 0-1800,39,N.A.,0.002,44,N.A.,0.002,45,N.A.,0.002
E. K-12 / 0 - 1800,Statewide,N.A.,State average:   All operating types,47,N.A.,0.003,46,N.A.,0.002,51,N.A.,0.002
E. K-12 / 0 - 1800,Statewide,N.A.,State median:    All operating types,42,N.A.,0.002,44,N.A.,0.002,48,N.A.,0.002
E. K-12 / 0 - 1800,Atlantic,590,Buena Regional,39,22|47,0.002,50,28|48,0.003,46,28|53,0.002
E. K-12 / 0 - 1800,Bergen,440,Bogota Boro,39,22|47,0.002,25,10|48,0.001,48,30|53,0.002
E. K-12 / 0 - 1800,Bergen,990,Cresskill Boro,25,13|47,0.001,24,9|48,0.001,38,16|53,0.002
E. K-12 / 0 - 1800,Bergen,1360,Emerson Boro,51,30|47,0.003,56,33|48,0.003,29,9|53,0.001
E. K-12 / 0 - 1800,Bergen,2080,Hasbrouck Heights Boro,32,19|47,0.002,30,15|48,0.002,41,21|53,0.002
E. K-12 / 0 - 1800,Bergen,3170,Midland Park Boro,27,14|47,0.001,15,3|48,59E-5,39,18|53,0.002
E. K-12 / 0 - 1800,Bergen,3910,Palisades Park,8,2|47,56E-5,40,21|48,0.003,29,9|53,0.002
E. K-12 / 0 - 1800,Bergen,3940,Park Ridge Boro,12,5|47,48E-5,46,27|48,0.002,32,12|53,0.001
E. K-12 / 0 - 1800,Bergen,4370,Ridgefield Boro,80,42|47,0.004,41,22|48,0.002,47,29|53,0.002
E. K-12 / 0 - 1800,Bergen,5410,Waldwick Boro,27,14|47,0.001,62,38|48,0.003,45,25|53,0.002
E. K-12 / 0 - 1800,Bergen,5430,Wallington Boro,32,19|47,0.002,32,17|48,0.002,82,47|53,0.005
E. K-12 / 0 - 1800,Bergen,5830,Wood-Ridge Boro,53,31|47,0.003,44,24|48,0.003,29,9|53,0.002
E. K-12 / 0 - 1800,Burlington,600,Burlington City,35,N.A.,0.002,30,N.A.,0.002,55,33|53,0.002
E. K-12 / 0 - 1800,Burlington,1520,Florence Twp,86,44|47,0.005,77,43|48,0.004,45,25|53,0.002
E. K-12 / 0 - 1800,Burlington,3920,Palmyra Boro,35,21|47,0.002,61,36|48,0.003,38,16|53,0.002
E. K-12 / 0 - 1800,Burlington,4450,Riverside Twp,18,8|47,0.001,45,25|48,0.003,28,8|53,0.001
E. K-12 / 0 - 1800,Camden,150,Audubon Public School District,65,36|47,0.004,64,39|48,0.004,71,43|53,0.004
E. K-12 / 0 - 1800,Camden,1880,Haddon Heights Boro,18,8|47,0.001,45,25|48,0.003,55,33|53,0.003
E. K-12 / 0 - 1800,Cape May,3780,Ocean City,73,N.A.,0.003,71,N.A.,0.003,73,44|53,0.003
E. K-12 / 0 - 1800,Cape May,5790,Wildwood City,44,26|47,0.002,55,32|48,0.003,55,33|53,0.002
E. K-12 / 0 - 1800,Essex,760,Cedar Grove Twp,121,46|47,0.006,76,42|48,0.004,85,48|53,0.004
E. K-12 / 0 - 1800,Essex,1750,Glen Ridge Boro,50,N.A.,0.003,61,36|48,0.003,87,49|53,0.004
E. K-12 / 0 - 1800,Gloucester,860,Clayton Boro,14,6|47,91E-5,15,3|48,91E-5,12,2|53,66E-5
E. K-12 / 0 - 1800,Gloucester,4020,Paulsboro Boro,43,25|47,0.002,39,20|48,0.002,48,30|53,0.002
E. K-12 / 0 - 1800,Gloucester,4140,Pitman Boro,27,14|47,0.001,16,5|48,91E-5,44,23|53,0.002
E. K-12 / 0 - 1800,Gloucester,5860,Woodbury City,5,1|47,33E-5,10,1|48,6E-4,23,5|53,0.001
E. K-12 / 0 - 1800,Hudson,5580,Weehawken Twp,47,27|47,0.002,57,34|48,0.003,55,33|53,0.003
E. K-12 / 0 - 1800,Hunterdon,1376,South Hunterdon Regional School District,134,47|47,0.005,89,45|48,0.003,61,40|53,0.002
E. K-12 / 0 - 1800,Middlesex,1140,Dunellen Boro,28,17|47,0.002,59,35|48,0.004,37,15|53,0.002
E. K-12 / 0 - 1800,Middlesex,2150,Highland Park Boro,66,37|47,0.003,53,30|48,0.002,74,45|53,0.003
E. K-12 / 0 - 1800,Middlesex,4830,South Amboy City,69,38|47,0.005,50,28|48,0.003,64,42|53,0.004
E. K-12 / 0 - 1800,Middlesex,4970,Spotswood Boro,20,11|47,0.001,18,7|48,0.001,24,7|53,0.001
E. K-12 / 0 - 1800,Monmouth,100,Asbury Park City,82,43|47,0.003,164,48|48,0.003,119,53|53,0.004
E. K-12 / 0 - 1800,Monmouth,1456,Henry Hudson Regional School District,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,103,52|53,0.004
E. K-12 / 0 - 1800,Monmouth,2400,Keansburg Boro,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,40,19|53,0.002
E. K-12 / 0 - 1800,Monmouth,2430,Keyport Boro,49,29|47,0.003,29,13|48,0.002,102,51|53,0.005
E. K-12 / 0 - 1800,Monmouth,2930,Manasquan Boro,79,41|47,0.004,104,46|48,0.005,74,45|53,0.003
E. K-12 / 0 - 1800,Morris,450,Boonton Town,101,45|47,0.005,68,40|48,0.003,87,49|53,0.004
E. K-12 / 0 - 1800,Morris,630,Butler Boro,31,18|47,0.002,30,15|48,0.002,45,25|53,0.002
E. K-12 / 0 - 1800,Morris,2460,Kinnelon Boro,62,34|47,0.003,29,13|48,0.001,55,33|53,0.002
E. K-12 / 0 - 1800,Morris,3460,Mountain Lakes Boro,58,32|47,0.002,54,31|48,0.002,43,22|53,0.002
E. K-12 / 0 - 1800,Ocean,4190,Plumsted Twp,47,27|47,0.003,43,23|48,0.002,34,14|53,0.002
E. K-12 / 0 - 1800,Ocean,4220,Point Pleasant Beach Boro,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,4,1|53,15E-5
E. K-12 / 0 - 1800,Passaic,4230,Pompton Lakes Boro,17,7|47,94E-5,25,10|48,0.001,21,3|53,0.001
E. K-12 / 0 - 1800,Salem,4150,Pittsgrove Twp,39,22|47,0.002,22,8|48,0.001,44,23|53,0.002
E. K-12 / 0 - 1800,Salem,4630,Salem City,58,32|47,0.004,73,41|48,0.004,63,41|53,0.003
E. K-12 / 0 - 1800,Salem,5910,Woodstown-Pilesgrove Reg,23,12|47,0.002,17,6|48,0.001,21,3|53,0.001
E. K-12 / 0 - 1800,Somerset,3000,Manville Boro,8,2|47,5E-4,10,1|48,58E-5,23,5|53,0.001
E. K-12 / 0 - 1800,Somerset,4815,Somerset Hills Regional,71,39|47,0.003,124,47|48,0.006,59,39|53,0.003
E. K-12 / 0 - 1800,Sussex,2240,Hopatcong,78,40|47,0.004,32,17|48,0.002,40,19|53,0.002
E. K-12 / 0 - 1800,Sussex,3590,Newton Town,11,4|47,61E-5,25,10|48,0.001,32,12|53,0.001
E. K-12 / 0 - 1800,Union,2420,Kenilworth Boro,63,35|47,0.003,85,44|48,0.004,58,38|53,0.003
E. K-12 / 0 - 1800,Warren,280,Belvidere Town,19,10|47,97E-5,37,19|48,0.002,52,32|53,0.003
F. K-12 / 1801 - 3500,Statewide,N.A.,Group average: F. K-12 / 1801-3500,42,N.A.,0.002,43,N.A.,0.002,46,N.A.,0.002
F. K-12 / 1801 - 3500,Statewide,N.A.,Group median:  F. K-12 / 1801-3500,35,N.A.,0.002,38,N.A.,0.002,42,N.A.,0.002
F. K-12 / 1801 - 3500,Statewide,N.A.,State average:   All operating types,47,N.A.,0.003,46,N.A.,0.002,51,N.A.,0.002
F. K-12 / 1801 - 3500,Statewide,N.A.,State median:    All operating types,42,N.A.,0.002,44,N.A.,0.002,48,N.A.,0.002
F. K-12 / 1801 - 3500,Atlantic,1960,Hammonton Town,39,37|70,0.003,34,29|71,0.002,60,58|72,0.003
F. K-12 / 1801 - 3500,Bergen,890,Cliffside Park Boro,4,1|70,26E-5,5,1|71,29E-5,27,12|72,0.002
F. K-12 / 1801 - 3500,Bergen,1130,Dumont Boro,27,21|70,0.002,24,17|71,0.001,41,36|72,0.002
F. K-12 / 1801 - 3500,Bergen,1345,Elmwood Park,9,2|70,62E-5,27,21|71,0.002,40,33|72,0.002
F. K-12 / 1801 - 3500,Bergen,1370,Englewood City,166,69|70,0.009,132,71|71,0.007,72,63|72,0.003
F. K-12 / 1801 - 3500,Bergen,1760,Glen Rock Boro,29,24|70,0.002,43,45|71,0.002,40,33|72,0.002
F. K-12 / 1801 - 3500,Bergen,2620,Leonia Boro,47,50|70,0.003,104,68|71,0.006,27,12|72,0.001
F. K-12 / 1801 - 3500,Bergen,2740,Lodi Borough,47,50|70,0.003,29,25|71,0.002,39,31|72,0.002
F. K-12 / 1801 - 3500,Bergen,2860,Lyndhurst Twp,30,25|70,0.002,18,10|71,0.001,42,37|72,0.002
F. K-12 / 1801 - 3500,Bergen,2900,Mahwah Twp,40,38|70,0.002,55,59|71,0.002,56,54|72,0.002
F. K-12 / 1801 - 3500,Bergen,3550,New Milford Boro,21,12|70,0.001,24,17|71,0.001,30,20|72,0.002
F. K-12 / 1801 - 3500,Bergen,3600,North Arlington Boro,48,52|70,0.003,38,36|71,0.002,59,56|72,0.003
F. K-12 / 1801 - 3500,Bergen,4310,Ramsey Boro,34,33|70,0.001,23,14|71,86E-5,42,37|72,0.002
F. K-12 / 1801 - 3500,Bergen,4380,Ridgefield Park Twp,133,68|70,0.007,108,69|71,0.005,121,72|72,0.006
F. K-12 / 1801 - 3500,Bergen,4600,Rutherford Boro,12,3|70,69E-5,5,1|71,29E-5,12,1|72,65E-5
F. K-12 / 1801 - 3500,Bergen,4610,Saddle Brook Twp,32,N.A.,0.002,34,29|71,0.002,25,8|72,0.001
F. K-12 / 1801 - 3500,Bergen,5160,Tenafly Boro,37,36|70,0.002,34,29|71,0.002,50,47|72,0.002
F. K-12 / 1801 - 3500,Bergen,5755,Westwood Regional,44,46|70,0.002,81,65|71,0.004,72,63|72,0.003
F. K-12 / 1801 - 3500,Burlington,475,Bordentown Regional,66,63|70,0.004,45,49|71,0.002,27,12|72,0.001
F. K-12 / 1801 - 3500,Burlington,840,Cinnaminson Twp,16,5|70,0.001,23,14|71,0.001,28,16|72,0.001
F. K-12 / 1801 - 3500,Burlington,1060,Delran Twp,30,25|70,0.002,27,21|71,0.002,25,8|72,0.001
F. K-12 / 1801 - 3500,Burlington,3010,Maple Shade Twp,16,5|70,91E-5,12,3|71,65E-5,24,6|72,0.001
F. K-12 / 1801 - 3500,Camden,940,Collingswood Boro,32,31|70,0.002,21,13|71,0.001,31,22|72,0.002
F. K-12 / 1801 - 3500,Camden,1770,Gloucester City,59,58|70,0.003,50,53|71,0.003,82,66|72,0.004
F. K-12 / 1801 - 3500,Camden,1890,Haddon Twp,30,25|70,0.002,16,7|71,0.001,19,2|72,0.001
F. K-12 / 1801 - 3500,Camden,1900,Haddonfield Boro,170,70|70,0.012,91,66|71,0.006,110,71|72,0.007
F. K-12 / 1801 - 3500,Camden,2670,Lindenwold Boro,16,5|70,0.001,31,27|71,0.002,20,3|72,0.001
F. K-12 / 1801 - 3500,Camden,4110,Pine Hill Boro,41,39|70,0.002,27,21|71,0.002,30,20|72,0.001
F. K-12 / 1801 - 3500,Cape May,3130,Middle Twp,21,12|70,0.001,15,5|71,92E-5,38,29|72,0.002
F. K-12 / 1801 - 3500,Essex,660,Caldwell-West Caldwell,41,39|70,0.002,181,72|71,0.009,46,42|72,0.002
F. K-12 / 1801 - 3500,Essex,5370,Verona Boro,35,34|70,0.002,50,53|71,0.003,55,53|72,0.003
F. K-12 / 1801 - 3500,Gloucester,1730,Glassboro,73,65|70,0.004,45,49|71,0.002,51,48|72,0.003
F. K-12 / 1801 - 3500,Gloucester,5620,West Deptford Twp,35,34|70,0.002,33,28|71,0.002,21,5|72,0.001
F. K-12 / 1801 - 3500,Hudson,2060,Harrison Town,42,42|70,0.002,35,32|71,0.002,46,42|72,0.003
F. K-12 / 1801 - 3500,Hudson,2210,Hoboken City,31,30|70,0.001,52,55|71,0.002,39,31|72,0.001
F. K-12 / 1801 - 3500,Hudson,4730,Secaucus Town,126,67|70,0.008,114,70|71,0.007,105,70|72,0.006
F. K-12 / 1801 - 3500,Mercer,2280,Hopewell Valley Regional,25,17|70,0.001,15,5|71,64E-5,45,40|72,0.002
F. K-12 / 1801 - 3500,Mercer,5510,Robbinsville Twp,51,54|70,0.004,46,51|71,0.003,49,46|72,0.003
F. K-12 / 1801 - 3500,Middlesex,3120,Metuchen Boro,43,44|70,0.003,37,34|71,0.002,45,40|72,0.002
F. K-12 / 1801 - 3500,Middlesex,3140,Middlesex Boro,42,42|70,0.002,57,61|71,0.003,71,62|72,0.003
F. K-12 / 1801 - 3500,Middlesex,4920,South River Boro,16,5|70,0.001,24,17|71,0.001,28,16|72,0.001
F. K-12 / 1801 - 3500,Monmouth,2105,Hazlet Twp,33,32|70,0.002,67,62|71,0.004,31,22|72,0.002
F. K-12 / 1801 - 3500,Monmouth,2230,Holmdel Twp,58,57|70,0.003,42,42|71,0.002,51,48|72,0.002
F. K-12 / 1801 - 3500,Monmouth,3510,Neptune Twp,15,4|70,74E-5,17,9|71,79E-5,20,3|72,91E-5
F. K-12 / 1801 - 3500,Monmouth,3810,Ocean Twp,26,19|70,0.001,49,52|71,0.002,47,45|72,0.002
F. K-12 / 1801 - 3500,Monmouth,5310,Upper Freehold Regional,22,14|70,0.001,16,7|71,91E-5,36,28|72,0.002
F. K-12 / 1801 - 3500,Monmouth,5420,Wall Twp,60,60|70,0.003,68,63|71,0.003,67,61|72,0.003
F. K-12 / 1801 - 3500,Morris,1110,Dover Town,44,46|70,0.003,42,42|71,0.002,43,39|72,0.002
F. K-12 / 1801 - 3500,Morris,2380,Jefferson Twp,30,25|70,0.002,23,14|71,0.001,59,56|72,0.003
F. K-12 / 1801 - 3500,Morris,2870,Madison Boro,46,48|70,0.003,70,64|71,0.004,85,67|72,0.004
F. K-12 / 1801 - 3500,Morris,3340,Montville Twp,25,17|70,0.001,38,36|71,0.002,25,8|72,0.001
F. K-12 / 1801 - 3500,Morris,4080,Pequannock Twp,52,55|70,0.003,44,47|71,0.002,51,48|72,0.002
F. K-12 / 1801 - 3500,Morris,4560,Roxbury Twp,20,11|70,0.001,18,10|71,88E-5,24,6|72,0.001
F. K-12 / 1801 - 3500,Ocean,2940,Manchester Twp,27,21|70,0.001,40,38|71,0.002,32,24|72,0.002
F. K-12 / 1801 - 3500,Ocean,4210,Point Pleasant Boro,43,44|70,0.003,41,40|71,0.003,35,27|72,0.002
F. K-12 / 1801 - 3500,Passaic,2100,Hawthorne Boro,22,14|70,0.001,19,12|71,95E-5,27,12|72,0.001
F. K-12 / 1801 - 3500,Passaic,5650,West Milford Twp,26,19|70,0.001,43,45|71,0.002,46,42|72,0.002
F. K-12 / 1801 - 3500,Salem,4070,Penns Grv-Carneys Pt Reg,46,48|70,0.003,41,40|71,0.002,57,55|72,0.003
F. K-12 / 1801 - 3500,Salem,4075,Pennsville,12,N.A.,66E-5,14,4|71,78E-5,25,8|72,0.001
F. K-12 / 1801 - 3500,Somerset,490,Bound Brook Boro,49,53|70,0.003,37,34|71,0.002,64,60|72,0.003
F. K-12 / 1801 - 3500,Somerset,3670,North Plainfield Boro,22,14|70,0.001,30,26|71,0.002,38,29|72,0.002
F. K-12 / 1801 - 3500,Somerset,4820,Somerville Boro,101,66|70,0.005,101,67|71,0.005,100,69|72,0.004
F. K-12 / 1801 - 3500,Sussex,4960,Sparta Twp,69,64|70,0.004,54,56|71,0.003,53,52|72,0.003
F. K-12 / 1801 - 3500,Sussex,5360,Vernon Twp,17,10|70,85E-5,44,47|71,0.002,40,33|72,0.002
F. K-12 / 1801 - 3500,Union,310,Berkeley Heights Twp,55,56|70,0.003,42,42|71,0.002,72,63|72,0.003
F. K-12 / 1801 - 3500,Union,850,Clark Twp,30,25|70,0.002,28,24|71,0.002,29,18|72,0.002
F. K-12 / 1801 - 3500,Union,2190,Hillside Twp,28,23|70,0.001,25,20|71,0.001,29,18|72,0.001
F. K-12 / 1801 - 3500,Union,3560,New Providence Boro,16,5|70,97E-5,54,56|71,0.003,33,25|72,0.002
F. K-12 / 1801 - 3500,Union,4540,Roselle Boro,61,61|70,0.003,54,56|71,0.003,89,68|72,0.004
F. K-12 / 1801 - 3500,Union,4550,Roselle Park Boro,59,58|70,0.003,40,38|71,0.002,60,58|72,0.003
F. K-12 / 1801 - 3500,Union,5000,Springfield Twp,62,62|70,0.004,55,59|71,0.003,52,51|72,0.003
F. K-12 / 1801 - 3500,Warren,1870,Hackettstown,41,39|70,0.002,36,33|71,0.002,34,26|72,0.002
G. K-12 / 3501 +,Statewide,N.A.,Group average: G. K-12 / 3501+,45,N.A.,0.002,44,N.A.,0.002,49,N.A.,0.002
G. K-12 / 3501 +,Statewide,N.A.,Group median:  G. K-12 / 3501+,36,N.A.,0.002,36,N.A.,0.002,42,N.A.,0.002
G. K-12 / 3501 +,Statewide,N.A.,State average:   All operating types,47,N.A.,0.003,46,N.A.,0.002,51,N.A.,0.002
G. K-12 / 3501 +,Statewide,N.A.,State median:    All operating types,42,N.A.,0.002,44,N.A.,0.002,48,N.A.,0.002
G. K-12 / 3501 +,Atlantic,110,Atlantic City,116,91|95,0.005,130,92|96,0.006,128,94|95,0.005
G. K-12 / 3501 +,Atlantic,1310,Egg Harbor Twp,31,35|95,0.002,22,19|96,0.001,34,35|95,0.002
G. K-12 / 3501 +,Atlantic,4180,Pleasantville City,184,94|95,0.01,115,90|96,0.006,88,89|95,0.004
G. K-12 / 3501 +,Bergen,300,Bergenfield Boro,42,57|95,0.002,43,58|96,0.002,34,35|95,0.002
G. K-12 / 3501 +,Bergen,1450,Fair Lawn Public Schools,32,42|95,0.002,52,72|96,0.003,46,54|95,0.002
G. K-12 / 3501 +,Bergen,1550,Fort Lee Boro,69,81|95,0.004,31,34|96,0.002,62,75|95,0.003
G. K-12 / 3501 +,Bergen,1700,Garfield City,39,55|95,0.002,53,75|96,0.003,59,70|95,0.003
G. K-12 / 3501 +,Bergen,1860,Hackensack City,109,90|95,0.005,73,87|96,0.003,73,83|95,0.003
G. K-12 / 3501 +,Bergen,3930,Paramus Boro,38,53|95,0.002,26,28|96,0.001,40,45|95,0.002
G. K-12 / 3501 +,Bergen,4390,Ridgewood Village,56,75|95,0.003,48,65|96,0.003,55,67|95,0.003
G. K-12 / 3501 +,Bergen,5150,Teaneck Twp,160,93|95,0.007,198,94|96,0.009,172,95|95,0.008
G. K-12 / 3501 +,Burlington,620,Burlington Twp,34,45|95,0.002,29,33|96,0.002,26,18|95,0.001
G. K-12 / 3501 +,Burlington,3360,Moorestown Twp,40,56|95,0.002,23,20|96,0.001,47,58|95,0.002
G. K-12 / 3501 +,Burlington,4050,Pemberton Twp,34,45|95,0.002,32,37|96,0.002,21,10|95,92E-5
G. K-12 / 3501 +,Burlington,5805,Willingboro Twp,71,84|95,0.004,52,72|96,0.003,62,75|95,0.003
G. K-12 / 3501 +,Camden,680,Camden City,123,92|95,0.005,128,91|96,0.005,118,93|95,0.004
G. K-12 / 3501 +,Camden,800,Cherry Hill Twp,22,20|95,0.001,19,11|96,0.001,23,13|95,0.001
G. K-12 / 3501 +,Camden,4060,Pennsauken Twp,28,31|95,0.002,32,37|96,0.002,54,65|95,0.002
G. K-12 / 3501 +,Camden,5820,Winslow Twp,46,61|95,0.003,46,62|96,0.003,52,62|95,0.003
G. K-12 / 3501 +,Cumberland,540,Bridgeton City,30,33|95,0.002,34,43|96,0.002,43,49|95,0.002
G. K-12 / 3501 +,Cumberland,3230,Millville City,20,15|95,0.001,13,2|96,7E-4,20,9|95,0.001
G. K-12 / 3501 +,Cumberland,5390,Vineland City,14,2|95,84E-5,23,20|96,0.001,15,2|95,79E-5
G. K-12 / 3501 +,Essex,250,Belleville Town,47,63|95,0.003,51,69|96,0.003,49,60|95,0.002
G. K-12 / 3501 +,Essex,410,Bloomfield Twp,15,4|95,93E-5,15,4|96,85E-5,26,18|95,0.001
G. K-12 / 3501 +,Essex,1210,East Orange,70,82|95,0.003,51,69|96,0.002,70,79|95,0.003
G. K-12 / 3501 +,Essex,2330,Irvington Township,46,61|95,0.003,40,53|96,0.002,58,69|95,0.003
G. K-12 / 3501 +,Essex,2730,Livingston Twp,48,65|95,0.003,40,53|96,0.002,46,54|95,0.002
G. K-12 / 3501 +,Essex,3190,Millburn Twp,37,49|95,0.002,31,34|96,0.002,70,79|95,0.003
G. K-12 / 3501 +,Essex,3310,Montclair Town,62,79|95,0.003,64,82|96,0.003,74,84|95,0.003
G. K-12 / 3501 +,Essex,3570,Newark City,93,85|95,0.005,74,89|96,0.003,98,91|95,0.004
