GROUP,CONAME,DIST,DISTNAME,PP11,RK11,PP21,RK21,PP31,RK31,E11,E21,E31
D. K-8 / 751 +,Camden,4590,Runnemede Boro,17895,35|72,18439,31|73,21294,38|73,822,852,837
D. K-8 / 751 +,Camden,5080,Stratford Boro,16673,23|72,17305,19|73,20490,29|73,900,885,905
D. K-8 / 751 +,Camden,5400,Voorhees Twp,16976,25|72,17800,26|73,18559,15|73,2972,2968,3286
D. K-8 / 751 +,Cape May,5340,Upper Twp,15243,7|72,16494,10|73,17220,8|73,1388,1362,1382
D. K-8 / 751 +,Cumberland,5300,Upper Deerfield Twp,17226,28|72,17383,20|73,21897,44|73,958,949,996
D. K-8 / 751 +,Gloucester,2750,Logan Twp,18861,42|72,16557,11|73,16842,5|73,756,824,857
D. K-8 / 751 +,Hudson,1850,Guttenberg Town,15196,6|72,16588,12|73,20786,33|73,948,987,987
D. K-8 / 751 +,Hunterdon,920,Clinton Twp,22745,69|72,22563,61|73,24142,63|73,1170,1203,1234
D. K-8 / 751 +,Hunterdon,1510,Flemington-Raritan Reg,19247,47|72,19472,39|73,18747,19|73,3156,3174,3370
D. K-8 / 751 +,Hunterdon,4350,Readington Twp,21534,62|72,23899,69|73,22757,53|73,1410,1414,1590
D. K-8 / 751 +,Middlesex,3220,Milltown Boro,15822,13|72,17673,24|73,19891,28|73,825,807,837
D. K-8 / 751 +,Monmouth,945,Colts Neck Twp,23955,70|72,25916,71|73,29455,73|73,1023,993,940
D. K-8 / 751 +,Monmouth,1260,Eatontown Boro,20114,52|72,20694,51|73,23609,61|73,929,957,982
D. K-8 / 751 +,Monmouth,1440,Fair Haven Boro,17429,30|72,18527,32|73,18634,17|73,965,959,1007
D. K-8 / 751 +,Monmouth,1640,Freehold Boro,17585,32|72,19815,42|73,22986,55|73,1636,1584,1574
D. K-8 / 751 +,Monmouth,1660,Freehold Twp,20813,57|72,21726,58|73,23566,60|73,3466,3475,3379
D. K-8 / 751 +,Monmouth,2290,Howell Twp,17844,34|72,17632,23|73,19692,26|73,5531,5769,6262
D. K-8 / 751 +,Monmouth,2920,Manalapan-Englishtown Reg,15500,8|72,16113,7|73,18720,18|73,4717,4650,4488
D. K-8 / 751 +,Monmouth,3030,Marlboro Twp,17938,36|72,18690,35|73,19205,23|73,4602,4553,4756
D. K-8 / 751 +,Monmouth,3200,Millstone Twp,21042,58|72,20091,47|73,21506,40|73,1107,1227,1214
D. K-8 / 751 +,Monmouth,4360,Red Bank Boro,18560,39|72,20456,48|73,23374,57|73,1199,1179,1172
D. K-8 / 751 +,Monmouth,4570,Rumson Boro,20379,53|72,21375,56|73,23354,56|73,910,923,901
D. K-8 / 751 +,Monmouth,5185,Tinton Falls,19193,44|72,20689,50|73,22539,51|73,1375,1352,1374
D. K-8 / 751 +,Morris,820,Chester Twp,20447,54|72,20945,52|73,22094,46|73,1017,1023,1025
D. K-8 / 751 +,Morris,1090,Denville Twp,19544,49|72,18554,33|73,21214,37|73,1725,1844,1714
D. K-8 / 751 +,Morris,1190,East Hanover Twp,20638,56|72,21046,53|73,24655,65|73,967,998,994
D. K-8 / 751 +,Morris,1530,Florham Park Boro,21250,59|72,21887,59|73,22750,52|73,961,943,951
D. K-8 / 751 +,Morris,2000,Hanover Twp,21863,65|72,22978,63|73,23958,62|73,1237,1227,1246
D. K-8 / 751 +,Morris,2650,Lincoln Park Boro,16223,17|72,17758,25|73,16414,2|73,893,885,887
D. K-8 / 751 +,Morris,3100,Mendham Twp,22087,66|72,23199,67|73,24860,66|73,806,808,818
D. K-8 / 751 +,Morris,4000,Long Hill Twp,19523,48|72,19909,45|73,21649,41|73,840,853,863
D. K-8 / 751 +,Morris,4490,Rockaway Twp,21448,61|72,21473,57|73,22498,50|73,2330,2430,2436
D. K-8 / 751 +,Morris,5520,Washington Twp,19662,50|72,19909,45|73,20593,30|73,1984,2000,2022
D. K-8 / 751 +,Passaic,1920,Haledon Boro,14630,3|72,16247,8|73,18614,16|73,1018,992,1060
D. K-8 / 751 +,Passaic,2700,Little Falls Twp,17557,31|72,18622,34|73,19310,24|73,912,932,924
D. K-8 / 751 +,Passaic,4270,Prospect Park Boro,15767,12|72,16710,14|73,18165,12|73,800,841,899
D. K-8 / 751 +,Passaic,4400,Ringwood Boro,21645,64|72,24394,70|73,26352,70|73,1040,1015,1011
D. K-8 / 751 +,Passaic,5200,Totowa Boro,14847,5|72,15370,4|73,21420,39|73,894,909,917
D. K-8 / 751 +,Passaic,5440,Wanaque Boro,18841,41|72,19876,43|73,20847,34|73,876,876,868
D. K-8 / 751 +,Passaic,5690,Woodland Park,16576,22|72,18115,30|73,18558,14|73,1268,1273,1282
D. K-8 / 751 +,Somerset,510,Branchburg Twp,22618,68|72,22847,62|73,25651,69|73,1289,1369,1349
D. K-8 / 751 +,Somerset,5470,Warren Twp,25578,71|72,26255,72|73,27787,71|73,1641,1654,1678
D. K-8 / 751 +,Sussex,640,Byram Twp,16174,16|72,15164,3|73,16817,4|73,833,885,907
D. K-8 / 751 +,Sussex,5100,Sussex-Wantage Regional,19756,51|72,21257,54|73,22961,54|73,1049,1065,1102
E. K-12 / 0 - 1800,Statewide,N.A.,Group average: E. K-12 / 0-1800,18605,N.A.,19942,N.A.,21453,N.A.,,,
E. K-12 / 0 - 1800,Statewide,N.A.,Group median:  E. K-12 / 0-1800,18268,N.A.,19030,N.A.,21272,N.A.,,,
E. K-12 / 0 - 1800,Statewide,N.A.,State average:   All operating types,18404,N.A.,19286,N.A.,21199,N.A.,,,
E. K-12 / 0 - 1800,Statewide,N.A.,State median:    All operating types,18180,N.A.,19116,N.A.,21004,N.A.,,,
E. K-12 / 0 - 1800,Atlantic,590,Buena Regional,19169,33|48,18909,25|49,20464,21|53,1588,1673,1635
E. K-12 / 0 - 1800,Bergen,440,Bogota Boro,16697,16|48,18887,24|49,21912,34|53,1284,1305,1305
E. K-12 / 0 - 1800,Bergen,990,Cresskill Boro,17729,20|48,17970,15|49,19402,15|53,1696,1724,1720
E. K-12 / 0 - 1800,Bergen,1360,Emerson Boro,18929,32|48,19409,31|49,21272,27|53,1056,1098,1072
E. K-12 / 0 - 1800,Bergen,2080,Hasbrouck Heights Boro,17933,22|48,19638,34|49,21184,26|53,1721,1658,1641
E. K-12 / 0 - 1800,Bergen,3170,Midland Park Boro,24440,44|48,25079,45|49,25742,46|53,858,871,894
E. K-12 / 0 - 1800,Bergen,3910,Palisades Park,14607,2|48,15737,3|49,17602,4|53,1790,1768,1755
E. K-12 / 0 - 1800,Bergen,3940,Park Ridge Boro,24472,45|48,25502,46|49,28003,51|53,1175,1171,1170
E. K-12 / 0 - 1800,Bergen,4370,Ridgefield Boro,22082,41|48,23298,42|49,26146,48|53,1590,1594,1613
E. K-12 / 0 - 1800,Bergen,5410,Waldwick Boro,18122,23|48,19030,26|49,21458,30|53,1560,1587,1572
E. K-12 / 0 - 1800,Bergen,5430,Wallington Boro,14670,3|48,14937,1|49,17483,3|53,1188,1188,1219
E. K-12 / 0 - 1800,Bergen,5830,Wood-Ridge Boro,16012,10|48,16187,5|49,17190,2|53,1176,1226,1211
E. K-12 / 0 - 1800,Burlington,600,Burlington City,18934,N.A.,19761,N.A.,22771,41|53,1812,1806,1816
E. K-12 / 0 - 1800,Burlington,1520,Florence Twp,16311,13|48,19347,29|49,19135,13|53,1509,1426,1493
E. K-12 / 0 - 1800,Burlington,3920,Palmyra Boro,17241,19|48,18160,20|49,18770,11|53,977,1040,1042
E. K-12 / 0 - 1800,Burlington,4450,Riverside Twp,15343,7|48,16202,6|49,20163,19|53,1542,1557,1611
E. K-12 / 0 - 1800,Camden,150,Audubon Public School District,16907,17|48,18143,19|49,19115,12|53,1424,1398,1392
E. K-12 / 0 - 1800,Camden,1880,Haddon Heights Boro,15932,9|48,17646,14|49,18001,6|53,1471,1439,1455
E. K-12 / 0 - 1800,Cape May,3780,Ocean City,21333,N.A.,22390,N.A.,24874,44|53,1850,1818,1791
E. K-12 / 0 - 1800,Cape May,5790,Wildwood City,21809,40|48,20948,38|49,25538,45|53,815,775,733
E. K-12 / 0 - 1800,Essex,760,Cedar Grove Twp,18884,31|48,20770,37|49,20122,18|53,1563,1534,1656
E. K-12 / 0 - 1800,Essex,1750,Glen Ridge Boro,16851,N.A.,18252,21|49,19948,17|53,1859,1821,1807
E. K-12 / 0 - 1800,Gloucester,860,Clayton Boro,15215,6|48,16463,7|49,18400,10|53,1466,1511,1535
E. K-12 / 0 - 1800,Gloucester,4020,Paulsboro Boro,17110,18|48,18071,16|49,22186,36|53,1250,1245,1254
E. K-12 / 0 - 1800,Gloucester,4140,Pitman Boro,18842,29|48,18111,17|49,19181,14|53,1127,1142,1136
E. K-12 / 0 - 1800,Gloucester,5860,Woodbury City,16150,12|48,17255,11|49,21424,29|53,1682,1693,1708
E. K-12 / 0 - 1800,Hudson,5580,Weehawken Twp,21263,39|48,20384,36|49,21505,31|53,1204,1335,1353
E. K-12 / 0 - 1800,Hunterdon,1376,South Hunterdon Regional School District,24980,47|48,28011,48|49,27451,49|53,813,767,818
E. K-12 / 0 - 1800,Middlesex,1140,Dunellen Boro,15101,5|48,16849,9|49,20738,23|53,1302,1364,1399
E. K-12 / 0 - 1800,Middlesex,2150,Highland Park Boro,18868,30|48,21399,40|49,21661,33|53,1581,1594,1623
E. K-12 / 0 - 1800,Middlesex,4830,South Amboy City,13577,1|48,15287,2|49,15652,1|53,1156,1172,1214
E. K-12 / 0 - 1800,Middlesex,4970,Spotswood Boro,15680,8|48,16751,8|49,18345,8|53,1640,1653,1698
E. K-12 / 0 - 1800,Monmouth,100,Asbury Park City,32102,48|48,52360,49|49,33392,53|53,1374,1338,1404
E. K-12 / 0 - 1800,Monmouth,1456,Henry Hudson Regional School District,N.R.,N.R.,N.R.,N.R.,27626,50|53,,,751
E. K-12 / 0 - 1800,Monmouth,2400,Keansburg Boro,N.R.,N.R.,N.R.,N.R.,22020,35|53,,,1608
E. K-12 / 0 - 1800,Monmouth,2430,Keyport Boro,18827,28|48,18572,22|49,22541,37|53,921,967,964
E. K-12 / 0 - 1800,Monmouth,2930,Manasquan Boro,20160,35|48,21355,39|49,22715,40|53,1438,1439,1414
E. K-12 / 0 - 1800,Morris,450,Boonton Town,20786,38|48,20298,35|49,21107,25|53,1441,1494,1546
E. K-12 / 0 - 1800,Morris,630,Butler Boro,18404,26|48,18703,23|49,22697,39|53,1187,1215,1102
E. K-12 / 0 - 1800,Morris,2460,Kinnelon Boro,22995,43|48,23773,43|49,24129,43|53,1630,1627,1642
E. K-12 / 0 - 1800,Morris,3460,Mountain Lakes Boro,24681,46|48,26910,47|49,28698,52|53,1395,1354,1388
E. K-12 / 0 - 1800,Ocean,4190,Plumsted Twp,18150,24|48,17570,13|49,18200,7|53,1095,1129,1162
E. K-12 / 0 - 1800,Ocean,4220,Point Pleasant Beach Boro,22085,42|48,24631,44|49,26122,47|53,674,636,652
E. K-12 / 0 - 1800,Passaic,4230,Pompton Lakes Boro,17862,21|48,19044,27|49,20583,22|53,1733,1719,1688
E. K-12 / 0 - 1800,Salem,4150,Pittsgrove Twp,16450,15|48,17275,12|49,18346,9|53,1669,1661,1689
E. K-12 / 0 - 1800,Salem,4630,Salem City,16430,14|48,18137,18|49,19533,16|53,1296,1234,1431
E. K-12 / 0 - 1800,Salem,5910,Woodstown-Pilesgrove Reg,14928,4|48,15844,4|49,17785,5|53,1486,1470,1455
E. K-12 / 0 - 1800,Somerset,3000,Manville Boro,16099,11|48,17178,10|49,22954,42|53,1670,1753,1702
E. K-12 / 0 - 1800,Somerset,4815,Somerset Hills Regional,20650,37|48,22467,41|49,22576,38|53,1704,1653,1773
E. K-12 / 0 - 1800,Sussex,2240,Hopatcong,20205,36|48,19405,30|49,21606,32|53,1406,1469,1497
E. K-12 / 0 - 1800,Sussex,3590,Newton Town,18268,25|48,19637,33|49,21337,28|53,1550,1516,1571
E. K-12 / 0 - 1800,Union,2420,Kenilworth Boro,18714,27|48,19597,32|49,20267,20|53,1447,1421,1434
E. K-12 / 0 - 1800,Warren,280,Belvidere Town,19461,34|48,19228,28|49,20856,24|53,604,582,573
F. K-12 / 1801 - 3500,Statewide,N.A.,Group average: F. K-12 / 1801-3500,17862,N.A.,18744,N.A.,20408,N.A.,,,
F. K-12 / 1801 - 3500,Statewide,N.A.,Group median:  F. K-12 / 1801-3500,17376,N.A.,18537,N.A.,20183,N.A.,,,
F. K-12 / 1801 - 3500,Statewide,N.A.,State average:   All operating types,18404,N.A.,19286,N.A.,21199,N.A.,,,
F. K-12 / 1801 - 3500,Statewide,N.A.,State median:    All operating types,18180,N.A.,19116,N.A.,21004,N.A.,,,
F. K-12 / 1801 - 3500,Atlantic,1960,Hammonton Town,14526,4|70,15493,4|71,17899,13|72,3334,3260,3262
F. K-12 / 1801 - 3500,Bergen,890,Cliffside Park Boro,15434,12|70,16356,14|71,18055,15|72,3043,3067,3099
F. K-12 / 1801 - 3500,Bergen,1130,Dumont Boro,16294,15|70,16467,15|71,17525,10|72,2555,2528,2556
F. K-12 / 1801 - 3500,Bergen,1345,Elmwood Park,14261,2|70,15382,2|71,19255,25|72,2534,2570,2557
F. K-12 / 1801 - 3500,Bergen,1370,Englewood City,19232,53|70,20140,57|71,21763,53|72,2882,2864,2795
F. K-12 / 1801 - 3500,Bergen,1760,Glen Rock Boro,18290,43|70,19047,45|71,20745,45|72,2591,2580,2616
F. K-12 / 1801 - 3500,Bergen,2620,Leonia Boro,16391,18|70,17489,22|71,18748,21|72,2109,2063,2061
F. K-12 / 1801 - 3500,Bergen,2740,Lodi Borough,14831,8|70,16103,11|71,18129,16|72,3011,3063,3063
F. K-12 / 1801 - 3500,Bergen,2860,Lyndhurst Twp,16393,19|70,17541,24|71,17423,7|72,2572,2601,2597
F. K-12 / 1801 - 3500,Bergen,2900,Mahwah Twp,22813,68|70,22987,70|71,24611,69|72,2686,2692,2697
F. K-12 / 1801 - 3500,Bergen,3550,New Milford Boro,19026,51|70,19116,46|71,19659,32|72,2022,2018,2224
F. K-12 / 1801 - 3500,Bergen,3600,North Arlington Boro,14502,3|70,15570,6|71,19516,31|72,1996,2044,2124
F. K-12 / 1801 - 3500,Bergen,4310,Ramsey Boro,23898,70|70,26311,72|71,27503,72|72,2483,2380,2410
F. K-12 / 1801 - 3500,Bergen,4380,Ridgefield Park Twp,19242,54|70,20825,60|71,20677,43|72,2038,2035,2403
F. K-12 / 1801 - 3500,Bergen,4600,Rutherford Boro,17148,33|70,18510,36|71,18396,18|72,2452,2441,2515
F. K-12 / 1801 - 3500,Bergen,4610,Saddle Brook Twp,18010,N.A.,18563,37|71,19156,24|72,1787,1816,1828
F. K-12 / 1801 - 3500,Bergen,5160,Tenafly Boro,19919,60|70,21477,64|71,23671,65|72,3501,3413,3271
F. K-12 / 1801 - 3500,Bergen,5755,Westwood Regional,19091,52|70,20413,58|71,22305,59|72,2777,2788,2791
F. K-12 / 1801 - 3500,Burlington,475,Bordentown Regional,18931,49|70,19325,48|71,19507,30|72,2123,2126,2214
F. K-12 / 1801 - 3500,Burlington,840,Cinnaminson Twp,16329,16|70,17145,19|71,20139,36|72,2840,2912,2907
F. K-12 / 1801 - 3500,Burlington,1060,Delran Twp,16756,27|70,17636,27|71,19916,34|72,2845,2840,2857
F. K-12 / 1801 - 3500,Burlington,3010,Maple Shade Twp,17208,34|70,18448,35|71,21521,51|72,2467,2447,2429
F. K-12 / 1801 - 3500,Camden,940,Collingswood Boro,16782,29|70,16159,12|71,17513,9|72,2233,2322,2293
F. K-12 / 1801 - 3500,Camden,1770,Gloucester City,16734,26|70,16748,18|71,20521,41|72,2346,2564,2455
F. K-12 / 1801 - 3500,Camden,1890,Haddon Twp,15476,13|70,15665,7|71,16704,4|72,2112,2194,2069
F. K-12 / 1801 - 3500,Camden,1900,Haddonfield Boro,14713,6|70,15569,5|71,16448,3|72,2754,2741,2735
F. K-12 / 1801 - 3500,Camden,2670,Lindenwold Boro,14250,1|70,15122,1|71,16990,5|72,3037,3035,3196
F. K-12 / 1801 - 3500,Camden,4110,Pine Hill Boro,17284,35|70,17695,29|71,21869,54|72,1914,1953,2035
F. K-12 / 1801 - 3500,Cape May,3130,Middle Twp,15099,10|70,16164,13|71,16316,2|72,2546,2527,2636
F. K-12 / 1801 - 3500,Essex,660,Caldwell-West Caldwell,18339,44|70,19696,52|71,20503,40|72,2547,2528,2528
F. K-12 / 1801 - 3500,Essex,5370,Verona Boro,16336,17|70,16711,16|71,18268,17|72,2192,2232,2172
F. K-12 / 1801 - 3500,Gloucester,1730,Glassboro,17487,39|70,18434,34|71,18594,20|72,1857,1893,1950
F. K-12 / 1801 - 3500,Gloucester,5620,West Deptford Twp,16781,28|70,17894,31|71,17665,11|72,2804,2777,2866
F. K-12 / 1801 - 3500,Hudson,2060,Harrison Town,16703,24|70,18979,43|71,18406,19|72,2144,2146,2239
F. K-12 / 1801 - 3500,Hudson,2210,Hoboken City,22230,67|70,22430,68|71,26335,71|72,2316,2509,2585
F. K-12 / 1801 - 3500,Hudson,4730,Secaucus Town,16409,20|70,17396,20|71,17746,12|72,2199,2170,2388
F. K-12 / 1801 - 3500,Mercer,2280,Hopewell Valley Regional,23092,69|70,23174,71|71,26066,70|72,3436,3485,3323
F. K-12 / 1801 - 3500,Mercer,5510,Robbinsville Twp,14536,5|70,15668,8|71,17475,8|72,3050,2969,3078
F. K-12 / 1801 - 3500,Middlesex,3120,Metuchen Boro,16987,31|70,17503,23|71,19495,29|72,2284,2279,2288
F. K-12 / 1801 - 3500,Middlesex,3140,Middlesex Boro,17008,32|70,17596,25|71,20687,44|72,2024,2051,2037
F. K-12 / 1801 - 3500,Middlesex,4920,South River Boro,14780,7|70,16077,10|71,18975,22|72,2449,2430,2549
F. K-12 / 1801 - 3500,Monmouth,2105,Hazlet Twp,17924,41|70,18753,39|71,19667,33|72,2643,2638,2592
F. K-12 / 1801 - 3500,Monmouth,2230,Holmdel Twp,20265,62|70,21218,62|71,21544,52|72,2915,2875,2869
F. K-12 / 1801 - 3500,Monmouth,3510,Neptune Twp,19846,59|70,21543,65|71,22380,62|72,3470,3320,3303
F. K-12 / 1801 - 3500,Monmouth,3810,Ocean Twp,21604,65|70,22337,67|71,24417,67|72,3187,3176,3218
F. K-12 / 1801 - 3500,Monmouth,5310,Upper Freehold Regional,16545,21|70,17414,21|71,17966,14|72,2062,2027,2064
F. K-12 / 1801 - 3500,Monmouth,5420,Wall Twp,22135,66|70,22521,69|71,24473,68|72,3193,3155,3137
F. K-12 / 1801 - 3500,Morris,1110,Dover Town,16708,25|70,19527,50|71,21069,48|72,3300,3247,3465
F. K-12 / 1801 - 3500,Morris,2380,Jefferson Twp,19606,58|70,20120,56|71,20430,39|72,2504,2650,2731
F. K-12 / 1801 - 3500,Morris,2870,Madison Boro,17875,40|70,19509,49|71,20878,46|72,2517,2479,2449
F. K-12 / 1801 - 3500,Morris,3340,Montville Twp,20706,64|70,22086,66|71,22563,63|72,3414,3412,3543
F. K-12 / 1801 - 3500,Morris,4080,Pequannock Twp,18448,46|70,19770,54|71,21989,57|72,2079,2071,2075
F. K-12 / 1801 - 3500,Morris,4560,Roxbury Twp,19444,56|70,19997,55|71,21916,55|72,3421,3397,3323
F. K-12 / 1801 - 3500,Ocean,2940,Manchester Twp,18541,47|70,19271,47|71,20108,35|72,2798,2851,2833
F. K-12 / 1801 - 3500,Ocean,4210,Point Pleasant Boro,14949,9|70,15675,9|71,17340,6|72,2680,2626,2585
F. K-12 / 1801 - 3500,Passaic,2100,Hawthorne Boro,18238,42|70,19531,51|71,19372,28|72,2198,2088,2217
F. K-12 / 1801 - 3500,Passaic,5650,West Milford Twp,20474,63|70,20864,61|71,22350,60|72,3013,2949,2929
F. K-12 / 1801 - 3500,Salem,4070,Penns Grv-Carneys Pt Reg,16250,14|70,17620,26|71,20226,37|72,2153,2192,2205
F. K-12 / 1801 - 3500,Salem,4075,Pennsville,17519,N.A.,17662,28|71,20935,47|72,1786,1813,1820
F. K-12 / 1801 - 3500,Somerset,490,Bound Brook Boro,16680,22|70,18001,32|71,22119,58|72,2031,2070,2171
F. K-12 / 1801 - 3500,Somerset,3670,North Plainfield Boro,17369,36|70,18953,41|71,22944,64|72,3508,3520,3441
F. K-12 / 1801 - 3500,Somerset,4820,Somerville Boro,19377,55|70,20524,59|71,22373,61|72,2138,2118,2151
F. K-12 / 1801 - 3500,Sussex,4960,Sparta Twp,18970,50|70,19743,53|71,20368,38|72,3234,3251,3309
F. K-12 / 1801 - 3500,Sussex,5360,Vernon Twp,19552,57|70,18057,33|71,20591,42|72,2935,2893,2894
F. K-12 / 1801 - 3500,Union,310,Berkeley Heights Twp,19993,61|70,21242,63|71,21221,50|72,2485,2416,2579
F. K-12 / 1801 - 3500,Union,850,Clark Twp,15164,11|70,15484,3|71,15392,1|72,2227,2271,2440
F. K-12 / 1801 - 3500,Union,2190,Hillside Twp,18626,48|70,18908,40|71,23948,66|72,2981,3104,2793
F. K-12 / 1801 - 3500,Union,3560,New Providence Boro,16835,30|70,17892,30|71,19004,23|72,2317,2323,2286
F. K-12 / 1801 - 3500,Union,4540,Roselle Boro,18347,45|70,18612,38|71,21107,49|72,2879,3075,3107
F. K-12 / 1801 - 3500,Union,4550,Roselle Park Boro,17383,37|70,18975,42|71,21931,56|72,2033,2021,1990
F. K-12 / 1801 - 3500,Union,5000,Springfield Twp,16694,23|70,16715,17|71,19352,27|72,2185,2189,2225
F. K-12 / 1801 - 3500,Warren,1870,Hackettstown,17396,38|70,18996,44|71,19299,26|72,2033,1996,2188
G. K-12 / 3501 +,Statewide,N.A.,Group average: G. K-12 / 3501+,18420,N.A.,19198,N.A.,21302,N.A.,,,
G. K-12 / 3501 +,Statewide,N.A.,Group median:  G. K-12 / 3501+,18121,N.A.,18934,N.A.,20321,N.A.,,,
G. K-12 / 3501 +,Statewide,N.A.,State average:   All operating types,18404,N.A.,19286,N.A.,21199,N.A.,,,
G. K-12 / 3501 +,Statewide,N.A.,State median:    All operating types,18180,N.A.,19116,N.A.,21004,N.A.,,,
G. K-12 / 3501 +,Atlantic,110,Atlantic City,21198,86|95,21641,83|96,28029,94|96,6304,6282,6232
G. K-12 / 3501 +,Atlantic,1310,Egg Harbor Twp,18291,51|95,19980,66|96,21287,60|96,7380,7299,7391
G. K-12 / 3501 +,Atlantic,4180,Pleasantville City,19187,69|95,20360,72|96,24949,89|96,3655,3678,3516
G. K-12 / 3501 +,Bergen,300,Bergenfield Boro,18147,49|95,19037,50|96,20678,52|96,3653,3687,3654
G. K-12 / 3501 +,Bergen,1450,Fair Lawn Public Schools,17279,35|95,18446,38|96,20274,47|96,5500,5517,5632
G. K-12 / 3501 +,Bergen,1550,Fort Lee Boro,16749,27|95,18745,44|96,19411,30|96,4010,3790,4056
G. K-12 / 3501 +,Bergen,1700,Garfield City,20103,80|95,19941,64|96,21636,67|96,4690,4779,4671
G. K-12 / 3501 +,Bergen,1860,Hackensack City,20884,84|95,21859,85|96,24078,83|96,5182,5234,5112
G. K-12 / 3501 +,Bergen,3930,Paramus Boro,21824,88|95,22902,92|96,24609,87|96,3613,3575,3507
G. K-12 / 3501 +,Bergen,4390,Ridgewood Village,17714,45|95,18650,43|96,19873,38|96,5504,5491,5522
G. K-12 / 3501 +,Bergen,5150,Teaneck Twp,22606,90|95,22543,89|96,22409,73|96,3629,3685,3926
G. K-12 / 3501 +,Burlington,620,Burlington Twp,17869,47|95,18072,34|96,19646,35|96,3578,3622,3513
G. K-12 / 3501 +,Burlington,3360,Moorestown Twp,18527,57|95,19328,56|96,20864,54|96,3879,3895,3862
G. K-12 / 3501 +,Burlington,4050,Pemberton Twp,20396,82|95,20623,73|96,22729,78|96,4304,4293,4491
G. K-12 / 3501 +,Burlington,5805,Willingboro Twp,17371,38|95,19379,57|96,21420,63|96,3591,3737,3812
G. K-12 / 3501 +,Camden,680,Camden City,25858,94|95,23324,93|96,31818,95|96,5791,5964,5895
G. K-12 / 3501 +,Camden,800,Cherry Hill Twp,17738,46|95,18916,48|96,20103,42|96,10713,10647,10937
G. K-12 / 3501 +,Camden,4060,Pennsauken Twp,17023,28|95,18013,31|96,22522,75|96,4795,4863,5032
G. K-12 / 3501 +,Camden,5820,Winslow Twp,16270,22|95,15568,5|96,19742,37|96,4721,4801,4845
G. K-12 / 3501 +,Cumberland,540,Bridgeton City,16263,21|95,17471,21|96,24250,85|96,5812,5779,5773
G. K-12 / 3501 +,Cumberland,3230,Millville City,18611,60|95,19056,51|96,20343,49|96,4914,4967,4973
G. K-12 / 3501 +,Cumberland,5390,Vineland City,16200,20|95,16840,14|96,18652,20|96,9546,9505,9511
G. K-12 / 3501 +,Essex,250,Belleville Town,17608,41|95,18253,36|96,19925,39|96,4893,5033,5277
G. K-12 / 3501 +,Essex,410,Bloomfield Twp,16179,19|95,17493,22|96,18884,23|96,6408,6398,6454
G. K-12 / 3501 +,Essex,1210,East Orange,21196,85|95,20887,77|96,20744,53|96,8709,8782,8833
G. K-12 / 3501 +,Essex,2330,Irvington Township,18379,54|95,18461,39|96,20406,50|96,6982,7383,7395
G. K-12 / 3501 +,Essex,2730,Livingston Twp,17535,40|95,18004,30|96,18889,24|96,6347,6440,6562
G. K-12 / 3501 +,Essex,3190,Millburn Twp,19215,71|95,20163,69|96,21004,56|96,4764,4685,4707
G. K-12 / 3501 +,Essex,3310,Montclair Town,20043,79|95,21197,80|96,21331,62|96,6082,5982,6087
G. K-12 / 3501 +,Essex,3570,Newark City,20026,78|95,21202,81|96,27050,92|96,37381,39260,38898
G. K-12 / 3501 +,Essex,3750,Nutley Town,17057,29|95,17545,23|96,17049,3|96,4013,4183,4216
G. K-12 / 3501 +,Essex,3880,City Of Orange Twp,19212,70|95,20135,68|96,22636,77|96,5345,5518,5488
G. K-12 / 3501 +,Essex,4900,South Orange-Maplewood,18321,52|95,18952,49|96,20066,41|96,6740,6870,6801
G. K-12 / 3501 +,Essex,5680,West Orange Town,22741,92|95,23831,95|96,24693,88|96,6709,6710,6738
G. K-12 / 3501 +,Gloucester,1100,Deptford Twp,15654,8|95,16269,7|96,17776,11|96,4058,4177,4221
G. K-12 / 3501 +,Gloucester,3280,Monroe Twp,14601,2|95,15402,4|96,17425,5|96,5727,5647,5635
G. K-12 / 3501 +,Gloucester,5500,Washington Twp,18362,53|95,18839,46|96,19442,31|96,7045,7146,7436
G. K-12 / 3501 +,Hudson,220,Bayonne City,16318,23|95,18534,41|96,20120,43|96,9963,10002,9937
G. K-12 / 3501 +,Hudson,2390,Jersey City,21234,87|95,22219,87|96,26096,91|96,23656,23351,24989
G. K-12 / 3501 +,Hudson,2410,Kearny Town,17135,33|95,18616,42|96,23048,80|96,5320,5367,5368
G. K-12 / 3501 +,Hudson,3610,North Bergen Twp,15021,3|95,14402,1|96,18171,14|96,7207,7095,7049
G. K-12 / 3501 +,Hudson,5240,Union City,19758,77|95,20957,78|96,23588,82|96,11623,11641,11707
G. K-12 / 3501 +,Hudson,5670,West New York Schools,16088,16|95,16471,9|96,19248,27|96,7890,7898,8041
G. K-12 / 3501 +,Mercer,1245,East Windsor Regional,17689,44|95,18889,47|96,21008,57|96,5041,5071,4929
G. K-12 / 3501 +,Mercer,1430,Ewing Twp,19266,N.A.,20203,70|96,21056,58|96,3444,3528,3722
G. K-12 / 3501 +,Mercer,1950,Hamilton Twp,15278,5|95,15818,6|96,17503,7|96,11804,12083,12292
G. K-12 / 3501 +,Mercer,2580,Lawrence Twp,19176,68|95,19716,59|96,20299,48|96,3665,3679,3753
G. K-12 / 3501 +,Mercer,4255,Princeton Public Schools,22331,89|95,22671,91|96,24487,86|96,3723,3770,3734
