GROUP,CONAME,DIST,DISTNAME,STRAT0016,RK0016,SALT0016,RKSAL0016,STRAT0116,RK0116,SALT0116,RKSAL0116
D. K-8 / 751 +,Bergen,4430,River Vale Twp,9.9,44|73,101740,73|73,10.5,32|73,101615,73|73
D. K-8 / 751 +,Bergen,5330,Upper Saddle River Boro,9.5,60|73,71993,26|73,9.7,52|73,73827,28|73
D. K-8 / 751 +,Bergen,5920,Wyckoff Twp,10.8,24|73,80863,52|73,10.9,22|73,83688,59|73
D. K-8 / 751 +,Burlington,1280,Edgewater Park Twp,11.7,10|73,70210,17|73,10.7,28|73,68787,11|73
D. K-8 / 751 +,Burlington,1420,Evesham Twp,13.5,3|73,82450,54|73,13.0,3|73,82637,56|73
D. K-8 / 751 +,Burlington,2850,Lumberton Twp,11.9,8|73,83491,55|73,11.8,11|73,80066,47|73
D. K-8 / 751 +,Burlington,3080,Medford Twp,11.6,13|73,90610,71|73,11.8,11|73,89150,65|73
D. K-8 / 751 +,Burlington,3430,Mount Holly Twp,10.5,30|73,85178,59|73,10.2,41|73,81615,52|73
D. K-8 / 751 +,Burlington,3440,Mount Laurel Twp,11.0,20|73,77061,39|73,11.0,19|73,75877,32|73
D. K-8 / 751 +,Burlington,5720,Westampton,10.4,33|73,69572,15|73,11.5,13|73,69815,13|73
D. K-8 / 751 +,Camden,260,Bellmawr Boro,11.3,18|73,71500,23|73,11.0,19|73,73322,27|73
D. K-8 / 751 +,Camden,330,Berlin Boro,11.1,19|73,66219,7|73,10.1,43|73,63584,1|73
D. K-8 / 751 +,Camden,1780,Gloucester Twp,12.2,6|73,97407,72|73,12.1,8|73,75753,31|73
D. K-8 / 751 +,Camden,4590,Runnemede Boro,10.5,30|73,62964,1|73,10.6,30|73,65743,4|73
D. K-8 / 751 +,Camden,5080,Stratford Boro,10.8,24|73,77505,42|73,10.5,32|73,78682,45|73
D. K-8 / 751 +,Camden,5400,Voorhees Twp,11.6,13|73,67020,10|73,10.9,22|73,70275,16|73
D. K-8 / 751 +,Cape May,5340,Upper Twp,11.9,8|73,66976,9|73,12.8,4|73,70921,18|73
D. K-8 / 751 +,Cumberland,5300,Upper Deerfield Twp,11.6,13|73,72078,27|73,11.1,16|73,71762,22|73
D. K-8 / 751 +,Gloucester,2750,Logan Twp,10.1,38|73,70348,18|73,11.1,16|73,68648,10|73
D. K-8 / 751 +,Hudson,1850,Guttenberg Town,10.7,28|73,69181,14|73,10.4,38|73,71281,20|73
D. K-8 / 751 +,Hunterdon,920,Clinton Twp,9.6,56|73,77066,40|73,10.1,43|73,76735,33|73
D. K-8 / 751 +,Hunterdon,1510,Flemington-Raritan Reg,9.7,51|73,76530,36|73,9.9,49|73,77735,38|73
D. K-8 / 751 +,Hunterdon,4350,Readington Twp,8.3,71|73,77961,46|73,8.1,71|73,78236,42|73
D. K-8 / 751 +,Middlesex,3220,Milltown Boro,10.5,30|73,63056,2|73,10.0,45|73,65500,3|73
D. K-8 / 751 +,Monmouth,945,Colts Neck Twp,7.4,73|73,86381,62|73,7.7,73|73,83381,58|73
D. K-8 / 751 +,Monmouth,1260,Eatontown Boro,9.6,56|73,76174,35|73,9.6,55|73,77774,39|73
D. K-8 / 751 +,Monmouth,1440,Fair Haven Boro,10.3,35|73,69718,16|73,10.5,32|73,72768,23|73
D. K-8 / 751 +,Monmouth,1640,Freehold Boro,9.9,44|73,68363,12|73,9.3,62|73,76804,34|73
D. K-8 / 751 +,Monmouth,1660,Freehold Twp,10.1,38|73,76107,34|73,10.2,41|73,77247,35|73
D. K-8 / 751 +,Monmouth,2290,Howell Twp,11.4,16|73,86475,63|73,10.8,25|73,70175,15|73
D. K-8 / 751 +,Monmouth,2920,Manalapan-Englishtown Reg,12.4,5|73,80200,49|73,12.4,5|73,89325,67|73
D. K-8 / 751 +,Monmouth,3030,Marlboro Twp,10.8,24|73,85660,61|73,11.0,19|73,94385,71|73
D. K-8 / 751 +,Monmouth,3200,Millstone Twp,9.9,44|73,77575,43|73,10.0,45|73,77880,40|73
D. K-8 / 751 +,Monmouth,4360,Red Bank Boro,8.9,66|73,64075,3|73,9.0,65|73,66519,7|73
D. K-8 / 751 +,Monmouth,4570,Rumson Boro,9.9,44|73,77880,45|73,9.7,52|73,81520,51|73
D. K-8 / 751 +,Monmouth,5185,Tinton Falls,8.5,69|73,72700,29|73,8.3,69|73,69890,14|73
D. K-8 / 751 +,Morris,820,Chester Twp,9.9,44|73,77648,44|73,9.5,58|73,80680,49|73
D. K-8 / 751 +,Morris,1090,Denville Twp,10.0,41|73,68720,13|73,10.5,32|73,71135,19|73
D. K-8 / 751 +,Morris,1190,East Hanover Twp,9.5,60|73,70805,19|73,9.1,64|73,73015,25|73
D. K-8 / 751 +,Morris,1530,Florham Park Boro,9.7,51|73,72175,28|73,10.3,39|73,72970,24|73
D. K-8 / 751 +,Morris,2000,Hanover Twp,9.7,51|73,78460,48|73,10.0,45|73,77660,37|73
D. K-8 / 751 +,Morris,2650,Lincoln Park Boro,10.2,37|73,71835,24|73,11.5,13|73,77615,36|73
D. K-8 / 751 +,Morris,3100,Mendham Twp,9.7,51|73,77375,41|73,9.6,55|73,78165,41|73
D. K-8 / 751 +,Morris,4000,Long Hill Twp,10.7,28|73,78410,47|73,10.5,32|73,78612,43|73
D. K-8 / 751 +,Morris,4490,Rockaway Twp,9.6,56|73,76590,37|73,9.6,55|73,78663,44|73
D. K-8 / 751 +,Morris,5520,Washington Twp,10.0,41|73,81635,53|73,9.9,49|73,83970,60|73
D. K-8 / 751 +,Passaic,1920,Haledon Boro,10.1,38|73,65170,4|73,9.9,49|73,66495,6|73
D. K-8 / 751 +,Passaic,2700,Little Falls Twp,9.9,44|73,80220,50|73,10.8,25|73,87024,62|73
D. K-8 / 751 +,Passaic,4270,Prospect Park Boro,11.4,16|73,65418,6|73,8.9,67|73,66476,5|73
D. K-8 / 751 +,Passaic,4400,Ringwood Boro,9.2,65|73,75440,32|73,10.9,22|73,82615,55|73
D. K-8 / 751 +,Passaic,5200,Totowa Boro,13.6,2|73,89703,68|73,13.2,1|73,91785,70|73
D. K-8 / 751 +,Passaic,5440,Wanaque Boro,10.4,33|73,84512,58|73,10.0,45|73,82530,54|73
D. K-8 / 751 +,Passaic,5690,Woodland Park,11.0,20|73,71385,22|73,11.4,15|73,70460,17|73
D. K-8 / 751 +,Somerset,510,Branchburg Twp,8.9,66|73,73470,30|73,8.5,68|73,74590,29|73
D. K-8 / 751 +,Somerset,5470,Warren Twp,8.4,70|73,89025,66|73,8.2,70|73,91408,69|73
D. K-8 / 751 +,Sussex,640,Byram Twp,11.7,10|73,71912,25|73,11.9,10|73,71672,21|73
D. K-8 / 751 +,Sussex,5100,Sussex-Wantage Regional,9.8,50|73,75516,33|73,9.7,52|73,73279,26|73
E. K-12 / 0 - 1800,Statewide,N.A.,Group Average: E. K-12 / 0-1800,10.7,N.A.,80680,N.A.,10.8,N.A.,82497,N.A.
E. K-12 / 0 - 1800,Statewide,N.A.,Group Median:  E. K-12 / 0-1800,10.8,N.A.,79968,N.A.,10.7,N.A.,82183,N.A.
E. K-12 / 0 - 1800,Statewide,N.A.,State Average:   All Operating Types,11.7,N.A.,81927,N.A.,11.7,N.A.,84011,N.A.
E. K-12 / 0 - 1800,Statewide,N.A.,State Median:    All Operating Types,10.9,N.A.,80196,N.A.,10.9,N.A.,82780,N.A.
E. K-12 / 0 - 1800,Atlantic,590,Buena Regional,11.3,18|52,91996,44|52,10.7,26|52,85500,35|52
E. K-12 / 0 - 1800,Bergen,440,Bogota Boro,11.9,9|52,75400,21|52,11.8,9|52,80950,27|52
E. K-12 / 0 - 1800,Bergen,990,Cresskill Boro,11.6,14|52,101107,52|52,11.9,8|52,105171,52|52
E. K-12 / 0 - 1800,Bergen,1360,Emerson Boro,11.6,14|52,75900,24|52,10.6,27|52,73650,13|52
E. K-12 / 0 - 1800,Bergen,2080,Hasbrouck Heights Boro,11.9,9|52,93945,45|52,11.6,12|52,94825,44|52
E. K-12 / 0 - 1800,Bergen,3170,Midland Park Boro,8.4,49|52,66200,3|52,8.9,48|52,65750,3|52
E. K-12 / 0 - 1800,Bergen,3910,Palisades Park,11.2,19|52,74363,18|52,11.3,17|52,78375,21|52
E. K-12 / 0 - 1800,Bergen,3940,Park Ridge Boro,9.6,47|52,82731,34|52,9.3,46|52,80678,26|52
E. K-12 / 0 - 1800,Bergen,4370,Ridgefield Boro,10.3,32|52,83462,35|52,9.6,43|52,85666,36|52
E. K-12 / 0 - 1800,Bergen,5410,Waldwick Boro,10.7,28|52,82270,33|52,10.1,36|52,86790,38|52
E. K-12 / 0 - 1800,Bergen,5430,Wallington Boro,13.5,1|52,69737,9|52,13.4,3|52,71366,7|52
E. K-12 / 0 - 1800,Bergen,5830,Wood-Ridge Boro,11.8,11|52,73341,15|52,12.1,5|52,75175,17|52
E. K-12 / 0 - 1800,Burlington,600,Burlington City,10.1,40|52,74990,19|52,9.9,39|52,79355,24|52
E. K-12 / 0 - 1800,Burlington,1520,Florence Twp,9.7,46|52,76038,25|52,11.0,22|52,80340,25|52
E. K-12 / 0 - 1800,Burlington,3920,Palmyra Boro,11.5,16|52,64070,1|52,11.7,11|52,64389,1|52
E. K-12 / 0 - 1800,Burlington,4450,Riverside Twp,12.9,2|52,76752,27|52,11.5,13|52,75574,18|52
E. K-12 / 0 - 1800,Camden,150,Audubon Public School District,9.8,44|52,72000,14|52,9.9,39|52,73000,10|52
E. K-12 / 0 - 1800,Camden,1880,Haddon Heights Boro,10.9,24|52,68220,4|52,10.8,24|52,68220,4|52
E. K-12 / 0 - 1800,Cape May,3780,Ocean City,10.0,42|52,97429,49|52,9.4,44|52,102680,49|52
E. K-12 / 0 - 1800,Cape May,5790,Wildwood City,10.2,37|52,87542,39|52,9.3,46|52,87075,39|52
E. K-12 / 0 - 1800,Essex,760,Cedar Grove Twp,10.2,37|52,73559,16|52,10.4,29|52,73559,12|52
E. K-12 / 0 - 1800,Essex,1750,Glen Ridge Boro,12.1,7|52,87209,38|52,11.8,9|52,102882,50|52
E. K-12 / 0 - 1800,Gloucester,860,Clayton Boro,11.1,22|52,68761,7|52,12.0,6|52,64861,2|52
E. K-12 / 0 - 1800,Gloucester,4020,Paulsboro Boro,11.8,11|52,75512,22|52,10.5,28|52,73302,11|52
E. K-12 / 0 - 1800,Gloucester,4140,Pitman Boro,10.8,26|52,87802,40|52,11.5,13|52,88902,41|52
E. K-12 / 0 - 1800,Gloucester,5860,Woodbury City,11.2,19|52,70361,10|52,11.3,17|52,71495,8|52
E. K-12 / 0 - 1800,Hudson,5580,Weehawken Twp,10.6,29|52,68463,5|52,10.4,29|52,71033,6|52
E. K-12 / 0 - 1800,Hunterdon,1376,South Hunterdon Regional School District,6.9,52|52,79160,30|52,7.6,52|52,79235,23|52
E. K-12 / 0 - 1800,Middlesex,1140,Dunellen Boro,12.0,8|52,68750,6|52,11.2,19|52,74136,15|52
E. K-12 / 0 - 1800,Middlesex,2150,Highland Park Boro,10.3,32|52,77953,28|52,10.3,33|52,83293,29|52
E. K-12 / 0 - 1800,Middlesex,4830,South Amboy City,12.8,4|52,76362,26|52,26.2,1|52,84112,30|52
E. K-12 / 0 - 1800,Middlesex,4970,Spotswood Boro,10.6,29|52,70484,11|52,10.2,34|52,77988,20|52
E. K-12 / 0 - 1800,Monmouth,100,Asbury Park City,7.9,51|52,95335,47|52,8.8,49|52,96935,45|52
E. K-12 / 0 - 1800,Monmouth,1456,Henry Hudson Regional School District,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.,N.R.
E. K-12 / 0 - 1800,Monmouth,2400,Keansburg Boro,11.5,16|52,88640,41|52,10.4,29|52,86352,37|52
E. K-12 / 0 - 1800,Monmouth,2430,Keyport Boro,9.8,44|52,71702,13|52,9.4,44|52,75052,16|52
E. K-12 / 0 - 1800,Monmouth,2930,Manasquan Boro,10.0,42|52,75660,23|52,9.9,39|52,84760,32|52
E. K-12 / 0 - 1800,Morris,450,Boonton Town,10.4,31|52,78557,29|52,10.1,36|52,79025,22|52
E. K-12 / 0 - 1800,Morris,630,Butler Boro,10.3,32|52,79326,31|52,11.4,15|52,89493,42|52
E. K-12 / 0 - 1800,Morris,2460,Kinnelon Boro,10.2,37|52,98507,51|52,11.0,22|52,100572,48|52
E. K-12 / 0 - 1800,Morris,3460,Mountain Lakes Boro,8.8,48|52,98105,50|52,8.8,49|52,104095,51|52
E. K-12 / 0 - 1800,Ocean,4190,Plumsted Twp,12.2,6|52,83668,37|52,13.4,3|52,81268,28|52
E. K-12 / 0 - 1800,Ocean,4220,Point Pleasant Beach Boro,8.4,49|52,81895,32|52,8.5,51|52,85180,34|52
E. K-12 / 0 - 1800,Passaic,4230,Pompton Lakes Boro,11.8,11|52,89237,42|52,11.4,15|52,88881,40|52
E. K-12 / 0 - 1800,Salem,4150,Pittsgrove Twp,10.1,40|52,66130,2|52,10.8,24|52,70379,5|52
E. K-12 / 0 - 1800,Salem,4630,Salem City,12.9,2|52,74248,17|52,14.3,2|52,85127,33|52
E. K-12 / 0 - 1800,Salem,5910,Woodstown-Pilesgrove Reg,11.2,19|52,70981,12|52,11.1,20|52,77053,19|52
E. K-12 / 0 - 1800,Somerset,3000,Manville Boro,10.9,24|52,69410,8|52,9.8,42|52,72660,9|52
E. K-12 / 0 - 1800,Somerset,4815,Somerset Hills Regional,11.0,23|52,91135,43|52,10.2,34|52,90398,43|52
E. K-12 / 0 - 1800,Sussex,2240,Hopatcong,12.4,5|52,96405,48|52,12.0,6|52,98620,47|52
E. K-12 / 0 - 1800,Sussex,3590,Newton Town,10.8,26|52,75297,20|52,10.1,36|52,73717,14|52
E. K-12 / 0 - 1800,Union,2420,Kenilworth Boro,10.3,32|52,94233,46|52,10.4,29|52,98098,46|52
E. K-12 / 0 - 1800,Warren,280,Belvidere Town,10.3,32|52,83599,36|52,11.1,20|52,84349,31|52
F. K-12 / 1801 - 350,Statewide,N.A.,Group Average: F. K-12 / 1801-3500,11.2,N.A.,80051,N.A.,11.3,N.A.,81987,N.A.
F. K-12 / 1801 - 350,Statewide,N.A.,Group Median:  F. K-12 / 1801-3500,11.5,N.A.,78254,N.A.,11.5,N.A.,80500,N.A.
F. K-12 / 1801 - 350,Statewide,N.A.,State Average:   All Operating Types,11.7,N.A.,81927,N.A.,11.7,N.A.,84011,N.A.
F. K-12 / 1801 - 350,Statewide,N.A.,State Median:    All Operating Types,10.9,N.A.,80196,N.A.,10.9,N.A.,82780,N.A.
F. K-12 / 1801 - 3500,Atlantic,1960,Hammonton Town,13.2,4|72,86644,63|72,12.8,8|71,89197,60|72
F. K-12 / 1801 - 3500,Bergen,890,Cliffside Park Boro,12.4,13|72,72941,21|72,12.3,14|71,75590,23|72
F. K-12 / 1801 - 3500,Bergen,1130,Dumont Boro,12.0,21|72,84732,58|72,11.8,28|71,86278,53|72
F. K-12 / 1801 - 3500,Bergen,1345,Elmwood Park,12.8,8|72,58284,1|72,13.2,4|71,58684,1|72
F. K-12 / 1801 - 3500,Bergen,1370,Englewood City,10.8,52|72,82251,55|72,10.7,52|71,84581,49|72
F. K-12 / 1801 - 3500,Bergen,1760,Glen Rock Boro,11.6,30|72,82174,54|72,11.1,43|71,82174,43|72
F. K-12 / 1801 - 3500,Bergen,2620,Leonia Boro,10.9,49|72,69452,9|72,11.3,40|71,75047,19|72
F. K-12 / 1801 - 3500,Bergen,2740,Lodi Borough,12.6,10|72,65449,3|72,12.3,14|71,65463,4|72
F. K-12 / 1801 - 3500,Bergen,2860,Lyndhurst Twp,13.8,2|72,86030,61|72,14.3,1|71,89730,64|72
F. K-12 / 1801 - 3500,Bergen,2900,Mahwah Twp,10.1,62|72,83016,57|72,9.8,67|71,82837,44|72
F. K-12 / 1801 - 3500,Bergen,3550,New Milford Boro,12.2,16|72,76381,31|72,12.2,17|71,81125,39|72
F. K-12 / 1801 - 3500,Bergen,3600,North Arlington Boro,12.9,7|72,69650,10|72,12.4,13|71,63726,3|72
F. K-12 / 1801 - 3500,Bergen,4310,Ramsey Boro,9.5,69|72,99592,72|72,9.4,69|71,103700,72|72
F. K-12 / 1801 - 3500,Bergen,4380,Ridgefield Park Twp,10.4,59|72,78674,38|72,10.3,63|71,88321,57|72
F. K-12 / 1801 - 3500,Bergen,4600,Rutherford Boro,11.2,39|72,78643,37|72,11.6,30|71,80251,33|72
F. K-12 / 1801 - 3500,Bergen,4610,Saddle Brook Twp,12.1,19|72,71462,17|72,12.5,9|71,75146,22|72
F. K-12 / 1801 - 3500,Bergen,5160,Tenafly Boro,11.0,45|72,90289,67|72,11.4,37|71,90159,65|72
F. K-12 / 1801 - 3500,Bergen,5755,Westwood Regional,10.8,52|72,86890,64|72,10.4,60|71,89676,63|72
F. K-12 / 1801 - 3500,Burlington,475,Bordentown Regional,11.6,30|72,78635,36|72,11.9,22|71,81688,40|72
F. K-12 / 1801 - 3500,Burlington,840,Cinnaminson Twp,11.9,23|72,82536,56|72,11.7,29|71,88236,56|72
F. K-12 / 1801 - 3500,Burlington,1060,Delran Twp,10.9,49|72,77149,32|72,10.8,49|71,77408,27|72
F. K-12 / 1801 - 3500,Burlington,3010,Maple Shade Twp,11.0,45|72,75991,29|72,10.5,56|71,77305,26|72
F. K-12 / 1801 - 3500,Camden,940,Collingswood Boro,11.0,45|72,75041,25|72,12.0,19|71,77900,30|72
F. K-12 / 1801 - 3500,Camden,1770,Gloucester City,14.2,1|72,81884,52|72,13.0,6|71,89494,62|72
F. K-12 / 1801 - 3500,Camden,1890,Haddon Twp,13.1,5|72,70953,14|72,13.1,5|71,77553,28|72
F. K-12 / 1801 - 3500,Camden,1900,Haddonfield Boro,13.5,3|72,73946,24|72,13.3,3|71,77678,29|72
F. K-12 / 1801 - 3500,Camden,2670,Lindenwold Boro,11.5,36|72,70688,11|72,11.1,43|71,67254,5|72
F. K-12 / 1801 - 3500,Camden,4110,Pine Hill Boro,11.6,30|72,68291,7|72,12.0,19|71,73954,15|72
F. K-12 / 1801 - 3500,Cape May,3130,Middle Twp,11.6,30|72,66064,4|72,11.5,33|71,67716,6|72
F. K-12 / 1801 - 3500,Essex,660,Caldwell-West Caldwell,10.8,52|72,77747,34|72,11.1,43|71,78263,31|72
F. K-12 / 1801 - 3500,Essex,5370,Verona Boro,12.1,19|72,80553,44|72,11.9,22|71,85551,50|72
F. K-12 / 1801 - 3500,Gloucester,1730,Glassboro,11.6,30|72,71320,15|72,11.5,33|71,73667,14|72
F. K-12 / 1801 - 3500,Gloucester,5620,West Deptford Twp,11.8,25|72,88433,66|72,11.9,22|71,91786,68|72
F. K-12 / 1801 - 3500,Hudson,2060,Harrison Town,12.7,9|72,87884,65|72,12.5,9|71,95846,70|72
F. K-12 / 1801 - 3500,Hudson,2210,Hoboken City,10.7,55|72,81831,51|72,11.0,46|71,89431,61|72
F. K-12 / 1801 - 3500,Hudson,4730,Secaucus Town,11.4,37|72,66427,6|72,11.2,42|71,70587,11|72
F. K-12 / 1801 - 3500,Mercer,2280,Hopewell Valley Regional,9.4,70|72,94543,70|72,9.3,70|71,96358,71|72
F. K-12 / 1801 - 3500,Mercer,5510,Robbinsville Twp,11.1,43|72,73800,23|72,12.1,18|71,81768,41|72
F. K-12 / 1801 - 3500,Middlesex,3120,Metuchen Boro,11.8,25|72,85575,60|72,12.0,19|71,86625,54|72
F. K-12 / 1801 - 3500,Middlesex,3140,Middlesex Boro,11.7,28|72,75228,26|72,11.3,40|71,76628,24|72
F. K-12 / 1801 - 3500,Middlesex,4920,South River Boro,12.0,21|72,71710,18|72,11.4,37|71,74980,18|72
F. K-12 / 1801 - 3500,Monmouth,2105,Hazlet Twp,12.5,12|72,81000,49|72,13.5,2|71,84191,48|72
F. K-12 / 1801 - 3500,Monmouth,2230,Holmdel Twp,10.0,63|72,81400,50|72,10.2,64|71,88703,58|72
F. K-12 / 1801 - 3500,Monmouth,3510,Neptune Twp,10.0,63|72,75614,27|72,10.8,49|71,80739,35|72
F. K-12 / 1801 - 3500,Monmouth,3810,Ocean Twp,9.3,71|72,79815,42|72,9.2,71|71,79815,32|72
F. K-12 / 1801 - 3500,Monmouth,5310,Upper Freehold Regional,12.6,10|72,76051,30|72,11.9,22|71,81096,38|72
F. K-12 / 1801 - 3500,Monmouth,5420,Wall Twp,9.1,72|72,80750,46|72,9.2,71|71,83975,46|72
F. K-12 / 1801 - 3500,Morris,1110,Dover Town,11.1,43|72,70875,13|72,10.5,56|71,70875,13|72
F. K-12 / 1801 - 3500,Morris,2380,Jefferson Twp,10.7,55|72,79204,39|72,10.8,49|71,80818,37|72
F. K-12 / 1801 - 3500,Morris,2870,Madison Boro,10.9,49|72,86295,62|72,10.7,52|71,88125,55|72
F. K-12 / 1801 - 3500,Morris,3340,Montville Twp,9.7,66|72,85565,59|72,10.1,66|71,88904,59|72
F. K-12 / 1801 - 3500,Morris,4080,Pequannock Twp,11.2,39|72,81906,53|72,11.6,30|71,83545,45|72
F. K-12 / 1801 - 3500,Morris,4560,Roxbury Twp,10.5,58|72,79663,41|72,10.4,60|71,82145,42|72
F. K-12 / 1801 - 3500,Ocean,2940,Manchester Twp,9.7,66|72,73251,22|72,9.5,68|71,74531,17|72
F. K-12 / 1801 - 3500,Ocean,4210,Point Pleasant Boro,11.3,38|72,72531,20|72,11.9,22|71,75096,21|72
F. K-12 / 1801 - 3500,Passaic,2100,Hawthorne Boro,10.3,60|72,70840,12|72,10.2,64|71,70740,12|72
F. K-12 / 1801 - 3500,Passaic,5650,West Milford Twp,11.9,23|72,95200,71|72,11.5,33|71,90800,66|72
F. K-12 / 1801 - 3500,Salem,4070,Penns Grv-Carneys Pt Reg,12.2,16|72,72037,19|72,11.6,30|71,70237,10|72
F. K-12 / 1801 - 3500,Salem,4075,Pennsville,11.0,45|72,71371,16|72,11.0,46|71,68371,8|72
F. K-12 / 1801 - 3500,Somerset,490,Bound Brook Boro,10.3,60|72,66170,5|72,10.5,56|71,70065,9|72
F. K-12 / 1801 - 3500,Somerset,3670,North Plainfield Boro,10.7,55|72,80680,45|72,10.6,55|71,80510,34|72
F. K-12 / 1801 - 3500,Somerset,4820,Somerville Boro,10.0,63|72,79524,40|72,10.4,60|71,84024,47|72
F. K-12 / 1801 - 3500,Sussex,4960,Sparta Twp,11.2,39|72,91735,69|72,11.0,46|71,92370,69|72
F. K-12 / 1801 - 3500,Sussex,5360,Vernon Twp,12.4,13|72,91285,68|72,11.4,37|71,91589,67|72
F. K-12 / 1801 - 3500,Union,310,Berkeley Heights Twp,9.6,68|72,80085,43|72,10.5,56|71,86168,52|72
F. K-12 / 1801 - 3500,Union,850,Clark Twp,11.8,25|72,62667,2|72,12.3,14|71,63511,2|72
F. K-12 / 1801 - 3500,Union,2190,Hillside Twp,11.6,30|72,80772,47|72,12.5,9|71,80772,36|72
F. K-12 / 1801 - 3500,Union,3560,New Providence Boro,11.7,28|72,77152,33|72,11.9,22|71,85593,51|72
F. K-12 / 1801 - 3500,Union,4540,Roselle Boro,12.3,15|72,68878,8|72,12.5,9|71,68178,7|72
F. K-12 / 1801 - 3500,Union,4550,Roselle Park Boro,12.2,16|72,80812,48|72,11.5,33|71,77262,25|72
F. K-12 / 1801 - 3500,Union,5000,Springfield Twp,13.0,6|72,78406,35|72,12.9,7|71,75054,20|72
F. K-12 / 1801 - 3500,Warren,1870,Hackettstown,11.2,39|72,75915,28|72,10.7,52|71,74045,16|72
G. K-12 / 3501 +,Statewide,N.A.,Group Average: G. K-12 / 3501+,12.0,N.A.,84364,N.A.,12.0,N.A.,86730,N.A.
G. K-12 / 3501 +,Statewide,N.A.,Group Median:  G. K-12 / 3501+,11.7,N.A.,83552,N.A.,11.5,N.A.,86411,N.A.
G. K-12 / 3501 +,Statewide,N.A.,State Average:   All Operating Types,11.7,N.A.,81927,N.A.,11.7,N.A.,84011,N.A.
G. K-12 / 3501 +,Statewide,N.A.,State Median:    All Operating Types,10.9,N.A.,80196,N.A.,10.9,N.A.,82780,N.A.
G. K-12 / 3501 +,Atlantic,110,Atlantic City,9.6,95|96,103981,95|96,9.6,95|96,105695,94|96
G. K-12 / 3501 +,Atlantic,1310,Egg Harbor Twp,10.8,85|96,82254,46|96,10.6,88|96,79704,24|96
G. K-12 / 3501 +,Atlantic,4180,Pleasantville City,11.8,39|96,90885,79|96,11.5,48|96,99897,87|96
G. K-12 / 3501 +,Bergen,300,Bergenfield Boro,12.5,19|96,87965,72|96,12.4,22|96,88891,67|96
G. K-12 / 3501 +,Bergen,1450,Fair Lawn Public Schools,11.6,51|96,85806,65|96,11.5,48|96,88646,65|96
G. K-12 / 3501 +,Bergen,1550,Fort Lee Boro,12.2,29|96,83775,54|96,11.8,36|96,84375,43|96
G. K-12 / 3501 +,Bergen,1700,Garfield City,11.2,65|96,74900,14|96,11.6,46|96,86700,51|96
G. K-12 / 3501 +,Bergen,1860,Hackensack City,11.8,39|96,104596,96|96,12.1,28|96,109845,95|96
G. K-12 / 3501 +,Bergen,3930,Paramus Boro,10.6,88|96,77280,25|96,10.7,83|96,75747,15|96
G. K-12 / 3501 +,Bergen,4390,Ridgewood Village,12.2,29|96,97767,87|96,12.1,28|96,96627,83|96
G. K-12 / 3501 +,Bergen,5150,Teaneck Twp,9.9,93|96,83400,53|96,11.1,71|96,92750,76|96
G. K-12 / 3501 +,Burlington,620,Burlington Twp,11.1,72|96,80265,40|96,11.2,62|96,87269,57|96
G. K-12 / 3501 +,Burlington,3360,Moorestown Twp,11.3,61|96,96681,84|96,11.2,62|96,97892,84|96
G. K-12 / 3501 +,Burlington,4050,Pemberton Twp,11.7,44|96,92573,82|96,11.3,55|96,96173,81|96
G. K-12 / 3501 +,Burlington,5805,Willingboro Twp,12.4,23|96,76218,19|96,14.1,4|96,82054,33|96
G. K-12 / 3501 +,Camden,680,Camden City,18.1,1|96,87022,69|96,19.4,1|96,86972,55|96
G. K-12 / 3501 +,Camden,800,Cherry Hill Twp,11.8,39|96,98130,88|96,11.8,36|96,102148,93|96
G. K-12 / 3501 +,Camden,4060,Pennsauken Twp,12.2,29|96,80998,41|96,12.6,18|96,79407,23|96
G. K-12 / 3501 +,Camden,5820,Winslow Twp,10.9,80|96,78895,32|96,11.2,62|96,86405,48|96
G. K-12 / 3501 +,Cumberland,540,Bridgeton City,12.4,23|96,76832,20|96,12.3,24|96,74870,14|96
G. K-12 / 3501 +,Cumberland,3230,Millville City,11.8,39|96,71715,11|96,11.7,41|96,75915,16|96
G. K-12 / 3501 +,Cumberland,5390,Vineland City,13.8,4|96,79882,38|96,13.5,10|96,79743,25|96
G. K-12 / 3501 +,Essex,250,Belleville Town,12.4,23|96,78371,31|96,11.9,33|96,90904,71|96
G. K-12 / 3501 +,Essex,410,Bloomfield Twp,11.7,44|96,77218,22|96,11.8,36|96,82133,34|96
G. K-12 / 3501 +,Essex,1210,East Orange,12.6,16|96,98579,90|96,13.6,9|96,98579,85|96
G. K-12 / 3501 +,Essex,2330,Irvington Township,13.3,6|96,83051,49|96,14.5,3|96,91934,73|96
G. K-12 / 3501 +,Essex,2730,Livingston Twp,11.9,37|96,88575,76|96,11.7,41|96,96588,82|96
G. K-12 / 3501 +,Essex,3190,Millburn Twp,11.1,72|96,101160,93|96,10.8,80|96,101160,90|96
G. K-12 / 3501 +,Essex,3310,Montclair Town,11.2,65|96,87392,70|96,10.9,74|96,88016,60|96
G. K-12 / 3501 +,Essex,3570,Newark City,13.3,6|96,85000,60|96,13.8,7|96,88125,62|96
G. K-12 / 3501 +,Essex,3750,Nutley Town,12.7,15|96,81280,43|96,14.0,5|96,84775,44|96
G. K-12 / 3501 +,Essex,3880,City Of Orange Twp,11.2,65|96,70423,9|96,11.3,55|96,70519,5|96
