GROUP,CONAME,DIST,DISTNAME,EX121,EX221
F. K-12 / 1801 - 3500,Somerset,4820,Somerville Boro,1357616,1126311
F. K-12 / 1801 - 3500,Sussex,4960,Sparta Twp,570000,798139
F. K-12 / 1801 - 3500,Sussex,5360,Vernon Twp,2181763,2268526
F. K-12 / 1801 - 3500,Union,310,Berkeley Heights Twp,1453022,2443675
F. K-12 / 1801 - 3500,Union,850,Clark Twp,2200132,2854432
F. K-12 / 1801 - 3500,Union,2190,Hillside Twp,508400,1428160
F. K-12 / 1801 - 3500,Union,3560,New Providence Boro,981035,1609579
F. K-12 / 1801 - 3500,Union,4540,Roselle Boro,2135372,1411067
F. K-12 / 1801 - 3500,Union,4550,Roselle Park Boro,2040038,2700000
F. K-12 / 1801 - 3500,Union,5000,Springfield Twp,38357,650000
F. K-12 / 1801 - 3500,Warren,1870,Hackettstown,0,300000
G. K-12 / 3501 +,Atlantic,110,Atlantic City,19102846,26815568
G. K-12 / 3501 +,Atlantic,1310,Egg Harbor Twp,3636176,2981263
G. K-12 / 3501 +,Atlantic,4180,Pleasantville City,8484760,14488816
G. K-12 / 3501 +,Bergen,300,Bergenfield Boro,1010833,1010833
G. K-12 / 3501 +,Bergen,1450,Fair Lawn Public Schools,8655588,3832927
G. K-12 / 3501 +,Bergen,1550,Fort Lee Boro,2000000,3000000
G. K-12 / 3501 +,Bergen,1700,Garfield City,0,2134820
G. K-12 / 3501 +,Bergen,1860,Hackensack City,2654562,2672121
G. K-12 / 3501 +,Bergen,3930,Paramus Boro,600000,600000
G. K-12 / 3501 +,Bergen,4390,Ridgewood Village,2616672,2700000
G. K-12 / 3501 +,Bergen,5150,Teaneck Twp,1315650,3399556
G. K-12 / 3501 +,Burlington,620,Burlington Twp,0,0
G. K-12 / 3501 +,Burlington,3360,Moorestown Twp,3248747,3301996
G. K-12 / 3501 +,Burlington,4050,Pemberton Twp,4944609,9023116
G. K-12 / 3501 +,Burlington,5805,Willingboro Twp,2965955,2231730
G. K-12 / 3501 +,Camden,680,Camden City,0,0
G. K-12 / 3501 +,Camden,800,Cherry Hill Twp,1431609,754502
G. K-12 / 3501 +,Camden,4060,Pennsauken Twp,14430102,16412541
G. K-12 / 3501 +,Camden,5820,Winslow Twp,8916402,6761767
G. K-12 / 3501 +,Cumberland,540,Bridgeton City,12707687,10626267
G. K-12 / 3501 +,Cumberland,3230,Millville City,0,0
G. K-12 / 3501 +,Cumberland,5390,Vineland City,10087889,13619282
G. K-12 / 3501 +,Essex,250,Belleville Town,0,0
G. K-12 / 3501 +,Essex,410,Bloomfield Twp,2000000,2000000
G. K-12 / 3501 +,Essex,1210,East Orange,0,0
G. K-12 / 3501 +,Essex,2330,Irvington Township,20900121,0
G. K-12 / 3501 +,Essex,2730,Livingston Twp,1882516,859795
G. K-12 / 3501 +,Essex,3190,Millburn Twp,2300000,2300000
G. K-12 / 3501 +,Essex,3310,Montclair Town,737760,0
G. K-12 / 3501 +,Essex,3570,Newark City,116661614,90668532
G. K-12 / 3501 +,Essex,3750,Nutley Town,0,0
G. K-12 / 3501 +,Essex,3880,City Of Orange Twp,14916973,0
G. K-12 / 3501 +,Essex,4900,South Orange-Maplewood,7044348,6893128
G. K-12 / 3501 +,Essex,5680,West Orange Town,3896933,3787690
G. K-12 / 3501 +,Gloucester,1100,Deptford Twp,5866185,5379797
G. K-12 / 3501 +,Gloucester,3280,Monroe Twp,5005640,5299047
G. K-12 / 3501 +,Gloucester,5500,Washington Twp,6294879,0
G. K-12 / 3501 +,Hudson,220,Bayonne City,5137675,5752600
G. K-12 / 3501 +,Hudson,2390,Jersey City,99178178,102665479
G. K-12 / 3501 +,Hudson,2410,Kearny Town,0,0
G. K-12 / 3501 +,Hudson,3610,North Bergen Twp,0,0
G. K-12 / 3501 +,Hudson,5240,Union City,16054803,11153881
G. K-12 / 3501 +,Hudson,5670,West New York Schools,16176821,29187152
G. K-12 / 3501 +,Mercer,1245,East Windsor Regional,2549505,4553291
G. K-12 / 3501 +,Mercer,1430,Ewing Twp,973548,973626
G. K-12 / 3501 +,Mercer,1950,Hamilton Twp,0,3411782
G. K-12 / 3501 +,Mercer,2580,Lawrence Twp,0,100784
G. K-12 / 3501 +,Mercer,4255,Princeton Public Schools,3266127,3893695
G. K-12 / 3501 +,Mercer,5210,Trenton Public School District,42479212,15044467
G. K-12 / 3501 +,Mercer,5715,W Windsor-Plainsboro Reg,14713928,15808412
G. K-12 / 3501 +,Middlesex,750,Carteret Boro,0,0
G. K-12 / 3501 +,Middlesex,1170,East Brunswick Twp,2470753,1614073
G. K-12 / 3501 +,Middlesex,1290,Edison Twp,8675125,16925084
G. K-12 / 3501 +,Middlesex,3290,Monroe Twp,1436316,2964002
G. K-12 / 3501 +,Middlesex,3530,New Brunswick City,0,0
G. K-12 / 3501 +,Middlesex,3620,North Brunswick Twp,0,0
G. K-12 / 3501 +,Middlesex,3845,Old Bridge Twp,146167,0
G. K-12 / 3501 +,Middlesex,4090,Perth Amboy City,0,0
G. K-12 / 3501 +,Middlesex,4130,Piscataway Twp,7678114,8716327
G. K-12 / 3501 +,Middlesex,4660,Sayreville Boro,949019,1250000
G. K-12 / 3501 +,Middlesex,4860,South Brunswick Twp,3950555,0
G. K-12 / 3501 +,Middlesex,4910,South Plainfield Boro,0,0
G. K-12 / 3501 +,Middlesex,5850,Woodbridge Twp,28512990,25570851
G. K-12 / 3501 +,Monmouth,2770,Long Branch City,669012,3605843
G. K-12 / 3501 +,Monmouth,3040,Matawan-Aberdeen Regional,0,0
G. K-12 / 3501 +,Monmouth,3160,Middletown Twp,0,0
G. K-12 / 3501 +,Morris,785,Sch Dist Of The Chathams,264831,1362436
G. K-12 / 3501 +,Morris,3385,Morris School District,4064436,7251448
G. K-12 / 3501 +,Morris,3450,Mount Olive Twp,4626405,1535147
G. K-12 / 3501 +,Morris,3950,Parsippany-Troy Hills Twp,3816284,6631230
G. K-12 / 3501 +,Morris,4330,Randolph Twp,0,1165000
G. K-12 / 3501 +,Ocean,185,Barnegat Twp,1769411,581700
G. K-12 / 3501 +,Ocean,530,Brick Twp,1020102,0
G. K-12 / 3501 +,Ocean,2360,Jackson Twp,0,0
G. K-12 / 3501 +,Ocean,2480,Lacey Twp,423504,0
G. K-12 / 3501 +,Ocean,2520,Lakewood Twp,0,0
G. K-12 / 3501 +,Ocean,5190,Toms River Regional,0,0
G. K-12 / 3501 +,Passaic,900,Clifton City,0,0
G. K-12 / 3501 +,Passaic,3970,Passaic City,16095996,22713917
G. K-12 / 3501 +,Passaic,4010,Paterson City,34615267,19600066
G. K-12 / 3501 +,Passaic,5570,Wayne Twp,0,0
G. K-12 / 3501 +,Somerset,350,Bernards Twp,3797192,5761527
G. K-12 / 3501 +,Somerset,555,Bridgewater-Raritan Reg,4250000,4000000
G. K-12 / 3501 +,Somerset,1610,Franklin Twp,1502825,0
G. K-12 / 3501 +,Somerset,2170,Hillsborough Twp,4533115,4533115
G. K-12 / 3501 +,Somerset,3320,Montgomery Twp,3800000,4200000
G. K-12 / 3501 +,Union,980,Cranford Twp,0,0
G. K-12 / 3501 +,Union,1320,Elizabeth City,0,0
G. K-12 / 3501 +,Union,2660,Linden City,4444305,4219515
G. K-12 / 3501 +,Union,4160,Plainfield City,0,0
G. K-12 / 3501 +,Union,4290,Rahway City,1800000,2800000
G. K-12 / 3501 +,Union,4670,Scotch Plains-Fanwood Reg,2000000,2000000
G. K-12 / 3501 +,Union,5090,Summit City,2522479,2483724
G. K-12 / 3501 +,Union,5290,Union Twp,1970,1500000
G. K-12 / 3501 +,Union,5730,Westfield Town,1500000,512983
G. K-12 / 3501 +,Warren,4100,Phillipsburg Town,1255968,0
H. 7-12 / 9-12,Atlantic,1790,Greater Egg Harbor Reg,1742965,1742965
H. 7-12 / 9-12,Atlantic,2910,Mainland Regional,2087543,2523821
H. 7-12 / 9-12,Bergen,745,Carlstadt-East Rutherford,0,539529
H. 7-12 / 9-12,Bergen,3700,Northern Highlands Regional High School,1262593,1347862
H. 7-12 / 9-12,Bergen,3710,Northern Valley Regional,179228,0
H. 7-12 / 9-12,Bergen,3960,Pascack Valley Regional,1413901,2503644
H. 7-12 / 9-12,Bergen,4300,Ramapo-Indian Hill Reg,1400000,1400000
H. 7-12 / 9-12,Bergen,4405,River Dell Regional,325000,320000
H. 7-12 / 9-12,Burlington,2610,Lenape Regional,8784473,8719108
H. 7-12 / 9-12,Burlington,3690,Northern Burlington Reg,404770,318052
H. 7-12 / 9-12,Burlington,4320,Rancocas Valley Regional,24661,913993
H. 7-12 / 9-12,Camden,390,Black Horse Pike Regional,4159780,2230352
H. 7-12 / 9-12,Camden,1255,Eastern Camden County Reg,1048592,1903985
H. 7-12 / 9-12,Camden,5035,Sterling High School Dist,558926,354845
H. 7-12 / 9-12,Cape May,2820,Lower Cape May Regional,2008947,2199795
H. 7-12 / 9-12,Cumberland,997,Cumberland Regional,450000,450000
H. 7-12 / 9-12,Essex,5630,West Essex Regional,500000,750000
H. 7-12 / 9-12,Gloucester,870,Clearview Regional,1646971,2536491
H. 7-12 / 9-12,Gloucester,1715,Gateway Regional,2723280,2709854
H. 7-12 / 9-12,Gloucester,2440,Kingsway Regional,359936,839430
H. 7-12 / 9-12,Gloucester,4940,Delsea Regional H.S Dist.,1131180,1209162
H. 7-12 / 9-12,Hunterdon,1050,Delaware Valley Regional,419480,0
H. 7-12 / 9-12,Hunterdon,2300,Hunterdon Central Reg,3974385,4051342
H. 7-12 / 9-12,Hunterdon,3660,North Hunterdon-Voorhees Regional High S,5586766,5250000
H. 7-12 / 9-12,Monmouth,1650,Freehold Regional,9612193,10061003
H. 7-12 / 9-12,Monmouth,2120,Henry Hudson Regional,602182,284333
H. 7-12 / 9-12,Monmouth,3270,Monmouth Regional,583341,1619558
H. 7-12 / 9-12,Monmouth,4365,Red Bank Regional,351844,0
H. 7-12 / 9-12,Monmouth,4580,Rumson-Fair Haven Reg,787990,203711
H. 7-12 / 9-12,Monmouth,4760,Shore Regional,700781,656233
H. 7-12 / 9-12,Morris,1990,Hanover Park Regional,4773378,7065913
H. 7-12 / 9-12,Morris,3370,Morris Hills Regional,0,0
H. 7-12 / 9-12,Morris,5660,West Morris Regional,4867599,3755835
H. 7-12 / 9-12,Ocean,770,Central Regional,20205,0
H. 7-12 / 9-12,Ocean,4105,Pinelands Regional,1860951,1305573
H. 7-12 / 9-12,Ocean,4950,Southern Regional,0,390711
H. 7-12 / 9-12,Passaic,2510,Lakeland Regional,876117,498499
H. 7-12 / 9-12,Passaic,3980,Passaic Co Manchester Reg,700000,700000
H. 7-12 / 9-12,Passaic,3990,Passaic Valley Regional,2795567,2999641
H. 7-12 / 9-12,Somerset,5550,Watchung Hills Regional,622756,489221
H. 7-12 / 9-12,Sussex,2165,High Point Regional,941647,948757
H. 7-12 / 9-12,Sussex,2465,Kittatinny Regional,0,0
H. 7-12 / 9-12,Sussex,2615,Lenape Valley Regional,0,100000
H. 7-12 / 9-12,Sussex,5435,Wallkill Valley Regional,0,0
H. 7-12 / 9-12,Warren,3675,North Warren Regional,490268,825000
H. 7-12 / 9-12,Warren,5465,Warren Hills Regional,2250000,1646532
I. CSSD,Atlantic,125,Atlantic Co Special Serv,0,0
I. CSSD,Bergen,285,Bergen Co Special Service,0,0
I. CSSD,Burlington,605,Burlington Co Spec Serv,0,0
I. CSSD,Cape May,715,Cape May Co Special Serv,0,0
I. CSSD,Gloucester,1774,Gloucester Co Spec Serv,0,0
I. CSSD,Mercer,3103,Mercer County Special Services School Di,0,0
I. CSSD,Salem,4635,Salem Co Special Service,0,0
J. County Voc,Atlantic,120,Atlantic Co Vocational,1993244,3035063
J. County Voc,Bergen,290,Bergen County Vocational Technical Schoo,0,0
J. County Voc,Burlington,610,Burlington Co Vocational,0,0
J. County Voc,Camden,700,Camden County Vocational,2755628,4487263
J. County Voc,Cape May,720,Cape May County Vocational School Distri,0,0
J. County Voc,Cumberland,995,Cumberland Co Vocational,1910826,2482655
J. County Voc,Essex,1390,Essex Co Voc-Tech,8767567,14516452
J. County Voc,Gloucester,1775,Gloucester Co Vocational,0,0
J. County Voc,Hudson,2295,Hudson County Vocational,158474,0
J. County Voc,Hunterdon,2308,Hunterdon Co Vocational,199364,200437
J. County Voc,Mercer,3105,Mercer County Vocational,1068335,623821
J. County Voc,Middlesex,3150,Middlesex Co Vocational,1035007,876742
J. County Voc,Monmouth,3260,Monmouth Co Vocational,0,0
J. County Voc,Morris,3365,Morris County Vocational,528661,764779
J. County Voc,Ocean,3790,Ocean County Vocational,252859,0
J. County Voc,Passaic,3995,Passaic County Vocational,4671651,0
J. County Voc,Salem,4640,Salem County Vocational,0,41885
J. County Voc,Somerset,4810,Somerset Co Vocational,338000,267819
J. County Voc,Sussex,5110,Sussex County Vocational,0,0
J. County Voc,Union,5260,Union County Vocational,10422207,3424459
J. County Voc,Warren,5460,Warren County Vocational,500000,476442
K. Charter/Ren,Atlantic,6060,Atlantic Community Charter School,0,0
K. Charter/Ren,Atlantic,6104,Principle Academy Charter School,0,0
K. Charter/Ren,Atlantic,7410,Charter~tech High School,0,0
K. Charter/Ren,Bergen,6013,Bergen Arts And Sciences Charter School,0,0
K. Charter/Ren,Bergen,6430,Englewood On The Palisades Charter Schoo,0,0
K. Charter/Ren,Bergen,7890,Teaneck Community Cs,0,0
K. Charter/Ren,Burlington,6026,Riverbank Charter School Of Excelle,0,0
K. Charter/Ren,Burlington,6076,Benjamin Banneker Prep Cs,0,0
K. Charter/Ren,Camden,1799,Kipp Cooper Norcross,0,0
K. Charter/Ren,Camden,1801,Camden Prep,0,0
K. Charter/Ren,Camden,1802,Mastery Schools Of Camden,0,0
K. Charter/Ren,Camden,6086,Hope Community Cs,0,0
K. Charter/Ren,Camden,6107,Camden’s Promise Charter School,0,0
K. Charter/Ren,Camden,7109,Leap Academy University Cs,0,0
K. Charter/Ren,Cumberland,6028,Vineland Public Charter School,0,0
K. Charter/Ren,Cumberland,6069,Millville Public Charter School,0,0
K. Charter/Ren,Cumberland,6089,Compass Academy Cs,0,0
K. Charter/Ren,Cumberland,6100,Bridgeton Public Charter School,0,0
K. Charter/Ren,Essex,6020,Pride Academy Charter School,0,0
K. Charter/Ren,Essex,6022,Burch Charter School Of Excellence,0,0
K. Charter/Ren,Essex,6029,Newark Educators Community Charter Schoo,0,0
K. Charter/Ren,Essex,6053,Great Oaks Legacy Charter School,0,0
K. Charter/Ren,Essex,6058,Roseville Community Cs,0,0
K. Charter/Ren,Essex,6094,Phillip's Academy Charter School,0,0
K. Charter/Ren,Essex,6099,Link Community Charter School,0,0
K. Charter/Ren,Essex,6109,Lead Charter School,0,0
K. Charter/Ren,Essex,6320,Discovery Cs,0,0
K. Charter/Ren,Essex,6410,East Orange Community Cs,0,0
K. Charter/Ren,Essex,6665,Gray Cs,0,0
K. Charter/Ren,Essex,7021,People's Achieve Community Charter Schoo,0,0
K. Charter/Ren,Essex,7210,Marion P. Thomas Cs,0,0
K. Charter/Ren,Essex,7290,New Horizons Comm. Cs,0,0
K. Charter/Ren,Essex,7320,North Star Academy Charter School,0,0
K. Charter/Ren,Essex,7325,Team Academy Charter School,0,0
K. Charter/Ren,Essex,7730,Robert Treat Academy Cs,0,0
K. Charter/Ren,Essex,7735,Maria L. Varisco-Rogers Cs,0,0
K. Charter/Ren,Hudson,6030,The Ethical Community Charter School,0,0
K. Charter/Ren,Hudson,6036,Hola Hoboken Dual Lang Cs,0,0
K. Charter/Ren,Hudson,6064,Dr Lena Edwards Academic Charter School,0,0
K. Charter/Ren,Hudson,6082,Beloved Community Charter School,0,0
K. Charter/Ren,Hudson,6093,Jersey City Global Cs,0,0
K. Charter/Ren,Hudson,6103,Empowerment Academy Charter School,0,0
K. Charter/Ren,Hudson,6105,Hudson Arts And Science  Charter School,0,0
K. Charter/Ren,Hudson,6420,Elysian Cs Of Hoboken,0,0
K. Charter/Ren,Hudson,6720,Hoboken Cs,0,0
K. Charter/Ren,Hudson,6910,Jersey City Comm. Cs,0,0
K. Charter/Ren,Hudson,6915,Jersey City Golden Door Charter School,0,0
K. Charter/Ren,Hudson,7115,Learning Community Cs,0,0
K. Charter/Ren,Hudson,7830,Soaring Heights Cs,0,0
K. Charter/Ren,Hudson,7898,Kindle Education Public Charter School,0,0
K. Charter/Ren,Hudson,8060,University Academy Cs,0,0
K. Charter/Ren,Mercer,6017,Foundation Academy Cs,0,0
K. Charter/Ren,Mercer,6025,Paul Robeson Humanities  Charter School,0,0
K. Charter/Ren,Mercer,6183,Trenton Stem-To-Civics Cs,0,0
K. Charter/Ren,Mercer,6810,International Charter School,0,0
K. Charter/Ren,Mercer,7500,Pace Cs Of Hamilton,0,0
K. Charter/Ren,Mercer,7540,Princeton Cs,0,0
K. Charter/Ren,Mercer,7895,Achievers Early College Prep Charter Sch,0,0
K. Charter/Ren,Mercer,8140,Village Cs,0,0
K. Charter/Ren,Middlesex,6032,Academy For Urban Leadership Charter Sch,0,0
K. Charter/Ren,Middlesex,6041,Hatikvah International Cs,0,0
K. Charter/Ren,Middlesex,6635,Greater Brunswick Cs,0,0
K. Charter/Ren,Middlesex,7896,Middlesex Charter School,0,0
K. Charter/Ren,Monmouth,6010,Academy Charter High School,0,0
K. Charter/Ren,Monmouth,6740,Hope Academy Cs,0,0
K. Charter/Ren,Monmouth,7720,The Red Bank Cs,0,0
K. Charter/Ren,Monmouth,7891,College Achieve Greater Asbury Park Char,0,0
K. Charter/Ren,Morris,8050,Unity Cs,0,0
K. Charter/Ren,Ocean,7893,Ocean Academy Charter School,0,0
K. Charter/Ren,Passaic,6021,Community Charter School Of Paterso,0,0
K. Charter/Ren,Passaic,6079,John P Holland Charter School,0,0
K. Charter/Ren,Passaic,6080,Passaic Arts And Science Charter School,0,0
K. Charter/Ren,Passaic,6096,Paterson Arts And Science Charter School,0,0
K. Charter/Ren,Passaic,6106,Philip’s Charter School Of Paterson,0,0
K. Charter/Ren,Passaic,6230,Classical Academy Charter School Of Clif,0,0
K. Charter/Ren,Passaic,7503,Paterson Cs For Sci/Tech,0,0
K. Charter/Ren,Passaic,7892,College Achieve Paterson Charter School,0,0
K. Charter/Ren,Passaic,7899,Brilla New Jersey Charter School,0,0
K. Charter/Ren,Salem,7897,Creativity Colaboratory Charter School,0,0
K. Charter/Ren,Somerset,6018,Central Jersey College Prep Charter Scho,0,0
K. Charter/Ren,Somerset,6081,Thomas Edison Energysmart Charter School,0,0
K. Charter/Ren,Sussex,7850,Sussex County Technology Charter School,0,0
K. Charter/Ren,Union,6033,The Barack Obama Green Charter High Scho,0,0
K. Charter/Ren,Union,6101,College Achieve Central Charter School,0,0
K. Charter/Ren,Union,6102,Cresthaven Academy Charter School,0,0
K. Charter/Ren,Union,7600,Queen City Academy Cs,0,0
K. Charter/Ren,Union,8010,Union County Teams Cs,0,0
K. Charter/Ren,Warren,7727,Ridge And Valley Cs,0,0
