CONAME,DIST,DISTNAME,EXP11A,ADE11A,PP11A,RK11A,EXP21A,ADE21A,PP21A,RK21A,BOTY,DM
Cumberland,995,Cumberland Co Vocational,31823892,1082,29407,11,39936086,1192,33508,14,CoVoc|County Voc,
Cumberland,997,Cumberland Regional,39679849,1152,34440,28,36102875,1209,29856,9,"G. G9-12|7-12,9-12",GG9-127-129-12
Cumberland,1020,Deerfield Twp,8713725,319,27352,26,9686139,323,29974,33,"C. K-8|K-8,0-400",CK-8K-80-400
Cumberland,1120,Downe Twp,5095980,170,30063,37,5452979,189,28870,23,"I. K-12|K-8,0-400",IK-12K-80-400
Cumberland,1460,Fairfield Twp,13421481,528,25414,12,13857509,530,26146,14,"D. K-8|K-8,401-750",DK-8K-8401-750
Cumberland,1820,Greenwich Twp,2093272,83,25376,10,2741141,81,33742,49,"C. K-8|K-8,0-400",CK-8K-80-400
Cumberland,2270,Hopewell Twp,12175504,512,23798,8,12177244,564,21598,2,"D. K-8|K-8,401-750",DK-8K-8401-750
Cumberland,2570,Lawrence Twp,13883448,537,25860,15,15987957,562,28470,30,"J. K-12|K-8,401-750",JK-12K-8401-750
Cumberland,3050,Maurice River Twp,12080279,526,22976,2,13041852,510,25557,9,"I. K-12|K-8,0-400",IK-12K-80-400
Cumberland,3230,Millville City,164530648,5032,32699,81,170992419,5097,33548,82,"N. K-12|K-12,3500+",NK-12K-123500plus
Cumberland,5070,Stow Creek Twp,3060709,124,24638,9,3066900,135,22676,1,"C. K-8|K-8,0-400",CK-8K-80-400
Cumberland,5300,Upper Deerfield Twp,26755364,970,27582,38,25824922,959,26918,26,"E. K-8|K-8,751+",EK-8K-8751plus
Cumberland,5390,Vineland City,271453768,10426,26035,20,270469441,10326,26192,12,"N. K-12|K-12,3500+",NK-12K-123500plus
Cumberland,6028,Vineland Public Charter,5915617,398,14860,1,6464641,391,16521,5,Charter/Ren|Charter/Re,
Cumberland,6069,Millville Public Charter,5622005,288,19507,17,6137110,318,19299,13,Charter/Ren|Charter/Re,
Cumberland,6089,Compass Academy Cs,3278860,170,19253,16,3188175,170,18776,12,Charter/Ren|Charter/Re,
Cumberland,6100,Bridgeton Public Charter,2664530,117,22793,39,3096289,124,24910,43,Charter/Ren|Charter/Re,
Essex,250,Belleville Town,134131137,4993,26862,36,143232468,5176,27674,30,"N. K-12|K-12,3500+",NK-12K-123500plus
Essex,410,Bloomfield Twp,179166693,6468,27700,43,177382830,6464,27442,28,"N. K-12|K-12,3500+",NK-12K-123500plus
Essex,660,Caldwell-West Caldwell,69630002,2590,26888,33,75346831,2573,29283,39,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Essex,760,Cedar Grove Twp,45807806,1593,28763,26,50460997,1560,32344,36,"L. K-12|K-12,0-1800",LK-12K-120-1800
Essex,1210,East Orange,351652313,9338,37657,92,320017117,9461,33827,84,"N. K-12|K-12,3500+",NK-12K-123500plus
Essex,1390,Essex Co Voc-Tech,92248169,2106,43809,21,84455213,2061,40987,20,CoVoc|County Voc,
Essex,1400,Essex Fells Boro,7917991,248,31937,45,7924645,252,31489,42,A. K-6|K-6,AK-6K-6
Essex,1465,Fairfield Twp,17328439,699,24784,19,16922045,736,22980,4,A. K-6|K-6,AK-6K-6
Essex,1750,Glen Ridge Boro,51242445,1881,27249,18,50237938,1823,27563,15,"L. K-12|K-12,0-1800",LK-12K-120-1800
Essex,2330,Irvington Township,246673946,7667,32173,77,237448953,8000,29681,50,"N. K-12|K-12,3500+",NK-12K-123500plus
Essex,2730,Livingston Twp,171644708,6399,26825,34,180345226,6487,27803,34,"N. K-12|K-12,3500+",NK-12K-123500plus
Essex,3190,Millburn Twp,139025722,4813,28888,60,146586455,4733,30970,64,"N. K-12|K-12,3500+",NK-12K-123500plus
Essex,3310,Montclair Town,222863801,6160,36178,90,193193301,6056,31900,69,"N. K-12|K-12,3500+",NK-12K-123500plus
Essex,3570,Newark City,1401152588,41540,33730,86,1488209111,43251,34409,86,"N. K-12|K-12,3500+",NK-12K-123500plus
Essex,3630,North Caldwell Boro,19092708,707,27010,29,22807055,706,32314,44,A. K-6|K-6,AK-6K-6
Essex,3750,Nutley Town,106773745,4075,26200,23,111491064,4243,26277,14,"N. K-12|K-12,3500+",NK-12K-123500plus
Essex,3880,City Of Orange Twp,191780721,5788,33134,84,194319580,5976,32520,76,"N. K-12|K-12,3500+",NK-12K-123500plus
Essex,4530,Roseland Boro,13439107,470,28584,31,14223804,452,31457,41,A. K-6|K-6,AK-6K-6
Essex,4900,South Orange-Maplewood,199980120,7024,28472,53,208961911,7198,29031,46,"N. K-12|K-12,3500+",NK-12K-123500plus
Essex,5370,Verona Boro,57449726,2223,25839,20,59431225,2265,26235,14,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Essex,5630,West Essex Regional,55212288,1682,32823,21,56996307,1698,33562,18,"F. G7-12|7-12,9-12",FG7-127-129-12
Essex,5680,West Orange Town,240836789,6961,34596,88,254732455,7020,36289,92,"N. K-12|K-12,3500+",NK-12K-123500plus
Essex,6020,Pride Academy Charter Sc,6415652,299,21479,30,10673171,295,36143,82,Charter/Ren|Charter/Re,
Essex,6022,Burch Charter School Of,6364977,321,19841,19,6759211,310,21790,25,Charter/Ren|Charter/Re,
Essex,6029,Newark Educators Communi,7300151,134,54683,85,7095505,112,63466,88,Charter/Ren|Charter/Re,
Essex,6053,Great Oaks Legacy Charte,57976888,1924,30130,82,58442136,2096,27883,69,Charter/Ren|Charter/Re,
Essex,6058,Roseville Community Cs,10447311,278,37621,83,10304008,280,36787,83,Charter/Ren|Charter/Re,
Essex,6094,Phillip's Academy Cs,14028469,575,24397,54,14663886,614,23875,38,Charter/Ren|Charter/Re,
Essex,6099,Link Community Charter S,8751641,333,26321,70,10381171,350,29686,75,Charter/Ren|Charter/Re,
Essex,6109,Lead Charter School,6092628,210,29013,77,7731144,282,27425,65,Charter/Ren|Charter/Re,
Essex,6320,Discovery Cs,2576872,100,25846,66,2740097,100,27401,64,Charter/Ren|Charter/Re,
Essex,6410,East Orange Community Cs,9484280,446,21289,29,11150522,425,26261,53,Charter/Ren|Charter/Re,
Essex,6665,Gray Cs,7707608,337,22858,40,7788092,331,23557,37,Charter/Ren|Charter/Re,
Essex,7021,People's Achieve Community Charter Schoo,N.R.,N.R.,N.R.,,1752835,758,2312,3,Charter/Ren|Charter/Re,
Essex,7021,People's Achieve Community Charter Schoo,N.R.,N.R.,N.R.,,1752835,758,2312,3,Charter/Ren|Charter/Re,
Essex,7210,Marion P. Thomas Cs,37074872,1282,28915,76,39994528,1304,30666,77,Charter/Ren|Charter/Re,
Essex,7290,New Horizons Comm. Cs,10846950,383,28328,74,11724922,340,34526,81,Charter/Ren|Charter/Re,
Essex,7320,North Star Academy Chart,148857832,6400,23261,44,164684152,6370,25853,50,Charter/Ren|Charter/Re,
Essex,7325,Team Academy Charter Sch,144780911,6041,23966,50,162091971,6288,25780,49,Charter/Ren|Charter/Re,
Essex,7730,Robert Treat Academy Cs,15326087,695,22058,35,18307800,698,26225,52,Charter/Ren|Charter/Re,
Essex,7735,Maria L. Varisco-Rogers,12886081,558,23093,43,15012851,558,26905,60,Charter/Ren|Charter/Re,
Gloucester,860,Clayton Boro,39491933,1499,26342,13,42160640,1554,27130,13,"L. K-12|K-12,0-1800",LK-12K-120-1800
Gloucester,870,Clearview Regional,50501603,2199,22971,2,55113936,2138,25776,3,"F. G7-12|7-12,9-12",FG7-127-129-12
Gloucester,1100,Deptford Twp,98206481,4134,23757,7,106365806,4264,24943,4,"N. K-12|K-12,3500+",NK-12K-123500plus
Gloucester,1180,East Greenwich Twp,30339857,1275,23806,14,30620259,1249,24525,14,A. K-6|K-6,AK-6K-6
Gloucester,1330,Elk Twp,8575596,343,25040,21,9752600,361,27042,23,A. K-6|K-6,AK-6K-6
Gloucester,1590,Franklin Twp,31014395,1327,23366,13,32004112,1326,24146,11,A. K-6|K-6,AK-6K-6
Gloucester,1715,Gateway Regional,30734794,896,34286,27,32616187,904,36085,29,"F. G7-12|7-12,9-12",FG7-127-129-12
Gloucester,1730,Glassboro,56778309,1914,29666,54,56076710,1960,28612,35,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Gloucester,1774,Gloucester Co Spec Serv,42097323,509,82673,4,43588239,480,90800,4,P. CSSD,PCSSD
Gloucester,1775,Gloucester Co Vocational,38651695,1705,22668,7,42795910,1628,26285,8,CoVoc|County Voc,
Gloucester,1830,Greenwich Twp,14596786,496,29404,46,16274433,520,31327,48,"J. K-12|K-8,401-750",JK-12K-8401-750
Gloucester,2070,Harrison Twp,27369394,1333,20537,2,28934072,1359,21291,3,A. K-6|K-6,AK-6K-6
Gloucester,2440,Kingsway Regional,66945119,2937,22796,1,67886101,2977,22806,1,"F. G7-12|7-12,9-12",FG7-127-129-12
Gloucester,2750,Logan Twp,26218647,1011,25925,28,26290051,1114,23600,9,"K. K-12|K-8,751+",KK-12K-8751plus
Gloucester,2990,Mantua Twp,29680817,1483,20014,1,30027606,1257,23882,9,A. K-6|K-6,AK-6K-6
Gloucester,3280,Monroe Twp,147421215,5849,25206,13,151068656,5779,26142,9,"N. K-12|K-12,3500+",NK-12K-123500plus
Gloucester,3490,National Park Boro,7314471,293,24989,20,7759455,293,26462,21,A. K-6|K-6,AK-6K-6
Gloucester,3580,Newfield Boro,4476026,241,18573,2,5234098,213,24573,7,K-12|Non-Operating,
Gloucester,4020,Paulsboro Boro,39427142,1293,30493,34,38466055,1287,29884,30,"L. K-12|K-12,0-1800",LK-12K-120-1800
Gloucester,4140,Pitman Boro,34254735,1142,30002,31,33301098,1166,28569,20,"L. K-12|K-12,0-1800",LK-12K-120-1800
Gloucester,4880,South Harrison Twp,7875429,345,22824,9,8584766,350,24528,15,A. K-6|K-6,AK-6K-6
Gloucester,4940,Delsea Regional H.S Dist.,49048301,1638,29949,12,47178237,1625,29031,8,"F. G7-12|7-12,9-12",FG7-127-129-12
Gloucester,5120,Swedesboro-Woolwich,40430855,1668,24240,17,44413930,1605,27677,24,A. K-6|K-6,AK-6K-6
Gloucester,5500,Washington Twp,191820716,7132,26894,37,203124686,7254,28000,38,"N. K-12|K-12,3500+",NK-12K-123500plus
Gloucester,5590,Wenonah Boro,4863170,167,29047,33,4895840,162,30320,36,A. K-6|K-6,AK-6K-6
Gloucester,5620,West Deptford Twp,74162819,2862,25912,21,77329060,2834,27284,22,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Gloucester,5740,Westville Boro,9419464,384,24544,18,10937116,379,28875,31,A. K-6|K-6,AK-6K-6
Gloucester,5860,Woodbury City,48399234,1716,28205,23,51503257,1728,29798,28,"L. K-12|K-12,0-1800",LK-12K-120-1800
Gloucester,5870,Woodbury Heights Boro,5635624,259,21751,3,6007849,261,23029,5,A. K-6|K-6,AK-6K-6
Hudson,220,Bayonne City,245527746,10272,23902,9,281737156,10439,26990,22,"N. K-12|K-12,3500+",NK-12K-123500plus
Hudson,1200,East Newark Boro,8109258,355,22862,1,10313280,407,25323,7,"I. K-12|K-8,0-400",IK-12K-80-400
Hudson,1850,Guttenberg Town,28263250,1324,21349,2,34911448,1327,26303,21,"K. K-12|K-8,751+",KK-12K-8751plus
Hudson,2060,Harrison Town,80751376,2460,32822,67,78147017,2479,31520,59,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Hudson,2210,Hoboken City,94473768,3194,29576,52,101223047,3470,29174,38,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Hudson,2295,Hudson County Vocational,96539923,2507,38516,18,94661567,2508,37747,18,CoVoc|County Voc,
Hudson,2390,Jersey City,818014519,25612,31939,76,959101428,25283,37935,93,"N. K-12|K-12,3500+",NK-12K-123500plus
Hudson,2410,Kearny Town,145012332,5416,26774,32,151595643,5465,27739,32,"N. K-12|K-12,3500+",NK-12K-123500plus
Hudson,3610,North Bergen Twp,169955812,7252,23435,4,192884253,7132,27046,24,"N. K-12|K-12,3500+",NK-12K-123500plus
Hudson,4730,Secaucus Town,55514480,2216,25052,14,58712333,2184,26879,19,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Hudson,5240,Union City,400496903,12879,31097,74,418353406,12855,32543,77,"N. K-12|K-12,3500+",NK-12K-123500plus
Hudson,5580,Weehawken Twp,40109035,1217,32957,42,42884990,1348,31815,35,"L. K-12|K-12,0-1800",LK-12K-120-1800
Hudson,5670,West New York Town,250470857,8506,29447,64,224213863,8542,26249,13,"N. K-12|K-12,3500+",NK-12K-123500plus
Hudson,6030,The Ethical Community Ch,7612961,373,20437,26,9125615,346,26390,54,Charter/Ren|Charter/Re,
Hudson,6036,Hola Hoboken Dual Lang Cs,7070000,423,16714,4,8019891,430,18651,11,Charter/Ren|Charter/Re,
Hudson,6064,Dr Lena Edwards Academic,9495150,365,26007,67,10050818,372,27018,62,Charter/Ren|Charter/Re,
Hudson,6082,Beloved Community Charte,40589290,1548,26224,69,35365901,1550,22818,32,Charter/Ren|Charter/Re,
Hudson,6093,Jersey City Global Cs,8357085,409,20433,25,8975785,418,21468,21,Charter/Ren|Charter/Re,
Hudson,6103,Empowerment Academy,21430098,990,21653,31,29164024,1157,25198,44,Charter/Ren|Charter/Re,
Hudson,6105,Hudson Arts And Science,15546106,832,18696,13,17396372,836,20804,20,Charter/Ren|Charter/Re,
Hudson,6420,Elysian Cs Of Hoboken,5812681,288,20183,23,5744312,288,19952,17,Charter/Ren|Charter/Re,
Hudson,6720,Hoboken Cs,6566384,297,22079,36,7144107,298,23974,40,Charter/Ren|Charter/Re,
Hudson,6910,Jersey City Comm. Cs,10433331,575,18145,10,11590550,574,20210,18,Charter/Ren|Charter/Re,
Hudson,6915,Jersey City Golden Door,12435553,620,20044,21,11421171,623,18333,10,Charter/Ren|Charter/Re,
Hudson,7115,Learning Community Cs,13352335,593,22520,37,15221554,591,25769,48,Charter/Ren|Charter/Re,
Hudson,7830,Soaring Heights Cs,4657335,270,17275,5,4971667,273,18211,9,Charter/Ren|Charter/Re,
Hudson,7898,Kindle Education Public Charter,N.R.,N.R.,N.R.,,2916455,64,45499,87,Charter/Ren|Charter/Re,
Hudson,8060,University Academy Cs,10096036,419,24096,51,18661231,428,43581,86,Charter/Ren|Charter/Re,
Hunterdon,20,Alexandria Twp,13243525,451,29338,45,14851139,427,34823,62,"D. K-8|K-8,401-750",DK-8K-8401-750
Hunterdon,370,Bethlehem Twp,11015292,361,30495,39,11138187,391,28457,20,"C. K-8|K-8,0-400",CK-8K-80-400
Hunterdon,430,Bloomsbury Boro,3744432,122,30806,40,4064148,118,34528,51,"I. K-12|K-8,0-400",IK-12K-80-400
Hunterdon,670,Califon Boro,3367433,88,38073,63,3513677,90,38950,64,"C. K-8|K-8,0-400",CK-8K-80-400
Hunterdon,910,Clinton Town,13367298,443,30196,38,14103407,474,29786,31,"C. K-8|K-8,0-400",CK-8K-80-400
Hunterdon,920,Clinton Twp,39624035,1174,33746,67,42957948,1210,35494,66,"E. K-8|K-8,751+",EK-8K-8751plus
Hunterdon,1040,Delaware Twp,12836739,414,30985,54,14831373,409,36237,64,"D. K-8|K-8,401-750",DK-8K-8401-750
Hunterdon,1050,Delaware Valley Regional,24520198,708,34624,30,24403985,670,36427,30,"G. G9-12|7-12,9-12",GG9-127-129-12
Hunterdon,1160,East Amwell Twp,11842745,380,31154,43,13089959,377,34680,53,"C. K-8|K-8,0-400",CK-8K-80-400
Hunterdon,1376,South-Hunterdon,32491678,831,39086,51,36753831,784,46883,51,"L. K-12|K-12,0-1800",LK-12K-120-1800
Hunterdon,1510,Flemington-Raritan Reg,92195305,3170,29080,48,96527170,3192,30244,42,"E. K-8|K-8,751+",EK-8K-8751plus
Hunterdon,1600,Franklin Twp,10976845,282,38910,65,11127004,278,39990,65,"C. K-8|K-8,0-400",CK-8K-80-400
Hunterdon,1680,Frenchtown Boro,3633242,107,34102,56,3873251,105,36832,59,"C. K-8|K-8,0-400",CK-8K-80-400
Hunterdon,1970,Hampton Boro,4803941,149,32228,47,5220844,152,34378,50,B. K-8|K-6,BK-8K-6
Hunterdon,2140,High Bridge Boro,11678678,357,32706,48,12448250,346,35938,56,"C. K-8|K-8,0-400",CK-8K-80-400
Hunterdon,2220,Holland Twp,14767146,519,28462,38,16262796,525,30995,47,"D. K-8|K-8,401-750",DK-8K-8401-750
Hunterdon,2300,Hunterdon Central Reg,82069896,2527,32477,20,83982664,2501,33579,19,"G. G9-12|7-12,9-12",GG9-127-129-12
Hunterdon,2308,Hunterdon Co Vocational,10623861,577,18408,1,11087068,599,18503,1,CoVoc|County Voc,
Hunterdon,2450,Kingwood Twp,9523574,332,28714,31,10316805,351,29364,26,"C. K-8|K-8,0-400",CK-8K-80-400
Hunterdon,2590,Lebanon Boro,4077277,118,34453,51,3737491,113,33020,47,B. K-8|K-6,BK-8K-6
Hunterdon,2600,Lebanon Twp,18986489,584,32523,59,17779678,559,31818,51,"D. K-8|K-8,401-750",DK-8K-8401-750
Hunterdon,3180,Milford Boro,2503818,80,31335,42,2687893,82,32989,46,B. K-8|K-6,BK-8K-6
Hunterdon,3660,N Hunt/Voorhees Regional,73027409,1992,36655,36,82362600,2076,39684,36,"G. G9-12|7-12,9-12",GG9-127-129-12
Hunterdon,4350,Readington Twp,46593039,1417,32886,65,51064216,1421,35940,68,"E. K-8|K-8,751+",EK-8K-8751plus
Hunterdon,5180,Tewksbury Twp,19139723,508,37696,65,19592939,484,40473,66,"D. K-8|K-8,401-750",DK-8K-8401-750
Hunterdon,5270,Union Twp,14742666,438,33646,61,16295932,491,33192,56,"D. K-8|K-8,401-750",DK-8K-8401-750
Mercer,1245,East Windsor Regional,147125010,5112,28779,57,154877643,5153,30057,55,"N. K-12|K-12,3500+",NK-12K-123500plus
Mercer,1430,Ewing Twp,114027000,3528,32324,79,115558205,3623,31895,68,"N. K-12|K-12,3500+",NK-12K-123500plus
Mercer,1950,Hamilton Twp,291624793,11942,24420,10,316635481,12220,25912,8,"N. K-12|K-12,3500+",NK-12K-123500plus
Mercer,2280,Hopewell Valley Regional,119147106,3469,34350,69,122589487,3521,34813,69,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Mercer,2580,Lawrence Twp,111595010,3732,29901,67,111449285,3745,29757,51,"N. K-12|K-12,3500+",NK-12K-123500plus
Mercer,3103,Mercer Co Special Service,48988915,488,100377,6,51884505,486,106774,6,P. CSSD,PCSSD
Mercer,3105,Mercer County Vocational,17425945,925,18835,3,20684324,941,21992,3,CoVoc|County Voc,
Mercer,4255,Princeton,123701178,3822,32363,80,131862490,3908,33741,83,"N. K-12|K-12,3500+",NK-12K-123500plus
Mercer,5210,Trenton City,455886584,15053,30286,71,456600381,15697,29088,47,"N. K-12|K-12,3500+",NK-12K-123500plus
Mercer,5510,Robbinsville Twp,74324117,3076,24166,8,76127652,2993,25434,10,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Mercer,5715,W Windsor-Plainsboro Reg,253340930,9064,27950,46,259547883,9026,28755,42,"N. K-12|K-12,3500+",NK-12K-123500plus
Mercer,6017,Foundation Academy Cs,22692939,1046,21687,32,25752637,1074,23974,40,Charter/Ren|Charter/Re,
Mercer,6025,Paul Robeson Humanities,11084448,439,25244,63,11180914,427,26173,51,Charter/Ren|Charter/Re,
Mercer,6183,Trenton Stem-To-Civics Cs,14335088,584,24567,56,16884035,582,28995,73,Charter/Ren|Charter/Re,
Mercer,6810,International Charter Sc,2679574,108,24811,58,2457661,108,22756,29,Charter/Ren|Charter/Re,
Mercer,7500,Pace Cs Of Hamilton,8415998,440,19132,15,8880467,453,19586,15,Charter/Ren|Charter/Re,
Mercer,7540,Princeton Cs,9690162,421,23017,41,10135967,424,23923,39,Charter/Ren|Charter/Re,
Mercer,7895,Achievers Early College Prep Charter Sch,6804059,342,19907,20,10012352,436,22964,33,Charter/Ren|Charter/Re,
Mercer,8140,Village Cs,8997940,358,25155,62,7866129,359,21905,27,Charter/Ren|Charter/Re,
Middlesex,750,Carteret Boro,97324887,3963,24559,11,109168230,4024,27128,25,"N. K-12|K-12,3500+",NK-12K-123500plus
Middlesex,970,Cranbury Twp,24614620,694,35448,64,24013930,668,35930,63,"J. K-12|K-8,401-750",JK-12K-8401-750
Middlesex,1140,Dunellen Boro,34762340,1317,26396,14,35694819,1387,25737,6,"L. K-12|K-12,0-1800",LK-12K-120-1800
Middlesex,1170,East Brunswick Twp,242701818,8216,29539,65,245669122,8220,29888,54,"N. K-12|K-12,3500+",NK-12K-123500plus
Middlesex,1290,Edison Twp,363554441,16799,21641,1,414748563,16971,24439,3,"N. K-12|K-12,3500+",NK-12K-123500plus
Middlesex,2150,Highland Park Boro,49242172,1607,30636,36,55351745,1625,34066,41,"L. K-12|K-12,0-1800",LK-12K-120-1800
Middlesex,2370,Jamesburg Boro,21825332,964,22648,3,23668085,1009,23450,5,"J. K-12|K-8,401-750",JK-12K-8401-750
Middlesex,3120,Metuchen Boro,62075151,2299,27003,34,62710210,2296,27316,23,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Middlesex,3140,Middlesex Boro,54840537,2052,26720,28,58106709,2081,27923,27,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Middlesex,3150,Middlesex Co Vocational,65321527,2153,30344,13,68045049,2090,32564,13,CoVoc|County Voc,
Middlesex,3220,Milltown Boro,27444960,1156,23736,11,26797793,1162,23063,6,"K. K-12|K-8,751+",KK-12K-8751plus
Middlesex,3290,Monroe Twp,181962750,6962,26135,22,182000497,6919,26306,15,"N. K-12|K-12,3500+",NK-12K-123500plus
Middlesex,3530,New Brunswick City,330078410,9632,34268,87,341194582,9439,36148,91,"N. K-12|K-12,3500+",NK-12K-123500plus
Middlesex,3620,North Brunswick Twp,172069594,5898,29174,62,190587254,5963,31960,71,"N. K-12|K-12,3500+",NK-12K-123500plus
Middlesex,3845,Old Bridge Twp,207370269,8082,25660,18,213762064,8028,26628,18,"N. K-12|K-12,3500+",NK-12K-123500plus
Middlesex,4090,Perth Amboy City,494257150,10175,48577,95,361951184,10405,34788,87,"N. K-12|K-12,3500+",NK-12K-123500plus
Middlesex,4130,Piscataway Twp,170369120,7356,23161,3,176963684,7343,24101,2,"N. K-12|K-12,3500+",NK-12K-123500plus
Middlesex,4660,Sayreville Boro,151862726,6424,23639,5,167410125,6471,25870,7,"N. K-12|K-12,3500+",NK-12K-123500plus
Middlesex,4830,South Amboy City,26461826,1189,22266,1,29107722,1204,24181,2,"L. K-12|K-12,0-1800",LK-12K-120-1800
Middlesex,4860,South Brunswick Twp,202089299,7985,25310,15,212758461,7907,26909,21,"N. K-12|K-12,3500+",NK-12K-123500plus
Middlesex,4910,South Plainfield Boro,96174155,3562,27002,39,101683091,3698,27499,29,"N. K-12|K-12,3500+",NK-12K-123500plus
Middlesex,4920,South River Boro,58000123,2489,23304,4,64999682,2479,26216,13,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Middlesex,4970,Spotswood,39102733,1653,23656,4,43889281,1665,26354,9,"L. K-12|K-12,0-1800",LK-12K-120-1800
Middlesex,5850,Woodbridge Twp,373280691,13908,26839,35,382294202,14078,27155,26,"N. K-12|K-12,3500+",NK-12K-123500plus
Middlesex,6032,Academy For Urban Leader,10496465,370,28346,75,12420401,334,37165,84,Charter/Ren|Charter/Re,
Middlesex,6041,Hatikvah International Cs,10606769,596,17794,9,11467758,637,18017,7,Charter/Ren|Charter/Re,
Middlesex,6635,Greater Brunswick Cs,9773139,396,24711,57,10654274,399,26709,59,Charter/Ren|Charter/Re,
Middlesex,7896,Middlesex Charter School,7062384,439,16102,3,12152663,560,21697,22,Charter/Ren|Charter/Re,
Monmouth,50,Allenhurst,362474,14,25891,8,368881,15,24592,8,K-12|Non-Operating,
Monmouth,100,Asbury Park City,85890757,1509,56912,52,98145884,1504,65256,52,"L. K-12|K-12,0-1800",LK-12K-120-1800
Monmouth,130,Atlantic Highlands Boro,8138659,280,29063,34,8888894,283,31440,40,A. K-6|K-6,AK-6K-6
Monmouth,180,Avon Boro,5785705,147,39314,67,5847170,141,41592,68,"I. K-12|K-8,0-400",IK-12K-80-400
Monmouth,270,Belmar Boro,18765298,563,33322,53,19388348,572,33913,50,"I. K-12|K-8,0-400",IK-12K-80-400
Monmouth,500,Bradley Beach Boro,10208623,305,33479,54,10466834,281,37192,61,"I. K-12|K-8,0-400",IK-12K-80-400
Monmouth,560,Brielle Boro,19022211,716,26566,20,19813645,708,27985,24,"J. K-12|K-8,401-750",JK-12K-8401-750
Monmouth,945,Colts Neck Twp,36533759,1030,35478,72,38526737,1000,38519,71,"E. K-8|K-8,751+",EK-8K-8751plus
Monmouth,1000,Deal Boro,5737377,165,34812,58,6008725,162,37036,60,"I. K-12|K-8,0-400",IK-12K-80-400
Monmouth,1260,Eatontown Boro,32485175,988,32887,66,32466989,1019,31861,57,"E. K-8|K-8,751+",EK-8K-8751plus
Monmouth,1440,Fair Haven Boro,23802897,967,24609,18,25082370,963,26046,18,"E. K-8|K-8,751+",EK-8K-8751plus
Monmouth,1490,Farmingdale Boro,4778762,164,29115,33,5046520,169,29938,32,"C. K-8|K-8,0-400",CK-8K-80-400
Monmouth,1640,Freehold Boro,49425744,1687,29293,49,56419187,1634,34523,64,"E. K-8|K-8,751+",EK-8K-8751plus
Monmouth,1650,Freehold Regional,247722428,10278,24103,3,252510096,10068,25080,2,"G. G9-12|7-12,9-12",GG9-127-129-12
Monmouth,1660,Freehold Twp,107321519,3474,30890,57,113555366,3487,32570,59,"E. K-8|K-8,751+",EK-8K-8751plus
Monmouth,2105,Hazlet Twp,73184772,2670,27409,38,76181990,2670,28529,34,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Monmouth,2120,Henry Hudson Regional,13391097,296,45222,46,15073301,311,48506,46,"F. G7-12|7-12,9-12",FG7-127-129-12
Monmouth,2160,Highlands Boro,8031389,162,49598,58,7210675,162,44650,56,A. K-6|K-6,AK-6K-6
Monmouth,2230,Holmdel Twp,90739242,2927,31004,61,90209414,2886,31254,58,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
Monmouth,2290,Howell Twp,147106749,5545,26530,32,153124962,5787,26460,24,"E. K-8|K-8,751+",EK-8K-8751plus
Monmouth,2320,Interlaken,971712,52,18687,4,1179183,56,21247,4,K-12|Non-Operating,
Monmouth,2400,Keansburg Boro,53691757,1596,33648,43,64131406,1551,41342,50,"L. K-12|K-12,0-1800",LK-12K-120-1800
Monmouth,2430,Keyport Boro,27915777,931,29983,30,28838028,977,29516,26,"L. K-12|K-12,0-1800",LK-12K-120-1800
Monmouth,2720,Little Silver Boro,20298678,731,27766,31,23335788,716,32575,53,"D. K-8|K-8,401-750",DK-8K-8401-750
Monmouth,2770,Long Branch City,179620815,5474,32812,82,184919738,5435,34024,85,"N. K-12|K-12,3500+",NK-12K-123500plus
Monmouth,2920,Manalapan-Englishtown Reg,113487221,4739,23947,12,115020712,4670,24631,11,"E. K-8|K-8,751+",EK-8K-8751plus
Monmouth,2930,Manasquan Boro,44248693,1447,30591,35,44624707,1449,30805,34,"L. K-12|K-12,0-1800",LK-12K-120-1800
Monmouth,3030,Marlboro Twp,121387172,4619,26282,30,120381214,4576,26309,22,"E. K-8|K-8,751+",EK-8K-8751plus
Monmouth,3040,Matawan-Aberdeen Regional,111744586,3893,28703,56,113421911,3992,28415,40,"N. K-12|K-12,3500+",NK-12K-123500plus
Monmouth,3160,Middletown Twp,238662306,8965,26622,29,245201524,8824,27789,33,"N. K-12|K-12,3500+",NK-12K-123500plus
Monmouth,3200,Millstone Twp,47722800,1606,29723,51,48555891,1714,28334,31,"K. K-12|K-8,751+",KK-12K-8751plus
Monmouth,3250,Monmouth Beach Boro,7937263,256,30981,41,8577745,257,33367,48,"C. K-8|K-8,0-400",CK-8K-80-400
