GROUP,CONAME,DIST,DISTNAME,SARAT0018,RK0018,SALAM0018,RKSAL0018,SARAT0118,RK0118,SALAM0118,RKSAL0118
D. K-8 / 751 +,MORRIS,1190,EAST HANOVER TWP,169.2,36,129138,64,142.4,63,133344,71
D. K-8 / 751 +,MORRIS,1530,FLORHAM PARK BORO,200,16,139096,75,247.3,4,131403,68
D. K-8 / 751 +,MORRIS,2000,HANOVER TWP,164.3,43,125980,57,162.7,42,128134,63
D. K-8 / 751 +,MORRIS,2650,LINCOLN PARK BORO,188.8,24,127345,59,162,43,122168,54
D. K-8 / 751 +,MORRIS,4000,LONG HILL TWP,168.4,40,126151,58,166,38,129935,66
D. K-8 / 751 +,MORRIS,4490,ROCKAWAY TWP,184.2,28,120360,49,197,18,124842,57
D. K-8 / 751 +,MORRIS,5520,WASHINGTON TWP,194,22,128536,63,206.5,14,127114,61
D. K-8 / 751 +,MORRIS,5770,WHARTON BORO,154.6,51,113734,35,261.7,3,116009,38
D. K-8 / 751 +,PASSAIC,1920,HALEDON BORO,339.7,2,111323,29,229.8,8,110000,28
D. K-8 / 751 +,PASSAIC,2700,LITTLE FALLS TWP,457.5,1,82810,1,295.3,1,116025,40
D. K-8 / 751 +,PASSAIC,4270,PROSPECT PARK BORO,174.4,35,114752,41,218,10,106686,16
D. K-8 / 751 +,PASSAIC,4400,RINGWOOD BORO,153.3,55,116616,42,152.4,51,116012,39
D. K-8 / 751 +,PASSAIC,5200,TOTOWA BORO,150.6,59,123580,54,145.4,58,125000,58
D. K-8 / 751 +,PASSAIC,5440,WANAQUE BORO,182.8,29,125000,56,159.2,47,117528,45
D. K-8 / 751 +,PASSAIC,5690,WOODLAND PARK,157.7,49,106128,24,136.9,72,108522,24
D. K-8 / 751 +,SOMERSET,510,BRANCHBURG TWP,181.8,30,137232,73,142.1,64,123000,55
D. K-8 / 751 +,SOMERSET,1810,GREEN BROOK TWP,154.2,52,127517,62,179.4,28,127825,62
D. K-8 / 751 +,SOMERSET,5470,WARREN TWP,148.5,62,134537,71,141.5,65,128503,64
D. K-8 / 751 +,SUSSEX,640,BYRAM TWP,146.2,66,104760,17,127.9,79,108150,23
D. K-8 / 751 +,SUSSEX,5100,SUSSEX-WANTAGE REGIONAL,147.5,64,118049,45,143.4,60,111059,32
D. K-8 / 751 +,WARREN,1785,GREAT MEADOWS REGIONAL,161.4,45,100765,15,151.8,53,95500,7
D. K-8 / 751 +,WARREN,1840,GREENWICH TWP,305.9,3,94466,6,270.3,2,87879,1
D. K-8 / 751 +,WARREN,2790,LOPATCONG TWP,217.9,8,91972,4,208,13,94133,5
E. K-12 / 0 - 1800,,,K-12 Average,155.6,,120000,,181.2,,120852,
E. K-12 / 0 - 1800,BERGEN,440,BOGOTA BORO,104.5,40,100397,10,130.5,27,104537,11
E. K-12 / 0 - 1800,BERGEN,990,CRESSKILL BORO,159.1,6,124500,37,117.7,34,125000,38
E. K-12 / 0 - 1800,BERGEN,1360,EMERSON BORO,99.3,43,111650,19,114.2,37,124656,36
E. K-12 / 0 - 1800,BERGEN,3170,MIDLAND PARK BORO,108.8,37,115000,26,107.7,41,115000,20
E. K-12 / 0 - 1800,BERGEN,3600,NORTH ARLINGTON BORO,130.5,21,115000,26,133.2,26,123000,34
E. K-12 / 0 - 1800,BERGEN,3910,PALISADES PARK,206.5,1,105978,12,110.5,39,101535,9
E. K-12 / 0 - 1800,BERGEN,3940,PARK RIDGE BORO,107.8,39,132617,45,97.8,45,133480,47
E. K-12 / 0 - 1800,BERGEN,4370,RIDGEFIELD BORO,112.2,33,116002,30,92.4,46,122638,32
E. K-12 / 0 - 1800,BERGEN,4610,SADDLE BROOK TWP,162.4,3,123082,34,151.6,15,97400,5
E. K-12 / 0 - 1800,BERGEN,5410,WALDWICK BORO,151.4,12,128825,43,149.2,17,125918,39
E. K-12 / 0 - 1800,BERGEN,5430,WALLINGTON BORO,,,,,134.3,25,115119,21
E. K-12 / 0 - 1800,BERGEN,5830,WOOD-RIDGE BORO,161.8,5,107970,15,170.5,6,120000,27
E. K-12 / 0 - 1800,BURLINGTON,600,BURLINGTON CITY,111.9,35,109742,18,109.1,40,112187,17
E. K-12 / 0 - 1800,BURLINGTON,1520,FLORENCE TWP,148.1,14,96710,7,180.8,5,100761,8
E. K-12 / 0 - 1800,BURLINGTON,3920,PALMYRA BORO,99,44,93000,3,88.3,48,91436,1
E. K-12 / 0 - 1800,BURLINGTON,4450,RIVERSIDE TWP,162.2,4,105000,11,156,11,110737,16
E. K-12 / 0 - 1800,CAMDEN,150,AUDUBON BORO,155.3,8,114000,24,162.3,9,116850,23
E. K-12 / 0 - 1800,CAMDEN,1880,HADDON HEIGHTS BORO,127.7,23,106641,13,143.2,20,114449,19
E. K-12 / 0 - 1800,CAMDEN,3770,OAKLYN BORO,165.2,2,10000,1,388,1,120481,29
E. K-12 / 0 - 1800,CAPE MAY,5790,WILDWOOD CITY,124.4,27,114477,25,72.4,49,109667,14
E. K-12 / 0 - 1800,ESSEX,760,CEDAR GROVE TWP,150.5,13,117500,32,146.2,18,115438,22
E. K-12 / 0 - 1800,GLOUCESTER,860,CLAYTON BORO,139.7,16,108152,16,120.7,32,103063,10
E. K-12 / 0 - 1800,GLOUCESTER,4020,PAULSBORO BORO,116.7,31,115540,29,154.7,13,109853,15
E. K-12 / 0 - 1800,GLOUCESTER,4140,PITMAN BORO,,,,,123.1,31,105800,12
E. K-12 / 0 - 1800,GLOUCESTER,5860,WOODBURY CITY,128.2,22,113515,23,143.2,20,117080,24
E. K-12 / 0 - 1800,HUDSON,5580,WEEHAWKEN TWP,81,47,54003,2,,,,
E. K-12 / 0 - 1800,HUNTERDON,1376,SOUTH HUNTERDON,,,,,107.4,42,107141,13
E. K-12 / 0 - 1800,MIDDLESEX,1140,DUNELLEN BORO,158.6,7,115000,26,144.4,19,122000,30
E. K-12 / 0 - 1800,MIDDLESEX,2150,HIGHLAND PARK BORO,112.2,33,124750,38,202.3,4,124000,35
E. K-12 / 0 - 1800,MIDDLESEX,4830,SOUTH AMBOY CITY,137.8,18,123549,35,153.9,14,124766,37
E. K-12 / 0 - 1800,MIDDLESEX,4970,SPOTSWOOD BORO,135,19,108800,17,210.8,3,122975,33
E. K-12 / 0 - 1800,MONMOUTH,2400,KEANSBURG BORO,103.6,41,113357,22,125.5,30,122600,31
E. K-12 / 0 - 1800,MONMOUTH,2430,KEYPORT BORO,108,38,100375,9,90.4,47,95718,2
E. K-12 / 0 - 1800,MONMOUTH,2930,MANASQUAN BORO,139,17,126469,41,149.4,16,131796,45
E. K-12 / 0 - 1800,MORRIS,450,BOONTON TOWN,119.5,28,112793,21,219.1,2,127615,41
E. K-12 / 0 - 1800,MORRIS,630,BUTLER BORO,125.8,25,116269,31,128.7,28,119556,26
E. K-12 / 0 - 1800,MORRIS,3460,MOUNTAIN LAKES BORO,110.5,36,137283,46,120.2,33,140641,48
E. K-12 / 0 - 1800,OCEAN,4190,PLUMSTED TWP,152,11,107180,14,165.9,7,119236,25
E. K-12 / 0 - 1800,OCEAN,4220,POINT PLEASANT BEACH BORO,134.3,20,123639,36,140.6,23,126730,40
E. K-12 / 0 - 1800,PASSAIC,4230,POMPTON LAKES BORO,115.5,32,147160,47,117.2,35,149346,49
E. K-12 / 0 - 1800,SALEM,4075,PENNSVILLE,119,29,95009,5,135.6,24,99685,7
E. K-12 / 0 - 1800,SALEM,4150,PITTSGROVE TWP,100.4,42,95839,6,98.9,43,97716,6
E. K-12 / 0 - 1800,SALEM,4630,SALEM CITY,94.7,45,99746,8,98.1,44,96094,3
E. K-12 / 0 - 1800,SALEM,5910,WOODSTOWN-PILESGROVE REG,127.6,24,111761,20,126,29,113510,18
E. K-12 / 0 - 1800,SOMERSET,490,BOUND BROOK BORO,155,9,125717,39,163.5,8,120000,27
E. K-12 / 0 - 1800,SOMERSET,3000,MANVILLE BORO,124.8,26,128661,42,141.3,22,127885,42
E. K-12 / 0 - 1800,SUSSEX,2240,HOPATCONG,117.4,30,129460,44,111.3,38,131729,44
E. K-12 / 0 - 1800,SUSSEX,3590,NEWTON TOWN,152.3,10,125951,40,155.8,12,128161,43
E. K-12 / 0 - 1800,UNION,2420,KENILWORTH BORO,141.5,15,118824,33,159.8,10,132600,46
E. K-12 / 0 - 1800,WARREN,280,BELVIDERE TOWN,90.9,46,94000,4,115.3,36,97233,4
F. K-12 / 1801 - 350,,,K-12 Average,155.6,,120000,,181.2,,120852,
F. K-12 / 1801 - 3500,ATLANTIC,590,BUENA REGIONAL,136,53,103589,6,122.1,60,104476,6
F. K-12 / 1801 - 3500,BERGEN,300,BERGENFIELD BORO,131.2,57,118753,29,175.7,15,121291,30
F. K-12 / 1801 - 3500,BERGEN,890,CLIFFSIDE PARK BORO,263.4,1,150628,64,247.4,1,123028,36
F. K-12 / 1801 - 3500,BERGEN,1130,DUMONT BORO,174.5,14,136565,60,156.8,33,130496,52
F. K-12 / 1801 - 3500,BERGEN,1345,ELMWOOD PARK,208.1,4,119141,31,229.3,2,123410,37
F. K-12 / 1801 - 3500,BERGEN,1370,ENGLEWOOD CITY,149.3,40,134064,58,135.2,52,134064,56
F. K-12 / 1801 - 3500,BERGEN,1760,GLEN ROCK BORO,159.2,33,152495,65,160.1,31,156277,67
F. K-12 / 1801 - 3500,BERGEN,2080,HASBROUCK HEIGHTS BORO,168.4,23,120350,33,169.8,21,117354,23
F. K-12 / 1801 - 3500,BERGEN,2620,LEONIA BORO,131.2,57,130063,51,150.6,38,133380,55
F. K-12 / 1801 - 3500,BERGEN,2740,LODI BOROUGH,169.5,21,130715,53,165.5,27,135883,61
F. K-12 / 1801 - 3500,BERGEN,2860,LYNDHURST TWP,137.2,51,133000,56,146.5,41,133000,54
F. K-12 / 1801 - 3500,BERGEN,2900,MAHWAH TWP,139.8,45,122324,38,137.1,50,125382,42
F. K-12 / 1801 - 3500,BERGEN,3550,NEW MILFORD BORO,154.3,38,135939,59,152,37,138775,64
F. K-12 / 1801 - 3500,BERGEN,4310,RAMSEY BORO,166.7,25,138701,61,192.6,6,138418,63
F. K-12 / 1801 - 3500,BERGEN,4380,RIDGEFIELD PARK TWP,136.1,52,128605,49,137.6,49,128208,47
F. K-12 / 1801 - 3500,BERGEN,4600,RUTHERFORD BORO,156.1,36,132032,54,147.1,39,129452,49
F. K-12 / 1801 - 3500,BERGEN,5755,WESTWOOD REGIONAL,122.3,62,122619,40,124.9,59,119537,26
F. K-12 / 1801 - 3500,BURLINGTON,475,BORDENTOWN REGIONAL,170.7,20,106028,8,171.6,19,109209,11
F. K-12 / 1801 - 3500,BURLINGTON,840,CINNAMINSON TWP,203,6,122627,41,147.1,39,107450,10
F. K-12 / 1801 - 3500,BURLINGTON,1060,DELRAN TWP,165.7,28,103089,5,175.3,16,101377,2
F. K-12 / 1801 - 3500,BURLINGTON,3010,MAPLE SHADE TWP,166.7,25,120563,34,171.5,20,124180,39
F. K-12 / 1801 - 3500,CAMDEN,940,COLLINGSWOOD BORO,113.8,63,110992,14,101.6,65,109243,12
F. K-12 / 1801 - 3500,CAMDEN,1770,GLOUCESTER CITY,186,8,106781,11,152.9,35,106134,8
F. K-12 / 1801 - 3500,CAMDEN,1890,HADDON TWP,206.2,5,114884,23,176.3,14,122475,35
F. K-12 / 1801 - 3500,CAMDEN,1900,HADDONFIELD BORO,182.8,9,116155,25,185.8,9,109650,14
F. K-12 / 1801 - 3500,CAMDEN,2670,LINDENWOLD BORO,128.8,59,95233,1,131.7,56,104741,7
F. K-12 / 1801 - 3500,CAMDEN,4110,PINE HILL BORO,135.1,54,108302,12,161.1,29,109504,13
F. K-12 / 1801 - 3500,CAPE MAY,3130,MIDDLE TWP,191.6,7,111743,16,101.9,64,112052,15
F. K-12 / 1801 - 3500,CAPE MAY,3780,OCEAN CITY,174.8,13,113700,22,89.7,66,116143,20
F. K-12 / 1801 - 3500,ESSEX,660,CALDWELL-WEST CALDWELL,164.6,31,125616,45,188.9,7,129868,50
F. K-12 / 1801 - 3500,ESSEX,1750,GLEN RIDGE BORO,176.2,12,155806,67,173.5,18,155806,66
F. K-12 / 1801 - 3500,ESSEX,5370,VERONA BORO,128.5,60,126894,47,135.4,51,130295,51
F. K-12 / 1801 - 3500,GLOUCESTER,1730,GLASSBORO,169.4,22,111352,15,213.3,4,115552,18
F. K-12 / 1801 - 3500,GLOUCESTER,5620,WEST DEPTFORD TWP,157.6,35,113483,20,188,8,118729,25
F. K-12 / 1801 - 3500,HUDSON,2060,HARRISON TOWN,104.9,64,152597,66,113.9,62,145879,65
F. K-12 / 1801 - 3500,HUDSON,2210,HOBOKEN CITY,79.2,67,129196,50,104.8,63,132365,53
F. K-12 / 1801 - 3500,HUDSON,4730,SECAUCUS TOWN,181.6,10,125568,44,,,,
F. K-12 / 1801 - 3500,MERCER,5510,ROBBINSVILLE TWP,225.7,2,120600,35,184.6,10,121725,33
F. K-12 / 1801 - 3500,MIDDLESEX,3120,METUCHEN BORO,132.5,56,112826,18,143.4,45,102277,4
F. K-12 / 1801 - 3500,MIDDLESEX,3140,MIDDLESEX BORO,151.6,39,119600,32,160,32,118150,24
F. K-12 / 1801 - 3500,MIDDLESEX,4920,SOUTH RIVER BORO,177.3,11,116560,26,217.3,3,121460,31
F. K-12 / 1801 - 3500,MONMOUTH,100,ASBURY PARK CITY,81.9,66,125003,43,85.7,67,124674,41
F. K-12 / 1801 - 3500,MONMOUTH,2105,HAZLET TWP,141.4,44,125641,46,132.2,55,127963,46
F. K-12 / 1801 - 3500,MONMOUTH,2230,HOLMDEL TWP,171.4,19,127448,48,177.1,12,135871,60
F. K-12 / 1801 - 3500,MONMOUTH,5310,UPPER FREEHOLD REGIONAL,,,,,168.1,23,126804,45
F. K-12 / 1801 - 3500,MORRIS,1110,DOVER TOWN,144.5,43,116116,24,166.3,25,116473,21
F. K-12 / 1801 - 3500,MORRIS,2380,JEFFERSON TWP,137.5,50,117876,27,153.1,34,123808,38
F. K-12 / 1801 - 3500,MORRIS,2460,KINNELON BORO,149.1,41,130434,52,125.4,58,124424,40
F. K-12 / 1801 - 3500,MORRIS,2870,MADISON BORO,139.2,46,123694,42,168.6,22,128584,48
F. K-12 / 1801 - 3500,MORRIS,4080,PEQUANNOCK TWP,125.3,61,109198,13,138.9,48,121500,32
F. K-12 / 1801 - 3500,OCEAN,185,BARNEGAT TWP,211.9,3,102838,4,167.3,24,103000,5
F. K-12 / 1801 - 3500,OCEAN,2940,MANCHESTER TWP,164.5,32,118660,28,152.8,36,115552,18
F. K-12 / 1801 - 3500,OCEAN,4210,POINT PLEASANT BORO,167.9,24,122387,39,163,28,122387,34
F. K-12 / 1801 - 3500,PASSAIC,2100,HAWTHORNE BORO,172.1,18,113500,21,208.5,5,119724,27
F. K-12 / 1801 - 3500,SALEM,4070,PENNS GRV-CARNEY'S PT REG,154.8,37,97415,2,174.3,17,99984,1
F. K-12 / 1801 - 3500,SOMERSET,3670,NORTH PLAINFIELD BORO,148.5,42,143920,63,166.2,26,136398,62
F. K-12 / 1801 - 3500,SOMERSET,4815,SOMERSET HILLS REGIONAL,137.7,49,140466,62,145.5,42,135827,59
F. K-12 / 1801 - 3500,SOMERSET,4820,SOMERVILLE BORO,173.7,15,122259,37,161,30,126049,44
F. K-12 / 1801 - 3500,SUSSEX,4960,SPARTA TWP,173.4,16,106181,9,133.2,54,112558,16
F. K-12 / 1801 - 3500,SUSSEX,5360,VERNON TWP,165.1,30,122192,36,144.7,44,125604,43
F. K-12 / 1801 - 3500,UNION,310,BERKELEY HEIGHTS TWP,133.3,55,132349,55,133.3,53,135455,58
F. K-12 / 1801 - 3500,UNION,850,CLARK TWP,166.5,27,106535,10,178.4,11,121224,29
F. K-12 / 1801 - 3500,UNION,2190,HILLSIDE TWP,165.3,29,112176,17,128.6,57,114239,17
F. K-12 / 1801 - 3500,UNION,3560,NEW PROVIDENCE BORO,172.8,17,133000,56,176.7,13,134144,57
F. K-12 / 1801 - 3500,UNION,4540,ROSELLE BORO,94.4,65,98235,3,119.5,61,101758,3
F. K-12 / 1801 - 3500,UNION,4550,ROSELLE PARK BORO,138.8,47,113157,19,141,47,116940,22
F. K-12 / 1801 - 3500,UNION,5000,SPRINGFIELD TWP,138.8,47,104248,7,142.7,46,106333,9
F. K-12 / 1801 - 3500,WARREN,1870,HACKETTSTOWN,158.2,34,118938,30,145.5,42,120000,28
G. K-12 / 3501 +,,,K-12 Average,155.6,,120000,,181.2,,120852,
G. K-12 / 3501 +,ATLANTIC,110,ATLANTIC CITY,159.6,72,140025,90,162,76,146000,94
G. K-12 / 3501 +,ATLANTIC,1310,EGG HARBOR TWP,192.3,36,96185,4,186.3,51,96778,2
G. K-12 / 3501 +,ATLANTIC,1960,HAMMONTON TOWN,198.4,32,106515,11,208.2,32,108787,14
G. K-12 / 3501 +,ATLANTIC,4180,PLEASANTVILLE CITY,127.8,96,115463,24,141.8,93,115463,25
G. K-12 / 3501 +,BERGEN,1450,FAIR LAWN BORO,178.4,50,145001,97,191.7,43,147392,95
G. K-12 / 3501 +,BERGEN,1550,FORT LEE BORO,192.5,35,130677,73,223.2,20,129790,65
G. K-12 / 3501 +,BERGEN,1700,GARFIELD CITY,171.4,59,141843,95,162,76,145659,92
G. K-12 / 3501 +,BERGEN,1860,HACKENSACK CITY,145.3,87,145750,98,175.8,60,145750,93
G. K-12 / 3501 +,BERGEN,3930,PARAMUS BORO,172.8,57,140937,92,172.7,65,147780,97
G. K-12 / 3501 +,BERGEN,4390,RIDGEWOOD VILLAGE,211.9,21,150000,102,227,17,154043,98
G. K-12 / 3501 +,BERGEN,5150,TEANECK TWP,145.5,86,138122,85,157.7,84,140194,85
G. K-12 / 3501 +,BERGEN,5160,TENAFLY BORO,141.3,90,147000,100,158.3,80,142995,89
G. K-12 / 3501 +,BURLINGTON,620,BURLINGTON TWP,183.1,43,115634,26,189.8,45,121197,42
G. K-12 / 3501 +,BURLINGTON,3360,MOORESTOWN TWP,154.9,77,118987,34,158.2,81,120516,39
G. K-12 / 3501 +,BURLINGTON,4050,PEMBERTON TWP,188.7,37,122244,45,174.9,62,119237,34
G. K-12 / 3501 +,BURLINGTON,5805,WILLINGBORO TWP,128.8,94,101098,6,133.1,96,94443,1
G. K-12 / 3501 +,CAMDEN,680,CAMDEN CITY,44.3,103,95184,3,188.3,47,112776,20
G. K-12 / 3501 +,CAMDEN,800,CHERRY HILL TWP,250,4,133208,75,255.1,4,133625,77
G. K-12 / 3501 +,CAMDEN,4060,PENNSAUKEN TWP,196.6,33,57561,1,241.5,10,109748,17
G. K-12 / 3501 +,CAMDEN,5820,WINSLOW TWP,173.5,56,115818,27,188.1,48,117120,30
G. K-12 / 3501 +,CUMBERLAND,540,BRIDGETON CITY,306.7,1,115068,22,158,83,109037,15
G. K-12 / 3501 +,CUMBERLAND,3230,MILLVILLE CITY,137.8,92,107375,12,157.7,84,106500,9
G. K-12 / 3501 +,CUMBERLAND,5390,VINELAND CITY,198.5,31,109855,15,222.9,21,111069,18
G. K-12 / 3501 +,ESSEX,250,BELLEVILLE TOWN,251.2,3,157358,103,337.4,1,157358,99
G. K-12 / 3501 +,ESSEX,410,BLOOMFIELD TWP,213.5,17,126338,59,215.8,27,129580,62
G. K-12 / 3501 +,ESSEX,1210,EAST ORANGE,124.5,97,124808,55,167.3,70,125331,51
G. K-12 / 3501 +,ESSEX,2330,IRVINGTON TOWNSHIP,160.1,70,116925,32,192,42,116475,29
G. K-12 / 3501 +,ESSEX,2730,LIVINGSTON TWP,178.1,51,127449,64,191.7,43,130142,67
G. K-12 / 3501 +,ESSEX,3190,MILLBURN TWP,188.6,38,136404,80,168.2,69,135304,81
G. K-12 / 3501 +,ESSEX,3310,MONTCLAIR TOWN,232.6,8,138638,86,208.9,31,127881,59
G. K-12 / 3501 +,ESSEX,3570,NEWARK CITY,65.4,102,102200,8,126.3,97,102200,5
G. K-12 / 3501 +,ESSEX,3750,NUTLEY TOWN,160.6,68,111073,16,166.3,72,116044,27
G. K-12 / 3501 +,ESSEX,3880,CITY OF ORANGE TWP,94.2,100,107692,13,115.1,98,105804,8
G. K-12 / 3501 +,ESSEX,4900,SOUTH ORANGE-MAPLEWOOD,153.1,79,129576,69,175.8,60,130438,68
G. K-12 / 3501 +,ESSEX,5680,WEST ORANGE TOWN,175.9,54,145762,99,184.8,54,143449,90
G. K-12 / 3501 +,GLOUCESTER,1100,DEPTFORD TWP,161,67,99878,5,165.9,73,106835,11
G. K-12 / 3501 +,GLOUCESTER,3280,MONROE TWP,208.7,25,129939,71,216.4,25,132538,73
G. K-12 / 3501 +,GLOUCESTER,5500,WASHINGTON TWP,169.2,62,129954,72,172.8,63,121194,41
G. K-12 / 3501 +,HUDSON,220,BAYONNE CITY,222.2,10,115348,23,250.5,7,114055,22
G. K-12 / 3501 +,HUDSON,2390,JERSEY CITY,143.3,88,126013,58,327.9,2,133950,79
G. K-12 / 3501 +,HUDSON,2410,KEARNY TOWN,171.8,58,139250,88,,,,
G. K-12 / 3501 +,HUDSON,3610,NORTH BERGEN TWP,181,46,115550,25,,,,
G. K-12 / 3501 +,HUDSON,5240,UNION CITY,176,53,140334,91,,,,
G. K-12 / 3501 +,HUDSON,5670,WEST NEW YORK TOWN,153.1,79,138050,84,,,,
G. K-12 / 3501 +,MERCER,1245,EAST WINDSOR REGIONAL,175.6,55,134155,77,163.6,75,130904,69
G. K-12 / 3501 +,MERCER,1430,EWING TWP,169.5,61,136153,79,170.1,66,138876,84
G. K-12 / 3501 +,MERCER,1950,HAMILTON TWP,221.2,11,116927,33,210.4,30,108723,13
G. K-12 / 3501 +,MERCER,2280,HOPEWELL VALLEY REGIONAL,156.9,76,138731,87,183.2,57,134595,80
G. K-12 / 3501 +,MERCER,2580,LAWRENCE TWP,160.1,70,122614,47,159.7,79,124603,48
G. K-12 / 3501 +,MERCER,4255,PRINCETON,117.9,98,148598,101,136.2,95,147408,96
G. K-12 / 3501 +,MERCER,5210,TRENTON CITY,111.3,99,122722,48,168.8,68,124353,47
G. K-12 / 3501 +,MERCER,5715,W WINDSOR-PLAINSBORO REG,215.7,15,133988,76,224.3,19,132925,74
G. K-12 / 3501 +,MIDDLESEX,750,CARTERET BORO,188.4,39,129511,68,195.9,41,132324,72
G. K-12 / 3501 +,MIDDLESEX,1170,EAST BRUNSWICK TWP,176.2,52,123046,50,216.2,26,126533,55
G. K-12 / 3501 +,MIDDLESEX,1290,EDISON TWP,248.5,5,130984,74,248.3,8,133059,75
G. K-12 / 3501 +,MIDDLESEX,3290,MONROE TWP,269.4,2,119144,35,254.5,6,106653,10
G. K-12 / 3501 +,MIDDLESEX,3530,NEW BRUNSWICK CITY,180.5,48,128371,65,218.3,24,125447,52
G. K-12 / 3501 +,MIDDLESEX,3620,NORTH BRUNSWICK TWP,159.6,72,116625,31,228.5,16,129596,63
G. K-12 / 3501 +,MIDDLESEX,3845,OLD BRIDGE TWP,234.2,7,143413,96,242.8,9,144480,91
G. K-12 / 3501 +,MIDDLESEX,4090,PERTH AMBOY CITY,193.6,34,124132,53,183.9,55,103375,7
G. K-12 / 3501 +,MIDDLESEX,4130,PISCATAWAY TWP,207.7,27,112475,19,203.1,37,113800,21
G. K-12 / 3501 +,MIDDLESEX,4660,SAYREVILLE BORO,239,6,122483,46,240.9,11,128200,60
G. K-12 / 3501 +,MIDDLESEX,4860,SOUTH BRUNSWICK TWP,181.3,45,106105,10,201.2,39,109522,16
G. K-12 / 3501 +,MIDDLESEX,4910,SOUTH PLAINFIELD BORO,157.3,75,116264,30,149,89,115325,24
G. K-12 / 3501 +,MIDDLESEX,5850,WOODBRIDGE TWP,215.9,14,127173,62,235,12,132311,71
G. K-12 / 3501 +,MONMOUTH,2770,LONG BRANCH CITY,167.4,63,94556,2,149,89,100000,4
G. K-12 / 3501 +,MONMOUTH,3040,MATAWAN-ABERDEEN REGIONAL,181,46,136545,81,274.6,3,140237,86
G. K-12 / 3501 +,MONMOUTH,3160,MIDDLETOWN TWP,216.7,13,121652,43,230.2,14,121205,43
G. K-12 / 3501 +,MONMOUTH,3510,NEPTUNE TWP,146.8,85,122776,49,150.6,88,122588,45
G. K-12 / 3501 +,MONMOUTH,3810,OCEAN TWP,150.6,82,120965,41,155.3,87,123390,46
G. K-12 / 3501 +,MONMOUTH,5420,WALL TWP,184.2,42,141230,94,172.8,63,140855,87
G. K-12 / 3501 +,MORRIS,785,SCH DIST OF THE CHATHAMS,170.5,60,129800,70,158.2,81,133881,78
G. K-12 / 3501 +,MORRIS,3340,MONTVILLE TWP,165.6,65,120063,37,185.6,53,124721,49
G. K-12 / 3501 +,MORRIS,3385,MORRIS SCHOOL DISTRICT,179.4,49,125186,56,180.4,59,126073,54
G. K-12 / 3501 +,MORRIS,3450,MOUNT OLIVE TWP,210.1,23,137103,83,187,50,129022,61
G. K-12 / 3501 +,MORRIS,3950,PARSIPPANY-TROY HILLS TWP,212,20,121626,42,187.2,49,117300,31
G. K-12 / 3501 +,MORRIS,4330,RANDOLPH TWP,151.2,81,111925,17,185.8,52,129646,64
G. K-12 / 3501 +,MORRIS,4560,ROXBURY TWP,149.4,83,114251,21,148,92,111958,19
G. K-12 / 3501 +,OCEAN,530,BRICK TWP,212.1,18,122169,44,207.7,35,127602,58
G. K-12 / 3501 +,OCEAN,2360,JACKSON TWP,220.8,12,134168,78,220.4,22,137160,82
G. K-12 / 3501 +,OCEAN,2480,LACEY TWP,159.6,72,108479,14,165,74,103360,6
G. K-12 / 3501 +,OCEAN,2520,LAKEWOOD TWP,202.5,28,114246,20,207.9,33,115731,26
G. K-12 / 3501 +,OCEAN,5190,TOMS RIVER REGIONAL,224.6,9,123350,51,230.2,14,120930,40
G. K-12 / 3501 +,PASSAIC,900,CLIFTON CITY,186.5,40,116125,28,212.8,29,114894,23
G. K-12 / 3501 +,PASSAIC,3970,PASSAIC CITY,148.7,84,120711,40,182,58,119738,35
G. K-12 / 3501 +,PASSAIC,4010,PATERSON CITY,85.7,101,101360,7,108.1,99,97558,3
G. K-12 / 3501 +,PASSAIC,5570,WAYNE TWP,214.1,16,126532,60,225.4,18,125487,53
G. K-12 / 3501 +,PASSAIC,5650,WEST MILFORD TWP,140.6,91,120088,38,138.9,94,118099,33
G. K-12 / 3501 +,SOMERSET,350,BERNARDS TWP,212.1,18,126701,61,183.5,56,127443,56
G. K-12 / 3501 +,SOMERSET,555,BRIDGEWATER-RARITAN REG,208.6,26,136723,82,188.7,46,137673,83
G. K-12 / 3501 +,SOMERSET,1610,FRANKLIN TWP,160.6,68,120000,36,214.8,28,119957,36
G. K-12 / 3501 +,SOMERSET,2170,HILLSBOROUGH TWP,199.5,30,120465,39,232,13,116232,28
G. K-12 / 3501 +,SOMERSET,3320,MONTGOMERY TWP,142.7,89,104963,9,156,86,107532,12
G. K-12 / 3501 +,UNION,980,CRANFORD TWP,166.4,64,128500,66,160,78,120440,38
G. K-12 / 3501 +,UNION,1320,ELIZABETH CITY,210.7,22,123480,52,254.9,5,121465,44
G. K-12 / 3501 +,UNION,2660,LINDEN CITY,161.6,66,128912,67,166.9,71,131798,70
G. K-12 / 3501 +,UNION,4160,PLAINFIELD CITY,136.1,93,125965,57,199.3,40,117905,32
G. K-12 / 3501 +,UNION,4290,RAHWAY CITY,186.2,41,116211,29,170.1,66,120068,37
G. K-12 / 3501 +,UNION,4670,SCOTCH PLAINS-FANWOOD REG,202.3,29,127359,63,202.5,38,127542,57
G. K-12 / 3501 +,UNION,5090,SUMMIT CITY,128.5,95,141219,93,148.4,91,133079,76
G. K-12 / 3501 +,UNION,5290,UNION TWP,182,44,124700,54,207.8,34,124948,50
G. K-12 / 3501 +,UNION,5730,WESTFIELD TOWN,210,24,139924,89,204.7,36,142662,88
