GROUP,CONAME,DIST,DISTNAME,PP11,RK11,PP21,RK21,PP31,RK31,E11,E21,E31,ABBOTT
D. K-8 / 751 +,MONMOUTH,945,COLTS NECK TWP,16704,80,18940,81,20786,81,1102,1004,956,
D. K-8 / 751 +,MONMOUTH,1260,EATONTOWN BORO,14445,71,14680,60,16003,66,1071,1067,1060,
D. K-8 / 751 +,MONMOUTH,1440,FAIR HAVEN BORO,11539,16,12141,16,12856,16,1041,1016,1022,
D. K-8 / 751 +,MONMOUTH,1640,FREEHOLD BORO,10583,6,10725,5,11462,6,1515,1568,1623,
D. K-8 / 751 +,MONMOUTH,1660,FREEHOLD TWP,13740,57,14714,62,15841,60,4155,4050,4000,
D. K-8 / 751 +,MONMOUTH,2290,HOWELL TWP,13557,50,14025,51,14558,41,6383,6298,6553,
D. K-8 / 751 +,MONMOUTH,2720,LITTLE SILVER BORO,12537,29,12637,23,13261,23,839,866,873,
D. K-8 / 751 +,MONMOUTH,2920,MANALAPAN-ENGLISHTOWN REG,12067,21,12653,24,13577,26,5118,5057,5085,
D. K-8 / 751 +,MONMOUTH,3030,MARLBORO TWP,12589,31,13225,34,14304,38,5455,5264,5014,
D. K-8 / 751 +,MONMOUTH,3200,MILLSTONE TWP,14513,72,14975,71,15248,49,1346,1282,1294,
D. K-8 / 751 +,MONMOUTH,4360,RED BANK BORO,12512,28,12770,25,13130,20,1122,1171,1231,
D. K-8 / 751 +,MONMOUTH,4570,RUMSON BORO,12342,25,12960,30,13295,24,1005,979,989,
D. K-8 / 751 +,MONMOUTH,5185,TINTON FALLS,13244,44,13444,38,15622,54,1519,1520,1531,
D. K-8 / 751 +,MORRIS,820,CHESTER TWP,14048,63,14467,57,16382,72,1234,1199,1134,
D. K-8 / 751 +,MORRIS,1090,DENVILLE TWP,12771,37,13703,45,13934,34,1758,1725,1762,
D. K-8 / 751 +,MORRIS,1190,EAST HANOVER TWP,14206,66,15567,75,16090,69,1082,1021,1042,
D. K-8 / 751 +,MORRIS,1530,FLORHAM PARK BORO,14212,67,14588,58,15554,53,1011,1003,995,
D. K-8 / 751 +,MORRIS,2000,HANOVER TWP,13997,62,14448,56,16089,68,1474,1483,1413,
D. K-8 / 751 +,MORRIS,2650,LINCOLN PARK BORO,11611,17,12271,17,12425,14,930,942,949,
D. K-8 / 751 +,MORRIS,4000,LONG HILL TWP,14927,77,15246,72,17149,77,869,851,814,
D. K-8 / 751 +,MORRIS,4490,ROCKAWAY TWP,15583,78,16437,78,17819,79,2438,2407,2308,
D. K-8 / 751 +,MORRIS,5520,WASHINGTON TWP,13717,55,14652,59,15700,56,2457,2338,2267,
D. K-8 / 751 +,MORRIS,5770,WHARTON BORO,13109,42,13406,37,16358,71,788,787,769,
D. K-8 / 751 +,PASSAIC,1920,HALEDON BORO,11368,14,11681,12,12780,15,1004,1018,1022,
D. K-8 / 751 +,PASSAIC,2700,LITTLE FALLS TWP,13601,52,13938,50,14894,45,901,906,897,
D. K-8 / 751 +,PASSAIC,4270,PROSPECT PARK BORO,11082,11,11486,11,12140,13,900,871,872,
D. K-8 / 751 +,PASSAIC,4400,RINGWOOD BORO,13738,56,14807,66,15931,64,1256,1226,1225,
D. K-8 / 751 +,PASSAIC,5200,TOTOWA BORO,12289,24,12351,19,13898,33,1015,1057,1058,
D. K-8 / 751 +,PASSAIC,5440,WANAQUE BORO,14316,70,14949,70,15926,63,952,916,905,
D. K-8 / 751 +,PASSAIC,5690,WOODLAND PARK,11806,19,12310,18,13254,22,1130,1122,1100,
D. K-8 / 751 +,SOMERSET,510,BRANCHBURG TWP,13832,59,14714,62,15908,62,1696,1626,1595,
D. K-8 / 751 +,SOMERSET,1810,GREEN BROOK TWP,13043,41,13191,33,14133,36,936,925,951,
D. K-8 / 751 +,SOMERSET,5470,WARREN TWP,17280,81,17656,80,19230,80,2008,1931,1884,
D. K-8 / 751 +,SUSSEX,640,BYRAM TWP,12558,30,14215,53,14779,43,958,885,882,
D. K-8 / 751 +,SUSSEX,5100,SUSSEX-WANTAGE REGIONAL,14075,64,15376,74,17577,78,1315,1227,1176,
D. K-8 / 751 +,WARREN,1785,GREAT MEADOWS REGIONAL,12619,33,13692,44,13746,30,846,803,817,
D. K-8 / 751 +,WARREN,1840,GREENWICH TWP,9648,2,9952,3,10367,2,854,851,814,
D. K-8 / 751 +,WARREN,2790,LOPATCONG TWP,11672,18,12376,20,11687,9,873,855,856,
E. K-12 / 0 - 1800,,,1. State average - Operating Type K-12,14156,,14496,,14986,,,,,
E. K-12 / 0 - 1800,,,2. State median - Operating Type K-12,13514,,13942,,14539,,,,,
E. K-12 / 0 - 1800,,,5. State average - All operating types,14164,,14543,,15067,,,,,
E. K-12 / 0 - 1800,,,6. State median - All operating types,13709,,14150,,14543,,,,,
E. K-12 / 0 - 1800,BERGEN,440,BOGOTA BORO,12184,11,12491,9,13916,23,1121,1106,1087,
E. K-12 / 0 - 1800,BERGEN,990,CRESSKILL BORO,13505,25,13684,23,14153,27,1692,1715,1727,
E. K-12 / 0 - 1800,BERGEN,1360,EMERSON BORO,12936,17,13038,17,14020,24,1189,1192,1196,
E. K-12 / 0 - 1800,BERGEN,3170,MIDLAND PARK BORO,15307,38,16628,39,16355,37,1045,996,1043,
E. K-12 / 0 - 1800,BERGEN,3600,NORTH ARLINGTON BORO,11497,7,11627,3,12327,5,1709,1737,1772,
E. K-12 / 0 - 1800,BERGEN,3910,PALISADES PARK,12807,15,12319,7,12470,7,1578,1616,1670,
E. K-12 / 0 - 1800,BERGEN,3940,PARK RIDGE BORO,17101,44,16992,42,18464,48,1297,1294,1295,
E. K-12 / 0 - 1800,BERGEN,4370,RIDGEFIELD BORO,16851,43,17744,46,18240,46,1806,1767,1774,
E. K-12 / 0 - 1800,BERGEN,4610,SADDLE BROOK TWP,18130,47,14491,32,14859,30,1681,1649,1699,
E. K-12 / 0 - 1800,BERGEN,5410,WALDWICK BORO,14240,32,14771,33,15654,35,1617,1596,1609,
E. K-12 / 0 - 1800,BERGEN,5430,WALLINGTON BORO,10988,2,11541,2,11701,2,1199,1153,1217,
E. K-12 / 0 - 1800,BERGEN,5830,WOOD-RIDGE BORO,11462,6,12368,8,12669,10,1137,1134,1183,
E. K-12 / 0 - 1800,BURLINGTON,600,BURLINGTON CITY,16106,41,16886,41,17551,43,1754,1701,1779,1
E. K-12 / 0 - 1800,BURLINGTON,1520,FLORENCE TWP,12284,12,13216,18,12577,9,1609,1557,1688,
E. K-12 / 0 - 1800,BURLINGTON,3920,PALMYRA BORO,12829,16,12598,11,13262,14,964,956,969,
E. K-12 / 0 - 1800,BURLINGTON,4450,RIVERSIDE TWP,12345,13,12205,6,12722,11,1445,1471,1500,
E. K-12 / 0 - 1800,CAMDEN,150,AUDUBON BORO,13460,24,14013,26,13160,13,1410,1410,1564,
E. K-12 / 0 - 1800,CAMDEN,1880,HADDON HEIGHTS BORO,13315,21,13745,24,13614,16,1297,1267,1300,
E. K-12 / 0 - 1800,CAMDEN,3770,OAKLYN BORO,11855,9,12877,16,12293,4,442,376,411,
E. K-12 / 0 - 1800,CAPE MAY,5790,WILDWOOD CITY,18099,46,17415,44,18357,47,841,846,880,
E. K-12 / 0 - 1800,ESSEX,760,CEDAR GROVE TWP,13376,23,13229,19,13713,19,1639,1656,1710,
E. K-12 / 0 - 1800,GLOUCESTER,860,CLAYTON BORO,11428,4,11683,4,12552,8,1367,1392,1349,
E. K-12 / 0 - 1800,GLOUCESTER,4020,PAULSBORO BORO,14664,35,14848,34,16193,36,1162,1164,1189,
E. K-12 / 0 - 1800,GLOUCESTER,4140,PITMAN BORO,13320,22,14198,29,14566,29,1505,1447,1462,
E. K-12 / 0 - 1800,GLOUCESTER,5860,WOODBURY CITY,14159,31,13557,22,14275,28,1502,1508,1543,
E. K-12 / 0 - 1800,HUDSON,5580,WEEHAWKEN TWP,13575,26,13519,21,13587,15,1258,1301,1350,
E. K-12 / 0 - 1800,HUNTERDON,1376,SOUTH HUNTERDON,,,,,17772,44,,,961,
E. K-12 / 0 - 1800,MIDDLESEX,1140,DUNELLEN BORO,10803,1,11227,1,11529,1,1144,1151,1168,
E. K-12 / 0 - 1800,MIDDLESEX,2150,HIGHLAND PARK BORO,14388,34,13962,25,15088,32,1531,1595,1580,
E. K-12 / 0 - 1800,MIDDLESEX,4830,SOUTH AMBOY CITY,11328,3,12502,10,11754,3,1138,1103,1169,
E. K-12 / 0 - 1800,MIDDLESEX,4970,SPOTSWOOD BORO,12417,14,12674,12,13619,17,1805,1783,1749,
E. K-12 / 0 - 1800,MONMOUTH,2400,KEANSBURG BORO,22161,49,22406,49,21389,50,1481,1414,1555,1
E. K-12 / 0 - 1800,MONMOUTH,2430,KEYPORT BORO,13803,27,14374,30,15399,34,1079,1082,1101,
E. K-12 / 0 - 1800,MONMOUTH,2930,MANASQUAN BORO,13852,28,12813,14,13691,18,1593,1635,1636,
E. K-12 / 0 - 1800,MORRIS,450,BOONTON TOWN,16731,42,16789,40,17177,42,1274,1293,1340,
E. K-12 / 0 - 1800,MORRIS,630,BUTLER BORO,15570,39,15728,37,16720,40,1148,1124,1125,
E. K-12 / 0 - 1800,MORRIS,3460,MOUNTAIN LAKES BORO,19022,48,19358,48,20750,49,1638,1585,1553,
E. K-12 / 0 - 1800,OCEAN,4190,PLUMSTED TWP,12941,18,18879,47,14063,25,1598,1517,1563,
E. K-12 / 0 - 1800,OCEAN,4220,POINT PLEASANT BEACH BORO,14801,36,15376,36,16479,39,834,825,803,
E. K-12 / 0 - 1800,PASSAIC,4230,POMPTON LAKES BORO,15029,37,15729,38,16390,38,1709,1688,1676,
E. K-12 / 0 - 1800,SALEM,4075,PENNSVILLE,13871,29,14434,31,14109,26,1781,1730,1823,
E. K-12 / 0 - 1800,SALEM,4150,PITTSGROVE TWP,12962,19,13447,20,13785,21,1719,1743,1711,
E. K-12 / 0 - 1800,SALEM,4630,SALEM CITY,17549,45,17142,43,18066,45,1183,1190,1180,1
E. K-12 / 0 - 1800,SALEM,5910,WOODSTOWN-PILESGROVE REG,11715,8,12871,15,13757,20,1670,1607,1547,
E. K-12 / 0 - 1800,SOMERSET,490,BOUND BROOK BORO,11454,5,12170,5,12388,6,1611,1682,1788,
E. K-12 / 0 - 1800,SOMERSET,3000,MANVILLE BORO,12029,10,12723,13,13055,12,1449,1363,1388,
E. K-12 / 0 - 1800,SUSSEX,2240,HOPATCONG,15775,40,17543,45,17079,41,1886,1751,1852,
E. K-12 / 0 - 1800,SUSSEX,3590,NEWTON TOWN,14374,33,14852,35,15315,33,1525,1531,1548,
E. K-12 / 0 - 1800,UNION,2420,KENILWORTH BORO,13131,20,14049,28,13807,22,1396,1443,1435,
E. K-12 / 0 - 1800,WARREN,280,BELVIDERE TOWN,13894,30,14035,27,15069,31,785,737,758,
F. K-12 / 1801 - 3500,,,1. State average - Operating Type K-12,14156,,14496,,14986,,,,,
F. K-12 / 1801 - 3500,,,2. State median - Operating Type K-12,13514,,13942,,14539,,,,,
F. K-12 / 1801 - 3500,,,5. State average - All operating types,14164,,14543,,15067,,,,,
F. K-12 / 1801 - 3500,,,6. State median - All operating types,13709,,14150,,14543,,,,,
F. K-12 / 1801 - 3500,ATLANTIC,590,BUENA REGIONAL,13225,34,13756,37,15616,50,2182,2013,1920,
F. K-12 / 1801 - 3500,BERGEN,300,BERGENFIELD BORO,13502,39,14652,49,15351,48,3559,3432,3511,
F. K-12 / 1801 - 3500,BERGEN,890,CLIFFSIDE PARK BORO,11647,7,11921,8,12981,13,2834,2910,2908,
F. K-12 / 1801 - 3500,BERGEN,1130,DUMONT BORO,13017,29,13748,35,14550,39,2664,2613,2528,
F. K-12 / 1801 - 3500,BERGEN,1345,ELMWOOD PARK,9333,1,9902,1,10438,1,2537,2527,2544,
F. K-12 / 1801 - 3500,BERGEN,1370,ENGLEWOOD CITY,15792,63,16310,64,18744,65,3000,3054,2887,
F. K-12 / 1801 - 3500,BERGEN,1760,GLEN ROCK BORO,15239,61,15641,62,16509,58,2375,2394,2393,
F. K-12 / 1801 - 3500,BERGEN,2080,HASBROUCK HEIGHTS BORO,11669,9,12218,11,13099,17,1904,1884,1873,
F. K-12 / 1801 - 3500,BERGEN,2620,LEONIA BORO,13497,38,15406,59,16174,56,1833,1687,1811,
F. K-12 / 1801 - 3500,BERGEN,2740,LODI BOROUGH,11027,5,11403,5,11889,5,3292,3310,3278,
F. K-12 / 1801 - 3500,BERGEN,2860,LYNDHURST TWP,13688,42,13610,34,13566,23,2240,2312,2372,
F. K-12 / 1801 - 3500,BERGEN,2900,MAHWAH TWP,14850,56,15585,60,17054,62,3222,3177,3054,
F. K-12 / 1801 - 3500,BERGEN,3550,NEW MILFORD BORO,12560,17,13766,38,14543,38,2066,2013,2006,
F. K-12 / 1801 - 3500,BERGEN,4310,RAMSEY BORO,14953,59,15269,57,16484,57,2977,2942,2906,
F. K-12 / 1801 - 3500,BERGEN,4380,RIDGEFIELD PARK TWP,12972,25,13152,23,13003,14,2296,2343,2376,
F. K-12 / 1801 - 3500,BERGEN,4600,RUTHERFORD BORO,13372,36,13268,25,13617,25,2488,2491,2538,
F. K-12 / 1801 - 3500,BERGEN,5755,WESTWOOD REGIONAL,14895,58,14912,55,16552,59,2680,2688,2687,
F. K-12 / 1801 - 3500,BURLINGTON,475,BORDENTOWN REGIONAL,12127,12,12524,13,12641,10,2494,2511,2600,
F. K-12 / 1801 - 3500,BURLINGTON,840,CINNAMINSON TWP,13770,43,14308,43,15377,49,2360,2363,2355,
F. K-12 / 1801 - 3500,BURLINGTON,1060,DELRAN TWP,11779,10,11952,9,12350,7,2838,2956,2985,
F. K-12 / 1801 - 3500,BURLINGTON,3010,MAPLE SHADE TWP,13202,33,12893,21,13472,21,2084,2181,2240,
F. K-12 / 1801 - 3500,CAMDEN,940,COLLINGSWOOD BORO,14236,50,14735,52,15914,54,1864,1867,1884,
F. K-12 / 1801 - 3500,CAMDEN,1770,GLOUCESTER CITY,16592,66,16967,66,18860,66,2075,2085,2066,1
F. K-12 / 1801 - 3500,CAMDEN,1890,HADDON TWP,12194,14,12971,22,13988,30,2092,2063,2062,
F. K-12 / 1801 - 3500,CAMDEN,1900,HADDONFIELD BORO,11657,8,11730,7,12398,8,2546,2573,2559,
F. K-12 / 1801 - 3500,CAMDEN,2670,LINDENWOLD BORO,12817,21,12737,18,13292,19,2419,2456,2511,
F. K-12 / 1801 - 3500,CAMDEN,4110,PINE HILL BORO,15195,60,14768,53,15631,51,1861,1900,1924,
F. K-12 / 1801 - 3500,CAPE MAY,3130,MIDDLE TWP,12546,16,13439,28,13090,16,2620,2514,2545,
F. K-12 / 1801 - 3500,CAPE MAY,3780,OCEAN CITY,16357,65,16009,63,17627,63,2065,2092,2098,
F. K-12 / 1801 - 3500,ESSEX,660,CALDWELL-WEST CALDWELL,12988,27,13484,32,13801,28,2596,2636,2655,
F. K-12 / 1801 - 3500,ESSEX,1750,GLEN RIDGE BORO,12917,23,13177,24,13887,29,1955,1932,1971,
F. K-12 / 1801 - 3500,ESSEX,5370,VERONA BORO,12272,15,12527,14,13084,15,2183,2185,2184,
F. K-12 / 1801 - 3500,GLOUCESTER,1730,GLASSBORO,13432,37,13948,39,14227,32,2181,2195,2212,
F. K-12 / 1801 - 3500,GLOUCESTER,5620,WEST DEPTFORD TWP,11883,11,12272,12,12549,9,2994,2981,3100,
F. K-12 / 1801 - 3500,HUDSON,2060,HARRISON TOWN,14517,54,15265,56,16606,60,2051,2024,2050,1
F. K-12 / 1801 - 3500,HUDSON,2210,HOBOKEN CITY,22832,67,21142,67,22199,67,1710,1938,1962,1
F. K-12 / 1801 - 3500,HUDSON,4730,SECAUCUS TOWN,14504,53,14329,44,14855,42,2122,2179,2184,
F. K-12 / 1801 - 3500,MERCER,5510,ROBBINSVILLE TWP,10481,3,10993,4,11337,3,2883,2911,2989,
F. K-12 / 1801 - 3500,MIDDLESEX,3120,METUCHEN BORO,13116,30,13378,26,13662,27,2098,2104,2143,
F. K-12 / 1801 - 3500,MIDDLESEX,3140,MIDDLESEX BORO,12871,22,12868,20,13539,22,2150,2109,2145,
F. K-12 / 1801 - 3500,MIDDLESEX,4920,SOUTH RIVER BORO,10013,2,10218,2,10553,2,2333,2315,2362,
F. K-12 / 1801 - 3500,MONMOUTH,100,ASBURY PARK CITY,26065,68,29613,68,28229,68,1948,1974,1992,1
F. K-12 / 1801 - 3500,MONMOUTH,2105,HAZLET TWP,13009,28,14186,42,14611,41,3155,3006,3094,
F. K-12 / 1801 - 3500,MONMOUTH,2230,HOLMDEL TWP,15596,62,15602,61,15963,55,3094,3091,3092,
F. K-12 / 1801 - 3500,MONMOUTH,5310,UPPER FREEHOLD REGIONAL,12965,24,13397,27,13649,26,2344,2336,2349,
F. K-12 / 1801 - 3500,MORRIS,1110,DOVER TOWN,10623,4,10545,3,11362,4,3028,3083,3123,
F. K-12 / 1801 - 3500,MORRIS,2380,JEFFERSON TWP,13644,41,14547,45,14899,44,3395,3280,3240,
F. K-12 / 1801 - 3500,MORRIS,2460,KINNELON BORO,14501,52,14723,51,15643,52,2097,2060,2016,
F. K-12 / 1801 - 3500,MORRIS,2870,MADISON BORO,14140,49,13478,31,14317,34,2415,2509,2572,
F. K-12 / 1801 - 3500,MORRIS,4080,PEQUANNOCK TWP,13267,35,13465,30,14562,40,2261,2259,2263,
F. K-12 / 1801 - 3500,OCEAN,185,BARNEGAT TWP,12609,18,12689,17,13569,24,3195,3174,3212,
F. K-12 / 1801 - 3500,OCEAN,2940,MANCHESTER TWP,13926,45,14039,40,14539,37,3014,3027,2993,
F. K-12 / 1801 - 3500,OCEAN,4210,POINT PLEASANT BORO,11069,6,11456,6,12342,6,2920,2878,2863,
F. K-12 / 1801 - 3500,PASSAIC,2100,HAWTHORNE BORO,13123,31,14549,46,14348,35,2367,2341,2333,
F. K-12 / 1801 - 3500,SALEM,4070,PENNS GRV-CARNEY'S PT REG,12614,19,12839,19,12976,12,2305,2341,2373,
F. K-12 / 1801 - 3500,SOMERSET,3670,NORTH PLAINFIELD BORO,14015,47,14174,41,15121,47,3197,3263,3238,
F. K-12 / 1801 - 3500,SOMERSET,4815,SOMERSET HILLS REGIONAL,14305,51,14845,54,15662,53,2015,2018,2019,
F. K-12 / 1801 - 3500,SOMERSET,4820,SOMERVILLE BORO,12981,26,13459,29,14465,36,2473,2398,2428,
F. K-12 / 1801 - 3500,SUSSEX,4960,SPARTA TWP,13964,46,14572,47,14977,45,3573,3475,3482,
F. K-12 / 1801 - 3500,SUSSEX,5360,VERNON TWP,15898,64,16726,65,17691,64,3610,3488,3417,
F. K-12 / 1801 - 3500,UNION,310,BERKELEY HEIGHTS TWP,14071,48,14665,50,15057,46,2725,2696,2700,
F. K-12 / 1801 - 3500,UNION,850,CLARK TWP,12150,13,11989,10,12657,11,2306,2334,2347,
F. K-12 / 1801 - 3500,UNION,2190,HILLSIDE TWP,13523,40,13752,36,14266,33,3020,3031,3086,
F. K-12 / 1801 - 3500,UNION,3560,NEW PROVIDENCE BORO,12661,20,12669,16,13105,18,2269,2335,2353,
F. K-12 / 1801 - 3500,UNION,4540,ROSELLE BORO,14865,57,15335,58,16871,61,2649,2677,2665,
F. K-12 / 1801 - 3500,UNION,4550,ROSELLE PARK BORO,14740,55,14579,48,14869,43,1852,1851,1944,
F. K-12 / 1801 - 3500,UNION,5000,SPRINGFIELD TWP,13141,32,12657,15,13399,20,2251,2311,2379,
F. K-12 / 1801 - 3500,WARREN,1870,HACKETTSTOWN,13886,44,13508,33,14211,31,1774,1853,1911,
G. K-12 / 3501 +,,,1. State average - Operating Type K-12,14156,,14496,,14986,,,,,
G. K-12 / 3501 +,,,2. State median - Operating Type K-12,13514,,13942,,14539,,,,,
G. K-12 / 3501 +,,,5. State average - All operating types,14164,,14543,,15067,,,,,
G. K-12 / 3501 +,,,6. State median - All operating types,13709,,14150,,14543,,,,,
G. K-12 / 3501 +,ATLANTIC,110,ATLANTIC CITY,18398,100,19972,102,20826,102,6915,6920,7182,
G. K-12 / 3501 +,ATLANTIC,1310,EGG HARBOR TWP,12300,23,12803,24,13743,31,7685,7508,7499,
G. K-12 / 3501 +,ATLANTIC,1960,HAMMONTON TOWN,10179,1,10370,1,11046,2,3595,3623,3655,
G. K-12 / 3501 +,ATLANTIC,4180,PLEASANTVILLE CITY,17242,93,18015,95,18311,97,3880,3736,3794,1
G. K-12 / 3501 +,BERGEN,1450,FAIR LAWN BORO,15402,81,15440,80,16057,77,4649,4677,4698,
G. K-12 / 3501 +,BERGEN,1550,FORT LEE BORO,13197,40,13677,41,13892,35,3740,3749,3877,
G. K-12 / 3501 +,BERGEN,1700,GARFIELD CITY,15042,77,15713,81,15922,74,4822,4907,5035,1
G. K-12 / 3501 +,BERGEN,1860,HACKENSACK CITY,18534,101,14983,72,15298,61,4213,5464,5726,
G. K-12 / 3501 +,BERGEN,3930,PARAMUS BORO,15643,85,16216,86,17701,93,4031,3940,3878,
G. K-12 / 3501 +,BERGEN,4390,RIDGEWOOD VILLAGE,13623,47,13843,46,14297,41,5751,5717,5725,
G. K-12 / 3501 +,BERGEN,5150,TEANECK TWP,17957,96,18760,98,19598,100,3791,3745,3730,
G. K-12 / 3501 +,BERGEN,5160,TENAFLY BORO,14045,62,14742,65,15827,73,3612,3592,3602,
G. K-12 / 3501 +,BURLINGTON,620,BURLINGTON TWP,12351,24,12604,20,13342,24,4021,4043,4000,
G. K-12 / 3501 +,BURLINGTON,3360,MOORESTOWN TWP,13445,46,13935,48,14329,42,4053,4021,4030,
G. K-12 / 3501 +,BURLINGTON,4050,PEMBERTON TWP,18273,98,18016,96,18931,99,5047,5039,5085,1
G. K-12 / 3501 +,BURLINGTON,5805,WILLINGBORO TWP,13443,45,13165,35,14079,39,3980,3902,3780,
G. K-12 / 3501 +,CAMDEN,680,CAMDEN CITY,19824,103,21073,103,20849,103,11990,11687,10715,1
G. K-12 / 3501 +,CAMDEN,800,CHERRY HILL TWP,12690,33,12928,27,13712,30,11371,11270,11249,
G. K-12 / 3501 +,CAMDEN,4060,PENNSAUKEN TWP,13022,39,13158,33,15186,59,5239,5115,5100,
G. K-12 / 3501 +,CAMDEN,5820,WINSLOW TWP,14405,68,14974,71,15105,56,4628,4862,4962,
G. K-12 / 3501 +,CUMBERLAND,540,BRIDGETON CITY,14099,63,14556,59,15703,70,5393,5481,5681,1
G. K-12 / 3501 +,CUMBERLAND,3230,MILLVILLE CITY,14262,66,15153,74,14875,54,6034,5782,5887,1
G. K-12 / 3501 +,CUMBERLAND,5390,VINELAND CITY,15338,80,15407,77,16152,79,9848,9828,9517,1
G. K-12 / 3501 +,ESSEX,250,BELLEVILLE TOWN,11336,6,19107,100,10868,1,4631,2929,4737,
G. K-12 / 3501 +,ESSEX,410,BLOOMFIELD TWP,11848,16,12321,17,12803,17,6185,6176,6203,
G. K-12 / 3501 +,ESSEX,1210,EAST ORANGE,19129,102,19814,101,17922,96,9656,9425,10479,1
G. K-12 / 3501 +,ESSEX,2330,IRVINGTON TOWNSHIP,15944,86,16273,87,16825,89,6647,6568,6656,1
G. K-12 / 3501 +,ESSEX,2730,LIVINGSTON TWP,13948,60,14464,58,14791,52,5802,5871,5922,
G. K-12 / 3501 +,ESSEX,3190,MILLBURN TWP,13857,55,14458,57,15329,63,4962,4907,4881,
G. K-12 / 3501 +,ESSEX,3310,MONTCLAIR TOWN,14440,70,14965,70,15298,61,6667,6697,6742,
G. K-12 / 3501 +,ESSEX,3570,NEWARK CITY,18231,97,17296,93,16403,82,36896,37047,37210,1
G. K-12 / 3501 +,ESSEX,3750,NUTLEY TOWN,12389,25,12909,26,13479,28,4035,4020,4031,
G. K-12 / 3501 +,ESSEX,3880,CITY OF ORANGE TWP,15442,82,16129,84,15782,71,4841,4922,5072,1
G. K-12 / 3501 +,ESSEX,4900,SOUTH ORANGE-MAPLEWOOD,14344,67,14397,55,14418,45,6610,6774,6820,
G. K-12 / 3501 +,ESSEX,5680,WEST ORANGE TOWN,15981,87,16380,89,16660,87,6832,6846,7011,
G. K-12 / 3501 +,GLOUCESTER,1100,DEPTFORD TWP,11492,11,12074,13,12690,14,4331,4345,4431,
G. K-12 / 3501 +,GLOUCESTER,3280,MONROE TWP,11041,2,11687,6,12237,9,5963,5903,5993,
G. K-12 / 3501 +,GLOUCESTER,5500,WASHINGTON TWP,14138,64,15117,73,16464,84,7797,7550,7467,
G. K-12 / 3501 +,HUDSON,220,BAYONNE CITY,11102,4,11136,4,11301,4,9337,9479,9869,
G. K-12 / 3501 +,HUDSON,2390,JERSEY CITY,18331,99,18807,99,17859,95,26512,26274,29231,1
G. K-12 / 3501 +,HUDSON,2410,KEARNY TOWN,11563,12,12119,14,12581,10,6018,5912,5910,
G. K-12 / 3501 +,HUDSON,3610,NORTH BERGEN TWP,11764,15,12059,12,12946,18,8068,8048,8040,
G. K-12 / 3501 +,HUDSON,5240,UNION CITY,14770,74,14925,68,17370,91,11121,11446,11803,1
G. K-12 / 3501 +,HUDSON,5670,WEST NEW YORK TOWN,13701,50,13407,38,14853,53,7996,8201,7535,1
G. K-12 / 3501 +,MERCER,1245,EAST WINDSOR REGIONAL,12685,31,10949,3,13238,23,5060,5091,5222,
G. K-12 / 3501 +,MERCER,1430,EWING TWP,15150,79,14657,62,15568,66,3643,3608,3623,
G. K-12 / 3501 +,MERCER,1950,HAMILTON TWP,12104,20,12722,22,13459,27,12085,12065,11970,
G. K-12 / 3501 +,MERCER,2280,HOPEWELL VALLEY REGIONAL,16171,90,16720,91,17816,94,3721,3682,3602,
G. K-12 / 3501 +,MERCER,2580,LAWRENCE TWP,13907,58,13996,50,14677,48,4026,4010,4005,
G. K-12 / 3501 +,MERCER,4255,PRINCETON,17736,95,18484,97,19845,101,3415,3422,3358,
G. K-12 / 3501 +,MERCER,5210,TRENTON CITY,15546,84,17720,94,18504,98,11973,11696,10868,1
G. K-12 / 3501 +,MERCER,5715,W WINDSOR-PLAINSBORO REG,12819,37,12833,25,13919,37,9593,9719,9688,
G. K-12 / 3501 +,MIDDLESEX,750,CARTERET BORO,11061,3,12157,15,11959,7,3887,3742,3785,
G. K-12 / 3501 +,MIDDLESEX,1170,EAST BRUNSWICK TWP,13645,48,13909,47,14618,47,8180,8273,8378,
G. K-12 / 3501 +,MIDDLESEX,1290,EDISON TWP,12259,22,12344,18,12631,13,14367,14497,14680,
G. K-12 / 3501 +,MIDDLESEX,3290,MONROE TWP,13285,43,13709,43,14356,44,6032,6137,6298,
G. K-12 / 3501 +,MIDDLESEX,3530,NEW BRUNSWICK CITY,16032,88,16161,85,17453,92,7969,8195,8533,1
G. K-12 / 3501 +,MIDDLESEX,3620,NORTH BRUNSWICK TWP,11353,7,11813,8,12628,11,6120,6163,6099,
G. K-12 / 3501 +,MIDDLESEX,3845,OLD BRIDGE TWP,12743,34,13359,37,14026,38,9101,8881,9053,
G. K-12 / 3501 +,MIDDLESEX,4090,PERTH AMBOY CITY,14160,65,14921,67,16022,76,10215,9958,11290,1
G. K-12 / 3501 +,MIDDLESEX,4130,PISCATAWAY TWP,11379,9,11884,9,12743,15,7355,7322,7415,
G. K-12 / 3501 +,MIDDLESEX,4660,SAYREVILLE BORO,11103,5,10845,2,11251,3,5943,6036,6242,
G. K-12 / 3501 +,MIDDLESEX,4860,SOUTH BRUNSWICK TWP,11397,10,11994,10,12630,12,8880,8790,8861,
G. K-12 / 3501 +,MIDDLESEX,4910,SOUTH PLAINFIELD BORO,12962,38,14150,52,14714,50,3558,3461,3497,
G. K-12 / 3501 +,MIDDLESEX,5850,WOODBRIDGE TWP,12017,18,12281,16,12789,16,13271,13442,13747,
