CONAME,DIST,DISTNAME,EXP11A,ADE11A,PP11A,RK11A,EXP21A,ADE21A,PP21A,RK21A,BOTY,DM
CAMDEN,5900,WOODLYNNE BORO,9841927,620.5,15862,7,9658915,581.3,16617,10,"I. K-12|K-8,0-400",IK-12K-80-400
CAMDEN,6024,CAMDEN'S PRIDE CHARTER SCHOOL,3696709,240,15403,36,3784393,238.7,15854,37,O. CHARTER,OCHARTER
CAMDEN,6063,CAMDEN COMMUNITY CHARTER SCHOOL,,,,,3200548,150,21337,84,O. CHARTER,OCHARTER
CAMDEN,6083,KNOWLEDGE A TO Z ACADEMY CHARTER SCHOOL,2548164,191.9,13279,18,3769169,239,15771,34,O. CHARTER,OCHARTER
CAMDEN,6086,HOPE COMMUNITY CHARTER SCHOOL,,,,,1515023,101.4,14941,27,O. CHARTER,OCHARTER
CAMDEN,6088,CITY INVINCIBLE CHARTER SCHOOL,3613845,258.1,14002,26,,281.9,,,O. CHARTER,OCHARTER
CAMDEN,6212,CAMDEN ACADEMY CHARTER HIGH SCHOOL,8193298,418.1,19597,78,9237193,434.4,21264,83,O. CHARTER,OCHARTER
CAMDEN,6215,CAMDEN'S PROMISE CHARTER SCHOOL,9482066,434.3,21833,81,9030184,444.4,20320,80,O. CHARTER,OCHARTER
CAMDEN,6232,ENVIRONMENT COMMUNITY OPPORTUNITY CHARTE,2679498,208.5,12851,13,3484869,219.4,15884,38,O. CHARTER,OCHARTER
CAMDEN,6240,FREEDOM ACADEMY CHARTER SCHOOL,4105592,217.2,18902,73,4094465,232.2,17633,62,O. CHARTER,OCHARTER
CAMDEN,6325,D.U.E. SEASON CHARTER SCHOOL,9165873,528,17360,56,10492093,541.2,19387,74,O. CHARTER,OCHARTER
CAMDEN,7109,LEAP ACADEMY UNIVERSITY HIGH CHARTER SCH,20143544,1182.6,17033,52,22051827,1309.7,16837,48,O. CHARTER,OCHARTER
CAPE MAY,170,AVALON BORO,4649908,106.2,43775,74,4644802,96.3,48238,75,"I. K-12|K-8,0-400",IK-12K-80-400
CAPE MAY,710,CAPE MAY CITY,3869689,134.5,28761,55,3848747,165.2,23302,48,A. K-6|K-6,AK-6K-6
CAPE MAY,715,CAPE MAY CO SPECIAL SERV,13297088,218.2,60948,6,13095371,270.8,48357,3,P. CSSD,PCSSD
CAPE MAY,720,CAPE MAY CO VOCATIONAL,17199863,680.2,25287,19,15706980,688.3,22821,13,Q. COUNTY VOC,QCOUNTYVOC
CAPE MAY,1080,DENNIS TWP,17787115,782.4,22733,58,16638413,739.1,22510,58,"J. K-12|K-8,401-750",JK-12K-8401-750
CAPE MAY,2820,LOWER CAPE MAY REGIONAL,33121058,1523.5,21740,29,33054110,1464.8,22566,33,"F. G7-12|7-12,9-12",FG7-127-129-12
CAPE MAY,2840,LOWER TWP,31006423,1831.6,16929,24,30705156,1845.5,16638,16,A. K-6|K-6,AK-6K-6
CAPE MAY,3130,MIDDLE TWP,48614577,2700.7,18001,34,49283880,2594.8,18993,44,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
CAPE MAY,3680,NORTH WILDWOOD CITY,9049411,362.1,24991,68,8908125,375.7,23710,62,"I. K-12|K-8,0-400",IK-12K-80-400
CAPE MAY,3780,OCEAN CITY,44279437,2080.3,21285,63,45826809,2106.3,21757,62,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
CAPE MAY,5060,STONE HARBOR BORO,3506631,29,120918,75,3689687,99.6,37057,74,"I. K-12|K-8,0-400",IK-12K-80-400
CAPE MAY,5340,UPPER TWP,36003480,2103.7,17115,38,35521704,2048.6,17340,31,"K. K-12|K-8,751+",KK-12K-8751plus
CAPE MAY,5610,WEST CAPE MAY BORO,1364655,65.8,20750,47,1434269,75.4,19029,34,A. K-6|K-6,AK-6K-6
CAPE MAY,5790,WILDWOOD CITY,21387760,896.3,23862,47,20652453,878.6,23507,45,"L. K-12|K-12,0-1800",LK-12K-120-1800
CAPE MAY,5800,WILDWOOD CREST BORO,7227938,282.4,25598,70,7511097,282,26639,71,"I. K-12|K-8,0-400",IK-12K-80-400
CAPE MAY,5840,WOODBINE BORO,6406752,286.6,22358,57,6076885,276.8,21956,54,"I. K-12|K-8,0-400",IK-12K-80-400
CUMBERLAND,540,BRIDGETON CITY,109937321,5908.9,18605,52,116050911,5990.2,19373,60,"N. K-12|K-12,3500+",NK-12K-123500plus
CUMBERLAND,950,COMMERCIAL TWP,15482004,834.2,18559,35,14792309,835.6,17702,21,"J. K-12|K-8,401-750",JK-12K-8401-750
CUMBERLAND,995,CUMBERLAND CO VOCATIONAL,8634654,428.8,20138,7,8227275,412.2,19957,7,Q. COUNTY VOC,QCOUNTYVOC
CUMBERLAND,997,CUMBERLAND REGIONAL,26056892,1273.3,20464,24,25342786,1285.5,19715,16,"G. G9-12|7-12,9-12",GG9-127-129-12
CUMBERLAND,1020,DEERFIELD TWP,6352806,361.3,17582,23,6072624,350.5,17326,14,"C. K-8|K-8,0-400",CK-8K-80-400
CUMBERLAND,1120,DOWNE TWP,3663189,205.9,17789,31,4230507,219,19315,33,"I. K-12|K-8,0-400",IK-12K-80-400
CUMBERLAND,1460,FAIRFIELD TWP,10937656,501,21832,54,11349889,626,18131,27,"D. K-8|K-8,401-750",DK-8K-8401-750
CUMBERLAND,1820,GREENWICH TWP,1340042,74,18105,36,1529756,66.8,22916,59,"C. K-8|K-8,0-400",CK-8K-80-400
CUMBERLAND,2270,HOPEWELL TWP,8053866,514.4,15656,9,8103966,519.2,15610,5,"D. K-8|K-8,401-750",DK-8K-8401-750
CUMBERLAND,2570,LAWRENCE TWP,9986869,629.5,15864,10,10534778,619.2,17014,16,"J. K-12|K-8,401-750",JK-12K-8401-750
CUMBERLAND,3050,MAURICE RIVER TWP,8554217,569.7,15016,3,8975305,556.3,16133,8,"J. K-12|K-8,401-750",JK-12K-8401-750
CUMBERLAND,3230,MILLVILLE CITY,115511332,6287.3,18372,47,115811992,6027,19216,58,"N. K-12|K-12,3500+",NK-12K-123500plus
CUMBERLAND,5070,STOW CREEK TWP,2009595,120.2,16720,15,2121797,119.9,17696,23,"C. K-8|K-8,0-400",CK-8K-80-400
CUMBERLAND,5300,UPPER DEERFIELD TWP,16036971,910.3,17617,48,16091387,917,17547,37,"E. K-8|K-8,751+",EK-8K-8751plus
CUMBERLAND,5390,VINELAND CITY,218353629,10990.3,19868,72,215572070,11081.5,19453,64,"N. K-12|K-12,3500+",NK-12K-123500plus
CUMBERLAND,6028,VINELAND PUBLIC CHARTER SCHOOL,2405962,222.6,10808,5,3039324,263.6,11530,5,O. CHARTER,OCHARTER
CUMBERLAND,6069,MILLVILLE PUBLIC CHARTER SCHOOL,1655734,133.9,12365,10,2156319,175.8,12266,8,O. CHARTER,OCHARTER
CUMBERLAND,6089,COMPASS ACADEMY CHARTER SCHOOL,,,,,1149535,102.4,11226,3,O. CHARTER,OCHARTER
ESSEX,250,BELLEVILLE TOWN,71814242,4727.6,15190,4,75275430,3026.9,24869,98,"N. K-12|K-12,3500+",NK-12K-123500plus
ESSEX,410,BLOOMFIELD TWP,98419002,6210.1,15848,12,101247798,6240.1,16225,12,"N. K-12|K-12,3500+",NK-12K-123500plus
ESSEX,660,CALDWELL-WEST CALDWELL,44049320,2640.8,16680,20,45916281,2675.6,17161,18,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
ESSEX,760,CEDAR GROVE TWP,28753930,1675,17166,16,29440628,1694.8,17371,19,"L. K-12|K-12,0-1800",LK-12K-120-1800
ESSEX,1210,EAST ORANGE,269813208,10767.7,25058,100,270521210,10492.9,25781,101,"N. K-12|K-12,3500+",NK-12K-123500plus
ESSEX,1390,ESSEX CO VOC-TECH,49599758,2108,23530,12,46861047,2182.3,21473,10,Q. COUNTY VOC,QCOUNTYVOC
ESSEX,1400,ESSEX FELLS BORO,4794364,210.6,22766,50,5055499,210.3,24036,53,A. K-6|K-6,AK-6K-6
ESSEX,1465,FAIRFIELD TWP,12019458,697.1,17241,27,11993340,648.2,18501,31,A. K-6|K-6,AK-6K-6
ESSEX,1750,GLEN RIDGE BORO,31640408,1980.2,15979,10,32550283,1958.1,16623,15,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
ESSEX,2330,IRVINGTON TOWNSHIP,169510215,7660.3,22128,88,175446618,7608.9,23058,94,"N. K-12|K-12,3500+",NK-12K-123500plus
ESSEX,2730,LIVINGSTON TWP,113886455,5923.9,19225,65,115124729,5972.8,19275,59,"N. K-12|K-12,3500+",NK-12K-123500plus
ESSEX,3190,MILLBURN TWP,92786644,4994.2,18579,51,94286429,4940.2,19086,56,"N. K-12|K-12,3500+",NK-12K-123500plus
ESSEX,3310,MONTCLAIR TOWN,126858428,6746,18805,60,129305950,6772.3,19093,57,"N. K-12|K-12,3500+",NK-12K-123500plus
ESSEX,3570,NEWARK CITY,1036080694,42670.2,24281,99,958133304,43030.1,22267,87,"N. K-12|K-12,3500+",NK-12K-123500plus
ESSEX,3630,NORTH CALDWELL BORO,13351365,724.3,18433,32,13330075,675.5,19734,38,A. K-6|K-6,AK-6K-6
ESSEX,3750,NUTLEY TOWN,66198118,4079.8,16226,20,67726834,4063.3,16668,18,"N. K-12|K-12,3500+",NK-12K-123500plus
ESSEX,3880,CITY OF ORANGE TWP,113430490,5510.1,20586,84,120425987,5579.3,21584,84,"N. K-12|K-12,3500+",NK-12K-123500plus
ESSEX,4530,ROSELAND BORO,9214656,490.9,18771,35,9156349,419.9,21807,47,A. K-6|K-6,AK-6K-6
ESSEX,4900,SOUTH ORANGE-MAPLEWOOD,126022619,6755.3,18655,56,130004054,6923.3,18778,47,"N. K-12|K-12,3500+",NK-12K-123500plus
ESSEX,5370,VERONA BORO,35880857,2212.2,16219,12,36732257,2214.9,16584,14,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
ESSEX,5630,WEST ESSEX REGIONAL,37880696,1649.7,22962,35,38948114,1665.2,23390,36,"F. G7-12|7-12,9-12",FG7-127-129-12
ESSEX,5680,WEST ORANGE TOWN,154635315,6929.1,22317,89,156594826,6963.2,22489,90,"N. K-12|K-12,3500+",NK-12K-123500plus
ESSEX,6020,PRIDE ACADEMY CHARTER SCHOOL,4861256,262.7,18505,69,5083826,262.2,19389,75,O. CHARTER,OCHARTER
ESSEX,6022,BURCH CHARTER SCHOOL OF EXCELLENCE,4633724,353.6,13104,16,5270892,340.4,15484,31,O. CHARTER,OCHARTER
ESSEX,6029,NEWARK EDUCATORS CHARTER SCHOOL,5289708,273.8,19320,77,5002476,272.8,18338,69,O. CHARTER,OCHARTER
ESSEX,6037,NEWARK LEGACY CHARTER SCHOOL,3552710,238.7,14884,31,4681848,300,15606,32,O. CHARTER,OCHARTER
ESSEX,6038,VISIONS ACADEMY CHARTER HIGH SCHOOL,5656514,337.2,16775,49,7429874,431.4,17223,56,O. CHARTER,OCHARTER
ESSEX,6053,GREAT OAKS CHARTER SCHOOL,3163588,196.5,16100,43,5240446,260.1,20148,78,O. CHARTER,OCHARTER
ESSEX,6057,PEOPLE'S PREPARATORY CHARTER SCHOOL,3285650,188.8,17403,59,5396161,280,19272,73,O. CHARTER,OCHARTER
ESSEX,6058,ROSEVILLE COMMUNITY CHARTER SCHOOL,2871178,191.1,15024,33,3640598,256.3,14204,23,O. CHARTER,OCHARTER
ESSEX,6059,NEWARK PREP CHARTER SCHOOL,2761605,150,18411,68,5718153,281.6,20306,79,O. CHARTER,OCHARTER
ESSEX,6090,THE PAULO FREIRE CHARTER SCHOOL FOR LIBE,1035904,60.7,17066,53,2335944,118.8,19663,77,O. CHARTER,OCHARTER
ESSEX,6091,MERIT PREPARATORY CHARTER SCHOOL OF NEWA,1217602,80,15220,34,3766979,235.6,15989,40,O. CHARTER,OCHARTER
ESSEX,6094,PHILLIP'S ACADEMY CHARTER SCHOOL,,,,,4443590,371.2,11971,6,O. CHARTER,OCHARTER
ESSEX,6320,DISCOVERY CHARTER SCHOOL,1434716,75,19130,75,1324283,75,17657,63,O. CHARTER,OCHARTER
ESSEX,6410,EAST ORANGE COMMUNITY CHARTER SCHOOL,8223308,491.6,16728,48,8109702,490,16550,45,O. CHARTER,OCHARTER
ESSEX,6665,GRAY CHARTER SCHOOL,4810123,274.1,17549,62,5070369,299.4,16935,52,O. CHARTER,OCHARTER
ESSEX,7100,LADY LIBERTY ACADEMY CHARTER SCHOOL,7987768,452.9,17637,63,7944160,453.8,17506,59,O. CHARTER,OCHARTER
ESSEX,7210,MARION P. THOMAS CHARTER SCHOOL,11137099,618.4,18010,65,12210660,673.2,18138,65,O. CHARTER,OCHARTER
ESSEX,7280,GREATER NEWARK CHARTER SCHOOL,3089732,177.6,17397,58,4910826,212.4,23121,86,O. CHARTER,OCHARTER
ESSEX,7290,NEW HORIZONS COMMUNITY CHARTER SCHOOL,7281241,447,16289,45,7457901,451.5,16518,44,O. CHARTER,OCHARTER
ESSEX,7320,NORTH STAR ACADEMY CHARTER SCHOOL OF NEW,41397610,2198.2,18833,72,50332421,2711.2,18565,70,O. CHARTER,OCHARTER
ESSEX,7325,TEAM ACADEMY CHARTER SCHOOL,37209033,1779.1,20915,80,46704102,2213.4,21101,82,O. CHARTER,OCHARTER
ESSEX,7730,ROBERT TREAT ACADEMY CHARTER SCHOOL,9420860,572.8,16447,46,10231544,599.4,17070,55,O. CHARTER,OCHARTER
ESSEX,7735,MARIA L. VARISCO-ROGERS CHARTER SCHOOL,8630780,464,18601,70,9039976,486,18601,71,O. CHARTER,OCHARTER
ESSEX,8065,UNIVERSITY HEIGHTS CHARTER SCHOOL,5720457,334.8,17086,55,10123990,467.5,21656,85,O. CHARTER,OCHARTER
GLOUCESTER,860,CLAYTON BORO,23833705,1406,16951,15,23308460,1416,16461,11,"L. K-12|K-12,0-1800",LK-12K-120-1800
GLOUCESTER,870,CLEARVIEW REGIONAL,39655371,2484.8,15959,2,39526520,2509.7,15750,2,"F. G7-12|7-12,9-12",FG7-127-129-12
GLOUCESTER,1100,DEPTFORD TWP,67746259,4400.4,15396,6,70566135,4423.5,15952,9,"N. K-12|K-12,3500+",NK-12K-123500plus
GLOUCESTER,1180,EAST GREENWICH TWP,15134751,1202.6,12585,1,17118362,1233,13884,1,A. K-6|K-6,AK-6K-6
GLOUCESTER,1330,ELK TWP,6197990,370.7,16721,23,6420156,360.3,17820,27,A. K-6|K-6,AK-6K-6
GLOUCESTER,1590,FRANKLIN TWP,23470927,1431,16401,17,21535596,1406.9,15307,4,A. K-6|K-6,AK-6K-6
GLOUCESTER,1715,GATEWAY REGIONAL,21407400,906,23628,40,21250147,913.9,23253,34,"F. G7-12|7-12,9-12",FG7-127-129-12
GLOUCESTER,1730,GLASSBORO,42435181,2239.4,18949,50,43245814,2260.1,19134,46,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
GLOUCESTER,1774,GLOUCESTER CO SPEC SERV,36546942,738.1,49515,3,35670951,730.4,48835,4,P. CSSD,PCSSD
GLOUCESTER,1775,GLOUCESTER CO VOCATIONAL,25818333,1354.4,19062,6,25141694,1373.2,18309,3,Q. COUNTY VOC,QCOUNTYVOC
GLOUCESTER,1830,GREENWICH TWP,11861362,620.7,19111,40,12109728,580.6,20857,47,"J. K-12|K-8,401-750",JK-12K-8401-750
GLOUCESTER,2070,HARRISON TWP,21362861,1454.9,14684,4,21234228,1485.3,14297,2,A. K-6|K-6,AK-6K-6
GLOUCESTER,2440,KINGSWAY REGIONAL,36161183,2375.1,15225,1,39037205,2492.8,15660,1,"F. G7-12|7-12,9-12",FG7-127-129-12
GLOUCESTER,2750,LOGAN TWP,19460553,1136.3,17127,39,20311038,1139.4,17826,40,"K. K-12|K-8,751+",KK-12K-8751plus
GLOUCESTER,2990,MANTUA TWP,21745616,1335.1,16287,15,22548803,1316.1,17134,21,A. K-6|K-6,AK-6K-6
GLOUCESTER,3280,MONROE TWP,94733779,6055.6,15644,10,97480139,6002.4,16240,13,"N. K-12|K-12,3500+",NK-12K-123500plus
GLOUCESTER,3490,NATIONAL PARK BORO,4699478,262.2,17923,29,4983726,287.2,17351,23,A. K-6|K-6,AK-6K-6
GLOUCESTER,4020,PAULSBORO BORO,23760179,1204.3,19729,36,23513148,1206.5,19488,30,"L. K-12|K-12,0-1800",LK-12K-120-1800
GLOUCESTER,4140,PITMAN BORO,26611815,1540.6,17273,18,26564518,1480.3,17945,23,"L. K-12|K-12,0-1800",LK-12K-120-1800
GLOUCESTER,4880,SOUTH HARRISON TWP,5693874,365.6,15574,10,5811061,379.3,15319,5,A. K-6|K-6,AK-6K-6
GLOUCESTER,4940,DELSEA REGIONAL H.S DIST.,33289541,1795.6,18540,8,34062585,1788.3,19048,11,"F. G7-12|7-12,9-12",FG7-127-129-12
GLOUCESTER,5120,SWEDESBORO-WOOLWICH,25999516,1766.7,14717,5,27364226,1771.6,15446,7,A. K-6|K-6,AK-6K-6
GLOUCESTER,5500,WASHINGTON TWP,147017092,7954.6,18482,49,150803447,7705.7,19570,66,"N. K-12|K-12,3500+",NK-12K-123500plus
GLOUCESTER,5590,WENONAH BORO,3522047,244.2,14424,3,3558408,224.4,15859,11,A. K-6|K-6,AK-6K-6
GLOUCESTER,5620,WEST DEPTFORD TWP,48087414,3063.9,15695,9,47643001,3053.8,15601,6,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
GLOUCESTER,5740,WESTVILLE BORO,5774284,352.7,16373,16,5839967,369.2,15817,10,A. K-6|K-6,AK-6K-6
GLOUCESTER,5860,WOODBURY CITY,30028238,1544.8,19438,33,31099795,1548.4,20085,34,"L. K-12|K-12,0-1800",LK-12K-120-1800
GLOUCESTER,5870,WOODBURY HEIGHTS BORO,3734440,232.1,16087,14,3811451,219.2,17387,24,A. K-6|K-6,AK-6K-6
HUDSON,220,BAYONNE CITY,143764558,9369.4,15344,5,150271981,9517.7,15789,6,"N. K-12|K-12,3500+",NK-12K-123500plus
HUDSON,1200,EAST NEWARK BORO,5017204,382.7,13110,1,6636681,417.6,15893,2,"I. K-12|K-8,0-400",IK-12K-80-400
HUDSON,1850,GUTTENBERG TOWN,17064004,1321.3,12914,1,17785730,1306.7,13611,2,"K. K-12|K-8,751+",KK-12K-8751plus
HUDSON,2060,HARRISON TOWN,53741550,2428.6,22128,65,54938698,2403.9,22854,65,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
HUDSON,2210,HOBOKEN CITY,60610053,2388.9,25371,67,59669956,2453.7,24318,67,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
HUDSON,2295,HUDSON COUNTY VOCATIONAL,52195419,2257,23126,11,51288243,2004.1,25592,19,Q. COUNTY VOC,QCOUNTYVOC
HUDSON,2390,JERSEY CITY,680134496,29224.2,23273,93,677958059,28929.3,23435,96,"N. K-12|K-12,3500+",NK-12K-123500plus
HUDSON,2410,KEARNY TOWN,91068626,6097.9,14934,3,90986350,5992.3,15184,3,"N. K-12|K-12,3500+",NK-12K-123500plus
HUDSON,3610,NORTH BERGEN TWP,125759406,8150.2,15430,7,125434468,8131.7,15425,5,"N. K-12|K-12,3500+",NK-12K-123500plus
HUDSON,4730,SECAUCUS TOWN,38847102,2133.4,18209,38,39195754,2191.4,17886,27,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
HUDSON,5240,UNION CITY,263131525,12807.2,20546,81,275177095,13186.7,20868,80,"N. K-12|K-12,3500+",NK-12K-123500plus
HUDSON,5580,WEEHAWKEN TWP,25538928,1303.1,19598,35,25649670,1350.1,18998,28,"L. K-12|K-12,0-1800",LK-12K-120-1800
HUDSON,5670,WEST NEW YORK TOWN,155603418,8801.2,17680,41,158363853,9019.6,17558,32,"N. K-12|K-12,3500+",NK-12K-123500plus
HUDSON,6030,THE ETHICAL COMMUNITY CHARTER SCHOOL,2831852,236.7,11964,8,3404309,275.3,12366,10,O. CHARTER,OCHARTER
HUDSON,6036,HOBOKEN DUAL LANGUAGE CHARTER SCHOOL,2675759,208,12864,14,3189982,244.1,13068,15,O. CHARTER,OCHARTER
HUDSON,6064,DR. LENA EDWARDS ACADEMIC CHARTER SCHOOL,5264591,386.9,13607,21,5647919,376.9,14985,28,O. CHARTER,OCHARTER
HUDSON,6068,METS CHARTER SCHOOL,5093731,395.7,12873,15,5973766,479.6,12456,11,O. CHARTER,OCHARTER
HUDSON,6082,BELOVED COMMUNITY CHARTER SCHOOL,4058713,348.8,11636,6,6377157,470.4,13557,19,O. CHARTER,OCHARTER
HUDSON,6093,THE JERSEY CITY GLOBAL CHARTER SCHOOL,,,,,2052774,160.2,12814,13,O. CHARTER,OCHARTER
HUDSON,6420,ELYSIAN CHARTER SCHOOL OF HOBOKEN,4639863,287.6,16133,44,4522937,288,15705,33,O. CHARTER,OCHARTER
HUDSON,6720,HOBOKEN CHARTER SCHOOL,4787106,274.1,17465,60,4877755,277.1,17603,61,O. CHARTER,OCHARTER
HUDSON,6910,JERSEY CITY COMMUNITY CHARTER SCHOOL,7940876,571.7,13890,24,8359018,578.5,14449,25,O. CHARTER,OCHARTER
HUDSON,6915,JERSEY CITY GOLDEN DOOR CHARTER SCHOOL,6717414,483.4,13896,25,6302593,479.5,13144,16,O. CHARTER,OCHARTER
HUDSON,7115,LEARNING COMMUNITY CHARTER SCHOOL,6776353,512.5,13222,17,7263781,535.7,13559,20,O. CHARTER,OCHARTER
HUDSON,7830,SOARING HEIGHTS IN JERSEY CITY CHARTER S,2852605,226.5,12594,12,2977059,227.9,13063,14,O. CHARTER,OCHARTER
HUDSON,8060,UNIVERSITY ACADEMY CHARTER SCHOOL,6421437,411.4,15609,39,6707328,413.1,16237,43,O. CHARTER,OCHARTER
HUNTERDON,20,ALEXANDRIA TWP,11322953,559.8,20225,48,11131279,524.6,21218,50,"D. K-8|K-8,401-750",DK-8K-8401-750
HUNTERDON,370,BETHLEHEM TWP,9997950,465.1,21495,53,9862142,454.1,21716,51,"C. K-8|K-8,0-400",CK-8K-80-400
HUNTERDON,430,BLOOMSBURY BORO,3147202,196.1,16048,8,3433935,177,19400,34,"I. K-12|K-8,0-400",IK-12K-80-400
HUNTERDON,670,CALIFON BORO,2724137,148.9,18297,38,2652057,115.1,23036,61,"C. K-8|K-8,0-400",CK-8K-80-400
HUNTERDON,910,CLINTON TOWN,9077673,480.1,18909,41,8984878,477.4,18822,31,"C. K-8|K-8,0-400",CK-8K-80-400
HUNTERDON,920,CLINTON TWP,31545687,1636.6,19276,71,32234158,1554.7,20733,73,"E. K-8|K-8,751+",EK-8K-8751plus
HUNTERDON,1040,DELAWARE TWP,9507771,414.7,22924,60,10178036,410.8,24778,67,"C. K-8|K-8,0-400",CK-8K-80-400
HUNTERDON,1050,DELAWARE VALLEY REGIONAL,19390168,979.8,19791,17,20489842,960.9,21325,24,"G. G9-12|7-12,9-12",GG9-127-129-12
HUNTERDON,1160,EAST AMWELL TWP,8364713,430.6,19425,43,8924808,415.6,21477,50,"C. K-8|K-8,0-400",CK-8K-80-400
HUNTERDON,1510,FLEMINGTON-RARITAN REG,62828217,3523.5,17831,52,62502290,3416.3,18295,47,"E. K-8|K-8,751+",EK-8K-8751plus
HUNTERDON,1600,FRANKLIN TWP,6843821,289.8,23615,65,6952781,301.9,23031,60,"C. K-8|K-8,0-400",CK-8K-80-400
HUNTERDON,1680,FRENCHTOWN BORO,2902348,145.6,19928,45,3090735,138.7,22284,56,"C. K-8|K-8,0-400",CK-8K-80-400
HUNTERDON,1970,HAMPTON BORO,3368983,108.1,31153,73,2925355,110.1,26567,70,"C. K-8|K-8,0-400",CK-8K-80-400
HUNTERDON,2140,HIGH BRIDGE BORO,8211802,356.9,23010,62,7709381,369,20892,43,"C. K-8|K-8,0-400",CK-8K-80-400
HUNTERDON,2220,HOLLAND TWP,11521555,624.3,18455,32,11602075,604.2,19202,38,"D. K-8|K-8,401-750",DK-8K-8401-750
HUNTERDON,2300,HUNTERDON CENTRAL REG,63146137,3076.8,20523,26,61730178,2971.7,20773,21,"G. G9-12|7-12,9-12",GG9-127-129-12
HUNTERDON,2308,HUNTERDON CO VOCATIONAL,4498425,411,10945,1,5128997,266.6,19242,6,Q. COUNTY VOC,QCOUNTYVOC
HUNTERDON,2450,KINGWOOD TWP,7336821,409.7,17908,33,7546942,368.9,20458,42,"C. K-8|K-8,0-400",CK-8K-80-400
HUNTERDON,2590,LEBANON BORO,2576774,108,23859,51,2777632,117,23744,52,B. K-8|K-6,BK-8K-6
HUNTERDON,2600,LEBANON TWP,13200055,710,18590,36,13450219,727.6,18486,28,"D. K-8|K-8,401-750",DK-8K-8401-750
HUNTERDON,3180,MILFORD BORO,2387967,116,20590,49,3014513,109,27656,72,"C. K-8|K-8,0-400",CK-8K-80-400
HUNTERDON,3660,N HUNT/VOORHEES REGIONAL,58503767,2873.3,20361,22,54379351,2815.4,19315,13,"G. G9-12|7-12,9-12",GG9-127-129-12
HUNTERDON,4350,READINGTON TWP,34735955,1852.1,18755,67,36526849,1784.9,20465,69,"E. K-8|K-8,751+",EK-8K-8751plus
HUNTERDON,5180,TEWKSBURY TWP,13583468,695.6,19529,45,14220866,686.2,20723,46,"D. K-8|K-8,401-750",DK-8K-8401-750
HUNTERDON,5270,UNION TWP,10324816,454.4,22721,57,10597106,499.3,21222,51,"D. K-8|K-8,401-750",DK-8K-8401-750
MERCER,1245,EAST WINDSOR REGIONAL,90633008,5160.3,17564,39,96184388,5200.4,18496,42,"N. K-12|K-12,3500+",NK-12K-123500plus
MERCER,1430,EWING TWP,75472225,3719.7,20290,74,75651206,3678.4,20566,77,"N. K-12|K-12,3500+",NK-12K-123500plus
MERCER,1950,HAMILTON TWP,199696558,12287.7,16252,21,210192805,12289.6,17103,23,"N. K-12|K-12,3500+",NK-12K-123500plus
MERCER,2280,HOPEWELL VALLEY REGIONAL,84799747,3774,22469,91,83757063,3731.1,22449,89,"N. K-12|K-12,3500+",NK-12K-123500plus
MERCER,2580,LAWRENCE TWP,75607907,4070.2,18576,50,75346021,4070.9,18509,43,"N. K-12|K-12,3500+",NK-12K-123500plus
MERCER,3103,MERCER CO SPECIAL SERVICE,42051644,618,68040,7,40861650,630.1,64853,7,P. CSSD,PCSSD
MERCER,3105,MERCER COUNTY VOCATIONAL,11184667,443.7,25210,18,11579246,496.4,23325,16,Q. COUNTY VOC,QCOUNTYVOC
MERCER,4255,PRINCETON,82216002,3454,23803,96,85461879,3472,24614,97,"N. K-12|K-12,3500+",NK-12K-123500plus
MERCER,5210,TRENTON CITY,303939261,14512.4,20943,85,330187517,14244.1,23181,95,"N. K-12|K-12,3500+",NK-12K-123500plus
MERCER,5510,ROBBINSVILLE TWP,43524691,2907.7,14969,4,47650400,2936.2,16228,11,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
MERCER,5715,W WINDSOR-PLAINSBORO REG,167724155,9683.5,17321,34,169765145,9834.8,17262,28,"N. K-12|K-12,3500+",NK-12K-123500plus
MERCER,6017,FOUNDATION ACADEMY CHARTER SCHOOL,6559736,340.5,19265,76,8722712,526.4,16571,46,O. CHARTER,OCHARTER
MERCER,6025,PAUL ROBESON CHARTER SCHOOL FOR THE HUMA,5834772,294.8,19792,79,6615062,361.2,18314,68,O. CHARTER,OCHARTER
MERCER,6810,INTERNATIONAL CHARTER SCHOOL OF TRENTON,1508325,89.8,16796,50,1528468,89.9,17002,54,O. CHARTER,OCHARTER
MERCER,7500,PACE CHARTER SCHOOL OF HAMILTON,1797050,117.2,15333,35,2342886,147,15938,39,O. CHARTER,OCHARTER
MERCER,7540,PRINCETON CHARTER SCHOOL,5875178,344.1,17074,54,6044041,344.4,17549,60,O. CHARTER,OCHARTER
MERCER,8140,VILLAGE CHARTER SCHOOL,5886902,355.7,16550,47,6524907,359.3,18160,67,O. CHARTER,OCHARTER
