GROUP,CONAME,DIST,DISTNAME,FARAT0019,RK0019,FARAT0119,RK0119
E. K-12 / 0 - 1800,MIDDLESEX,4970,SPOTSWOOD BORO,16,5,24.4,2
E. K-12 / 0 - 1800,MONMOUTH,2400,KEANSBURG BORO,16,5,19.8,4
E. K-12 / 0 - 1800,MONMOUTH,2430,KEYPORT BORO,13.5,21,9.3,47
E. K-12 / 0 - 1800,MONMOUTH,2930,MANASQUAN BORO,12.8,29,14.1,21
E. K-12 / 0 - 1800,MORRIS,450,BOONTON TOWN,12.5,32,22.9,3
E. K-12 / 0 - 1800,MORRIS,630,BUTLER BORO,13.3,24,13.2,27
E. K-12 / 0 - 1800,MORRIS,3460,MOUNTAIN LAKES BORO,14.1,17,12.9,29
E. K-12 / 0 - 1800,OCEAN,4190,PLUMSTED TWP,16.1,4,17.6,7
E. K-12 / 0 - 1800,OCEAN,4220,POINT PLEASANT BEACH BORO,14.4,14,14.9,17
E. K-12 / 0 - 1800,PASSAIC,4230,POMPTON LAKES BORO,11.4,37,11.5,38
E. K-12 / 0 - 1800,SALEM,4075,PENNSVILLE,13.4,22,15,16
E. K-12 / 0 - 1800,SALEM,4150,PITTSGROVE TWP,9,46,9,48
E. K-12 / 0 - 1800,SALEM,4630,SALEM CITY,11,39,11.6,37
E. K-12 / 0 - 1800,SALEM,5910,WOODSTOWN-PILESGROVE REG,13.1,25,13,28
E. K-12 / 0 - 1800,SOMERSET,490,BOUND BROOK BORO,13,26,14.4,18
E. K-12 / 0 - 1800,SOMERSET,3000,MANVILLE BORO,11.7,36,12.7,31
E. K-12 / 0 - 1800,SUSSEX,2240,HOPATCONG,13.4,22,12.2,35
E. K-12 / 0 - 1800,SUSSEX,3590,NEWTON TOWN,15.5,8,15.9,10
E. K-12 / 0 - 1800,UNION,2420,KENILWORTH BORO,13.8,19,15.8,12
E. K-12 / 0 - 1800,WARREN,280,BELVIDERE TOWN,10.1,43,12.7,31
F. K-12 / 1801 - 350,,,K-12 Average,15.4,,16.4,
F. K-12 / 1801 - 3500,ATLANTIC,590,BUENA REGIONAL,13.2,51,12.3,61
F. K-12 / 1801 - 3500,BERGEN,300,BERGENFIELD BORO,11.7,61,16.3,19
F. K-12 / 1801 - 3500,BERGEN,890,CLIFFSIDE PARK BORO,21.3,2,20.6,1
F. K-12 / 1801 - 3500,BERGEN,1130,DUMONT BORO,16.2,15,14.9,34
F. K-12 / 1801 - 3500,BERGEN,1345,ELMWOOD PARK,14.5,34,16.7,17
F. K-12 / 1801 - 3500,BERGEN,1370,ENGLEWOOD CITY,17.3,8,14.7,35
F. K-12 / 1801 - 3500,BERGEN,1760,GLEN ROCK BORO,16,18,16.1,20
F. K-12 / 1801 - 3500,BERGEN,2080,HASBROUCK HEIGHTS BORO,14.1,43,14.5,39
F. K-12 / 1801 - 3500,BERGEN,2620,LEONIA BORO,13.8,46,15.6,26
F. K-12 / 1801 - 3500,BERGEN,2740,LODI BOROUGH,14.2,41,13.2,49
F. K-12 / 1801 - 3500,BERGEN,2860,LYNDHURST TWP,12,60,13.2,49
F. K-12 / 1801 - 3500,BERGEN,2900,MAHWAH TWP,13.3,49,13.4,47
F. K-12 / 1801 - 3500,BERGEN,3550,NEW MILFORD BORO,14.4,37,14.4,40
F. K-12 / 1801 - 3500,BERGEN,4310,RAMSEY BORO,17.2,9,19.4,2
F. K-12 / 1801 - 3500,BERGEN,4380,RIDGEFIELD PARK TWP,12.1,59,12.5,60
F. K-12 / 1801 - 3500,BERGEN,4600,RUTHERFORD BORO,14.5,34,13.8,41
F. K-12 / 1801 - 3500,BERGEN,5755,WESTWOOD REGIONAL,12.5,55,12.7,55
F. K-12 / 1801 - 3500,BURLINGTON,475,BORDENTOWN REGIONAL,15.1,26,15.1,32
F. K-12 / 1801 - 3500,BURLINGTON,840,CINNAMINSON TWP,18.3,5,13.6,43
F. K-12 / 1801 - 3500,BURLINGTON,1060,DELRAN TWP,14.1,43,14.7,35
F. K-12 / 1801 - 3500,BURLINGTON,3010,MAPLE SHADE TWP,15.2,24,15.7,23
F. K-12 / 1801 - 3500,CAMDEN,940,COLLINGSWOOD BORO,11.7,61,10.6,66
F. K-12 / 1801 - 3500,CAMDEN,1770,GLOUCESTER CITY,9,67,17.8,7
F. K-12 / 1801 - 3500,CAMDEN,1890,HADDON TWP,15.1,26,13.6,43
F. K-12 / 1801 - 3500,CAMDEN,1900,HADDONFIELD BORO,16.5,13,15.8,22
F. K-12 / 1801 - 3500,CAMDEN,2670,LINDENWOLD BORO,12.7,54,12.1,63
F. K-12 / 1801 - 3500,CAMDEN,4110,PINE HILL BORO,14.2,41,17,13
F. K-12 / 1801 - 3500,CAPE MAY,3130,MIDDLE TWP,17.8,7,18.7,5
F. K-12 / 1801 - 3500,CAPE MAY,3780,OCEAN CITY,18,6,17.4,10
F. K-12 / 1801 - 3500,ESSEX,660,CALDWELL-WEST CALDWELL,14.3,38,17.1,12
F. K-12 / 1801 - 3500,ESSEX,1750,GLEN RIDGE BORO,16.8,12,15.1,32
F. K-12 / 1801 - 3500,ESSEX,5370,VERONA BORO,11,64,12,64
F. K-12 / 1801 - 3500,GLOUCESTER,1730,GLASSBORO,16.2,15,18.3,6
F. K-12 / 1801 - 3500,GLOUCESTER,5620,WEST DEPTFORD TWP,13,52,15.2,31
F. K-12 / 1801 - 3500,HUDSON,2060,HARRISON TOWN,9.7,66,10.6,66
F. K-12 / 1801 - 3500,HUDSON,2210,HOBOKEN CITY,14.3,38,12.9,53
F. K-12 / 1801 - 3500,HUDSON,4730,SECAUCUS TOWN,15.9,19,,
F. K-12 / 1801 - 3500,MERCER,5510,ROBBINSVILLE TWP,21.4,1,16.9,16
F. K-12 / 1801 - 3500,MIDDLESEX,3120,METUCHEN BORO,12.2,57,13,51
F. K-12 / 1801 - 3500,MIDDLESEX,3140,MIDDLESEX BORO,14.5,34,15.3,30
F. K-12 / 1801 - 3500,MIDDLESEX,4920,SOUTH RIVER BORO,15.1,26,19,4
F. K-12 / 1801 - 3500,MONMOUTH,100,ASBURY PARK CITY,14.8,32,12.6,57
F. K-12 / 1801 - 3500,MONMOUTH,2105,HAZLET TWP,13.4,48,12.7,55
F. K-12 / 1801 - 3500,MONMOUTH,2230,HOLMDEL TWP,17.1,10,17.6,8
F. K-12 / 1801 - 3500,MONMOUTH,5310,UPPER FREEHOLD REGIONAL,,,15.7,23
F. K-12 / 1801 - 3500,MORRIS,1110,DOVER TOWN,12.4,56,13.7,42
F. K-12 / 1801 - 3500,MORRIS,2380,JEFFERSON TWP,13.9,45,15.5,27
F. K-12 / 1801 - 3500,MORRIS,2460,KINNELON BORO,14.9,31,12.9,53
F. K-12 / 1801 - 3500,MORRIS,2870,MADISON BORO,13,52,16.1,20
F. K-12 / 1801 - 3500,MORRIS,4080,PEQUANNOCK TWP,12.2,57,12.6,57
F. K-12 / 1801 - 3500,OCEAN,185,BARNEGAT TWP,20.9,3,17,13
F. K-12 / 1801 - 3500,OCEAN,2940,MANCHESTER TWP,18.9,4,17.5,9
F. K-12 / 1801 - 3500,OCEAN,4210,POINT PLEASANT BORO,15.8,20,15.5,27
F. K-12 / 1801 - 3500,PASSAIC,2100,HAWTHORNE BORO,16.5,13,19.4,2
F. K-12 / 1801 - 3500,SALEM,4070,PENNS GRV-CARNEY'S PT REG,14.8,32,17,13
F. K-12 / 1801 - 3500,SOMERSET,3670,NORTH PLAINFIELD BORO,15.4,22,17.2,11
F. K-12 / 1801 - 3500,SOMERSET,4815,SOMERSET HILLS REGIONAL,13.3,49,13,51
F. K-12 / 1801 - 3500,SOMERSET,4820,SOMERVILLE BORO,15.8,20,14.7,35
F. K-12 / 1801 - 3500,SUSSEX,4960,SPARTA TWP,16.1,17,12.2,62
F. K-12 / 1801 - 3500,SUSSEX,5360,VERNON TWP,17.1,10,15.5,27
F. K-12 / 1801 - 3500,UNION,310,BERKELEY HEIGHTS TWP,13.8,46,13.5,46
F. K-12 / 1801 - 3500,UNION,850,CLARK TWP,15.4,22,16.6,18
F. K-12 / 1801 - 3500,UNION,2190,HILLSIDE TWP,15.1,26,12.6,57
F. K-12 / 1801 - 3500,UNION,3560,NEW PROVIDENCE BORO,15.2,24,15.7,23
F. K-12 / 1801 - 3500,UNION,4540,ROSELLE BORO,10.6,65,13.3,48
F. K-12 / 1801 - 3500,UNION,4550,ROSELLE PARK BORO,14.3,38,14.6,38
F. K-12 / 1801 - 3500,UNION,5000,SPRINGFIELD TWP,11.4,63,11.9,65
F. K-12 / 1801 - 3500,WARREN,1870,HACKETTSTOWN,15,30,13.6,43
G. K-12 / 3501 +,,,K-12 Average,15.4,,16.4,
G. K-12 / 3501 +,ATLANTIC,110,ATLANTIC CITY,18.4,33,18.9,39
G. K-12 / 3501 +,ATLANTIC,1310,EGG HARBOR TWP,17.6,43,17.4,55
G. K-12 / 3501 +,ATLANTIC,1960,HAMMONTON TOWN,15.4,71,16.5,65
G. K-12 / 3501 +,ATLANTIC,4180,PLEASANTVILLE CITY,16,66,15.3,80
G. K-12 / 3501 +,BERGEN,1450,FAIR LAWN BORO,17.6,43,18.1,48
G. K-12 / 3501 +,BERGEN,1550,FORT LEE BORO,16.5,59,19.5,34
G. K-12 / 3501 +,BERGEN,1700,GARFIELD CITY,14.2,84,16.5,65
G. K-12 / 3501 +,BERGEN,1860,HACKENSACK CITY,13.7,93,15.1,82
G. K-12 / 3501 +,BERGEN,3930,PARAMUS BORO,16.5,59,16.4,69
G. K-12 / 3501 +,BERGEN,4390,RIDGEWOOD VILLAGE,18.6,28,19.6,32
G. K-12 / 3501 +,BERGEN,5150,TEANECK TWP,17.1,51,17.2,59
G. K-12 / 3501 +,BERGEN,5160,TENAFLY BORO,13.2,96,15,85
G. K-12 / 3501 +,BURLINGTON,620,BURLINGTON TWP,16.7,56,16.6,64
G. K-12 / 3501 +,BURLINGTON,3360,MOORESTOWN TWP,15.2,75,15.4,78
G. K-12 / 3501 +,BURLINGTON,4050,PEMBERTON TWP,20.5,14,18.8,41
G. K-12 / 3501 +,BURLINGTON,5805,WILLINGBORO TWP,9.5,101,11.9,97
G. K-12 / 3501 +,CAMDEN,680,CAMDEN CITY,8.1,103,18.6,43
G. K-12 / 3501 +,CAMDEN,800,CHERRY HILL TWP,23.1,4,22.5,6
G. K-12 / 3501 +,CAMDEN,4060,PENNSAUKEN TWP,18.1,36,21.5,13
G. K-12 / 3501 +,CAMDEN,5820,WINSLOW TWP,18.6,28,20.2,25
G. K-12 / 3501 +,CUMBERLAND,540,BRIDGETON CITY,30.8,1,16,72
G. K-12 / 3501 +,CUMBERLAND,3230,MILLVILLE CITY,13.9,90,15.7,75
G. K-12 / 3501 +,CUMBERLAND,5390,VINELAND CITY,20.5,14,21.6,11
G. K-12 / 3501 +,ESSEX,250,BELLEVILLE TOWN,21.9,7,25.2,3
G. K-12 / 3501 +,ESSEX,410,BLOOMFIELD TWP,18.6,28,19.8,28
G. K-12 / 3501 +,ESSEX,1210,EAST ORANGE,15.5,69,18.3,45
G. K-12 / 3501 +,ESSEX,2330,IRVINGTON TOWNSHIP,16.3,61,17.1,60
G. K-12 / 3501 +,ESSEX,2730,LIVINGSTON TWP,16.1,63,17.5,54
G. K-12 / 3501 +,ESSEX,3190,MILLBURN TWP,17.8,40,16,72
G. K-12 / 3501 +,ESSEX,3310,MONTCLAIR TOWN,22.7,5,21.2,17
G. K-12 / 3501 +,ESSEX,3570,NEWARK CITY,9.2,102,11.8,98
G. K-12 / 3501 +,ESSEX,3750,NUTLEY TOWN,13.9,90,14.9,87
G. K-12 / 3501 +,ESSEX,3880,CITY OF ORANGE TWP,10.9,99,12,96
G. K-12 / 3501 +,ESSEX,4900,SOUTH ORANGE-MAPLEWOOD,14.2,84,15.2,81
G. K-12 / 3501 +,ESSEX,5680,WEST ORANGE TOWN,18.4,33,19.7,30
G. K-12 / 3501 +,GLOUCESTER,1100,DEPTFORD TWP,13.4,95,14.2,92
G. K-12 / 3501 +,GLOUCESTER,3280,MONROE TWP,17.1,51,17.6,52
G. K-12 / 3501 +,GLOUCESTER,5500,WASHINGTON TWP,17.3,46,17.6,52
G. K-12 / 3501 +,HUDSON,220,BAYONNE CITY,17.7,42,20.8,20
G. K-12 / 3501 +,HUDSON,2390,JERSEY CITY,17,55,29.4,1
G. K-12 / 3501 +,HUDSON,2410,KEARNY TOWN,14.9,78,,
G. K-12 / 3501 +,HUDSON,3610,NORTH BERGEN TWP,15,77,,
G. K-12 / 3501 +,HUDSON,5240,UNION CITY,12.7,98,,
G. K-12 / 3501 +,HUDSON,5670,WEST NEW YORK TOWN,13.6,94,,
G. K-12 / 3501 +,MERCER,1245,EAST WINDSOR REGIONAL,16.1,63,15.1,82
G. K-12 / 3501 +,MERCER,1430,EWING TWP,17.8,40,18.2,46
G. K-12 / 3501 +,MERCER,1950,HAMILTON TWP,21.3,10,20.3,24
G. K-12 / 3501 +,MERCER,2280,HOPEWELL VALLEY REGIONAL,16.7,56,19.8,28
G. K-12 / 3501 +,MERCER,2580,LAWRENCE TWP,15.5,69,15.6,76
G. K-12 / 3501 +,MERCER,4255,PRINCETON,14.2,84,14.3,91
G. K-12 / 3501 +,MERCER,5210,TRENTON CITY,14.9,78,17.9,50
G. K-12 / 3501 +,MERCER,5715,W WINDSOR-PLAINSBORO REG,18.9,26,19.5,34
G. K-12 / 3501 +,MIDDLESEX,750,CARTERET BORO,15.3,74,16.5,65
G. K-12 / 3501 +,MIDDLESEX,1170,EAST BRUNSWICK TWP,17.1,51,20.8,20
G. K-12 / 3501 +,MIDDLESEX,1290,EDISON TWP,21.6,8,21.1,19
G. K-12 / 3501 +,MIDDLESEX,3290,MONROE TWP,25.4,2,22.2,7
G. K-12 / 3501 +,MIDDLESEX,3530,NEW BRUNSWICK CITY,19.9,20,21.3,15
G. K-12 / 3501 +,MIDDLESEX,3620,NORTH BRUNSWICK TWP,13.9,90,19.6,32
G. K-12 / 3501 +,MIDDLESEX,3845,OLD BRIDGE TWP,21.2,11,21.2,17
G. K-12 / 3501 +,MIDDLESEX,4090,PERTH AMBOY CITY,17.3,46,17,61
G. K-12 / 3501 +,MIDDLESEX,4130,PISCATAWAY TWP,17.2,50,16.9,62
G. K-12 / 3501 +,MIDDLESEX,4660,SAYREVILLE BORO,21.1,13,21.4,14
G. K-12 / 3501 +,MIDDLESEX,4860,SOUTH BRUNSWICK TWP,15.4,71,16.9,62
G. K-12 / 3501 +,MIDDLESEX,4910,SOUTH PLAINFIELD BORO,15.4,71,14.2,92
G. K-12 / 3501 +,MIDDLESEX,5850,WOODBRIDGE TWP,20.2,19,20.6,22
G. K-12 / 3501 +,MONMOUTH,2770,LONG BRANCH CITY,18.6,28,14.9,87
G. K-12 / 3501 +,MONMOUTH,3040,MATAWAN-ABERDEEN REGIONAL,17.9,37,26.7,2
G. K-12 / 3501 +,MONMOUTH,3160,MIDDLETOWN TWP,19.7,22,21.3,15
G. K-12 / 3501 +,MONMOUTH,3510,NEPTUNE TWP,14.3,83,14.8,89
G. K-12 / 3501 +,MONMOUTH,3810,OCEAN TWP,16.7,56,17.3,58
G. K-12 / 3501 +,MONMOUTH,5420,WALL TWP,20.5,14,20,26
G. K-12 / 3501 +,MORRIS,785,SCH DIST OF THE CHATHAMS,14.8,80,13.6,95
G. K-12 / 3501 +,MORRIS,3340,MONTVILLE TWP,18.8,27,21.6,11
G. K-12 / 3501 +,MORRIS,3385,MORRIS SCHOOL DISTRICT,17.9,37,17.4,55
G. K-12 / 3501 +,MORRIS,3450,MOUNT OLIVE TWP,19.3,25,16.1,70
G. K-12 / 3501 +,MORRIS,3950,PARSIPPANY-TROY HILLS TWP,22.4,6,19,38
G. K-12 / 3501 +,MORRIS,4330,RANDOLPH TWP,14.5,82,18.1,48
G. K-12 / 3501 +,MORRIS,4560,ROXBURY TWP,15.1,76,15,85
G. K-12 / 3501 +,OCEAN,530,BRICK TWP,20.3,17,20.5,23
G. K-12 / 3501 +,OCEAN,2360,JACKSON TWP,19.6,24,19.7,30
G. K-12 / 3501 +,OCEAN,2480,LACEY TWP,14.6,81,15.6,76
G. K-12 / 3501 +,OCEAN,2520,LAKEWOOD TWP,19.8,21,18.7,42
G. K-12 / 3501 +,OCEAN,5190,TOMS RIVER REGIONAL,18.4,33,19.1,37
G. K-12 / 3501 +,PASSAIC,900,CLIFTON CITY,17.3,46,18.9,39
G. K-12 / 3501 +,PASSAIC,3970,PASSAIC CITY,14.2,84,16.1,70
G. K-12 / 3501 +,PASSAIC,4010,PATERSON CITY,9.7,100,11.1,99
G. K-12 / 3501 +,PASSAIC,5570,WAYNE TWP,24.1,3,22.1,10
G. K-12 / 3501 +,PASSAIC,5650,WEST MILFORD TWP,14,89,13.8,94
G. K-12 / 3501 +,SOMERSET,350,BERNARDS TWP,19.7,22,17.4,55
G. K-12 / 3501 +,SOMERSET,555,BRIDGEWATER-RARITAN REG,21.5,9,19.5,34
G. K-12 / 3501 +,SOMERSET,1610,FRANKLIN TWP,17.1,51,22.2,7
G. K-12 / 3501 +,SOMERSET,2170,HILLSBOROUGH TWP,21.2,11,24.1,4
G. K-12 / 3501 +,SOMERSET,3320,MONTGOMERY TWP,14.2,84,15.1,82
G. K-12 / 3501 +,UNION,980,CRANFORD TWP,16.1,63,15.4,78
G. K-12 / 3501 +,UNION,1320,ELIZABETH CITY,20.3,17,23.6,5
G. K-12 / 3501 +,UNION,2660,LINDEN CITY,16.3,61,16.5,65
G. K-12 / 3501 +,UNION,4160,PLAINFIELD CITY,16,66,18.2,46
G. K-12 / 3501 +,UNION,4290,RAHWAY CITY,17.9,37,15.9,74
G. K-12 / 3501 +,UNION,4670,SCOTCH PLAINS-FANWOOD REG,17.6,43,17.8,51
G. K-12 / 3501 +,UNION,5090,SUMMIT CITY,12.8,97,14.6,90
G. K-12 / 3501 +,UNION,5290,UNION TWP,17.3,46,20,26
G. K-12 / 3501 +,UNION,5730,WESTFIELD TOWN,18.6,28,18.6,43
G. K-12 / 3501 +,WARREN,4100,PHILLIPSBURG TOWN,15.7,68,22.2,7
H. 7-12 / 9-12,,,7-12 Average,12.5,,12.9,
H. 7-12 / 9-12,,,9-12 Average,11.9,,11.9,
H. 7-12 / 9-12,ATLANTIC,1790,GREATER EGG HARBOR REG,10.2,33,9.9,35
H. 7-12 / 9-12,ATLANTIC,2910,MAINLAND REGIONAL,13.7,12,13,11
H. 7-12 / 9-12,BERGEN,745,CARLSTADT-EAST RUTHERFORD,7,46,5.2,46
H. 7-12 / 9-12,BERGEN,3700,NORTHERN HIGHLANDS REG,15.6,3,11.7,23
H. 7-12 / 9-12,BERGEN,3710,NORTHERN VALLEY REGIONAL,14.3,5,12.3,17
H. 7-12 / 9-12,BERGEN,3960,PASCACK VALLEY REGIONAL,9.4,39,9.8,36
H. 7-12 / 9-12,BERGEN,4300,RAMAPO-INDIAN HILL REG,9.7,37,9.8,36
H. 7-12 / 9-12,BERGEN,4405,RIVER DELL REGIONAL,12.6,19,11.7,23
H. 7-12 / 9-12,BURLINGTON,2610,LENAPE REGIONAL,18.9,1,19.2,2
H. 7-12 / 9-12,BURLINGTON,3690,NORTHERN BURLINGTON REG,12.7,17,13.3,10
H. 7-12 / 9-12,BURLINGTON,4320,RANCOCAS VALLEY REGIONAL,8.7,42,10.1,32
H. 7-12 / 9-12,CAMDEN,390,BLACK HORSE PIKE REGIONAL,10,35,9.4,40
H. 7-12 / 9-12,CAMDEN,1255,EASTERN CAMDEN COUNTY REG,11.8,22,12.3,17
H. 7-12 / 9-12,CAMDEN,5035,STERLING HIGH SCHOOL DIST,7.2,45,9.3,43
H. 7-12 / 9-12,CAPE MAY,2820,LOWER CAPE MAY REGIONAL,17.5,2,15.1,4
H. 7-12 / 9-12,CUMBERLAND,997,CUMBERLAND REGIONAL,9.9,36,9.7,38
H. 7-12 / 9-12,ESSEX,5630,WEST ESSEX REGIONAL,11.2,25,11.6,26
H. 7-12 / 9-12,GLOUCESTER,870,CLEARVIEW REGIONAL,12.9,15,11.5,27
H. 7-12 / 9-12,GLOUCESTER,1715,GATEWAY REGIONAL,8.1,44,9,44
H. 7-12 / 9-12,GLOUCESTER,2440,KINGSWAY REGIONAL,11.5,24,12.7,14
H. 7-12 / 9-12,GLOUCESTER,4940,DELSEA REGIONAL H.S DIST.,12.3,21,14.1,7
H. 7-12 / 9-12,HUNTERDON,1050,DELAWARE VALLEY REGIONAL,10.3,31,10,34
H. 7-12 / 9-12,HUNTERDON,2300,HUNTERDON CENTRAL REG,14,7,14,9
H. 7-12 / 9-12,HUNTERDON,3660,N HUNT/VOORHEES REGIONAL,11.2,25,11.3,29
H. 7-12 / 9-12,MONMOUTH,1650,FREEHOLD REGIONAL,12.7,17,12.8,12
H. 7-12 / 9-12,MONMOUTH,2120,HENRY HUDSON REGIONAL,11,27,12.4,15
H. 7-12 / 9-12,MONMOUTH,3270,MONMOUTH REGIONAL,10.3,31,11.4,28
H. 7-12 / 9-12,MONMOUTH,4365,RED BANK REGIONAL,10.2,33,10.8,30
H. 7-12 / 9-12,MONMOUTH,4580,RUMSON-FAIR HAVEN REG,10.9,28,9.6,39
H. 7-12 / 9-12,MONMOUTH,4760,SHORE REGIONAL,9.4,39,10.8,30
H. 7-12 / 9-12,MORRIS,1990,HANOVER PARK REGIONAL,11.7,23,12.2,20
H. 7-12 / 9-12,MORRIS,3370,MORRIS HILLS REGIONAL,13,14,16.7,3
H. 7-12 / 9-12,MORRIS,5660,WEST MORRIS REGIONAL,14.4,4,14.1,7
H. 7-12 / 9-12,OCEAN,770,CENTRAL REGIONAL,12.8,16,12.3,17
H. 7-12 / 9-12,OCEAN,4105,PINELANDS REGIONAL,14,7,21,1
H. 7-12 / 9-12,OCEAN,4950,SOUTHERN REGIONAL,14.1,6,14.7,5
H. 7-12 / 9-12,PASSAIC,2510,LAKELAND REGIONAL,13.9,9,12,21
H. 7-12 / 9-12,PASSAIC,3980,PASSAIC CO MANCHESTER REG,13.8,10,14.5,6
H. 7-12 / 9-12,PASSAIC,3990,PASSAIC VALLEY REGIONAL,9.7,37,9.4,40
H. 7-12 / 9-12,SOMERSET,5550,WATCHUNG HILLS REGIONAL,13.4,13,12.8,12
H. 7-12 / 9-12,SUSSEX,2165,HIGH POINT REGIONAL,10.5,30,9.4,40
H. 7-12 / 9-12,SUSSEX,2465,KITTATINNY REGIONAL,12.6,19,12.4,15
H. 7-12 / 9-12,SUSSEX,2615,LENAPE VALLEY REGIONAL,10.7,29,11.7,23
H. 7-12 / 9-12,SUSSEX,5435,WALLKILL VALLEY REGIONAL,8.7,42,8,45
H. 7-12 / 9-12,WARREN,3675,NORTH WARREN REGIONAL,9.3,41,10.1,32
H. 7-12 / 9-12,WARREN,5465,WARREN HILLS REGIONAL,13.8,10,11.9,22
I. CSSD,,,CSSD Average,14.1,,15.9,
I. CSSD,ATLANTIC,125,ATLANTIC CO SPECIAL SERV,16.9,2,16.8,3
I. CSSD,BERGEN,285,BERGEN CO SPECIAL SERVICE,21.8,1,21.5,1
I. CSSD,BURLINGTON,605,BURLINGTON CO SPEC SERV,10.6,5,13.7,5
I. CSSD,CAPE MAY,715,CAPE MAY CO SPECIAL SERV,12.1,4,12.4,7
I. CSSD,GLOUCESTER,1774,GLOUCESTER CO SPEC SERV,,,19.1,2
I. CSSD,MERCER,3103,MERCER CO SPECIAL SERVICE,14.6,3,14.2,4
I. CSSD,SALEM,4635,SALEM CO SPECIAL SERVICE,7.6,6,12.7,6
I. CSSD,WARREN,5450,WARREN CO SPECIAL SERVICE,4.1,7,5.9,8
J. VOC,,,VOCATIONAL Average,11.3,,11.5,
J. VOC,ATLANTIC,120,ATLANTIC CO VOCATIONAL,17.1,4,14.3,2
J. VOC,BERGEN,290,BERGEN COUNTY VOCATIONAL,12.7,6,13.9,3
J. VOC,BURLINGTON,610,BURLINGTON CO VOCATIONAL,18.3,2,13.6,4
J. VOC,CAMDEN,700,CAMDEN COUNTY VOCATIONAL,10.5,11,11.8,8
J. VOC,CAPE MAY,720,CAPE MAY CO VOCATIONAL,10.3,12,7.7,14
J. VOC,CUMBERLAND,995,CUMBERLAND CO VOCATIONAL,4.4,21,4.9,18
J. VOC,ESSEX,1390,ESSEX CO VOC-TECH,12.1,7,10.5,9
J. VOC,GLOUCESTER,1775,GLOUCESTER CO VOCATIONAL,23.6,1,,
J. VOC,HUDSON,2295,HUDSON COUNTY VOCATIONAL,10.9,10,9.7,12
J. VOC,HUNTERDON,2308,HUNTERDON CO VOCATIONAL,5,20,3.2,20
J. VOC,MERCER,3105,MERCER COUNTY VOCATIONAL,7,18,3.7,19
J. VOC,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,8.7,15,12.3,7
J. VOC,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,11.7,8,12.6,6
J. VOC,MORRIS,3365,MORRIS COUNTY VOCATIONAL,8.7,15,7,15
J. VOC,OCEAN,3790,OCEAN COUNTY VOCATIONAL,9,14,8.2,13
J. VOC,PASSAIC,3995,PASSAIC COUNTY VOCATIONAL,17.7,3,22,1
J. VOC,SALEM,4640,SALEM COUNTY VOCATIONAL,6.7,19,5.8,17
J. VOC,SOMERSET,4810,SOMERSET CO VOCATIONAL,7.1,17,6.8,16
J. VOC,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,11.2,9,9.9,10
J. VOC,UNION,5260,UNION COUNTY VOCATIONAL,9.7,13,9.9,10
J. VOC,WARREN,5460,WARREN COUNTY VOCATIONAL,12.8,5,12.9,5
K. CHARTER,,,CHARTER Average,8.2,,12.1,
K. CHARTER,ATLANTIC,6060,Atlantic City Community CS,,,5.9,67
K. CHARTER,ATLANTIC,6612,Galloway Community CS,4.1,74,7.8,48
K. CHARTER,ATLANTIC,7410,chARTer~TECH HIGH SCHOOL,16.4,8,9,40
K. CHARTER,BERGEN,6013,Bergen Arts and Sciences CS,84,1,26,3
K. CHARTER,BERGEN,6430,Englewood on the Palisades CS,7,45,10,35
K. CHARTER,BERGEN,7890,Teaneck Community CS,11.4,21,8.4,44
K. CHARTER,BURLINGTON,6026,Riverbank Charter School of Excellence,10,28,10.7,32
K. CHARTER,BURLINGTON,6044,Renaissance Regional Leadership CS,4.9,68,,
K. CHARTER,BURLINGTON,6076,Benjamin Banneker Prep CS,,,3,74
K. CHARTER,CAMDEM,6067,Kingdom CS of Leadership,3.8,75,3,74
K. CHARTER,CAMDEN,6024,Camden's Pride Charter Schhol,15,10,16.5,14
K. CHARTER,CAMDEN,6063,Camden Community Charter School,5.5,57,13.5,20
K. CHARTER,CAMDEN,6083,Knowledge A to Z Charter School,31,2,19.4,7
K. CHARTER,CAMDEN,6086,Hope Community CS,12.7,14,17.6,11
K. CHARTER,CAMDEN,6088,City Invincible CS,5.2,61,,
K. CHARTER,CAMDEN,6212,Camden Academy Charter HS,17.3,7,8.5,41
K. CHARTER,CAMDEN,6215,Camden's Promise CS,16.3,9,8.5,41
K. CHARTER,CAMDEN,6232,Environment Community CS,4.2,73,7.3,55
K. CHARTER,CAMDEN,6240,Freedom Academy CS,24.5,4,15.3,18
K. CHARTER,CAMDEN,6325,D.U.E. Season CS,7.3,40,,
K. CHARTER,CAMDEN,7109,LEAP Academy University CS,10.5,27,11.9,23
K. CHARTER,CUMBERLAND,6028,Vineland Public Charter School,,,12.9,22
K. CHARTER,CUMBERLAND,6069,Millville Public Charter School,18,6,22,5
K. CHARTER,CUMBERLAND,6089,Compass Academy CS,9,35,6,65
K. CHARTER,ESSEX,6020,Pride Academy Charter School,4.4,71,8.3,46
K. CHARTER,ESSEX,6022,Burch Charter School of Excellence,6.9,48,7.8,48
K. CHARTER,ESSEX,6029,Newark Educators Charter School,10,28,6.3,64
